animal,pair,epoch,area,unit,contrib
28,CA1-V1,expert,V1,33,0.214956
28,CA1-V1,expert,V1,34,0.160042
28,CA1-V1,expert,V1,35,0.403429
28,CA1-V1,expert,V1,36,0.675418
28,CA1-V1,expert,V1,37,0.520395
28,CA1-V1,expert,V1,38,0.384748
28,CA1-V1,expert,V1,39,0.467726
28,CA1-V1,expert,V1,40,0.214322
28,CA1-V1,expert,V1,41,0.88134
28,CA1-V1,expert,V1,42,0.628617
28,CA1-V1,expert,V1,43,0.725485
28,CA1-V1,expert,V1,44,0.848546
28,CA1-V1,expert,V1,45,0.08669
28,CA1-V1,expert,V1,46,0.083335
28,CA1-V1,expert,V1,47,0.8196
28,CA1-V1,expert,V1,48,0.24467
28,CA1-V1,expert,V1,49,0.86337
28,CA1-V1,expert,V1,50,0.067616
28,CA1-V1,expert,V1,51,0.67054
28,CA1-V1,expert,V1,52,0.503325
28,CA1-V1,expert,V1,53,0.643327
28,CA1-V1,expert,V1,54,0.503048
28,CA1-V1,expert,V1,55,0.366354
28,CA1-V1,expert,V1,56,0.44737
28,CA1-V1,expert,V1,57,0.858593
28,CA1-V1,expert,V1,58,0.492411
28,CA1-V1,expert,V1,59,0.361155
28,CA1-V1,expert,V1,60,0.122085
28,CA1-V1,expert,V1,61,0.440561
28,CA1-V1,expert,V1,62,0.448202
28,CA1-V1,expert,V1,63,0.488561
28,CA1-V1,expert,V1,64,0.20188
28,CA1-V1,expert,V1,65,0.06852
28,CA1-V1,expert,V1,66,0.034547
28,CA3-DG,naive,CA3,0,1.023674
28,CA3-DG,naive,CA3,1,2.448596
28,CA3-DG,naive,CA3,2,1.842156
28,CA3-DG,naive,CA3,3,0.0
28,CA3-DG,naive,CA3,4,0.812332
28,CA3-DG,naive,CA3,5,1.834476
28,CA3-DG,naive,CA3,6,0.0
28,CA3-DG,naive,CA3,7,7.330498
28,CA3-DG,naive,CA3,8,9.18818
28,CA3-DG,naive,CA3,9,1.531954
28,CA3-DG,naive,CA3,10,13.896618
28,CA3-DG,naive,CA3,11,14.918518
28,CA3-DG,naive,DG,0,1.419381
28,CA3-DG,naive,DG,1,1.084533
28,CA3-DG,naive,DG,2,1.298906
28,CA3-DG,naive,DG,3,0.931994
28,CA3-DG,naive,DG,4,0.759315
28,CA3-DG,naive,DG,5,0.644236
28,CA3-DG,naive,DG,6,1.104107
28,CA3-DG,naive,DG,7,1.103606
28,CA3-DG,naive,DG,8,0.758187
28,CA3-DG,naive,DG,9,1.280164
28,CA3-DG,naive,DG,10,0.882903
28,CA3-DG,naive,DG,11,0.625513
28,CA3-DG,naive,DG,12,0.0
28,CA3-DG,intermediate,CA3,0,1.044331
28,CA3-DG,intermediate,CA3,1,1.108494
28,CA3-DG,intermediate,CA3,2,0.980532
28,CA3-DG,intermediate,CA3,3,294205798.28728
28,CA3-DG,intermediate,CA3,4,1.19049
28,CA3-DG,intermediate,CA3,5,1.09584
28,CA3-DG,intermediate,CA3,6,406065419.322916
28,CA3-DG,intermediate,CA3,7,2.787389
28,CA3-DG,intermediate,CA3,8,2.132313
28,CA3-DG,intermediate,CA3,9,1.000689
28,CA3-DG,intermediate,CA3,10,4.088466
28,CA3-DG,intermediate,CA3,11,20.086023
28,CA3-DG,intermediate,DG,0,0.84698
28,CA3-DG,intermediate,DG,1,0.964104
28,CA3-DG,intermediate,DG,2,1.021054
28,CA3-DG,intermediate,DG,3,0.982053
28,CA3-DG,intermediate,DG,4,1.051564
28,CA3-DG,intermediate,DG,5,1.002715
28,CA3-DG,intermediate,DG,6,1.223283
28,CA3-DG,intermediate,DG,7,1.180873
28,CA3-DG,intermediate,DG,8,0.68801
28,CA3-DG,intermediate,DG,9,1.242445
28,CA3-DG,intermediate,DG,10,0.972888
28,CA3-DG,intermediate,DG,11,1.012533
28,CA3-DG,intermediate,DG,12,0.888504
28,CA3-DG,expert,CA3,0,0.926889
28,CA3-DG,expert,CA3,1,0.920641
28,CA3-DG,expert,CA3,2,0.975928
28,CA3-DG,expert,CA3,3,0.989365
28,CA3-DG,expert,CA3,4,0.776957
28,CA3-DG,expert,CA3,5,1.344757
28,CA3-DG,expert,CA3,6,1.645026
28,CA3-DG,expert,CA3,7,0.927861
28,CA3-DG,expert,CA3,8,1.36823
28,CA3-DG,expert,CA3,9,0.971499
28,CA3-DG,expert,CA3,10,0.81282
28,CA3-DG,expert,CA3,11,1.43496
28,CA3-DG,expert,DG,0,0.934229
28,CA3-DG,expert,DG,1,1.012427
28,CA3-DG,expert,DG,2,1.028823
28,CA3-DG,expert,DG,3,1.018333
28,CA3-DG,expert,DG,4,1.021043
28,CA3-DG,expert,DG,5,1.029212
28,CA3-DG,expert,DG,6,1.200836
28,CA3-DG,expert,DG,7,1.205905
28,CA3-DG,expert,DG,8,2.401942
28,CA3-DG,expert,DG,9,1.238032
28,CA3-DG,expert,DG,10,1.167315
28,CA3-DG,expert,DG,11,0.982803
28,CA3-DG,expert,DG,12,1.722521
34,CA1-CA3,naive,CA1,0,0.588302
34,CA1-CA3,naive,CA1,1,0.492616
34,CA1-CA3,naive,CA1,2,1.643757
34,CA1-CA3,naive,CA1,3,1.10385
34,CA1-CA3,naive,CA1,4,0.469457
34,CA1-CA3,naive,CA1,5,0.887021
34,CA1-CA3,naive,CA1,6,0.64091
34,CA1-CA3,naive,CA1,7,0.823162
34,CA1-CA3,naive,CA1,8,0.151671
34,CA1-CA3,naive,CA1,9,0.294047
34,CA1-CA3,naive,CA1,10,0.168539
34,CA1-CA3,naive,CA1,11,0.59778
34,CA1-CA3,naive,CA1,12,0.937685
34,CA1-CA3,naive,CA1,13,1.645501
34,CA1-CA3,naive,CA1,14,0.818529
34,CA1-CA3,naive,CA1,15,0.556979
34,CA1-CA3,naive,CA1,16,0.001145
34,CA1-CA3,naive,CA1,17,0.912508
34,CA1-CA3,naive,CA1,18,0.716978
34,CA1-CA3,naive,CA1,19,0.735138
34,CA1-CA3,naive,CA1,20,0.142761
