animal,learner,pair,dim,window_bins,window_ms,ifi,degenerate,cc_peak,sig
71,0,CA1-RSC,8,18,180,-0.18015357353809816,0,0.0265,0
71,0,CA1-RSC,8,19,190,-0.2472885032537962,0,0.0265,0
71,0,CA1-RSC,8,20,200,-0.2553648068669528,0,0.0265,0
71,0,CA1-RSC,8,21,210,-0.25536480686695295,0,0.0265,0
71,0,CA1-RSC,8,22,220,-0.25536480686695284,0,0.0265,0
71,0,CA1-RSC,8,23,230,-0.19052224371373308,0,0.0265,0
71,0,CA1-RSC,8,24,240,-0.22999080036798528,0,0.0265,0
71,0,CA1-RSC,8,25,250,-0.20125786163522014,0,0.0265,0
71,0,CA1-RSC,9,1,10,0.0,1,0.0268,1
71,0,CA1-RSC,9,2,20,1.0,0,0.0268,1
71,0,CA1-RSC,9,3,30,-0.21649484536082475,0,0.0268,1
71,0,CA1-RSC,9,4,40,0.39641943734015345,0,0.0268,1
71,0,CA1-RSC,9,5,50,0.5703918722786646,0,0.0268,1
71,0,CA1-RSC,9,6,60,0.5703918722786646,0,0.0268,1
71,0,CA1-RSC,9,7,70,0.5703918722786646,0,0.0268,1
71,0,CA1-RSC,9,8,80,0.6685330347144457,0,0.0268,1
71,0,CA1-RSC,9,9,90,0.39252336448598135,0,0.0268,1
71,0,CA1-RSC,9,10,100,0.3925233644859813,0,0.0268,1
71,0,CA1-RSC,9,11,110,0.4196428571428572,0,0.0268,1
71,0,CA1-RSC,9,12,120,0.4196428571428572,0,0.0268,1
71,0,CA1-RSC,9,13,130,0.2669322709163347,0,0.0268,1
71,0,CA1-RSC,9,14,140,0.23734853884533152,0,0.0268,1
71,0,CA1-RSC,9,15,150,0.2512755102040817,0,0.0268,1
71,0,CA1-RSC,9,16,160,0.12178387650085755,0,0.0268,1
71,0,CA1-RSC,9,17,170,0.14357937310414556,0,0.0268,1
71,0,CA1-RSC,9,18,180,0.15930521091811403,0,0.0268,1
71,0,CA1-RSC,9,19,190,0.11475409836065567,0,0.0268,1
71,0,CA1-RSC,9,20,200,0.09285714285714274,0,0.0268,1
71,0,CA1-RSC,9,21,210,0.09285714285714274,0,0.0268,1
71,0,CA1-RSC,9,22,220,0.09285714285714268,0,0.0268,1
71,0,CA1-RSC,9,23,230,0.06296135475466766,0,0.0268,1
71,0,CA1-RSC,9,24,240,0.040373990650233726,0,0.0268,1
71,0,CA1-RSC,9,25,250,0.033347403967918986,0,0.0268,1
71,0,CA1-RSC,10,1,10,1.0,0,0.0243,0
71,0,CA1-RSC,10,2,20,0.8823529411764706,0,0.0243,0
71,0,CA1-RSC,10,3,30,-0.1232876712328766,0,0.0243,0
71,0,CA1-RSC,10,4,40,-0.12328767123287664,0,0.0243,0
71,0,CA1-RSC,10,5,50,0.15897435897435913,0,0.0243,0
71,0,CA1-RSC,10,6,60,-0.3722222222222223,0,0.0243,0
71,0,CA1-RSC,10,7,70,-0.3722222222222223,0,0.0243,0
71,0,CA1-RSC,10,8,80,-0.3722222222222221,0,0.0243,0
71,0,CA1-RSC,10,9,90,-0.3121495327102804,0,0.0243,0
71,0,CA1-RSC,10,10,100,-0.31214953271028034,0,0.0243,0
71,0,CA1-RSC,10,11,110,-0.37521222410865873,0,0.0243,0
71,0,CA1-RSC,10,12,120,-0.3149350649350649,0,0.0243,0
71,0,CA1-RSC,10,13,130,-0.018867924528301872,0,0.0243,0
71,0,CA1-RSC,10,14,140,-0.16755602988260404,0,0.0243,0
71,0,CA1-RSC,10,15,150,-0.01540957015409567,0,0.0243,0
71,0,CA1-RSC,10,16,160,-0.0654349499615089,0,0.0243,0
71,0,CA1-RSC,10,17,170,0.0035997120230381106,0,0.0243,0
71,0,CA1-RSC,10,18,180,0.0035997120230381913,0,0.0243,0
71,0,CA1-RSC,10,19,190,0.07701637355973313,0,0.0243,0
71,0,CA1-RSC,10,20,200,-0.029743589743589777,0,0.0243,0
71,0,CA1-RSC,10,21,210,-0.007526342197691993,0,0.0243,0
71,0,CA1-RSC,10,22,220,-0.03465104929233786,0,0.0243,0
71,0,CA1-RSC,10,23,230,-0.03901046622264504,0,0.0243,0
71,0,CA1-RSC,10,24,240,-0.05474964904071118,0,0.0243,0
71,0,CA1-RSC,10,25,250,-0.08679927667269435,0,0.0243,0
71,0,CA1-RSC,11,1,10,0.15151515151515152,0,0.0329,0
71,0,CA1-RSC,11,2,20,0.2949640287769784,0,0.0329,0
71,0,CA1-RSC,11,3,30,0.539906103286385,0,0.0329,0
71,0,CA1-RSC,11,4,40,0.5399061032863849,0,0.0329,0
71,0,CA1-RSC,11,5,50,0.6579406631762652,0,0.0329,0
71,0,CA1-RSC,11,6,60,0.6579406631762652,0,0.0329,0
71,0,CA1-RSC,11,7,70,0.6579406631762652,0,0.0329,0
71,0,CA1-RSC,11,8,80,0.6823338735818477,0,0.0329,0
71,0,CA1-RSC,11,9,90,0.5944700460829493,0,0.0329,0
71,0,CA1-RSC,11,10,100,0.46720214190093706,0,0.0329,0
71,0,CA1-RSC,11,11,110,0.5074257425742573,0,0.0329,0
71,0,CA1-RSC,11,12,120,0.43229689067201604,0,0.0329,0
71,0,CA1-RSC,11,13,130,0.506108202443281,0,0.0329,0
71,0,CA1-RSC,11,14,140,0.17016949152542377,0,0.0329,0
71,0,CA1-RSC,11,15,150,0.028254847645429293,0,0.0329,0
71,0,CA1-RSC,11,16,160,0.028254847645429328,0,0.0329,0
71,0,CA1-RSC,11,17,170,0.02188183807439821,0,0.0329,0
71,0,CA1-RSC,11,18,180,0.06458333333333344,0,0.0329,0
71,0,CA1-RSC,11,19,190,0.08600508905852412,0,0.0329,0
71,0,CA1-RSC,11,20,200,0.017074296262113545,0,0.0329,0
71,0,CA1-RSC,11,21,210,0.0616740088105728,0,0.0329,0
71,0,CA1-RSC,11,22,220,0.05562855891370996,0,0.0329,0
71,0,CA1-RSC,11,23,230,-0.004543577034283358,0,0.0329,0
71,0,CA1-RSC,11,24,240,0.02812499999999999,0,0.0329,0
71,0,CA1-RSC,11,25,250,-0.00716710675216888,0,0.0329,0
71,0,CA1-RSC,12,1,10,-0.43999999999999995,0,0.0289,0
71,0,CA1-RSC,12,2,20,0.6453201970443351,0,0.0289,0
71,0,CA1-RSC,12,3,30,0.6453201970443351,0,0.0289,0
71,0,CA1-RSC,12,4,40,0.7631578947368421,0,0.0289,0
71,0,CA1-RSC,12,5,50,0.41424802110817943,0,0.0289,0
71,0,CA1-RSC,12,6,60,0.4142480211081794,0,0.0289,0
71,0,CA1-RSC,12,7,70,0.5110132158590308,0,0.0289,0
71,0,CA1-RSC,12,8,80,0.5888888888888889,0,0.0289,0
71,0,CA1-RSC,12,9,90,0.2902255639097744,0,0.0289,0
71,0,CA1-RSC,12,10,100,0.2902255639097744,0,0.0289,0
71,0,CA1-RSC,12,11,110,0.23098995695839306,0,0.0289,0
71,0,CA1-RSC,12,12,120,0.23098995695839308,0,0.0289,0
71,0,CA1-RSC,12,13,130,0.3232323232323232,0,0.0289,0
71,0,CA1-RSC,12,14,140,0.3232323232323231,0,0.0289,0
71,0,CA1-RSC,12,15,150,0.423407917383821,0,0.0289,0
71,0,CA1-RSC,12,16,160,0.314785373608903,0,0.0289,0
71,0,CA1-RSC,12,17,170,0.2597105864432598,0,0.0289,0
71,0,CA1-RSC,12,18,180,0.3032345013477089,0,0.0289,0
71,0,CA1-RSC,12,19,190,0.34886649874055414,0,0.0289,0
71,0,CA1-RSC,12,20,200,0.19597989949748743,0,0.0289,0
71,0,CA1-RSC,12,21,210,0.14118273841236006,0,0.0289,0
71,0,CA1-RSC,12,22,220,0.14118273841236006,0,0.0289,0
71,0,CA1-RSC,12,23,230,0.03378378378378379,0,0.0289,0
71,0,CA1-RSC,12,24,240,-0.09275730622617546,0,0.0289,0
71,0,CA1-RSC,12,25,250,-0.05584997961679583,0,0.0289,0
71,0,CA1-RSC,13,1,10,-1.0,0,0.0204,1
71,0,CA1-RSC,13,2,20,-1.0,0,0.0204,1
71,0,CA1-RSC,13,3,30,-1.0,0,0.0204,1
71,0,CA1-RSC,13,4,40,-0.690631808278867,0,0.0204,1
71,0,CA1-RSC,13,5,50,-0.45046728971962624,0,0.0204,1
71,0,CA1-RSC,13,6,60,-0.4504672897196263,0,0.0204,1
71,0,CA1-RSC,13,7,70,-0.18292682926829276,0,0.0204,1
71,0,CA1-RSC,13,8,80,0.06506024096385545,0,0.0204,1
71,0,CA1-RSC,13,9,90,-0.11864406779661013,0,0.0204,1
71,0,CA1-RSC,13,10,100,-0.15081652257444766,0,0.0204,1
71,0,CA1-RSC,13,11,110,-0.14641148325358852,0,0.0204,1
71,0,CA1-RSC,13,12,120,-0.14641148325358852,0,0.0204,1
71,0,CA1-RSC,13,13,130,-0.18835304822565965,0,0.0204,1
71,0,CA1-RSC,13,14,140,-0.21739130434782608,0,0.0204,1
71,0,CA1-RSC,13,15,150,-0.24734231041814322,0,0.0204,1
71,0,CA1-RSC,13,16,160,-0.3072407045009785,0,0.0204,1
71,0,CA1-RSC,13,17,170,-0.21001707455890714,0,0.0204,1
71,0,CA1-RSC,13,18,180,-0.12189973614775734,0,0.0204,1
71,0,CA1-RSC,13,19,190,-0.12189973614775722,0,0.0204,1
71,0,CA1-RSC,13,20,200,-0.17827160493827165,0,0.0204,1
71,0,CA1-RSC,13,21,210,-0.09049360146252293,0,0.0204,1
71,0,CA1-RSC,13,22,220,-0.126338329764454,0,0.0204,1
71,0,CA1-RSC,13,23,230,-0.16598528209321342,0,0.0204,1
71,0,CA1-RSC,13,24,240,-0.1866769945778466,0,0.0204,1
71,0,CA1-RSC,13,25,250,-0.17178535268309147,0,0.0204,1
71,0,CA1-RSC,14,1,10,-1.0,0,0.0305,0
71,0,CA1-RSC,14,2,20,0.2551020408163266,0,0.0305,0
71,0,CA1-RSC,14,3,30,0.21481481481481488,0,0.0305,0
71,0,CA1-RSC,14,4,40,0.14592933947772663,0,0.0305,0
71,0,CA1-RSC,14,5,50,0.03611111111111115,0,0.0305,0
71,0,CA1-RSC,14,6,60,0.11479591836734705,0,0.0305,0
71,0,CA1-RSC,14,7,70,0.0723926380368098,0,0.0305,0
71,0,CA1-RSC,14,8,80,-0.01242937853107341,0,0.0305,0
71,0,CA1-RSC,14,9,90,-0.012429378531073372,0,0.0305,0
71,0,CA1-RSC,14,10,100,-0.04166666666666659,0,0.0305,0
71,0,CA1-RSC,14,11,110,-0.06323687031082535,0,0.0305,0
71,0,CA1-RSC,14,12,120,-0.04209541627689423,0,0.0305,0
71,0,CA1-RSC,14,13,130,-0.13877207737594627,0,0.0305,0
71,0,CA1-RSC,14,14,140,-0.13877207737594616,0,0.0305,0
71,0,CA1-RSC,14,15,150,-0.050772626931567366,0,0.0305,0
71,0,CA1-RSC,14,16,160,-0.11111111111111095,0,0.0305,0
71,0,CA1-RSC,14,17,170,-0.13989637305699465,0,0.0305,0
71,0,CA1-RSC,14,18,180,-0.01033295063145803,0,0.0305,0
71,0,CA1-RSC,14,19,190,0.013001083423618746,0,0.0305,0
71,0,CA1-RSC,14,20,200,0.037506603275224634,0,0.0305,0
71,0,CA1-RSC,14,21,210,0.13944223107569734,0,0.0305,0
71,0,CA1-RSC,14,22,220,0.13944223107569728,0,0.0305,0
71,0,CA1-RSC,14,23,230,0.15625000000000006,0,0.0305,0
71,0,CA1-RSC,14,24,240,0.15624999999999986,0,0.0305,0
71,0,CA1-RSC,14,25,250,0.07909604519774012,0,0.0305,0
71,0,CA1-RSC,15,1,10,-0.03571428571428566,0,0.0186,0
71,0,CA1-RSC,15,2,20,-0.673076923076923,0,0.0186,0
71,0,CA1-RSC,15,3,30,-0.10476190476190472,0,0.0186,0
71,0,CA1-RSC,15,4,40,-0.3395784543325527,0,0.0186,0
71,0,CA1-RSC,15,5,50,-0.34722222222222227,0,0.0186,0
71,0,CA1-RSC,15,6,60,-0.34722222222222227,0,0.0186,0
71,0,CA1-RSC,15,7,70,-0.287719298245614,0,0.0186,0
71,0,CA1-RSC,15,8,80,-0.1362229102167182,0,0.0186,0
71,0,CA1-RSC,15,9,90,-0.14468629961587712,0,0.0186,0
71,0,CA1-RSC,15,10,100,-0.159748427672956,0,0.0186,0
71,0,CA1-RSC,15,11,110,-0.15974842767295608,0,0.0186,0
71,0,CA1-RSC,15,12,120,-0.08683473389355739,0,0.0186,0
71,0,CA1-RSC,15,13,130,0.01628664495114005,0,0.0186,0
71,0,CA1-RSC,15,14,140,-0.014996053670086839,0,0.0186,0
71,0,CA1-RSC,15,15,150,-0.014996053670086794,0,0.0186,0
71,0,CA1-RSC,15,16,160,-0.014996053670086919,0,0.0186,0
71,0,CA1-RSC,15,17,170,0.10204081632653053,0,0.0186,0
71,0,CA1-RSC,15,18,180,0.060240963855421596,0,0.0186,0
71,0,CA1-RSC,15,19,190,0.06024096385542155,0,0.0186,0
71,0,CA1-RSC,15,20,200,0.10296495956873318,0,0.0186,0
71,0,CA1-RSC,15,21,210,0.1029649595687331,0,0.0186,0
71,0,CA1-RSC,15,22,220,0.11026975863700897,0,0.0186,0
71,0,CA1-RSC,15,23,230,0.1561938958707361,0,0.0186,0
71,0,CA1-RSC,15,24,240,0.11660164716081489,0,0.0186,0
71,0,CA1-RSC,15,25,250,0.11660164716081498,0,0.0186,0
71,0,CA1-RSC,16,1,10,0.0,1,0.0259,0
71,0,CA1-RSC,16,2,20,1.0,0,0.0259,0
71,0,CA1-RSC,16,3,30,1.0,0,0.0259,0
71,0,CA1-RSC,16,4,40,1.0,0,0.0259,0
71,0,CA1-RSC,16,5,50,0.5430916552667577,0,0.0259,0
71,0,CA1-RSC,16,6,60,0.511520737327189,0,0.0259,0
71,0,CA1-RSC,16,7,70,0.4563297350343474,0,0.0259,0
71,0,CA1-RSC,16,8,80,0.49636363636363634,0,0.0259,0
71,0,CA1-RSC,16,9,90,0.4413309982486866,0,0.0259,0
71,0,CA1-RSC,16,10,100,0.44569939183318846,0,0.0259,0
71,0,CA1-RSC,16,11,110,0.3111969111969112,0,0.0259,0
71,0,CA1-RSC,16,12,120,0.33955491744436467,0,0.0259,0
71,0,CA1-RSC,16,13,130,0.3602225312934632,0,0.0259,0
71,0,CA1-RSC,16,14,140,0.36022253129346316,0,0.0259,0
71,0,CA1-RSC,16,15,150,0.3602225312934631,0,0.0259,0
71,0,CA1-RSC,16,16,160,0.28010471204188486,0,0.0259,0
71,0,CA1-RSC,16,17,170,0.3140096618357488,0,0.0259,0
71,0,CA1-RSC,16,18,180,0.37306843267108164,0,0.0259,0
71,0,CA1-RSC,16,19,190,0.2871184687015002,0,0.0259,0
71,0,CA1-RSC,16,20,200,0.2871184687015003,0,0.0259,0
71,0,CA1-RSC,16,21,210,0.2871184687015003,0,0.0259,0
71,0,CA1-RSC,16,22,220,0.2815040650406505,0,0.0259,0
71,0,CA1-RSC,16,23,230,0.35902085222121477,0,0.0259,0
71,0,CA1-RSC,16,24,240,0.23476112026359136,0,0.0259,0
71,0,CA1-RSC,16,25,250,0.19304873441632045,0,0.0259,0
71,0,CA1-RSC,17,1,10,1.0,0,0.0238,1
71,0,CA1-RSC,17,2,20,0.14035087719298245,0,0.0238,1
71,0,CA1-RSC,17,3,30,0.615686274509804,0,0.0238,1
71,0,CA1-RSC,17,4,40,0.6812227074235807,0,0.0238,1
71,0,CA1-RSC,17,5,50,0.6244725738396624,0,0.0238,1
71,0,CA1-RSC,17,6,60,0.4471544715447154,0,0.0238,1
71,0,CA1-RSC,17,7,70,0.44715447154471544,0,0.0238,1
71,0,CA1-RSC,17,8,80,0.40041067761806975,0,0.0238,1
71,0,CA1-RSC,17,9,90,0.36810431293881646,0,0.0238,1
71,0,CA1-RSC,17,10,100,0.226713532513181,0,0.0238,1
71,0,CA1-RSC,17,11,110,0.2015209125475285,0,0.0238,1
71,0,CA1-RSC,17,12,120,0.3009320905459387,0,0.0238,1
71,0,CA1-RSC,17,13,130,0.33837429111531203,0,0.0238,1
71,0,CA1-RSC,17,14,140,0.33837429111531203,0,0.0238,1
71,0,CA1-RSC,17,15,150,0.338374291115312,0,0.0238,1
71,0,CA1-RSC,17,16,160,0.338374291115312,0,0.0238,1
71,0,CA1-RSC,17,17,170,0.35464044253226806,0,0.0238,1
71,0,CA1-RSC,17,18,180,0.35464044253226806,0,0.0238,1
71,0,CA1-RSC,17,19,190,0.31739390316796184,0,0.0238,1
71,0,CA1-RSC,17,20,200,0.3173939031679618,0,0.0238,1
71,0,CA1-RSC,17,21,210,0.329192546583851,0,0.0238,1
71,0,CA1-RSC,17,22,220,0.24873609706774527,0,0.0238,1
71,0,CA1-RSC,17,23,230,0.2970671712393567,0,0.0238,1
71,0,CA1-RSC,17,24,240,0.189587852494577,0,0.0238,1
71,0,CA1-RSC,17,25,250,0.1521008403361345,0,0.0238,1
71,0,CA1-RSC,18,1,10,-1.0,0,0.0264,0
71,0,CA1-RSC,18,2,20,-0.4949494949494949,0,0.0264,0
71,0,CA1-RSC,18,3,30,0.16853932584269662,0,0.0264,0
71,0,CA1-RSC,18,4,40,0.16853932584269665,0,0.0264,0
71,0,CA1-RSC,18,5,50,-0.3809523809523809,0,0.0264,0
71,0,CA1-RSC,18,6,60,-0.38536585365853654,0,0.0264,0
71,0,CA1-RSC,18,7,70,-0.4630021141649049,0,0.0264,0
71,0,CA1-RSC,18,8,80,-0.46300211416490483,0,0.0264,0
71,0,CA1-RSC,18,9,90,-0.5356489945155394,0,0.0264,0
71,0,CA1-RSC,18,10,100,-0.5356489945155393,0,0.0264,0
71,0,CA1-RSC,18,11,110,-0.5559440559440558,0,0.0264,0
71,0,CA1-RSC,18,12,120,-0.23268698060941817,0,0.0264,0
71,0,CA1-RSC,18,13,130,-0.14959016393442615,0,0.0264,0
71,0,CA1-RSC,18,14,140,-0.15132924335378323,0,0.0264,0
71,0,CA1-RSC,18,15,150,0.09339774557165863,0,0.0264,0
71,0,CA1-RSC,18,16,160,0.0933977455716585,0,0.0264,0
71,0,CA1-RSC,18,17,170,0.17930029154518942,0,0.0264,0
71,0,CA1-RSC,18,18,180,0.06657877389584688,0,0.0264,0
71,0,CA1-RSC,18,19,190,-0.04823529411764714,0,0.0264,0
71,0,CA1-RSC,18,20,200,-0.10210876803551626,0,0.0264,0
71,0,CA1-RSC,18,21,210,-0.10210876803551625,0,0.0264,0
71,0,CA1-RSC,18,22,220,0.004012036108324794,0,0.0264,0
71,0,CA1-RSC,18,23,230,0.004012036108324825,0,0.0264,0
71,0,CA1-RSC,18,24,240,0.004012036108324951,0,0.0264,0
71,0,CA1-RSC,18,25,250,0.004012036108324964,0,0.0264,0
71,0,CA1-RSC,19,1,10,1.0,0,0.0278,1
71,0,CA1-RSC,19,2,20,0.04761904761904764,0,0.0278,1
71,0,CA1-RSC,19,3,30,-0.27731092436974786,0,0.0278,1
71,0,CA1-RSC,19,4,40,-0.2510288065843621,0,0.0278,1
71,0,CA1-RSC,19,5,50,-0.5000000000000001,0,0.0278,1
71,0,CA1-RSC,19,6,60,0.0018281535648994405,0,0.0278,1
71,0,CA1-RSC,19,7,70,-0.09868421052631574,0,0.0278,1
71,0,CA1-RSC,19,8,80,-0.12877583465818754,0,0.0278,1
71,0,CA1-RSC,19,9,90,-0.1287758346581875,0,0.0278,1
71,0,CA1-RSC,19,10,100,-0.1287758346581876,0,0.0278,1
71,0,CA1-RSC,19,11,110,-0.3354430379746836,0,0.0278,1
71,0,CA1-RSC,19,12,120,-0.3065015479876161,0,0.0278,1
71,0,CA1-RSC,19,13,130,-0.1876172607879925,0,0.0278,1
71,0,CA1-RSC,19,14,140,-0.22331838565022416,0,0.0278,1
71,0,CA1-RSC,19,15,150,-0.22331838565022422,0,0.0278,1
71,0,CA1-RSC,19,16,160,-0.08253968253968248,0,0.0278,1
71,0,CA1-RSC,19,17,170,-0.08253968253968247,0,0.0278,1
71,0,CA1-RSC,19,18,180,-0.13731343283582093,0,0.0278,1
71,0,CA1-RSC,19,19,190,0.01167315175097273,0,0.0278,1
71,0,CA1-RSC,19,20,200,-0.017632241813602064,0,0.0278,1
71,0,CA1-RSC,19,21,210,-0.017632241813602022,0,0.0278,1
71,0,CA1-RSC,19,22,220,-0.017632241813601943,0,0.0278,1
71,0,CA1-RSC,19,23,230,0.057176196032672204,0,0.0278,1
71,0,CA1-RSC,19,24,240,0.05567685589519656,0,0.0278,1
71,0,CA1-RSC,19,25,250,0.05567685589519649,0,0.0278,1
71,0,CA1-RSC,20,1,10,0.0,1,0.0262,1
71,0,CA1-RSC,20,2,20,0.5304347826086957,0,0.0262,1
71,0,CA1-RSC,20,3,30,0.5304347826086956,0,0.0262,1
71,0,CA1-RSC,20,4,40,0.728643216080402,0,0.0262,1
71,0,CA1-RSC,20,5,50,-0.04144144144144147,0,0.0262,1
71,0,CA1-RSC,20,6,60,0.06016260162601616,0,0.0262,1
71,0,CA1-RSC,20,7,70,0.10498687664042,0,0.0262,1
71,0,CA1-RSC,20,8,80,0.19626168224299065,0,0.0262,1
71,0,CA1-RSC,20,9,90,0.06889352818371605,0,0.0262,1
71,0,CA1-RSC,20,10,100,0.08886618998978542,0,0.0262,1
71,0,CA1-RSC,20,11,110,0.09716599190283398,0,0.0262,1
71,0,CA1-RSC,20,12,120,0.14722753346080306,0,0.0262,1
71,0,CA1-RSC,20,13,130,0.09574468085106375,0,0.0262,1
71,0,CA1-RSC,20,14,140,0.13768115942028986,0,0.0262,1
71,0,CA1-RSC,20,15,150,0.0665760869565218,0,0.0262,1
71,0,CA1-RSC,20,16,160,0.11639871382636659,0,0.0262,1
71,0,CA1-RSC,20,17,170,0.11639871382636652,0,0.0262,1
71,0,CA1-RSC,20,18,180,0.011065812463599417,0,0.0262,1
71,0,CA1-RSC,20,19,190,-0.003444316877152657,0,0.0262,1
71,0,CA1-RSC,20,20,200,-0.004587155963302764,0,0.0262,1
71,0,CA1-RSC,20,21,210,-0.061114115738236746,0,0.0262,1
71,0,CA1-RSC,20,22,220,0.012581781580271751,0,0.0262,1
71,0,CA1-RSC,20,23,230,0.034448818897637803,0,0.0262,1
71,0,CA1-RSC,20,24,240,0.022871046228710473,0,0.0262,1
71,0,CA1-RSC,20,25,250,0.022871046228710435,0,0.0262,1
71,0,CA1-SUB,1,1,10,-1.0,0,0.0536,0
71,0,CA1-SUB,1,2,20,-1.0,0,0.0536,0
71,0,CA1-SUB,1,3,30,-0.42291371994342286,0,0.0536,0
71,0,CA1-SUB,1,4,40,0.11951588502269295,0,0.0536,0
71,0,CA1-SUB,1,5,50,0.16593886462882101,0,0.0536,0
71,0,CA1-SUB,1,6,60,0.21849148418491493,0,0.0536,0
71,0,CA1-SUB,1,7,70,0.06417339566510838,0,0.0536,0
71,0,CA1-SUB,1,8,80,0.08252252252252254,0,0.0536,0
71,0,CA1-SUB,1,9,90,-0.003398208217485306,0,0.0536,0
71,0,CA1-SUB,1,10,100,-0.021264530762687854,0,0.0536,0
71,0,CA1-SUB,1,11,110,0.03387570018671631,0,0.0536,0
71,0,CA1-SUB,1,12,120,0.10567901234567893,0,0.0536,0
71,0,CA1-SUB,1,13,130,0.15008960573476693,0,0.0536,0
71,0,CA1-SUB,1,14,140,0.21217139308631755,0,0.0536,0
71,0,CA1-SUB,1,15,150,0.15132482826300298,0,0.0536,0
71,0,CA1-SUB,1,16,160,0.1344034035969832,0,0.0536,0
71,0,CA1-SUB,1,17,170,0.08649749953695127,0,0.0536,0
71,0,CA1-SUB,1,18,180,0.06635157244137423,0,0.0536,0
71,0,CA1-SUB,1,19,190,0.057168299198575336,0,0.0536,0
71,0,CA1-SUB,1,20,200,0.014007516228220104,0,0.0536,0
71,0,CA1-SUB,1,21,210,0.014007516228220104,0,0.0536,0
71,0,CA1-SUB,1,22,220,0.01400751622822009,0,0.0536,0
71,0,CA1-SUB,1,23,230,0.008326530612245111,0,0.0536,0
71,0,CA1-SUB,1,24,240,0.004717748495200933,0,0.0536,0
71,0,CA1-SUB,1,25,250,0.02002242511613008,0,0.0536,0
71,0,CA1-SUB,2,1,10,-1.0,0,0.0514,1
71,0,CA1-SUB,2,2,20,-0.9515570934256056,0,0.0514,1
71,0,CA1-SUB,2,3,30,-0.7254901960784313,0,0.0514,1
71,0,CA1-SUB,2,4,40,-0.5367762128325508,0,0.0514,1
71,0,CA1-SUB,2,5,50,-0.22580645161290316,0,0.0514,1
71,0,CA1-SUB,2,6,60,0.11899133175728921,0,0.0514,1
71,0,CA1-SUB,2,7,70,0.274025974025974,0,0.0514,1
71,0,CA1-SUB,2,8,80,0.4193548387096774,0,0.0514,1
71,0,CA1-SUB,2,9,90,0.38926986688180715,0,0.0514,1
71,0,CA1-SUB,2,10,100,0.40534171249018075,0,0.0514,1
71,0,CA1-SUB,2,11,110,0.3127463863337714,0,0.0514,1
71,0,CA1-SUB,2,12,120,0.3086109365179132,0,0.0514,1
71,0,CA1-SUB,2,13,130,0.30861093651791327,0,0.0514,1
71,0,CA1-SUB,2,14,140,0.2778436018957346,0,0.0514,1
71,0,CA1-SUB,2,15,150,0.27784360189573465,0,0.0514,1
71,0,CA1-SUB,2,16,160,0.1537844343407328,0,0.0514,1
71,0,CA1-SUB,2,17,170,0.09520182787509515,0,0.0514,1
71,0,CA1-SUB,2,18,180,0.08555611474584796,0,0.0514,1
71,0,CA1-SUB,2,19,190,0.08495202433887189,0,0.0514,1
71,0,CA1-SUB,2,20,200,0.12134831460674154,0,0.0514,1
71,0,CA1-SUB,2,21,210,0.08478260869565218,0,0.0514,1
71,0,CA1-SUB,2,22,220,0.08348717948717943,0,0.0514,1
71,0,CA1-SUB,2,23,230,0.011134176259671712,0,0.0514,1
71,0,CA1-SUB,2,24,240,0.05948808473080318,0,0.0514,1
71,0,CA1-SUB,2,25,250,0.09480122324159018,0,0.0514,1
71,0,CA1-SUB,3,1,10,-0.639751552795031,0,0.028,0
71,0,CA1-SUB,3,2,20,-0.6020942408376962,0,0.028,0
71,0,CA1-SUB,3,3,30,-0.6541353383458647,0,0.028,0
71,0,CA1-SUB,3,4,40,-0.652085452695829,0,0.028,0
71,0,CA1-SUB,3,5,50,-0.39041095890410954,0,0.028,0
71,0,CA1-SUB,3,6,60,-0.3904109589041096,0,0.028,0
71,0,CA1-SUB,3,7,70,-0.22844175491679272,0,0.028,0
71,0,CA1-SUB,3,8,80,-0.2284417549167927,0,0.028,0
71,0,CA1-SUB,3,9,90,-0.22013523666416226,0,0.028,0
71,0,CA1-SUB,3,10,100,-0.27766179540709807,0,0.028,0
71,0,CA1-SUB,3,11,110,-0.2182103610675039,0,0.028,0
71,0,CA1-SUB,3,12,120,-0.2912713472485768,0,0.028,0
71,0,CA1-SUB,3,13,130,-0.29127134724857684,0,0.028,0
71,0,CA1-SUB,3,14,140,-0.31247123791992637,0,0.028,0
71,0,CA1-SUB,3,15,150,-0.23892267593397049,0,0.028,0
71,0,CA1-SUB,3,16,160,-0.23892267593397049,0,0.028,0
71,0,CA1-SUB,3,17,170,-0.23892267593397046,0,0.028,0
71,0,CA1-SUB,3,18,180,-0.23892267593397049,0,0.028,0
71,0,CA1-SUB,3,19,190,-0.248068669527897,0,0.028,0
71,0,CA1-SUB,3,20,200,-0.15672235481304694,0,0.028,0
71,0,CA1-SUB,3,21,210,-0.16697796040343665,0,0.028,0
71,0,CA1-SUB,3,22,220,-0.16732637639438652,0,0.028,0
71,0,CA1-SUB,3,23,230,-0.0752403049386807,0,0.028,0
71,0,CA1-SUB,3,24,240,-0.11736792154381524,0,0.028,0
71,0,CA1-SUB,3,25,250,-0.026445800639349072,0,0.028,0
71,0,CA1-SUB,4,1,10,0.0,1,0.0361,0
71,0,CA1-SUB,4,2,20,-0.8679245283018869,0,0.0361,0
71,0,CA1-SUB,4,3,30,-0.8679245283018868,0,0.0361,0
71,0,CA1-SUB,4,4,40,0.0790697674418604,0,0.0361,0
