animal,pair,window_bins,window_ms,mean_ifi,n_ccs,wmean_ifi
66,CA1-V1,2,20,0.021367013787609978,10,0.01843213332041588
66,CA1-V1,3,30,0.019173468894557736,10,0.019694566747588668
66,CA1-V1,4,40,0.02035039056761065,10,0.01922531193727448
66,CA1-V1,5,50,0.008250435645227736,10,0.009353206845044057
66,CA1-V1,6,60,0.005474557793918973,10,0.006658383967060891
66,CA1-V1,7,70,0.009249226472162465,10,0.007261301294013195
66,CA1-V1,8,80,0.016637542806787337,10,0.008727167764635602
66,CA1-V1,9,90,0.01095122783088897,10,0.0027804961209347474
66,CA1-V1,10,100,0.005221759833198536,10,-0.00244667857906253
66,CA1-V1,11,110,0.005816930211280965,10,-0.005040487505306624
66,CA1-V1,12,120,-0.0011716500131642147,10,-0.010702000498547627
66,CA1-V1,13,130,-0.0047643072764185865,10,-0.014840257546713228
66,CA1-V1,14,140,-0.0012105963142476305,10,-0.01399942107844852
66,CA1-V1,15,150,-0.0039005344399064335,10,-0.01576093323654413
66,CA1-V1,16,160,-0.00783352380983043,10,-0.01821465262254005
66,CA1-V1,17,170,-0.00481355516504234,10,-0.017231979819600313
66,CA1-V1,18,180,-0.007612668568314751,10,-0.019158491768178833
66,CA1-V1,19,190,-0.01328992345600439,10,-0.023126059522749563
66,CA1-V1,20,200,-0.013121011428692342,10,-0.023314696023200073
66,CA1-V1,21,210,-0.015109291773112987,10,-0.025115886575018485
66,CA1-V1,22,220,-0.017044769566518507,10,-0.027275946732305358
66,CA1-V1,23,230,-0.017920980750603797,10,-0.02865413930545827
66,CA1-V1,24,240,-0.018122001787263458,10,-0.02980406215785162
66,CA1-V1,25,250,-0.017790927516003214,10,-0.030635357250518466
66,RSC-SUB,1,10,0.060814430408928664,10,0.038178185280203954
66,RSC-SUB,2,20,0.09543846374508506,10,0.07045081877531746
66,RSC-SUB,3,30,0.07043003222722234,10,0.07503910096238538
66,RSC-SUB,4,40,0.05829511073305175,10,0.06969240728809162
66,RSC-SUB,5,50,0.07371374577714615,10,0.07421535122920643
66,RSC-SUB,6,60,0.0672590013125158,10,0.06529009720462621
66,RSC-SUB,7,70,0.03413318537516412,10,0.04549821457379188
66,RSC-SUB,8,80,0.02464613022303741,10,0.03758134244643447
66,RSC-SUB,9,90,0.015123267742912477,10,0.030140990922185546
66,RSC-SUB,10,100,0.006650009311266724,10,0.022021556863030922
66,RSC-SUB,11,110,0.0014671729420615647,10,0.014906285137866229
66,RSC-SUB,12,120,-0.010960024078898812,10,0.005667228906628469
66,RSC-SUB,13,130,-0.016243194605150897,10,0.0006943702669896133
66,RSC-SUB,14,140,-0.01894248048351032,10,-0.0024079633288237473
66,RSC-SUB,15,150,-0.00821896553239278,10,0.0015938521457572747
66,RSC-SUB,16,160,-0.011348300393157946,10,0.00023408030350860416
66,RSC-SUB,17,170,-0.01807831169860873,10,-0.0029112401632769083
66,RSC-SUB,18,180,-0.02344541735517556,10,-0.005734444573798659
66,RSC-SUB,19,190,-0.026912736788700882,10,-0.007871271727641658
66,RSC-SUB,20,200,-0.021877617503690154,10,-0.0060775543414932085
66,RSC-SUB,21,210,-0.022623549942908227,10,-0.008034280212803441
66,RSC-SUB,22,220,-0.01847238887584036,10,-0.007303478841587802
66,RSC-SUB,23,230,-0.02041479224516494,10,-0.009407324479095692
66,RSC-SUB,24,240,-0.02576249229057549,10,-0.013538972771035619
66,RSC-SUB,25,250,-0.022642503167221894,10,-0.013455749530665022
66,V1-RSC,1,10,0.016445906873503814,10,0.012927948950968684
66,V1-RSC,2,20,-0.003958934771638553,10,0.008990575619493095
66,V1-RSC,3,30,0.0029713501281997705,10,0.00996933852425616
66,V1-RSC,4,40,0.004539296945241049,10,0.010805545741498526
66,V1-RSC,5,50,0.004794921201665854,10,0.0075954101154745235
66,V1-RSC,6,60,-0.0009906339801584092,10,-0.0008170245095076437
66,V1-RSC,7,70,-0.011153725155863038,10,-0.009235449869718379
66,V1-RSC,8,80,-0.019957845999321537,10,-0.017624782530904628
66,V1-RSC,9,90,-0.022490288804518754,10,-0.021238191298878665
66,V1-RSC,10,100,-0.02568203851494874,10,-0.02472850596621503
66,V1-RSC,11,110,-0.029254974867393407,10,-0.028911004942744158
66,V1-RSC,12,120,-0.031402686474577925,10,-0.0318633174966421
66,V1-RSC,13,130,-0.031908842364610515,10,-0.03422824012744231
66,V1-RSC,14,140,-0.03319995399179042,10,-0.03633325057449337
66,V1-RSC,15,150,-0.03496346547645514,10,-0.038038112248327614
66,V1-RSC,16,160,-0.03426875392430932,10,-0.03788465075350289
66,V1-RSC,17,170,-0.03440330223963837,10,-0.03804258532821196
66,V1-RSC,18,180,-0.03628708621595639,10,-0.039586471649190665
66,V1-RSC,19,190,-0.037034105935396376,10,-0.0402894780102174
66,V1-RSC,20,200,-0.039294668911712766,10,-0.041308286060421084
66,V1-RSC,21,210,-0.03991415398792536,10,-0.04140507600055884
66,V1-RSC,22,220,-0.04359854777032551,10,-0.04273258704918484
66,V1-RSC,23,230,-0.040745817010649,10,-0.04218793962174994
66,V1-RSC,24,240,-0.03913563667197138,10,-0.04192648517642888
66,V1-RSC,25,250,-0.03873906643772616,10,-0.04182140179226806
68,CA1-CA3,1,10,0.08090204185587321,7,-0.062337603196928985
68,CA1-CA3,2,20,0.07797629931272312,7,-0.011597444638015835
68,CA1-CA3,3,30,0.04977306368833644,7,-0.02551507668540078
68,CA1-CA3,4,40,-0.0054082478445153315,7,-0.0650526287062384
68,CA1-CA3,5,50,-0.02054015158977732,7,-0.09020849240416867
68,CA1-CA3,6,60,-0.006777367338390928,7,-0.09897334602022813
68,CA1-CA3,7,70,-0.00600405713469393,7,-0.09166640024563706
68,CA1-CA3,8,80,-0.0029023550218063776,7,-0.07360848459916298
68,CA1-CA3,9,90,0.0032352235221318032,7,-0.05709196145490157
68,CA1-CA3,10,100,0.024961590357176853,7,-0.047239124983400306
68,CA1-CA3,11,110,0.01177347945784957,7,-0.05278461800860869
68,CA1-CA3,12,120,0.001937373421843434,7,-0.06331778679291691
68,CA1-CA3,13,130,-0.00419753148889896,7,-0.06714153610451136
68,CA1-CA3,14,140,0.008891426519884435,7,-0.06662322466398175
68,CA1-CA3,15,150,0.008046022077722844,7,-0.06752791499704812
68,CA1-CA3,16,160,0.0006416729095843006,7,-0.0646602081400104
68,CA1-CA3,17,170,-0.0016691034282443618,7,-0.06288591514511523
68,CA1-CA3,18,180,-0.004391411586186558,7,-0.06598081250439156
68,CA1-CA3,19,190,-0.005251430021895874,7,-0.07161528637892162
68,CA1-CA3,20,200,-0.0019494906931803624,7,-0.07490392958912236
68,CA1-CA3,21,210,-0.004603886521357423,7,-0.07622831183050578
68,CA1-CA3,22,220,-0.007138986435470652,7,-0.07449218743865503
68,CA1-CA3,23,230,-0.008605989627973057,7,-0.07046372394826315
68,CA1-CA3,24,240,-0.007397894301627074,7,-0.0681252397075942
68,CA1-CA3,25,250,-0.023873627982869305,7,-0.07110906891617913
68,CA1-DG,1,10,0.0010460914532049504,10,-0.0016678904544546779
68,CA1-DG,2,20,-0.01637280015491862,10,-0.05148967060851386
68,CA1-DG,3,30,-0.0021879085892959993,10,-0.057492592605870425
68,CA1-DG,4,40,-0.004618153367066403,10,-0.054335300816379065
68,CA1-DG,5,50,-0.004524125013061689,10,-0.047192691358649785
68,CA1-DG,6,60,-0.009052402682941963,10,-0.04247872705077132
68,CA1-DG,7,70,-0.02371069174770324,10,-0.04623183332983721
68,CA1-DG,8,80,-0.03356476813886587,10,-0.051920208801145694
68,CA1-DG,9,90,-0.03469869607770304,10,-0.054304283611513175
68,CA1-DG,10,100,-0.039731449511825716,10,-0.053734780204892404
68,CA1-DG,11,110,-0.038743135530074344,10,-0.04979766800110409
68,CA1-DG,12,120,-0.03507805464841825,10,-0.045420094618779806
68,CA1-DG,13,130,-0.03790926270459671,10,-0.04441687695002222
68,CA1-DG,14,140,-0.03259913446516762,10,-0.04347744508321745
68,CA1-DG,15,150,-0.03459906771898262,10,-0.04347734305395604
68,CA1-DG,16,160,-0.036083957450866996,10,-0.04439021519272879
68,CA1-DG,17,170,-0.04139088923377039,10,-0.04671428523478274
68,CA1-DG,18,180,-0.046742633956427006,10,-0.04778916398763771
68,CA1-DG,19,190,-0.05314980992560571,10,-0.04767882133999446
68,CA1-DG,20,200,-0.050550450291326446,10,-0.04578653246944894
68,CA1-DG,21,210,-0.04905596159781193,10,-0.045130026307792726
68,CA1-DG,22,220,-0.04438951120397522,10,-0.04557980892450059
68,CA1-DG,23,230,-0.04546206998145917,10,-0.047378931611141685
68,CA1-DG,24,240,-0.044931541108850684,10,-0.047875638068471206
68,CA1-DG,25,250,-0.04689938295841517,10,-0.04773484751855241
68,CA1-RSC,1,10,0.046534276484189355,10,0.03417164039007224
68,CA1-RSC,2,20,0.04916160487709161,10,0.02964531445738658
68,CA1-RSC,3,30,0.08935103722253193,10,0.05435941966227409
68,CA1-RSC,4,40,0.10851870411920395,10,0.06867591315013598
68,CA1-RSC,5,50,0.10360408859856944,10,0.06686799789254709
68,CA1-RSC,6,60,0.08223203931224639,10,0.055519736436617
68,CA1-RSC,7,70,0.07987175493448326,10,0.05741345527918571
68,CA1-RSC,8,80,0.09562459343966455,10,0.066357474405113
68,CA1-RSC,9,90,0.08860715279894928,10,0.061849518058866085
68,CA1-RSC,10,100,0.08088635352082676,10,0.05796972158624914
68,CA1-RSC,11,110,0.07142457042685309,10,0.05370760338456431
68,CA1-RSC,12,120,0.06368759142474027,10,0.04969720469237062
68,CA1-RSC,13,130,0.057210157619796295,10,0.045225931966190035
68,CA1-RSC,14,140,0.05551415114733976,10,0.04576137152313106
68,CA1-RSC,15,150,0.06295682413942184,10,0.04989296002680781
68,CA1-RSC,16,160,0.0733748579741854,10,0.054976551109619215
68,CA1-RSC,17,170,0.07231144451799003,10,0.05426565784631458
68,CA1-RSC,18,180,0.06443278573483352,10,0.050809784569285046
68,CA1-RSC,19,190,0.06737302781613681,10,0.05207849955963231
68,CA1-RSC,20,200,0.06424719830385514,10,0.049284757433332785
68,CA1-RSC,21,210,0.06266786967202914,10,0.047625691208793175
68,CA1-RSC,22,220,0.0670844253392254,10,0.05004380256014129
68,CA1-RSC,23,230,0.065723352682385,10,0.048745797716150924
68,CA1-RSC,24,240,0.06520425520063579,10,0.04780930486379796
68,CA1-RSC,25,250,0.06562911677907671,10,0.04788025167917693
68,CA3-DG,1,10,0.025952613571492072,9,-0.04329604923101635
68,CA3-DG,2,20,0.03042818304017092,9,-0.018314017137992945
68,CA3-DG,3,30,0.0036048755106112087,9,-0.01279619231733777
68,CA3-DG,4,40,-0.015019814283532804,9,-0.011323069700291824
68,CA3-DG,5,50,-0.0279592719192069,9,-0.017575642234712804
68,CA3-DG,6,60,-0.0461172225303826,9,-0.021646900906764886
68,CA3-DG,7,70,-0.04382852598509809,9,-0.016943062146229714
68,CA3-DG,8,80,-0.04939717311422134,9,-0.00635445171281769
68,CA3-DG,9,90,-0.04079353838972663,9,0.005366184313214759
68,CA3-DG,10,100,-0.03277910056027492,9,0.012834494126072196
68,CA3-DG,11,110,-0.018979703215983426,9,0.018617703144676822
68,CA3-DG,12,120,-0.009379365741000852,9,0.024376458214977047
68,CA3-DG,13,130,-0.013744689050878226,9,0.028172705776928965
68,CA3-DG,14,140,-0.014121651575673182,9,0.02769837788027537
68,CA3-DG,15,150,-0.013206368935460372,9,0.023841699694577733
68,CA3-DG,16,160,-0.020622993970343895,9,0.01985499948828624
68,CA3-DG,17,170,-0.028752621272101802,9,0.01815122810233722
68,CA3-DG,18,180,-0.02956248275177573,9,0.01714956595061059
68,CA3-DG,19,190,-0.03149334929695228,9,0.015383675416497088
68,CA3-DG,20,200,-0.03355602149166032,9,0.013283238831585942
68,CA3-DG,21,210,-0.033317306725613526,9,0.013119466679701429
68,CA3-DG,22,220,-0.03163303095161679,9,0.015233819857835574
68,CA3-DG,23,230,-0.028622471129587476,9,0.01818344541602287
68,CA3-DG,24,240,-0.030723440449637023,9,0.019595841992396612
68,CA3-DG,25,250,-0.027534570923282976,9,0.020519859011665635
70,CA1-DG,1,10,-0.1371764468530471,10,-0.07835884487687315
70,CA1-DG,2,20,-0.19945791673664365,10,-0.12577383291188612
70,CA1-DG,3,30,-0.2238566322381057,10,-0.14957514715826178
70,CA1-DG,4,40,-0.22198617376366245,10,-0.15887657341761208
70,CA1-DG,5,50,-0.20350775298040316,10,-0.15293236932155652
70,CA1-DG,6,60,-0.17091521782788974,10,-0.13945917698542515
70,CA1-DG,7,70,-0.175443372157234,10,-0.13599906753513824
70,CA1-DG,8,80,-0.16358343837334233,10,-0.1310629649998995
70,CA1-DG,9,90,-0.1435598911995149,10,-0.12035055844602821
70,CA1-DG,10,100,-0.12318824987927686,10,-0.1059430474345349
70,CA1-DG,11,110,-0.0958551309097467,10,-0.08851264947101779
70,CA1-DG,12,120,-0.09093089080534479,10,-0.08079114774702512
70,CA1-DG,13,130,-0.07447844661491798,10,-0.07400625686068567
70,CA1-DG,14,140,-0.06763351741088591,10,-0.06959440923424909
70,CA1-DG,15,150,-0.05775878157261236,10,-0.06565594939090104
70,CA1-DG,16,160,-0.052571961139262935,10,-0.06411159526413408
70,CA1-DG,17,170,-0.04816602506870868,10,-0.0645568154933078
70,CA1-DG,18,180,-0.05071923276193646,10,-0.06729246818971135
70,CA1-DG,19,190,-0.05176230546359044,10,-0.06907210775869962
70,CA1-DG,20,200,-0.05655457052378643,10,-0.07056093490095874
70,CA1-DG,21,210,-0.05158412207053632,10,-0.0692168329071467
70,CA1-DG,22,220,-0.05175581353615845,10,-0.06933896940811335
70,CA1-DG,23,230,-0.047288606547496365,10,-0.06723583325243078
70,CA1-DG,24,240,-0.040631647172112165,10,-0.06439582899362914
70,CA1-DG,25,250,-0.04197618265774407,10,-0.06209657572922477
70,CA1-RSC,1,10,0.07737186824603406,10,0.07932627139959203
70,CA1-RSC,2,20,0.07992014776139018,10,0.0887281357643901
70,CA1-RSC,3,30,0.11518865557168412,10,0.10293538709148468
70,CA1-RSC,4,40,0.0925131260375377,10,0.0977002917582618
70,CA1-RSC,5,50,0.08879199426117167,10,0.10002132602468883
70,CA1-RSC,6,60,0.07787394442363248,10,0.0935193036803491
70,CA1-RSC,7,70,0.08204240818303966,10,0.09276301070239686
70,CA1-RSC,8,80,0.08831566786345635,10,0.0927817007369786
70,CA1-RSC,9,90,0.09238840120210778,10,0.0894758640635585
70,CA1-RSC,10,100,0.08373337032701872,10,0.08178153782814634
70,CA1-RSC,11,110,0.07315112751350769,10,0.07338605364008405
70,CA1-RSC,12,120,0.06808390383666005,10,0.06751140823388439
70,CA1-RSC,13,130,0.0612599194087471,10,0.061276877827923314
70,CA1-RSC,14,140,0.04807412616280484,10,0.05225835409862214
70,CA1-RSC,15,150,0.04295432131611817,10,0.049204430512700605
70,CA1-RSC,16,160,0.04833335467903368,10,0.051675927064726956
70,CA1-RSC,17,170,0.05633200938464936,10,0.05579283494483969
70,CA1-RSC,18,180,0.04861925879790645,10,0.05242120399107985
70,CA1-RSC,19,190,0.04610736047296558,10,0.051568935672718065
70,CA1-RSC,20,200,0.04007299713998416,10,0.0478876902668335
70,CA1-RSC,21,210,0.03581549693092704,10,0.04370000596372168
70,CA1-RSC,22,220,0.03910477717759637,10,0.04339906248985121
70,CA1-RSC,23,230,0.03450782169265602,10,0.04141464964549205
70,CA1-RSC,24,240,0.031374143421752314,10,0.03704082390771517
70,CA1-RSC,25,250,0.02895678027577967,10,0.033895233892121276
70,CA1-SUB,1,10,0.11111570658259132,10,0.00339428181651897
70,CA1-SUB,2,20,0.12587843456245748,10,0.02668889825962907
70,CA1-SUB,3,30,0.11034982073197352,10,0.017949861513048622
70,CA1-SUB,4,40,0.11308981385217758,10,0.023784357848495627
70,CA1-SUB,5,50,0.10023736024050449,10,0.02846264505984748
70,CA1-SUB,6,60,0.10431684749064785,10,0.03654510551142068
70,CA1-SUB,7,70,0.09881722098342091,10,0.038245366448446276
70,CA1-SUB,8,80,0.10061518835954986,10,0.04133872684943743
70,CA1-SUB,9,90,0.08912610735248924,10,0.03605107650662953
70,CA1-SUB,10,100,0.07480202681403089,10,0.033027130592337674
70,CA1-SUB,11,110,0.07558787116464445,10,0.03587581885628204
70,CA1-SUB,12,120,0.06732355894447495,10,0.03749306761154137
70,CA1-SUB,13,130,0.059473120172395186,10,0.04043844619516114
70,CA1-SUB,14,140,0.057695562186129645,10,0.04182120154041486
70,CA1-SUB,15,150,0.056354231396675114,10,0.044272101702933664
70,CA1-SUB,16,160,0.05248793056871452,10,0.0421940045702825
70,CA1-SUB,17,170,0.04535896242755729,10,0.03769915551126052
70,CA1-SUB,18,180,0.044923528478193385,10,0.0354184560110952
70,CA1-SUB,19,190,0.04037730178753729,10,0.03254159699339219
70,CA1-SUB,20,200,0.03586579574157071,10,0.030083731871475856
70,CA1-SUB,21,210,0.04131198866108967,10,0.03214579764425147
70,CA1-SUB,22,220,0.04176395687051495,10,0.031814872107547985
70,CA1-SUB,23,230,0.04385559419259703,10,0.030692140971538193
70,CA1-SUB,24,240,0.046213535684721675,10,0.030407745024715993
70,CA1-SUB,25,250,0.042743236874925664,10,0.02979451061967971
70,CA1-V1,1,10,0.017920338098724602,10,-0.008863914734633124
70,CA1-V1,2,20,-0.005981551687930288,10,-0.016678788699300617
70,CA1-V1,3,30,-0.004787393114565897,10,-0.010674461013576823
70,CA1-V1,4,40,0.005065293203583008,10,-0.003545834652209441
70,CA1-V1,5,50,9.630007903415061e-05,10,-0.004347518883291243
70,CA1-V1,6,60,0.004035674248261072,10,-0.0029085784003949535
70,CA1-V1,7,70,-0.00166699708139793,10,-0.005985197096920317
70,CA1-V1,8,80,-0.008106187515331334,10,-0.011093563896597412
70,CA1-V1,9,90,-0.011248676707043496,10,-0.01404108490080868
70,CA1-V1,10,100,-0.016944114436939387,10,-0.01670567383575962
70,CA1-V1,11,110,-0.020417754877401557,10,-0.018394683494459198
70,CA1-V1,12,120,-0.026258959815681198,10,-0.020288910591496907
70,CA1-V1,13,130,-0.028137039804807844,10,-0.02156514689951003
70,CA1-V1,14,140,-0.031185721211498367,10,-0.023293954895694764
70,CA1-V1,15,150,-0.03457522544052382,10,-0.024787150793652214
70,CA1-V1,16,160,-0.031511269935773814,10,-0.02393539814931124
70,CA1-V1,17,170,-0.03352477732285843,10,-0.024399305827837905
70,CA1-V1,18,180,-0.03511308114983941,10,-0.025352326200946514
70,CA1-V1,19,190,-0.036200632552246946,10,-0.025597288978580008
70,CA1-V1,20,200,-0.03857166844342929,10,-0.02645327133813538
70,CA1-V1,21,210,-0.041670998920496735,10,-0.0280116324558228
70,CA1-V1,22,220,-0.045885783486928254,10,-0.030089527633786122
70,CA1-V1,23,230,-0.04921704984037628,10,-0.03145756722512288
70,CA1-V1,24,240,-0.050854392071289375,10,-0.03251790093821432
70,CA1-V1,25,250,-0.05222617598161653,10,-0.03336035532040302
70,RSC-SUB,1,10,-0.010705033074637238,10,0.014862774123829537
70,RSC-SUB,2,20,-0.006556471992667123,10,-0.013292276220507809
70,RSC-SUB,3,30,-0.01185970289211873,10,-0.023994608320252388
70,RSC-SUB,4,40,-0.018160751216338457,10,-0.015185644165008016
70,RSC-SUB,5,50,-0.0015511199432060405,10,-0.005120753222088498
70,RSC-SUB,6,60,0.015391307106774077,10,0.006285925069910206
70,RSC-SUB,7,70,0.023795940140923805,10,0.014666232288536113
70,RSC-SUB,8,80,0.018349448968434923,10,0.01650795334573185
70,RSC-SUB,9,90,0.024227615806166336,10,0.01867012688772518
70,RSC-SUB,10,100,0.018740368044403783,10,0.01371090206956202
70,RSC-SUB,11,110,0.01131357391061819,10,0.008675218244648005
70,RSC-SUB,12,120,0.022290202902797752,10,0.010796791822017331
70,RSC-SUB,13,130,0.029760184626186383,10,0.013630277095670627
70,RSC-SUB,14,140,0.032972336349484474,10,0.012769898863360362
70,RSC-SUB,15,150,0.03690470087575831,10,0.01297179526023303
70,RSC-SUB,16,160,0.033123795742150235,10,0.012016205817107705
70,RSC-SUB,17,170,0.026996418173762516,10,0.01030614584005134
70,RSC-SUB,18,180,0.021343067824138296,10,0.01031533541691979
70,RSC-SUB,19,190,0.02341208034256411,10,0.011600757073639015
70,RSC-SUB,20,200,0.026694856283052758,10,0.011935547374536046
70,RSC-SUB,21,210,0.024808870322404634,10,0.012773779356857494
70,RSC-SUB,22,220,0.024861736803290478,10,0.011933971241551752
70,RSC-SUB,23,230,0.02580304309889837,10,0.01358183942469825
70,RSC-SUB,24,240,0.027405464233901757,10,0.01459755295310998
70,RSC-SUB,25,250,0.021317842485940652,10,0.01289252919233058
70,V1-RSC,1,10,0.028550574283184887,10,0.032264874352248896
70,V1-RSC,2,20,0.04055645195609541,10,0.0409698240827127
70,V1-RSC,3,30,0.052828147612815415,10,0.0496041056900767
70,V1-RSC,4,40,0.05162852852620572,10,0.05207097214014419
70,V1-RSC,5,50,0.06190307624406542,10,0.05821635961960968
70,V1-RSC,6,60,0.06263698207196342,10,0.05989107188079844
70,V1-RSC,7,70,0.06519915560132969,10,0.0610333247765776
70,V1-RSC,8,80,0.06563242306269115,10,0.060095004095162496
70,V1-RSC,9,90,0.07058615021477288,10,0.06054555103261539
70,V1-RSC,10,100,0.07248095208555516,10,0.06024625536792109
70,V1-RSC,11,110,0.07159985332332743,10,0.058408681342603935
70,V1-RSC,12,120,0.0694873476592851,10,0.056972280296361644
70,V1-RSC,13,130,0.07011124232502866,10,0.056756628983243844
70,V1-RSC,14,140,0.07097552183420738,10,0.056747066105753384
70,V1-RSC,15,150,0.07207524192194933,10,0.05722554709444828
70,V1-RSC,16,160,0.07120678152667934,10,0.056959518125950646
70,V1-RSC,17,170,0.07027257735604789,10,0.05651956673515625
70,V1-RSC,18,180,0.07028839871996835,10,0.05640143562222102
70,V1-RSC,19,190,0.0718745513237622,10,0.056489079158925655
70,V1-RSC,20,200,0.07126034686053453,10,0.05583193591152709
70,V1-RSC,21,210,0.07171091521048911,10,0.05587867042243447
70,V1-RSC,22,220,0.0740475809776136,10,0.056540768158979675
70,V1-RSC,23,230,0.07414224720711121,10,0.056167804116915104
70,V1-RSC,24,240,0.0744722959935716,10,0.055965696779597396
70,V1-RSC,25,250,0.0764109021488061,10,0.05678260459775206
71,CA1-CA3,1,10,-0.06703010139258622,10,-0.025910029030622644
71,CA1-CA3,2,20,-0.0539337593621436,10,-0.022663065392774778
71,CA1-CA3,3,30,-0.05999730582065392,10,-0.02417845241385941
71,CA1-CA3,4,40,-0.07083380036652609,10,-0.031972374999398236
71,CA1-CA3,5,50,-0.080021010158141,10,-0.04571981852408049
71,CA1-CA3,6,60,-0.08217189246582354,10,-0.052574032640205166
71,CA1-CA3,7,70,-0.07810386811345674,10,-0.049685363951438966
71,CA1-CA3,8,80,-0.08408624521645479,10,-0.04504481312370227
71,CA1-CA3,9,90,-0.07933172310905594,10,-0.03923587526656476
71,CA1-CA3,10,100,-0.0790170470663539,10,-0.036102243332681756
71,CA1-CA3,11,110,-0.07913946708004563,10,-0.035312616548121734
71,CA1-CA3,12,120,-0.07633980660072823,10,-0.03423972608426826
71,CA1-CA3,13,130,-0.0708042228262277,10,-0.03371946927744827
71,CA1-CA3,14,140,-0.07056548989167108,10,-0.036044059072566886
71,CA1-CA3,15,150,-0.0754171307884975,10,-0.03845945496940787
71,CA1-CA3,16,160,-0.07642819765983952,10,-0.03868774283853053
71,CA1-CA3,17,170,-0.07156315369032724,10,-0.037055688322958046
71,CA1-CA3,18,180,-0.0710872280306423,10,-0.03943352509361818
71,CA1-CA3,19,190,-0.06960893389104507,10,-0.04132189536609797
71,CA1-CA3,20,200,-0.06813619944036484,10,-0.04273647242289572
71,CA1-CA3,21,210,-0.06713164170133237,10,-0.04295880365701197
71,CA1-CA3,22,220,-0.06570345254133966,10,-0.04211740522686599
71,CA1-CA3,23,230,-0.06746815247037849,10,-0.041385056464882664
71,CA1-CA3,24,240,-0.06880418335767598,10,-0.04221106147554242
71,CA1-CA3,25,250,-0.07035830401932501,10,-0.0439744533545388
71,CA1-DG,1,10,0.0191735903544697,10,0.04211624945179037
71,CA1-DG,2,20,-0.0017821709046063395,10,0.03700352528252946
71,CA1-DG,3,30,0.003875022307457962,10,0.037030576719007724
71,CA1-DG,4,40,-0.0027359405483448444,10,0.024416069002177722
71,CA1-DG,5,50,-0.014807181624626225,10,0.014601196019337246
71,CA1-DG,6,60,-0.020854816481411638,10,0.010998934762789346
71,CA1-DG,7,70,-0.02637991431709466,10,0.007931944147417989
71,CA1-DG,8,80,-0.02639221197268803,10,0.006822791695583219
71,CA1-DG,9,90,-0.027173121140867996,10,0.00560278911954721
71,CA1-DG,10,100,-0.033060397634049075,10,0.0013870955411076442
71,CA1-DG,11,110,-0.03782475853356314,10,-0.0038833867705497555
71,CA1-DG,12,120,-0.039458141172937486,10,-0.008377141226039888
71,CA1-DG,13,130,-0.03840974873092961,10,-0.011144771083987771
71,CA1-DG,14,140,-0.038969961222145584,10,-0.010852368918008224
71,CA1-DG,15,150,-0.03646056541580238,10,-0.007574150094699336
71,CA1-DG,16,160,-0.034532927501500346,10,-0.0043246063444912445
71,CA1-DG,17,170,-0.03300044721960453,10,-0.002791566714848063
71,CA1-DG,18,180,-0.034864076855263715,10,-0.003664712260295244
71,CA1-DG,19,190,-0.03393325578166595,10,-0.0037929690646599052
71,CA1-DG,20,200,-0.03352488109935277,10,-0.0038160144163793003
71,CA1-DG,21,210,-0.03361673810484088,10,-0.003525786942241046
71,CA1-DG,22,220,-0.036243919314521006,10,-0.0036226988114583525
71,CA1-DG,23,230,-0.037632622032531274,10,-0.0035655526104561427
71,CA1-DG,24,240,-0.037816649448460415,10,-0.004216950806716628
71,CA1-DG,25,250,-0.03636406855738303,10,-0.0046312882985766295
71,CA1-RSC,1,10,-0.012885163476541422,10,0.01444424741962128
71,CA1-RSC,2,20,-0.023304627442604652,10,0.012305613070647616
71,CA1-RSC,3,30,0.004150131719430961,10,0.025100313313091437
71,CA1-RSC,4,40,0.020390971957625112,10,0.032055778114223055
71,CA1-RSC,5,50,0.03586416270675945,10,0.0420380944889119
71,CA1-RSC,6,60,0.05407622364562352,10,0.04882395658751031
71,CA1-RSC,7,70,0.05693448722454101,10,0.04898759444213043
71,CA1-RSC,8,80,0.04537324250937177,10,0.04373912515551812
71,CA1-RSC,9,90,0.04207084671373829,10,0.04078815208706455
71,CA1-RSC,10,100,0.040802374043545885,10,0.0369940775936973
71,CA1-RSC,11,110,0.037810371407301556,10,0.03389030285939128
71,CA1-RSC,12,120,0.03874229846403815,10,0.03144614213434556
71,CA1-RSC,13,130,0.03826540542684027,10,0.031151528492467127
71,CA1-RSC,14,140,0.03502071900411284,10,0.028646069523960586
71,CA1-RSC,15,150,0.03566586683787272,10,0.02890089155452701
71,CA1-RSC,16,160,0.03063548935049327,10,0.02705618911031706
71,CA1-RSC,17,170,0.029964765397662012,10,0.026367657537294045
71,CA1-RSC,18,180,0.028780128309858294,10,0.02519715865096808
71,CA1-RSC,19,190,0.026058062593329732,10,0.023003844074267588
71,CA1-RSC,20,200,0.02356033114028839,10,0.02054399266100163
71,CA1-RSC,21,210,0.02116773682087488,10,0.018398208519276513
71,CA1-RSC,22,220,0.019014990498609986,10,0.01687392088251166
71,CA1-RSC,23,230,0.016708094304886265,10,0.014792461077112731
71,CA1-RSC,24,240,0.015804639433985867,10,0.01330183123239334
71,CA1-RSC,25,250,0.01399940640067313,10,0.011829296287679961
71,CA1-SUB,1,10,-0.09053534066238186,10,-0.07554849651106446
71,CA1-SUB,2,20,-0.11643565431770239,10,-0.1247212348336005
71,CA1-SUB,3,30,-0.11015966380245139,10,-0.12267795905259346
71,CA1-SUB,4,40,-0.09635547577879273,10,-0.08619481096152415
