animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,jac_x,jac_y,sh_x,sh_y
70,0,CA1-V1,25.5,0.7206,0.4093,,10000,0.2636,7,0.4459,-0.0116,0,0.3294,0.2673,0.2016,0.168,77.99,70.2,0.0769,0.0323,48.4,48.07
70,0,CA1-SUB,15.5,0.4265,0.2982,,12000,-0.0242,7,0.2632,0.1074,9,0.3994,0.2995,0.2182,0.2888,nan,nan,,,89.48,72.61
70,0,CA1-SUB,25.5,0.7206,0.4093,,10000,-0.2736,7,0.4889,-0.0099,0,0.3308,0.2861,0.2276,0.3428,88.4,55.11,0.0769,0.1111,89.63,89.82
70,0,RSC-SUB,15.5,0.4265,0.2982,,12000,0.5577,10,0.5433,0.0466,0,0.453,0.2997,0.2083,0.3019,nan,nan,,,63.55,55.8
70,0,RSC-SUB,25.5,0.7206,0.4093,,10000,0.4237,11,0.5797,0.0215,0,0.3918,0.2847,0.1963,0.2884,82.98,69.85,0.069,0.0526,77.47,89.97
70,0,V1-RSC,15.5,0.4265,0.2982,,12000,-0.4238,10,0.6751,0.0433,0,0.3108,0.4502,0.1905,0.2128,nan,nan,,,65.77,61.17
70,0,V1-RSC,25.5,0.7206,0.4093,,10000,0.6281,14,1.4457,-0.0024,0,0.2675,0.3819,0.1584,0.1907,82.32,73.66,0.0323,0.069,75.36,85.05
71,0,CA1-RSC,15.5,0.0697,0.1122,,6000,0.0061,5,0.1456,0.0087,0,0.2754,0.4779,0.0856,0.112,nan,nan,,,81.33,87.21
71,0,CA1-RSC,30.5,0.1418,0.1185,,6000,-0.3355,9,0.3249,-0.0107,0,0.1811,0.412,0.0619,0.1136,87.39,89.6,0.5,0.4348,78.76,87.42
71,0,CA1-RSC,45.5,0.2139,0.132,,6000,-0.2263,8,0.2894,-0.027,0,0.2203,0.4787,0.0812,0.1258,83.08,88.12,0.3333,0.2692,79.44,88.97
71,0,CA1-RSC,60.5,0.2861,0.1494,,6000,-0.3688,5,0.1998,-0.0177,-8,0.1102,0.4039,0.0515,0.1164,77.93,81.58,0.7143,0.1786,83.1,89.37
71,0,CA1-RSC,75.5,0.3582,0.2235,,6000,-0.1789,7,0.1381,0.0041,0,0.1252,0.3554,0.0976,0.1386,86.18,88.34,0.7143,0.2692,86.4,89.37
71,0,CA1-RSC,90.5,0.4303,0.322,,6000,0.2775,7,0.3008,-0.0051,0,0.0831,0.3518,0.0599,0.1062,83.44,89.58,0.7143,0.2941,87.78,83.92
71,0,CA1-RSC,105.5,0.5024,0.2735,,6000,-0.3853,11,0.5934,0.0001,9,0.1301,0.3326,0.0453,0.0994,89.87,87.74,0.3333,0.1579,73.4,80.06
71,0,CA1-RSC,120.5,0.5745,0.1959,,6000,0.4341,9,0.6699,0.013,0,0.0971,0.3363,0.0554,0.1115,89.3,83.25,0.5,0.2453,86.63,75.78
71,0,CA1-RSC,135.5,0.6466,0.1795,,6000,0.0021,6,0.3723,0.0088,0,0.1191,0.3605,0.0545,0.0941,88.26,86.09,0.3333,0.2222,86.72,87.9
71,0,CA1-RSC,150.5,0.7188,0.1416,,6000,-0.0586,14,0.2626,-0.0285,0,0.103,0.3958,0.0569,0.105,89.12,84.87,0.3333,0.2692,85.39,87.11
71,0,CA1-RSC,165.5,0.7909,0.1025,,6000,0.0327,5,0.3329,-0.0048,-4,0.1504,0.3719,0.0536,0.1035,77.33,82.4,0.5,0.2453,80.85,84.93
71,0,CA1-RSC,180.5,0.863,0.1329,,6000,0.0452,0,0.0,0.0031,0,0.139,0.3735,0.0495,0.1072,85.41,83.26,0.3333,0.375,78.15,88.87
71,0,CA1-RSC,195.0,0.9327,0.2037,,6000,-0.0611,2,0.0328,0.0095,0,0.1548,0.3875,0.0633,0.1015,88.44,79.22,0.5,0.32,87.94,87.24
71,0,CA1-CA3,15.5,0.0697,0.1122,,6000,-0.0858,7,0.5702,-0.0067,0,0.2758,0.3451,0.2038,0.2075,nan,nan,,,77.3,81.18
71,0,CA1-CA3,30.5,0.1418,0.1185,,6000,0.1769,11,1.1423,-0.0266,0,0.1807,0.3643,0.2468,0.2207,60.72,85.57,0.3333,0.2593,86.86,88.31
71,0,CA1-CA3,45.5,0.2139,0.132,,6000,0.2696,7,0.3747,-0.0109,0,0.2201,0.3457,0.2134,0.2125,82.94,88.06,0.3333,0.2143,83.17,84.94
71,0,CA1-CA3,60.5,0.2861,0.1494,,6000,0.3213,7,0.1763,0.0062,0,0.1081,0.2629,0.2576,0.2393,86.01,85.26,0.7143,0.2143,42.52,76.74
71,0,CA1-CA3,75.5,0.3582,0.2235,,6000,0.6178,11,1.2094,-0.0083,0,0.1263,0.2903,0.2567,0.256,39.6,67.91,0.7143,0.1724,50.66,69.57
71,0,CA1-CA3,90.5,0.4303,0.322,,6000,0.5052,7,0.4481,-0.0162,0,0.0808,0.2769,0.2647,0.229,47.44,65.66,0.7143,0.2593,48.34,66.67
71,0,CA1-CA3,105.5,0.5024,0.2735,,6000,0.3811,12,1.0683,-0.0237,0,0.1282,0.2709,0.2513,0.2548,53.12,59.69,0.3333,0.3077,67.99,80.3
71,0,CA1-CA3,120.5,0.5745,0.1959,,6000,0.5539,7,0.539,-0.016,0,0.0945,0.2935,0.2541,0.2541,52.39,72.94,0.5,0.1333,49.99,64.55
71,0,CA1-CA3,135.5,0.6466,0.1795,,6000,0.5499,5,0.5244,0.0023,0,0.1171,0.3187,0.2633,0.2587,45.84,52.71,0.3333,0.1724,61.27,66.37
71,0,CA1-CA3,150.5,0.7188,0.1416,,6000,0.4809,10,0.6406,-0.0027,0,0.0995,0.3412,0.2534,0.2643,53.82,54.03,0.3333,0.4167,74.27,89.3
71,0,CA1-CA3,165.5,0.7909,0.1025,,6000,0.5721,8,0.3446,0.0079,0,0.1488,0.3585,0.2537,0.2474,57.74,73.39,0.5,0.3077,71.49,67.65
71,0,CA1-CA3,180.5,0.863,0.1329,,6000,0.4997,7,0.3034,0.009,0,0.1358,0.3383,0.2256,0.2517,63.89,80.18,0.3333,0.619,86.69,85.07
71,0,CA1-CA3,195.0,0.9327,0.2037,,6000,0.7214,8,1.0541,0.03,0,0.1541,0.3635,0.2813,0.2886,74.42,64.25,0.5,0.4167,85.77,73.06
71,0,CA1-DG,15.5,0.0697,0.1122,,6000,0.4045,9,0.3119,0.0011,0,0.2756,0.4931,0.2051,0.2546,nan,nan,,,85.37,88.88
71,0,CA1-DG,30.5,0.1418,0.1185,,6000,0.4119,14,0.4447,0.0269,0,0.181,0.4642,0.2106,0.2323,74.13,87.76,0.5,0.3778,66.52,86.69
71,0,CA1-DG,45.5,0.2139,0.132,,6000,0.406,5,0.2359,-0.018,0,0.2208,0.4294,0.199,0.2449,70.85,78.9,0.5,0.2157,82.15,89.1
71,0,CA1-DG,60.5,0.2861,0.1494,,6000,0.2113,2,0.0525,-0.0269,0,0.1102,0.3891,0.1993,0.2244,88.0,86.86,0.7143,0.2653,86.74,83.47
71,0,CA1-DG,75.5,0.3582,0.2235,,6000,0.3728,9,0.2461,0.0222,0,0.1283,0.3964,0.183,0.2097,39.25,71.72,0.7143,0.3478,83.6,78.67
71,0,CA1-DG,90.5,0.4303,0.322,,6000,0.3881,8,0.2227,0.0232,0,0.0823,0.3667,0.1941,0.2245,81.7,87.42,0.7143,0.2157,82.12,83.96
71,0,CA1-DG,105.5,0.5024,0.2735,,6000,0.24,1,0.0297,0.0001,0,0.1289,0.3616,0.186,0.2145,63.27,84.89,0.3333,0.24,77.28,76.57
71,0,CA1-DG,120.5,0.5745,0.1959,,6000,0.3603,6,0.1629,0.0139,0,0.0976,0.3713,0.1912,0.2101,85.45,83.57,0.3333,0.3191,54.02,63.46
71,0,CA1-DG,135.5,0.6466,0.1795,,6000,0.2181,1,0.0244,-0.0018,0,0.1133,0.3664,0.1849,0.2095,78.72,80.23,0.3333,0.24,50.75,75.34
71,0,CA1-DG,150.5,0.7188,0.1416,,6000,0.2353,14,0.3967,0.0306,0,0.1009,0.3537,0.1842,0.2061,76.09,83.9,0.3333,0.3478,72.7,77.78
71,0,CA1-DG,165.5,0.7909,0.1025,,6000,0.2143,1,0.0235,-0.013,0,0.1501,0.3816,0.1559,0.1992,82.26,87.73,0.5,0.3478,87.63,74.5
71,0,CA1-DG,180.5,0.863,0.1329,,6000,0.1882,5,0.1944,0.0207,0,0.1355,0.4068,0.1903,0.2406,67.54,73.77,0.3333,0.3778,77.57,83.59
71,0,CA1-DG,195.0,0.9327,0.2037,,6000,0.276,4,0.1046,0.0068,0,0.1543,0.4084,0.1567,0.1949,74.45,85.13,0.5,0.3778,79.41,79.68
71,0,CA1-V1,15.5,0.0697,0.1122,,6000,-0.1999,4,0.2433,0.0062,0,0.275,0.2949,0.0851,0.125,nan,nan,,,80.79,83.78
71,0,CA1-V1,30.5,0.1418,0.1185,,6000,-0.4721,7,0.6106,0.0296,0,0.1801,0.269,0.1218,0.1507,81.69,81.46,0.5,0.28,83.67,81.75
71,0,CA1-V1,45.5,0.2139,0.132,,6000,-0.1849,5,0.1193,0.0021,0,0.2209,0.3065,0.113,0.1297,85.54,83.53,0.3333,0.4545,82.15,85.43
71,0,CA1-V1,60.5,0.2861,0.1494,,6000,0.1341,5,0.2045,-0.0144,10,0.111,0.2132,0.0751,0.093,80.11,86.81,0.7143,0.2308,81.67,86.23
71,0,CA1-V1,75.5,0.3582,0.2235,,6000,0.4169,12,1.0484,-0.0005,7,0.1295,0.1905,0.0761,0.0951,77.92,88.03,0.7143,0.1429,89.9,81.02
71,0,CA1-V1,90.5,0.4303,0.322,,6000,0.3431,9,0.5861,0.0055,0,0.0828,0.2434,0.0939,0.1024,88.26,86.62,0.7143,0.2308,84.3,82.06
71,0,CA1-V1,105.5,0.5024,0.2735,,6000,-0.3742,10,0.6059,-0.0013,0,0.1305,0.2289,0.087,0.1149,80.24,87.73,0.3333,0.1852,80.11,89.61
71,0,CA1-V1,120.5,0.5745,0.1959,,6000,-0.3619,8,0.4578,0.0187,10,0.0981,0.1926,0.1019,0.1122,85.47,71.52,0.5,0.1429,85.64,89.58
71,0,CA1-V1,135.5,0.6466,0.1795,,6000,-0.3664,7,0.5036,-0.0105,1,0.1193,0.2247,0.0624,0.1022,88.42,81.86,0.3333,0.2308,88.15,89.73
71,0,CA1-V1,150.5,0.7188,0.1416,,6000,-0.1736,4,0.1353,0.018,0,0.1035,0.2326,0.1024,0.089,86.03,87.75,0.3333,0.1429,74.18,88.0
71,0,CA1-V1,165.5,0.7909,0.1025,,6000,0.0058,1,0.0138,-0.0065,0,0.1509,0.2167,0.1083,0.1155,88.19,85.99,0.5,0.3913,85.18,88.36
71,0,CA1-V1,180.5,0.863,0.1329,,6000,0.0991,0,0.0,0.0091,0,0.1392,0.2229,0.1114,0.109,71.67,89.33,0.3333,0.3333,86.08,82.4
71,0,CA1-V1,195.0,0.9327,0.2037,,6000,0.0723,0,0.0,-0.0066,0,0.1543,0.256,0.0872,0.0984,88.99,89.9,0.5,0.3913,83.34,86.86
71,0,CA3-DG,15.5,0.0697,0.1122,,6000,0.5524,8,0.3696,0.002,0,0.3385,0.4913,0.2254,0.2436,nan,nan,,,56.02,58.49
71,0,CA3-DG,30.5,0.1418,0.1185,,6000,0.5748,13,0.5231,0.004,0,0.3453,0.4594,0.2341,0.2653,74.77,67.96,0.2143,0.3191,60.76,58.77
71,0,CA3-DG,45.5,0.2139,0.132,,6000,0.5305,8,0.5274,0.013,0,0.3386,0.4283,0.271,0.2871,61.15,52.85,0.2143,0.2157,57.48,65.1
71,0,CA3-DG,60.5,0.2861,0.1494,,6000,0.5031,4,0.2785,0.016,0,0.2652,0.3958,0.2583,0.2747,67.7,63.17,0.4167,0.2653,50.68,66.36
71,0,CA3-DG,75.5,0.3582,0.2235,,6000,0.5949,14,0.7358,0.0276,0,0.2846,0.3933,0.2731,0.2847,87.35,86.0,0.1724,0.3778,45.76,53.44
71,0,CA3-DG,90.5,0.4303,0.322,,6000,0.6421,9,0.5753,-0.008,0,0.2726,0.3602,0.2729,0.2957,71.38,73.6,0.3077,0.24,42.79,51.09
71,0,CA3-DG,105.5,0.5024,0.2735,,6000,0.5005,4,0.3133,-0.0256,0,0.2758,0.3651,0.2696,0.2821,66.91,64.3,0.4167,0.2157,68.17,75.35
71,0,CA3-DG,120.5,0.5745,0.1959,,6000,0.5952,8,0.5209,-0.0163,0,0.2838,0.3697,0.2773,0.3011,49.3,53.31,0.2593,0.2917,60.15,59.94
71,0,CA3-DG,135.5,0.6466,0.1795,,6000,0.5172,4,0.3685,-0.0151,0,0.3187,0.3708,0.2636,0.2973,47.27,47.77,0.2143,0.2157,57.49,61.87
71,0,CA3-DG,150.5,0.7188,0.1416,,6000,0.6104,16,0.9435,-0.0202,0,0.3444,0.3615,0.2671,0.2851,44.18,47.77,0.3077,0.3191,66.2,68.3
71,0,CA3-DG,165.5,0.7909,0.1025,,6000,0.5375,5,0.4288,-0.0151,0,0.3512,0.3861,0.2777,0.2855,44.03,47.03,0.4167,0.4091,45.43,56.66
71,0,CA3-DG,180.5,0.863,0.1329,,6000,0.5935,13,0.4978,-0.0078,0,0.3388,0.4082,0.2484,0.2873,36.28,33.34,0.5455,0.3478,41.92,40.95
71,0,CA3-DG,195.0,0.9327,0.2037,,6000,0.6224,7,0.5951,-0.0309,0,0.3578,0.4169,0.2846,0.3201,39.8,38.49,0.5455,0.3778,38.51,48.45
71,0,CA1-SUB,15.5,0.0697,0.1122,,6000,-0.3718,7,0.3477,-0.0211,0,0.276,0.177,0.1099,0.1057,nan,nan,,,88.92,83.61
71,0,CA1-SUB,30.5,0.1418,0.1185,,6000,0.0021,7,0.482,-0.0252,-8,0.1806,0.1436,0.1203,0.133,72.78,83.85,0.5,0.2222,80.06,89.51
71,0,CA1-SUB,45.5,0.2139,0.132,,6000,0.1318,7,0.2675,-0.017,0,0.2214,0.1413,0.1102,0.0983,74.01,78.81,0.3333,0.375,88.34,88.78
71,0,CA1-SUB,60.5,0.2861,0.1494,,6000,0.3028,12,0.413,-0.0365,0,0.1103,0.1072,0.1117,0.1132,82.28,84.74,0.7143,0.2941,81.69,75.68
71,0,CA1-SUB,75.5,0.3582,0.2235,,6000,0.4386,7,0.727,0.0088,0,0.1291,0.0995,0.1309,0.11,86.53,85.56,0.7143,0.1,76.08,81.12
71,0,CA1-SUB,90.5,0.4303,0.322,,6000,-0.4601,8,0.3875,0.0063,0,0.083,0.1225,0.0976,0.0888,74.52,82.41,0.7143,0.375,85.5,84.57
71,0,CA1-SUB,105.5,0.5024,0.2735,,6000,0.0825,10,0.3251,0.0066,0,0.1306,0.1566,0.1116,0.1156,89.82,87.94,0.3333,0.2222,84.22,89.2
71,0,CA1-SUB,120.5,0.5745,0.1959,,6000,-0.3243,7,0.5325,0.0279,0,0.098,0.1321,0.1037,0.0983,82.48,87.75,0.5,0.375,75.61,87.22
71,0,CA1-SUB,135.5,0.6466,0.1795,,6000,0.4149,4,0.2938,-0.0005,0,0.1191,0.1281,0.0688,0.0861,89.46,65.19,0.3333,0.4667,81.94,83.75
71,0,CA1-SUB,150.5,0.7188,0.1416,,6000,0.0517,11,0.4127,0.0055,0,0.1033,0.163,0.0938,0.1264,79.86,88.98,0.3333,0.2222,88.05,84.02
71,0,CA1-SUB,165.5,0.7909,0.1025,,6000,0.027,1,0.0206,0.0099,0,0.1507,0.1942,0.0829,0.1182,86.95,78.29,0.5,0.2941,71.13,80.51
71,0,CA1-SUB,180.5,0.863,0.1329,,6000,0.0686,0,0.0,0.0242,0,0.1388,0.1672,0.0876,0.1017,73.34,81.12,0.3333,0.2941,71.58,79.43
71,0,CA1-SUB,195.0,0.9327,0.2037,,6000,0.1297,1,0.0124,0.0133,0,0.1545,0.1558,0.1134,0.108,86.13,84.94,0.5,0.1579,79.87,88.01
71,0,RSC-SUB,15.5,0.0697,0.1122,,6000,0.5145,6,0.2982,-0.0005,0,0.4748,0.1682,0.1203,0.0863,nan,nan,,,80.57,89.02
71,0,RSC-SUB,30.5,0.1418,0.1185,,6000,0.4074,10,0.4677,-0.062,0,0.4117,0.139,0.1252,0.0855,72.48,50.39,0.4043,0.375,64.91,56.79
71,0,RSC-SUB,45.5,0.2139,0.132,,6000,0.1967,8,0.2389,-0.0221,0,0.4719,0.1287,0.1039,0.0919,86.49,87.99,0.2692,0.375,77.96,82.43
71,0,RSC-SUB,60.5,0.2861,0.1494,,6000,-0.0194,6,0.2679,-0.0405,0,0.4072,0.0943,0.108,0.0854,88.63,88.12,0.2,0.375,82.9,61.01
71,0,RSC-SUB,75.5,0.3582,0.2235,,6000,0.008,19,0.5035,-0.0169,0,0.351,0.0935,0.1109,0.1052,57.78,53.77,0.2692,0.2941,73.85,72.53
71,0,RSC-SUB,90.5,0.4303,0.322,,6000,0.1421,8,0.3672,-0.0204,0,0.3529,0.1142,0.1179,0.1018,73.64,70.17,0.32,0.2941,84.37,81.0
71,0,RSC-SUB,105.5,0.5024,0.2735,,6000,0.1765,11,0.47,-0.003,0,0.3295,0.1295,0.1123,0.0881,69.75,76.27,0.2,0.375,70.98,79.0
71,0,RSC-SUB,120.5,0.5745,0.1959,,6000,0.1675,5,0.2109,-0.0387,0,0.3341,0.1136,0.1002,0.0844,70.97,58.04,0.2453,0.2941,76.05,84.11
71,0,RSC-SUB,135.5,0.6466,0.1795,,6000,0.4595,5,0.2981,-0.0124,0,0.3581,0.1149,0.1097,0.0919,82.23,81.99,0.2453,0.4667,83.5,82.96
71,0,RSC-SUB,150.5,0.7188,0.1416,,6000,-0.0945,7,0.1211,-0.0266,0,0.3948,0.1504,0.0959,0.0673,88.77,75.87,0.2941,0.2222,84.88,82.15
71,0,RSC-SUB,165.5,0.7909,0.1025,,6000,0.1777,6,0.3975,-0.0189,0,0.3677,0.1645,0.1245,0.0932,76.82,73.97,0.2453,0.2941,80.38,87.53
71,0,RSC-SUB,180.5,0.863,0.1329,,6000,0.0667,0,0.0,-0.0164,0,0.3679,0.152,0.1007,0.0792,72.23,74.75,0.3469,0.1,88.41,84.35
71,0,RSC-SUB,195.0,0.9327,0.2037,,6000,-0.0211,0,0.0,0.0014,0,0.3851,0.1523,0.0921,0.064,82.15,79.58,0.2941,0.2222,88.48,86.7
71,0,V1-RSC,15.5,0.0697,0.1122,,6000,0.1792,2,0.0949,0.0165,0,0.2824,0.467,0.1218,0.1592,nan,nan,,,72.65,71.81
71,0,V1-RSC,30.5,0.1418,0.1185,,6000,0.5909,6,0.4572,0.0134,0,0.2692,0.4054,0.1446,0.1837,85.26,81.36,0.3333,0.375,76.78,81.91
71,0,V1-RSC,45.5,0.2139,0.132,,6000,0.449,4,0.2407,-0.0153,0,0.2988,0.4671,0.1326,0.1601,85.67,81.37,0.3913,0.2692,86.05,83.6
71,0,V1-RSC,60.5,0.2861,0.1494,,6000,0.3722,9,0.6043,-0.0339,0,0.21,0.4058,0.1423,0.1727,67.06,77.47,0.2308,0.1786,85.84,84.27
71,0,V1-RSC,75.5,0.3582,0.2235,,6000,0.1568,13,0.4489,-0.0003,0,0.1844,0.3497,0.1497,0.1732,54.68,61.58,0.1429,0.2692,80.85,67.28
71,0,V1-RSC,90.5,0.4303,0.322,,6000,-0.0426,9,0.6072,-0.0205,0,0.2339,0.3483,0.1466,0.1734,69.11,73.6,0.2308,0.2692,64.39,60.97
71,0,V1-RSC,105.5,0.5024,0.2735,,6000,0.4674,11,0.9748,0.0131,0,0.2293,0.3253,0.1486,0.1823,67.73,70.28,0.28,0.1786,72.43,69.04
71,0,V1-RSC,120.5,0.5745,0.1959,,6000,0.5152,11,0.859,-0.0101,0,0.1885,0.3352,0.1486,0.1693,75.33,87.42,0.28,0.2453,59.11,61.69
71,0,V1-RSC,135.5,0.6466,0.1795,,6000,0.1995,6,0.4772,-0.0149,0,0.2188,0.3559,0.1503,0.1814,50.49,52.74,0.4545,0.2453,59.64,56.94
71,0,V1-RSC,150.5,0.7188,0.1416,,6000,0.2364,10,0.3622,0.0167,0,0.226,0.3916,0.1609,0.1909,64.38,63.61,0.28,0.2941,58.09,58.79
71,0,V1-RSC,165.5,0.7909,0.1025,,6000,0.5373,15,1.1225,0.0271,0,0.2167,0.3641,0.1343,0.169,42.37,49.15,0.5238,0.2453,82.01,86.31
71,0,V1-RSC,180.5,0.863,0.1329,,6000,0.32,3,0.1331,-0.0147,0,0.221,0.3624,0.1461,0.1823,45.02,54.59,0.4545,0.375,84.61,86.76
71,0,V1-RSC,195.0,0.9327,0.2037,,6000,0.3039,3,0.1324,0.0023,0,0.2433,0.3767,0.1445,0.1778,57.39,67.62,0.5238,0.2941,63.9,64.9
73,1,CA1-RSC,15.5,0.0681,0.1027,-43.5,10000,0.2031,2,0.0349,0.0411,0,0.5324,0.4143,0.2299,0.2263,nan,nan,,,79.15,80.0
73,1,CA1-RSC,30.5,0.1385,0.1589,-28.5,8000,-0.0936,9,0.151,0.0491,2,0.3045,0.4014,0.3342,0.3163,86.95,88.11,0.75,0.2308,80.72,85.2
73,1,CA1-RSC,45.5,0.2089,0.2982,-13.5,8000,0.141,1,0.01,0.0776,2,0.3223,0.336,0.2297,0.2775,81.56,88.63,0.75,0.1852,86.95,86.52
73,1,CA1-RSC,60.5,0.2793,0.556,1.5,8000,0.1459,1,0.0108,0.0309,0,0.2385,0.3267,0.1977,0.2397,67.58,72.98,0.4,0.1429,84.99,80.3
73,1,CA1-RSC,75.5,0.3498,0.7498,16.5,6000,0.064,0,0.0,0.0595,9,0.1494,0.3157,0.0826,0.1247,86.04,88.63,0.4,0.2308,77.72,88.1
73,1,CA1-RSC,90.5,0.4202,0.75,31.5,6000,0.1681,8,0.1453,-0.0206,1,0.1435,0.3148,0.0821,0.1133,81.84,82.61,0.2727,0.2308,82.18,86.44
73,1,CA1-RSC,105.5,0.4906,0.6683,46.5,6000,0.2478,11,0.245,-0.0148,0,0.1088,0.3207,0.1029,0.1327,89.81,70.38,0.4,0.3333,86.3,79.64
73,1,CA1-RSC,120.5,0.561,0.6864,61.5,6000,0.0778,0,0.0,0.0191,0,0.1763,0.3517,0.0931,0.1298,86.77,65.84,0.2727,0.3913,86.4,86.39
73,1,CA1-RSC,135.5,0.6315,0.7301,76.5,6000,0.0848,0,0.0,0.003,-10,0.1024,0.3546,0.0816,0.1261,87.15,83.49,0.1667,0.28,78.38,70.38
73,1,CA1-RSC,150.5,0.7019,0.545,91.5,6000,0.0934,0,0.0,0.0026,-4,0.0886,0.4254,0.1146,0.1655,78.4,86.73,0.2727,0.28,71.77,84.65
73,1,CA1-RSC,165.5,0.7723,0.2204,106.5,8000,0.0579,0,0.0,-0.0128,0,0.1354,0.4005,0.1603,0.1861,87.27,87.34,0.4,0.3333,83.94,85.81
73,1,CA1-RSC,180.5,0.8427,0.0734,121.5,6000,-0.152,2,0.0307,0.0329,3,0.1204,0.3316,0.1193,0.1263,84.61,72.8,0.1667,0.4545,76.89,83.4
73,1,CA1-RSC,195.5,0.9131,0.254,136.5,6000,0.0451,0,0.0,0.0034,0,0.1354,0.3322,0.1473,0.1539,78.46,79.5,0.4,0.3913,84.0,80.63
73,1,CA1-DG,15.5,0.0681,0.1027,-43.5,10000,0.2502,6,0.2099,0.0181,0,0.519,0.3729,0.3835,0.2322,nan,nan,,,77.89,80.87
73,1,CA1-DG,30.5,0.1385,0.1589,-28.5,8000,0.1578,4,0.0896,0.0619,0,0.3207,0.249,0.3143,0.3113,82.14,73.91,0.75,0.3333,79.17,80.69
73,1,CA1-DG,45.5,0.2089,0.2982,-13.5,8000,0.2491,1,0.032,-0.1238,-4,0.3292,0.1974,0.2768,0.2343,87.92,71.48,0.75,0.4545,67.39,81.33
73,1,CA1-DG,60.5,0.2793,0.556,1.5,8000,0.2442,1,0.0307,-0.0131,0,0.241,0.107,0.2654,0.2381,65.82,64.94,0.4,0.6,65.32,74.72
73,1,CA1-DG,75.5,0.3498,0.7498,16.5,6000,0.153,0,0.0,0.0245,0,0.1493,0.156,0.1717,0.1825,84.94,86.52,0.4,0.0667,81.85,79.68
73,1,CA1-DG,90.5,0.4202,0.75,31.5,6000,0.4803,6,0.5036,-0.0066,0,0.1434,0.1495,0.2045,0.2274,82.25,84.54,0.2727,0.3333,79.18,70.91
73,1,CA1-DG,105.5,0.4906,0.6683,46.5,6000,0.4856,9,0.6868,-0.0208,0,0.1083,0.1401,0.1721,0.1511,87.77,84.21,0.4,0.4545,87.28,86.04
73,1,CA1-DG,120.5,0.561,0.6864,61.5,6000,0.2555,5,0.1114,-0.0142,0,0.1762,0.118,0.1759,0.1883,57.18,87.26,0.2727,0.3333,83.01,82.86
73,1,CA1-DG,135.5,0.6315,0.7301,76.5,6000,0.0018,16,0.3795,-0.0078,0,0.1019,0.1129,0.2189,0.208,81.77,81.36,0.1667,0.2308,83.8,87.88
73,1,CA1-DG,150.5,0.7019,0.545,91.5,6000,0.1756,1,0.0157,-0.0106,0,0.0884,0.1027,0.1689,0.1572,82.42,88.79,0.1667,0.3333,72.64,80.23
73,1,CA1-DG,165.5,0.7723,0.2204,106.5,8000,0.1681,1,0.0143,0.0014,0,0.1369,0.0838,0.184,0.2078,80.77,86.14,0.4,0.3333,77.81,66.23
73,1,CA1-DG,180.5,0.8427,0.0734,121.5,6000,-0.4983,11,0.9006,-0.0124,0,0.1206,0.1403,0.2213,0.2235,84.8,84.0,0.1667,0.4545,87.2,63.08
73,1,CA1-DG,195.5,0.9131,0.254,136.5,6000,-0.0214,15,0.3434,-0.014,0,0.1358,0.1161,0.2378,0.2098,61.08,77.29,0.4,0.4545,81.76,81.15
73,1,CA1-V1,15.5,0.0681,0.1027,-43.5,10000,0.8158,5,0.6486,-0.0267,0,0.5322,0.402,0.3915,0.4376,nan,nan,,,86.9,72.63
73,1,CA1-V1,30.5,0.1385,0.1589,-28.5,8000,0.3128,9,0.295,-0.0131,-10,0.3381,0.2288,0.1532,0.1628,77.3,76.48,0.75,0.6667,88.81,89.41
73,1,CA1-V1,45.5,0.2089,0.2982,-13.5,8000,0.1772,1,0.016,-0.0054,0,0.3235,0.1381,0.1897,0.1702,83.41,61.84,0.75,0.6667,74.43,87.41
73,1,CA1-V1,60.5,0.2793,0.556,1.5,8000,0.1255,0,0.0,-0.0276,0,0.223,0.1248,0.1946,0.1961,77.02,73.33,0.4,0.4286,89.87,87.07
73,1,CA1-V1,75.5,0.3498,0.7498,16.5,6000,0.1086,0,0.0,0.0194,0,0.1471,0.1687,0.1555,0.1803,83.9,74.38,0.4,0.4286,81.43,77.68
73,1,CA1-V1,90.5,0.4202,0.75,31.5,6000,0.2195,5,0.0993,-0.0144,0,0.1275,0.1418,0.1623,0.1422,89.39,59.38,0.2727,0.1111,84.21,87.89
73,1,CA1-V1,105.5,0.4906,0.6683,46.5,6000,0.2476,7,0.1499,-0.0384,-10,0.1107,0.1387,0.1721,0.1764,79.98,79.05,0.2727,0.6667,87.83,86.66
73,1,CA1-V1,120.5,0.561,0.6864,61.5,6000,0.207,8,0.1646,-0.0578,-9,0.1706,0.1513,0.1373,0.149,88.97,83.29,0.4,0.25,82.13,83.55
73,1,CA1-V1,135.5,0.6315,0.7301,76.5,6000,0.2108,10,0.2462,-0.0135,4,0.1104,0.1532,0.1679,0.1442,89.76,83.8,0.2727,0.25,82.19,85.56
73,1,CA1-V1,150.5,0.7019,0.545,91.5,6000,0.0425,0,0.0,-0.0359,-7,0.0848,0.1413,0.1168,0.1022,81.07,81.06,0.0769,0.25,89.15,87.44
73,1,CA1-V1,165.5,0.7723,0.2204,106.5,8000,0.0446,0,0.0,0.0311,5,0.1599,0.137,0.1765,0.1729,89.42,89.61,0.1667,0.6667,84.78,81.14
