pair,dim,window_bins,window_ms,n_animals,mean_ifi,t,p
CA1-RSC,5,12,120,12,0.05122280923419522,2.028719932316779,0.06739898586067798
CA1-RSC,5,13,130,12,0.0514750747671217,1.9421666687452794,0.0781528880450322
CA1-RSC,5,14,140,12,0.051386255534492525,1.8156848742075422,0.09674729441586812
CA1-RSC,5,15,150,12,0.054509714171556735,1.9124433545786894,0.08219953861917424
CA1-RSC,5,16,160,12,0.05130203798290934,1.91185434799685,0.08228165145286762
CA1-RSC,5,17,170,12,0.05096539205050796,1.9653798216182548,0.07512184636779945
CA1-RSC,5,18,180,12,0.04720634088738112,1.9322066043530308,0.07948787655778962
CA1-RSC,5,19,190,12,0.046101792344202815,1.9271608093461763,0.08017221633427872
CA1-RSC,5,20,200,12,0.045497288117081446,1.8800189379684882,0.08683402423914953
CA1-RSC,5,21,210,12,0.04191649822519202,1.8719296190984043,0.0880271417290053
CA1-RSC,5,22,220,12,0.04032266805976181,1.8438107167879834,0.09229249703201399
CA1-RSC,5,23,230,12,0.03671370611928192,1.6938075848490663,0.11839332693986475
CA1-RSC,5,24,240,12,0.034965629915899084,1.6439445588598873,0.1284353465979681
CA1-RSC,5,25,250,12,0.03101372704382953,1.5320090850839028,0.1537603101901164
CA1-RSC,6,1,10,12,-0.016319877091831417,-0.26892918262387255,0.7929613891109605
CA1-RSC,6,2,20,12,-0.02083523060873113,-0.3976518560064294,0.6984949175842425
CA1-RSC,6,3,30,12,0.011385551455705271,0.3525079328561977,0.7311187181884166
CA1-RSC,6,4,40,12,0.025890360725891556,0.9380842970075759,0.36834203184854497
CA1-RSC,6,5,50,12,0.036965430699347435,1.1728084416968272,0.26564454051490966
CA1-RSC,6,6,60,12,0.04499040284404656,1.403382721409621,0.18809624498166325
CA1-RSC,6,7,70,12,0.04676913509218535,1.53068195344968,0.15408497719329822
CA1-RSC,6,8,80,12,0.04691831487459908,1.679706689055146,0.1211596693812796
CA1-RSC,6,9,90,12,0.04651801715313255,1.8164864542177335,0.09661766487277862
CA1-RSC,6,10,100,12,0.043260548482465876,2.1558211523622464,0.054096316228545625
CA1-RSC,6,11,110,12,0.044912744221085314,2.463528851975976,0.03148098330433702
CA1-RSC,6,12,120,12,0.04691866163038833,2.6611771122792094,0.022140114637577507
CA1-RSC,6,13,130,12,0.05087633522557967,2.7001329109048218,0.020651839853657684
CA1-RSC,6,14,140,12,0.051591502559539364,2.704850849964036,0.0204784621119653
CA1-RSC,6,15,150,12,0.047185235476626924,2.717673325575276,0.02001451341101233
CA1-RSC,6,16,160,12,0.047800733774259634,2.569620343694604,0.026068018151920315
CA1-RSC,6,17,170,12,0.0510461027264032,2.9435875692050915,0.013361743334737948
CA1-RSC,6,18,180,12,0.050025983408353104,3.353901104350545,0.00643298913839101
CA1-RSC,6,19,190,12,0.044398522421094926,3.6299966897170437,0.003956670909839959
CA1-RSC,6,20,200,12,0.04652447726860046,3.7935635480172554,0.0029762803382873157
CA1-RSC,6,21,210,12,0.04218285552486257,3.242355268087694,0.007841060161659086
CA1-RSC,6,22,220,12,0.039258051704170044,3.0732883270642373,0.010597519150901775
CA1-RSC,6,23,230,12,0.03689892785885682,2.5650289683472502,0.02628211828955214
CA1-RSC,6,24,240,12,0.03503875406829347,2.375783642575441,0.03677413081755316
CA1-RSC,6,25,250,12,0.0328469243146082,2.2141092511480034,0.04886624616808448
CA1-SUB,1,1,10,7,-0.13819543506669602,-2.1647981906382867,0.07358809311777453
CA1-SUB,1,2,20,7,-0.1405952144015758,-2.887939220471585,0.0277681877722168
CA1-SUB,1,3,30,7,-0.1499758025223897,-3.0906558905748973,0.02136993226959133
CA1-SUB,1,4,40,7,-0.1228016954249017,-3.8552172906873086,0.00840885716409511
CA1-SUB,1,5,50,7,-0.08669957503374047,-3.8422717864189773,0.008536330748909074
CA1-SUB,1,6,60,7,-0.06229372509587484,-2.7333866530948927,0.03403279407810754
CA1-SUB,1,7,70,7,-0.04694512169958918,-2.365145079094302,0.055889949498294664
CA1-SUB,1,8,80,7,-0.042515361220463226,-2.6769865707892153,0.03668320755194927
CA1-SUB,1,9,90,7,-0.036897922332261225,-2.554694700148804,0.04321638211156113
CA1-SUB,1,10,100,7,-0.023789851096925805,-1.744377389291375,0.13171075912455776
CA1-SUB,1,11,110,7,-0.007759707586191831,-0.531164025832215,0.6143838366687282
CA1-SUB,1,12,120,7,0.00527288587695019,0.3346060231536523,0.7493095010833482
CA1-SUB,1,13,130,7,0.012197477172818369,0.7075558524223371,0.505761706565727
CA1-SUB,1,14,140,7,0.01317791425540937,0.7534648947852757,0.4796822842309746
CA1-SUB,1,15,150,7,0.012559925268051284,0.8218504427938013,0.4425877889306291
CA1-SUB,1,16,160,7,0.004966976857528729,0.34191680887253456,0.7440713921370177
CA1-SUB,1,17,170,7,0.0027316005526322484,0.19762466359395395,0.849863920031141
CA1-SUB,1,18,180,7,0.001039740130469717,0.06387975401548801,0.9511410118506445
CA1-SUB,1,19,190,7,0.003365929340141852,0.17876045071026342,0.8640091917059992
CA1-SUB,1,20,200,7,0.006072597105962376,0.3003115172284124,0.7740728851267752
CA1-SUB,1,21,210,7,0.00800850065424948,0.38043574787737666,0.7167261525182931
CA1-SUB,1,22,220,7,0.008585179458829282,0.42365510045179244,0.6865845251923017
CA1-SUB,1,23,230,7,0.01052367665235921,0.523304977755872,0.6195178310260072
CA1-SUB,1,24,240,7,0.014703464510276707,0.7028752757966469,0.5084730357422326
CA1-SUB,1,25,250,7,0.01671134745555164,0.7891563838311489,0.4600585478087773
CA1-SUB,2,1,10,7,0.04805121238291753,0.6768035398784918,0.5237513369822867
CA1-SUB,2,2,20,7,0.013935957346982239,0.26239035511442527,0.8017970271076039
CA1-SUB,2,3,30,7,-0.015622431241646478,-0.3464116428335402,0.7408582967207695
CA1-SUB,2,4,40,7,-0.013548364930792419,-0.3199799112189793,0.7598328124577992
CA1-SUB,2,5,50,7,-0.015297332398372434,-0.4260579971163564,0.6849264407908382
CA1-SUB,2,6,60,7,-0.013841049086837495,-0.4154564850402506,0.6922562133772636
CA1-SUB,2,7,70,7,-0.010837859961171781,-0.3388838136290118,0.746242703704315
CA1-SUB,2,8,80,7,-0.0009401760796735657,-0.032665858912697666,0.9750005973130109
CA1-SUB,2,9,90,7,-0.0011367777950085209,-0.05384524516190852,0.9588065410399449
CA1-SUB,2,10,100,7,0.0057228614850127766,0.3658202240752223,0.7270506423019373
CA1-SUB,2,11,110,7,0.014546121851879803,1.0673504040775637,0.32686525543454115
CA1-SUB,2,12,120,7,0.01985567010835715,1.6262813314715514,0.1550146058363401
CA1-SUB,2,13,130,7,0.022294447067324412,1.7315809051933009,0.1340616427217575
CA1-SUB,2,14,140,7,0.028238837004578927,1.9141753134902313,0.10410349447022114
CA1-SUB,2,15,150,7,0.027146231420529982,1.8634968400031697,0.11168109928569528
CA1-SUB,2,16,160,7,0.02777926736038287,1.8867937944080846,0.10813171266728372
CA1-SUB,2,17,170,7,0.023650393030224173,1.6569212535553999,0.14861211474405925
CA1-SUB,2,18,180,7,0.024963787789881377,1.628050800144645,0.154637770858486
CA1-SUB,2,19,190,7,0.020835444406718955,1.3362182720040576,0.2299205241505223
CA1-SUB,2,20,200,7,0.018675677353319597,1.2276380392177626,0.2655572012504739
CA1-SUB,2,21,210,7,0.01900331647780678,1.2138226239811791,0.270422372264867
CA1-SUB,2,22,220,7,0.022926911460666808,1.4903582722375228,0.18671678422947768
CA1-SUB,2,23,230,7,0.02266857711201378,1.653215841969232,0.1493726720445944
CA1-SUB,2,24,240,7,0.021670426015545533,1.7042514907015043,0.13922004973378124
CA1-SUB,2,25,250,7,0.026836549450390122,2.379096479337922,0.05483568712700092
CA1-SUB,3,1,10,7,0.1317547644378103,0.8928849869623182,0.40630310038691925
CA1-SUB,3,2,20,7,0.03750201686699677,0.511768669582432,0.6270967367183137
CA1-SUB,3,3,30,7,0.05258902901927086,0.6152124892056415,0.561007844166104
CA1-SUB,3,4,40,7,0.0747304359200861,0.8125727423796478,0.4474962833304179
CA1-SUB,3,5,50,7,0.06738611867400945,0.9174514448976716,0.39428868580760623
CA1-SUB,3,6,60,7,0.057675685250684054,0.9851039630758294,0.3626151373790896
CA1-SUB,3,7,70,7,0.041972337002659725,0.9948704563314068,0.3582127942139955
CA1-SUB,3,8,80,7,0.027555483875444896,0.9009152133228743,0.4023456834577716
CA1-SUB,3,9,90,7,0.023453829019944132,0.8453355028719115,0.4303374854691521
CA1-SUB,3,10,100,7,0.0224957524065783,0.8257357787062215,0.4405438092746692
CA1-SUB,3,11,110,7,0.023172538816531984,0.9683758884983181,0.3702548356881084
CA1-SUB,3,12,120,7,0.035977210063594674,1.3664351899832565,0.22079378392871096
CA1-SUB,3,13,130,7,0.04957278108012913,1.6149847565150124,0.1574411736430402
CA1-SUB,3,14,140,7,0.04364365079748623,1.9615695845488408,0.09748281122608483
CA1-SUB,3,15,150,7,0.0399673348621662,1.9835738294854341,0.0945544103701216
CA1-SUB,3,16,160,7,0.03899742031181263,1.978522477057396,0.09521872737399201
CA1-SUB,3,17,170,7,0.04400290551081432,1.7552134869282192,0.12975153870231285
CA1-SUB,3,18,180,7,0.050622309860353897,1.6924881683807418,0.1414992378474984
CA1-SUB,3,19,190,7,0.058709973959172525,1.8497976801450615,0.11382203500158108
CA1-SUB,3,20,200,7,0.05992454036098687,1.9723088350141926,0.09604235574225976
CA1-SUB,3,21,210,7,0.057268629922878414,2.1012676980883658,0.08033675722186776
CA1-SUB,3,22,220,7,0.056736012462825516,2.2246160089758025,0.06776606437519506
CA1-SUB,3,23,230,7,0.05221489377365941,2.2054816762445895,0.06957486444665686
CA1-SUB,3,24,240,7,0.05027567917429047,2.0997512537136678,0.08050537042609972
CA1-SUB,3,25,250,7,0.05112935135267211,2.0167319724532784,0.09030832748914591
CA1-SUB,4,1,10,7,0.007486201985755205,0.1388273450980953,0.8941289722140572
CA1-SUB,4,2,20,7,-0.010233613472257876,-0.227835369776189,0.8273398372726399
CA1-SUB,4,3,30,7,-0.03170809025840009,-0.7467918265764371,0.4834147272239826
CA1-SUB,4,4,40,7,-0.01874052374945331,-0.6872874084564389,0.5175719948390864
CA1-SUB,4,5,50,7,-0.029130051104665964,-1.2591478431596734,0.2547453329641203
CA1-SUB,4,6,60,7,-0.05172348995547956,-3.1722792612725046,0.01926310586750302
CA1-SUB,4,7,70,7,-0.044638263793108715,-2.534850585176531,0.044388182837708276
CA1-SUB,4,8,80,7,-0.03260694861756948,-1.8010466864716004,0.12177577293853976
CA1-SUB,4,9,90,7,-0.03370667212687216,-2.5529744499701112,0.043316654226256045
CA1-SUB,4,10,100,7,-0.03490268937332961,-3.387635470571712,0.01471848540103233
CA1-SUB,4,11,110,7,-0.023435675079049395,-1.5061814238605884,0.18273460463488767
CA1-SUB,4,12,120,7,-0.01693606471672539,-0.7947862263240966,0.45701561996859286
CA1-SUB,4,13,130,7,-0.018305838704773782,-0.9026803099555307,0.40147974747673193
CA1-SUB,4,14,140,7,-0.017722212084676264,-0.7744394334162852,0.46808067024765654
CA1-SUB,4,15,150,7,-0.017419038288241286,-0.7305957672489181,0.4925563665757279
CA1-SUB,4,16,160,7,-0.017130191261719458,-0.6651318453632474,0.5306869102259048
CA1-SUB,4,17,170,7,-0.015767702211494896,-0.5546367568992652,0.5991927185147286
CA1-SUB,4,18,180,7,-0.009977619105491454,-0.30508514655726876,0.7706076163457648
CA1-SUB,4,19,190,7,-0.012333558059442877,-0.4152611724145144,0.6923915969101133
CA1-SUB,4,20,200,7,-0.009387179520162338,-0.30737184675868207,0.7689497043060618
CA1-SUB,4,21,210,7,-0.007778508318961097,-0.2866039975076653,0.784054925835852
CA1-SUB,4,22,220,7,-0.005581458881898054,-0.1996502868437966,0.8483485418609846
CA1-SUB,4,23,230,7,-0.013795562326088227,-0.6147641877209152,0.5612849075873683
CA1-SUB,4,24,240,7,-0.017948214254179157,-0.875205645414187,0.4151191301718675
CA1-SUB,4,25,250,7,-0.020574307832948485,-1.018919209963405,0.3475540545656972
CA1-SUB,5,1,10,7,-0.05869065436354971,-0.6954552910528832,0.5127909579330903
CA1-SUB,5,2,20,7,-0.020414489042307908,-0.14995498099086538,0.8857139865501469
CA1-SUB,5,3,30,7,-0.0429233278091083,-0.544335965788283,0.6058326807503498
CA1-SUB,5,4,40,7,-0.0442315961165432,-0.832905368001115,0.43679007103964046
CA1-SUB,5,5,50,7,-0.0278914213134715,-0.5688610808442487,0.5900926963403275
CA1-SUB,5,6,60,7,-0.02823259334097165,-0.5250983852814217,0.6183441842348701
CA1-SUB,5,7,70,7,-0.010952273063974846,-0.21135438303351814,0.8396067688546246
CA1-SUB,5,8,80,7,-0.007853446942648997,-0.16301867623727523,0.8758557991020874
CA1-SUB,5,9,90,7,-0.019765883227999343,-0.5938013027460488,0.5743336834662168
CA1-SUB,5,10,100,7,-0.030755766714281985,-1.4398255098594404,0.19998110025838522
CA1-SUB,5,11,110,7,-0.014825477423022431,-0.5594166278662481,0.596125808460532
CA1-SUB,5,12,120,7,-0.011796573311656261,-0.48931198342152105,0.6419931812462412
CA1-SUB,5,13,130,7,-0.009503626203974385,-0.4045218616947947,0.6998547378129103
CA1-SUB,5,14,140,7,-0.014096153259360608,-0.7273388974369028,0.49440876721746574
CA1-SUB,5,15,150,7,-0.008694590200269,-0.45399461154358295,0.6657922276885712
CA1-SUB,5,16,160,7,-0.005877430091353377,-0.2803956174379029,0.7885909676586151
CA1-SUB,5,17,170,7,0.010017116079530212,0.3492690614458758,0.7388186629887058
CA1-SUB,5,18,180,7,-0.0023628906520312487,-0.09785227110978982,0.9252366131329816
CA1-SUB,5,19,190,7,0.0007543995453847699,0.024314317365624057,0.9813903670071664
CA1-SUB,5,20,200,7,-0.005277392137396019,-0.20022404024025722,0.8479194430358826
CA1-SUB,5,21,210,7,-0.0044648138020076545,-0.1541194725720783,0.8825688280562428
CA1-SUB,5,22,220,7,-0.00777829509616946,-0.29520367114578644,0.7777870948828681
CA1-SUB,5,23,230,7,-0.00601580894972186,-0.24584391200508204,0.8139968373024713
CA1-SUB,5,24,240,7,-0.003104927487903361,-0.12066794627988761,0.907893505937196
CA1-SUB,5,25,250,7,-0.004777184937400954,-0.19156950430438952,0.85439797951682
CA1-SUB,6,1,10,6,0.003858859627646944,0.10102822121167765,0.923454214954194
CA1-SUB,6,2,20,7,0.1304244877552382,0.8883938950916805,0.40852916588289995
CA1-SUB,6,3,30,7,0.0702925209104331,0.5405805543343866,0.6082637972879474
CA1-SUB,6,4,40,7,0.08737594919095268,0.6732072142826862,0.5258820658689779
CA1-SUB,6,5,50,7,0.07966513568149243,0.5385939782620396,0.6095520586128004
CA1-SUB,6,6,60,7,0.07769784947027213,0.5276834667259491,0.6166546167005932
CA1-SUB,6,7,70,7,0.08870419182067292,0.6105352231348924,0.5639026520955801
CA1-SUB,6,8,80,7,0.03251304704263356,0.40384939127043057,0.7003232979582068
CA1-SUB,6,9,90,7,0.05387864789667237,0.6062387186278895,0.5665698175833171
CA1-SUB,6,10,100,7,0.00794614641456033,0.24387996395527878,0.8154487531786582
CA1-SUB,6,11,110,7,0.01303593312994705,0.40332222100016457,0.7006907177682054
CA1-SUB,6,12,120,7,0.045631237971230205,0.8200862535712877,0.44351814880870966
CA1-SUB,6,13,130,7,0.027650111057993667,0.9905234307932363,0.3601669876592854
CA1-SUB,6,14,140,7,0.027553146026869986,0.9995166917528822,0.35613342889404836
CA1-SUB,6,15,150,7,0.028827919669003697,1.0224720819443598,0.3460011758949997
CA1-SUB,6,16,160,7,0.040493307829995426,0.9239050561242312,0.39117795223584256
CA1-SUB,6,17,170,7,0.04865655533485154,0.9318073166175359,0.38739466850994847
CA1-SUB,6,18,180,7,0.03202545020889206,0.8856313016580041,0.40990303785244137
CA1-SUB,6,19,190,7,0.029139683538179022,0.7887247521705496,0.46029243591440905
CA1-SUB,6,20,200,7,0.01832575127080523,0.6187553521256812,0.5588212032860762
CA1-SUB,6,21,210,7,0.006349840021345859,0.2619819605493182,0.8020974200446803
CA1-SUB,6,22,220,7,0.006070608046503371,0.25775779341125205,0.8052066541947087
CA1-SUB,6,23,230,7,0.007775781171343498,0.34616538721941464,0.7410341830616365
CA1-SUB,6,24,240,7,0.009979217671023279,0.4816164162659754,0.6471407551540527
CA1-SUB,6,25,250,7,0.012935721326008813,0.536498696997632,0.6109124765152174
CA1-V1,1,1,10,13,0.007979437288362711,0.9427789631650912,0.36438817746165353
CA1-V1,1,2,20,13,0.008112014869525412,1.0531123535109659,0.3130334822911204
CA1-V1,1,3,30,13,0.0074936131788980965,1.0505448440369412,0.31416448280904713
CA1-V1,1,4,40,13,0.005161236341756017,0.7266959958447837,0.4813482099873435
CA1-V1,1,5,50,13,0.002104947909269547,0.29986756692601585,0.7694090601516069
CA1-V1,1,6,60,13,-0.0013348009049615798,-0.21481773115788802,0.8335168122661346
CA1-V1,1,7,70,13,-0.0034811034742934697,-0.5680892042421971,0.5804490751378951
CA1-V1,1,8,80,13,-0.004832672514592794,-0.8337413642498753,0.4207132118867075
CA1-V1,1,9,90,13,-0.006714418517272872,-1.217183502862449,0.24693033351774882
CA1-V1,1,10,100,13,-0.008702204640567927,-1.4759172965002063,0.16571843038501113
CA1-V1,1,11,110,13,-0.009788424700707257,-1.587435924941018,0.13839927372475244
CA1-V1,1,12,120,13,-0.010468874246762959,-1.6512557740286735,0.12459387625033447
CA1-V1,1,13,130,13,-0.011290104318037952,-1.7425555975580524,0.10695466263699058
CA1-V1,1,14,140,13,-0.01188642014534473,-1.6523883905889063,0.12436019158634613
CA1-V1,1,15,150,13,-0.012276046527935864,-1.6177972438455028,0.13167333858593486
CA1-V1,1,16,160,13,-0.012878253518573678,-1.6358734713612688,0.12780602419960965
CA1-V1,1,17,170,13,-0.013129214228300972,-1.6109888470202267,0.13315627398997273
CA1-V1,1,18,180,13,-0.014436770823706277,-1.7140938956599985,0.11219912852074283
CA1-V1,1,19,190,13,-0.015595030582114176,-1.733837863661037,0.10853730445789385
CA1-V1,1,20,200,13,-0.016278705740827546,-1.7438477512202457,0.10672184372105302
CA1-V1,1,21,210,13,-0.016097920930241923,-1.7510208305057209,0.10543762390789041
CA1-V1,1,22,220,13,-0.01708032181919109,-1.796034891856157,0.09768996584132601
CA1-V1,1,23,230,13,-0.017538040448682197,-1.8305720863489354,0.09209733137038839
CA1-V1,1,24,240,13,-0.017932794431653434,-1.8524550838373965,0.08870546777356451
CA1-V1,1,25,250,13,-0.01834769964457382,-1.8630296728078224,0.08710740947361917
CA1-V1,2,1,10,13,-0.00022439201944868332,-0.025152735797168365,0.9803465739583098
CA1-V1,2,2,20,13,0.002488778470662198,0.3160644119785924,0.757383505128303
CA1-V1,2,3,30,13,0.0019525006899524266,0.23441278405698746,0.8186163937701798
CA1-V1,2,4,40,13,0.0004890173772056744,0.05792669284795588,0.9547604426082936
CA1-V1,2,5,50,13,0.0004906603913800238,0.06163484258146819,0.9518683042281352
CA1-V1,2,6,60,13,-0.0015521058806997894,-0.23224633829924016,0.8202602812730174
CA1-V1,2,7,70,13,-0.003778855050219253,-0.6004098340381986,0.5594019815409582
CA1-V1,2,8,80,13,-0.007423698710342152,-1.3300233701190445,0.20823695488921112
CA1-V1,2,9,90,13,-0.00959239255963352,-1.6731619979860135,0.12014204347270051
CA1-V1,2,10,100,13,-0.010808091106900196,-1.7427626913786631,0.10691731817528458
CA1-V1,2,11,110,13,-0.012456761684393945,-2.009787717377386,0.06748543299149845
CA1-V1,2,12,120,13,-0.01466012563160324,-2.313973900683621,0.039192981104601274
CA1-V1,2,13,130,13,-0.016302895830667255,-2.3191127107711433,0.038829622606543844
CA1-V1,2,14,140,13,-0.01865240748883134,-2.424522729763694,0.032051623123433036
CA1-V1,2,15,150,13,-0.020294502384182178,-2.4506321151728496,0.03055784412604855
CA1-V1,2,16,160,13,-0.02159781033673056,-2.4506110874624687,0.03055901965079333
CA1-V1,2,17,170,13,-0.022676039514424467,-2.4848132671096597,0.02870374874043559
CA1-V1,2,18,180,13,-0.023535902964686845,-2.5006136940289703,0.027883988214531894
CA1-V1,2,19,190,13,-0.024913046364155804,-2.5774733522775324,0.02421014338423439
CA1-V1,2,20,200,13,-0.026635503616169346,-2.6915507525435727,0.01961351434485685
CA1-V1,2,21,210,13,-0.02871276515247462,-2.8905346412437494,0.01356265591322888
CA1-V1,2,22,220,13,-0.029864899191579378,-2.9879744572786477,0.011316797985565227
CA1-V1,2,23,230,13,-0.03128676171659949,-3.019814659331562,0.010666591349038624
CA1-V1,2,24,240,13,-0.03396547262709701,-3.129204746694482,0.008704706345494436
CA1-V1,2,25,250,13,-0.03571626849645469,-3.2438442201051196,0.007036294451384589
CA1-V1,3,1,10,13,-0.0038409279169411776,-0.26942458892074145,0.7921798154109414
CA1-V1,3,2,20,13,0.0015946101116016032,0.14509572683850172,0.8870438702896456
CA1-V1,3,3,30,13,0.01369312910045057,1.2263758522064427,0.24357793157172639
CA1-V1,3,4,40,13,0.021469449814727294,1.9497810345603646,0.07495635488377214
CA1-V1,3,5,50,13,0.01955208800532541,1.9729072004049015,0.07199102852039861
CA1-V1,3,6,60,13,0.015759938316692024,1.8125015599952012,0.09498634816890339
CA1-V1,3,7,70,13,0.014463051505266927,1.5084797658716047,0.15730151005730475
CA1-V1,3,8,80,13,0.01657026886952042,1.7195837517377368,0.1111700695412942
CA1-V1,3,9,90,13,0.013791202016787775,1.4193216575823981,0.1812560982839306
CA1-V1,3,10,100,13,0.009956980366862255,1.0952587935306366,0.29489910570471584
CA1-V1,3,11,110,13,0.008533105318154596,1.1395024479536817,0.27672914084981876
CA1-V1,3,12,120,13,0.007492414587545689,1.0402150261632215,0.31874546160707623
CA1-V1,3,13,130,13,0.0052528193413251,0.7760095014931746,0.45276697750941186
CA1-V1,3,14,140,13,0.004738765946250183,0.6589457540334506,0.5223742886255308
CA1-V1,3,15,150,13,0.007649985182243823,0.8976663022133319,0.38701947102053325
CA1-V1,3,16,160,13,0.007123972568907845,0.7564332944560019,0.46398177089798376
CA1-V1,3,17,170,13,0.00820351608645398,0.8242312826721292,0.4258878857888452
CA1-V1,3,18,180,13,0.008987394673641198,0.8864950427709647,0.3927704608426247
CA1-V1,3,19,190,13,0.009997830380892896,0.9537496322914114,0.35902830096812277
CA1-V1,3,20,200,13,0.010023732511019493,0.9274473664958752,0.3719728125573679
CA1-V1,3,21,210,13,0.010149545823055384,0.9380270650914182,0.36672722915230427
CA1-V1,3,22,220,13,0.009626162695722263,0.8898341493071361,0.39104538056188975
CA1-V1,3,23,230,13,0.008234831808286831,0.7695146146753084,0.45646849359539565
CA1-V1,3,24,240,13,0.009226281494198242,0.8419506069015686,0.41628000443045365
CA1-V1,3,25,250,13,0.0098871791792255,0.8784417558050883,0.3969524151465259
CA1-V1,4,1,10,13,-0.02580047074216772,-1.1357376618402313,0.2782410343255551
CA1-V1,4,2,20,13,-0.01426862972798127,-0.7870760830862168,0.4465042369850899
CA1-V1,4,3,30,13,-0.01935957361734747,-1.0538980845639856,0.31268796923477843
CA1-V1,4,4,40,13,-0.02478723997061711,-1.502164842761934,0.15890470463632048
CA1-V1,4,5,50,13,-0.02456727989420371,-1.3188771548843332,0.2118252396273186
CA1-V1,4,6,60,13,-0.023105413210087036,-1.12522968494898,0.28249446953164437
CA1-V1,4,7,70,13,-0.016909733768676966,-0.8881050443927715,0.39193803759331725
CA1-V1,4,8,80,13,-0.013576422154349647,-0.8724291104506725,0.4000944007328854
CA1-V1,4,9,90,13,-0.014872614361057423,-1.0751062983562332,0.303468920242863
CA1-V1,4,10,100,13,-0.017716414787202553,-1.5437475988139424,0.14860027059736422
CA1-V1,4,11,110,13,-0.022002370256463843,-2.1209000196002874,0.05544608595699515
CA1-V1,4,12,120,13,-0.024335779718277186,-2.6665573354331915,0.020541024626131024
CA1-V1,4,13,130,13,-0.02159347630966511,-2.732089361236547,0.018195964536614546
CA1-V1,4,14,140,13,-0.021094305840051765,-2.6008593636129453,0.02318914364605289
CA1-V1,4,15,150,13,-0.023153986039544883,-2.5478175031872192,0.025568127658738886
CA1-V1,4,16,160,13,-0.0244496004302149,-2.4747783493389197,0.029236466413750686
CA1-V1,4,17,170,13,-0.022617552177478222,-2.3196648361925294,0.038790774866663186
CA1-V1,4,18,180,13,-0.021988264091954958,-2.1836408560860203,0.04956952368388925
CA1-V1,4,19,190,13,-0.021942540438891836,-2.064269305649253,0.06130637232622614
CA1-V1,4,20,200,13,-0.023005380567082533,-1.9920933900378526,0.06961349231213998
CA1-V1,4,21,210,13,-0.022795400524621475,-1.8639432277510835,0.08697058703125407
CA1-V1,4,22,220,13,-0.020747677271859298,-1.6610582674067353,0.12258413808260282
CA1-V1,4,23,230,13,-0.019346129011122187,-1.5391185738042574,0.1497182150902212
CA1-V1,4,24,240,13,-0.019487332055872664,-1.53027444459458,0.1518742670654995
CA1-V1,4,25,250,13,-0.018688938118830878,-1.4691457626904336,0.16751603288347883
CA1-V1,5,1,10,13,-0.02636959322708695,-0.7369345489816911,0.4753241989224648
CA1-V1,5,2,20,13,-0.030756256172843187,-1.0051762259648904,0.33465112505347594
CA1-V1,5,3,30,13,-0.02961445024224685,-0.902439155034187,0.3845801525341951
CA1-V1,5,4,40,13,-0.02896804227047848,-0.9426877162986174,0.36443299307545185
CA1-V1,5,5,50,13,-0.04140331327988109,-1.163231986829112,0.26734485841520655
CA1-V1,5,6,60,13,-0.050654060276055755,-1.451491587392364,0.17228039929208208
CA1-V1,5,7,70,13,-0.047236896744862894,-1.3551998723917624,0.2003148714154717
CA1-V1,5,8,80,13,-0.05256811918050879,-1.728589854786207,0.10950008772381718
CA1-V1,5,9,90,13,-0.05541448207410842,-2.0087048564343646,0.0676139145241339
CA1-V1,5,10,100,13,-0.05163676028234982,-2.0036434633562212,0.06821746184876132
CA1-V1,5,11,110,13,-0.04713871749552358,-1.8823982131805794,0.084248172383176
CA1-V1,5,12,120,13,-0.04988945585778851,-1.9610672189972116,0.07349541099562908
CA1-V1,5,13,130,13,-0.051614729303112755,-2.1449348021981733,0.053121354744580636
CA1-V1,5,14,140,13,-0.05432743890576208,-2.267779119584279,0.04260850001478299
CA1-V1,5,15,150,13,-0.053904483422203366,-2.325290631108539,0.03839705670500937
CA1-V1,5,16,160,13,-0.052725758615235124,-2.1085423849169596,0.05667823654156705
CA1-V1,5,17,170,13,-0.05436789462136385,-2.107410612243456,0.05679235769521382
CA1-V1,5,18,180,13,-0.058493936367355545,-2.265469271802509,0.04278652943619284
CA1-V1,5,19,190,13,-0.058113957819870166,-2.3397058115708815,0.03740560782867281
CA1-V1,5,20,200,13,-0.05430164477647072,-2.3355182467770903,0.03769106401234113
CA1-V1,5,21,210,13,-0.05258970004089694,-2.2263750119867294,0.04590918317077938
CA1-V1,5,22,220,13,-0.050678654848049134,-2.1991225804879138,0.04821265165466876
CA1-V1,5,23,230,13,-0.054421924902366865,-2.2946424481394994,0.04058921861175958
CA1-V1,5,24,240,13,-0.057641703134267336,-2.3606309797478633,0.036009979867865013
CA1-V1,5,25,250,13,-0.06131487968223549,-2.4740105455656405,0.029277618645645098
CA1-V1,6,1,10,12,0.012025008644499714,0.3988853106863966,0.6976120408952533
CA1-V1,6,2,20,13,-0.004532697685144969,-0.13373048432884752,0.8958322821616916
CA1-V1,6,3,30,13,-0.014987038090054302,-0.3475020153244855,0.7342331321295119
CA1-V1,6,4,40,13,-0.019685907404011292,-0.5387648967772266,0.5999014986084408
CA1-V1,6,5,50,13,-0.02195431447433381,-0.7501556323124401,0.46761482022557455
CA1-V1,6,6,60,13,-0.024818170316170122,-0.963633707708938,0.3542474030266223
CA1-V1,6,7,70,13,-0.03564012037196113,-2.1389256219840096,0.05369383350905643
