animal,learner,pair,dim,ifi,peak_lag_ms,cc_max,cc_at_zero,sig,n_sig
28,1,CA1-CA3,1,-0.3138381201044387,-180.0,0.06,0.0314,0,0
28,1,CA1-CA3,2,-0.021198156682027597,-110.0,0.0413,0.0006,0,0
28,1,CA1-CA3,3,-0.09563886763580719,70.0,0.0329,0.0054,0,0
28,1,CA1-CA3,4,0.16842759477936614,100.0,0.0227,0.0223,0,0
28,1,CA1-CA3,5,0.1583368332633348,130.0,0.042,0.0057,0,0
28,1,CA1-CA3,6,0.1404072883172561,110.0,0.0308,-0.0065,0,0
28,1,CA1-CA3,7,-0.07114308553157474,110.0,0.0254,-0.0144,0,0
28,1,CA1-CA3,8,-0.34660421545667447,-200.0,0.0158,0.0067,0,0
28,1,CA1-CA3,9,-0.30924970226280274,-110.0,0.034,-0.0012,0,0
28,1,CA1-CA3,10,-0.2754491017964072,-180.0,0.0303,-0.0056,0,0
28,1,CA1-CA3,11,,,,,0,0
28,1,CA1-CA3,12,,,,,0,0
28,1,CA1-DG,1,0.014379349500264151,20.0,0.2834,0.233,1,2
28,1,CA1-DG,2,0.024767381927678182,-80.0,0.1528,0.1078,1,2
28,1,CA1-DG,3,0.10906821019180561,120.0,0.0457,0.0288,0,2
28,1,CA1-DG,4,0.10685383980181655,10.0,0.0416,0.0173,0,2
28,1,CA1-DG,5,-0.019524453895225453,210.0,0.0342,0.0093,0,2
28,1,CA1-DG,6,0.30566753616314907,40.0,0.0442,0.0113,0,2
28,1,CA1-DG,7,-0.13710691823899376,-30.0,0.0249,0.0166,0,2
28,1,CA1-DG,8,-0.15010773282259998,-30.0,0.0377,-0.0043,0,2
28,1,CA1-DG,9,0.2060514372163389,170.0,0.0389,0.0119,0,2
28,1,CA1-DG,10,-0.017850059500198377,180.0,0.0267,0.0048,0,2
28,1,CA1-DG,11,-0.06079234972677588,-150.0,0.0257,-0.0068,0,2
28,1,CA1-DG,12,0.02656137832017231,90.0,0.0387,0.0031,0,2
28,1,CA1-DG,13,,,,,0,2
28,1,CA1-V1,1,-0.0284432480933154,240.0,0.0993,0.0762,1,1
28,1,CA1-V1,2,0.10240589672450218,80.0,0.0993,0.0507,0,1
28,1,CA1-V1,3,-0.02838792549775207,220.0,0.0621,0.0112,0,1
28,1,CA1-V1,4,0.002280348759222068,-200.0,0.0532,0.0278,0,1
28,1,CA1-V1,5,0.03987517337031895,240.0,0.0341,0.0043,0,1
28,1,CA1-V1,6,-0.007703518634186906,250.0,0.0364,-0.0094,0,1
28,1,CA1-V1,7,-0.10969723562966203,-240.0,0.0299,0.0069,0,1
28,1,CA1-V1,8,-0.025797988631394757,130.0,0.0338,0.0081,0,1
28,1,CA1-V1,9,-0.05330990041007612,230.0,0.0407,0.0203,0,1
28,1,CA1-V1,10,-0.03142041028304337,220.0,0.0317,0.0198,0,1
28,1,CA1-V1,11,-0.17583892617449662,-80.0,0.0266,-0.0068,0,1
28,1,CA1-V1,12,0.005128205128204989,-140.0,0.0278,0.0092,0,1
28,1,CA1-V1,13,-0.22954725972994436,0.0,0.0166,0.0166,0,1
28,1,CA1-V1,14,0.03526897043106508,-160.0,0.033,-0.0216,0,1
28,1,CA1-V1,15,-0.053045186640471566,-180.0,0.0296,0.0037,0,1
28,1,CA1-V1,16,0.05460218408736341,190.0,0.0264,0.0015,0,1
28,1,CA1-V1,17,-0.22847301951779553,-190.0,0.0237,-0.006,0,1
28,1,CA1-V1,18,-0.07183499288762452,110.0,0.0284,0.0039,0,1
28,1,CA1-V1,19,-0.13460869565217384,140.0,0.0235,0.0037,0,1
28,1,CA1-V1,20,-0.18215158924205374,170.0,0.0281,-0.0077,0,1
28,1,CA1-V1,21,-0.02759795570698464,130.0,0.0245,-0.0096,0,1
28,1,CA1-V1,22,-0.19516217702034078,-190.0,0.022,-0.0305,0,1
28,1,CA1-V1,23,0.38505419281232167,120.0,0.0238,0.0186,0,1
28,1,CA1-V1,24,0.1484210526315789,120.0,0.0222,-0.0026,0,1
28,1,CA3-DG,1,0.07090041932076425,0.0,0.1574,0.1574,1,6
28,1,CA3-DG,2,0.13699069618222645,110.0,0.048,0.0248,0,6
28,1,CA3-DG,3,-0.27325245522819186,-20.0,0.0478,0.0229,1,6
28,1,CA3-DG,4,0.21281078803202705,-40.0,0.0269,0.0205,1,6
28,1,CA3-DG,5,0.1655580192165558,-140.0,0.0263,0.0176,1,6
28,1,CA3-DG,6,0.06883720930232554,-150.0,0.0272,0.0126,1,6
28,1,CA3-DG,7,-0.034700315457413214,-240.0,0.037,0.0079,0,6
28,1,CA3-DG,8,0.0862163646348161,110.0,0.0164,0.0141,1,6
28,1,CA3-DG,9,-0.5206035983749275,-190.0,0.0257,-0.0165,0,6
28,1,CA3-DG,10,-0.0992475815120029,-90.0,0.0265,-0.0037,0,6
28,1,CA3-DG,11,,,,,0,6
28,1,CA3-DG,12,,,,,0,6
34,1,CA1-CA3,1,0.05546701172460591,0.0,0.2949,0.2949,1,1
34,1,CA1-CA3,2,-0.1343470982142858,-200.0,0.1608,0.0094,0,1
34,1,CA1-CA3,3,-0.15152819629789077,-200.0,0.0421,0.0176,0,1
34,1,CA1-CA3,4,-0.2567988374506955,-200.0,0.0465,0.0392,0,1
34,1,CA1-CA3,5,0.1551246537396122,0.0,0.0612,0.0612,0,1
34,1,CA1-CA3,6,-0.07136279926335184,-50.0,0.0351,0.0025,0,1
34,1,CA1-CA3,7,0.27299880525686976,40.0,0.0379,-0.0303,0,1
34,1,CA1-CA3,8,-0.10005002501250625,150.0,0.048,-0.0032,0,1
34,1,CA1-V1,1,-0.05519024335412804,10.0,0.1015,0.091,0,0
34,1,CA1-V1,2,-0.2625091875388705,-40.0,0.1448,0.0919,0,0
34,1,CA1-V1,3,-0.029581655872571236,-110.0,0.0501,-0.0103,0,0
34,1,CA1-V1,4,-0.035261707988980734,240.0,0.0356,0.0228,0,0
34,1,CA1-V1,5,-0.17832246458286474,-90.0,0.0496,-0.0081,0,0
34,1,CA1-V1,6,0.1451362729891425,90.0,0.0341,0.0143,0,0
34,1,CA1-V1,7,-0.18672768878718535,220.0,0.0376,-0.002,0,0
34,1,CA1-V1,8,-0.028143712574850332,-150.0,0.0356,0.0048,0,0
34,1,CA1-V1,9,-0.342419080068143,-230.0,0.0306,-0.0085,0,0
34,1,CA1-V1,10,-0.2607610729881473,250.0,0.0391,-0.0058,0,0
34,1,CA1-V1,11,-0.47108066971080675,-190.0,0.0255,0.0017,0,0
34,1,CA1-V1,12,-0.09107523606457502,-150.0,0.0291,0.0038,0,0
34,1,CA1-V1,13,-0.35398981324278445,-240.0,0.0192,0.0071,0,0
34,1,CA1-V1,14,-0.15089820359281433,40.0,0.0227,0.009,0,0
34,1,CA1-V1,15,-0.10549376474553418,-80.0,0.0262,0.0062,0,0
34,1,CA1-V1,16,-0.16530054644808737,-100.0,0.028,-0.0031,0,0
34,1,CA1-V1,17,-0.295906432748538,-120.0,0.0245,0.0009,0,0
34,1,CA1-V1,18,-0.2691853600944511,-110.0,0.031,0.0049,0,0
34,1,CA1-V1,19,0.075425790754258,80.0,0.0287,0.0046,0,0
34,1,CA1-V1,20,-0.40063761955366634,-40.0,0.0231,-0.0155,0,0
34,1,CA1-V1,21,0.24378947368421053,90.0,0.0237,-0.0151,0,0
34,1,CA1-V1,22,0.3580394500896594,90.0,0.045,0.0176,0,0
36,1,CA1-V1,1,-0.035346847305694123,80.0,0.0614,0.0088,0,0
36,1,CA1-V1,2,0.12425944448718927,170.0,0.0638,0.0535,0,0
36,1,CA1-V1,3,-0.1653841864614698,200.0,0.0485,0.0257,0,0
36,1,CA1-V1,4,-0.25772921108742003,-80.0,0.0592,-0.0006,0,0
36,1,CA1-V1,5,-0.43034605146406385,-120.0,0.0375,0.0163,0,0
36,1,CA1-V1,6,-0.03471634208298054,-70.0,0.0297,0.0193,0,0
36,1,CA1-V1,7,-0.013943699026571924,-30.0,0.0413,-0.02,0,0
36,1,CA1-V1,8,0.10009472687085572,230.0,0.0268,-0.005,0,0
36,1,CA1-V1,9,-0.11665762344004336,-90.0,0.0269,-0.0022,0,0
36,1,CA1-V1,10,-0.47308132875143183,-230.0,0.0341,-0.0049,0,0
36,1,CA1-V1,11,0.395764705882353,-90.0,0.0306,0.0024,0,0
36,1,CA1-V1,12,-0.14369501466275664,130.0,0.0286,-0.0036,0,0
36,1,CA1-V1,13,0.04404040404040419,-100.0,0.0368,-0.01,0,0
36,1,CA1-V1,14,-0.01553556827473437,-130.0,0.0193,-0.0024,0,0
36,1,CA1-V1,15,0.04357378249725382,0.0,0.0231,0.0231,0,0
36,1,CA1-V1,16,0.19441535776614308,-100.0,0.0274,-0.0045,0,0
36,1,CA1-V1,17,-0.12287104622871034,-100.0,0.0273,-0.002,0,0
36,1,CA1-V1,18,-0.19849874895746455,-70.0,0.0213,-0.0119,0,0
36,1,CA1-V1,19,-0.011460258780036967,-150.0,0.0346,-0.009,0,0
36,1,CA1-V1,20,0.1942003514938489,140.0,0.0217,-0.0006,0,0
36,1,CA1-V1,21,-0.143365983971505,150.0,0.0265,0.0058,0,0
36,1,CA1-V1,22,0.04275741710296675,20.0,0.0226,-0.0061,0,0
36,1,CA1-V1,23,-0.2656072644721906,250.0,0.0223,-0.0019,0,0
36,1,CA1-V1,24,-0.036379018612521304,150.0,0.0255,-0.0047,0,0
36,1,CA1-V1,25,0.11873638344226572,170.0,0.0228,0.0018,0,0
36,1,CA1-V1,26,0.002636534839924694,-210.0,0.0441,0.0044,0,0
41,1,CA1-CA3,1,-0.0720364794542006,0.0,0.1994,0.1994,1,2
41,1,CA1-CA3,2,-0.12644091140453317,0.0,0.1379,0.1379,1,2
41,1,CA1-CA3,3,-0.2591768631813125,-150.0,0.0424,0.0146,0,2
41,1,CA1-CA3,4,0.13163064833005894,40.0,0.0375,0.0154,0,2
41,1,CA1-CA3,5,-0.07176141658900283,-30.0,0.0326,0.0079,0,2
41,1,CA1-CA3,6,0.018709677419354878,-40.0,0.0424,-0.0135,0,2
41,1,CA1-CA3,7,-0.018997197134848914,230.0,0.0253,-0.0054,0,2
41,1,CA1-CA3,8,0.0757627699691464,-20.0,0.0287,0.01,0,2
41,1,CA1-CA3,9,-0.06677658697444362,40.0,0.0188,-0.0174,0,2
41,1,CA1-CA3,10,0.19826652221018418,-20.0,0.0231,-0.0169,0,2
41,1,CA1-CA3,11,0.45262189512419504,130.0,0.0287,0.0158,0,2
41,1,CA1-CA3,12,0.13177159590043927,-40.0,0.0191,-0.0101,0,2
41,1,CA1-CA3,13,0.3060807358201329,110.0,0.0273,-0.0079,0,2
41,1,CA1-CA3,14,,,,,0,2
41,1,CA1-V1,1,0.03714326688656247,160.0,0.0456,0.0106,0,0
41,1,CA1-V1,2,0.10658794282162826,-70.0,0.0416,-0.0104,0,0
41,1,CA1-V1,3,0.08542713567839191,150.0,0.0317,-0.0067,0,0
41,1,CA1-V1,4,0.3485433485433485,0.0,0.0342,0.0342,0,0
41,1,CA1-V1,5,-0.16093928980526914,0.0,0.025,0.025,0,0
41,1,CA1-V1,6,0.4072713918472274,230.0,0.0309,0.0073,0,0
41,1,CA1-V1,7,0.21471291866028708,220.0,0.0281,0.0099,0,0
41,1,CA1-V1,8,0.3176015473887815,220.0,0.0307,0.0058,0,0
41,1,CA1-V1,9,0.22949308755760373,160.0,0.0205,-0.0034,0,0
41,1,CA1-V1,10,-0.10788231020704685,80.0,0.0249,0.015,0,0
41,1,CA1-V1,11,0.1290197597830299,0.0,0.0246,0.0246,0,0
41,1,CA1-V1,12,-0.12967032967032965,-140.0,0.0166,-0.0063,0,0
41,1,CA1-V1,13,0.31249999999999994,210.0,0.026,0.0026,0,0
41,1,CA1-V1,14,,,,,0,0
52,1,CA1-CA3,1,-0.08531336088154266,0.0,0.1131,0.1131,0,11
52,1,CA1-CA3,2,0.03130520811250093,0.0,0.1458,0.1458,1,11
52,1,CA1-CA3,3,-0.05291288081239978,-20.0,0.1027,0.061,1,11
52,1,CA1-CA3,4,0.22789447972642896,0.0,0.0616,0.0616,0,11
52,1,CA1-CA3,5,0.25861169102296455,-10.0,0.0757,0.0426,0,11
52,1,CA1-CA3,6,0.14410480349344984,50.0,0.0607,0.0242,1,11
52,1,CA1-CA3,7,0.2100355992541109,0.0,0.0402,0.0402,1,11
52,1,CA1-CA3,8,0.2183588317107093,-30.0,0.0454,0.0417,0,11
52,1,CA1-CA3,9,-0.013569078947368527,10.0,0.037,0.0211,1,11
52,1,CA1-CA3,10,-0.2086412734508244,-150.0,0.0311,0.0264,1,11
52,1,CA1-CA3,11,0.16291390728476812,190.0,0.0261,0.0061,0,11
52,1,CA1-CA3,12,0.02855494663974615,-50.0,0.0282,0.009,0,11
52,1,CA1-CA3,13,0.18864774624373962,100.0,0.0301,0.014,0,11
52,1,CA1-CA3,14,0.2518492426910884,200.0,0.0335,0.0246,1,11
52,1,CA1-CA3,15,0.10807899461400353,-220.0,0.0309,0.0167,1,11
52,1,CA1-CA3,16,0.2116434202546999,90.0,0.0294,0.0041,0,11
52,1,CA1-CA3,17,0.22670931627349064,0.0,0.0263,0.0263,0,11
52,1,CA1-CA3,18,0.44127630685675495,40.0,0.0339,0.0147,0,11
52,1,CA1-CA3,19,0.43410852713178305,130.0,0.0277,-0.0053,1,11
52,1,CA1-CA3,20,-0.025741029641185683,-80.0,0.036,-0.0025,0,11
52,1,CA1-CA3,21,-0.0756075607560756,120.0,0.02,0.0136,0,11
52,1,CA1-CA3,22,-0.11162432640492682,-20.0,0.027,0.0122,1,11
52,1,CA1-CA3,23,-0.16751700680272102,-250.0,0.0232,0.0119,1,11
52,1,CA1-CA3,24,-0.1690821256038648,-20.0,0.0238,0.0101,0,11
52,1,CA1-CA3,25,0.2598274209012464,0.0,0.0255,0.0255,0,11
52,1,CA1-CA3,26,-0.05468418821534539,-200.0,0.023,-0.0011,0,11
52,1,CA1-CA3,27,-0.08382959230416857,-10.0,0.0305,0.0105,0,11
52,1,CA1-CA3,28,0.1834913552704964,30.0,0.0207,-0.0096,0,11
52,1,CA1-CA3,29,0.1724835609509357,-240.0,0.0188,-0.0012,0,11
52,1,CA1-CA3,30,0.0892116182572615,-240.0,0.0186,0.0059,0,11
52,1,CA1-DG,1,-0.06268023748939773,0.0,0.2192,0.2192,1,4
52,1,CA1-DG,2,0.08180376161341496,40.0,0.074,0.0507,0,4
52,1,CA1-DG,3,-0.07105072087957678,0.0,0.099,0.099,1,4
52,1,CA1-DG,4,0.05673680731519223,-120.0,0.0445,0.0332,0,4
52,1,CA1-DG,5,0.053754143248306685,0.0,0.0439,0.0439,0,4
52,1,CA1-DG,6,0.030303030303030262,160.0,0.0415,0.0413,0,4
52,1,CA1-DG,7,0.1125857111258571,40.0,0.0315,-0.002,1,4
52,1,CA1-DG,8,-0.12535612535612536,170.0,0.0358,0.0069,0,4
52,1,CA1-DG,9,-0.045267489711934186,-110.0,0.0381,0.0081,0,4
52,1,CA1-DG,10,0.019826086956521653,70.0,0.036,0.014,0,4
52,1,CA1-DG,11,-0.02802802802802795,-240.0,0.0297,0.0127,0,4
52,1,CA1-DG,12,0.16169544740973307,210.0,0.0229,-0.0024,0,4
52,1,CA1-DG,13,0.19125683060109303,100.0,0.0208,0.0061,1,4
52,1,CA1-DG,14,0.04004746366063468,110.0,0.0329,0.0102,0,4
52,1,CA1-DG,15,0.15329717385098474,10.0,0.046,0.0013,0,4
52,1,CA1-DG,16,-0.14471707561342007,-150.0,0.0293,-0.0001,0,4
52,1,CA1-DG,17,0.17639712769278798,30.0,0.028,-0.0063,0,4
52,1,CA1-DG,18,0.07234886025768095,-200.0,0.0298,-0.0148,0,4
52,1,CA1-DG,19,0.05966162065894916,-60.0,0.0359,-0.009,0,4
52,1,CA1-DG,20,-0.10940325497287516,-250.0,0.0315,-0.0067,0,4
52,1,CA1-DG,21,-0.07102672292545709,-240.0,0.0256,-0.0056,0,4
52,1,CA1-DG,22,-0.30346385542168675,-10.0,0.0237,0.0153,0,4
52,1,CA1-DG,23,-0.27456258411843876,50.0,0.0239,-0.0048,0,4
52,1,CA1-DG,24,0.08139117963427736,-20.0,0.0216,-0.016,0,4
52,1,CA1-DG,25,0.2400881057268722,-210.0,0.0253,0.0165,0,4
52,1,CA1-DG,26,0.17587085811384875,-30.0,0.0273,0.0037,0,4
52,1,CA1-DG,27,-0.014858841010401228,40.0,0.0342,0.01,0,4
52,1,CA1-DG,28,0.3694267515923566,130.0,0.0249,-0.0038,0,4
52,1,CA1-DG,29,-0.1300877893056663,120.0,0.0245,-0.0209,0,4
52,1,CA1-DG,30,-0.004092769440654943,20.0,0.019,-0.0111,0,4
52,1,CA1-RSC,1,0.379344343110673,0.0,0.0797,0.0797,1,3
52,1,CA1-RSC,2,0.22373254959588532,-220.0,0.0427,-0.012,1,3
52,1,CA1-RSC,3,0.2737704918032788,80.0,0.0343,-0.006,0,3
52,1,CA1-RSC,4,-0.006758583400919244,-150.0,0.0322,-0.0068,0,3
52,1,CA1-RSC,5,0.16739766081871346,-40.0,0.0309,0.0197,0,3
52,1,CA1-RSC,6,0.28667736757624385,50.0,0.0331,0.0011,0,3
52,1,CA1-RSC,7,-0.15358181337562773,-80.0,0.0451,0.0154,1,3
52,1,CA1-V1,1,-0.29110436263980444,0.0,0.2092,0.2092,1,10
52,1,CA1-V1,2,0.2697265901685791,150.0,0.0834,0.0258,1,10
52,1,CA1-V1,3,-0.015421115065242996,160.0,0.053,0.0455,1,10
52,1,CA1-V1,4,0.20685930326762078,-200.0,0.0435,0.0248,1,10
52,1,CA1-V1,5,0.07912220656331792,-150.0,0.0477,0.0022,0,10
52,1,CA1-V1,6,0.2058554437328453,200.0,0.0518,0.013,1,10
52,1,CA1-V1,7,0.010445299615173188,210.0,0.0356,0.0096,0,10
52,1,CA1-V1,8,0.08989934050676852,100.0,0.0265,-0.0036,1,10
52,1,CA1-V1,9,-0.38035596572181946,-160.0,0.0291,0.0065,0,10
52,1,CA1-V1,10,-0.2503784438389342,-250.0,0.0243,-0.0013,1,10
52,1,CA1-V1,11,-0.1769423558897244,-190.0,0.0386,0.0082,0,10
52,1,CA1-V1,12,0.15209580838323358,110.0,0.0313,-0.0151,1,10
52,1,CA1-V1,13,-0.012601512181461747,-210.0,0.0327,0.0023,0,10
52,1,CA1-V1,14,-0.174345742720236,-130.0,0.0235,0.0021,0,10
52,1,CA1-V1,15,0.05838424983027822,-90.0,0.0263,0.0256,0,10
52,1,CA1-V1,16,-0.26051148677936714,-240.0,0.0252,0.0047,1,10
52,1,CA1-V1,17,0.3037581237637751,-30.0,0.0246,0.0109,0,10
52,1,CA1-V1,18,0.0805555555555556,200.0,0.0239,0.0045,0,10
52,1,CA1-V1,19,0.06491611962071471,200.0,0.0291,-0.0034,0,10
52,1,CA1-V1,20,-0.09578783151326052,-230.0,0.0288,0.0054,0,10
52,1,CA1-V1,21,-0.1724709784411277,-140.0,0.0346,-0.006,0,10
52,1,CA1-V1,22,-0.0898573081372926,190.0,0.0277,0.0236,0,10
52,1,CA1-V1,23,0.031879194630872444,0.0,0.0302,0.0302,0,10
52,1,CA1-V1,24,0.08779220779220785,180.0,0.0247,0.0131,0,10
52,1,CA1-V1,25,-0.29219409282700415,-140.0,0.0184,0.005,1,10
52,1,CA1-V1,26,-0.019750100765820233,-220.0,0.0249,0.0128,0,10
52,1,CA1-V1,27,0.043574186431329216,230.0,0.019,0.0133,0,10
52,1,CA1-V1,28,0.2530779753761971,60.0,0.0184,-0.0083,0,10
52,1,CA1-V1,29,-0.04565801253357202,-40.0,0.0208,-0.0054,0,10
52,1,CA1-V1,30,0.30252918287937747,10.0,0.0245,0.0057,0,10
52,1,CA3-DG,1,0.03535611873207773,0.0,0.5019,0.5019,1,6
52,1,CA3-DG,2,0.21549285195663598,0.0,0.4402,0.4402,1,6
52,1,CA3-DG,3,-0.11493994836682023,0.0,0.2429,0.2429,1,6
52,1,CA3-DG,4,0.04484126984126983,0.0,0.2246,0.2246,1,6
52,1,CA3-DG,5,-0.037580012389014955,0.0,0.1478,0.1478,1,6
52,1,CA3-DG,6,0.0,0.0,0.0948,0.0948,1,6
52,1,CA3-DG,7,-0.3148580052133352,-10.0,0.063,0.0452,0,6
52,1,CA3-DG,8,-0.1603471904979443,-10.0,0.0811,0.0423,0,6
52,1,CA3-DG,9,-0.11390910879401939,-10.0,0.0398,0.0224,0,6
52,1,CA3-DG,10,-0.06125782738905531,160.0,0.0382,0.0309,0,6
52,1,CA3-DG,11,-0.2926059513074843,-200.0,0.0314,0.0177,0,6
52,1,CA3-DG,12,-0.009528714911151152,0.0,0.0278,0.0278,0,6
52,1,CA3-DG,13,0.20936902485659661,0.0,0.0752,0.0752,0,6
52,1,CA3-DG,14,-0.07604922688545286,150.0,0.0291,0.0108,0,6
52,1,CA3-DG,15,0.1779290228488089,240.0,0.0281,0.0151,0,6
52,1,CA3-DG,16,0.10123904502870958,-210.0,0.0267,0.01,0,6
52,1,CA3-DG,17,0.27666896077081893,160.0,0.0247,-0.0022,0,6
52,1,CA3-DG,18,0.2730725408279529,240.0,0.0262,0.0177,0,6
52,1,CA3-DG,19,-0.06351791530944621,110.0,0.0303,0.0038,0,6
52,1,CA3-DG,20,-0.03945818610129578,0.0,0.0297,0.0297,0,6
52,1,CA3-DG,21,0.3225296442687746,160.0,0.0332,0.0103,0,6
52,1,CA3-DG,22,0.1545768566493955,100.0,0.0277,0.0184,0,6
52,1,CA3-DG,23,-0.03863080684596581,-90.0,0.0237,-0.0008,0,6
52,1,CA3-DG,24,0.1342351716961499,210.0,0.0285,0.0093,0,6
52,1,CA3-DG,25,-0.15676141257536602,-60.0,0.0287,0.0023,0,6
52,1,CA3-DG,26,0.07482250136537422,210.0,0.0232,-0.012,0,6
52,1,CA3-DG,27,0.06867356538099711,-110.0,0.0245,0.0119,0,6
52,1,CA3-DG,28,-0.1753333333333333,-80.0,0.0325,-0.0333,0,6
52,1,CA3-DG,29,-0.1506309148264984,-10.0,0.0219,-0.0007,0,6
52,1,CA3-DG,30,-0.09863013698630138,-80.0,0.0205,0.0116,0,6
52,1,V1-RSC,1,0.1345302188259812,190.0,0.246,0.239,1,2
52,1,V1-RSC,2,0.3255305867665419,10.0,0.0833,0.0718,0,2
52,1,V1-RSC,3,0.2726695251707162,140.0,0.044,0.0265,0,2
52,1,V1-RSC,4,-0.02077596996245311,150.0,0.0434,0.0251,0,2
52,1,V1-RSC,5,-0.02419354838709676,170.0,0.0313,-0.0034,0,2
52,1,V1-RSC,6,-0.15510486287162942,170.0,0.0442,0.0084,1,2
52,1,V1-RSC,7,-0.12138383537130921,100.0,0.0317,0.0054,0,2
61,1,CA1-CA3,1,-0.11816281658025461,-20.0,0.1673,0.1435,1,1
61,1,CA1-CA3,2,-0.058728010825439825,-40.0,0.1612,0.0647,0,1
61,1,CA1-CA3,3,0.20295027361408524,180.0,0.0508,0.0453,0,1
61,1,CA1-CA3,4,0.44201680672268917,170.0,0.0273,0.0129,0,1
61,1,CA1-CA3,5,0.2156964656964659,-180.0,0.0282,0.0182,0,1
61,1,CA1-CA3,6,0.02286465177398156,-110.0,0.0362,0.0322,0,1
61,1,CA1-CA3,7,0.04136090727151441,-130.0,0.0279,-0.0048,0,1
61,1,CA1-CA3,8,0.15185531649516687,160.0,0.0279,0.0023,0,1
61,1,CA1-CA3,9,-0.07056345444971043,-120.0,0.0314,-0.003,0,1
61,1,CA1-CA3,10,0.0477634571645185,-140.0,0.0245,0.01,0,1
61,1,CA1-CA3,11,0.14240878775990587,-90.0,0.0253,0.0059,0,1
61,1,CA1-CA3,12,0.3016822429906543,250.0,0.0271,0.0121,0,1
61,1,CA1-CA3,13,0.28044400914136464,80.0,0.0275,0.0199,0,1
61,1,CA1-CA3,14,-0.41884122069880586,-110.0,0.0252,-0.0014,0,1
61,1,CA1-CA3,15,0.23082568807339449,120.0,0.0412,0.0077,0,1
61,1,CA1-CA3,16,0.06904231625835194,-250.0,0.0321,0.0261,0,1
61,1,CA1-CA3,17,-0.4047919293820934,-170.0,0.0276,0.0017,0,1
61,1,CA1-CA3,18,0.17038216560509556,120.0,0.0363,-0.0071,0,1
61,1,CA1-CA3,19,-0.09943838784274854,120.0,0.0491,0.0195,0,1
61,1,CA1-CA3,20,-0.20844564240790653,-160.0,0.018,-0.0006,0,1
61,1,CA1-CA3,21,0.13564899451553938,130.0,0.025,-0.0007,0,1
61,1,CA1-CA3,22,-0.009964129135113617,-100.0,0.0286,0.0163,0,1
61,1,CA1-CA3,23,-0.11368909512761013,150.0,0.0341,0.0133,0,1
61,1,CA1-CA3,24,-0.3363636363636364,-250.0,0.0211,0.0132,0,1
61,1,CA1-CA3,25,-0.17026378896882494,150.0,0.0383,-0.0086,0,1
61,1,CA1-CA3,26,0.11864406779661024,150.0,0.0263,0.0136,0,1
61,1,CA1-CA3,27,0.05033690051525967,20.0,0.0263,-0.0057,0,1
61,1,CA1-CA3,28,,,,,0,1
61,1,CA1-CA3,29,,,,,0,1
61,1,CA1-CA3,30,,,,,0,1
61,1,CA1-DG,1,-0.33118099050816807,0.0,0.1714,0.1714,1,1
61,1,CA1-DG,2,0.24875918205280925,90.0,0.0503,0.033,0,1
61,1,CA1-DG,3,-0.20389023966655087,150.0,0.0238,0.0199,0,1
61,1,CA1-DG,4,-0.17840375586854454,-250.0,0.0286,0.0263,0,1
61,1,CA1-DG,5,-0.16963123644251624,-10.0,0.024,0.0154,0,1
61,1,CA1-DG,6,0.014754098360655742,0.0,0.0371,0.0371,0,1
61,1,CA1-DG,7,-0.05936422826503247,230.0,0.0251,-0.0019,0,1
61,1,CA1-DG,8,0.3200902934537246,30.0,0.0207,0.018,0,1
61,1,CA1-DG,9,-0.21361765806210253,-70.0,0.0304,-0.001,0,1
61,1,CA1-DG,10,0.24645161290322584,210.0,0.0179,-0.0167,0,1
61,1,CA1-DG,11,-0.22861356932153382,120.0,0.0221,0.0066,0,1
61,1,CA1-DG,12,0.09333333333333332,120.0,0.019,0.0068,0,1
61,1,CA1-DG,13,0.10969387755102043,-70.0,0.0222,0.0125,0,1
61,1,CA1-DG,14,0.004739336492891047,120.0,0.029,0.0054,0,1
61,1,CA1-DG,15,-0.22950024260067925,160.0,0.0191,0.0048,0,1
61,1,CA1-DG,16,-0.19435928877988953,-150.0,0.0201,0.0086,0,1
61,1,CA1-DG,17,-0.1382636655948553,-30.0,0.022,-0.0107,0,1
61,1,CA1-DG,18,-0.0010152284263959272,20.0,0.0214,0.0059,0,1
61,1,CA1-DG,19,-0.22404933196300109,30.0,0.0249,-0.0072,0,1
61,1,CA1-DG,20,-0.2902418682235196,-110.0,0.0144,0.0088,0,1
61,1,CA1-DG,21,0.05369398465886147,230.0,0.0268,0.0067,0,1
61,1,CA1-DG,22,0.3133274492497794,160.0,0.0241,0.0034,0,1
61,1,CA1-DG,23,-0.40577581987273614,-190.0,0.0202,0.0123,0,1
61,1,CA1-DG,24,,,,,0,1
61,1,CA1-DG,25,,,,,0,1
61,1,CA1-RSC,1,-0.00033592367814035167,0.0,0.1318,0.1318,0,0
61,1,CA1-RSC,2,-0.02602159289493208,0.0,0.1572,0.1572,0,0
61,1,CA1-RSC,3,0.1319707292455211,60.0,0.0928,0.0223,0,0
61,1,CA1-RSC,4,-0.03442389758179228,30.0,0.0555,0.0424,0,0
61,1,CA1-RSC,5,0.1089549221750555,-70.0,0.0572,0.0502,0,0
61,1,CA1-RSC,6,0.11428234461611031,0.0,0.065,0.065,0,0
61,1,CA1-RSC,7,0.24701504109164216,20.0,0.0358,0.0054,0,0
61,1,CA1-RSC,8,0.16780758556891764,90.0,0.0482,0.0111,0,0
61,1,CA1-RSC,9,0.11646741226378718,-220.0,0.0387,-0.0062,0,0
