pair,window_bins,window_ms,n_animals,ifi_naive,ifi_expert,delta,t,p
CA1-SUB,11,110,4,-0.009449892363523926,0.09934393500597527,0.10879382736949922,0.6540163110293408,0.5597631469989968
CA1-SUB,12,120,4,0.003630428080775537,0.11432588121768937,0.11069545313691384,0.8175080033282578,0.4735238965612062
CA1-SUB,13,130,4,0.000526696700790804,0.08348859732164637,0.08296190062085555,1.0702491317758065,0.3629621872154106
CA1-SUB,14,140,4,0.006408007563651591,0.008082410442214388,0.0016744028785627956,0.06909250251910581,0.9492635457599716
CA1-SUB,15,150,4,-0.0031423607150211155,0.019832126484848764,0.02297448719986988,1.0115971802817603,0.3862345758330822
CA1-SUB,16,160,4,-0.014822018009147772,0.019355745929163337,0.03417776393831111,1.7594409910357662,0.17673521412511473
CA1-SUB,17,170,4,-0.011197542551619522,0.01945782412699646,0.03065536667861598,1.2369205240140495,0.30411633683968164
CA1-SUB,18,180,4,0.007784074238802147,0.019882273525077834,0.012098199286275686,1.0107637901371214,0.3865753379368805
CA1-SUB,19,190,4,-0.0017113739795592206,0.018725596128758577,0.020436970108317794,1.005888933329343,0.3885743274931669
CA1-SUB,20,200,4,0.0053197707965857224,-0.02431530759207854,-0.02963507838866427,-0.7661824034892247,0.49933629525548173
CA1-SUB,21,210,4,0.012417939521049477,-0.026534061533287398,-0.038952001054336875,-0.9844347906163579,0.397488599742769
CA1-SUB,22,220,4,0.020856489940267932,-0.03157406239049747,-0.0524305523307654,-1.2697024028810684,0.2937348048420588
CA1-SUB,23,230,4,0.027158705390094358,-0.024236866416310145,-0.05139557180640451,-1.2438953049451962,0.30187618580732706
CA1-SUB,24,240,4,0.03534426226264982,-0.020881600985588035,-0.056225863248237855,-1.2051748932776019,0.3145302554694065
CA1-SUB,25,250,4,0.03165274598800724,-0.03220259343693958,-0.06385533942494682,-1.134344870250478,0.33909147627037745
RSC-SUB,1,10,4,-0.02658881118445635,-0.00911950165557691,0.017469309528879436,0.46123747374367663,0.6760127205595952
RSC-SUB,2,20,4,-0.027548519623217478,0.011899624875407355,0.03944814449862484,1.1685059971783702,0.32701301514513725
RSC-SUB,3,30,4,-0.03261138917598452,0.006875623005301798,0.03948701218128632,2.06590971818694,0.13075326749998306
RSC-SUB,4,40,4,-0.029747637962952066,0.004010187054653773,0.03375782501760584,2.245992520776355,0.11034688213438515
RSC-SUB,5,50,4,-0.034522304996335074,0.0046252957026733914,0.03914760069900847,2.464292032223641,0.09052176961496852
RSC-SUB,6,60,4,-0.03824714161672932,0.00380574547828621,0.04205288709501553,2.343528618023966,0.1008973690153341
RSC-SUB,7,70,4,-0.037969627145020654,0.005580600038798768,0.04355022718381942,1.9682310697357424,0.14369426683915343
RSC-SUB,8,80,4,-0.04298250586194832,0.011360556026141697,0.05434306188809002,2.419443586588336,0.09421586826476575
RSC-SUB,9,90,4,-0.04811797463668699,0.012921733600087758,0.061039708236774744,2.7240527000658283,0.07230194343091488
RSC-SUB,10,100,4,-0.04694005753848166,0.014283489545834355,0.061223547084316016,2.042364691239022,0.13374204325319503
RSC-SUB,11,110,4,-0.04714597263194637,0.01593673630760635,0.06308270893955273,1.792734921953857,0.17091953803379548
RSC-SUB,12,120,4,-0.04726851105093775,0.019782458740009293,0.06705096979094705,1.8698744529812752,0.15827317564389812
RSC-SUB,13,130,4,-0.0460198085560537,0.02380773271366393,0.06982754126971763,1.82694171578035,0.16517262756259393
RSC-SUB,14,140,4,-0.04519460616764226,0.026131260406433356,0.07132586657407561,1.7146603884505773,0.18491836473133422
RSC-SUB,15,150,4,-0.04662542844641734,0.026667717532306564,0.07329314597872388,1.72655224262371,0.18270383447612856
RSC-SUB,16,160,4,-0.046041794869126774,0.028354801229477512,0.0743965960986043,1.6860532866053857,0.19037187216357163
RSC-SUB,17,170,4,-0.044749376108624034,0.028556954712323578,0.07330633082094762,1.5138293176789621,0.2272904598311908
RSC-SUB,18,180,4,-0.044348742631759294,0.03177597874967558,0.07612472138143488,1.581853050648536,0.21182930034834205
RSC-SUB,19,190,4,-0.042636626417547265,0.033532576047407205,0.07616920246495447,1.5765778228270466,0.21298559620654656
RSC-SUB,20,200,4,-0.04140526436905353,0.035904136787139516,0.07730940115619304,1.5009234372657052,0.2303623255076102
RSC-SUB,21,210,4,-0.04196760216799846,0.041111463460728345,0.0830790656287268,1.5863328764438849,0.2108528441295388
RSC-SUB,22,220,4,-0.03958817248320002,0.04428141026134381,0.08386958274454384,1.5666604515225198,0.21517849332107722
RSC-SUB,23,230,4,-0.0336070872997425,0.04832030488890839,0.08192739218865089,1.489059334293828,0.23322648171904173
RSC-SUB,24,240,4,-0.030009663472277768,0.04851478364731984,0.0785244471195976,1.38714069553547,0.2594907063267969
RSC-SUB,25,250,4,-0.026973982188656848,0.048230870363425826,0.07520485255208267,1.2832740959494566,0.28954517511457994
V1-RSC,1,10,6,0.03516793921637814,-0.0033533065113887984,-0.03852124572776694,-3.1566086000655957,0.02519099722954093
V1-RSC,2,20,6,0.025414181638076502,0.006664490566996701,-0.018749691071079808,-1.8460689244107586,0.12417474438577975
V1-RSC,3,30,6,0.025892412728608375,0.005264000383177445,-0.020628412345430933,-2.973450430984026,0.031033334082519546
V1-RSC,4,40,6,0.027067432233358543,0.005709881399918346,-0.021357550833440198,-3.3208374130050586,0.020988953787037135
V1-RSC,5,50,6,0.02542666086135928,0.010000444998471433,-0.015426215862887845,-3.556793632514167,0.01626978998123689
V1-RSC,6,60,6,0.025529118807689866,0.010708671784831673,-0.014820447022858195,-2.9900368590395714,0.030446041827062734
V1-RSC,7,70,6,0.025588776047838057,0.01091159388261933,-0.014677182165218726,-1.8682355773587154,0.1206867953538906
V1-RSC,8,80,6,0.02454829498046528,0.012344827641966094,-0.012203467338499188,-1.918221125519243,0.11318654857539369
V1-RSC,9,90,6,0.023129970597165234,0.013715589077365462,-0.00941438151979977,-1.7890696683305556,0.13362498953560425
V1-RSC,10,100,6,0.023774266961112234,0.013959196958633706,-0.009815070002478528,-1.457784334239527,0.204696155604549
V1-RSC,11,110,6,0.02311723206302994,0.013016730691448408,-0.010100501371581532,-1.5487130949005705,0.18213334966848665
V1-RSC,12,120,6,0.024837376088947608,0.012193486407928443,-0.012643889681019163,-1.8442392543591661,0.12446722466309948
V1-RSC,13,130,6,0.026193120801077743,0.013416180389767995,-0.012776940411309745,-1.7208410692550418,0.1459037814131316
V1-RSC,14,140,6,0.025327468289039683,0.013276838784806747,-0.01205062950423294,-1.5207415893475764,0.1888043503071189
V1-RSC,15,150,6,0.026318892516447857,0.012660792587893613,-0.013658099928554246,-1.6911590902845894,0.1515947856611589
V1-RSC,16,160,6,0.028977962471074727,0.01191783297630391,-0.017060129494770815,-2.2361308779702815,0.07558084931363408
V1-RSC,17,170,6,0.032275559752181236,0.011301015940015292,-0.02097454381216594,-2.829727334303824,0.03668648175300407
V1-RSC,18,180,6,0.034544918353335,0.011330794015287042,-0.023214124338047953,-3.1454640220577135,0.025508865105225764
V1-RSC,19,190,6,0.035744361327685215,0.012264552468972177,-0.023479808858713036,-3.071775809428687,0.02772772116402829
V1-RSC,20,200,6,0.03555574530651854,0.012224260026672889,-0.02333148527984565,-2.9209749829294163,0.032976381990629224
V1-RSC,21,210,6,0.03577818373423655,0.012074422225723665,-0.02370376150851289,-2.6361504083121057,0.046189768219886136
V1-RSC,22,220,6,0.03608649149861589,0.011110894174121868,-0.02497559732449402,-2.6905603211628066,0.04326966556616237
V1-RSC,23,230,6,0.03637555060506574,0.010651483702596836,-0.025724066902468905,-2.6362208724249148,0.04618584903809279
V1-RSC,24,240,6,0.03646874942614579,0.01099185393835172,-0.025476895487794065,-2.395690261210227,0.061950052801366416
V1-RSC,25,250,6,0.03629622079400624,0.01081814636149786,-0.02547807443250838,-2.3189552607570834,0.06814223684798298
