animal,learner,pair,epoch,bin_ms,lag_bins,lag_ms,n_samples,cc1,cc_mean3,n_sig,angle_x,angle_y,angle_x_cc1,angle_y_cc1,floor_x,floor_y,floor_x_cc1,floor_y_cc1,gini_x_conn,gini_y_conn,angle_ff_fb_x,angle_ff_fb_y,angle_ff_fb_cc1
66,1,CA1-RSC,intermediate,10,7,70,5930,0.0254,0.0158,1,80.75,85.3,59.11,82.35,70.07,87.12,66.61,23.51,0.5699,0.2822,76.25,73.47,21.63
66,1,CA1-RSC,intermediate,10,-7,-70,5930,0.0062,0.01,1,78.59,87.19,23.52,74.12,70.07,87.12,66.61,23.51,0.6504,0.3224,76.25,73.47,21.63
66,1,CA1-RSC,intermediate,10,10,100,5900,-0.0171,-0.0065,1,85.56,84.81,35.03,76.64,70.07,87.12,66.61,23.51,0.638,0.3362,76.25,73.47,21.63
66,1,CA1-RSC,intermediate,10,-10,-100,5900,0.0494,0.0049,1,62.21,81.57,15.45,81.99,70.07,87.12,66.61,23.51,0.6364,0.2925,76.25,73.47,21.63
66,1,CA1-RSC,intermediate,10,15,150,5850,0.0068,0.0089,1,77.02,77.65,75.63,82.49,70.07,87.12,66.61,23.51,0.6117,0.3126,76.25,73.47,21.63
66,1,CA1-RSC,intermediate,10,-15,-150,5850,0.0012,0.005,1,77.07,69.41,23.72,66.2,70.07,87.12,66.61,23.51,0.656,0.3744,76.25,73.47,21.63
66,1,CA1-RSC,intermediate,10,20,200,5800,0.0476,0.0476,1,69.76,89.2,27.3,77.02,70.07,87.12,66.61,23.51,0.6287,0.2918,76.25,73.47,21.63
66,1,CA1-RSC,intermediate,10,-20,-200,5800,0.0139,0.018,1,88.9,81.52,25.91,88.67,70.07,87.12,66.61,23.51,0.6145,0.3123,76.25,73.47,21.63
66,1,CA1-RSC,intermediate,10,25,250,5750,0.0096,0.0062,1,59.97,89.28,11.22,89.71,70.07,87.12,66.61,23.51,0.6308,0.2925,76.25,73.47,21.63
66,1,CA1-RSC,intermediate,10,-25,-250,5750,0.0467,0.0328,1,88.44,88.59,17.7,71.93,70.07,87.12,66.61,23.51,0.5611,0.3079,76.25,73.47,21.63
66,1,CA1-DG,intermediate,10,0,0,6000,0.2843,0.174,1,0.0,0.0,0.0,0.0,73.49,88.5,62.78,59.05,0.7299,0.3125,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,1,10,5990,0.1761,0.1023,1,51.66,61.4,79.63,55.95,73.49,88.5,62.78,59.05,0.5867,0.2811,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-1,-10,5990,0.2297,0.1313,1,64.6,58.91,38.25,54.9,73.49,88.5,62.78,59.05,0.5504,0.3552,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,2,20,5980,0.1788,0.1103,1,70.57,74.84,38.42,65.39,73.49,88.5,62.78,59.05,0.5198,0.3181,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-2,-20,5980,0.1729,0.0965,1,80.31,75.84,60.05,57.3,73.49,88.5,62.78,59.05,0.5764,0.3327,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,3,30,5970,0.1407,0.0721,1,50.3,84.46,53.89,73.25,73.49,88.5,62.78,59.05,0.5818,0.2823,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-3,-30,5970,0.1898,0.0957,1,87.55,86.1,46.81,62.86,73.49,88.5,62.78,59.05,0.5404,0.3326,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,4,40,5960,0.1684,0.0791,1,76.46,72.25,26.07,65.45,73.49,88.5,62.78,59.05,0.5817,0.292,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-4,-40,5960,0.1739,0.0805,1,83.23,87.29,24.78,67.75,73.49,88.5,62.78,59.05,0.5404,0.3246,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,5,50,5950,0.1717,0.0915,1,82.25,87.12,21.24,76.75,73.49,88.5,62.78,59.05,0.6331,0.3667,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-5,-50,5950,0.1565,0.09,1,84.97,84.81,32.31,74.23,73.49,88.5,62.78,59.05,0.6203,0.29,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,7,70,5930,0.1526,0.0793,1,62.55,79.16,43.05,72.8,73.49,88.5,62.78,59.05,0.5855,0.3258,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-7,-70,5930,0.1652,0.072,1,59.89,77.19,39.61,66.99,73.49,88.5,62.78,59.05,0.5336,0.292,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,10,100,5900,0.136,0.0658,1,69.62,88.86,19.4,71.06,73.49,88.5,62.78,59.05,0.6404,0.2651,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-10,-100,5900,0.1204,0.0776,1,81.01,86.78,22.58,78.72,73.49,88.5,62.78,59.05,0.6502,0.2673,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,15,150,5850,0.1329,0.0705,1,68.72,69.69,65.63,52.91,73.49,88.5,62.78,59.05,0.5442,0.2731,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-15,-150,5850,0.1488,0.0775,1,82.51,83.76,14.19,53.04,73.49,88.5,62.78,59.05,0.6336,0.2914,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,20,200,5800,0.0873,0.0492,1,67.41,78.62,23.68,71.53,73.49,88.5,62.78,59.05,0.5728,0.2143,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-20,-200,5800,0.1217,0.0568,1,71.09,89.07,46.5,67.83,73.49,88.5,62.78,59.05,0.5634,0.2436,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,25,250,5750,0.071,0.0509,1,51.85,84.57,50.7,70.55,73.49,88.5,62.78,59.05,0.5498,0.2644,84.29,67.55,30.38
66,1,CA1-DG,intermediate,10,-25,-250,5750,0.0722,0.0371,1,59.66,86.82,22.26,64.42,73.49,88.5,62.78,59.05,0.6142,0.2061,84.29,67.55,30.38
66,1,CA1-V1,intermediate,10,0,0,6000,0.4426,0.1647,1,0.0,0.0,0.0,0.0,89.81,78.5,66.37,41.43,0.9369,0.7093,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,1,10,5990,0.0075,0.0424,1,78.93,59.27,37.86,70.88,89.81,78.5,66.37,41.43,0.6685,0.2701,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-1,-10,5990,0.0776,0.0303,1,63.12,73.35,8.56,43.01,89.81,78.5,66.37,41.43,0.6868,0.266,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,2,20,5980,0.0176,0.0285,1,71.09,67.88,23.07,67.35,89.81,78.5,66.37,41.43,0.6007,0.2392,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-2,-20,5980,0.0415,0.0248,1,70.69,88.34,14.59,82.22,89.81,78.5,66.37,41.43,0.636,0.2109,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,3,30,5970,0.0231,0.0236,1,89.7,70.68,20.85,79.72,89.81,78.5,66.37,41.43,0.6237,0.2946,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-3,-30,5970,0.0254,0.0119,1,61.17,75.88,19.26,89.44,89.81,78.5,66.37,41.43,0.5759,0.2446,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,4,40,5960,0.0237,0.0406,1,70.06,86.28,25.03,61.84,89.81,78.5,66.37,41.43,0.58,0.3791,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-4,-40,5960,0.0194,0.0302,1,65.48,55.54,19.8,80.23,89.81,78.5,66.37,41.43,0.6333,0.2698,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,5,50,5950,0.0721,0.0235,1,88.18,85.07,9.08,66.93,89.81,78.5,66.37,41.43,0.6617,0.3105,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-5,-50,5950,0.0384,0.0096,1,54.26,81.75,11.04,85.45,89.81,78.5,66.37,41.43,0.6286,0.217,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,7,70,5930,0.0633,0.0275,1,79.93,79.77,8.13,72.47,89.81,78.5,66.37,41.43,0.6777,0.2357,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-7,-70,5930,0.0209,0.026,1,84.8,82.41,7.0,83.34,89.81,78.5,66.37,41.43,0.5933,0.2545,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,10,100,5900,0.0379,0.0213,1,60.85,84.77,9.64,84.73,89.81,78.5,66.37,41.43,0.5867,0.2601,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-10,-100,5900,0.0384,0.024,1,67.91,65.79,40.68,83.76,89.81,78.5,66.37,41.43,0.608,0.2724,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,15,150,5850,0.0409,0.027,1,78.87,70.46,10.35,50.01,89.81,78.5,66.37,41.43,0.68,0.2679,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-15,-150,5850,0.0282,0.0029,1,79.92,76.06,39.93,66.95,89.81,78.5,66.37,41.43,0.5702,0.2745,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,20,200,5800,0.0378,0.0276,1,84.04,71.74,16.5,63.71,89.81,78.5,66.37,41.43,0.5817,0.2874,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-20,-200,5800,0.0373,0.0112,1,87.87,83.84,8.58,61.26,89.81,78.5,66.37,41.43,0.6133,0.2563,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,25,250,5750,0.0259,0.0077,1,82.28,81.75,14.89,79.32,89.81,78.5,66.37,41.43,0.6654,0.3109,84.35,69.25,10.65
66,1,CA1-V1,intermediate,10,-25,-250,5750,0.0374,0.0056,1,76.7,76.78,8.62,84.28,89.81,78.5,66.37,41.43,0.5795,0.2,84.35,69.25,10.65
66,1,CA1-SUB,intermediate,10,0,0,6000,0.1485,0.0827,1,0.0,0.0,0.0,0.0,87.28,67.1,66.64,36.16,0.8307,0.2872,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,1,10,5990,0.0216,0.014,1,86.3,77.12,37.18,73.93,87.28,67.1,66.64,36.16,0.5863,0.1836,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-1,-10,5990,-0.0018,0.0248,1,86.29,75.37,74.8,63.35,87.28,67.1,66.64,36.16,0.611,0.2507,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,2,20,5980,0.0364,0.0104,1,84.32,86.9,42.71,81.26,87.28,67.1,66.64,36.16,0.5215,0.3216,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-2,-20,5980,0.025,0.0279,1,85.57,89.49,64.23,63.34,87.28,67.1,66.64,36.16,0.6266,0.2716,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,3,30,5970,0.0218,0.0139,1,79.75,89.35,34.26,76.31,87.28,67.1,66.64,36.16,0.5049,0.2472,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-3,-30,5970,0.0103,0.0063,1,89.2,85.66,7.62,79.11,87.28,67.1,66.64,36.16,0.561,0.2342,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,4,40,5960,0.0276,0.0222,1,87.92,76.27,59.56,81.16,87.28,67.1,66.64,36.16,0.6273,0.1103,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-4,-40,5960,0.0571,0.0398,1,64.07,67.38,13.87,65.52,87.28,67.1,66.64,36.16,0.6275,0.2196,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,5,50,5950,0.0067,0.0155,1,84.52,69.48,36.26,71.81,87.28,67.1,66.64,36.16,0.5344,0.2289,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-5,-50,5950,0.0494,0.0204,1,80.09,62.3,45.48,86.41,87.28,67.1,66.64,36.16,0.588,0.1936,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,7,70,5930,-0.0104,0.0006,1,79.95,81.16,80.23,64.39,87.28,67.1,66.64,36.16,0.6739,0.2192,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-7,-70,5930,0.0209,0.0025,1,85.04,80.34,27.23,84.45,87.28,67.1,66.64,36.16,0.6023,0.2333,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,10,100,5900,0.0153,0.0174,1,85.17,82.35,72.0,85.3,87.28,67.1,66.64,36.16,0.6829,0.1151,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-10,-100,5900,0.0346,0.0043,1,85.26,76.02,88.11,71.59,87.28,67.1,66.64,36.16,0.6365,0.2126,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,15,150,5850,0.0983,0.0392,1,84.46,73.97,57.67,71.9,87.28,67.1,66.64,36.16,0.7468,0.5089,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-15,-150,5850,0.0276,0.0164,1,82.78,58.33,10.62,84.77,87.28,67.1,66.64,36.16,0.5901,0.1687,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,20,200,5800,0.0267,0.0311,1,88.62,83.78,13.58,75.23,87.28,67.1,66.64,36.16,0.6674,0.3134,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-20,-200,5800,0.0063,0.0456,1,63.02,76.5,9.91,89.46,87.28,67.1,66.64,36.16,0.5463,0.2827,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,25,250,5750,0.012,0.0214,1,79.11,72.63,7.96,79.13,87.28,67.1,66.64,36.16,0.6307,0.1891,83.57,77.13,41.35
66,1,CA1-SUB,intermediate,10,-25,-250,5750,0.0485,0.0175,1,71.1,87.29,54.13,67.85,87.28,67.1,66.64,36.16,0.6198,0.2542,83.57,77.13,41.35
66,1,RSC-SUB,intermediate,10,0,0,6000,0.2723,0.126,1,0.0,0.0,0.0,0.0,87.53,72.12,32.47,15.56,0.4609,0.596,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,1,10,5990,0.2436,0.1097,1,81.58,79.77,62.74,2.28,87.53,72.12,32.47,15.56,0.471,0.664,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-1,-10,5990,0.2555,0.1023,1,64.61,59.99,21.46,5.47,87.53,72.12,32.47,15.56,0.6207,0.7129,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,2,20,5980,0.3231,0.128,1,87.06,83.44,80.01,4.04,87.53,72.12,32.47,15.56,0.5401,0.6582,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-2,-20,5980,0.1549,0.0768,1,79.71,69.46,64.21,8.79,87.53,72.12,32.47,15.56,0.4469,0.5496,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,3,30,5970,0.3013,0.1051,1,85.8,88.51,88.55,6.1,87.53,72.12,32.47,15.56,0.5153,0.7521,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-3,-30,5970,0.1758,0.0762,1,82.78,87.45,81.56,9.53,87.53,72.12,32.47,15.56,0.5127,0.6315,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,4,40,5960,0.245,0.0981,1,87.67,75.8,89.65,9.07,87.53,72.12,32.47,15.56,0.4183,0.6294,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-4,-40,5960,0.0794,0.0535,1,88.53,71.65,71.58,43.62,87.53,72.12,32.47,15.56,0.3184,0.3351,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,5,50,5950,0.053,0.051,1,82.49,81.28,88.87,16.63,87.53,72.12,32.47,15.56,0.2649,0.2559,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-5,-50,5950,0.065,0.0401,1,88.39,81.39,68.01,52.61,87.53,72.12,32.47,15.56,0.2307,0.2284,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,7,70,5930,0.0834,0.0332,1,88.23,64.27,79.83,71.99,87.53,72.12,32.47,15.56,0.3143,0.267,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-7,-70,5930,0.0234,0.0265,1,86.1,71.78,80.14,63.36,87.53,72.12,32.47,15.56,0.3324,0.2125,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,10,100,5900,0.0503,0.0233,1,88.79,74.33,82.5,72.14,87.53,72.12,32.47,15.56,0.2415,0.1841,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-10,-100,5900,0.0793,0.0482,1,86.35,64.89,78.45,77.02,87.53,72.12,32.47,15.56,0.2929,0.2319,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,15,150,5850,0.0551,0.033,1,83.91,86.21,84.06,77.07,87.53,72.12,32.47,15.56,0.2257,0.2169,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-15,-150,5850,0.1103,0.059,1,87.07,79.46,86.49,87.12,87.53,72.12,32.47,15.56,0.2964,0.2329,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,20,200,5800,0.0787,0.0257,1,84.1,83.26,61.34,82.42,87.53,72.12,32.47,15.56,0.3587,0.294,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-20,-200,5800,0.1003,0.0315,1,89.24,85.36,84.39,81.87,87.53,72.12,32.47,15.56,0.3621,0.344,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,25,250,5750,0.0098,0.0093,1,80.56,89.51,84.85,89.11,87.53,72.12,32.47,15.56,0.358,0.2366,89.25,88.48,86.42
66,1,RSC-SUB,intermediate,10,-25,-250,5750,0.0674,0.0363,1,87.32,77.4,87.76,76.48,87.53,72.12,32.47,15.56,0.2813,0.2557,89.25,88.48,86.42
66,1,V1-RSC,intermediate,10,0,0,6000,0.1792,0.0931,0,0.0,0.0,0.0,0.0,84.06,86.5,50.06,71.29,0.2915,0.2729,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,1,10,5990,0.1714,0.0928,0,55.59,89.76,20.11,26.04,84.06,86.5,50.06,71.29,0.2849,0.3156,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-1,-10,5990,0.0634,0.0576,0,71.7,73.31,49.65,45.29,84.06,86.5,50.06,71.29,0.2976,0.3943,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,2,20,5980,0.1733,0.0808,0,65.44,81.2,35.12,47.08,84.06,86.5,50.06,71.29,0.3613,0.3739,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-2,-20,5980,0.0889,0.0734,0,71.43,85.53,74.54,77.66,84.06,86.5,50.06,71.29,0.277,0.3171,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,3,30,5970,0.1469,0.0759,0,60.98,67.52,51.23,68.02,84.06,86.5,50.06,71.29,0.2889,0.3283,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-3,-30,5970,0.1123,0.0651,0,58.46,71.46,70.36,76.24,84.06,86.5,50.06,71.29,0.3201,0.3875,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,4,40,5960,0.1135,0.0652,0,63.71,86.18,58.04,82.69,84.06,86.5,50.06,71.29,0.3086,0.287,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-4,-40,5960,0.073,0.0425,0,75.73,80.02,56.88,70.93,84.06,86.5,50.06,71.29,0.2225,0.2566,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,5,50,5950,0.0739,0.0811,0,87.58,83.16,77.88,67.28,84.06,86.5,50.06,71.29,0.2866,0.3797,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-5,-50,5950,0.0678,0.0543,0,89.17,81.3,70.39,87.13,84.06,86.5,50.06,71.29,0.2481,0.2849,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,7,70,5930,0.0659,0.035,0,87.08,82.69,85.36,78.47,84.06,86.5,50.06,71.29,0.2801,0.3226,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-7,-70,5930,0.1157,0.0368,0,86.57,86.13,49.85,66.33,84.06,86.5,50.06,71.29,0.3126,0.2832,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,10,100,5900,0.0815,0.0402,0,70.16,70.93,62.79,64.75,84.06,86.5,50.06,71.29,0.2218,0.299,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-10,-100,5900,0.1488,0.0772,0,80.15,87.85,55.28,53.77,84.06,86.5,50.06,71.29,0.4172,0.2973,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,15,150,5850,0.0711,0.0297,0,74.55,79.69,67.52,74.18,84.06,86.5,50.06,71.29,0.2498,0.3108,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-15,-150,5850,0.1716,0.0823,0,84.99,71.16,51.16,50.84,84.06,86.5,50.06,71.29,0.442,0.3196,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,20,200,5800,0.0166,0.0255,0,80.32,60.4,63.29,74.82,84.06,86.5,50.06,71.29,0.215,0.3066,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-20,-200,5800,0.1498,0.0695,0,89.06,85.0,65.25,70.73,84.06,86.5,50.06,71.29,0.3605,0.3268,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,25,250,5750,0.1042,0.054,0,80.77,87.35,53.92,68.29,84.06,86.5,50.06,71.29,0.2718,0.3581,78.87,86.0,77.01
66,1,V1-RSC,intermediate,10,-25,-250,5750,0.148,0.0532,0,78.85,86.54,71.3,69.12,84.06,86.5,50.06,71.29,0.3352,0.3489,78.87,86.0,77.01
66,1,CA1-RSC,expert,10,0,0,6000,0.1174,0.0611,0,0.0,0.0,0.0,0.0,84.09,87.74,81.28,66.46,0.4703,0.3772,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,1,10,5990,0.0133,0.0284,0,76.77,69.07,74.58,69.4,84.09,87.74,81.28,66.46,0.3484,0.2648,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-1,-10,5990,0.0169,-0.0002,0,68.91,83.19,80.74,86.43,84.09,87.74,81.28,66.46,0.333,0.2208,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,2,20,5980,0.0811,0.0312,0,84.91,76.05,72.83,71.33,84.09,87.74,81.28,66.46,0.3823,0.2768,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-2,-20,5980,0.026,0.0045,0,86.74,45.76,64.73,52.87,84.09,87.74,81.28,66.46,0.3536,0.2309,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,3,30,5970,0.0745,0.0279,0,60.87,75.49,60.29,76.45,84.09,87.74,81.28,66.46,0.3452,0.2425,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-3,-30,5970,0.0242,0.0173,0,89.23,65.8,85.49,83.74,84.09,87.74,81.28,66.46,0.3482,0.274,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,4,40,5960,0.0608,0.0332,0,77.86,89.18,70.81,80.17,84.09,87.74,81.28,66.46,0.3137,0.2717,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-4,-40,5960,-0.0088,-0.0054,0,74.32,81.23,65.32,68.71,84.09,87.74,81.28,66.46,0.3289,0.1858,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,5,50,5950,0.0511,0.0431,0,75.31,83.83,76.99,84.55,84.09,87.74,81.28,66.46,0.3451,0.251,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-5,-50,5950,-0.005,0.0007,0,82.94,88.54,78.13,69.17,84.09,87.74,81.28,66.46,0.3665,0.2253,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,7,70,5930,0.0277,0.0043,0,78.88,83.83,86.41,75.85,84.09,87.74,81.28,66.46,0.3091,0.2392,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-7,-70,5930,0.012,-0.0,0,73.08,79.5,76.27,86.56,84.09,87.74,81.28,66.46,0.3063,0.2577,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,10,100,5900,-0.0298,-0.0002,0,80.97,80.94,58.08,74.89,84.09,87.74,81.28,66.46,0.3065,0.217,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-10,-100,5900,0.0586,0.0274,0,83.84,83.63,82.78,83.51,84.09,87.74,81.28,66.46,0.3204,0.2984,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,15,150,5850,0.015,0.0085,0,68.68,75.31,73.19,67.14,84.09,87.74,81.28,66.46,0.2946,0.2536,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-15,-150,5850,-0.008,0.0101,0,84.78,88.66,72.08,84.94,84.09,87.74,81.28,66.46,0.337,0.2103,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,20,200,5800,0.038,0.0352,0,80.21,77.07,79.87,70.23,84.09,87.74,81.28,66.46,0.421,0.2333,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-20,-200,5800,0.0333,0.0142,0,85.18,81.56,78.63,83.45,84.09,87.74,81.28,66.46,0.3312,0.2519,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,25,250,5750,0.0624,0.0308,0,88.77,82.6,82.35,85.3,84.09,87.74,81.28,66.46,0.3999,0.2788,66.88,83.97,67.03
66,1,CA1-RSC,expert,10,-25,-250,5750,0.0259,0.0125,0,75.99,71.86,86.01,79.79,84.09,87.74,81.28,66.46,0.2953,0.2375,66.88,83.97,67.03
66,1,CA1-DG,expert,10,0,0,6000,0.2424,0.1461,1,0.0,0.0,0.0,0.0,89.44,69.28,85.54,49.61,0.3243,0.2972,73.67,89.1,56.25
66,1,CA1-DG,expert,10,1,10,5990,0.1705,0.1133,1,42.34,54.02,82.03,89.03,89.44,69.28,85.54,49.61,0.3114,0.2831,73.67,89.1,56.25
66,1,CA1-DG,expert,10,-1,-10,5990,0.2389,0.1591,1,76.85,60.39,41.15,53.96,89.44,69.28,85.54,49.61,0.2754,0.331,73.67,89.1,56.25
66,1,CA1-DG,expert,10,2,20,5980,0.1907,0.1133,1,59.88,64.27,83.85,85.06,89.44,69.28,85.54,49.61,0.327,0.3054,73.67,89.1,56.25
66,1,CA1-DG,expert,10,-2,-20,5980,0.1838,0.1113,1,82.42,87.97,55.95,72.82,89.44,69.28,85.54,49.61,0.3358,0.2964,73.67,89.1,56.25
66,1,CA1-DG,expert,10,3,30,5970,0.1943,0.1092,1,76.87,81.54,71.88,85.42,89.44,69.28,85.54,49.61,0.3402,0.292,73.67,89.1,56.25
66,1,CA1-DG,expert,10,-3,-30,5970,0.2349,0.1073,1,87.56,75.83,50.97,74.34,89.44,69.28,85.54,49.61,0.3341,0.3174,73.67,89.1,56.25
66,1,CA1-DG,expert,10,4,40,5960,0.1862,0.1039,1,83.78,85.13,58.69,72.96,89.44,69.28,85.54,49.61,0.3302,0.2808,73.67,89.1,56.25
66,1,CA1-DG,expert,10,-4,-40,5960,0.1651,0.0865,1,89.1,86.35,68.22,76.2,89.44,69.28,85.54,49.61,0.36,0.3258,73.67,89.1,56.25
66,1,CA1-DG,expert,10,5,50,5950,0.1648,0.1007,1,75.76,79.88,53.9,61.86,89.44,69.28,85.54,49.61,0.2985,0.3215,73.67,89.1,56.25
66,1,CA1-DG,expert,10,-5,-50,5950,0.1851,0.0949,1,78.05,80.8,77.61,84.17,89.44,69.28,85.54,49.61,0.3226,0.2955,73.67,89.1,56.25
66,1,CA1-DG,expert,10,7,70,5930,0.1631,0.102,1,81.64,81.3,65.86,87.88,89.44,69.28,85.54,49.61,0.342,0.3216,73.67,89.1,56.25
66,1,CA1-DG,expert,10,-7,-70,5930,0.0561,0.0852,1,82.04,86.46,87.47,73.2,89.44,69.28,85.54,49.61,0.2904,0.2748,73.67,89.1,56.25
66,1,CA1-DG,expert,10,10,100,5900,0.1728,0.0779,1,73.88,60.21,64.96,83.17,89.44,69.28,85.54,49.61,0.3406,0.2766,73.67,89.1,56.25
66,1,CA1-DG,expert,10,-10,-100,5900,0.1311,0.0743,1,86.04,82.54,64.29,58.65,89.44,69.28,85.54,49.61,0.398,0.2464,73.67,89.1,56.25
