animal,learner,pair,bin,area,unit,contrib
61,1,CA1-CA3,4,CA1,11,0.579224
61,1,CA1-CA3,4,CA1,12,0.876093
61,1,CA1-CA3,4,CA1,13,0.401525
61,1,CA1-CA3,4,CA1,14,0.851665
61,1,CA1-CA3,4,CA1,15,0.226881
61,1,CA1-CA3,4,CA1,16,0.070651
61,1,CA1-CA3,4,CA1,17,0.008432
61,1,CA1-CA3,4,CA1,18,0.880401
61,1,CA1-CA3,4,CA1,19,0.166121
61,1,CA1-CA3,4,CA1,20,0.336701
61,1,CA1-CA3,4,CA1,21,0.107974
61,1,CA1-CA3,4,CA1,22,0.898268
61,1,CA1-CA3,4,CA1,23,0.815026
61,1,CA1-CA3,4,CA1,24,0.119811
61,1,CA1-CA3,4,CA1,25,0.419349
61,1,CA1-CA3,4,CA1,26,0.828472
61,1,CA1-CA3,4,CA1,27,0.735627
61,1,CA1-CA3,4,CA1,28,0.877245
61,1,CA1-CA3,4,CA1,29,0.746247
61,1,CA1-CA3,4,CA1,30,0.076746
61,1,CA1-CA3,4,CA1,31,0.006405
61,1,CA1-CA3,4,CA1,32,0.773522
61,1,CA1-CA3,4,CA1,33,0.875828
61,1,CA1-CA3,4,CA1,34,0.130132
61,1,CA1-CA3,4,CA1,35,0.614757
61,1,CA1-CA3,4,CA1,36,0.014765
61,1,CA1-CA3,4,CA1,37,0.879154
61,1,CA1-CA3,4,CA1,38,0.003834
61,1,CA1-CA3,4,CA1,39,0.195799
61,1,CA1-CA3,4,CA1,40,0.639126
61,1,CA1-CA3,4,CA1,41,0.032972
61,1,CA1-CA3,4,CA1,42,0.49974
61,1,CA1-CA3,4,CA1,43,0.903971
61,1,CA1-CA3,4,CA1,44,0.588335
61,1,CA1-CA3,4,CA1,45,0.16538
61,1,CA1-CA3,4,CA1,46,0.016883
61,1,CA1-CA3,4,CA1,47,0.795883
61,1,CA1-CA3,4,CA1,48,0.795295
61,1,CA1-CA3,4,CA1,49,0.94939
61,1,CA1-CA3,4,CA1,50,0.791045
61,1,CA1-CA3,4,CA1,51,0.861185
61,1,CA1-CA3,4,CA1,52,0.650941
61,1,CA1-CA3,4,CA1,53,0.352093
61,1,CA1-CA3,4,CA1,54,0.787982
61,1,CA1-CA3,4,CA1,55,0.926782
61,1,CA1-CA3,4,CA1,56,0.864553
61,1,CA1-CA3,4,CA1,57,0.747124
61,1,CA1-CA3,4,CA3,0,1.009015
61,1,CA1-CA3,4,CA3,1,1.13833
61,1,CA1-CA3,4,CA3,2,1.047084
61,1,CA1-CA3,4,CA3,3,0.900785
61,1,CA1-CA3,4,CA3,4,0.898918
61,1,CA1-CA3,4,CA3,5,4.774689
61,1,CA1-CA3,4,CA3,6,0.889777
61,1,CA1-CA3,4,CA3,7,1.000198
61,1,CA1-CA3,4,CA3,8,0.906021
61,1,CA1-CA3,4,CA3,9,1.275669
61,1,CA1-CA3,4,CA3,10,0.858312
61,1,CA1-CA3,4,CA3,11,1.11525
61,1,CA1-CA3,4,CA3,12,1.199363
61,1,CA1-CA3,4,CA3,13,1.059078
61,1,CA1-CA3,4,CA3,14,0.879009
61,1,CA1-CA3,4,CA3,15,0.90964
61,1,CA1-CA3,4,CA3,16,0.783476
61,1,CA1-CA3,4,CA3,17,3.153128
61,1,CA1-CA3,4,CA3,18,0.0
61,1,CA1-CA3,4,CA3,19,1.852903
61,1,CA1-CA3,4,CA3,20,1.008817
61,1,CA1-CA3,4,CA3,21,1.096504
61,1,CA1-CA3,4,CA3,22,1.311739
61,1,CA1-CA3,4,CA3,23,3.049787
61,1,CA1-CA3,4,CA3,24,1.0549
61,1,CA1-CA3,4,CA3,25,0.482977
61,1,CA1-CA3,4,CA3,26,0.662371
61,1,CA1-CA3,4,CA3,27,1.086492
61,1,CA1-CA3,4,CA3,28,0.0
61,1,CA1-CA3,4,CA3,29,0.56318
61,1,CA1-CA3,5,CA1,0,0.475075
61,1,CA1-CA3,5,CA1,1,0.787379
61,1,CA1-CA3,5,CA1,2,0.050663
61,1,CA1-CA3,5,CA1,3,0.918454
61,1,CA1-CA3,5,CA1,4,0.879654
61,1,CA1-CA3,5,CA1,5,0.9285
61,1,CA1-CA3,5,CA1,6,0.532986
61,1,CA1-CA3,5,CA1,7,0.094424
61,1,CA1-CA3,5,CA1,8,0.22485
61,1,CA1-CA3,5,CA1,9,0.136538
61,1,CA1-CA3,5,CA1,10,0.912862
61,1,CA1-CA3,5,CA1,11,0.0
61,1,CA1-CA3,5,CA1,12,0.916373
61,1,CA1-CA3,5,CA1,13,0.880314
61,1,CA1-CA3,5,CA1,14,0.898617
61,1,CA1-CA3,5,CA1,15,0.926246
61,1,CA1-CA3,5,CA1,16,0.052038
61,1,CA1-CA3,5,CA1,17,0.015821
61,1,CA1-CA3,5,CA1,18,0.212597
61,1,CA1-CA3,5,CA1,19,0.733616
61,1,CA1-CA3,5,CA1,20,0.399664
61,1,CA1-CA3,5,CA1,21,0.431008
61,1,CA1-CA3,5,CA1,22,0.839044
61,1,CA1-CA3,5,CA1,23,0.168125
61,1,CA1-CA3,5,CA1,24,0.930509
61,1,CA1-CA3,5,CA1,25,0.956021
61,1,CA1-CA3,5,CA1,26,0.878591
61,1,CA1-CA3,5,CA1,27,0.754875
61,1,CA1-CA3,5,CA1,28,0.274771
61,1,CA1-CA3,5,CA1,29,0.826609
61,1,CA1-CA3,5,CA1,30,0.146668
61,1,CA1-CA3,5,CA1,31,0.056294
61,1,CA1-CA3,5,CA1,32,0.243142
61,1,CA1-CA3,5,CA1,33,0.154528
61,1,CA1-CA3,5,CA1,34,0.116287
61,1,CA1-CA3,5,CA1,35,0.949098
61,1,CA1-CA3,5,CA1,36,0.043158
61,1,CA1-CA3,5,CA1,37,0.912487
61,1,CA1-CA3,5,CA1,38,0.03241
61,1,CA1-CA3,5,CA1,39,0.9045
61,1,CA1-CA3,5,CA1,40,0.661295
61,1,CA1-CA3,5,CA1,41,0.039495
61,1,CA1-CA3,5,CA1,42,0.952967
61,1,CA1-CA3,5,CA1,43,0.955651
61,1,CA1-CA3,5,CA1,44,0.67202
61,1,CA1-CA3,5,CA1,45,0.887266
61,1,CA1-CA3,5,CA1,46,0.002638
61,1,CA1-CA3,5,CA1,47,0.815772
61,1,CA1-CA3,5,CA1,48,0.960815
61,1,CA1-CA3,5,CA1,49,0.049443
61,1,CA1-CA3,5,CA1,50,0.950844
61,1,CA1-CA3,5,CA1,51,0.867398
61,1,CA1-CA3,5,CA1,52,0.078367
61,1,CA1-CA3,5,CA1,53,0.483216
61,1,CA1-CA3,5,CA1,54,0.750253
61,1,CA1-CA3,5,CA1,55,0.093873
61,1,CA1-CA3,5,CA1,56,0.916876
61,1,CA1-CA3,5,CA1,57,0.919124
61,1,CA1-CA3,5,CA3,0,1.015285
61,1,CA1-CA3,5,CA3,1,1.118125
61,1,CA1-CA3,5,CA3,2,1.076746
61,1,CA1-CA3,5,CA3,3,1.005845
61,1,CA1-CA3,5,CA3,4,0.891521
61,1,CA1-CA3,5,CA3,5,1.361858
61,1,CA1-CA3,5,CA3,6,0.935182
61,1,CA1-CA3,5,CA3,7,1.079292
61,1,CA1-CA3,5,CA3,8,0.897618
61,1,CA1-CA3,5,CA3,9,1.377924
61,1,CA1-CA3,5,CA3,10,1.008198
61,1,CA1-CA3,5,CA3,11,1.10829
61,1,CA1-CA3,5,CA3,12,1.259955
61,1,CA1-CA3,5,CA3,13,1.048279
61,1,CA1-CA3,5,CA3,14,1.00812
61,1,CA1-CA3,5,CA3,15,1.039591
61,1,CA1-CA3,5,CA3,16,0.837243
61,1,CA1-CA3,5,CA3,17,1.507704
61,1,CA1-CA3,5,CA3,18,0.0
61,1,CA1-CA3,5,CA3,19,0.471773
61,1,CA1-CA3,5,CA3,20,1.035681
61,1,CA1-CA3,5,CA3,21,0.8511
61,1,CA1-CA3,5,CA3,22,0.609664
61,1,CA1-CA3,5,CA3,23,1.940728
61,1,CA1-CA3,5,CA3,24,0.959346
61,1,CA1-CA3,5,CA3,25,7.0866
61,1,CA1-CA3,5,CA3,26,0.79896
61,1,CA1-CA3,5,CA3,27,0.714897
61,1,CA1-CA3,5,CA3,28,2.542694
61,1,CA1-CA3,5,CA3,29,0.989336
61,1,CA1-CA3,6,CA1,0,0.67545
61,1,CA1-CA3,6,CA1,1,0.248683
61,1,CA1-CA3,6,CA1,2,0.129804
61,1,CA1-CA3,6,CA1,3,0.915448
61,1,CA1-CA3,6,CA1,4,0.892039
61,1,CA1-CA3,6,CA1,5,0.788636
61,1,CA1-CA3,6,CA1,6,0.885867
61,1,CA1-CA3,6,CA1,7,0.126382
61,1,CA1-CA3,6,CA1,8,0.347126
61,1,CA1-CA3,6,CA1,9,0.169811
61,1,CA1-CA3,6,CA1,10,0.847058
61,1,CA1-CA3,6,CA1,11,0.0
61,1,CA1-CA3,6,CA1,12,0.880295
61,1,CA1-CA3,6,CA1,13,0.60631
61,1,CA1-CA3,6,CA1,14,0.917567
61,1,CA1-CA3,6,CA1,15,0.865303
61,1,CA1-CA3,6,CA1,16,0.898339
61,1,CA1-CA3,6,CA1,17,0.053271
61,1,CA1-CA3,6,CA1,18,0.644178
61,1,CA1-CA3,6,CA1,19,0.836456
61,1,CA1-CA3,6,CA1,20,0.26095
61,1,CA1-CA3,6,CA1,21,0.708893
61,1,CA1-CA3,6,CA1,22,0.873893
61,1,CA1-CA3,6,CA1,23,0.063702
61,1,CA1-CA3,6,CA1,24,0.150703
61,1,CA1-CA3,6,CA1,25,0.485791
61,1,CA1-CA3,6,CA1,26,0.880015
61,1,CA1-CA3,6,CA1,27,0.785631
61,1,CA1-CA3,6,CA1,28,0.56262
61,1,CA1-CA3,6,CA1,29,0.721519
61,1,CA1-CA3,6,CA1,30,0.55491
61,1,CA1-CA3,6,CA1,31,0.129676
61,1,CA1-CA3,6,CA1,32,0.769565
61,1,CA1-CA3,6,CA1,33,0.69469
61,1,CA1-CA3,6,CA1,34,0.860473
61,1,CA1-CA3,6,CA1,35,0.898727
61,1,CA1-CA3,6,CA1,36,0.90193
61,1,CA1-CA3,6,CA1,37,0.879486
61,1,CA1-CA3,6,CA1,38,0.23613
61,1,CA1-CA3,6,CA1,39,0.208429
61,1,CA1-CA3,6,CA1,40,0.178622
61,1,CA1-CA3,6,CA1,41,0.0
61,1,CA1-CA3,6,CA1,42,0.577475
61,1,CA1-CA3,6,CA1,43,0.151885
61,1,CA1-CA3,6,CA1,44,0.772885
61,1,CA1-CA3,6,CA1,45,0.409548
61,1,CA1-CA3,6,CA1,46,0.47969
61,1,CA1-CA3,6,CA1,47,0.870265
61,1,CA1-CA3,6,CA1,48,0.865241
61,1,CA1-CA3,6,CA1,49,0.0
61,1,CA1-CA3,6,CA1,50,0.217468
61,1,CA1-CA3,6,CA1,51,0.567474
61,1,CA1-CA3,6,CA1,52,0.794334
61,1,CA1-CA3,6,CA1,53,0.903455
61,1,CA1-CA3,6,CA1,54,0.652319
61,1,CA1-CA3,6,CA1,55,0.09029
61,1,CA1-CA3,6,CA1,56,0.875469
61,1,CA1-CA3,6,CA1,57,0.132825
61,1,CA1-CA3,6,CA3,0,0.983443
61,1,CA1-CA3,6,CA3,1,0.946014
61,1,CA1-CA3,6,CA3,2,1.089127
61,1,CA1-CA3,6,CA3,3,1.088083
61,1,CA1-CA3,6,CA3,4,0.950339
61,1,CA1-CA3,6,CA3,5,1.212803
61,1,CA1-CA3,6,CA3,6,0.937057
61,1,CA1-CA3,6,CA3,7,0.955409
61,1,CA1-CA3,6,CA3,8,0.887634
61,1,CA1-CA3,6,CA3,9,1.057954
61,1,CA1-CA3,6,CA3,10,0.582978
61,1,CA1-CA3,6,CA3,11,1.117369
61,1,CA1-CA3,6,CA3,12,0.951369
61,1,CA1-CA3,6,CA3,13,1.052004
61,1,CA1-CA3,6,CA3,14,1.177738
61,1,CA1-CA3,6,CA3,15,1.08224
61,1,CA1-CA3,6,CA3,16,0.813132
61,1,CA1-CA3,6,CA3,17,1.599484
61,1,CA1-CA3,6,CA3,18,0.0
61,1,CA1-CA3,6,CA3,19,1.579776
61,1,CA1-CA3,6,CA3,20,1.507476
61,1,CA1-CA3,6,CA3,21,1.01841
61,1,CA1-CA3,6,CA3,22,2.09454
61,1,CA1-CA3,6,CA3,23,1.358908
61,1,CA1-CA3,6,CA3,24,1.000057
61,1,CA1-CA3,6,CA3,25,0.784504
61,1,CA1-CA3,6,CA3,26,0.85166
61,1,CA1-CA3,6,CA3,27,1.02691
61,1,CA1-CA3,6,CA3,28,3.680719
61,1,CA1-CA3,6,CA3,29,0.600486
61,1,CA1-DG,1,CA1,0,0.352886
61,1,CA1-DG,1,CA1,1,0.682212
61,1,CA1-DG,1,CA1,2,0.719897
61,1,CA1-DG,1,CA1,3,0.211821
61,1,CA1-DG,1,CA1,4,0.611638
61,1,CA1-DG,1,CA1,5,0.5314
61,1,CA1-DG,1,CA1,6,0.027022
61,1,CA1-DG,1,CA1,7,0.805132
61,1,CA1-DG,1,CA1,8,0.664982
61,1,CA1-DG,1,CA1,9,0.007972
61,1,CA1-DG,1,CA1,10,0.578826
61,1,CA1-DG,1,CA1,11,0.489875
61,1,CA1-DG,1,CA1,12,0.08016
61,1,CA1-DG,1,CA1,13,0.162298
61,1,CA1-DG,1,CA1,14,0.697096
61,1,CA1-DG,1,CA1,15,0.18156
61,1,CA1-DG,1,CA1,16,0.179611
61,1,CA1-DG,1,CA1,17,0.024346
61,1,CA1-DG,1,CA1,18,0.561496
61,1,CA1-DG,1,CA1,19,0.463866
61,1,CA1-DG,1,CA1,20,0.069092
61,1,CA1-DG,1,CA1,21,0.045491
61,1,CA1-DG,1,CA1,22,0.694096
61,1,CA1-DG,1,CA1,23,0.044627
61,1,CA1-DG,1,CA1,24,0.790928
61,1,CA1-DG,1,CA1,25,0.771422
61,1,CA1-DG,1,CA1,26,0.721426
61,1,CA1-DG,1,CA1,27,0.632555
61,1,CA1-DG,1,CA1,28,0.02673
61,1,CA1-DG,1,CA1,29,0.381375
61,1,CA1-DG,1,CA1,30,0.128108
61,1,CA1-DG,1,CA1,31,0.480732
61,1,CA1-DG,1,CA1,32,0.543231
61,1,CA1-DG,1,CA1,33,0.555992
61,1,CA1-DG,1,CA1,34,0.513545
61,1,CA1-DG,1,CA1,35,0.704241
61,1,CA1-DG,1,CA1,36,0.550744
61,1,CA1-DG,1,CA1,37,0.172815
61,1,CA1-DG,1,CA1,38,0.381266
61,1,CA1-DG,1,CA1,39,0.045219
61,1,CA1-DG,1,CA1,40,0.017635
61,1,CA1-DG,1,CA1,41,0.009888
61,1,CA1-DG,1,CA1,42,0.131413
61,1,CA1-DG,1,CA1,43,0.047431
61,1,CA1-DG,1,CA1,44,0.068013
61,1,CA1-DG,1,CA1,45,0.755846
61,1,CA1-DG,1,CA1,46,0.285401
61,1,CA1-DG,1,CA1,47,0.103688
61,1,CA1-DG,1,CA1,48,0.006123
61,1,CA1-DG,1,CA1,49,0.272641
61,1,CA1-DG,1,CA1,50,0.030691
61,1,CA1-DG,1,CA1,51,0.049945
61,1,CA1-DG,1,CA1,52,0.768607
61,1,CA1-DG,1,CA1,53,0.037133
61,1,CA1-DG,1,CA1,54,0.730216
61,1,CA1-DG,1,CA1,55,0.644072
61,1,CA1-DG,1,CA1,56,0.056332
61,1,CA1-DG,1,CA1,57,0.021551
61,1,CA1-DG,1,DG,0,1.015492
61,1,CA1-DG,1,DG,1,1.000875
61,1,CA1-DG,1,DG,2,1.409182
61,1,CA1-DG,1,DG,3,2.055033
61,1,CA1-DG,1,DG,4,0.776933
61,1,CA1-DG,1,DG,5,0.812839
61,1,CA1-DG,1,DG,6,0.818155
61,1,CA1-DG,1,DG,7,1.014434
61,1,CA1-DG,1,DG,8,0.800142
61,1,CA1-DG,1,DG,9,1.301766
61,1,CA1-DG,1,DG,10,0.873285
61,1,CA1-DG,1,DG,11,1.076392
61,1,CA1-DG,1,DG,12,0.848106
61,1,CA1-DG,1,DG,13,0.651026
61,1,CA1-DG,1,DG,14,0.831885
61,1,CA1-DG,1,DG,15,0.729072
61,1,CA1-DG,1,DG,16,0.95935
61,1,CA1-DG,1,DG,17,0.820431
61,1,CA1-DG,1,DG,18,0.0
61,1,CA1-DG,1,DG,19,0.0
61,1,CA1-DG,1,DG,20,1.054576
61,1,CA1-DG,1,DG,21,0.767022
61,1,CA1-DG,1,DG,22,0.836173
61,1,CA1-DG,1,DG,23,1.098248
61,1,CA1-DG,1,DG,24,1.028506
61,1,CA1-DG,2,CA1,0,0.272234
61,1,CA1-DG,2,CA1,1,0.45007
61,1,CA1-DG,2,CA1,2,0.140637
61,1,CA1-DG,2,CA1,3,0.7334
61,1,CA1-DG,2,CA1,4,0.704465
61,1,CA1-DG,2,CA1,5,0.537932
61,1,CA1-DG,2,CA1,6,0.680652
61,1,CA1-DG,2,CA1,7,0.062146
61,1,CA1-DG,2,CA1,8,0.835673
61,1,CA1-DG,2,CA1,9,0.053503
61,1,CA1-DG,2,CA1,10,0.681889
61,1,CA1-DG,2,CA1,11,0.313295
61,1,CA1-DG,2,CA1,12,0.15094
61,1,CA1-DG,2,CA1,13,0.340161
61,1,CA1-DG,2,CA1,14,0.805865
61,1,CA1-DG,2,CA1,15,0.777126
61,1,CA1-DG,2,CA1,16,0.04713
61,1,CA1-DG,2,CA1,17,0.053965
61,1,CA1-DG,2,CA1,18,0.617786
61,1,CA1-DG,2,CA1,19,0.414331
61,1,CA1-DG,2,CA1,20,0.029667
61,1,CA1-DG,2,CA1,21,0.146199
61,1,CA1-DG,2,CA1,22,0.650851
61,1,CA1-DG,2,CA1,23,0.073745
61,1,CA1-DG,2,CA1,24,0.726962
61,1,CA1-DG,2,CA1,25,0.818611
61,1,CA1-DG,2,CA1,26,0.686355
61,1,CA1-DG,2,CA1,27,0.659888
61,1,CA1-DG,2,CA1,28,0.056451
61,1,CA1-DG,2,CA1,29,0.418605
61,1,CA1-DG,2,CA1,30,0.116947
61,1,CA1-DG,2,CA1,31,0.461775
61,1,CA1-DG,2,CA1,32,0.48771
61,1,CA1-DG,2,CA1,33,0.632923
61,1,CA1-DG,2,CA1,34,0.622858
61,1,CA1-DG,2,CA1,35,0.743091
61,1,CA1-DG,2,CA1,36,0.055082
61,1,CA1-DG,2,CA1,37,0.7269
61,1,CA1-DG,2,CA1,38,0.080468
61,1,CA1-DG,2,CA1,39,0.110849
61,1,CA1-DG,2,CA1,40,0.045691
61,1,CA1-DG,2,CA1,41,0.0
61,1,CA1-DG,2,CA1,42,0.802291
61,1,CA1-DG,2,CA1,43,0.064394
61,1,CA1-DG,2,CA1,44,0.566966
61,1,CA1-DG,2,CA1,45,0.713356
61,1,CA1-DG,2,CA1,46,0.374231
61,1,CA1-DG,2,CA1,47,0.210801
61,1,CA1-DG,2,CA1,48,0.007194
61,1,CA1-DG,2,CA1,49,0.686358
61,1,CA1-DG,2,CA1,50,0.122029
61,1,CA1-DG,2,CA1,51,0.062052
61,1,CA1-DG,2,CA1,52,0.692838
61,1,CA1-DG,2,CA1,53,0.095649
61,1,CA1-DG,2,CA1,54,0.093781
61,1,CA1-DG,2,CA1,55,0.676689
61,1,CA1-DG,2,CA1,56,0.761232
61,1,CA1-DG,2,CA1,57,0.030283
61,1,CA1-DG,2,DG,0,1.033361
61,1,CA1-DG,2,DG,1,0.851855
61,1,CA1-DG,2,DG,2,0.702225
61,1,CA1-DG,2,DG,3,1.54465
61,1,CA1-DG,2,DG,4,0.91717
61,1,CA1-DG,2,DG,5,0.770581
61,1,CA1-DG,2,DG,6,0.942339
61,1,CA1-DG,2,DG,7,1.0372
61,1,CA1-DG,2,DG,8,0.921952
61,1,CA1-DG,2,DG,9,1.321101
61,1,CA1-DG,2,DG,10,1.031109
61,1,CA1-DG,2,DG,11,1.022607
61,1,CA1-DG,2,DG,12,0.96804
61,1,CA1-DG,2,DG,13,0.680361
61,1,CA1-DG,2,DG,14,0.848148
61,1,CA1-DG,2,DG,15,1.056641
61,1,CA1-DG,2,DG,16,0.514412
61,1,CA1-DG,2,DG,17,0.57208
61,1,CA1-DG,2,DG,18,0.0
61,1,CA1-DG,2,DG,19,0.855449
61,1,CA1-DG,2,DG,20,0.0
61,1,CA1-DG,2,DG,21,0.768205
61,1,CA1-DG,2,DG,22,0.826393
61,1,CA1-DG,2,DG,23,1.826292
61,1,CA1-DG,2,DG,24,1.082415
61,1,CA1-DG,3,CA1,0,0.457604
61,1,CA1-DG,3,CA1,1,0.551102
61,1,CA1-DG,3,CA1,2,0.029101
61,1,CA1-DG,3,CA1,3,0.793496
61,1,CA1-DG,3,CA1,4,0.08983
61,1,CA1-DG,3,CA1,5,0.575326
61,1,CA1-DG,3,CA1,6,0.021757
61,1,CA1-DG,3,CA1,7,0.041877
61,1,CA1-DG,3,CA1,8,0.286007
61,1,CA1-DG,3,CA1,9,0.699489
61,1,CA1-DG,3,CA1,10,0.774814
61,1,CA1-DG,3,CA1,11,0.0
61,1,CA1-DG,3,CA1,12,0.760588
61,1,CA1-DG,3,CA1,13,0.849237
61,1,CA1-DG,3,CA1,14,0.73224
61,1,CA1-DG,3,CA1,15,0.867497
61,1,CA1-DG,3,CA1,16,0.056887
61,1,CA1-DG,3,CA1,17,0.048745
61,1,CA1-DG,3,CA1,18,0.864393
61,1,CA1-DG,3,CA1,19,0.568865
61,1,CA1-DG,3,CA1,20,0.039407
61,1,CA1-DG,3,CA1,21,0.315172
61,1,CA1-DG,3,CA1,22,0.779019
61,1,CA1-DG,3,CA1,23,0.127736
61,1,CA1-DG,3,CA1,24,0.917079
61,1,CA1-DG,3,CA1,25,0.144583
61,1,CA1-DG,3,CA1,26,0.715816
61,1,CA1-DG,3,CA1,27,0.661237
61,1,CA1-DG,3,CA1,28,0.88572
61,1,CA1-DG,3,CA1,29,0.64902
61,1,CA1-DG,3,CA1,30,0.057466
61,1,CA1-DG,3,CA1,31,0.160121
61,1,CA1-DG,3,CA1,32,0.636302
61,1,CA1-DG,3,CA1,33,0.693456
61,1,CA1-DG,3,CA1,34,0.350871
61,1,CA1-DG,3,CA1,35,0.752511
61,1,CA1-DG,3,CA1,36,0.028064
61,1,CA1-DG,3,CA1,37,0.860782
61,1,CA1-DG,3,CA1,38,0.011596
61,1,CA1-DG,3,CA1,39,0.109691
61,1,CA1-DG,3,CA1,40,0.006727
61,1,CA1-DG,3,CA1,41,0.055877
61,1,CA1-DG,3,CA1,42,0.590714
61,1,CA1-DG,3,CA1,43,0.34143
61,1,CA1-DG,3,CA1,44,0.036914
61,1,CA1-DG,3,CA1,45,0.352888
61,1,CA1-DG,3,CA1,46,0.833609
61,1,CA1-DG,3,CA1,47,0.765784
61,1,CA1-DG,3,CA1,48,0.056147
61,1,CA1-DG,3,CA1,49,0.042394
61,1,CA1-DG,3,CA1,50,0.623703
61,1,CA1-DG,3,CA1,51,0.704878
61,1,CA1-DG,3,CA1,52,0.598228
61,1,CA1-DG,3,CA1,53,0.123778
61,1,CA1-DG,3,CA1,54,0.731611
61,1,CA1-DG,3,CA1,55,0.891118
61,1,CA1-DG,3,CA1,56,0.894614
61,1,CA1-DG,3,CA1,57,0.837034
61,1,CA1-DG,3,DG,0,1.04127
61,1,CA1-DG,3,DG,1,1.004017
61,1,CA1-DG,3,DG,2,1.147251
61,1,CA1-DG,3,DG,3,1.407249
61,1,CA1-DG,3,DG,4,0.942585
61,1,CA1-DG,3,DG,5,0.757278
61,1,CA1-DG,3,DG,6,1.052771
61,1,CA1-DG,3,DG,7,1.035463
61,1,CA1-DG,3,DG,8,1.037313
61,1,CA1-DG,3,DG,9,1.200176
61,1,CA1-DG,3,DG,10,1.091896
61,1,CA1-DG,3,DG,11,1.04978
61,1,CA1-DG,3,DG,12,1.231777
61,1,CA1-DG,3,DG,13,1.05377
61,1,CA1-DG,3,DG,14,0.898999
61,1,CA1-DG,3,DG,15,1.203238
61,1,CA1-DG,3,DG,16,0.748632
61,1,CA1-DG,3,DG,17,1.031266
61,1,CA1-DG,3,DG,18,0.868022
61,1,CA1-DG,3,DG,19,0.43563
61,1,CA1-DG,3,DG,20,0.0
61,1,CA1-DG,3,DG,21,0.739889
61,1,CA1-DG,3,DG,22,0.843992
61,1,CA1-DG,3,DG,23,4.759606
61,1,CA1-DG,3,DG,24,0.665876
61,1,CA1-DG,4,CA1,0,0.303067
61,1,CA1-DG,4,CA1,1,0.215274
61,1,CA1-DG,4,CA1,2,0.012153
61,1,CA1-DG,4,CA1,3,0.856803
61,1,CA1-DG,4,CA1,4,0.097074
61,1,CA1-DG,4,CA1,5,0.720741
61,1,CA1-DG,4,CA1,6,0.583032
61,1,CA1-DG,4,CA1,7,0.029019
61,1,CA1-DG,4,CA1,8,0.09639
61,1,CA1-DG,4,CA1,9,0.090169
61,1,CA1-DG,4,CA1,10,0.841061
61,1,CA1-DG,4,CA1,11,0.50331
61,1,CA1-DG,4,CA1,12,0.826807
61,1,CA1-DG,4,CA1,13,0.448555
61,1,CA1-DG,4,CA1,14,0.771458
61,1,CA1-DG,4,CA1,15,0.223649
61,1,CA1-DG,4,CA1,16,0.050212
61,1,CA1-DG,4,CA1,17,0.008714
61,1,CA1-DG,4,CA1,18,0.888149
61,1,CA1-DG,4,CA1,19,0.144103
61,1,CA1-DG,4,CA1,20,0.272889
61,1,CA1-DG,4,CA1,21,0.130984
61,1,CA1-DG,4,CA1,22,0.882203
61,1,CA1-DG,4,CA1,23,0.894666
61,1,CA1-DG,4,CA1,24,0.12417
61,1,CA1-DG,4,CA1,25,0.412535
61,1,CA1-DG,4,CA1,26,0.588997
61,1,CA1-DG,4,CA1,27,0.700811
61,1,CA1-DG,4,CA1,28,0.602469
61,1,CA1-DG,4,CA1,29,0.552342
61,1,CA1-DG,4,CA1,30,0.073003
61,1,CA1-DG,4,CA1,31,0.006244
61,1,CA1-DG,4,CA1,32,0.687888
61,1,CA1-DG,4,CA1,33,0.825401
61,1,CA1-DG,4,CA1,34,0.095778
61,1,CA1-DG,4,CA1,35,0.559915
61,1,CA1-DG,4,CA1,36,0.012452
61,1,CA1-DG,4,CA1,37,0.849049
61,1,CA1-DG,4,CA1,38,0.003724
61,1,CA1-DG,4,CA1,39,0.177929
61,1,CA1-DG,4,CA1,40,0.501296
61,1,CA1-DG,4,CA1,41,0.031205
61,1,CA1-DG,4,CA1,42,0.411421
61,1,CA1-DG,4,CA1,43,0.794044
61,1,CA1-DG,4,CA1,44,0.589014
61,1,CA1-DG,4,CA1,45,0.120792
61,1,CA1-DG,4,CA1,46,0.017527
61,1,CA1-DG,4,CA1,47,0.706351
61,1,CA1-DG,4,CA1,48,0.489937
61,1,CA1-DG,4,CA1,49,0.909419
61,1,CA1-DG,4,CA1,50,0.743162
61,1,CA1-DG,4,CA1,51,0.589429
61,1,CA1-DG,4,CA1,52,0.686939
61,1,CA1-DG,4,CA1,53,0.332027
61,1,CA1-DG,4,CA1,54,0.817158
61,1,CA1-DG,4,CA1,55,0.829711
61,1,CA1-DG,4,CA1,56,0.818705
61,1,CA1-DG,4,CA1,57,0.705172
61,1,CA1-DG,4,DG,0,1.05956
61,1,CA1-DG,4,DG,1,0.940543
61,1,CA1-DG,4,DG,2,1.149162
61,1,CA1-DG,4,DG,3,1.229923
61,1,CA1-DG,4,DG,4,0.692413
61,1,CA1-DG,4,DG,5,0.794261
61,1,CA1-DG,4,DG,6,0.982355
61,1,CA1-DG,4,DG,7,1.0463
61,1,CA1-DG,4,DG,8,0.956543
61,1,CA1-DG,4,DG,9,1.172897
61,1,CA1-DG,4,DG,10,1.397367
61,1,CA1-DG,4,DG,11,0.989774
61,1,CA1-DG,4,DG,12,1.040615
61,1,CA1-DG,4,DG,13,1.13885
61,1,CA1-DG,4,DG,14,0.924343
61,1,CA1-DG,4,DG,15,1.358225
