animal,learner,pair,epoch,dim,bin_ms,lag_bins,lag_ms,r,n_bins,n_fit_trials,r_fit
61,1,CA1-V1,expert,1,10,5,50,0.02209,6000,30,0.1932
61,1,CA1-V1,expert,1,10,6,60,0.0208,6000,30,0.1932
61,1,CA1-V1,expert,1,10,7,70,0.00079,6000,30,0.1932
61,1,CA1-V1,expert,1,10,8,80,0.01511,6000,30,0.1932
61,1,CA1-V1,expert,1,10,9,90,0.00055,6000,30,0.1932
61,1,CA1-V1,expert,1,10,10,100,-0.00348,6000,30,0.1932
61,1,CA1-V1,expert,1,10,11,110,0.00464,6000,30,0.1932
61,1,CA1-V1,expert,1,10,12,120,0.02043,6000,30,0.1932
61,1,CA1-V1,expert,1,10,13,130,0.02587,6000,30,0.1932
61,1,CA1-V1,expert,1,10,14,140,0.02828,6000,30,0.1932
61,1,CA1-V1,expert,1,10,15,150,0.00714,6000,30,0.1932
61,1,CA1-V1,expert,1,10,16,160,0.01606,6000,30,0.1932
61,1,CA1-V1,expert,1,10,17,170,0.00848,6000,30,0.1932
61,1,CA1-V1,expert,1,10,18,180,0.00441,6000,30,0.1932
61,1,CA1-V1,expert,1,10,19,190,0.02084,6000,30,0.1932
61,1,CA1-V1,expert,1,10,20,200,0.02245,6000,30,0.1932
61,1,CA1-V1,expert,1,10,21,210,0.02191,6000,30,0.1932
61,1,CA1-V1,expert,1,10,22,220,0.03327,6000,30,0.1932
61,1,CA1-V1,expert,1,10,23,230,0.02485,6000,30,0.1932
61,1,CA1-V1,expert,1,10,24,240,0.00664,6000,30,0.1932
61,1,CA1-V1,expert,1,10,25,250,-0.00017,6000,30,0.1932
61,1,CA1-V1,expert,2,10,-25,-250,0.06539,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-24,-240,0.07921,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-23,-230,0.04557,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-22,-220,0.06387,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-21,-210,0.07496,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-20,-200,0.07724,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-19,-190,0.08826,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-18,-180,0.07,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-17,-170,0.07289,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-16,-160,0.08062,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-15,-150,0.0741,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-14,-140,0.09425,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-13,-130,0.07041,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-12,-120,0.07027,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-11,-110,0.08215,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-10,-100,0.1024,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-9,-90,0.08876,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-8,-80,0.09282,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-7,-70,0.08599,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-6,-60,0.0827,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-5,-50,0.07699,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-4,-40,0.08459,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-3,-30,0.07777,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-2,-20,0.08635,6000,30,0.1398
61,1,CA1-V1,expert,2,10,-1,-10,0.10551,6000,30,0.1398
61,1,CA1-V1,expert,2,10,0,0,0.15282,6000,30,0.1398
61,1,CA1-V1,expert,2,10,1,10,0.09965,6000,30,0.1398
61,1,CA1-V1,expert,2,10,2,20,0.09578,6000,30,0.1398
61,1,CA1-V1,expert,2,10,3,30,0.07804,6000,30,0.1398
61,1,CA1-V1,expert,2,10,4,40,0.08452,6000,30,0.1398
61,1,CA1-V1,expert,2,10,5,50,0.08327,6000,30,0.1398
61,1,CA1-V1,expert,2,10,6,60,0.08556,6000,30,0.1398
61,1,CA1-V1,expert,2,10,7,70,0.08321,6000,30,0.1398
61,1,CA1-V1,expert,2,10,8,80,0.07529,6000,30,0.1398
61,1,CA1-V1,expert,2,10,9,90,0.06768,6000,30,0.1398
61,1,CA1-V1,expert,2,10,10,100,0.07861,6000,30,0.1398
61,1,CA1-V1,expert,2,10,11,110,0.0992,6000,30,0.1398
61,1,CA1-V1,expert,2,10,12,120,0.0793,6000,30,0.1398
61,1,CA1-V1,expert,2,10,13,130,0.08651,6000,30,0.1398
61,1,CA1-V1,expert,2,10,14,140,0.0754,6000,30,0.1398
61,1,CA1-V1,expert,2,10,15,150,0.07551,6000,30,0.1398
61,1,CA1-V1,expert,2,10,16,160,0.07671,6000,30,0.1398
61,1,CA1-V1,expert,2,10,17,170,0.07181,6000,30,0.1398
61,1,CA1-V1,expert,2,10,18,180,0.06838,6000,30,0.1398
61,1,CA1-V1,expert,2,10,19,190,0.06314,6000,30,0.1398
61,1,CA1-V1,expert,2,10,20,200,0.0605,6000,30,0.1398
61,1,CA1-V1,expert,2,10,21,210,0.06156,6000,30,0.1398
61,1,CA1-V1,expert,2,10,22,220,0.06997,6000,30,0.1398
61,1,CA1-V1,expert,2,10,23,230,0.07578,6000,30,0.1398
61,1,CA1-V1,expert,2,10,24,240,0.08575,6000,30,0.1398
61,1,CA1-V1,expert,2,10,25,250,0.10014,6000,30,0.1398
61,1,CA1-V1,expert,3,10,-25,-250,0.10846,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-24,-240,0.11637,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-23,-230,0.10396,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-22,-220,0.09997,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-21,-210,0.10626,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-20,-200,0.09968,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-19,-190,0.11053,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-18,-180,0.10901,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-17,-170,0.08759,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-16,-160,0.11704,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-15,-150,0.10439,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-14,-140,0.09788,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-13,-130,0.10827,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-12,-120,0.09382,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-11,-110,0.0948,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-10,-100,0.10423,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-9,-90,0.10319,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-8,-80,0.10076,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-7,-70,0.11055,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-6,-60,0.11662,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-5,-50,0.12322,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-4,-40,0.12877,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-3,-30,0.12277,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-2,-20,0.12376,6000,30,0.1235
61,1,CA1-V1,expert,3,10,-1,-10,0.1258,6000,30,0.1235
61,1,CA1-V1,expert,3,10,0,0,0.14631,6000,30,0.1235
61,1,CA1-V1,expert,3,10,1,10,0.1231,6000,30,0.1235
61,1,CA1-V1,expert,3,10,2,20,0.1279,6000,30,0.1235
61,1,CA1-V1,expert,3,10,3,30,0.13049,6000,30,0.1235
61,1,CA1-V1,expert,3,10,4,40,0.11171,6000,30,0.1235
61,1,CA1-V1,expert,3,10,5,50,0.10108,6000,30,0.1235
61,1,CA1-V1,expert,3,10,6,60,0.11809,6000,30,0.1235
61,1,CA1-V1,expert,3,10,7,70,0.11397,6000,30,0.1235
61,1,CA1-V1,expert,3,10,8,80,0.12154,6000,30,0.1235
61,1,CA1-V1,expert,3,10,9,90,0.10493,6000,30,0.1235
61,1,CA1-V1,expert,3,10,10,100,0.09848,6000,30,0.1235
61,1,CA1-V1,expert,3,10,11,110,0.10153,6000,30,0.1235
61,1,CA1-V1,expert,3,10,12,120,0.12605,6000,30,0.1235
61,1,CA1-V1,expert,3,10,13,130,0.11894,6000,30,0.1235
61,1,CA1-V1,expert,3,10,14,140,0.11097,6000,30,0.1235
61,1,CA1-V1,expert,3,10,15,150,0.12422,6000,30,0.1235
61,1,CA1-V1,expert,3,10,16,160,0.12241,6000,30,0.1235
61,1,CA1-V1,expert,3,10,17,170,0.13257,6000,30,0.1235
61,1,CA1-V1,expert,3,10,18,180,0.11554,6000,30,0.1235
61,1,CA1-V1,expert,3,10,19,190,0.12121,6000,30,0.1235
61,1,CA1-V1,expert,3,10,20,200,0.1313,6000,30,0.1235
61,1,CA1-V1,expert,3,10,21,210,0.12234,6000,30,0.1235
61,1,CA1-V1,expert,3,10,22,220,0.10293,6000,30,0.1235
61,1,CA1-V1,expert,3,10,23,230,0.10112,6000,30,0.1235
61,1,CA1-V1,expert,3,10,24,240,0.10872,6000,30,0.1235
61,1,CA1-V1,expert,3,10,25,250,0.08715,6000,30,0.1235
61,1,CA3-DG,naive,1,10,-25,-250,0.00892,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-24,-240,-0.03204,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-23,-230,-0.06486,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-22,-220,-0.10885,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-21,-210,-0.10299,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-20,-200,-0.07438,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-19,-190,-0.03088,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-18,-180,0.02496,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-17,-170,0.0645,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-16,-160,0.11889,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-15,-150,0.11785,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-14,-140,0.10718,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-13,-130,0.09143,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-12,-120,0.08228,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-11,-110,0.0191,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-10,-100,-0.02894,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-9,-90,-0.08436,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-8,-80,-0.14837,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-7,-70,-0.12679,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-6,-60,-0.1042,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-5,-50,-0.06002,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-4,-40,0.01239,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-3,-30,0.05967,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-2,-20,0.10747,6000,30,0.3615
61,1,CA3-DG,naive,1,10,-1,-10,0.181,6000,30,0.3615
61,1,CA3-DG,naive,1,10,0,0,0.30488,6000,30,0.3615
61,1,CA3-DG,naive,1,10,1,10,0.17896,6000,30,0.3615
61,1,CA3-DG,naive,1,10,2,20,0.10478,6000,30,0.3615
61,1,CA3-DG,naive,1,10,3,30,0.02156,6000,30,0.3615
61,1,CA3-DG,naive,1,10,4,40,-0.03565,6000,30,0.3615
61,1,CA3-DG,naive,1,10,5,50,-0.08725,6000,30,0.3615
61,1,CA3-DG,naive,1,10,6,60,-0.10558,6000,30,0.3615
61,1,CA3-DG,naive,1,10,7,70,-0.12299,6000,30,0.3615
61,1,CA3-DG,naive,1,10,8,80,-0.09584,6000,30,0.3615
61,1,CA3-DG,naive,1,10,9,90,-0.04702,6000,30,0.3615
61,1,CA3-DG,naive,1,10,10,100,0.00887,6000,30,0.3615
61,1,CA3-DG,naive,1,10,11,110,0.04246,6000,30,0.3615
61,1,CA3-DG,naive,1,10,12,120,0.07132,6000,30,0.3615
61,1,CA3-DG,naive,1,10,13,130,0.10733,6000,30,0.3615
61,1,CA3-DG,naive,1,10,14,140,0.1206,6000,30,0.3615
61,1,CA3-DG,naive,1,10,15,150,0.09016,6000,30,0.3615
61,1,CA3-DG,naive,1,10,16,160,0.06187,6000,30,0.3615
61,1,CA3-DG,naive,1,10,17,170,0.01664,6000,30,0.3615
61,1,CA3-DG,naive,1,10,18,180,-0.02023,6000,30,0.3615
61,1,CA3-DG,naive,1,10,19,190,-0.05956,6000,30,0.3615
61,1,CA3-DG,naive,1,10,20,200,-0.08847,6000,30,0.3615
61,1,CA3-DG,naive,1,10,21,210,-0.08235,6000,30,0.3615
61,1,CA3-DG,naive,1,10,22,220,-0.08675,6000,30,0.3615
61,1,CA3-DG,naive,1,10,23,230,-0.05624,6000,30,0.3615
61,1,CA3-DG,naive,1,10,24,240,-0.00108,6000,30,0.3615
61,1,CA3-DG,naive,1,10,25,250,0.04631,6000,30,0.3615
61,1,CA3-DG,naive,2,10,-25,-250,0.0024,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-24,-240,0.01689,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-23,-230,0.03953,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-22,-220,0.03403,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-21,-210,0.03952,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-20,-200,0.01881,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-19,-190,0.02436,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-18,-180,0.02383,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-17,-170,0.04452,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-16,-160,0.04231,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-15,-150,0.05834,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-14,-140,0.05633,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-13,-130,0.03815,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-12,-120,0.04966,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-11,-110,0.05779,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-10,-100,0.08018,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-9,-90,0.06345,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-8,-80,0.05148,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-7,-70,0.06134,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-6,-60,0.05315,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-5,-50,0.08838,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-4,-40,0.09051,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-3,-30,0.1026,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-2,-20,0.11005,6000,30,0.2929
61,1,CA3-DG,naive,2,10,-1,-10,0.15903,6000,30,0.2929
61,1,CA3-DG,naive,2,10,0,0,0.25698,6000,30,0.2929
61,1,CA3-DG,naive,2,10,1,10,0.12249,6000,30,0.2929
61,1,CA3-DG,naive,2,10,2,20,0.08062,6000,30,0.2929
61,1,CA3-DG,naive,2,10,3,30,0.0544,6000,30,0.2929
61,1,CA3-DG,naive,2,10,4,40,0.05674,6000,30,0.2929
61,1,CA3-DG,naive,2,10,5,50,0.04486,6000,30,0.2929
61,1,CA3-DG,naive,2,10,6,60,0.04311,6000,30,0.2929
61,1,CA3-DG,naive,2,10,7,70,0.06171,6000,30,0.2929
61,1,CA3-DG,naive,2,10,8,80,0.05903,6000,30,0.2929
61,1,CA3-DG,naive,2,10,9,90,0.06104,6000,30,0.2929
61,1,CA3-DG,naive,2,10,10,100,0.04983,6000,30,0.2929
61,1,CA3-DG,naive,2,10,11,110,0.04483,6000,30,0.2929
61,1,CA3-DG,naive,2,10,12,120,0.05807,6000,30,0.2929
61,1,CA3-DG,naive,2,10,13,130,0.06125,6000,30,0.2929
61,1,CA3-DG,naive,2,10,14,140,0.06431,6000,30,0.2929
61,1,CA3-DG,naive,2,10,15,150,0.06101,6000,30,0.2929
61,1,CA3-DG,naive,2,10,16,160,0.04593,6000,30,0.2929
61,1,CA3-DG,naive,2,10,17,170,0.04193,6000,30,0.2929
61,1,CA3-DG,naive,2,10,18,180,0.03352,6000,30,0.2929
61,1,CA3-DG,naive,2,10,19,190,0.01865,6000,30,0.2929
61,1,CA3-DG,naive,2,10,20,200,0.02847,6000,30,0.2929
61,1,CA3-DG,naive,2,10,21,210,0.01367,6000,30,0.2929
61,1,CA3-DG,naive,2,10,22,220,0.01682,6000,30,0.2929
61,1,CA3-DG,naive,2,10,23,230,0.0285,6000,30,0.2929
61,1,CA3-DG,naive,2,10,24,240,0.05327,6000,30,0.2929
61,1,CA3-DG,naive,2,10,25,250,0.04429,6000,30,0.2929
61,1,CA3-DG,naive,3,10,-25,-250,0.0238,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-24,-240,0.01585,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-23,-230,0.00459,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-22,-220,0.01614,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-21,-210,0.02099,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-20,-200,0.00739,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-19,-190,0.00214,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-18,-180,0.00872,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-17,-170,0.00028,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-16,-160,0.02238,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-15,-150,0.01685,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-14,-140,0.01757,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-13,-130,0.01514,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-12,-120,0.01244,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-11,-110,0.00641,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-10,-100,-0.00141,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-9,-90,0.02175,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-8,-80,0.01147,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-7,-70,0.02289,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-6,-60,0.02523,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-5,-50,0.02871,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-4,-40,0.04713,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-3,-30,0.04639,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-2,-20,0.037,6000,30,0.2204
61,1,CA3-DG,naive,3,10,-1,-10,0.05453,6000,30,0.2204
61,1,CA3-DG,naive,3,10,0,0,0.07651,6000,30,0.2204
61,1,CA3-DG,naive,3,10,1,10,0.02365,6000,30,0.2204
61,1,CA3-DG,naive,3,10,2,20,0.02382,6000,30,0.2204
61,1,CA3-DG,naive,3,10,3,30,0.017,6000,30,0.2204
61,1,CA3-DG,naive,3,10,4,40,-0.00253,6000,30,0.2204
61,1,CA3-DG,naive,3,10,5,50,-0.00123,6000,30,0.2204
61,1,CA3-DG,naive,3,10,6,60,-0.00876,6000,30,0.2204
61,1,CA3-DG,naive,3,10,7,70,0.04052,6000,30,0.2204
61,1,CA3-DG,naive,3,10,8,80,0.02188,6000,30,0.2204
61,1,CA3-DG,naive,3,10,9,90,0.00425,6000,30,0.2204
61,1,CA3-DG,naive,3,10,10,100,0.02037,6000,30,0.2204
61,1,CA3-DG,naive,3,10,11,110,0.01807,6000,30,0.2204
61,1,CA3-DG,naive,3,10,12,120,0.01391,6000,30,0.2204
61,1,CA3-DG,naive,3,10,13,130,0.00814,6000,30,0.2204
61,1,CA3-DG,naive,3,10,14,140,9e-05,6000,30,0.2204
61,1,CA3-DG,naive,3,10,15,150,0.02124,6000,30,0.2204
61,1,CA3-DG,naive,3,10,16,160,0.01967,6000,30,0.2204
61,1,CA3-DG,naive,3,10,17,170,-0.00227,6000,30,0.2204
61,1,CA3-DG,naive,3,10,18,180,0.00228,6000,30,0.2204
61,1,CA3-DG,naive,3,10,19,190,0.02031,6000,30,0.2204
61,1,CA3-DG,naive,3,10,20,200,0.01509,6000,30,0.2204
61,1,CA3-DG,naive,3,10,21,210,0.02115,6000,30,0.2204
61,1,CA3-DG,naive,3,10,22,220,0.0094,6000,30,0.2204
61,1,CA3-DG,naive,3,10,23,230,0.00575,6000,30,0.2204
61,1,CA3-DG,naive,3,10,24,240,0.00477,6000,30,0.2204
61,1,CA3-DG,naive,3,10,25,250,0.00651,6000,30,0.2204
61,1,CA3-DG,intermediate,1,10,-25,-250,-0.01395,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-24,-240,-0.02455,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-23,-230,-0.04693,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-22,-220,-0.06041,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-21,-210,-0.06801,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-20,-200,-0.05182,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-19,-190,-0.03556,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-18,-180,0.0059,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-17,-170,0.03947,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-16,-160,0.08726,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-15,-150,0.10697,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-14,-140,0.11321,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-13,-130,0.10565,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-12,-120,0.09457,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-11,-110,0.04833,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-10,-100,-0.00555,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-9,-90,-0.04856,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-8,-80,-0.07631,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-7,-70,-0.09484,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-6,-60,-0.10105,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-5,-50,-0.06483,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-4,-40,-0.02697,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-3,-30,0.04068,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-2,-20,0.11953,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,-1,-10,0.25554,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,0,0,0.3873,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,1,10,0.2123,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,2,20,0.15309,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,3,30,0.09272,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,4,40,0.02169,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,5,50,-0.00074,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,6,60,-0.05058,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,7,70,-0.10235,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,8,80,-0.10351,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,9,90,-0.07843,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,10,100,-0.04324,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,11,110,0.01609,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,12,120,0.07847,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,13,130,0.09294,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,14,140,0.12002,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,15,150,0.12898,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,16,160,0.11193,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,17,170,0.06362,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,18,180,0.02473,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,19,190,-0.03588,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,20,200,-0.05118,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,21,210,-0.07276,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,22,220,-0.07274,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,23,230,-0.06022,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,24,240,-0.03115,6000,30,0.3615
61,1,CA3-DG,intermediate,1,10,25,250,0.01303,6000,30,0.3615
61,1,CA3-DG,intermediate,2,10,-25,-250,0.05687,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-24,-240,0.03967,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-23,-230,0.05693,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-22,-220,0.00809,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-21,-210,0.048,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-20,-200,0.02566,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-19,-190,0.0413,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-18,-180,0.03281,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-17,-170,0.03507,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-16,-160,0.06047,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-15,-150,0.04384,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-14,-140,0.03282,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-13,-130,0.05376,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-12,-120,0.04113,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-11,-110,0.04894,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-10,-100,0.06407,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-9,-90,0.07777,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-8,-80,0.07574,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-7,-70,0.06371,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-6,-60,0.08216,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-5,-50,0.09825,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-4,-40,0.10875,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-3,-30,0.13208,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-2,-20,0.17196,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,-1,-10,0.22578,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,0,0,0.29907,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,1,10,0.15035,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,2,20,0.10824,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,3,30,0.08095,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,4,40,0.06708,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,5,50,0.05281,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,6,60,0.05451,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,7,70,0.04718,6000,30,0.2929
61,1,CA3-DG,intermediate,2,10,8,80,0.02798,6000,30,0.2929
