animal,pair,dim,epoch,window_bins,window_ms,ifi,degenerate,label,sig
34,CA1-CA3,8,intermediate,8,80,-0.06884447715563609,0,FB,1
34,CA1-CA3,8,intermediate,9,90,-0.035237714742309294,0,FB,1
34,CA1-CA3,8,intermediate,10,100,-0.01885158200438166,0,FB,1
34,CA1-CA3,8,intermediate,11,110,-0.021944768757892846,0,FB,1
34,CA1-CA3,8,intermediate,12,120,-0.05292246956903178,0,FB,1
34,CA1-CA3,8,intermediate,13,130,-0.05510887772194316,0,FB,1
34,CA1-CA3,8,intermediate,14,140,-0.05646970087929975,0,FB,1
34,CA1-CA3,8,intermediate,15,150,-0.05271719598237092,0,FB,1
34,CA1-CA3,8,intermediate,16,160,-0.015188389320164045,0,FB,1
34,CA1-CA3,8,intermediate,17,170,0.02218643176439663,0,FB,1
34,CA1-CA3,8,intermediate,18,180,0.0247056399854207,0,FB,1
34,CA1-CA3,8,intermediate,19,190,0.01318284842037094,0,FB,1
34,CA1-CA3,8,intermediate,20,200,-0.0013675317571262516,0,FB,1
34,CA1-CA3,8,intermediate,21,210,-0.010887698656598334,0,FB,1
34,CA1-CA3,8,intermediate,22,220,-0.0013091031939301682,0,FB,1
34,CA1-CA3,8,intermediate,23,230,-0.002397151131372122,0,FB,1
34,CA1-CA3,8,intermediate,24,240,0.013197360527894489,0,FB,1
34,CA1-CA3,8,intermediate,25,250,0.026941277694127814,0,FB,1
34,CA1-CA3,8,naive,1,10,0.12402374258044362,0,FB,1
34,CA1-CA3,8,naive,2,20,0.24655501377994482,0,FB,1
34,CA1-CA3,8,naive,3,30,0.24655501377994488,0,FB,1
34,CA1-CA3,8,naive,4,40,0.3253606681852695,0,FB,1
34,CA1-CA3,8,naive,5,50,0.3253606681852695,0,FB,1
34,CA1-CA3,8,naive,6,60,0.37119603680113233,0,FB,1
34,CA1-CA3,8,naive,7,70,0.3711960368011323,0,FB,1
34,CA1-CA3,8,naive,8,80,0.32682759801403866,0,FB,1
34,CA1-CA3,8,naive,9,90,0.32682759801403866,0,FB,1
34,CA1-CA3,8,naive,10,100,0.3268275980140387,0,FB,1
34,CA1-CA3,8,naive,11,110,0.32682759801403866,0,FB,1
34,CA1-CA3,8,naive,12,120,0.28758930054826387,0,FB,1
34,CA1-CA3,8,naive,13,130,0.1785279805352798,0,FB,1
34,CA1-CA3,8,naive,14,140,0.24689809005994698,0,FB,1
34,CA1-CA3,8,naive,15,150,0.2974378982962674,0,FB,1
34,CA1-CA3,8,naive,16,160,0.21851716135336496,0,FB,1
34,CA1-CA3,8,naive,17,170,0.21851716135336507,0,FB,1
34,CA1-CA3,8,naive,18,180,0.28958472129691315,0,FB,1
34,CA1-CA3,8,naive,19,190,0.3005356947633104,0,FB,1
34,CA1-CA3,8,naive,20,200,0.2442195097747345,0,FB,1
34,CA1-CA3,8,naive,21,210,0.2487661269373971,0,FB,1
34,CA1-CA3,8,naive,22,220,0.2731842171399848,0,FB,1
34,CA1-CA3,8,naive,23,230,0.2672392228800133,0,FB,1
34,CA1-CA3,8,naive,24,240,0.2672392228800133,0,FB,1
34,CA1-CA3,8,naive,25,250,0.23782374979638377,0,FB,1
34,CA1-CA3,9,expert,1,10,0.28081865778200854,0,FF,1
34,CA1-CA3,9,expert,2,20,0.34185236033372063,0,FF,1
34,CA1-CA3,9,expert,3,30,0.25878962536023065,0,FF,1
34,CA1-CA3,9,expert,4,40,0.22000200823375846,0,FF,1
34,CA1-CA3,9,expert,5,50,0.21151020408163276,0,FF,1
34,CA1-CA3,9,expert,6,60,0.2588614393125672,0,FF,1
34,CA1-CA3,9,expert,7,70,0.28871674392024893,0,FF,1
34,CA1-CA3,9,expert,8,80,0.2800113976349908,0,FF,1
34,CA1-CA3,9,expert,9,90,0.27424070805784584,0,FF,1
34,CA1-CA3,9,expert,10,100,0.24702725211678153,0,FF,1
34,CA1-CA3,9,expert,11,110,0.18912727793344658,0,FF,1
34,CA1-CA3,9,expert,12,120,0.19211767764941867,0,FF,1
34,CA1-CA3,9,expert,13,130,0.18425607018626075,0,FF,1
34,CA1-CA3,9,expert,14,140,0.1567443564703445,0,FF,1
34,CA1-CA3,9,expert,15,150,0.14594255500291256,0,FF,1
34,CA1-CA3,9,expert,16,160,0.12053948516277341,0,FF,1
34,CA1-CA3,9,expert,17,170,0.12607341577513972,0,FF,1
34,CA1-CA3,9,expert,18,180,0.1471059197378384,0,FF,1
34,CA1-CA3,9,expert,19,190,0.1488662963351151,0,FF,1
34,CA1-CA3,9,expert,20,200,0.14866799722318644,0,FF,1
34,CA1-CA3,9,expert,21,210,0.13240339379994664,0,FF,1
34,CA1-CA3,9,expert,22,220,0.11876746290976353,0,FF,1
34,CA1-CA3,9,expert,23,230,0.11777436072669296,0,FF,1
34,CA1-CA3,9,expert,24,240,0.12333057013908084,0,FF,1
34,CA1-CA3,9,expert,25,250,0.12816188870151776,0,FF,1
34,CA1-CA3,9,intermediate,1,10,0.5878467635402906,0,FF,1
34,CA1-CA3,9,intermediate,2,20,0.4018798063229849,0,FF,1
34,CA1-CA3,9,intermediate,3,30,0.38396420365219497,0,FF,1
34,CA1-CA3,9,intermediate,4,40,0.319193083573487,0,FF,1
34,CA1-CA3,9,intermediate,5,50,0.3191930835734871,0,FF,1
34,CA1-CA3,9,intermediate,6,60,0.34150964433047154,0,FF,1
34,CA1-CA3,9,intermediate,7,70,0.3415096443304716,0,FF,1
34,CA1-CA3,9,intermediate,8,80,0.23519145878246586,0,FF,1
34,CA1-CA3,9,intermediate,9,90,0.25871921182266006,0,FF,1
34,CA1-CA3,9,intermediate,10,100,0.23238696109358567,0,FF,1
34,CA1-CA3,9,intermediate,11,110,0.08701830644487171,0,FF,1
34,CA1-CA3,9,intermediate,12,120,0.0016941973739941483,0,FF,1
34,CA1-CA3,9,intermediate,13,130,0.014983143963041436,0,FF,1
34,CA1-CA3,9,intermediate,14,140,-0.020477429573481212,0,FF,1
34,CA1-CA3,9,intermediate,15,150,-0.05906657902150422,0,FF,1
34,CA1-CA3,9,intermediate,16,160,-0.027753479125248455,0,FF,1
34,CA1-CA3,9,intermediate,17,170,0.037591267259451944,0,FF,1
34,CA1-CA3,9,intermediate,18,180,0.05891916728519432,0,FF,1
34,CA1-CA3,9,intermediate,19,190,0.041471048513302015,0,FF,1
34,CA1-CA3,9,intermediate,20,200,0.0553459119496855,0,FF,1
34,CA1-CA3,9,intermediate,21,210,0.08716791109567627,0,FF,1
34,CA1-CA3,9,intermediate,22,220,0.09486914600550965,0,FF,1
34,CA1-CA3,9,intermediate,23,230,0.08198394918186198,0,FF,1
34,CA1-CA3,9,intermediate,24,240,0.07800479775002063,0,FF,1
34,CA1-CA3,9,intermediate,25,250,0.07630391037145803,0,FF,1
34,CA1-CA3,9,naive,1,10,-1.0,0,FF,1
34,CA1-CA3,9,naive,2,20,-1.0,0,FF,1
34,CA1-CA3,9,naive,3,30,-1.0,0,FF,1
34,CA1-CA3,9,naive,4,40,-1.0,0,FF,1
34,CA1-CA3,9,naive,5,50,-1.0,0,FF,1
34,CA1-CA3,9,naive,6,60,-1.0,0,FF,1
34,CA1-CA3,9,naive,7,70,-1.0,0,FF,1
34,CA1-CA3,9,naive,8,80,-1.0,0,FF,1
34,CA1-CA3,9,naive,9,90,-0.6797110174593618,0,FF,1
34,CA1-CA3,9,naive,10,100,-0.6797110174593619,0,FF,1
34,CA1-CA3,9,naive,11,110,-0.5852272727272727,0,FF,1
34,CA1-CA3,9,naive,12,120,-0.5767165866063861,0,FF,1
34,CA1-CA3,9,naive,13,130,-0.41987577639751555,0,FF,1
34,CA1-CA3,9,naive,14,140,-0.5493003056136401,0,FF,1
34,CA1-CA3,9,naive,15,150,-0.5645687645687646,0,FF,1
34,CA1-CA3,9,naive,16,160,-0.5645687645687646,0,FF,1
34,CA1-CA3,9,naive,17,170,-0.5645687645687645,0,FF,1
34,CA1-CA3,9,naive,18,180,-0.5645687645687645,0,FF,1
34,CA1-CA3,9,naive,19,190,-0.5645687645687646,0,FF,1
34,CA1-CA3,9,naive,20,200,-0.5839025839025839,0,FF,1
34,CA1-CA3,9,naive,21,210,-0.325957235206365,0,FF,1
34,CA1-CA3,9,naive,22,220,-0.18894214691784636,0,FF,1
34,CA1-CA3,9,naive,23,230,-0.08747960848287113,0,FF,1
34,CA1-CA3,9,naive,24,240,-0.07303822937625755,0,FF,1
34,CA1-CA3,9,naive,25,250,-0.020474550325296572,0,FF,1
34,CA1-CA3,10,expert,1,10,0.44654520453764185,0,FF,1
34,CA1-CA3,10,expert,2,20,0.29145666871542714,0,FF,1
34,CA1-CA3,10,expert,3,30,0.472499313626796,0,FF,1
34,CA1-CA3,10,expert,4,40,0.5184764991896272,0,FF,1
34,CA1-CA3,10,expert,5,50,0.3911582907820478,0,FF,1
34,CA1-CA3,10,expert,6,60,0.3927323162274618,0,FF,1
34,CA1-CA3,10,expert,7,70,0.39827586206896554,0,FF,1
34,CA1-CA3,10,expert,8,80,0.31718735072131465,0,FF,1
34,CA1-CA3,10,expert,9,90,0.3044686269969901,0,FF,1
34,CA1-CA3,10,expert,10,100,0.27430104734700944,0,FF,1
34,CA1-CA3,10,expert,11,110,0.2999002825328237,0,FF,1
34,CA1-CA3,10,expert,12,120,0.33981115072679546,0,FF,1
34,CA1-CA3,10,expert,13,130,0.33364536453645366,0,FF,1
34,CA1-CA3,10,expert,14,140,0.32128109250528375,0,FF,1
34,CA1-CA3,10,expert,15,150,0.32156368221941983,0,FF,1
34,CA1-CA3,10,expert,16,160,0.3213037164524284,0,FF,1
34,CA1-CA3,10,expert,17,170,0.3454366262935395,0,FF,1
34,CA1-CA3,10,expert,18,180,0.3455724102165176,0,FF,1
34,CA1-CA3,10,expert,19,190,0.32134854349154607,0,FF,1
34,CA1-CA3,10,expert,20,200,0.3141285321330333,0,FF,1
34,CA1-CA3,10,expert,21,210,0.3128611681551173,0,FF,1
34,CA1-CA3,10,expert,22,220,0.2874764118378056,0,FF,1
34,CA1-CA3,10,expert,23,230,0.2890600082015766,0,FF,1
34,CA1-CA3,10,expert,24,240,0.24731741086881268,0,FF,1
34,CA1-CA3,10,expert,25,250,0.2022938171202168,0,FF,1
34,CA1-CA3,10,intermediate,1,10,-0.009478672985781946,0,FF,1
34,CA1-CA3,10,intermediate,2,20,0.09106455750320648,0,FF,1
34,CA1-CA3,10,intermediate,3,30,0.0910645575032065,0,FF,1
34,CA1-CA3,10,intermediate,4,40,0.13330615572768037,0,FF,1
34,CA1-CA3,10,intermediate,5,50,0.2232371209353307,0,FF,1
34,CA1-CA3,10,intermediate,6,60,0.28393398450656787,0,FF,1
34,CA1-CA3,10,intermediate,7,70,0.3080177932082022,0,FF,1
34,CA1-CA3,10,intermediate,8,80,0.2201907790143084,0,FF,1
34,CA1-CA3,10,intermediate,9,90,0.21192738218417848,0,FF,1
34,CA1-CA3,10,intermediate,10,100,0.04493106244931068,0,FF,1
34,CA1-CA3,10,intermediate,11,110,-0.013702824772257519,0,FF,1
34,CA1-CA3,10,intermediate,12,120,-0.03966739367502735,0,FF,1
34,CA1-CA3,10,intermediate,13,130,-0.1252023121387283,0,FF,1
34,CA1-CA3,10,intermediate,14,140,-0.1510225213564586,0,FF,1
34,CA1-CA3,10,intermediate,15,150,-0.15485273038331715,0,FF,1
34,CA1-CA3,10,intermediate,16,160,-0.07989680167083002,0,FF,1
34,CA1-CA3,10,intermediate,17,170,0.02215519408237281,0,FF,1
34,CA1-CA3,10,intermediate,18,180,0.07647437853969546,0,FF,1
34,CA1-CA3,10,intermediate,19,190,0.10518187493838929,0,FF,1
34,CA1-CA3,10,intermediate,20,200,0.12698361811944994,0,FF,1
34,CA1-CA3,10,intermediate,21,210,0.13157978233968975,0,FF,1
34,CA1-CA3,10,intermediate,22,220,0.1461952532419869,0,FF,1
34,CA1-CA3,10,intermediate,23,230,0.13145341464887392,0,FF,1
34,CA1-CA3,10,intermediate,24,240,0.10767593769396736,0,FF,1
34,CA1-CA3,10,intermediate,25,250,0.08733244356757379,0,FF,1
34,CA1-CA3,10,naive,1,10,0.0,1,FF,1
34,CA1-CA3,10,naive,2,20,-1.0,0,FF,1
34,CA1-CA3,10,naive,3,30,-1.0,0,FF,1
34,CA1-CA3,10,naive,4,40,-1.0,0,FF,1
34,CA1-CA3,10,naive,5,50,-1.0,0,FF,1
34,CA1-CA3,10,naive,6,60,-0.4113924050632911,0,FF,1
34,CA1-CA3,10,naive,7,70,-0.41139240506329117,0,FF,1
34,CA1-CA3,10,naive,8,80,-0.171218487394958,0,FF,1
34,CA1-CA3,10,naive,9,90,-0.17121848739495804,0,FF,1
34,CA1-CA3,10,naive,10,100,-0.17121848739495804,0,FF,1
34,CA1-CA3,10,naive,11,110,-0.17121848739495807,0,FF,1
34,CA1-CA3,10,naive,12,120,-0.17121848739495799,0,FF,1
34,CA1-CA3,10,naive,13,130,-0.17121848739495804,0,FF,1
34,CA1-CA3,10,naive,14,140,-0.17121848739495796,0,FF,1
34,CA1-CA3,10,naive,15,150,-0.27714154832798904,0,FF,1
34,CA1-CA3,10,naive,16,160,-0.48666232921275215,0,FF,1
34,CA1-CA3,10,naive,17,170,-0.5572390572390572,0,FF,1
34,CA1-CA3,10,naive,18,180,-0.6850927958491319,0,FF,1
34,CA1-CA3,10,naive,19,190,-0.6959537572254336,0,FF,1
34,CA1-CA3,10,naive,20,200,-0.6959537572254336,0,FF,1
34,CA1-CA3,10,naive,21,210,-0.6959537572254336,0,FF,1
34,CA1-CA3,10,naive,22,220,-0.6959537572254336,0,FF,1
34,CA1-CA3,10,naive,23,230,-0.6959537572254335,0,FF,1
34,CA1-CA3,10,naive,24,240,-0.5954323001631321,0,FF,1
34,CA1-CA3,10,naive,25,250,-0.5350540634809907,0,FF,1
34,CA1-V1,1,expert,1,10,0.0014660313863992134,0,FB,1
34,CA1-V1,1,expert,2,20,-0.00030818694453466387,0,FB,1
34,CA1-V1,1,expert,3,30,-0.005135002673320235,0,FB,1
34,CA1-V1,1,expert,4,40,-0.00386905763213677,0,FB,1
34,CA1-V1,1,expert,5,50,-0.0016326337458297234,0,FB,1
34,CA1-V1,1,expert,6,60,-0.00162468620427047,0,FB,1
34,CA1-V1,1,expert,7,70,0.002050769887134966,0,FB,1
34,CA1-V1,1,expert,8,80,0.0019959146454222106,0,FB,1
34,CA1-V1,1,expert,9,90,0.0022070474609522765,0,FB,1
34,CA1-V1,1,expert,10,100,0.003057740733450479,0,FB,1
34,CA1-V1,1,expert,11,110,0.0031727709586521656,0,FB,1
34,CA1-V1,1,expert,12,120,0.0023178334416500174,0,FB,1
34,CA1-V1,1,expert,13,130,0.0013880911979842088,0,FB,1
34,CA1-V1,1,expert,14,140,0.0001325509986928028,0,FB,1
34,CA1-V1,1,expert,15,150,0.000679290720525338,0,FB,1
34,CA1-V1,1,expert,16,160,-0.0004629673975166344,0,FB,1
34,CA1-V1,1,expert,17,170,-0.0016504687331202912,0,FB,1
34,CA1-V1,1,expert,18,180,-0.0014769068056696172,0,FB,1
34,CA1-V1,1,expert,19,190,-0.00218243511080839,0,FB,1
34,CA1-V1,1,expert,20,200,-0.002886727009524335,0,FB,1
34,CA1-V1,1,expert,21,210,-0.0035925367945298828,0,FB,1
34,CA1-V1,1,expert,22,220,-0.003854423531487842,0,FB,1
34,CA1-V1,1,expert,23,230,-0.0041547378752244445,0,FB,1
34,CA1-V1,1,expert,24,240,-0.003935105183339061,0,FB,1
34,CA1-V1,1,expert,25,250,-0.003813956340864231,0,FB,1
34,CA1-V1,1,intermediate,1,10,-0.009635722679200912,0,FB,1
34,CA1-V1,1,intermediate,2,20,-0.004627699936943522,0,FB,1
34,CA1-V1,1,intermediate,3,30,0.004479219007967838,0,FB,1
34,CA1-V1,1,intermediate,4,40,0.00764766502142431,0,FB,1
34,CA1-V1,1,intermediate,5,50,0.003382391692189362,0,FB,1
34,CA1-V1,1,intermediate,6,60,-0.0014462431769978869,0,FB,1
34,CA1-V1,1,intermediate,7,70,-0.003200039385100122,0,FB,1
34,CA1-V1,1,intermediate,8,80,-0.003684160807546441,0,FB,1
34,CA1-V1,1,intermediate,9,90,-0.0028887587934392756,0,FB,1
34,CA1-V1,1,intermediate,10,100,-0.0033120963990956077,0,FB,1
34,CA1-V1,1,intermediate,11,110,-0.005076481459635814,0,FB,1
34,CA1-V1,1,intermediate,12,120,-0.00718954602121315,0,FB,1
34,CA1-V1,1,intermediate,13,130,-0.008063185233218785,0,FB,1
34,CA1-V1,1,intermediate,14,140,-0.006816770835429708,0,FB,1
34,CA1-V1,1,intermediate,15,150,-0.005409573761400976,0,FB,1
34,CA1-V1,1,intermediate,16,160,-0.004143616503015058,0,FB,1
34,CA1-V1,1,intermediate,17,170,-0.0034624107496456615,0,FB,1
34,CA1-V1,1,intermediate,18,180,-0.002644837635353947,0,FB,1
34,CA1-V1,1,intermediate,19,190,-0.0031471040141260345,0,FB,1
34,CA1-V1,1,intermediate,20,200,-0.004268739724006824,0,FB,1
34,CA1-V1,1,intermediate,21,210,-0.004036160023819845,0,FB,1
34,CA1-V1,1,intermediate,22,220,-0.003918059518553617,0,FB,1
34,CA1-V1,1,intermediate,23,230,-0.0040073259518817565,0,FB,1
34,CA1-V1,1,intermediate,24,240,-0.005736831035458072,0,FB,1
34,CA1-V1,1,intermediate,25,250,-0.005955891948323055,0,FB,1
34,CA1-V1,1,naive,1,10,0.07760008586454868,0,FB,1
34,CA1-V1,1,naive,2,20,0.06673441734417343,0,FB,1
34,CA1-V1,1,naive,3,30,0.0572207084468665,0,FB,1
34,CA1-V1,1,naive,4,40,0.02876961564703204,0,FB,1
34,CA1-V1,1,naive,5,50,0.022997369137258406,0,FB,1
34,CA1-V1,1,naive,6,60,-0.007946117753897452,0,FB,1
34,CA1-V1,1,naive,7,70,-0.031023037234217433,0,FB,1
34,CA1-V1,1,naive,8,80,-0.037806230466780916,0,FB,1
34,CA1-V1,1,naive,9,90,-0.0293743331319339,0,FB,1
34,CA1-V1,1,naive,10,100,-0.03175973570006098,0,FB,1
34,CA1-V1,1,naive,11,110,-0.03463645262741337,0,FB,1
34,CA1-V1,1,naive,12,120,-0.03636938343502452,0,FB,1
34,CA1-V1,1,naive,13,130,-0.036246766062998405,0,FB,1
34,CA1-V1,1,naive,14,140,-0.027470901558492737,0,FB,1
34,CA1-V1,1,naive,15,150,-0.02347859622059392,0,FB,1
34,CA1-V1,1,naive,16,160,-0.02257169018792784,0,FB,1
34,CA1-V1,1,naive,17,170,-0.022828542200190854,0,FB,1
34,CA1-V1,1,naive,18,180,-0.022835153243607482,0,FB,1
34,CA1-V1,1,naive,19,190,-0.015442579877550084,0,FB,1
34,CA1-V1,1,naive,20,200,-0.013736798918529601,0,FB,1
34,CA1-V1,1,naive,21,210,-0.018914843820325974,0,FB,1
34,CA1-V1,1,naive,22,220,-0.021165217953274935,0,FB,1
34,CA1-V1,1,naive,23,230,-0.025700584831544783,0,FB,1
34,CA1-V1,1,naive,24,240,-0.03574665788313604,0,FB,1
34,CA1-V1,1,naive,25,250,-0.04323452289740289,0,FB,1
34,CA1-V1,2,expert,1,10,-0.03928498882795043,0,FF,1
34,CA1-V1,2,expert,2,20,-0.03837908276934718,0,FF,1
34,CA1-V1,2,expert,3,30,-0.029920184386870923,0,FF,1
34,CA1-V1,2,expert,4,40,-0.01840687189884222,0,FF,1
34,CA1-V1,2,expert,5,50,-0.009658316693376323,0,FF,1
34,CA1-V1,2,expert,6,60,-0.007658300057045066,0,FF,1
34,CA1-V1,2,expert,7,70,-0.01123554628523616,0,FF,1
34,CA1-V1,2,expert,8,80,-0.011454996711991659,0,FF,1
34,CA1-V1,2,expert,9,90,-0.016581390941822937,0,FF,1
34,CA1-V1,2,expert,10,100,-0.017192369601698655,0,FF,1
34,CA1-V1,2,expert,11,110,-0.016765751804416466,0,FF,1
34,CA1-V1,2,expert,12,120,-0.021379039832451097,0,FF,1
34,CA1-V1,2,expert,13,130,-0.021583308641646586,0,FF,1
34,CA1-V1,2,expert,14,140,-0.019834931190312963,0,FF,1
34,CA1-V1,2,expert,15,150,-0.018982301272196318,0,FF,1
34,CA1-V1,2,expert,16,160,-0.022779362926236064,0,FF,1
34,CA1-V1,2,expert,17,170,-0.021568663148613863,0,FF,1
34,CA1-V1,2,expert,18,180,-0.019519022021333834,0,FF,1
34,CA1-V1,2,expert,19,190,-0.019270389189976457,0,FF,1
34,CA1-V1,2,expert,20,200,-0.020140718636600732,0,FF,1
34,CA1-V1,2,expert,21,210,-0.018228525555258245,0,FF,1
34,CA1-V1,2,expert,22,220,-0.017277408532271353,0,FF,1
34,CA1-V1,2,expert,23,230,-0.016941338718416056,0,FF,1
34,CA1-V1,2,expert,24,240,-0.014728513425264387,0,FF,1
34,CA1-V1,2,expert,25,250,-0.011026454024892465,0,FF,1
34,CA1-V1,2,intermediate,1,10,0.029301831941304084,0,FF,1
34,CA1-V1,2,intermediate,2,20,0.04021124803113139,0,FF,1
34,CA1-V1,2,intermediate,3,30,0.05384185700099306,0,FF,1
34,CA1-V1,2,intermediate,4,40,0.04536256518772908,0,FF,1
34,CA1-V1,2,intermediate,5,50,0.04352314413700288,0,FF,1
34,CA1-V1,2,intermediate,6,60,0.03664040388587162,0,FF,1
34,CA1-V1,2,intermediate,7,70,0.03686139254149593,0,FF,1
34,CA1-V1,2,intermediate,8,80,0.030932909066976433,0,FF,1
34,CA1-V1,2,intermediate,9,90,0.023984893324331614,0,FF,1
34,CA1-V1,2,intermediate,10,100,0.018938123825840987,0,FF,1
34,CA1-V1,2,intermediate,11,110,0.01596607731294851,0,FF,1
34,CA1-V1,2,intermediate,12,120,0.016511848123200498,0,FF,1
34,CA1-V1,2,intermediate,13,130,0.020193015226127785,0,FF,1
34,CA1-V1,2,intermediate,14,140,0.024690507813140566,0,FF,1
34,CA1-V1,2,intermediate,15,150,0.027293830177153307,0,FF,1
34,CA1-V1,2,intermediate,16,160,0.03128677631390114,0,FF,1
34,CA1-V1,2,intermediate,17,170,0.03586740110598138,0,FF,1
34,CA1-V1,2,intermediate,18,180,0.03864135639046928,0,FF,1
34,CA1-V1,2,intermediate,19,190,0.037677702044790644,0,FF,1
34,CA1-V1,2,intermediate,20,200,0.03609997057508351,0,FF,1
34,CA1-V1,2,intermediate,21,210,0.03302723873166203,0,FF,1
34,CA1-V1,2,intermediate,22,220,0.03262491430414981,0,FF,1
34,CA1-V1,2,intermediate,23,230,0.03401338404898004,0,FF,1
34,CA1-V1,2,intermediate,24,240,0.033781251463997436,0,FF,1
34,CA1-V1,2,intermediate,25,250,0.03262646107886682,0,FF,1
34,CA1-V1,2,naive,1,10,0.006877579092159566,0,FF,1
34,CA1-V1,2,naive,2,20,-0.017207261464337965,0,FF,1
34,CA1-V1,2,naive,3,30,-0.010479299089503511,0,FF,1
34,CA1-V1,2,naive,4,40,-0.009538427803968848,0,FF,1
34,CA1-V1,2,naive,5,50,-0.003345076687662373,0,FF,1
34,CA1-V1,2,naive,6,60,-0.010794837775901685,0,FF,1
34,CA1-V1,2,naive,7,70,-0.007861292432383968,0,FF,1
34,CA1-V1,2,naive,8,80,-0.01152250383331837,0,FF,1
34,CA1-V1,2,naive,9,90,-0.01993565264455613,0,FF,1
34,CA1-V1,2,naive,10,100,-0.03110382060549254,0,FF,1
34,CA1-V1,2,naive,11,110,-0.031721251849248455,0,FF,1
34,CA1-V1,2,naive,12,120,-0.02656012520127015,0,FF,1
34,CA1-V1,2,naive,13,130,-0.025274649347060033,0,FF,1
34,CA1-V1,2,naive,14,140,-0.029541361737997658,0,FF,1
34,CA1-V1,2,naive,15,150,-0.034283768526317704,0,FF,1
34,CA1-V1,2,naive,16,160,-0.035133194191970266,0,FF,1
34,CA1-V1,2,naive,17,170,-0.032046563110703946,0,FF,1
34,CA1-V1,2,naive,18,180,-0.025456708472799242,0,FF,1
34,CA1-V1,2,naive,19,190,-0.02248155304428709,0,FF,1
34,CA1-V1,2,naive,20,200,-0.019287881353217545,0,FF,1
34,CA1-V1,2,naive,21,210,-0.029603630277498277,0,FF,1
34,CA1-V1,2,naive,22,220,-0.03891427080966931,0,FF,1
34,CA1-V1,2,naive,23,230,-0.04575526814134318,0,FF,1
34,CA1-V1,2,naive,24,240,-0.05158957080815422,0,FF,1
34,CA1-V1,2,naive,25,250,-0.056045076270086994,0,FF,1
34,CA1-V1,3,expert,1,10,0.03716312056737589,0,FF,1
34,CA1-V1,3,expert,2,20,0.054068618645590066,0,FF,1
34,CA1-V1,3,expert,3,30,0.024035290237467085,0,FF,1
34,CA1-V1,3,expert,4,40,0.006472089115688502,0,FF,1
34,CA1-V1,3,expert,5,50,0.00045941616896584564,0,FF,1
34,CA1-V1,3,expert,6,60,0.000682904620987843,0,FF,1
34,CA1-V1,3,expert,7,70,-0.011390210287645036,0,FF,1
34,CA1-V1,3,expert,8,80,-0.01203444664989144,0,FF,1
34,CA1-V1,3,expert,9,90,-0.018395042903283945,0,FF,1
34,CA1-V1,3,expert,10,100,-0.024097433666811694,0,FF,1
34,CA1-V1,3,expert,11,110,-0.02393171078705351,0,FF,1
34,CA1-V1,3,expert,12,120,-0.030682620798537636,0,FF,1
34,CA1-V1,3,expert,13,130,-0.03643242620369131,0,FF,1
34,CA1-V1,3,expert,14,140,-0.03331286115830687,0,FF,1
34,CA1-V1,3,expert,15,150,-0.03218253835050862,0,FF,1
34,CA1-V1,3,expert,16,160,-0.028341737003154333,0,FF,1
34,CA1-V1,3,expert,17,170,-0.024135972288740728,0,FF,1
34,CA1-V1,3,expert,18,180,-0.023204342250874005,0,FF,1
34,CA1-V1,3,expert,19,190,-0.02370617696160271,0,FF,1
34,CA1-V1,3,expert,20,200,-0.02179852941643161,0,FF,1
34,CA1-V1,3,expert,21,210,-0.018946333887426094,0,FF,1
34,CA1-V1,3,expert,22,220,-0.014899425245586165,0,FF,1
34,CA1-V1,3,expert,23,230,-0.01167991355638617,0,FF,1
34,CA1-V1,3,expert,24,240,-0.008615627702392423,0,FF,1
34,CA1-V1,3,expert,25,250,-0.007498508746553533,0,FF,1
34,CA1-V1,3,intermediate,1,10,-0.023778287963266642,0,FF,1
34,CA1-V1,3,intermediate,2,20,-0.0053195842540305896,0,FF,1
34,CA1-V1,3,intermediate,3,30,0.014076982664209235,0,FF,1
34,CA1-V1,3,intermediate,4,40,0.006967537608867712,0,FF,1
34,CA1-V1,3,intermediate,5,50,0.009764575762363621,0,FF,1
34,CA1-V1,3,intermediate,6,60,0.021951153980493788,0,FF,1
34,CA1-V1,3,intermediate,7,70,0.02869664053620176,0,FF,1
34,CA1-V1,3,intermediate,8,80,0.03029167837334418,0,FF,1
34,CA1-V1,3,intermediate,9,90,0.03371673432566543,0,FF,1
34,CA1-V1,3,intermediate,10,100,0.032213264683964696,0,FF,1
34,CA1-V1,3,intermediate,11,110,0.020863442083576947,0,FF,1
34,CA1-V1,3,intermediate,12,120,0.010530020412472783,0,FF,1
34,CA1-V1,3,intermediate,13,130,0.004751255874250618,0,FF,1
34,CA1-V1,3,intermediate,14,140,0.007758439924512553,0,FF,1
34,CA1-V1,3,intermediate,15,150,0.007238814255579107,0,FF,1
34,CA1-V1,3,intermediate,16,160,0.009333876851358267,0,FF,1
34,CA1-V1,3,intermediate,17,170,0.012787723785166235,0,FF,1
34,CA1-V1,3,intermediate,18,180,0.012869390387314567,0,FF,1
34,CA1-V1,3,intermediate,19,190,0.012636457447001115,0,FF,1
34,CA1-V1,3,intermediate,20,200,0.011796756756756734,0,FF,1
34,CA1-V1,3,intermediate,21,210,0.013113832364541299,0,FF,1
34,CA1-V1,3,intermediate,22,220,0.01028055874322336,0,FF,1
34,CA1-V1,3,intermediate,23,230,0.004043734485437613,0,FF,1
34,CA1-V1,3,intermediate,24,240,-0.0016941634976841173,0,FF,1
