animal,learner,pair,center_trial,trial_frac,performance,lp_rel,dim,cc,ifi,lag,sig
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,1,0.1339,0.0515,1,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,2,0.1247,0.0432,0,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,3,0.0157,0.0396,2,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,4,0.0316,0.015,0,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,5,0.0041,0.0063,-3,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,6,0.0373,0.0187,8,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,7,-0.011,-0.0024,8,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,8,0.0048,0.009,10,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,9,-0.0111,0.004,8,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,10,-0.0079,-0.0026,-2,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,11,-0.0019,-0.0049,-9,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,12,0.0036,-0.0091,-9,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,13,0.02,0.0057,3,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,14,0.0313,-0.0007,8,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,15,0.0137,0.0146,-1,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,16,0.0097,0.0321,4,0
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,17,0.0368,0.0177,0,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,0,0.1146,0.0716,0,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,1,0.0928,0.0137,1,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,2,0.0598,0.006,0,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,3,0.0644,0.0119,0,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,4,0.0385,0.009,0,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,5,0.0593,-0.0089,0,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,6,0.0533,-0.0149,1,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,7,0.0192,-0.0135,0,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,8,0.0186,0.0037,0,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,9,0.0229,-0.0125,-1,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,10,0.0311,-0.0062,4,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,11,-0.011,-0.0185,3,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,12,-0.0171,-0.021,-4,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,13,0.0293,0.0058,8,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,14,-0.0214,0.0147,8,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,15,-0.0265,0.0289,8,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,16,-0.0063,0.0181,-8,0
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,17,0.0124,0.013,-8,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,0,0.1103,0.0596,1,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,1,0.0721,0.0275,1,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,2,0.0424,0.0299,2,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,3,0.0665,0.0282,0,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,4,0.0656,0.0032,0,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,5,0.0363,0.0069,0,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,6,0.0545,0.007,0,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,7,0.0291,0.0075,0,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,8,0.0425,0.0093,0,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,9,0.0152,-0.0032,0,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,10,0.0238,-0.006,0,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,11,0.0071,0.0082,0,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,12,-0.0025,-0.0078,1,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,13,0.0096,0.0071,7,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,14,0.0362,0.0113,4,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,15,0.0068,0.003,1,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,16,-0.0047,0.0253,2,0
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,17,-0.0411,0.0172,1,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,0,0.1247,0.0557,1,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,1,0.132,0.0236,1,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,2,0.0224,0.0343,2,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,3,0.0564,0.03,2,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,4,0.0653,0.0123,0,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,5,0.0605,0.0099,0,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,6,0.0528,0.0013,0,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,7,0.0616,-0.0082,0,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,8,-0.0183,0.0016,10,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,9,-0.0089,0.0091,-1,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,10,-0.0052,0.0005,10,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,11,0.0146,-0.0095,-6,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,12,0.01,0.0059,5,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,13,0.008,0.0068,-1,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,14,0.0024,0.0054,4,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,15,0.0096,-0.0063,-3,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,16,0.0122,-0.0097,-2,0
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,17,-0.0064,-0.0441,7,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,0,0.1708,0.0592,0,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,1,0.098,-0.0033,0,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,2,0.0838,-0.003,-2,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,3,0.0748,0.0119,0,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,4,0.0982,0.0148,0,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,5,0.0022,-0.0004,-2,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,6,-0.0121,-0.0019,-2,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,7,0.0342,0.0049,4,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,8,0.0164,0.0129,0,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,9,0.032,-0.0038,0,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,10,0.0406,0.0044,-2,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,11,0.0115,-0.006,-2,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,12,0.0154,0.0006,-2,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,13,0.036,-0.0009,1,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,14,0.0332,-0.0228,1,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,15,0.0182,0.0025,1,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,16,0.0201,-0.0375,0,0
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,17,0.0215,-0.0256,1,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,0,0.1783,0.021,0,1
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,1,0.1363,-0.0094,0,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,2,0.052,-0.0169,-2,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,3,0.0914,0.0194,0,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,4,0.0244,0.0292,0,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,5,0.0454,0.0094,0,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,6,0.0053,0.0148,6,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,7,-0.0057,0.0113,3,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,8,0.0028,0.0077,3,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,9,0.0151,0.0136,3,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,10,0.0124,0.0235,0,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,11,0.039,0.0393,9,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,12,0.0139,0.0258,0,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,13,0.0277,0.0368,9,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,14,0.011,0.023,-9,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,15,0.01,0.0357,0,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,16,0.0175,0.0159,0,0
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,17,0.0286,-0.017,-9,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,0,0.1565,0.0007,0,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,1,0.1331,0.002,0,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,2,0.0654,-0.003,0,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,3,0.0656,-0.0115,0,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,4,0.0848,0.011,0,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,5,0.0133,0.0124,2,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,6,0.023,-0.0148,-4,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,7,0.0185,-0.018,-3,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,8,0.0036,-0.0109,-10,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,9,0.0116,-0.0065,-3,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,10,0.012,0.0207,0,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,11,0.0171,0.0191,1,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,12,0.0374,0.0067,0,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,13,0.046,0.0137,0,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,14,-0.018,0.0306,-1,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,15,0.0539,0.0658,8,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,16,0.0033,0.0612,1,0
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,17,0.0055,0.0843,1,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,0,0.1526,0.02,0,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,1,0.1757,0.0222,0,1
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,2,0.0891,0.0096,0,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,3,0.0505,0.0212,2,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,4,0.0454,0.0131,0,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,5,0.0337,0.0267,0,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,6,0.0434,0.0095,0,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,7,0.0487,-0.0022,0,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,8,0.028,0.01,-1,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,9,0.0353,0.0276,5,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,10,0.017,0.0126,-10,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,11,-0.0005,0.0231,5,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,12,0.0183,0.0181,-5,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,13,0.0212,0.0098,9,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,14,0.022,0.0175,-1,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,15,0.0005,0.0437,1,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,16,0.0235,0.0229,6,0
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,17,0.009,0.0066,-2,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,0,0.1617,0.0387,0,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,1,0.1529,0.044,0,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,2,0.0862,0.0347,0,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,3,0.1072,0.0263,0,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,4,0.0695,0.0025,0,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,5,0.0691,0.017,0,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,6,0.0123,0.0127,2,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,7,0.0351,0.0202,9,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,8,-0.0116,0.0202,9,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,9,0.0197,0.0315,-6,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,10,0.0329,0.019,2,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,11,0.012,0.021,2,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,12,0.0227,0.0262,2,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,13,-0.0019,0.0124,5,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,14,0.0345,0.0058,5,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,15,0.0133,0.0095,-10,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,16,-0.001,0.0354,10,0
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,17,-0.0113,0.046,10,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,0,0.1593,0.0475,0,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,1,0.1131,0.0273,0,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,2,0.1282,0.0294,0,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,3,0.0427,0.0232,0,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,4,0.0667,0.0031,0,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,5,0.0564,0.0075,7,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,6,-0.002,0.0084,7,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,7,-0.0025,-0.0106,-5,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,8,0.0055,0.0014,-5,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,9,0.0045,0.0148,2,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,10,-0.0195,-0.001,2,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,11,0.0176,0.0026,7,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,12,0.0179,0.0264,2,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,13,0.0081,-0.0059,1,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,14,0.022,-0.0018,0,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,15,0.0119,0.0028,0,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,16,0.055,0.0039,1,0
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,17,0.0373,0.0014,-4,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,0,0.1291,0.0517,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,1,0.0936,-0.0171,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,2,0.092,-0.0146,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,3,0.0633,0.0135,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,4,0.0259,0.0082,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,5,0.0546,-0.0066,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,6,0.0224,0.0056,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,7,0.0372,0.0068,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,8,0.0047,0.006,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,9,0.052,0.0041,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,10,0.0143,-0.0174,-4,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,11,0.0237,-0.0074,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,12,0.0182,-0.0021,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,13,0.0006,0.0037,-4,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,14,0.034,0.0064,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,15,0.0342,0.0512,0,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,16,0.0023,0.0468,-4,0
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,17,-0.0144,0.0809,1,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,0,0.1139,0.0286,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,1,0.1194,0.0085,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,2,0.1142,-0.0141,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,3,0.0539,0.0005,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,4,0.0703,-0.0024,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,5,0.0307,-0.0073,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,6,0.0489,-0.0253,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,7,0.0388,-0.0069,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,8,0.0524,-0.0122,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,9,0.0458,-0.0133,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,10,0.0214,0.012,-4,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,11,-0.0072,0.0058,5,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,12,0.0043,0.007,0,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,13,-0.0154,0.0093,-1,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,14,-0.0059,-0.0049,-2,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,15,0.017,-0.0013,-2,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,16,0.0341,-0.0073,7,0
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,17,-0.0029,-0.0038,7,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,0,0.1474,0.0373,0,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,1,0.0718,0.0156,1,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,2,0.0696,-0.0228,0,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,3,0.082,-0.0221,0,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,4,0.0585,-0.0222,0,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,5,0.0937,-0.0216,0,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,6,0.0544,-0.0113,0,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,7,0.0495,0.0043,0,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,8,0.041,0.0042,0,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,9,0.0144,0.015,1,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,10,0.0443,0.0043,1,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,11,0.0075,0.0041,1,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,12,0.004,-0.0022,1,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,13,0.0191,0.0137,1,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,14,0.0184,0.0306,-4,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,15,0.0253,0.0206,-4,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,16,-0.006,0.0201,-4,0
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,17,0.0091,0.0496,-1,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,0,0.1321,0.0355,2,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,1,0.125,0.0346,1,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,2,0.069,0.0012,0,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,3,0.0693,-0.0056,0,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,4,0.0495,0.0012,0,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,5,0.0458,0.01,1,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,6,0.0035,0.0092,1,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,7,0.0295,0.0114,0,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,8,0.027,0.025,0,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,9,0.0581,0.0067,0,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,10,0.0195,-0.0013,-8,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,11,0.0073,-0.0117,-7,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,12,-0.0001,0.005,7,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,13,0.0214,-0.0343,-7,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,14,0.0236,-0.0285,0,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,15,0.0033,-0.0207,-7,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,16,-0.0064,-0.0033,-7,0
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,17,-0.0189,0.0179,4,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,0,0.4417,0.0244,0,1
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,1,0.3283,0.004,0,1
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,2,0.2931,-0.0031,0,1
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,3,0.1008,-0.0161,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,4,0.1192,0.005,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,5,0.0782,0.0076,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,6,0.0393,0.0066,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,7,0.0366,0.0113,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,8,0.0475,0.01,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,9,0.0548,0.0151,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,10,0.0179,0.0044,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,11,0.0281,0.0082,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,12,0.0164,0.0089,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,13,0.031,0.0053,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,14,-0.0032,-0.0059,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,15,-0.0001,-0.0005,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,16,0.0365,-0.0011,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,17,0.0213,-0.0012,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,18,-0.0026,0.0342,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,19,-0.0034,0.0018,0,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,20,-0.0262,-0.0068,-10,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,21,0.0144,-0.005,-9,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,22,-0.0088,-0.0133,8,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,23,0.0086,-0.0124,8,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,24,-0.0011,0.0171,-10,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,25,0.0089,0.0329,7,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,26,-0.022,-0.0082,-4,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,27,-0.0007,-0.0403,7,0
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,28,0.0064,-0.1493,-1,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,0,0.4357,0.0313,0,1
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,1,0.2575,0.0225,0,1
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,2,0.1407,-0.0087,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,3,0.1844,0.0074,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,4,0.1261,0.0248,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,5,0.0798,0.0219,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,6,0.0691,0.0159,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,7,0.0714,0.0128,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,8,0.0925,0.0119,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,9,0.0474,0.0102,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,10,0.0221,0.0073,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,11,0.0516,0.0123,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,12,-0.007,0.0203,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,13,0.0467,0.0028,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,14,-0.0037,0.0001,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,15,0.0246,0.0077,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,16,0.006,0.0025,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,17,0.0228,0.0032,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,18,0.0124,-0.0029,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,19,0.0011,0.0006,8,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,20,0.0045,0.025,0,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,21,-0.0119,0.039,6,0
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,22,0.0029,0.0378,0,0
