animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
71,0,CA1-SUB,143.0,0.6827,0.163,,6000,0.4039,6,0.3867,0.0279,0,0.1315,0.1456,0.1149,0.1262,40.33,43.83,63.76,67.25,0.4286,0.375,88.51,84.98,84.61,89.99
71,0,CA1-SUB,148.0,0.7067,0.1074,,6000,0.3146,10,0.2392,0.0056,0,0.1443,0.1549,0.1144,0.1195,66.4,54.05,28.67,37.93,1.0,0.375,86.29,83.33,41.32,53.64
71,0,CA1-SUB,153.0,0.7308,0.1431,,6000,0.3372,10,0.2471,0.0118,0,0.1655,0.1531,0.118,0.1321,46.77,51.93,27.14,24.88,0.6667,0.2941,74.88,80.92,43.02,56.48
71,0,CA1-SUB,158.0,0.7548,0.1202,,6000,-0.0647,6,0.1352,0.007,0,0.1509,0.1808,0.0972,0.129,52.35,71.89,32.59,38.82,1.0,0.375,64.4,78.33,80.97,85.77
71,0,CA1-SUB,163.0,0.7788,0.1288,,6000,-0.0973,7,0.1628,-0.0109,0,0.162,0.1759,0.0996,0.1321,62.39,65.95,30.86,39.44,0.6667,0.375,88.05,87.66,72.57,71.97
71,0,CA1-SUB,168.0,0.8029,0.0846,,6000,0.1285,0,0.0,0.0052,0,0.1505,0.1715,0.1127,0.1268,54.8,67.9,24.6,28.03,0.6667,0.4667,83.42,87.82,47.84,54.95
71,0,CA1-SUB,173.0,0.8269,0.0848,,6000,0.3485,7,0.6279,0.0025,0,0.1188,0.1588,0.1186,0.1315,82.57,81.02,32.49,33.52,0.6667,0.375,72.37,86.02,65.2,66.3
71,0,CA1-SUB,178.0,0.851,0.1263,,5557,0.1981,1,0.02,-0.0084,0,0.1513,0.1592,0.137,0.1294,87.0,89.29,26.8,24.72,0.6667,0.4667,83.65,83.41,58.31,59.29
71,0,CA1-SUB,183.0,0.875,0.1358,,4974,0.1803,2,0.0341,0.0011,0,0.1636,0.1649,0.1321,0.119,54.99,63.61,18.86,30.96,0.6667,0.2941,77.07,88.46,45.82,61.44
71,0,CA1-SUB,188.0,0.899,0.181,,5270,0.0021,9,0.2092,-0.0025,0,0.1454,0.1451,0.1349,0.1249,67.19,51.26,18.2,29.73,1.0,0.1,88.12,80.55,47.03,55.33
71,0,CA1-SUB,193.0,0.9231,0.1782,,4964,0.2472,9,0.2103,0.0169,0,0.1569,0.155,0.1162,0.1329,44.9,43.12,24.23,32.1,0.6667,0.1,83.14,80.14,57.13,75.11
71,0,CA1-SUB,198.0,0.9471,0.2372,,5835,0.287,8,0.1653,-0.0058,0,0.1526,0.1709,0.1273,0.1232,55.44,57.85,21.79,35.53,0.6667,0.2222,73.22,89.6,75.61,82.86
71,0,RSC-SUB,8.0,0.0337,0.1071,,6000,0.4655,16,0.4761,-0.0115,0,0.4341,0.1542,0.149,0.1242,nan,nan,nan,nan,,,49.63,47.31,38.57,33.19
71,0,RSC-SUB,13.0,0.0577,0.1175,,6000,0.2766,3,0.1191,-0.029,0,0.4144,0.1358,0.1464,0.1235,41.0,28.86,35.27,26.49,0.6667,0.5714,48.85,47.32,62.77,55.91
71,0,RSC-SUB,18.0,0.0817,0.1052,,6000,0.4701,19,0.6533,-0.0592,0,0.3825,0.1254,0.138,0.1271,36.43,31.34,66.26,70.86,0.6216,0.6923,52.26,38.16,53.19,47.83
71,0,RSC-SUB,23.0,0.1058,0.1173,,6000,0.1353,10,0.3592,-0.0434,0,0.3472,0.119,0.1454,0.1239,35.04,29.6,35.84,30.65,0.6667,0.6923,50.35,46.11,49.68,48.61
71,0,RSC-SUB,28.0,0.1298,0.1241,,6000,0.0694,6,0.315,-0.0276,0,0.3257,0.1153,0.153,0.1375,38.3,23.75,24.13,16.62,0.5789,0.8333,54.51,55.86,62.97,63.18
71,0,RSC-SUB,33.0,0.1538,0.1319,,6000,0.0849,7,0.4748,-0.022,0,0.3655,0.1194,0.1497,0.1418,50.0,56.97,53.58,58.56,0.25,0.375,69.13,71.35,42.35,46.52
71,0,RSC-SUB,38.0,0.1779,0.1197,,6000,0.0737,15,0.3566,-0.033,0,0.4189,0.1171,0.1579,0.1568,47.76,42.66,41.55,29.04,0.7143,0.5714,76.58,73.91,41.61,36.23
71,0,RSC-SUB,43.0,0.2019,0.1044,,6000,0.2301,8,0.2732,-0.0505,0,0.3391,0.0907,0.1626,0.1588,48.54,40.64,35.75,34.32,0.5,0.6923,52.84,46.25,55.72,54.73
71,0,RSC-SUB,48.0,0.226,0.1146,,6000,0.4535,9,0.3592,-0.0312,0,0.3462,0.0881,0.1514,0.1582,36.55,36.25,38.17,36.76,0.5385,0.4667,58.62,44.77,48.19,33.65
71,0,RSC-SUB,53.0,0.25,0.1443,,6000,0.4893,12,1.001,-0.0589,0,0.322,0.0907,0.1509,0.1547,34.18,24.85,24.12,22.85,0.6667,0.375,70.15,67.55,33.53,31.82
71,0,RSC-SUB,58.0,0.274,0.1561,,6000,0.5175,13,0.4168,-0.0753,0,0.2905,0.0988,0.1606,0.163,36.76,28.25,27.36,17.84,0.5,0.5714,53.08,44.15,35.89,36.71
71,0,RSC-SUB,63.0,0.2981,0.1682,,6000,0.3024,11,0.7274,-0.0315,0,0.2957,0.0953,0.1528,0.159,34.2,18.8,25.6,15.93,0.5385,0.5714,55.42,49.4,46.33,45.52
71,0,RSC-SUB,68.0,0.3221,0.1544,,6000,0.3717,3,0.1554,-0.0341,0,0.3297,0.0925,0.1531,0.1514,31.83,21.73,24.9,12.76,0.4286,0.4667,52.02,41.29,38.96,31.04
71,0,RSC-SUB,73.0,0.3462,0.2076,,6000,0.4931,12,0.4029,-0.0617,0,0.3222,0.0944,0.1549,0.1438,33.77,27.13,22.8,18.54,0.5385,0.4667,60.3,61.91,40.66,32.78
71,0,RSC-SUB,78.0,0.3702,0.2329,,6000,0.3627,3,0.1232,-0.0439,0,0.3036,0.1011,0.1449,0.1534,39.66,35.9,22.53,14.43,0.6216,0.5714,65.61,59.97,39.41,31.1
71,0,RSC-SUB,83.0,0.3942,0.2927,,6000,0.1545,13,0.311,-0.0611,0,0.2821,0.0903,0.1444,0.1544,36.67,27.73,20.56,13.38,0.5,0.5714,78.33,78.51,44.87,47.32
71,0,RSC-SUB,88.0,0.4183,0.305,,6000,0.32,3,0.088,-0.0247,0,0.2896,0.095,0.1492,0.1514,49.85,50.79,21.55,32.25,0.6667,0.6923,79.95,87.58,45.43,45.11
71,0,RSC-SUB,93.0,0.4423,0.3096,,6000,0.3054,4,0.0911,-0.0185,0,0.3166,0.0928,0.1512,0.1357,39.32,33.71,26.4,23.36,0.5789,0.8333,89.69,85.48,39.64,44.73
71,0,RSC-SUB,98.0,0.4663,0.3513,,6000,0.4622,10,0.3258,0.0045,0,0.3024,0.1011,0.1434,0.149,49.69,45.3,22.27,27.38,0.6216,0.5714,75.64,71.14,45.23,46.25
71,0,RSC-SUB,103.0,0.4904,0.3188,,6000,0.3751,2,0.0986,-0.0172,0,0.3204,0.1154,0.1513,0.1562,44.88,40.88,20.3,27.89,0.5385,0.4667,83.74,78.84,41.8,30.61
71,0,RSC-SUB,108.0,0.5144,0.2915,,6000,0.4646,10,0.3801,-0.0269,0,0.2962,0.1099,0.1581,0.1564,64.11,51.99,24.72,15.45,0.3953,0.5714,78.65,89.96,34.34,38.36
71,0,RSC-SUB,113.0,0.5385,0.1958,,5842,0.4155,2,0.1109,-0.0375,0,0.3224,0.1186,0.1497,0.1559,45.52,40.88,23.29,15.85,0.6216,0.6923,69.97,76.57,29.69,29.38
71,0,RSC-SUB,118.0,0.5625,0.1816,,5921,0.3975,1,0.086,-0.0565,0,0.3297,0.1294,0.1497,0.1511,60.64,55.42,15.6,12.63,0.6216,0.4667,79.35,78.59,35.7,29.71
71,0,RSC-SUB,123.0,0.5865,0.2011,,5472,0.3903,1,0.0826,-0.0262,0,0.3167,0.1179,0.1395,0.1375,77.71,79.08,20.56,15.29,0.5385,0.5714,78.79,83.77,37.59,34.13
71,0,RSC-SUB,128.0,0.6106,0.1961,,6000,0.4075,7,0.4993,-0.0209,0,0.3254,0.1077,0.1554,0.1446,66.64,65.4,24.9,40.24,0.4634,0.375,80.47,77.82,38.44,38.42
71,0,RSC-SUB,133.0,0.6346,0.2135,,6000,0.5076,11,0.7022,0.0039,0,0.3625,0.1371,0.1408,0.138,51.94,48.45,34.53,30.99,0.6216,0.2941,74.24,74.58,53.28,54.62
71,0,RSC-SUB,138.0,0.6587,0.1735,,6000,0.3933,13,0.3618,0.0077,0,0.3807,0.1244,0.1541,0.1366,42.37,35.88,28.44,21.94,0.8182,0.375,66.26,66.48,59.0,60.54
71,0,RSC-SUB,143.0,0.6827,0.163,,6000,0.5355,8,0.4848,-0.0194,0,0.3326,0.1269,0.1567,0.1476,57.68,53.72,33.02,43.85,0.5385,0.375,84.65,85.7,44.83,37.37
71,0,RSC-SUB,148.0,0.7067,0.1074,,6000,0.4336,8,0.2647,-0.0362,0,0.317,0.1269,0.1572,0.1656,59.82,53.58,17.37,12.22,0.6216,0.5714,72.14,65.65,38.97,39.16
71,0,RSC-SUB,153.0,0.7308,0.1431,,6000,0.3274,11,0.2546,-0.0457,0,0.3035,0.1274,0.1674,0.1665,41.86,37.86,20.25,13.55,0.5385,0.6923,72.68,74.71,34.81,46.75
71,0,RSC-SUB,158.0,0.7548,0.1202,,6000,0.4161,13,0.3558,-0.0196,0,0.3229,0.1557,0.1475,0.1535,65.8,60.81,28.31,42.04,0.6216,0.4667,87.62,85.51,48.18,55.16
71,0,RSC-SUB,163.0,0.7788,0.1288,,6000,0.0774,15,0.2622,-0.0294,0,0.3283,0.1556,0.1259,0.1274,81.57,78.93,33.8,26.98,0.7647,0.5714,85.76,78.8,47.91,50.59
71,0,RSC-SUB,168.0,0.8029,0.0846,,6000,0.2228,1,0.0255,-0.0535,0,0.3195,0.1456,0.1295,0.1243,48.95,47.1,35.14,30.82,0.6667,0.6923,83.08,81.6,57.09,49.99
71,0,RSC-SUB,173.0,0.8269,0.0848,,6000,0.3513,9,0.4573,-0.0421,0,0.312,0.1471,0.1276,0.1267,45.4,42.66,31.38,25.77,0.5385,0.4667,83.87,79.06,52.25,52.58
71,0,RSC-SUB,178.0,0.851,0.1263,,5557,0.2752,2,0.0523,-0.0238,0,0.3483,0.1486,0.1238,0.1133,47.54,34.55,44.86,37.44,0.5385,0.5714,66.21,66.26,64.81,57.35
71,0,RSC-SUB,183.0,0.875,0.1358,,4974,0.1584,0,0.0,-0.0083,0,0.3587,0.1438,0.1123,0.0951,58.43,63.23,49.1,49.26,0.5789,0.2941,77.58,82.73,74.08,76.01
71,0,RSC-SUB,188.0,0.899,0.181,,5270,0.0675,7,0.1875,-0.0151,0,0.3481,0.1405,0.1285,0.1093,43.06,43.12,36.72,35.28,0.6667,0.4667,86.52,88.49,74.52,64.49
71,0,RSC-SUB,193.0,0.9231,0.1782,,4964,0.3393,9,0.2268,-0.0293,0,0.3674,0.1472,0.1181,0.1137,44.85,43.4,32.47,27.45,0.6216,0.375,89.74,86.78,80.19,74.85
71,0,RSC-SUB,198.0,0.9471,0.2372,,5835,-0.0249,17,0.3916,-0.0205,0,0.3395,0.1501,0.1302,0.1232,52.61,56.11,37.46,34.01,0.6216,0.375,69.26,68.5,64.69,62.15
71,0,V1-RSC,8.0,0.0337,0.1071,,6000,0.1558,6,0.2476,-0.0197,0,0.2271,0.4251,0.1492,0.1909,nan,nan,nan,nan,,,59.8,58.45,43.33,42.34
71,0,V1-RSC,13.0,0.0577,0.1175,,6000,0.4767,5,0.2695,-0.0603,0,0.2288,0.4033,0.1665,0.2017,58.11,53.64,25.81,30.89,0.5556,0.6667,82.64,84.77,43.39,44.2
71,0,V1-RSC,18.0,0.0817,0.1052,,6000,0.6127,13,0.6472,-0.0164,0,0.2357,0.379,0.1691,0.2129,42.79,49.46,22.66,28.02,0.4737,0.6216,54.4,51.95,43.19,41.17
71,0,V1-RSC,23.0,0.1058,0.1173,,6000,0.5748,10,0.5522,-0.0159,0,0.2204,0.3402,0.1758,0.208,28.35,37.26,18.29,27.65,0.6471,0.6216,69.71,65.67,44.94,50.36
71,0,V1-RSC,28.0,0.1298,0.1241,,6000,0.6284,9,0.5709,-0.0538,0,0.2096,0.319,0.181,0.2021,43.04,45.21,24.93,27.36,0.4737,0.5789,70.26,88.22,47.65,40.33
71,0,V1-RSC,33.0,0.1538,0.1319,,6000,0.776,8,1.002,-0.03,0,0.2171,0.359,0.1542,0.1808,56.25,65.3,39.08,43.28,0.4,0.2766,75.19,73.06,34.76,41.43
71,0,V1-RSC,38.0,0.1779,0.1197,,6000,0.5684,8,0.3792,-0.0047,0,0.2319,0.4198,0.1469,0.1808,42.36,36.18,28.45,30.45,0.5556,0.6667,70.78,76.05,32.57,38.54
71,0,V1-RSC,43.0,0.2019,0.1044,,6000,0.5215,11,0.5524,-0.0553,0,0.1908,0.3309,0.1538,0.1877,68.18,71.1,44.38,48.06,0.4737,0.4634,88.83,87.93,70.31,77.78
71,0,V1-RSC,48.0,0.226,0.1146,,6000,0.5389,7,0.3412,-0.0275,0,0.1785,0.3407,0.1696,0.2004,41.88,50.36,26.18,28.09,0.75,0.5789,69.92,72.11,34.02,36.66
71,0,V1-RSC,53.0,0.25,0.1443,,6000,0.6849,13,1.4239,-0.027,0,0.1827,0.3147,0.163,0.1989,67.13,70.28,24.99,28.15,0.4,0.6667,83.98,87.68,35.6,47.82
71,0,V1-RSC,58.0,0.274,0.1561,,6000,0.5645,15,0.7497,0.0321,0,0.1439,0.2874,0.1674,0.1902,66.62,72.74,19.99,26.2,0.4737,0.5385,71.83,67.94,37.21,39.01
71,0,V1-RSC,63.0,0.2981,0.1682,,6000,0.3984,9,0.6433,-0.0033,0,0.139,0.2934,0.1657,0.1893,44.46,43.75,20.6,23.2,0.4,0.5,48.34,48.19,38.94,40.13
71,0,V1-RSC,68.0,0.3221,0.1544,,6000,0.4379,5,0.3055,-0.0053,0,0.161,0.3284,0.1631,0.1857,40.3,41.51,28.27,31.93,0.4737,0.4286,62.4,63.78,38.59,40.08
71,0,V1-RSC,73.0,0.3462,0.2076,,6000,0.5631,10,0.6447,0.0001,0,0.1811,0.3195,0.1622,0.1919,86.16,80.31,27.87,33.03,0.5556,0.5,44.57,49.02,36.69,43.05
71,0,V1-RSC,78.0,0.3702,0.2329,,6000,0.463,6,0.2951,0.0069,0,0.1863,0.3002,0.17,0.1899,27.46,31.31,21.23,21.74,0.4,0.6216,87.63,86.57,36.46,37.76
71,0,V1-RSC,83.0,0.3942,0.2927,,6000,0.5938,11,0.6717,-0.006,0,0.1917,0.2785,0.171,0.1893,67.61,77.02,28.55,26.85,0.4,0.5,84.78,85.82,31.71,32.14
71,0,V1-RSC,88.0,0.4183,0.305,,6000,0.4331,6,0.2988,-0.0292,0,0.1839,0.2808,0.1642,0.1845,36.72,37.13,32.98,30.4,0.3333,0.6667,65.62,65.14,36.41,43.9
71,0,V1-RSC,93.0,0.4423,0.3096,,6000,0.4354,6,0.3349,-0.009,0,0.2089,0.306,0.1627,0.1993,42.38,38.97,20.52,23.26,0.4737,0.5789,63.86,63.2,35.7,36.26
71,0,V1-RSC,98.0,0.4663,0.3513,,6000,0.5329,6,0.5354,-0.0002,0,0.1879,0.2958,0.176,0.2074,24.87,31.47,19.58,21.73,0.4737,0.6216,51.92,62.3,33.24,39.36
71,0,V1-RSC,103.0,0.4904,0.3188,,6000,0.4966,5,0.3915,0.0021,0,0.1628,0.3149,0.178,0.2107,26.04,30.14,31.57,31.3,0.4,0.6216,46.99,46.48,39.35,42.79
71,0,V1-RSC,108.0,0.5144,0.2915,,6000,0.4867,12,0.5345,-0.0201,0,0.164,0.2948,0.169,0.1927,51.91,47.59,25.07,28.98,0.3333,0.4634,75.48,70.11,45.65,44.31
71,0,V1-RSC,113.0,0.5385,0.1958,,5842,0.4614,6,0.3317,-0.006,0,0.162,0.321,0.1573,0.1808,42.3,38.67,26.46,28.22,0.6471,0.5789,60.48,62.27,30.27,41.45
71,0,V1-RSC,118.0,0.5625,0.1816,,5921,0.4616,7,0.3694,-0.0388,0,0.1806,0.3318,0.1649,0.1903,36.35,32.75,36.08,29.48,0.3333,0.6667,57.49,61.46,32.38,40.82
71,0,V1-RSC,123.0,0.5865,0.2011,,5472,0.4358,5,0.2994,0.0062,0,0.1869,0.3097,0.1491,0.1915,41.51,38.64,24.91,26.45,0.4,0.5789,65.76,68.54,43.3,54.22
71,0,V1-RSC,128.0,0.6106,0.1961,,6000,0.715,10,1.4891,-0.0029,0,0.1922,0.3266,0.165,0.2001,73.13,68.82,33.07,34.6,0.4737,0.5,87.93,85.05,50.05,55.93
71,0,V1-RSC,133.0,0.6346,0.2135,,6000,0.6619,9,0.9712,-0.0082,0,0.194,0.3615,0.172,0.2105,28.91,34.98,36.54,35.43,0.5556,0.5789,77.07,76.79,42.12,41.55
71,0,V1-RSC,138.0,0.6587,0.1735,,6000,0.5401,10,0.4937,-0.0195,0,0.1967,0.38,0.1707,0.222,39.27,33.97,55.57,53.89,0.4737,0.8182,72.23,74.66,50.96,44.07
71,0,V1-RSC,143.0,0.6827,0.163,,6000,0.3302,11,0.8453,0.0067,0,0.1965,0.3346,0.1764,0.2193,24.39,30.52,37.09,36.28,0.6471,0.5385,43.56,46.68,38.47,31.91
71,0,V1-RSC,148.0,0.7067,0.1074,,6000,0.4603,9,0.5007,-0.0036,0,0.188,0.3168,0.1731,0.2134,38.7,40.01,21.22,23.6,0.4737,0.7647,63.42,65.25,28.99,33.04
71,0,V1-RSC,153.0,0.7308,0.1431,,6000,0.3226,12,0.5015,0.0015,0,0.1821,0.3051,0.1687,0.1959,36.45,37.34,25.83,24.88,0.6471,0.5385,86.53,84.61,48.46,43.68
71,0,V1-RSC,158.0,0.7548,0.1202,,6000,0.4785,10,0.4839,0.0207,0,0.2055,0.3197,0.1722,0.1958,54.68,53.96,29.47,28.31,0.4737,0.6667,44.07,41.41,39.52,42.0
71,0,V1-RSC,163.0,0.7788,0.1288,,6000,0.4866,10,0.5784,0.03,0,0.1985,0.3228,0.1771,0.2041,31.64,32.21,36.23,40.13,0.75,0.7143,66.33,70.51,50.2,47.22
71,0,V1-RSC,168.0,0.8029,0.0846,,6000,0.4371,5,0.331,0.0219,0,0.2011,0.3152,0.1701,0.2066,44.84,47.92,31.01,32.86,0.5556,0.6216,58.38,57.31,39.51,40.97
71,0,V1-RSC,173.0,0.8269,0.0848,,6000,0.3157,13,1.0591,-0.0138,0,0.1799,0.3103,0.164,0.204,40.27,40.71,23.93,24.17,0.4,0.5789,48.92,56.99,50.65,51.77
71,0,V1-RSC,178.0,0.851,0.1263,,5557,0.4266,6,0.3158,-0.0439,0,0.2095,0.3394,0.158,0.2017,33.5,36.86,29.4,28.67,0.4737,0.6216,47.67,50.29,47.07,53.01
71,0,V1-RSC,183.0,0.875,0.1358,,4974,0.3848,5,0.2347,-0.0468,0,0.2208,0.3488,0.1531,0.1925,37.46,39.41,40.12,39.54,0.4,0.6216,51.18,60.65,60.8,58.66
71,0,V1-RSC,188.0,0.899,0.181,,5270,0.4658,14,0.7092,-0.0315,0,0.1926,0.3379,0.1726,0.1967,29.89,35.06,58.67,55.19,0.6471,0.6667,76.62,83.68,63.7,71.4
71,0,V1-RSC,193.0,0.9231,0.1782,,4964,0.4582,12,0.5348,-0.0173,0,0.2138,0.3597,0.1612,0.1815,51.51,46.29,79.47,83.67,0.5556,0.6667,86.55,88.69,44.01,44.47
71,0,V1-RSC,198.0,0.9471,0.2372,,5835,0.4995,14,0.7412,-0.0239,0,0.2065,0.3313,0.164,0.2075,57.15,56.25,52.39,64.34,0.5556,0.6216,46.34,59.16,83.47,80.1
73,1,CA1-RSC,8.0,0.0329,0.0677,-51.0,6000,0.1129,0,0.0,0.0094,0,0.3992,0.3921,0.1417,0.1676,nan,nan,nan,nan,,,81.41,89.28,65.71,69.86
73,1,CA1-RSC,13.0,0.0563,0.0877,-46.0,6000,0.0809,0,0.0,0.0669,1,0.3445,0.384,0.2386,0.2359,52.22,75.52,58.32,74.61,1.0,0.2174,89.77,84.47,29.65,70.71
73,1,CA1-RSC,18.0,0.0798,0.1051,-41.0,6000,0.1094,0,0.0,0.0092,0,0.3653,0.3831,0.3179,0.3106,86.39,81.27,79.86,48.31,0.7143,0.2727,87.3,89.17,80.48,84.39
73,1,CA1-RSC,23.0,0.1033,0.1377,-36.0,6000,-0.0927,3,0.0528,-0.0349,0,0.3491,0.3415,0.3702,0.3523,59.27,67.12,39.77,53.5,0.7143,0.3333,89.91,85.03,34.92,58.79
73,1,CA1-RSC,28.0,0.1268,0.1529,-31.0,6000,0.0541,0,0.0,0.0085,0,0.3902,0.3216,0.1389,0.1681,84.48,68.27,77.51,86.43,0.7143,0.3333,81.23,80.04,79.43,87.42
73,1,CA1-RSC,33.0,0.1502,0.1893,-26.0,6000,0.0456,5,0.0887,0.0011,0,0.3812,0.3221,0.3746,0.3508,89.72,77.71,79.48,86.51,0.7143,0.3333,75.84,80.26,44.29,65.21
73,1,CA1-RSC,38.0,0.1737,0.1801,-21.0,6000,0.113,0,0.0,-0.0294,0,0.321,0.3121,0.2669,0.2842,74.13,71.75,29.17,48.63,0.7143,0.4737,84.3,83.8,55.19,84.86
73,1,CA1-RSC,43.0,0.1972,0.2297,-16.0,6000,0.1523,0,0.0,0.026,0,0.2409,0.292,0.1638,0.2036,79.1,73.2,55.03,50.01,0.7143,0.3333,78.3,77.26,87.2,59.54
73,1,CA1-RSC,48.0,0.2207,0.2669,-11.0,6000,0.0987,0,0.0,0.001,0,0.2391,0.2738,0.1556,0.1816,83.07,86.83,72.17,79.99,0.7143,0.4,79.28,86.52,78.64,74.01
73,1,CA1-RSC,53.0,0.2441,0.4163,-6.0,6000,0.128,0,0.0,-0.0196,-3,0.2259,0.298,0.1947,0.2034,76.45,84.19,51.71,56.18,0.5,0.5556,81.05,88.06,81.09,89.32
73,1,CA1-RSC,58.0,0.2676,0.6087,-1.0,6000,0.1609,1,0.0131,-0.0562,0,0.1754,0.2961,0.1674,0.1819,89.76,73.62,69.06,70.51,0.5,0.4737,82.05,85.55,58.37,54.4
73,1,CA1-RSC,63.0,0.2911,0.718,4.0,6000,0.1119,6,0.0937,-0.0135,0,0.1452,0.2951,0.1381,0.166,75.47,87.05,36.02,29.89,0.5,0.2727,82.96,85.53,79.51,50.75
73,1,CA1-RSC,68.0,0.3146,0.6957,9.0,6000,0.1829,5,0.0766,0.0119,0,0.1505,0.3104,0.1321,0.1661,69.74,81.09,78.82,85.47,0.7143,0.3333,82.23,85.19,79.11,86.33
73,1,CA1-RSC,73.0,0.338,0.6492,14.0,6000,0.0505,0,0.0,-0.005,-10,0.1258,0.2981,0.1203,0.1824,53.23,58.77,68.08,64.92,0.5,0.4,82.09,89.87,85.44,79.14
73,1,CA1-RSC,78.0,0.3615,0.7139,19.0,6000,0.0622,0,0.0,-0.0199,-2,0.1422,0.3154,0.0972,0.1216,82.22,84.8,63.7,71.75,0.5,0.5556,86.56,79.11,86.58,82.17
73,1,CA1-RSC,83.0,0.385,0.8038,24.0,6000,0.1893,6,0.1,-0.0125,-9,0.1206,0.3219,0.1138,0.1172,52.98,47.37,30.3,38.3,0.5,0.4737,84.12,85.78,68.22,88.69
73,1,CA1-RSC,88.0,0.4085,0.8539,29.0,6000,0.2284,3,0.0615,0.0002,0,0.128,0.3255,0.1089,0.1578,77.8,78.97,34.33,43.96,0.7143,0.2174,89.92,80.39,81.76,79.58
73,1,CA1-RSC,93.0,0.4319,0.8429,34.0,6000,0.0457,0,0.0,-0.0244,-3,0.1142,0.3195,0.1094,0.1542,84.78,80.87,60.11,58.84,1.0,0.1667,89.27,76.45,79.16,69.11
73,1,CA1-RSC,98.0,0.4554,0.6962,39.0,6000,0.0794,0,0.0,-0.0303,-1,0.1104,0.2767,0.1319,0.1453,48.73,57.29,19.3,33.23,0.7143,0.4,89.83,86.62,84.27,78.5
73,1,CA1-RSC,103.0,0.4789,0.7147,44.0,6000,0.1366,0,0.0,-0.0048,0,0.1115,0.3023,0.1306,0.1244,46.91,59.3,49.75,61.15,0.7143,0.2174,88.83,80.2,67.64,64.85
73,1,CA1-RSC,108.0,0.5023,0.6664,49.0,6000,0.0848,0,0.0,-0.0376,-4,0.1977,0.2687,0.1385,0.1439,37.69,45.46,44.4,44.51,0.7143,0.3333,85.86,87.43,76.47,77.29
73,1,CA1-RSC,113.0,0.5258,0.6405,54.0,6000,0.1099,0,0.0,-0.03,0,0.1597,0.2943,0.1419,0.1611,56.04,79.08,64.88,50.88,0.5,0.12,80.96,86.43,73.12,68.54
73,1,CA1-RSC,118.0,0.5493,0.66,59.0,6000,0.0898,0,0.0,-0.0074,0,0.1499,0.2795,0.1152,0.1459,62.79,57.72,45.95,44.72,1.0,0.1667,88.92,84.93,62.47,74.86
73,1,CA1-RSC,123.0,0.5728,0.5536,64.0,6000,0.0679,0,0.0,-0.0144,3,0.1032,0.2625,0.1,0.1083,78.98,69.0,57.59,56.43,0.5,0.4,78.67,80.93,79.91,79.75
73,1,CA1-RSC,128.0,0.5962,0.7324,69.0,6000,0.0517,0,0.0,-0.0123,-2,0.0944,0.3445,0.1102,0.1064,82.76,85.46,89.98,88.77,0.7143,0.2174,70.13,89.16,81.52,88.76
73,1,CA1-RSC,133.0,0.6197,0.6769,74.0,6000,0.0452,0,0.0,0.0019,4,0.0881,0.3685,0.099,0.1318,48.72,55.39,56.82,57.52,0.7143,0.4,88.56,84.64,74.64,81.49
73,1,CA1-RSC,138.0,0.6432,0.8944,79.0,6000,0.0691,0,0.0,0.0152,0,0.0939,0.4041,0.1311,0.1614,81.45,85.36,72.21,66.97,0.7143,0.2727,81.77,80.9,86.3,74.02
73,1,CA1-RSC,143.0,0.6667,0.7278,84.0,6000,0.0891,0,0.0,0.0092,0,0.0998,0.4112,0.1291,0.1663,64.09,67.89,50.75,49.09,0.5,0.2174,86.13,82.85,80.38,79.18
73,1,CA1-RSC,148.0,0.6901,0.5407,89.0,6000,0.095,0,0.0,-0.0158,0,0.1213,0.3597,0.1356,0.1594,68.79,70.75,34.2,37.21,1.0,0.5556,77.41,89.72,70.36,81.69
73,1,CA1-RSC,153.0,0.7136,0.3515,94.0,6000,0.0394,0,0.0,0.003,0,0.1206,0.3509,0.1252,0.1622,46.74,52.46,45.11,47.19,0.7143,0.2727,77.39,86.03,89.06,75.34
73,1,CA1-RSC,158.0,0.7371,0.3623,99.0,6000,0.0739,0,0.0,-0.0098,0,0.1543,0.3306,0.1545,0.1766,81.25,86.05,32.33,43.0,0.3333,0.4737,85.51,87.44,86.51,68.4
73,1,CA1-RSC,163.0,0.7606,0.3449,104.0,6000,0.0848,0,0.0,-0.0096,0,0.1983,0.3389,0.1455,0.169,74.73,73.14,22.46,41.76,0.7143,0.5556,78.65,82.78,67.44,85.35
73,1,CA1-RSC,168.0,0.784,0.2007,109.0,6000,0.0792,0,0.0,-0.0575,-6,0.1452,0.2977,0.1165,0.1265,85.78,80.36,38.54,56.66,0.5,0.2727,89.88,89.53,63.38,77.11
73,1,CA1-RSC,173.0,0.8075,0.0785,114.0,6000,0.0379,0,0.0,-0.0316,-6,0.1283,0.3008,0.1094,0.1339,80.73,88.84,55.48,59.53,0.5,0.4,80.27,80.38,83.02,87.83
73,1,CA1-RSC,178.0,0.831,0.0068,119.0,6000,0.0185,0,0.0,-0.0186,0,0.1057,0.3381,0.087,0.1371,84.34,87.41,81.19,82.56,0.5,0.4,79.01,85.71,86.29,79.02
