animal,learner,pair,dim,epoch,bin_ms,lag_bins,lag_ms,r,label,ifi_fit,label_loo,ifi_loo,label_xv,ifi_xv,n_trials_xv,sig,p_perdim,cc_heldout,n_bins,n_fit_trials
52,1,CA1-CA3,8,expert,10,-5,-50,0.01557,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,-4,-40,0.01457,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,-3,-30,0.01152,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,-2,-20,0.01484,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,-1,-10,0.03289,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,0,0,0.03288,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,1,10,0.03146,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,2,20,0.03902,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,3,30,0.03476,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,4,40,0.01973,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,5,50,0.00775,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,6,60,0.00821,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,7,70,0.00956,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,8,80,0.01458,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,9,90,0.01141,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,10,100,0.00612,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,11,110,0.00477,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,12,120,0.018,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,13,130,0.02259,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,14,140,0.01454,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,15,150,0.01346,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,16,160,0.00418,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,17,170,0.008,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,18,180,0.01228,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,19,190,0.01303,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,20,200,0.00931,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,21,210,0.0127,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,22,220,0.01254,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,23,230,0.01175,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,24,240,0.02035,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,8,expert,10,25,250,0.01893,FF,0.06257,FF,0.04864,FF,0.09251,70,1,0.00498,0.03984,24140,90
52,1,CA1-CA3,9,naive,10,-25,-250,0.00644,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-24,-240,0.01415,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-23,-230,0.00857,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-22,-220,0.01514,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-21,-210,0.0046,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-20,-200,-0.00209,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-19,-190,0.00737,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-18,-180,0.0099,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-17,-170,0.00851,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-16,-160,0.00588,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-15,-150,0.00766,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-14,-140,0.01091,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-13,-130,0.00661,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-12,-120,-0.00042,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-11,-110,0.0037,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-10,-100,0.00161,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-9,-90,0.00179,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-8,-80,0.0072,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-7,-70,0.00147,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-6,-60,-0.00058,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-5,-50,-0.00136,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-4,-40,0.00247,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-3,-30,0.00463,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-2,-20,0.00881,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,-1,-10,0.01272,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,0,0,0.0303,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,1,10,0.02389,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,2,20,0.02581,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,3,30,0.0172,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,4,40,0.01301,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,5,50,0.0094,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,6,60,0.00888,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,7,70,0.00798,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,8,80,0.00668,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,9,90,0.00563,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,10,100,0.00187,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,11,110,-0.00389,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,12,120,-0.00637,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,13,130,-0.00413,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,14,140,0.00368,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,15,150,0.00252,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,16,160,0.00899,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,17,170,0.00601,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,18,180,0.00392,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,19,190,0.00358,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,20,200,-0.00528,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,21,210,0.00354,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,22,220,-0.00355,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,23,230,0.00625,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,24,240,0.00983,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,naive,10,25,250,0.00752,FF,0.17979,FF,0.15285,FF,0.16195,70,1,0.00498,0.03204,36887,90
52,1,CA1-CA3,9,intermediate,10,-25,-250,0.0075,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-24,-240,0.0143,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-23,-230,0.00869,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-22,-220,0.00994,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-21,-210,0.01161,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-20,-200,0.00953,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-19,-190,-0.00192,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-18,-180,0.00729,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-17,-170,0.00456,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-16,-160,0.01462,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-15,-150,0.01775,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-14,-140,0.01807,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-13,-130,0.01275,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-12,-120,0.01442,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-11,-110,0.00666,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-10,-100,-0.00083,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-9,-90,0.00589,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-8,-80,0.01056,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-7,-70,0.00523,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-6,-60,0.00177,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-5,-50,0.00297,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-4,-40,0.01478,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-3,-30,0.01906,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-2,-20,0.01279,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,-1,-10,0.02429,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,0,0,0.03715,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,1,10,0.03359,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,2,20,0.02453,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,3,30,0.01657,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,4,40,0.00772,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,5,50,0.00847,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,6,60,0.00557,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,7,70,0.00669,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,8,80,0.00889,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,9,90,0.01548,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,10,100,0.01409,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,11,110,0.00902,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,12,120,0.00781,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,13,130,0.00099,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,14,140,0.00866,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,15,150,0.00172,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,16,160,0.00485,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,17,170,0.0059,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,18,180,-0.00437,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,19,190,-0.00722,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,20,200,-0.00506,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,21,210,-0.0029,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,22,220,0.01154,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,23,230,0.01459,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,24,240,0.02356,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,intermediate,10,25,250,0.01979,FF,0.17979,FF,0.195,FF,0.16195,70,1,0.00498,0.03204,31824,90
52,1,CA1-CA3,9,expert,10,-25,-250,0.0386,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-24,-240,0.03485,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-23,-230,0.01931,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-22,-220,0.01768,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-21,-210,0.01713,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-20,-200,0.01829,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-19,-190,0.02585,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-18,-180,0.02355,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-17,-170,0.01374,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-16,-160,0.00573,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-15,-150,0.01316,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-14,-140,0.02021,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-13,-130,0.01569,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-12,-120,0.02188,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-11,-110,0.02347,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-10,-100,0.02928,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-9,-90,0.03177,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-8,-80,0.01681,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-7,-70,0.02584,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-6,-60,0.02624,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-5,-50,0.02556,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-4,-40,0.01584,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-3,-30,0.02025,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-2,-20,0.02493,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,-1,-10,0.02061,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,0,0,0.03235,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,1,10,0.02379,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,2,20,0.02635,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,3,30,0.04036,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,4,40,0.02645,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,5,50,0.01469,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,6,60,0.02278,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,7,70,0.01627,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,8,80,0.01264,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,9,90,0.01012,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,10,100,0.02225,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,11,110,0.02093,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,12,120,0.02187,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,13,130,0.02968,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,14,140,0.02855,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,15,150,0.02914,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,16,160,0.02758,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,17,170,0.02927,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,18,180,0.0268,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,19,190,0.0335,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,20,200,0.03457,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,21,210,0.02354,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,22,220,0.02334,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,23,230,0.01956,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,24,240,0.0328,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,9,expert,10,25,250,0.03138,FF,0.17979,FF,0.19249,FF,0.16195,70,1,0.00498,0.03204,24140,90
52,1,CA1-CA3,10,naive,10,-25,-250,0.01521,FF,0.08759,FF,0.09425,FF,0.08836,70,1,0.00498,0.02617,36887,90
52,1,CA1-CA3,10,naive,10,-24,-240,0.01927,FF,0.08759,FF,0.09425,FF,0.08836,70,1,0.00498,0.02617,36887,90
52,1,CA1-CA3,10,naive,10,-23,-230,0.01537,FF,0.08759,FF,0.09425,FF,0.08836,70,1,0.00498,0.02617,36887,90
52,1,CA1-CA3,10,naive,10,-22,-220,0.00836,FF,0.08759,FF,0.09425,FF,0.08836,70,1,0.00498,0.02617,36887,90
52,1,CA1-CA3,10,naive,10,-21,-210,0.00215,FF,0.08759,FF,0.09425,FF,0.08836,70,1,0.00498,0.02617,36887,90
52,1,CA1-CA3,10,naive,10,-20,-200,-0.00656,FF,0.08759,FF,0.09425,FF,0.08836,70,1,0.00498,0.02617,36887,90
52,1,CA1-CA3,10,naive,10,-19,-190,-0.00126,FF,0.08759,FF,0.09425,FF,0.08836,70,1,0.00498,0.02617,36887,90
52,1,CA1-CA3,10,naive,10,-18,-180,0.00951,FF,0.08759,FF,0.09425,FF,0.08836,70,1,0.00498,0.02617,36887,90
