animal,pair,epoch,dim,peak_cc,sig,ifi,lag
34,CA1-CA3,expert,7,-0.0035,0,0.0009,1
34,CA1-CA3,expert,8,-0.0198,0,0.0301,-4
34,CA1-V1,naive,1,0.1692,0,0.0297,3
34,CA1-V1,naive,2,0.0813,0,0.0228,4
34,CA1-V1,naive,3,0.0595,0,-0.0,-7
34,CA1-V1,naive,4,0.0843,0,0.0235,4
34,CA1-V1,naive,5,0.0595,0,0.0212,4
34,CA1-V1,naive,6,0.0429,0,-0.016,-8
34,CA1-V1,naive,7,0.0448,0,-0.0445,-4
34,CA1-V1,naive,8,0.0266,0,-0.0354,-7
34,CA1-V1,naive,9,-0.0135,0,-0.005,-4
34,CA1-V1,naive,10,0.0342,0,-0.0136,-4
34,CA1-V1,naive,11,0.0125,0,-0.019,-4
34,CA1-V1,naive,12,-0.005,0,-0.015,4
34,CA1-V1,naive,13,0.0104,0,0.0095,-4
34,CA1-V1,naive,14,-0.0109,0,-0.0425,-4
34,CA1-V1,naive,15,-0.0337,0,-0.0144,-4
34,CA1-V1,naive,16,0.0095,0,-0.0165,-8
34,CA1-V1,naive,17,0.0227,0,0.0008,-8
34,CA1-V1,naive,18,0.0037,0,0.0304,4
34,CA1-V1,naive,19,-0.1001,0,-0.0644,-4
34,CA1-V1,naive,20,0.0313,0,-0.1376,-8
34,CA1-V1,intermediate,1,0.2614,1,-0.0018,-2
34,CA1-V1,intermediate,2,0.1715,0,0.0079,6
34,CA1-V1,intermediate,3,0.137,0,-0.0424,-2
34,CA1-V1,intermediate,4,0.0609,0,-0.0773,-1
34,CA1-V1,intermediate,5,0.0689,0,-0.0363,-1
34,CA1-V1,intermediate,6,0.0438,0,0.0167,1
34,CA1-V1,intermediate,7,0.0379,0,-0.0232,-1
34,CA1-V1,intermediate,8,0.0491,0,-0.0116,0
34,CA1-V1,intermediate,9,0.031,0,0.0113,0
34,CA1-V1,intermediate,10,0.0368,0,0.0006,0
34,CA1-V1,intermediate,11,0.0172,0,0.0143,0
34,CA1-V1,intermediate,12,-0.0033,0,-0.0042,0
34,CA1-V1,intermediate,13,-0.0035,0,-0.0141,-3
34,CA1-V1,intermediate,14,0.0012,0,-0.0128,7
34,CA1-V1,intermediate,15,0.0093,0,-0.0098,-3
34,CA1-V1,intermediate,16,0.0021,0,0.0013,0
34,CA1-V1,intermediate,17,0.0104,0,0.0498,0
34,CA1-V1,intermediate,18,0.0455,0,-0.0348,0
34,CA1-V1,intermediate,19,0.0063,0,-0.0116,0
34,CA1-V1,intermediate,20,-0.0131,0,-0.2255,-1
34,CA1-V1,expert,1,0.3497,1,-0.0073,-7
34,CA1-V1,expert,2,0.1987,0,-0.0506,-5
34,CA1-V1,expert,3,0.1238,0,-0.0093,-6
34,CA1-V1,expert,4,0.1215,0,0.0192,7
34,CA1-V1,expert,5,0.0424,0,-0.0388,-6
34,CA1-V1,expert,6,0.0815,0,0.0186,-2
34,CA1-V1,expert,7,0.0465,0,0.0183,4
34,CA1-V1,expert,8,0.0557,0,-0.0004,0
34,CA1-V1,expert,9,0.0233,0,-0.017,-1
34,CA1-V1,expert,10,0.0212,0,-0.0086,-2
34,CA1-V1,expert,11,0.0194,0,-0.0032,8
34,CA1-V1,expert,12,0.0224,0,0.0103,-4
34,CA1-V1,expert,13,0.0124,0,0.0209,0
34,CA1-V1,expert,14,-0.0146,0,-0.0022,-4
34,CA1-V1,expert,15,0.015,0,-0.0181,-4
34,CA1-V1,expert,16,0.0131,0,-0.0167,3
34,CA1-V1,expert,17,-0.0129,0,-0.0393,3
34,CA1-V1,expert,18,-0.0089,0,-0.0343,-8
34,CA1-V1,expert,19,-0.0051,0,0.0177,8
34,CA1-V1,expert,20,0.0157,0,0.0116,-5
36,CA1-V1,naive,1,0.1045,0,-0.0052,0
36,CA1-V1,naive,2,0.0549,0,-0.0487,-5
36,CA1-V1,naive,3,0.0409,0,-0.0047,6
36,CA1-V1,naive,4,0.0544,0,-0.0198,-2
36,CA1-V1,naive,5,0.0472,0,0.0007,-6
36,CA1-V1,naive,6,0.0312,0,-0.0154,8
36,CA1-V1,naive,7,0.0279,0,-0.0104,-1
36,CA1-V1,naive,8,0.0155,0,0.005,-4
36,CA1-V1,naive,9,0.0222,0,0.0089,0
36,CA1-V1,naive,10,0.033,0,0.0112,0
36,CA1-V1,naive,11,0.0252,0,-0.006,-7
36,CA1-V1,naive,12,0.027,0,0.0052,-7
36,CA1-V1,naive,13,0.0234,0,-0.015,0
36,CA1-V1,naive,14,0.0107,0,-0.0057,3
36,CA1-V1,naive,15,-0.0188,0,0.0198,8
36,CA1-V1,naive,16,0.0114,0,0.0054,3
36,CA1-V1,naive,17,0.0017,0,-0.0151,3
36,CA1-V1,naive,18,-0.0072,0,-0.0762,-7
36,CA1-V1,naive,19,-0.0173,0,-0.0374,5
36,CA1-V1,naive,20,0.0021,0,0.1869,-2
36,CA1-V1,intermediate,1,0.1404,1,0.0284,5
36,CA1-V1,intermediate,2,0.0399,0,0.0168,-6
36,CA1-V1,intermediate,3,0.0428,0,0.0345,5
36,CA1-V1,intermediate,4,-0.0173,0,0.0034,-4
36,CA1-V1,intermediate,5,-0.0051,0,-0.0068,-4
36,CA1-V1,intermediate,6,-0.0143,0,0.0031,3
36,CA1-V1,intermediate,7,-0.0228,0,0.0245,3
36,CA1-V1,intermediate,8,0.003,0,0.015,-4
36,CA1-V1,intermediate,9,0.0084,0,0.0233,8
36,CA1-V1,intermediate,10,-0.0024,0,0.0124,8
36,CA1-V1,intermediate,11,0.007,0,-0.0121,-8
36,CA1-V1,intermediate,12,-0.0156,0,-0.0137,6
36,CA1-V1,intermediate,13,-0.0156,0,0.0081,5
36,CA1-V1,intermediate,14,0.0034,0,-0.0254,-5
36,CA1-V1,intermediate,15,0.001,0,-0.0446,-8
36,CA1-V1,intermediate,16,-0.0045,0,-0.0034,5
36,CA1-V1,intermediate,17,-0.0134,0,0.0248,-2
36,CA1-V1,intermediate,18,-0.0171,0,0.022,4
36,CA1-V1,intermediate,19,0.0036,0,0.0245,-1
36,CA1-V1,intermediate,20,0.0242,0,0.1628,-6
36,CA1-V1,expert,1,0.125,0,-0.0165,-8
36,CA1-V1,expert,2,0.0834,0,0.023,6
36,CA1-V1,expert,3,0.106,0,-0.0156,0
36,CA1-V1,expert,4,0.0519,0,-0.024,4
36,CA1-V1,expert,5,0.0455,0,-0.0319,-2
36,CA1-V1,expert,6,0.0397,0,-0.033,-3
36,CA1-V1,expert,7,0.0458,0,-0.0334,0
36,CA1-V1,expert,8,0.0166,0,-0.0255,-6
36,CA1-V1,expert,9,0.0183,0,-0.0192,0
36,CA1-V1,expert,10,0.0118,0,0.0036,0
36,CA1-V1,expert,11,0.0385,0,-0.0082,3
36,CA1-V1,expert,12,0.0284,0,-0.0101,-1
36,CA1-V1,expert,13,0.011,0,0.003,-5
36,CA1-V1,expert,14,0.0071,0,-0.0006,2
36,CA1-V1,expert,15,0.0257,0,-0.0037,-5
36,CA1-V1,expert,16,0.0149,0,0.0244,0
36,CA1-V1,expert,17,0.0033,0,-0.0027,-8
36,CA1-V1,expert,18,0.0208,0,-0.0037,0
36,CA1-V1,expert,19,0.0052,0,-0.0103,-7
36,CA1-V1,expert,20,0.0029,0,-0.1474,-8
41,CA1-CA3,expert,1,0.3255,1,-0.0103,0
41,CA1-CA3,expert,2,0.2674,1,-0.0445,0
41,CA1-CA3,expert,3,0.1974,1,-0.0166,0
41,CA1-CA3,expert,4,0.0523,0,-0.0332,0
41,CA1-CA3,expert,5,0.0276,0,0.0092,0
41,CA1-CA3,expert,6,0.0334,0,0.0236,0
41,CA1-CA3,expert,7,0.0057,0,0.0285,0
41,CA1-CA3,expert,8,0.021,0,0.0236,0
41,CA1-CA3,expert,9,0.0451,0,0.0314,0
41,CA1-CA3,expert,10,-0.0172,0,-0.001,-7
41,CA1-CA3,expert,11,-0.0159,0,0.084,1
41,CA1-CA3,expert,12,-0.0033,0,0.1042,1
41,CA1-CA3,expert,13,-0.0128,0,-0.0788,-6
41,CA1-CA3,expert,14,0.0167,0,0.0443,-6
41,CA1-V1,naive,1,0.0879,0,-0.0387,-6
41,CA1-V1,naive,2,0.1007,0,-0.0368,-8
41,CA1-V1,naive,3,0.087,0,-0.0084,-1
41,CA1-V1,naive,4,0.0396,0,-0.0043,4
41,CA1-V1,naive,5,0.0478,0,-0.0301,-8
41,CA1-V1,naive,6,0.0128,0,-0.03,-7
41,CA1-V1,naive,7,0.0057,0,-0.0027,-4
41,CA1-V1,naive,8,0.0265,0,-0.0185,3
41,CA1-V1,naive,9,0.0217,0,0.0235,1
41,CA1-V1,naive,10,-0.0019,0,0.0314,1
41,CA1-V1,naive,11,0.0253,0,0.0016,4
41,CA1-V1,naive,12,0.0207,0,0.0738,0
41,CA1-V1,naive,13,0.0013,0,0.0997,1
41,CA1-V1,intermediate,1,0.1703,0,-0.0194,-6
41,CA1-V1,intermediate,2,0.0207,0,0.0414,5
41,CA1-V1,intermediate,3,0.0752,0,0.0352,5
41,CA1-V1,intermediate,4,0.0394,0,0.0063,2
41,CA1-V1,intermediate,5,0.059,0,0.0027,-4
41,CA1-V1,intermediate,6,0.0386,0,-0.0201,-4
41,CA1-V1,intermediate,7,0.0264,0,0.0161,4
41,CA1-V1,intermediate,8,0.0135,0,0.0118,-2
41,CA1-V1,intermediate,9,0.0235,0,0.035,6
41,CA1-V1,intermediate,10,-0.0027,0,0.0566,6
41,CA1-V1,intermediate,11,0.0271,0,0.0258,-6
41,CA1-V1,intermediate,12,0.0005,0,-0.0079,2
41,CA1-V1,intermediate,13,0.0074,0,0.018,0
41,CA1-V1,expert,1,0.1427,0,0.0416,8
41,CA1-V1,expert,2,0.0541,0,0.0288,7
41,CA1-V1,expert,3,0.0782,0,0.0089,-1
41,CA1-V1,expert,4,0.0329,0,0.031,5
41,CA1-V1,expert,5,0.0429,0,-0.0005,-4
41,CA1-V1,expert,6,0.0186,0,-0.0018,-4
41,CA1-V1,expert,7,0.0253,0,0.0318,4
41,CA1-V1,expert,8,0.0286,0,0.0019,-6
41,CA1-V1,expert,9,0.0148,0,-0.0089,1
41,CA1-V1,expert,10,0.0371,0,-0.0188,-6
41,CA1-V1,expert,11,0.0167,0,-0.0569,-6
41,CA1-V1,expert,12,-0.011,0,-0.024,-6
41,CA1-V1,expert,13,-0.0263,0,-0.0881,-6
52,CA1-RSC,naive,1,0.14,1,0.0632,3
52,CA1-RSC,naive,2,-0.1757,0,0.0341,5
52,CA1-RSC,naive,3,-0.1314,0,0.0205,0
52,CA1-RSC,naive,4,0.2121,1,0.0296,6
52,CA1-RSC,naive,5,-0.1886,0,0.0219,-7
52,CA1-RSC,naive,6,-0.1935,0,-0.0122,-7
52,CA1-RSC,naive,7,-0.0622,0,-0.0212,-8
52,CA1-RSC,intermediate,1,0.0441,0,-0.0314,-4
52,CA1-RSC,intermediate,2,0.0323,0,-0.0679,-4
52,CA1-RSC,intermediate,3,0.0365,0,-0.038,-4
52,CA1-RSC,intermediate,4,0.0052,0,-0.0206,-6
52,CA1-RSC,intermediate,5,0.0074,0,-0.0356,-4
52,CA1-RSC,intermediate,6,0.0114,0,0.0107,-6
52,CA1-RSC,intermediate,7,0.0052,0,0.0065,-6
52,CA1-RSC,expert,1,0.283,1,-0.0041,2
52,CA1-RSC,expert,2,0.0923,1,-0.0046,0
52,CA1-RSC,expert,3,0.2848,1,0.0408,0
52,CA1-RSC,expert,4,-0.0253,0,0.0298,0
52,CA1-RSC,expert,5,0.2852,1,0.0701,0
52,CA1-RSC,expert,6,-0.0166,0,0.0753,7
52,CA1-RSC,expert,7,0.2205,1,0.035,7
52,CA1-CA3,naive,1,0.2186,1,-0.015,0
52,CA1-CA3,naive,2,0.1799,1,0.024,0
52,CA1-CA3,naive,3,0.1096,1,0.0242,0
52,CA1-CA3,naive,4,0.1112,1,-0.0069,0
52,CA1-CA3,naive,5,0.0537,0,-0.0206,0
52,CA1-CA3,naive,6,0.0551,0,-0.0291,0
52,CA1-CA3,naive,7,0.0311,0,-0.0088,0
52,CA1-CA3,naive,8,0.0453,0,-0.046,0
52,CA1-CA3,naive,9,0.0046,0,-0.0262,-8
52,CA1-CA3,naive,10,0.015,0,-0.0397,-8
52,CA1-CA3,naive,11,0.0038,0,-0.0621,-8
52,CA1-CA3,naive,12,0.0226,0,-0.018,-8
52,CA1-CA3,naive,13,0.0166,0,-0.0141,-8
52,CA1-CA3,naive,14,-0.0164,0,-0.037,8
52,CA1-CA3,naive,15,0.0108,0,-0.0303,8
52,CA1-CA3,naive,16,-0.0249,0,-0.0404,-8
52,CA1-CA3,naive,17,0.0125,0,-0.0247,0
52,CA1-CA3,naive,18,0.0033,0,-0.0276,3
52,CA1-CA3,naive,19,-0.0005,0,0.0234,-5
52,CA1-CA3,naive,20,0.001,0,-0.2243,-4
52,CA1-CA3,intermediate,1,0.1408,1,0.0099,0
52,CA1-CA3,intermediate,2,0.1185,1,0.0341,0
52,CA1-CA3,intermediate,3,0.0576,0,0.0176,0
52,CA1-CA3,intermediate,4,0.0455,0,-0.0078,0
52,CA1-CA3,intermediate,5,0.0277,0,-0.0104,0
52,CA1-CA3,intermediate,6,0.0058,0,-0.0198,0
52,CA1-CA3,intermediate,7,0.0199,0,-0.0158,-1
52,CA1-CA3,intermediate,8,0.0126,0,-0.0038,-1
52,CA1-CA3,intermediate,9,0.0383,0,-0.0044,-1
52,CA1-CA3,intermediate,10,0.0134,0,0.004,-1
52,CA1-CA3,intermediate,11,0.0206,0,0.014,0
52,CA1-CA3,intermediate,12,0.0082,0,0.0118,0
52,CA1-CA3,intermediate,13,0.0117,0,-0.0013,7
