animal,learner,pair,epoch,bin_ms,lag_bins,lag_ms,n_samples,cc1,cc_mean3,n_sig,angle_x,angle_y,angle_x_cc1,angle_y_cc1,floor_x,floor_y,floor_cc1,gini_x_conn,gini_y_conn,angle_ff_fb_x,angle_ff_fb_y,angle_ff_fb_cc1
66,1,V1-RSC,intermediate,10,25,250,5750,0.0791,0.0549,0,88.57,85.14,56.77,83.45,82.48,81.59,54.76,0.2697,0.35,82.6,88.5,71.17
66,1,V1-RSC,intermediate,10,-25,-250,5750,0.1239,0.0517,0,77.8,86.85,78.93,62.1,82.48,81.59,54.76,0.3163,0.3627,82.6,88.5,71.17
66,1,CA1-RSC,expert,10,0,0,6000,0.1172,0.0619,0,0.0,0.0,0.0,0.0,86.97,84.73,81.52,0.4806,0.3775,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,1,10,5990,0.0392,0.0279,0,88.92,71.96,85.27,77.13,86.97,84.73,81.52,0.3578,0.2661,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-1,-10,5990,0.0007,-0.0079,0,89.9,71.92,80.24,87.39,86.97,84.73,81.52,0.3624,0.3039,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,2,20,5980,0.0789,0.0236,0,79.59,69.91,74.43,80.32,86.97,84.73,81.52,0.3994,0.2911,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-2,-20,5980,0.0355,0.0033,0,88.8,49.39,70.32,55.23,86.97,84.73,81.52,0.3504,0.3273,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,3,30,5970,0.0646,0.032,0,66.8,70.17,58.3,83.62,86.97,84.73,81.52,0.3675,0.332,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-3,-30,5970,0.0252,0.0249,0,76.55,67.65,84.64,85.5,86.97,84.73,81.52,0.3151,0.2872,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,4,40,5960,0.0432,0.0193,0,81.31,70.47,77.53,71.19,86.97,84.73,81.52,0.3506,0.2281,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-4,-40,5960,0.0117,0.0103,0,71.26,85.55,88.38,63.86,86.97,84.73,81.52,0.3159,0.1881,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,5,50,5950,0.0399,0.0363,0,77.57,81.77,84.47,89.8,86.97,84.73,81.52,0.4081,0.2869,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-5,-50,5950,-0.0064,0.0019,0,89.48,81.92,86.21,78.45,86.97,84.73,81.52,0.3537,0.2124,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,7,70,5930,0.0379,0.0135,0,83.09,83.18,85.97,74.29,86.97,84.73,81.52,0.3191,0.2016,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-7,-70,5930,0.0126,-0.0007,0,89.12,75.06,71.21,89.3,86.97,84.73,81.52,0.3706,0.2336,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,10,100,5900,-0.0237,-0.0002,0,86.27,66.41,62.73,80.78,86.97,84.73,81.52,0.362,0.1828,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-10,-100,5900,0.0178,0.0093,0,83.24,89.48,71.2,80.03,86.97,84.73,81.52,0.3361,0.2889,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,15,150,5850,0.0344,0.0127,0,78.41,64.05,87.31,86.5,86.97,84.73,81.52,0.2922,0.3254,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-15,-150,5850,-0.0028,-0.0043,0,84.27,84.35,71.61,85.37,86.97,84.73,81.52,0.3558,0.2581,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,20,200,5800,0.0304,0.0437,0,82.29,79.98,84.87,69.92,86.97,84.73,81.52,0.4743,0.2954,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-20,-200,5800,0.0358,0.014,0,85.02,85.33,78.47,79.75,86.97,84.73,81.52,0.3761,0.2893,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,25,250,5750,0.061,0.0208,0,79.22,83.45,81.32,88.4,86.97,84.73,81.52,0.4173,0.2878,74.73,82.27,47.85
66,1,CA1-RSC,expert,10,-25,-250,5750,0.0397,0.0191,0,70.67,84.43,85.72,74.02,86.97,84.73,81.52,0.3349,0.3257,74.73,82.27,47.85
66,1,CA1-DG,expert,10,0,0,6000,0.2204,0.1399,1,0.0,0.0,0.0,0.0,83.39,63.82,84.68,0.3048,0.2692,67.99,87.47,58.26
66,1,CA1-DG,expert,10,1,10,5990,0.1771,0.1043,1,53.61,51.63,83.87,85.48,83.39,63.82,84.68,0.3131,0.3007,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-1,-10,5990,0.2072,0.1488,1,81.1,59.53,44.8,54.93,83.39,63.82,84.68,0.2889,0.3289,67.99,87.47,58.26
66,1,CA1-DG,expert,10,2,20,5980,0.1941,0.1156,1,57.25,64.58,89.73,80.05,83.39,63.82,84.68,0.3358,0.2982,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-2,-20,5980,0.1575,0.1086,1,83.21,88.19,59.32,68.86,83.39,63.82,84.68,0.3251,0.2553,67.99,87.47,58.26
66,1,CA1-DG,expert,10,3,30,5970,0.1857,0.1072,1,78.4,86.65,80.83,79.41,83.39,63.82,84.68,0.3367,0.2847,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-3,-30,5970,0.2239,0.1093,1,87.9,75.58,50.35,68.31,83.39,63.82,84.68,0.3428,0.3302,67.99,87.47,58.26
66,1,CA1-DG,expert,10,4,40,5960,0.1763,0.0972,1,81.95,81.75,59.71,69.4,83.39,63.82,84.68,0.3179,0.2622,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-4,-40,5960,0.1691,0.0893,1,87.42,85.94,69.3,69.33,83.39,63.82,84.68,0.3715,0.3306,67.99,87.47,58.26
66,1,CA1-DG,expert,10,5,50,5950,0.1509,0.1024,1,69.82,77.67,58.22,64.17,83.39,63.82,84.68,0.2876,0.3231,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-5,-50,5950,0.1918,0.0929,1,77.86,80.87,82.05,77.3,83.39,63.82,84.68,0.344,0.3205,67.99,87.47,58.26
66,1,CA1-DG,expert,10,7,70,5930,0.1679,0.0965,1,79.4,79.65,63.68,89.05,83.39,63.82,84.68,0.3398,0.2929,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-7,-70,5930,0.07,0.0821,1,81.12,85.53,86.36,72.93,83.39,63.82,84.68,0.3124,0.2787,67.99,87.47,58.26
66,1,CA1-DG,expert,10,10,100,5900,0.1638,0.0811,1,71.58,61.0,72.75,77.11,83.39,63.82,84.68,0.3506,0.2346,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-10,-100,5900,0.1431,0.0768,1,80.34,82.43,69.98,63.96,83.39,63.82,84.68,0.4273,0.2802,67.99,87.47,58.26
66,1,CA1-DG,expert,10,15,150,5850,0.1137,0.0911,1,85.44,81.98,81.51,71.65,83.39,63.82,84.68,0.3757,0.3017,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-15,-150,5850,0.0468,0.0672,1,83.86,88.24,89.3,84.52,83.39,63.82,84.68,0.3422,0.1951,67.99,87.47,58.26
66,1,CA1-DG,expert,10,20,200,5800,0.1124,0.0803,1,66.69,69.34,43.76,87.65,83.39,63.82,84.68,0.3404,0.2615,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-20,-200,5800,0.095,0.0714,1,60.88,78.41,83.24,80.31,83.39,63.82,84.68,0.3045,0.2612,67.99,87.47,58.26
66,1,CA1-DG,expert,10,25,250,5750,0.1492,0.0584,1,82.9,78.17,58.05,78.36,83.39,63.82,84.68,0.4336,0.2825,67.99,87.47,58.26
66,1,CA1-DG,expert,10,-25,-250,5750,0.0425,0.0327,1,83.97,74.51,85.72,61.59,83.39,63.82,84.68,0.3193,0.1801,67.99,87.47,58.26
66,1,CA1-V1,expert,10,0,0,6000,0.1006,0.0647,0,0.0,0.0,0.0,0.0,85.82,80.7,89.86,0.4605,0.3309,80.31,66.12,60.66
66,1,CA1-V1,expert,10,1,10,5990,0.0328,0.0271,0,65.68,78.06,56.98,76.62,85.82,80.7,89.86,0.3717,0.2149,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-1,-10,5990,-0.0116,0.009,0,89.36,82.62,56.94,65.13,85.82,80.7,89.86,0.3051,0.1269,80.31,66.12,60.66
66,1,CA1-V1,expert,10,2,20,5980,0.0301,0.0175,0,75.02,64.21,69.87,89.21,85.82,80.7,89.86,0.3693,0.1575,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-2,-20,5980,-0.0159,0.0022,0,82.43,82.3,59.76,71.28,85.82,80.7,89.86,0.4071,0.2002,80.31,66.12,60.66
66,1,CA1-V1,expert,10,3,30,5970,0.0242,0.0052,0,67.08,72.17,64.98,67.8,85.82,80.7,89.86,0.3499,0.2771,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-3,-30,5970,0.0288,0.0195,0,89.38,84.94,78.92,87.58,85.82,80.7,89.86,0.3586,0.1099,80.31,66.12,60.66
66,1,CA1-V1,expert,10,4,40,5960,-0.0171,0.0106,0,63.94,88.21,85.31,86.81,85.82,80.7,89.86,0.332,0.1832,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-4,-40,5960,0.005,0.0134,0,79.03,67.17,59.35,82.18,85.82,80.7,89.86,0.3577,0.1307,80.31,66.12,60.66
66,1,CA1-V1,expert,10,5,50,5950,0.0038,-0.0035,0,82.49,84.95,77.58,73.31,85.82,80.7,89.86,0.3957,0.1241,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-5,-50,5950,0.0197,-0.0036,0,76.24,72.93,73.05,83.26,85.82,80.7,89.86,0.3422,0.1614,80.31,66.12,60.66
66,1,CA1-V1,expert,10,7,70,5930,0.0228,0.0206,0,80.98,67.89,83.64,63.79,85.82,80.7,89.86,0.4001,0.1518,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-7,-70,5930,0.0432,0.0361,0,72.43,83.27,82.43,62.65,85.82,80.7,89.86,0.3221,0.1483,80.31,66.12,60.66
66,1,CA1-V1,expert,10,10,100,5900,-0.0007,0.0029,0,67.96,87.7,77.07,78.1,85.82,80.7,89.86,0.3551,0.1497,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-10,-100,5900,0.0194,0.0253,0,68.18,85.11,82.46,77.8,85.82,80.7,89.86,0.3085,0.1677,80.31,66.12,60.66
66,1,CA1-V1,expert,10,15,150,5850,-0.0011,-0.0138,0,64.34,88.71,67.07,66.0,85.82,80.7,89.86,0.3845,0.1635,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-15,-150,5850,0.021,0.0173,0,86.71,89.57,76.15,86.93,85.82,80.7,89.86,0.3453,0.1601,80.31,66.12,60.66
66,1,CA1-V1,expert,10,20,200,5800,0.0324,-0.0024,0,67.54,62.39,61.9,81.33,85.82,80.7,89.86,0.4065,0.131,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-20,-200,5800,0.038,0.0252,0,89.53,74.86,75.78,84.25,85.82,80.7,89.86,0.3608,0.1712,80.31,66.12,60.66
66,1,CA1-V1,expert,10,25,250,5750,0.0001,-0.0059,0,64.9,72.75,66.49,83.38,85.82,80.7,89.86,0.3215,0.1369,80.31,66.12,60.66
66,1,CA1-V1,expert,10,-25,-250,5750,0.0453,0.0192,0,88.97,86.35,88.1,88.09,85.82,80.7,89.86,0.4028,0.1841,80.31,66.12,60.66
66,1,CA1-SUB,expert,10,0,0,6000,0.1127,0.0853,0,0.0,0.0,0.0,0.0,86.11,87.61,89.14,0.4625,0.2734,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,1,10,5990,0.0253,0.0109,0,63.34,69.26,80.93,49.94,86.11,87.61,89.14,0.3817,0.1647,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-1,-10,5990,0.0461,0.0371,0,81.84,81.48,83.46,50.78,86.11,87.61,89.14,0.3133,0.1984,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,2,20,5980,0.06,0.0379,0,84.15,88.12,80.74,66.39,86.11,87.61,89.14,0.364,0.2025,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-2,-20,5980,0.0492,0.0331,0,81.03,72.19,81.29,43.09,86.11,87.61,89.14,0.34,0.1036,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,3,30,5970,0.0053,0.0189,0,87.85,80.91,60.34,89.67,86.11,87.61,89.14,0.3624,0.1474,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-3,-30,5970,0.0428,0.004,0,82.94,78.63,88.28,46.46,86.11,87.61,89.14,0.3529,0.1865,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,4,40,5960,0.0279,0.0086,0,60.0,80.48,69.54,57.89,86.11,87.61,89.14,0.3681,0.1482,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-4,-40,5960,0.069,0.0254,0,75.45,82.87,85.58,53.38,86.11,87.61,89.14,0.3883,0.2609,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,5,50,5950,-0.0037,0.0168,0,66.48,79.72,63.06,89.11,86.11,87.61,89.14,0.3535,0.1757,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-5,-50,5950,0.0725,0.0327,0,80.39,85.91,77.76,49.52,86.11,87.61,89.14,0.3885,0.3472,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,7,70,5930,-0.0004,0.0081,0,87.52,78.19,72.92,82.38,86.11,87.61,89.14,0.3599,0.1027,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-7,-70,5930,0.0483,0.0283,0,84.29,84.14,67.53,86.01,86.11,87.61,89.14,0.3435,0.1651,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,10,100,5900,-0.01,0.0123,0,89.93,75.48,77.77,51.03,86.11,87.61,89.14,0.4581,0.2232,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-10,-100,5900,0.0275,0.024,0,80.83,79.81,84.24,49.37,86.11,87.61,89.14,0.3693,0.1647,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,15,150,5850,0.042,0.0072,0,85.91,83.32,63.01,59.68,86.11,87.61,89.14,0.3387,0.1491,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-15,-150,5850,0.0292,0.0188,0,74.62,76.36,83.39,56.8,86.11,87.61,89.14,0.4248,0.1937,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,20,200,5800,0.0149,0.0136,0,81.19,84.4,51.45,78.91,86.11,87.61,89.14,0.4178,0.1423,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-20,-200,5800,0.099,0.0381,0,87.88,77.95,87.6,49.46,86.11,87.61,89.14,0.4749,0.3558,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,25,250,5750,0.0119,0.0207,0,88.65,73.28,78.11,65.32,86.11,87.61,89.14,0.3881,0.1343,81.29,87.14,86.82
66,1,CA1-SUB,expert,10,-25,-250,5750,0.0053,0.01,0,84.73,71.47,85.94,41.99,86.11,87.61,89.14,0.3423,0.2484,81.29,87.14,86.82
66,1,RSC-SUB,expert,10,0,0,6000,0.2073,0.1247,3,0.0,0.0,0.0,0.0,80.36,76.17,42.33,0.2949,0.2693,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,1,10,5990,0.2219,0.0993,3,84.65,84.47,21.4,7.77,80.36,76.17,42.33,0.4672,0.5408,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-1,-10,5990,0.1892,0.0802,3,84.12,77.39,79.76,12.6,80.36,76.17,42.33,0.4204,0.5226,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,2,20,5980,0.17,0.0863,3,77.52,85.68,23.13,10.11,80.36,76.17,42.33,0.5137,0.5931,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-2,-20,5980,0.137,0.0539,3,84.7,80.99,87.75,20.68,80.36,76.17,42.33,0.4374,0.4839,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,3,30,5970,0.2194,0.0896,3,80.02,69.72,29.26,7.67,80.36,76.17,42.33,0.5051,0.5477,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-3,-30,5970,0.0191,0.0117,3,59.71,69.79,74.72,46.21,80.36,76.17,42.33,0.2209,0.132,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,4,40,5960,0.0703,0.0477,3,63.09,67.93,52.99,13.04,80.36,76.17,42.33,0.2954,0.3419,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-4,-40,5960,0.0742,0.0317,3,86.79,53.55,65.91,77.88,80.36,76.17,42.33,0.2663,0.1501,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,5,50,5950,0.0436,0.0458,3,63.24,67.02,83.42,89.23,80.36,76.17,42.33,0.2375,0.2563,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-5,-50,5950,0.0702,0.0361,3,86.76,86.48,79.94,46.95,80.36,76.17,42.33,0.3275,0.2523,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,7,70,5930,0.0448,0.014,3,70.22,75.11,79.31,89.05,80.36,76.17,42.33,0.239,0.1518,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-7,-70,5930,0.0835,0.025,3,81.07,67.96,72.99,85.05,80.36,76.17,42.33,0.246,0.33,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,10,100,5900,0.0242,0.0038,3,84.51,73.22,88.49,80.49,80.36,76.17,42.33,0.1978,0.1969,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-10,-100,5900,0.0629,0.0165,3,67.42,62.24,77.19,81.91,80.36,76.17,42.33,0.2121,0.2191,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,15,150,5850,0.01,0.0062,3,77.8,73.14,69.53,88.54,80.36,76.17,42.33,0.2861,0.1962,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-15,-150,5850,0.0509,0.0208,3,84.44,89.46,82.77,85.85,80.36,76.17,42.33,0.2315,0.2291,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,20,200,5800,0.0424,0.0076,3,88.5,84.92,84.51,72.18,80.36,76.17,42.33,0.2179,0.1269,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-20,-200,5800,0.0202,0.0258,3,79.19,80.12,70.39,88.6,80.36,76.17,42.33,0.2217,0.11,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,25,250,5750,0.0596,0.0182,3,80.42,87.82,79.34,85.87,80.36,76.17,42.33,0.3263,0.3178,80.57,47.35,75.72
66,1,RSC-SUB,expert,10,-25,-250,5750,0.0528,0.0274,3,68.7,75.75,89.35,77.05,80.36,76.17,42.33,0.2309,0.1624,80.57,47.35,75.72
66,1,V1-RSC,expert,10,0,0,6000,0.1476,0.0999,3,0.0,0.0,0.0,0.0,88.69,88.45,44.33,0.1564,0.2691,63.89,81.84,46.66
66,1,V1-RSC,expert,10,1,10,5990,0.0518,0.0532,3,51.54,58.88,50.98,51.01,88.69,88.45,44.33,0.1677,0.215,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-1,-10,5990,0.0379,0.0323,3,69.94,53.22,59.91,36.45,88.69,88.45,44.33,0.1826,0.2715,63.89,81.84,46.66
66,1,V1-RSC,expert,10,2,20,5980,0.0741,0.0746,3,58.13,66.58,49.62,59.23,88.69,88.45,44.33,0.2026,0.2456,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-2,-20,5980,0.0436,0.0557,3,74.33,85.19,66.77,56.98,88.69,88.45,44.33,0.2259,0.1676,63.89,81.84,46.66
66,1,V1-RSC,expert,10,3,30,5970,0.0909,0.05,3,79.61,88.4,40.6,54.6,88.69,88.45,44.33,0.2614,0.3372,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-3,-30,5970,0.0949,0.0597,3,85.22,85.87,56.87,49.06,88.69,88.45,44.33,0.281,0.3158,63.89,81.84,46.66
66,1,V1-RSC,expert,10,4,40,5960,0.0455,0.0372,3,54.78,61.33,47.16,44.93,88.69,88.45,44.33,0.1806,0.3061,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-4,-40,5960,0.1265,0.0498,3,74.49,76.45,48.88,43.86,88.69,88.45,44.33,0.3328,0.4181,63.89,81.84,46.66
66,1,V1-RSC,expert,10,5,50,5950,0.0527,0.0414,3,57.24,71.43,60.37,54.24,88.69,88.45,44.33,0.2259,0.2693,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-5,-50,5950,0.0737,0.045,3,71.37,68.94,66.14,46.68,88.69,88.45,44.33,0.2426,0.3148,63.89,81.84,46.66
66,1,V1-RSC,expert,10,7,70,5930,0.0418,0.0109,3,77.22,67.14,44.13,42.07,88.69,88.45,44.33,0.2288,0.2898,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-7,-70,5930,0.0704,0.0299,3,76.21,65.89,54.28,62.14,88.69,88.45,44.33,0.2559,0.312,63.89,81.84,46.66
66,1,V1-RSC,expert,10,10,100,5900,0.0374,0.0275,3,69.17,79.02,48.93,40.75,88.69,88.45,44.33,0.1878,0.2368,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-10,-100,5900,0.0816,0.0563,3,81.27,58.62,50.64,45.89,88.69,88.45,44.33,0.2703,0.3338,63.89,81.84,46.66
66,1,V1-RSC,expert,10,15,150,5850,0.0153,0.0077,3,78.41,85.26,65.25,49.05,88.69,88.45,44.33,0.1872,0.2043,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-15,-150,5850,0.1032,0.0569,3,69.84,46.59,45.99,39.76,88.69,88.45,44.33,0.3128,0.3733,63.89,81.84,46.66
66,1,V1-RSC,expert,10,20,200,5800,0.0597,0.0284,3,67.67,57.64,42.55,64.3,88.69,88.45,44.33,0.2312,0.3419,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-20,-200,5800,0.0587,0.033,3,87.18,60.01,51.3,42.41,88.69,88.45,44.33,0.192,0.3244,63.89,81.84,46.66
66,1,V1-RSC,expert,10,25,250,5750,-0.0026,-0.0071,3,87.83,77.26,65.28,65.35,88.69,88.45,44.33,0.1662,0.2129,63.89,81.84,46.66
66,1,V1-RSC,expert,10,-25,-250,5750,0.0761,0.0257,3,88.61,88.56,51.27,36.97,88.69,88.45,44.33,0.2385,0.3402,63.89,81.84,46.66
68,1,CA1-RSC,naive,10,0,0,6000,-0.0018,0.0013,0,0.0,0.0,0.0,0.0,89.8,82.34,81.52,0.2748,0.2087,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,1,10,5990,0.0244,0.0201,0,82.92,77.74,80.11,66.04,89.8,82.34,81.52,0.2727,0.3021,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-1,-10,5990,0.0072,0.0257,0,76.33,79.1,87.82,68.19,89.8,82.34,81.52,0.2818,0.3208,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,2,20,5980,0.0131,0.0088,0,82.33,85.15,86.19,79.38,89.8,82.34,81.52,0.188,0.2404,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-2,-20,5980,0.0392,0.0145,0,86.56,87.29,89.59,66.78,89.8,82.34,81.52,0.2221,0.308,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,3,30,5970,-0.0141,0.009,0,89.4,85.31,74.58,49.07,89.8,82.34,81.52,0.262,0.2849,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-3,-30,5970,0.005,-0.0031,0,80.57,70.35,79.17,51.19,89.8,82.34,81.52,0.2575,0.3463,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,4,40,5960,0.0188,0.0002,0,76.52,73.38,63.78,43.79,89.8,82.34,81.52,0.2785,0.24,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-4,-40,5960,0.0093,-0.0006,0,77.39,88.17,82.97,89.45,89.8,82.34,81.52,0.2597,0.3078,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,5,50,5950,0.0321,0.0149,0,82.26,87.93,83.2,74.93,89.8,82.34,81.52,0.3258,0.2362,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-5,-50,5950,0.0494,0.0169,0,85.43,89.41,83.75,69.89,89.8,82.34,81.52,0.2669,0.3667,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,7,70,5930,0.0162,0.0097,0,83.06,79.46,62.01,41.29,89.8,82.34,81.52,0.2831,0.3021,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-7,-70,5930,0.0268,0.0157,0,80.9,83.36,88.54,85.57,89.8,82.34,81.52,0.2714,0.3581,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,10,100,5900,-0.0137,0.0023,0,79.82,74.38,55.56,40.24,89.8,82.34,81.52,0.3012,0.2593,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-10,-100,5900,0.0137,0.0041,0,76.53,82.48,74.78,47.37,89.8,82.34,81.52,0.2421,0.2861,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,15,150,5850,0.0253,0.0118,0,86.42,84.37,49.65,66.85,89.8,82.34,81.52,0.291,0.3154,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-15,-150,5850,-0.0135,-0.0118,0,80.62,73.76,62.03,71.1,89.8,82.34,81.52,0.2683,0.2937,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,20,200,5800,0.0432,0.032,0,89.38,83.27,60.28,49.38,89.8,82.34,81.52,0.2029,0.3369,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-20,-200,5800,0.0316,0.0037,0,89.91,77.98,56.26,54.0,89.8,82.34,81.52,0.3047,0.2971,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,25,250,5750,-0.0242,-0.014,0,71.83,81.94,81.93,69.45,89.8,82.34,81.52,0.2848,0.3079,89.58,87.67,70.6
68,1,CA1-RSC,naive,10,-25,-250,5750,0.0005,0.0046,0,87.95,83.87,79.05,85.83,89.8,82.34,81.52,0.2583,0.3042,89.58,87.67,70.6
68,1,CA1-CA3,naive,10,0,0,6000,1.0,0.5072,2,0.0,0.0,0.0,0.0,45.22,32.8,0.0,0.983,0.9784,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,1,10,5990,0.3417,0.1792,2,64.37,78.11,3.1,4.3,45.22,32.8,0.0,0.951,0.9394,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,-1,-10,5990,0.3091,0.2106,2,17.54,19.36,2.98,5.26,45.22,32.8,0.0,0.9338,0.9199,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,2,20,5980,0.2946,0.1188,2,73.48,78.34,9.68,10.63,45.22,32.8,0.0,0.835,0.8324,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,-2,-20,5980,0.1682,0.1009,2,45.91,28.04,7.89,28.63,45.22,32.8,0.0,0.8548,0.7537,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,3,30,5970,0.2487,0.0986,2,87.99,33.76,12.93,13.69,45.22,32.8,0.0,0.7917,0.8471,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,-3,-30,5970,0.201,0.1201,2,42.99,25.19,24.16,20.88,45.22,32.8,0.0,0.843,0.7972,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,4,40,5960,0.1582,0.0744,2,71.63,27.68,12.46,16.51,45.22,32.8,0.0,0.7707,0.7335,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,-4,-40,5960,0.2621,0.1362,2,55.58,51.57,61.67,15.27,45.22,32.8,0.0,0.7385,0.7661,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,5,50,5950,0.1276,0.0619,2,43.09,58.29,5.28,52.48,45.22,32.8,0.0,0.819,0.6236,60.88,76.84,29.96
68,1,CA1-CA3,naive,10,-5,-50,5950,0.292,0.1159,2,39.49,55.26,34.94,13.65,45.22,32.8,0.0,0.7793,0.7738,60.88,76.84,29.96
