animal,learner,pair,center_trial,trial_frac,performance,lp_rel,dim,cc,ifi,lag,sig
34,1,CA1-V1,38.0,0.4933,0.5303,-10.0,19,0.0001,0.0399,2,0
34,1,CA1-V1,38.0,0.4933,0.5303,-10.0,20,0.0163,0.021,2,0
34,1,CA1-V1,38.0,0.4933,0.5303,-10.0,21,0.0124,0.0382,0,0
34,1,CA1-V1,38.0,0.4933,0.5303,-10.0,22,-0.0082,0.0343,6,0
34,1,CA1-V1,38.0,0.4933,0.5303,-10.0,23,-0.0028,-0.0319,4,0
34,1,CA1-V1,38.0,0.4933,0.5303,-10.0,24,0.0105,-0.0382,9,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,0,0.1268,-0.063,-2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,1,0.1126,0.0041,-2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,2,0.0308,-0.06,-2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,3,0.0595,-0.0197,-2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,4,0.0251,-0.0312,-4,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,5,0.0604,-0.0284,-1,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,6,0.051,-0.0142,-4,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,7,0.0047,-0.001,-2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,8,-0.0022,0.0062,1,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,9,0.0286,0.0022,1,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,10,0.0093,0.0028,1,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,11,0.0081,0.0019,2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,12,0.0371,-0.0163,-3,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,13,0.023,-0.0036,1,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,14,-0.028,0.016,-3,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,15,0.0165,-0.0116,-3,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,16,0.0015,0.006,2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,17,0.0018,0.0057,2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,18,0.0118,0.0098,2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,19,-0.0411,0.0277,1,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,20,-0.0017,-0.0145,-4,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,21,0.0054,-0.0016,2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,22,-0.0143,0.0238,2,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,23,0.0039,-0.0421,-1,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,24,0.003,-0.0359,-4,0
34,1,CA1-V1,43.0,0.56,0.5344,-5.0,25,-0.0113,-0.0587,-3,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,0,0.3033,-0.0181,-10,1
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,1,0.1629,-0.0039,-5,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,2,0.1566,-0.0158,-7,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,3,0.0849,-0.0291,-9,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,4,0.0772,-0.0384,-10,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,5,0.0521,0.0291,3,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,6,0.0582,0.0277,8,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,7,0.0269,0.0056,8,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,8,0.0228,0.009,8,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,9,0.0087,0.0079,7,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,10,-0.0081,-0.0041,1,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,11,0.0075,0.0098,-8,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,12,0.0125,0.0066,7,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,13,0.009,0.0067,7,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,14,0.0167,0.0087,2,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,15,0.0171,0.0024,3,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,16,0.0217,-0.0134,-8,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,17,0.0228,-0.0076,-4,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,18,0.0221,-0.012,-8,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,19,-0.0047,0.0044,5,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,20,0.0025,0.0297,6,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,21,0.0233,0.0073,1,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,22,0.005,0.0451,5,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,23,0.0128,0.0548,1,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,24,-0.0199,0.0046,1,0
34,1,CA1-V1,48.0,0.6267,0.5781,0.0,25,-0.006,-0.064,-10,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,0,0.4282,-0.0078,0,1
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,1,0.2308,-0.0263,-4,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,2,0.1258,0.0043,2,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,3,0.1497,-0.0058,0,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,4,0.1369,-0.0313,2,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,5,0.0603,0.0055,4,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,6,0.0203,-0.007,4,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,7,0.0613,0.001,2,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,8,0.025,0.0152,-6,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,9,0.0356,0.0072,5,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,10,0.0089,-0.0084,5,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,11,0.0135,0.0105,5,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,12,-0.0047,0.0123,5,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,13,-0.0006,0.017,5,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,14,-0.0001,0.0151,5,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,15,0.0048,0.0232,5,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,16,0.0213,0.0134,5,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,17,0.0338,0.0254,2,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,18,-0.0094,0.0158,7,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,19,0.0113,0.0415,-1,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,20,0.0205,0.029,-1,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,21,-0.0055,0.0223,4,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,22,-0.0045,0.0713,4,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,23,0.0072,0.0443,10,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,24,-0.0094,0.074,10,0
34,1,CA1-V1,53.0,0.6933,0.6539,5.0,25,0.0123,0.1079,10,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,0,0.4279,-0.0132,0,1
34,1,CA1-V1,58.0,0.76,0.8361,10.0,1,0.1732,-0.034,-4,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,2,0.1599,-0.019,-1,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,3,0.1603,0.0096,0,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,4,0.0466,-0.0038,2,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,5,0.0669,0.0075,2,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,6,0.0386,0.0005,-2,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,7,0.034,-0.0007,-2,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,8,0.0265,-0.011,4,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,9,0.0207,0.005,4,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,10,0.0247,-0.0045,-4,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,11,0.0354,0.0077,-4,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,12,0.0317,-0.0161,0,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,13,0.0296,0.0143,0,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,14,0.0387,0.0056,0,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,15,0.0353,-0.0107,0,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,16,0.0135,-0.0095,-2,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,17,-0.0116,0.0017,-2,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,18,0.0293,0.025,6,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,19,0.0161,0.0126,10,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,20,0.0166,0.0251,8,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,21,-0.016,0.0313,6,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,22,-0.0027,0.0447,0,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,23,0.0198,0.0222,8,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,24,-0.0242,-0.0516,-7,0
34,1,CA1-V1,58.0,0.76,0.8361,10.0,25,0.0312,-0.0166,-5,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,0,0.2407,-0.0156,-7,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,1,0.1003,0.012,-5,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,2,0.1348,0.0005,0,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,3,0.1505,-0.0229,0,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,4,0.0119,-0.0065,-6,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,5,0.0894,0.0035,1,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,6,0.0276,0.0141,-2,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,7,0.0463,0.0002,8,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,8,0.0311,0.0118,-1,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,9,0.0522,0.0124,-5,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,10,0.0012,0.0156,4,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,11,0.0224,-0.003,4,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,12,0.0256,-0.0026,-5,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,13,-0.009,-0.009,-5,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,14,-0.0036,-0.0246,-1,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,15,0.0134,-0.0188,-5,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,16,0.0349,-0.0287,-5,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,17,0.0127,0.0067,2,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,18,0.0306,-0.0035,2,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,19,0.0122,0.0059,-1,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,20,-0.0016,-0.0133,-8,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,21,0.0106,0.0055,8,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,22,0.0113,-0.0049,5,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,23,-0.0243,-0.0166,-2,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,24,-0.008,-0.0852,-2,0
34,1,CA1-V1,63.0,0.8267,0.908,15.0,25,-0.0367,-0.0679,6,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,0,0.3589,-0.0078,-8,1
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,1,0.1986,0.0291,0,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,2,0.1625,-0.0044,0,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,3,0.1127,-0.0001,0,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,4,0.051,0.0073,9,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,5,0.1022,0.0075,0,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,6,0.0724,-0.0017,0,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,7,0.0317,-0.0012,0,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,8,0.0463,-0.0225,-7,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,9,0.0279,0.0001,0,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,10,0.0747,0.0127,8,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,11,0.0045,0.0002,4,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,12,0.004,-0.0032,-8,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,13,0.0053,-0.0062,0,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,14,0.0092,-0.0129,-1,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,15,0.0399,-0.0147,-8,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,16,0.0149,-0.005,2,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,17,0.0003,0.0037,2,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,18,0.0241,-0.0094,2,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,19,-0.003,-0.0028,2,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,20,-0.0051,0.0073,1,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,21,0.0016,0.0165,1,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,22,-0.0163,0.0005,6,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,23,0.0331,-0.0139,-8,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,24,-0.0073,-0.0078,4,0
34,1,CA1-V1,68.0,0.8933,0.9141,20.0,25,-0.011,0.1129,6,0
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,0,0.4248,-0.0296,1,1
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,1,0.2485,-0.0441,0,1
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,2,0.1257,0.0121,0,1
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,3,0.0144,0.001,0,0
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,4,0.0495,0.008,0,0
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,5,0.037,-0.0149,0,0
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,6,0.0216,-0.0157,0,0
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,7,0.0153,-0.0009,0,0
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,8,0.0088,-0.012,2,0
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,9,0.0062,-0.0038,-3,0
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,10,0.0223,0.0063,0,0
36,1,CA1-CA3,8.0,0.0909,0.1331,-20.0,11,0.0002,-0.0063,-8,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,0,0.405,-0.0368,-2,1
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,1,0.2705,-0.021,0,1
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,2,0.1259,0.0099,0,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,3,0.0885,0.0211,0,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,4,0.0039,0.0165,0,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,5,0.0338,0.0152,0,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,6,0.0289,0.0356,0,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,7,0.0511,0.0071,0,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,8,0.0062,0.0365,-1,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,9,0.0121,0.0099,0,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,10,-0.0,0.0005,0,0
36,1,CA1-CA3,13.0,0.1558,0.1783,-15.0,11,0.0287,0.0182,-3,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,0,0.4352,-0.0224,0,1
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,1,0.2525,-0.0228,0,1
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,2,0.1258,-0.0246,0,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,3,0.0228,0.0046,0,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,4,0.0559,-0.0067,0,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,5,0.0397,-0.0102,0,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,6,0.0197,-0.0084,0,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,7,0.0198,-0.0149,-5,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,8,0.0089,0.0101,1,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,9,0.0177,-0.0029,-7,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,10,0.039,0.0009,0,0
36,1,CA1-CA3,18.0,0.2208,0.2431,-10.0,11,-0.0455,-0.0077,1,0
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,0,0.4304,-0.0239,1,1
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,1,0.2862,-0.0264,0,1
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,2,0.1505,0.0175,0,1
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,3,0.0551,0.0336,0,0
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,4,0.0362,0.0222,0,0
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,5,0.0795,0.0196,0,0
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,6,0.059,-0.0062,0,0
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,7,-0.005,0.0091,0,0
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,8,0.0143,-0.0049,0,0
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,9,0.0255,-0.0038,0,0
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,10,0.008,-0.0015,0,0
36,1,CA1-CA3,23.0,0.2857,0.363,-5.0,11,-0.0005,0.0284,0,0
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,0,0.3459,0.004,1,1
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,1,0.3439,-0.0457,0,1
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,2,0.1656,-0.0137,-1,1
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,3,0.0097,-0.0168,-1,0
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,4,0.0092,-0.0053,0,0
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,5,0.0084,-0.0007,0,0
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,6,-0.0114,0.017,0,0
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,7,0.0615,0.0039,0,0
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,8,-0.0289,-0.0084,0,0
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,9,-0.0286,-0.0079,-1,0
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,10,-0.0549,0.0056,4,0
36,1,CA1-CA3,28.0,0.3506,0.4762,0.0,11,-0.0266,0.0052,-10,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,0,0.393,0.0003,1,1
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,1,0.2816,-0.0341,0,1
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,2,0.0838,-0.0051,0,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,3,0.0411,0.0071,0,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,4,0.0456,0.0051,0,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,5,0.0652,0.0316,0,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,6,0.0064,0.0244,2,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,7,0.0192,0.0127,0,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,8,0.0013,0.023,2,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,9,0.0288,0.0196,2,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,10,0.011,-0.0127,1,0
36,1,CA1-CA3,33.0,0.4156,0.5918,5.0,11,-0.0211,-0.051,-4,0
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,0,0.4098,-0.0138,1,1
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,1,0.351,-0.0134,0,1
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,2,0.1623,-0.0201,0,1
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,3,0.0918,0.0064,0,0
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,4,0.0772,-0.0188,0,0
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,5,0.0451,-0.0239,0,0
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,6,0.0298,-0.0131,0,0
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,7,-0.0046,-0.0124,2,0
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,8,-0.0075,-0.0055,-8,0
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,9,-0.0334,-0.0055,-2,0
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,10,0.0135,-0.0347,-2,0
36,1,CA1-CA3,38.0,0.4805,0.6141,10.0,11,-0.0254,-0.0372,-2,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,0,0.4172,-0.0049,1,1
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,1,0.31,-0.0362,0,1
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,2,0.1225,-0.012,0,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,3,0.0986,-0.0116,0,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,4,0.0847,0.0237,0,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,5,0.0336,-0.0033,0,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,6,0.0088,0.0312,3,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,7,0.0126,0.0031,0,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,8,0.0261,0.003,1,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,9,0.0427,0.0096,0,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,10,0.0586,0.0271,0,0
36,1,CA1-CA3,43.0,0.5455,0.7146,15.0,11,-0.0107,-0.0066,1,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,0,0.3897,-0.0191,0,1
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,1,0.3541,-0.0106,0,1
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,2,0.1325,0.0008,-1,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,3,0.1131,0.0226,0,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,4,0.0916,-0.0058,0,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,5,0.0478,-0.0091,0,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,6,0.0149,0.0108,1,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,7,0.0048,0.0049,1,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,8,0.0217,-0.0191,-3,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,9,0.0084,0.0192,2,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,10,0.0318,0.0225,1,0
36,1,CA1-CA3,48.0,0.6104,0.7232,20.0,11,0.0186,-0.0051,-6,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,0,0.3676,-0.0033,1,1
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,1,0.3985,-0.0189,0,1
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,2,0.127,-0.0347,-1,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,3,0.1249,0.0063,0,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,4,0.0588,0.0021,0,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,5,0.0517,-0.0125,0,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,6,0.0355,-0.0242,0,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,7,0.0354,-0.0012,0,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,8,-0.0056,-0.0059,-1,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,9,0.0478,0.0032,0,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,10,0.0415,-0.0202,-1,0
36,1,CA1-CA3,53.0,0.6753,0.8064,25.0,11,0.0563,0.0257,0,0
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,0,0.3874,-0.0012,1,1
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,1,0.3209,-0.0178,0,1
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,2,0.1297,-0.0107,0,1
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,3,0.1154,0.0009,0,0
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,4,0.094,-0.0037,0,0
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,5,0.0396,0.0012,0,0
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,6,0.0393,-0.01,0,0
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,7,0.0069,-0.0099,-1,0
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,8,0.0176,0.0147,-2,0
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,9,0.0161,0.0074,-1,0
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,10,0.0041,0.0102,5,0
36,1,CA1-CA3,58.0,0.7403,0.7996,30.0,11,-0.0169,-0.0094,-10,0
36,1,CA1-CA3,63.0,0.8052,0.895,35.0,0,0.3932,-0.0124,0,1
36,1,CA1-CA3,63.0,0.8052,0.895,35.0,1,0.354,-0.0095,0,1
36,1,CA1-CA3,63.0,0.8052,0.895,35.0,2,0.1283,-0.0305,0,1
36,1,CA1-CA3,63.0,0.8052,0.895,35.0,3,0.074,0.0036,0,0
36,1,CA1-CA3,63.0,0.8052,0.895,35.0,4,0.0911,0.0034,0,0
36,1,CA1-CA3,63.0,0.8052,0.895,35.0,5,0.0304,-0.0253,-1,0
36,1,CA1-CA3,63.0,0.8052,0.895,35.0,6,-0.0184,0.0071,-1,0
36,1,CA1-CA3,63.0,0.8052,0.895,35.0,7,-0.0213,0.0098,2,0
