animal,pair,epoch,area,unit,contrib,contrib_conn
68,CA1-CA3,naive,CA3,0,1.092374,0.055297
68,CA1-CA3,naive,CA3,1,1.038405,0.043665
68,CA1-CA3,naive,CA3,2,1.309128,0.04415
68,CA1-CA3,naive,CA3,3,1.036407,0.177344
68,CA1-CA3,naive,CA3,4,0.987712,0.082258
68,CA1-CA3,naive,CA3,5,1.110795,0.367117
68,CA1-CA3,naive,CA3,6,19.026422,3.636756
68,CA1-CA3,naive,CA3,7,1.074304,0.018555
68,CA1-CA3,naive,CA3,8,1.065058,0.023161
68,CA1-CA3,naive,CA3,9,1.021496,0.01127
68,CA1-CA3,naive,CA3,10,0.953963,0.199664
68,CA1-CA3,naive,CA3,11,0.991863,0.012828
68,CA1-CA3,intermediate,CA1,0,0.59653,0.045775
68,CA1-CA3,intermediate,CA1,1,0.901955,0.126133
68,CA1-CA3,intermediate,CA1,2,1.077859,0.202054
68,CA1-CA3,intermediate,CA1,3,0.708567,0.04342
68,CA1-CA3,intermediate,CA1,4,0.745619,0.031111
68,CA1-CA3,intermediate,CA1,5,0.927428,0.019541
68,CA1-CA3,intermediate,CA1,6,0.857827,0.040193
68,CA1-CA3,intermediate,CA1,7,0.730914,0.016279
68,CA1-CA3,intermediate,CA1,8,0.956771,0.128438
68,CA1-CA3,intermediate,CA1,9,0.510607,0.012556
68,CA1-CA3,intermediate,CA1,10,1.098775,0.313655
68,CA1-CA3,intermediate,CA1,11,0.666609,0.042832
68,CA1-CA3,intermediate,CA1,12,0.945675,0.012682
68,CA1-CA3,intermediate,CA1,13,0.782367,0.019344
68,CA1-CA3,intermediate,CA1,14,0.83932,0.048295
68,CA1-CA3,intermediate,CA1,15,0.784998,0.015089
68,CA1-CA3,intermediate,CA1,16,0.819834,0.019976
68,CA1-CA3,intermediate,CA1,17,0.63319,0.004618
68,CA1-CA3,intermediate,CA3,0,0.950055,0.063055
68,CA1-CA3,intermediate,CA3,1,1.059977,0.030321
68,CA1-CA3,intermediate,CA3,2,1.148922,0.047498
68,CA1-CA3,intermediate,CA3,3,1.085907,0.166183
68,CA1-CA3,intermediate,CA3,4,1.02767,0.09027
68,CA1-CA3,intermediate,CA3,5,1.068139,0.329955
68,CA1-CA3,intermediate,CA3,6,0.803507,0.003613
68,CA1-CA3,intermediate,CA3,7,0.870465,0.009177
68,CA1-CA3,intermediate,CA3,8,1.07818,0.025929
68,CA1-CA3,intermediate,CA3,9,1.076246,0.02197
68,CA1-CA3,intermediate,CA3,10,1.018153,0.190779
68,CA1-CA3,intermediate,CA3,11,0.891187,0.019136
68,CA1-CA3,expert,CA1,0,0.819314,0.050858
68,CA1-CA3,expert,CA1,1,0.993586,0.12214
68,CA1-CA3,expert,CA1,2,1.111809,0.200165
68,CA1-CA3,expert,CA1,3,0.443811,0.038222
68,CA1-CA3,expert,CA1,4,0.785894,0.027075
68,CA1-CA3,expert,CA1,5,1.3359,0.012132
68,CA1-CA3,expert,CA1,6,0.802239,0.034484
68,CA1-CA3,expert,CA1,7,0.688422,0.019694
68,CA1-CA3,expert,CA1,8,0.915021,0.111259
68,CA1-CA3,expert,CA1,9,0.782893,0.015327
68,CA1-CA3,expert,CA1,10,1.102801,0.316387
68,CA1-CA3,expert,CA1,11,0.836909,0.056809
68,CA1-CA3,expert,CA1,12,0.974751,0.010963
68,CA1-CA3,expert,CA1,13,0.796685,0.016617
68,CA1-CA3,expert,CA1,14,0.846001,0.037592
68,CA1-CA3,expert,CA1,15,0.75069,0.012096
68,CA1-CA3,expert,CA1,16,0.68799,0.01692
68,CA1-CA3,expert,CA1,17,0.575036,0.016895
68,CA1-CA3,expert,CA3,0,0.992243,0.074562
68,CA1-CA3,expert,CA3,1,0.994853,0.034919
68,CA1-CA3,expert,CA3,2,1.109179,0.049173
68,CA1-CA3,expert,CA3,3,1.059672,0.161066
68,CA1-CA3,expert,CA3,4,1.059073,0.078133
68,CA1-CA3,expert,CA3,5,1.091168,0.3268
68,CA1-CA3,expert,CA3,6,0.932536,0.015931
68,CA1-CA3,expert,CA3,7,0.877014,0.008152
68,CA1-CA3,expert,CA3,8,1.06272,0.035711
68,CA1-CA3,expert,CA3,9,1.606121,0.02715
68,CA1-CA3,expert,CA3,10,1.043882,0.194363
68,CA1-CA3,expert,CA3,11,1.087204,0.015707
68,CA1-DG,naive,CA1,0,1.062265,0.027983
68,CA1-DG,naive,CA1,1,1.002914,0.087951
68,CA1-DG,naive,CA1,2,1.155819,0.190068
68,CA1-DG,naive,CA1,3,1.02022,0.035253
68,CA1-DG,naive,CA1,4,1.20446,0.01932
68,CA1-DG,naive,CA1,5,1.78513,0.025809
68,CA1-DG,naive,CA1,6,0.999573,0.094306
68,CA1-DG,naive,CA1,7,0.888053,0.033841
68,CA1-DG,naive,CA1,8,1.057675,0.123219
68,CA1-DG,naive,CA1,9,0.8425,0.021303
68,CA1-DG,naive,CA1,10,1.153953,0.131286
68,CA1-DG,naive,CA1,11,1.070512,0.023604
68,CA1-DG,naive,CA1,12,0.813545,0.012262
68,CA1-DG,naive,CA1,13,0.705232,0.011952
68,CA1-DG,naive,CA1,14,0.741266,0.020645
68,CA1-DG,naive,CA1,15,1.052433,0.018072
68,CA1-DG,naive,CA1,16,0.461073,0.013073
68,CA1-DG,naive,CA1,17,2.85991,0.026474
68,CA1-DG,naive,DG,0,0.794485,0.025753
68,CA1-DG,naive,DG,1,0.744941,0.010175
68,CA1-DG,naive,DG,2,0.918544,0.165736
68,CA1-DG,naive,DG,3,0.736249,0.12929
68,CA1-DG,naive,DG,4,0.841385,0.078442
68,CA1-DG,naive,DG,5,0.03083,0.002481
68,CA1-DG,naive,DG,6,0.662753,0.019414
68,CA1-DG,naive,DG,7,0.888206,0.012249
68,CA1-DG,naive,DG,8,0.721125,0.017868
68,CA1-DG,naive,DG,9,0.592929,0.012282
68,CA1-DG,naive,DG,10,0.655048,0.105192
68,CA1-DG,naive,DG,11,0.883412,0.02126
68,CA1-DG,naive,DG,12,0.129888,0.006962
68,CA1-DG,naive,DG,13,1.003564,0.014261
68,CA1-DG,naive,DG,14,0.715995,0.017369
68,CA1-DG,naive,DG,15,0.814265,0.052633
68,CA1-DG,naive,DG,16,0.961491,0.040423
68,CA1-DG,naive,DG,17,1.038699,0.102109
68,CA1-DG,naive,DG,18,0.499048,0.061778
68,CA1-DG,naive,DG,19,0.710188,0.025828
68,CA1-DG,naive,DG,20,0.800329,0.025199
68,CA1-DG,naive,DG,21,0.602229,0.026015
68,CA1-DG,naive,DG,22,0.563436,0.024405
68,CA1-DG,naive,DG,23,0.499028,0.007843
68,CA1-DG,intermediate,CA1,0,1.025278,0.033165
68,CA1-DG,intermediate,CA1,1,1.062554,0.102354
68,CA1-DG,intermediate,CA1,2,1.145373,0.223736
68,CA1-DG,intermediate,CA1,3,0.847699,0.044919
68,CA1-DG,intermediate,CA1,4,1.104575,0.041882
68,CA1-DG,intermediate,CA1,5,1.305906,0.014437
68,CA1-DG,intermediate,CA1,6,0.972458,0.084473
68,CA1-DG,intermediate,CA1,7,0.868343,0.027175
68,CA1-DG,intermediate,CA1,8,1.05201,0.137251
68,CA1-DG,intermediate,CA1,9,0.769002,0.01304
68,CA1-DG,intermediate,CA1,10,1.179002,0.130823
68,CA1-DG,intermediate,CA1,11,0.923408,0.019382
68,CA1-DG,intermediate,CA1,12,1.026074,0.018603
68,CA1-DG,intermediate,CA1,13,0.96824,0.016936
68,CA1-DG,intermediate,CA1,14,0.964944,0.021714
68,CA1-DG,intermediate,CA1,15,0.925784,0.020234
68,CA1-DG,intermediate,CA1,16,1.0723,0.020505
68,CA1-DG,intermediate,CA1,17,0.913469,0.014385
68,CA1-DG,intermediate,DG,0,1.085182,0.013503
68,CA1-DG,intermediate,DG,1,0.921526,0.016468
68,CA1-DG,intermediate,DG,2,0.894641,0.189117
68,CA1-DG,intermediate,DG,3,1.08078,0.117509
68,CA1-DG,intermediate,DG,4,0.995648,0.090348
68,CA1-DG,intermediate,DG,5,0.87942,0.037547
68,CA1-DG,intermediate,DG,6,1.061568,0.032215
68,CA1-DG,intermediate,DG,7,1.001898,0.028011
68,CA1-DG,intermediate,DG,8,0.02011,0.000861
68,CA1-DG,intermediate,DG,9,1.112312,0.019438
68,CA1-DG,intermediate,DG,10,1.075928,0.102387
68,CA1-DG,intermediate,DG,11,0.094179,0.004809
68,CA1-DG,intermediate,DG,12,0.034901,0.002504
68,CA1-DG,intermediate,DG,13,0.931213,0.016133
68,CA1-DG,intermediate,DG,14,0.791703,0.019149
68,CA1-DG,intermediate,DG,15,0.961945,0.052879
68,CA1-DG,intermediate,DG,16,0.973863,0.048391
68,CA1-DG,intermediate,DG,17,0.425227,0.059265
68,CA1-DG,intermediate,DG,18,1.002548,0.131644
68,CA1-DG,intermediate,DG,19,0.821934,0.018891
68,CA1-DG,intermediate,DG,20,0.697782,0.032327
68,CA1-DG,intermediate,DG,21,0.738292,0.028462
68,CA1-DG,intermediate,DG,22,0.850002,0.016861
68,CA1-DG,intermediate,DG,23,0.998979,0.02613
68,CA1-DG,expert,CA1,0,1.007572,0.032651
68,CA1-DG,expert,CA1,1,1.070702,0.094978
68,CA1-DG,expert,CA1,2,1.143421,0.221772
68,CA1-DG,expert,CA1,3,0.753742,0.038405
68,CA1-DG,expert,CA1,4,1.133051,0.027453
68,CA1-DG,expert,CA1,5,1.709827,0.02557
68,CA1-DG,expert,CA1,6,0.992793,0.08491
68,CA1-DG,expert,CA1,7,0.895336,0.026661
68,CA1-DG,expert,CA1,8,1.031817,0.141019
68,CA1-DG,expert,CA1,9,0.835526,0.024918
68,CA1-DG,expert,CA1,10,1.193435,0.133086
68,CA1-DG,expert,CA1,11,0.872951,0.022181
68,CA1-DG,expert,CA1,12,1.076684,0.024174
68,CA1-DG,expert,CA1,13,1.094099,0.020047
68,CA1-DG,expert,CA1,14,1.208449,0.021983
68,CA1-DG,expert,CA1,15,0.941032,0.030769
68,CA1-DG,expert,CA1,16,1.070518,0.020913
68,CA1-DG,expert,CA1,17,0.923435,0.022724
68,CA1-DG,expert,DG,0,0.281652,0.017822
68,CA1-DG,expert,DG,1,1.049682,0.018957
68,CA1-DG,expert,DG,2,0.92257,0.192578
68,CA1-DG,expert,DG,3,1.087088,0.119872
68,CA1-DG,expert,DG,4,0.975846,0.085129
68,CA1-DG,expert,DG,5,0.87598,0.025384
68,CA1-DG,expert,DG,6,0.151364,0.004441
68,CA1-DG,expert,DG,7,0.533045,0.033303
68,CA1-DG,expert,DG,8,0.095981,0.003373
68,CA1-DG,expert,DG,9,0.918584,0.043231
68,CA1-DG,expert,DG,10,1.066462,0.096841
68,CA1-DG,expert,DG,11,1.051696,0.017533
68,CA1-DG,expert,DG,12,1.075719,0.034667
68,CA1-DG,expert,DG,13,0.791935,0.015129
68,CA1-DG,expert,DG,14,0.801717,0.015353
68,CA1-DG,expert,DG,15,0.973179,0.04993
68,CA1-DG,expert,DG,16,0.905654,0.038661
68,CA1-DG,expert,DG,17,0.989757,0.093282
68,CA1-DG,expert,DG,18,1.061006,0.119207
68,CA1-DG,expert,DG,19,0.981464,0.03265
68,CA1-DG,expert,DG,20,0.779257,0.049175
68,CA1-DG,expert,DG,21,0.833225,0.026498
68,CA1-DG,expert,DG,22,0.913185,0.02686
68,CA1-DG,expert,DG,23,0.904304,0.012418
68,CA3-DG,naive,CA3,0,1.092481,0.039813
68,CA3-DG,naive,CA3,1,1.039223,0.01721
68,CA3-DG,naive,CA3,2,1.307431,0.050667
68,CA3-DG,naive,CA3,3,1.037398,0.156685
68,CA3-DG,naive,CA3,4,0.980177,0.138757
68,CA3-DG,naive,CA3,5,1.165127,0.167794
68,CA3-DG,naive,CA3,6,19.420925,4.143601
68,CA3-DG,naive,CA3,7,1.073865,0.0259
68,CA3-DG,naive,CA3,8,1.061673,0.066548
68,CA3-DG,naive,CA3,9,1.020905,0.022919
68,CA3-DG,naive,CA3,10,0.946946,0.227491
68,CA3-DG,naive,CA3,11,0.991678,0.017918
68,CA3-DG,naive,DG,0,0.628507,0.040865
68,CA3-DG,naive,DG,1,0.676438,0.021866
68,CA3-DG,naive,DG,2,0.895838,0.132315
68,CA3-DG,naive,DG,3,0.725566,0.12893
68,CA3-DG,naive,DG,4,0.760667,0.081273
68,CA3-DG,naive,DG,5,0.028751,0.003379
68,CA3-DG,naive,DG,6,0.581584,0.054402
68,CA3-DG,naive,DG,7,0.636397,0.053568
68,CA3-DG,naive,DG,8,0.455211,0.011124
68,CA3-DG,naive,DG,9,0.351644,0.034507
68,CA3-DG,naive,DG,10,0.664329,0.113387
68,CA3-DG,naive,DG,11,0.557453,0.031093
68,CA3-DG,naive,DG,12,0.101123,0.009255
68,CA3-DG,naive,DG,13,0.755424,0.046842
68,CA3-DG,naive,DG,14,0.508071,0.027998
68,CA3-DG,naive,DG,15,0.917441,0.118309
68,CA3-DG,naive,DG,16,0.796702,0.041978
68,CA3-DG,naive,DG,17,0.854579,0.187846
68,CA3-DG,naive,DG,18,0.513527,0.105336
68,CA3-DG,naive,DG,19,0.662872,0.04517
68,CA3-DG,naive,DG,20,0.570966,0.038903
68,CA3-DG,naive,DG,21,0.431014,0.068876
68,CA3-DG,naive,DG,22,0.347341,0.040412
68,CA3-DG,naive,DG,23,0.381141,0.036551
68,CA3-DG,intermediate,CA3,0,0.950936,0.038083
68,CA3-DG,intermediate,CA3,1,1.060089,0.019108
68,CA3-DG,intermediate,CA3,2,1.146451,0.084669
68,CA3-DG,intermediate,CA3,3,1.079137,0.198302
68,CA3-DG,intermediate,CA3,4,1.018701,0.160939
68,CA3-DG,intermediate,CA3,5,1.100468,0.229439
68,CA3-DG,intermediate,CA3,6,0.800857,0.054869
68,CA3-DG,intermediate,CA3,7,0.870127,0.024582
68,CA3-DG,intermediate,CA3,8,1.075543,0.066536
68,CA3-DG,intermediate,CA3,9,1.076031,0.023323
68,CA3-DG,intermediate,CA3,10,1.002826,0.2491
68,CA3-DG,intermediate,CA3,11,0.890812,0.02932
68,CA3-DG,intermediate,DG,0,0.791032,0.035512
68,CA3-DG,intermediate,DG,1,0.864187,0.035695
68,CA3-DG,intermediate,DG,2,0.728864,0.089768
68,CA3-DG,intermediate,DG,3,0.921667,0.163736
68,CA3-DG,intermediate,DG,4,0.963434,0.072776
68,CA3-DG,intermediate,DG,5,0.692834,0.029972
68,CA3-DG,intermediate,DG,6,0.65238,0.053696
68,CA3-DG,intermediate,DG,7,0.796447,0.041158
68,CA3-DG,intermediate,DG,8,0.015932,0.00339
68,CA3-DG,intermediate,DG,9,0.829853,0.054561
68,CA3-DG,intermediate,DG,10,0.768875,0.133289
68,CA3-DG,intermediate,DG,11,0.091169,0.007995
68,CA3-DG,intermediate,DG,12,0.030694,0.003846
68,CA3-DG,intermediate,DG,13,0.743273,0.029958
68,CA3-DG,intermediate,DG,14,0.450265,0.03088
68,CA3-DG,intermediate,DG,15,0.747329,0.126489
68,CA3-DG,intermediate,DG,16,0.822322,0.066355
68,CA3-DG,intermediate,DG,17,0.521711,0.126221
68,CA3-DG,intermediate,DG,18,0.966908,0.233924
68,CA3-DG,intermediate,DG,19,0.640779,0.032345
68,CA3-DG,intermediate,DG,20,0.457669,0.032695
68,CA3-DG,intermediate,DG,21,0.607195,0.03243
68,CA3-DG,intermediate,DG,22,0.864459,0.059988
68,CA3-DG,intermediate,DG,23,0.614912,0.025221
68,CA3-DG,expert,CA3,0,0.994615,0.043677
68,CA3-DG,expert,CA3,1,0.995551,0.017612
68,CA3-DG,expert,CA3,2,1.103935,0.108176
68,CA3-DG,expert,CA3,3,1.05154,0.19936
68,CA3-DG,expert,CA3,4,1.046764,0.171529
68,CA3-DG,expert,CA3,5,1.124422,0.22109
68,CA3-DG,expert,CA3,6,0.930069,0.05144
68,CA3-DG,expert,CA3,7,0.876645,0.017902
68,CA3-DG,expert,CA3,8,1.060673,0.058319
68,CA3-DG,expert,CA3,9,1.60575,0.046795
68,CA3-DG,expert,CA3,10,1.028909,0.253495
68,CA3-DG,expert,CA3,11,1.085858,0.040418
68,CA3-DG,expert,DG,0,0.209396,0.027593
68,CA3-DG,expert,DG,1,0.864114,0.024438
68,CA3-DG,expert,DG,2,0.833357,0.065085
68,CA3-DG,expert,DG,3,0.989297,0.139588
68,CA3-DG,expert,DG,4,0.930837,0.081115
68,CA3-DG,expert,DG,5,0.727356,0.03564
68,CA3-DG,expert,DG,6,0.11606,0.015021
68,CA3-DG,expert,DG,7,0.272938,0.048289
68,CA3-DG,expert,DG,8,0.078592,0.007321
68,CA3-DG,expert,DG,9,0.595161,0.055603
68,CA3-DG,expert,DG,10,0.61166,0.110462
68,CA3-DG,expert,DG,11,0.606249,0.014173
68,CA3-DG,expert,DG,12,0.774865,0.0283
68,CA3-DG,expert,DG,13,0.305603,0.018983
68,CA3-DG,expert,DG,14,0.611283,0.017749
68,CA3-DG,expert,DG,15,0.762066,0.137244
68,CA3-DG,expert,DG,16,0.621452,0.074558
68,CA3-DG,expert,DG,17,0.89976,0.18547
68,CA3-DG,expert,DG,18,1.022267,0.230374
68,CA3-DG,expert,DG,19,0.832086,0.045585
68,CA3-DG,expert,DG,20,0.784901,0.057338
68,CA3-DG,expert,DG,21,0.726507,0.034992
68,CA3-DG,expert,DG,22,0.922862,0.028302
68,CA3-DG,expert,DG,23,0.664789,0.021126
73,CA1-RSC,naive,CA1,0,0.022497,0.000241
73,CA1-RSC,naive,CA1,1,0.153162,0.002835
73,CA1-RSC,naive,CA1,2,0.065374,0.000966
73,CA1-RSC,naive,CA1,3,1.079594,0.015995
73,CA1-RSC,naive,CA1,4,1.244332,0.029113
73,CA1-RSC,naive,CA1,5,0.313132,0.006173
73,CA1-RSC,naive,CA1,6,0.968425,0.015598
73,CA1-RSC,naive,CA1,7,0.808419,0.021018
73,CA1-RSC,naive,CA1,8,1.121929,0.012177
73,CA1-RSC,naive,CA1,9,1.154547,0.060746
73,CA1-RSC,naive,CA1,10,1.057771,0.080234
73,CA1-RSC,naive,CA1,11,1.074646,0.042695
73,CA1-RSC,naive,CA1,12,2.028583,0.026703
73,CA1-RSC,naive,CA1,13,0.066278,0.002022
73,CA1-RSC,naive,CA1,14,1.347835,0.032054
73,CA1-RSC,naive,CA1,15,0.038709,0.000407
73,CA1-RSC,naive,CA1,16,1.664993,0.029156
73,CA1-RSC,naive,CA1,17,1.990339,0.022809
73,CA1-RSC,naive,CA1,18,1.029521,0.017174
73,CA1-RSC,naive,CA1,19,1.146892,0.030679
73,CA1-RSC,naive,CA1,20,1.074283,0.016386
73,CA1-RSC,naive,CA1,21,1.140252,0.020988
73,CA1-RSC,naive,CA1,22,0.927774,0.016473
73,CA1-RSC,naive,CA1,23,1.702424,0.064517
73,CA1-RSC,naive,CA1,24,1.16062,0.019731
73,CA1-RSC,naive,CA1,25,0.941552,0.017635
73,CA1-RSC,naive,RSC,0,0.149011,0.009746
73,CA1-RSC,naive,RSC,1,0.057127,0.003351
73,CA1-RSC,naive,RSC,2,0.031368,0.000667
73,CA1-RSC,naive,RSC,3,0.862583,0.013803
73,CA1-RSC,naive,RSC,4,0.882128,0.015235
73,CA1-RSC,naive,RSC,5,0.855205,0.023492
73,CA1-RSC,naive,RSC,6,0.029819,0.000668
73,CA1-RSC,naive,RSC,7,0.071799,0.003232
73,CA1-RSC,naive,RSC,8,0.114147,0.013506
73,CA1-RSC,naive,RSC,9,0.030434,0.001453
73,CA1-RSC,naive,RSC,10,0.069537,0.002199
73,CA1-RSC,naive,RSC,11,0.009926,0.000287
73,CA1-RSC,naive,RSC,12,0.091413,0.002008
73,CA1-RSC,naive,RSC,13,0.251381,0.024153
73,CA1-RSC,naive,RSC,14,0.333429,0.035448
73,CA1-RSC,naive,RSC,15,0.617894,0.01042
73,CA1-RSC,naive,RSC,16,0.871354,0.007498
73,CA1-RSC,naive,RSC,17,0.070007,0.00692
73,CA1-RSC,naive,RSC,18,0.831553,0.013821
73,CA1-RSC,naive,RSC,19,0.024082,0.001271
73,CA1-RSC,naive,RSC,20,0.011962,0.000189
73,CA1-RSC,naive,RSC,21,0.009429,0.000531
73,CA1-RSC,naive,RSC,22,0.006714,0.000119
73,CA1-RSC,naive,RSC,23,0.148682,0.01349
73,CA1-RSC,naive,RSC,24,0.00765,0.000287
73,CA1-RSC,naive,RSC,25,0.132274,0.003961
73,CA1-RSC,naive,RSC,26,0.021101,0.00114
73,CA1-RSC,naive,RSC,27,0.072246,0.002381
73,CA1-RSC,naive,RSC,28,0.00307,5.3e-05
73,CA1-RSC,naive,RSC,29,0.080351,0.006303
73,CA1-RSC,naive,RSC,30,0.072008,0.002127
73,CA1-RSC,naive,RSC,31,0.64977,0.049828
73,CA1-RSC,naive,RSC,32,0.054618,0.00097
73,CA1-RSC,naive,RSC,33,0.104785,0.006648
73,CA1-RSC,naive,RSC,34,0.230088,0.02582
73,CA1-RSC,naive,RSC,35,0.782387,0.012209
73,CA1-RSC,naive,RSC,36,0.78396,0.051696
73,CA1-RSC,naive,RSC,37,0.110081,0.004204
73,CA1-RSC,naive,RSC,38,0.031106,0.001039
73,CA1-RSC,naive,RSC,39,0.063042,0.003957
73,CA1-RSC,naive,RSC,40,0.068852,0.002182
73,CA1-RSC,naive,RSC,41,0.055303,0.000759
73,CA1-RSC,naive,RSC,42,0.061077,0.006146
73,CA1-RSC,naive,RSC,43,0.084035,0.002757
73,CA1-RSC,naive,RSC,44,0.911145,0.011096
73,CA1-RSC,naive,RSC,45,0.071436,0.003647
73,CA1-RSC,naive,RSC,46,0.874331,0.019432
73,CA1-RSC,naive,RSC,47,0.091259,0.003353
73,CA1-RSC,naive,RSC,48,0.865527,0.010509
73,CA1-RSC,naive,RSC,49,0.016416,0.00044
73,CA1-RSC,naive,RSC,50,0.8467,0.009272
73,CA1-RSC,naive,RSC,51,0.0133,0.000131
73,CA1-RSC,naive,RSC,52,0.516052,0.003761
73,CA1-RSC,naive,RSC,53,0.765614,0.0094
73,CA1-RSC,naive,RSC,54,0.746767,0.006429
73,CA1-RSC,naive,RSC,55,0.074444,0.001351
73,CA1-RSC,naive,RSC,56,0.118051,0.004238
73,CA1-RSC,naive,RSC,57,0.319578,0.014507
73,CA1-RSC,naive,RSC,58,0.05191,0.003459
73,CA1-RSC,naive,RSC,59,0.912055,0.010345
73,CA1-RSC,naive,RSC,60,0.280836,0.017286
73,CA1-RSC,naive,RSC,61,0.622321,0.005895
73,CA1-RSC,naive,RSC,62,0.818016,0.007446
73,CA1-RSC,naive,RSC,63,0.537902,0.003421
73,CA1-RSC,intermediate,CA1,0,1.127338,0.026225
73,CA1-RSC,intermediate,CA1,1,0.018348,0.001075
73,CA1-RSC,intermediate,CA1,2,0.135776,0.001938
73,CA1-RSC,intermediate,CA1,3,0.631985,0.013161
73,CA1-RSC,intermediate,CA1,4,1.102575,0.017933
73,CA1-RSC,intermediate,CA1,5,0.046824,0.000835
73,CA1-RSC,intermediate,CA1,6,0.941528,0.031315
73,CA1-RSC,intermediate,CA1,7,0.056857,0.001165
73,CA1-RSC,intermediate,CA1,8,1.007356,0.026281
73,CA1-RSC,intermediate,CA1,9,1.085032,0.014507
73,CA1-RSC,intermediate,CA1,10,1.068706,0.022855
73,CA1-RSC,intermediate,CA1,11,1.059317,0.029347
73,CA1-RSC,intermediate,CA1,12,1.003228,0.015848
73,CA1-RSC,intermediate,CA1,13,0.023515,0.000715
73,CA1-RSC,intermediate,CA1,14,0.883076,0.012597
73,CA1-RSC,intermediate,CA1,15,0.700912,0.054321
73,CA1-RSC,intermediate,CA1,16,0.985155,0.023896
73,CA1-RSC,intermediate,CA1,17,0.806936,0.009402
73,CA1-RSC,intermediate,CA1,18,1.06001,0.041604
73,CA1-RSC,intermediate,CA1,19,1.103178,0.015056
73,CA1-RSC,intermediate,CA1,20,1.033388,0.015369
73,CA1-RSC,intermediate,CA1,21,0.96402,0.014322
73,CA1-RSC,intermediate,CA1,22,1.03695,0.018761
73,CA1-RSC,intermediate,CA1,23,0.816812,0.048716
73,CA1-RSC,intermediate,CA1,24,1.090559,0.014027
73,CA1-RSC,intermediate,CA1,25,0.156136,0.003751
73,CA1-RSC,intermediate,RSC,0,0.400593,0.005197
73,CA1-RSC,intermediate,RSC,1,0.822457,0.011818
73,CA1-RSC,intermediate,RSC,2,0.046897,0.001387
73,CA1-RSC,intermediate,RSC,3,0.295111,0.009028
73,CA1-RSC,intermediate,RSC,4,0.174829,0.003283
73,CA1-RSC,intermediate,RSC,5,0.835325,0.010725
73,CA1-RSC,intermediate,RSC,6,0.1483,0.004574
73,CA1-RSC,intermediate,RSC,7,0.018241,0.000679
73,CA1-RSC,intermediate,RSC,8,0.233108,0.008597
73,CA1-RSC,intermediate,RSC,9,0.295511,0.006572
73,CA1-RSC,intermediate,RSC,10,0.07901,0.002542
73,CA1-RSC,intermediate,RSC,11,0.761613,0.013053
73,CA1-RSC,intermediate,RSC,12,0.730054,0.016781
73,CA1-RSC,intermediate,RSC,13,0.475322,0.025003
73,CA1-RSC,intermediate,RSC,14,0.273156,0.012249
73,CA1-RSC,intermediate,RSC,15,0.78863,0.014395
73,CA1-RSC,intermediate,RSC,16,0.46344,0.010912
73,CA1-RSC,intermediate,RSC,17,0.106856,0.002664
73,CA1-RSC,intermediate,RSC,18,0.125227,0.003733
73,CA1-RSC,intermediate,RSC,19,0.130323,0.005317
73,CA1-RSC,intermediate,RSC,20,0.791092,0.013545
73,CA1-RSC,intermediate,RSC,21,0.410122,0.009325
73,CA1-RSC,intermediate,RSC,22,0.734059,0.009852
73,CA1-RSC,intermediate,RSC,23,0.163245,0.004825
73,CA1-RSC,intermediate,RSC,24,0.383465,0.008786
73,CA1-RSC,intermediate,RSC,25,0.164178,0.007771
73,CA1-RSC,intermediate,RSC,26,0.013597,0.000268
73,CA1-RSC,intermediate,RSC,27,0.027783,0.001294
73,CA1-RSC,intermediate,RSC,28,0.015183,0.000516
73,CA1-RSC,intermediate,RSC,29,0.067468,0.002844
73,CA1-RSC,intermediate,RSC,30,0.125523,0.009
73,CA1-RSC,intermediate,RSC,31,0.393408,0.008253
73,CA1-RSC,intermediate,RSC,32,0.052001,0.001674
73,CA1-RSC,intermediate,RSC,33,0.079089,0.002028
73,CA1-RSC,intermediate,RSC,34,0.259258,0.013554
73,CA1-RSC,intermediate,RSC,35,0.72801,0.023247
73,CA1-RSC,intermediate,RSC,36,0.773636,0.062507
73,CA1-RSC,intermediate,RSC,37,0.154814,0.004017
73,CA1-RSC,intermediate,RSC,38,0.08763,0.002199
73,CA1-RSC,intermediate,RSC,39,0.18851,0.010117
73,CA1-RSC,intermediate,RSC,40,0.361283,0.004962
73,CA1-RSC,intermediate,RSC,41,0.140903,0.004307
73,CA1-RSC,intermediate,RSC,42,0.284886,0.005657
73,CA1-RSC,intermediate,RSC,43,0.656469,0.018586
73,CA1-RSC,intermediate,RSC,44,0.843701,0.02508
73,CA1-RSC,intermediate,RSC,45,0.089983,0.00264
73,CA1-RSC,intermediate,RSC,46,0.83251,0.025727
73,CA1-RSC,intermediate,RSC,47,0.03893,0.001525
73,CA1-RSC,intermediate,RSC,48,0.816822,0.013294
73,CA1-RSC,intermediate,RSC,49,0.783753,0.01806
73,CA1-RSC,intermediate,RSC,50,0.029003,0.001119
73,CA1-RSC,intermediate,RSC,51,0.045688,0.000833
73,CA1-RSC,intermediate,RSC,52,0.000158,1.1e-05
73,CA1-RSC,intermediate,RSC,53,0.835019,0.038276
73,CA1-RSC,intermediate,RSC,54,0.093512,0.002441
73,CA1-RSC,intermediate,RSC,55,0.392639,0.007395
73,CA1-RSC,intermediate,RSC,56,0.121208,0.002379
73,CA1-RSC,intermediate,RSC,57,0.785368,0.011245
73,CA1-RSC,intermediate,RSC,58,0.762426,0.008148
