animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,jac_x,jac_y,sh_x,sh_y
71,0,CA1-RSC,45.5,0.2139,0.132,,6000,-0.1657,6,0.1825,-0.0223,0,0.239,0.4885,0.0875,0.1323,83.92,87.92,0.25,0.2,85.34,87.35
71,0,CA1-RSC,60.5,0.2861,0.1494,,6000,-0.0712,3,0.0646,-0.0133,-8,0.1204,0.4156,0.0565,0.1208,80.26,84.43,0.4286,0.2,89.33,86.02
71,0,CA1-RSC,75.5,0.3582,0.2235,,6000,0.2173,9,0.1916,-0.0052,0,0.1373,0.3634,0.1114,0.1475,83.85,86.09,1.0,0.25,87.29,86.62
71,0,CA1-RSC,90.5,0.4303,0.322,,6000,0.4092,6,0.3427,0.0011,0,0.0909,0.3553,0.0566,0.1076,83.08,88.32,0.4286,0.25,80.44,87.86
71,0,CA1-RSC,105.5,0.5024,0.2735,,6000,-0.5158,6,0.3758,-0.0013,9,0.1431,0.3462,0.0475,0.1027,71.64,88.37,0.4286,0.1538,81.26,81.58
71,0,CA1-RSC,120.5,0.5745,0.1959,,6000,0.3341,7,0.3729,0.0105,0,0.1078,0.3513,0.0529,0.1103,86.98,88.28,0.4286,0.25,87.93,84.29
71,0,CA1-RSC,135.5,0.6466,0.1795,,6000,0.4059,8,0.627,0.0204,0,0.1322,0.3642,0.0581,0.1021,88.42,89.14,0.4286,0.25,88.22,87.97
71,0,CA1-RSC,150.5,0.7188,0.1416,,6000,0.1331,12,0.2435,-0.0323,0,0.1122,0.4091,0.0512,0.1108,88.44,84.99,0.25,0.3333,84.8,89.81
71,0,CA1-RSC,165.5,0.7909,0.1025,,6000,0.4116,6,0.4265,-0.008,0,0.164,0.3763,0.0566,0.1108,79.75,79.62,0.4286,0.2245,85.04,88.83
71,0,CA1-RSC,180.5,0.863,0.1329,,6000,0.0701,0,0.0,0.0105,0,0.152,0.3852,0.0421,0.106,83.21,83.69,0.25,0.3953,75.39,88.96
71,0,CA1-RSC,195.0,0.9327,0.2037,,6000,0.0972,2,0.0235,0.0047,0,0.1691,0.3979,0.0674,0.1111,83.68,84.3,0.4286,0.3043,83.46,81.4
71,0,CA1-CA3,15.5,0.0697,0.1122,,6000,-0.0315,6,0.4209,-0.0107,0,0.2932,0.3397,0.2113,0.2098,nan,nan,,,84.92,89.99
71,0,CA1-CA3,30.5,0.1418,0.1185,,6000,-0.2379,10,0.8805,-0.0243,0,0.1911,0.3569,0.2584,0.2315,73.01,88.89,0.4286,0.1852,88.62,81.11
71,0,CA1-CA3,45.5,0.2139,0.132,,6000,0.0263,5,0.1777,-0.0032,0,0.239,0.3481,0.2135,0.2225,79.21,84.02,0.4286,0.28,82.49,84.93
71,0,CA1-CA3,60.5,0.2861,0.1494,,6000,0.3963,7,0.2947,-0.0028,0,0.1183,0.2548,0.2773,0.2548,85.49,85.92,0.4286,0.28,45.18,76.4
71,0,CA1-CA3,75.5,0.3582,0.2235,,6000,0.6065,9,0.9461,-0.024,0,0.139,0.29,0.2783,0.2653,40.91,69.6,1.0,0.2308,57.12,75.91
71,0,CA1-CA3,90.5,0.4303,0.322,,6000,0.2451,7,0.2895,-0.0159,0,0.0883,0.2781,0.2793,0.2388,52.26,67.78,0.4286,0.28,57.97,69.95
71,0,CA1-CA3,105.5,0.5024,0.2735,,6000,0.2343,10,0.4083,-0.0175,0,0.1414,0.2733,0.258,0.2565,75.74,83.55,0.4286,0.3333,83.2,86.22
71,0,CA1-CA3,120.5,0.5745,0.1959,,6000,0.463,7,0.4346,-0.0165,0,0.1047,0.2967,0.2665,0.2549,66.72,78.15,0.4286,0.1852,45.12,71.61
71,0,CA1-CA3,135.5,0.6466,0.1795,,6000,0.6482,5,0.6119,0.008,0,0.1303,0.3202,0.2743,0.2691,35.9,60.8,0.4286,0.1852,73.26,66.88
71,0,CA1-CA3,150.5,0.7188,0.1416,,6000,0.5893,6,0.507,0.002,0,0.1083,0.3405,0.2596,0.2643,66.03,63.96,0.25,0.28,65.13,79.88
71,0,CA1-CA3,165.5,0.7909,0.1025,,6000,0.5779,7,0.3444,0.0138,0,0.1623,0.362,0.2689,0.2514,54.8,57.44,0.4286,0.3333,80.47,82.6
71,0,CA1-CA3,180.5,0.863,0.1329,,6000,0.4941,4,0.2406,0.022,0,0.1485,0.3603,0.2289,0.2483,68.38,69.98,0.25,0.6,63.48,88.72
71,0,CA1-CA3,195.0,0.9327,0.2037,,6000,0.7213,6,0.7284,0.0248,0,0.1684,0.3713,0.2857,0.2875,84.86,88.62,0.4286,0.3333,88.23,76.72
71,0,CA1-DG,15.5,0.0697,0.1122,,6000,0.371,8,0.2728,-0.0029,0,0.2929,0.4951,0.1836,0.2359,nan,nan,,,83.08,86.02
71,0,CA1-DG,30.5,0.1418,0.1185,,6000,0.3795,13,0.37,0.0336,0,0.1909,0.4642,0.1674,0.1956,65.26,89.11,0.4286,0.3191,65.66,74.68
71,0,CA1-DG,45.5,0.2139,0.132,,6000,0.2019,3,0.1282,-0.025,0,0.2397,0.4311,0.1756,0.2214,69.07,80.03,0.4286,0.24,87.27,89.13
71,0,CA1-DG,60.5,0.2861,0.1494,,6000,0.2414,2,0.0596,-0.0268,0,0.1204,0.3993,0.1676,0.2039,85.7,86.21,0.4286,0.2917,89.26,86.41
71,0,CA1-DG,75.5,0.3582,0.2235,,6000,-0.0321,7,0.1531,0.0286,0,0.1407,0.3924,0.1441,0.1788,55.11,76.85,1.0,0.3778,85.15,86.19
71,0,CA1-DG,90.5,0.4303,0.322,,6000,0.3282,7,0.211,0.0318,0,0.0898,0.3667,0.1721,0.201,83.78,87.91,0.4286,0.2653,80.24,84.18
71,0,CA1-DG,105.5,0.5024,0.2735,,6000,0.1205,1,0.0163,0.0126,1,0.142,0.3626,0.1514,0.191,70.87,82.42,0.4286,0.2157,81.25,80.6
71,0,CA1-DG,120.5,0.5745,0.1959,,6000,0.3245,10,0.2302,0.0351,1,0.1083,0.3736,0.1713,0.1956,72.36,85.18,0.4286,0.3478,64.42,77.47
71,0,CA1-DG,135.5,0.6466,0.1795,,6000,0.1534,0,0.0,0.0135,0,0.1255,0.3637,0.1732,0.199,82.47,89.26,0.4286,0.24,86.78,83.8
71,0,CA1-DG,150.5,0.7188,0.1416,,6000,-0.0239,12,0.2755,0.0363,1,0.11,0.3462,0.1687,0.1953,68.63,82.58,0.25,0.3778,72.04,88.36
71,0,CA1-DG,165.5,0.7909,0.1025,,6000,0.1555,1,0.0159,0.0088,1,0.1636,0.3819,0.1307,0.1815,68.6,75.52,0.4286,0.3478,81.96,75.59
71,0,CA1-DG,180.5,0.863,0.1329,,6000,0.3987,4,0.1587,0.0185,0,0.1479,0.4016,0.1799,0.2346,83.9,83.36,0.25,0.3478,78.87,88.76
71,0,CA1-DG,195.0,0.9327,0.2037,,6000,0.2523,2,0.0523,0.0219,0,0.168,0.4021,0.141,0.1857,89.38,87.92,0.4286,0.3191,82.93,80.02
71,0,CA1-V1,15.5,0.0697,0.1122,,6000,-0.2654,9,0.3761,0.0108,0,0.2921,0.2916,0.0932,0.1354,nan,nan,,,85.79,88.51
71,0,CA1-V1,30.5,0.1418,0.1185,,6000,-0.4735,6,0.409,0.0378,0,0.1902,0.2731,0.132,0.1671,79.17,82.62,0.4286,0.2727,89.35,89.78
71,0,CA1-V1,45.5,0.2139,0.132,,6000,-0.2105,2,0.0686,0.0031,0,0.2396,0.3049,0.1352,0.1551,80.29,87.2,0.25,0.3333,76.43,86.73
71,0,CA1-V1,60.5,0.2861,0.1494,,6000,0.1861,8,0.2969,-0.015,-7,0.1212,0.2077,0.0765,0.1049,85.47,87.12,0.4286,0.2174,87.79,82.21
71,0,CA1-V1,75.5,0.3582,0.2235,,6000,0.3932,7,0.6338,0.0098,7,0.142,0.1844,0.0768,0.1064,76.5,86.93,1.0,0.12,88.4,88.8
71,0,CA1-V1,90.5,0.4303,0.322,,6000,-0.0599,11,0.5295,-0.0028,0,0.0906,0.2424,0.0888,0.1074,81.59,87.65,0.4286,0.3333,86.54,81.61
71,0,CA1-V1,105.5,0.5024,0.2735,,6000,-0.0178,9,0.6154,0.0085,0,0.1433,0.2342,0.0965,0.1292,82.7,88.41,0.4286,0.2727,81.71,85.74
71,0,CA1-V1,120.5,0.5745,0.1959,,6000,-0.3758,6,0.3296,0.0237,10,0.1087,0.1871,0.0925,0.1105,84.7,81.46,0.4286,0.2174,85.84,88.82
71,0,CA1-V1,135.5,0.6466,0.1795,,6000,-0.3939,4,0.2923,-0.0136,1,0.1324,0.2198,0.0572,0.1134,78.1,80.54,0.4286,0.1667,78.31,88.48
71,0,CA1-V1,150.5,0.7188,0.1416,,6000,-0.259,3,0.1401,0.0216,0,0.1127,0.2243,0.1097,0.0924,84.8,82.82,0.25,0.2174,87.33,88.38
71,0,CA1-V1,165.5,0.7909,0.1025,,6000,0.013,2,0.0293,-0.0117,0,0.1643,0.2136,0.1165,0.1257,74.97,89.67,0.4286,0.2174,87.28,89.92
71,0,CA1-V1,180.5,0.863,0.1329,,6000,0.0848,0,0.0,0.0102,0,0.1522,0.2064,0.1086,0.1158,73.41,86.47,0.25,0.12,85.29,82.31
71,0,CA1-V1,195.0,0.9327,0.2037,,6000,0.1043,0,0.0,-0.0098,0,0.1686,0.2454,0.0907,0.0976,87.81,88.25,0.4286,0.12,81.01,83.0
71,0,CA3-DG,15.5,0.0697,0.1122,,6000,0.5275,6,0.3581,0.0015,0,0.3391,0.491,0.2,0.2297,nan,nan,,,55.28,61.82
71,0,CA3-DG,30.5,0.1418,0.1185,,6000,0.1604,11,0.3666,0.0014,0,0.3488,0.4598,0.2168,0.259,79.24,79.25,0.1429,0.3191,83.37,76.01
71,0,CA3-DG,45.5,0.2139,0.132,,6000,0.4769,7,0.3437,0.0121,0,0.3417,0.4283,0.2505,0.2874,58.41,61.84,0.1852,0.2157,55.45,56.99
71,0,CA3-DG,60.5,0.2861,0.1494,,6000,0.4985,4,0.2621,0.0168,0,0.263,0.3958,0.2442,0.2742,51.62,56.4,0.3913,0.2653,50.01,64.22
71,0,CA3-DG,75.5,0.3582,0.2235,,6000,0.5968,17,0.8493,0.0247,0,0.2921,0.393,0.2632,0.2855,73.12,71.83,0.1852,0.3778,50.98,67.52
71,0,CA3-DG,90.5,0.4303,0.322,,6000,0.6399,9,0.6072,-0.0104,0,0.2734,0.3597,0.2615,0.2966,66.2,67.39,0.28,0.24,44.03,48.89
71,0,CA3-DG,105.5,0.5024,0.2735,,6000,0.5019,4,0.2937,-0.0273,0,0.2749,0.365,0.2636,0.2825,63.45,55.86,0.3913,0.2157,74.5,77.46
71,0,CA3-DG,120.5,0.5745,0.1959,,6000,0.6016,11,0.6112,-0.0225,0,0.2909,0.3694,0.2654,0.3035,62.92,63.43,0.28,0.2917,76.39,78.16
71,0,CA3-DG,135.5,0.6466,0.1795,,6000,0.5316,4,0.3322,-0.0205,0,0.3296,0.3711,0.259,0.3042,51.98,56.34,0.1852,0.2157,59.15,67.07
71,0,CA3-DG,150.5,0.7188,0.1416,,6000,0.6181,15,0.8582,-0.0253,0,0.348,0.3621,0.2589,0.2923,60.49,55.82,0.3333,0.3191,54.66,54.05
71,0,CA3-DG,165.5,0.7909,0.1025,,6000,0.5485,5,0.3844,-0.0197,0,0.3512,0.3869,0.2701,0.2908,58.08,58.21,0.4545,0.4091,68.73,66.24
71,0,CA3-DG,180.5,0.863,0.1329,,6000,0.4403,12,0.5152,-0.0029,0,0.3436,0.4088,0.2403,0.296,70.0,67.14,0.3913,0.3478,48.94,48.74
71,0,CA3-DG,195.0,0.9327,0.2037,,6000,0.5667,6,0.5231,-0.0357,0,0.3633,0.4168,0.2826,0.3251,61.09,54.9,0.3913,0.3778,69.0,67.34
71,0,CA1-SUB,15.5,0.0697,0.1122,,6000,-0.4351,5,0.226,-0.0243,0,0.2933,0.1763,0.122,0.104,nan,nan,,,84.15,86.65
71,0,CA1-SUB,30.5,0.1418,0.1185,,6000,0.1187,6,0.4525,-0.0276,-8,0.1908,0.1461,0.1307,0.139,66.88,84.31,0.4286,0.2941,87.86,87.6
71,0,CA1-SUB,45.5,0.2139,0.132,,6000,-0.2652,5,0.2486,-0.0141,0,0.2402,0.1497,0.1221,0.1054,87.27,85.3,0.25,0.2941,80.71,87.56
71,0,CA1-SUB,60.5,0.2861,0.1494,,6000,0.2995,9,0.4031,-0.0397,0,0.1204,0.121,0.1252,0.1237,79.11,87.09,0.4286,0.2222,72.05,80.75
71,0,CA1-SUB,75.5,0.3582,0.2235,,6000,0.4362,7,0.7179,0.0125,0,0.1417,0.0995,0.1373,0.1177,87.91,76.53,1.0,0.2222,74.4,82.67
71,0,CA1-SUB,90.5,0.4303,0.322,,6000,-0.4264,4,0.1678,0.0102,0,0.0907,0.1258,0.1044,0.1004,70.67,87.99,0.4286,0.375,75.13,73.25
71,0,CA1-SUB,105.5,0.5024,0.2735,,6000,0.0052,6,0.2557,-0.008,0,0.1434,0.1591,0.1205,0.1178,87.53,78.29,0.4286,0.4667,66.33,85.6
71,0,CA1-SUB,120.5,0.5745,0.1959,,6000,-0.108,7,0.3708,0.0272,0,0.1086,0.1376,0.1099,0.1026,82.88,88.55,0.4286,0.1579,58.76,83.17
71,0,CA1-SUB,135.5,0.6466,0.1795,,6000,0.3935,5,0.4442,-0.0043,0,0.1321,0.141,0.0773,0.0928,78.65,75.23,0.4286,0.375,83.26,86.44
71,0,CA1-SUB,150.5,0.7188,0.1416,,6000,0.0323,5,0.2486,0.0089,0,0.1124,0.1619,0.1043,0.1225,72.16,87.58,0.25,0.2941,87.07,79.9
71,0,CA1-SUB,165.5,0.7909,0.1025,,6000,0.1268,1,0.0176,0.0167,0,0.1641,0.1994,0.0863,0.1188,75.62,69.89,0.4286,0.2941,77.17,85.03
71,0,CA1-SUB,180.5,0.863,0.1329,,6000,0.139,1,0.0127,0.0124,0,0.1518,0.1776,0.0945,0.1132,73.37,88.52,0.25,0.2222,89.21,80.92
71,0,CA1-SUB,195.0,0.9327,0.2037,,6000,0.1881,3,0.0397,0.0165,0,0.1687,0.1535,0.1237,0.1117,86.99,87.65,0.4286,0.1579,77.81,86.7
71,0,RSC-SUB,15.5,0.0697,0.1122,,6000,0.4747,4,0.2599,0.001,0,0.484,0.1683,0.1156,0.0782,nan,nan,,,81.52,87.8
71,0,RSC-SUB,30.5,0.1418,0.1185,,6000,0.3884,11,0.401,-0.0454,0,0.4236,0.1389,0.1138,0.0825,73.56,55.91,0.3043,0.4667,66.32,57.61
71,0,RSC-SUB,45.5,0.2139,0.132,,6000,0.1502,11,0.2928,-0.0239,0,0.4845,0.1284,0.1042,0.0924,89.71,86.41,0.2245,0.2941,82.29,83.96
71,0,RSC-SUB,60.5,0.2861,0.1494,,6000,-0.14,7,0.2737,-0.0175,0,0.4168,0.0943,0.1024,0.0858,87.93,86.65,0.2245,0.375,80.77,63.2
71,0,RSC-SUB,75.5,0.3582,0.2235,,6000,0.0372,16,0.4033,-0.013,0,0.3603,0.0939,0.117,0.1125,58.61,59.07,0.2766,0.2941,76.6,78.66
71,0,RSC-SUB,90.5,0.4303,0.322,,6000,0.2209,11,0.5026,-0.0121,0,0.3593,0.114,0.1176,0.1034,70.44,70.12,0.3043,0.2941,82.33,81.47
71,0,RSC-SUB,105.5,0.5024,0.2735,,6000,0.2837,10,0.4289,0.0057,0,0.3385,0.1292,0.1127,0.0909,70.91,81.28,0.1538,0.2941,87.0,85.44
71,0,RSC-SUB,120.5,0.5745,0.1959,,6000,0.4132,11,0.6006,-0.0335,0,0.3442,0.1136,0.1058,0.0939,87.7,82.98,0.25,0.2941,89.72,84.67
71,0,RSC-SUB,135.5,0.6466,0.1795,,6000,0.3747,5,0.2641,-0.0154,0,0.3656,0.1153,0.1185,0.1019,87.35,84.21,0.2245,0.5714,86.29,86.88
71,0,RSC-SUB,150.5,0.7188,0.1416,,6000,0.0568,5,0.0929,-0.0199,0,0.402,0.1491,0.0943,0.0698,83.84,79.23,0.3333,0.2941,71.96,86.03
71,0,RSC-SUB,165.5,0.7909,0.1025,,6000,0.1718,8,0.3333,-0.005,0,0.3731,0.1638,0.1306,0.101,76.17,70.91,0.25,0.2941,89.09,88.34
71,0,RSC-SUB,180.5,0.863,0.1329,,6000,0.0451,0,0.0,-0.0135,0,0.3774,0.1499,0.0997,0.0802,73.65,84.3,0.4286,0.1,86.67,74.32
71,0,RSC-SUB,195.0,0.9327,0.2037,,6000,0.0115,0,0.0,-0.0015,0,0.3938,0.151,0.0927,0.0628,89.61,89.84,0.3333,0.2222,86.64,81.34
71,0,V1-RSC,15.5,0.0697,0.1122,,6000,0.2658,4,0.1905,-0.0033,0,0.2869,0.4792,0.1106,0.1521,nan,nan,,,67.36,63.99
71,0,V1-RSC,30.5,0.1418,0.1185,,6000,0.5466,10,0.6414,0.0011,0,0.2632,0.4179,0.1348,0.1746,79.43,64.45,0.2727,0.3333,79.8,76.08
71,0,V1-RSC,45.5,0.2139,0.132,,6000,0.4297,7,0.3542,-0.017,0,0.2991,0.4808,0.1184,0.1385,83.8,82.44,0.4,0.25,86.23,86.28
71,0,V1-RSC,60.5,0.2861,0.1494,,6000,0.2161,10,0.5466,-0.0412,0,0.2033,0.4153,0.1327,0.1654,80.64,83.88,0.2174,0.2,86.94,89.6
71,0,V1-RSC,75.5,0.3582,0.2235,,6000,0.4927,12,0.4693,-0.0298,0,0.1687,0.3595,0.137,0.1552,62.49,62.71,0.1667,0.3043,80.79,84.91
71,0,V1-RSC,90.5,0.4303,0.322,,6000,-0.1337,11,0.5269,-0.0244,0,0.229,0.3574,0.1281,0.1567,68.04,78.46,0.4,0.3333,82.94,81.02
71,0,V1-RSC,105.5,0.5024,0.2735,,6000,0.5526,11,0.9075,-0.0021,0,0.2301,0.3357,0.1362,0.1676,75.06,76.75,0.3333,0.1765,78.69,80.03
71,0,V1-RSC,120.5,0.5745,0.1959,,6000,0.2094,11,0.7848,-0.0221,0,0.1799,0.3431,0.1342,0.156,84.82,82.02,0.2174,0.25,82.02,77.15
71,0,V1-RSC,135.5,0.6466,0.1795,,6000,0.5902,5,0.6235,-0.0339,0,0.2119,0.3608,0.1325,0.1663,50.24,57.03,0.2727,0.2245,72.07,63.59
71,0,V1-RSC,150.5,0.7188,0.1416,,6000,0.1344,11,0.3185,0.0023,0,0.2163,0.4006,0.1359,0.1775,64.61,65.21,0.2727,0.3043,71.06,85.01
71,0,V1-RSC,165.5,0.7909,0.1025,,6000,0.0637,14,0.9717,-0.0048,0,0.2117,0.3749,0.1111,0.1484,61.97,71.6,0.4,0.2245,86.15,84.41
71,0,V1-RSC,180.5,0.863,0.1329,,6000,0.3283,3,0.119,-0.0266,0,0.2063,0.3741,0.1244,0.1657,55.97,59.22,0.3333,0.4286,74.45,76.13
71,0,V1-RSC,195.0,0.9327,0.2037,,6000,0.2943,3,0.0847,-0.0092,0,0.2367,0.3867,0.1351,0.1642,61.24,70.6,0.4,0.3333,63.66,66.87
73,1,CA1-RSC,15.5,0.0681,0.1027,-43.5,10000,0.1452,1,0.0107,-0.0039,0,0.5504,0.4387,0.2233,0.2352,nan,nan,,,77.94,89.46
73,1,CA1-RSC,30.5,0.1385,0.1589,-28.5,8000,0.1904,10,0.1776,-0.0318,-3,0.3243,0.3843,0.3842,0.3538,81.41,77.76,0.5,0.1667,88.51,89.59
73,1,CA1-RSC,45.5,0.2089,0.2982,-13.5,8000,0.0116,0,0.0,-0.0065,2,0.351,0.3599,0.2768,0.2847,79.78,87.38,0.5,0.1667,87.99,75.6
73,1,CA1-RSC,60.5,0.2793,0.556,1.5,8000,0.0858,0,0.0,0.0115,0,0.2657,0.3284,0.2278,0.2371,78.9,83.81,0.3333,0.4,70.55,84.77
73,1,CA1-RSC,75.5,0.3498,0.7498,16.5,6000,0.0396,0,0.0,0.0713,9,0.1658,0.3169,0.0794,0.1183,77.74,89.92,0.5,0.2727,86.8,82.34
73,1,CA1-RSC,90.5,0.4202,0.75,31.5,6000,-0.009,4,0.081,-0.0204,1,0.1606,0.3239,0.0838,0.1215,84.89,84.74,0.3333,0.2727,89.28,78.96
73,1,CA1-RSC,105.5,0.4906,0.6683,46.5,6000,-0.0074,9,0.1729,-0.009,9,0.1212,0.3198,0.0932,0.1253,75.71,86.42,0.5,0.2727,89.71,82.02
73,1,CA1-RSC,120.5,0.561,0.6864,61.5,6000,0.0061,0,0.0,0.0076,6,0.1962,0.364,0.0834,0.1247,73.45,80.32,0.3333,0.1667,88.86,88.48
73,1,CA1-RSC,135.5,0.6315,0.7301,76.5,6000,0.0018,0,0.0,-0.0103,-4,0.1115,0.3718,0.083,0.1042,78.73,84.29,0.3333,0.4,87.74,86.64
73,1,CA1-RSC,150.5,0.7019,0.545,91.5,6000,0.0382,0,0.0,-0.0156,-4,0.0983,0.4445,0.1063,0.1569,88.82,86.14,0.0909,0.2174,87.19,85.36
73,1,CA1-RSC,165.5,0.7723,0.2204,106.5,8000,0.0333,0,0.0,-0.0148,-1,0.1482,0.3958,0.179,0.2004,79.24,75.26,0.2,0.2727,75.81,80.08
73,1,CA1-RSC,180.5,0.8427,0.0734,121.5,6000,-0.2125,4,0.0682,0.0136,2,0.1336,0.3234,0.1082,0.1107,87.26,85.03,0.3333,0.3333,83.53,86.92
73,1,CA1-RSC,195.5,0.9131,0.254,136.5,6000,0.0273,0,0.0,0.0312,0,0.1508,0.3389,0.1467,0.1495,81.38,85.71,0.5,0.2174,86.25,85.1
73,1,CA1-DG,15.5,0.0681,0.1027,-43.5,10000,0.6958,2,0.3734,0.003,0,0.5342,0.3499,0.3805,0.2813,nan,nan,,,89.15,82.97
73,1,CA1-DG,30.5,0.1385,0.1589,-28.5,8000,0.1434,2,0.0565,0.0559,10,0.342,0.2331,0.1742,0.1999,81.04,78.29,0.5,0.4545,88.94,89.0
73,1,CA1-DG,45.5,0.2089,0.2982,-13.5,8000,0.091,0,0.0,-0.1492,-4,0.3587,0.1999,0.1587,0.1216,75.56,77.75,0.5,0.4545,72.82,89.6
73,1,CA1-DG,60.5,0.2793,0.556,1.5,8000,0.0595,0,0.0,-0.0109,1,0.2688,0.112,0.13,0.1158,81.92,80.83,0.3333,0.4545,84.63,82.35
73,1,CA1-DG,75.5,0.3498,0.7498,16.5,6000,0.0336,0,0.0,0.0523,7,0.1658,0.1556,0.1031,0.1399,86.49,88.98,0.5,0.0667,88.63,88.51
73,1,CA1-DG,90.5,0.4202,0.75,31.5,6000,0.1647,5,0.2447,-0.0044,0,0.1608,0.1469,0.1318,0.1592,88.97,88.99,0.3333,0.3333,80.43,80.25
73,1,CA1-DG,105.5,0.4906,0.6683,46.5,6000,0.4217,6,0.4683,-0.0269,-5,0.121,0.1302,0.1235,0.1132,87.42,88.96,0.5,0.4545,86.92,86.17
73,1,CA1-DG,120.5,0.561,0.6864,61.5,6000,0.1828,6,0.0986,-0.0104,-4,0.1962,0.1302,0.1194,0.1522,82.3,81.97,0.3333,0.2308,89.7,82.32
73,1,CA1-DG,135.5,0.6315,0.7301,76.5,6000,0.2241,9,0.2073,-0.0171,0,0.1118,0.1046,0.1312,0.1411,89.34,81.72,0.3333,0.2308,77.08,81.39
73,1,CA1-DG,150.5,0.7019,0.545,91.5,6000,0.0707,0,0.0,-0.0148,0,0.0984,0.1115,0.1108,0.1215,79.05,88.5,0.0909,0.4545,86.34,88.06
73,1,CA1-DG,165.5,0.7723,0.2204,106.5,8000,0.1308,0,0.0,-0.0013,0,0.1502,0.082,0.1178,0.1627,85.8,83.88,0.2,0.2308,86.46,68.62
73,1,CA1-DG,180.5,0.8427,0.0734,121.5,6000,0.6362,13,1.2968,-0.0167,0,0.1339,0.1442,0.1314,0.1661,79.57,84.01,0.3333,0.2308,88.05,83.41
73,1,CA1-DG,195.5,0.9131,0.254,136.5,6000,0.2618,12,0.2742,-0.0039,-1,0.1516,0.1153,0.1526,0.1449,76.21,86.93,0.5,0.4545,87.24,88.31
73,1,CA1-V1,15.5,0.0681,0.1027,-43.5,10000,0.858,7,0.808,-0.0279,0,0.5383,0.4131,0.4107,0.4455,nan,nan,,,88.23,62.92
73,1,CA1-V1,30.5,0.1385,0.1589,-28.5,8000,0.3266,5,0.1874,0.0058,-10,0.3434,0.234,0.1741,0.1939,67.71,81.76,0.7143,0.6667,84.58,79.38
73,1,CA1-V1,45.5,0.2089,0.2982,-13.5,8000,0.1868,1,0.0178,0.0043,0,0.3601,0.142,0.2199,0.1979,82.99,64.35,0.7143,0.6667,85.8,87.94
73,1,CA1-V1,60.5,0.2793,0.556,1.5,8000,0.1274,0,0.0,0.0013,0,0.2538,0.1295,0.2173,0.2209,80.16,81.1,0.3333,0.4286,78.68,86.32
73,1,CA1-V1,75.5,0.3498,0.7498,16.5,6000,0.1076,0,0.0,0.0208,0,0.1718,0.176,0.146,0.1947,88.84,73.71,0.5,0.4286,89.34,83.83
73,1,CA1-V1,90.5,0.4202,0.75,31.5,6000,0.087,5,0.0961,0.0263,9,0.1669,0.1472,0.1806,0.1623,77.65,88.75,0.5,0.1111,86.12,81.14
73,1,CA1-V1,105.5,0.4906,0.6683,46.5,6000,0.2566,5,0.106,-0.0356,-10,0.1226,0.1441,0.1816,0.2224,78.08,61.65,0.3333,0.6667,76.85,85.48
73,1,CA1-V1,120.5,0.561,0.6864,61.5,6000,0.2179,9,0.1735,-0.0544,-9,0.1882,0.1585,0.1338,0.1629,83.82,70.76,0.3333,0.25,85.3,85.1
73,1,CA1-V1,135.5,0.6315,0.7301,76.5,6000,-0.1878,10,0.2566,0.0024,4,0.1239,0.1592,0.1829,0.1568,79.36,83.07,0.3333,0.4286,84.11,85.3
73,1,CA1-V1,150.5,0.7019,0.545,91.5,6000,0.0706,0,0.0,-0.0159,-7,0.0976,0.1457,0.1303,0.1124,72.52,71.52,0.2,0.25,85.61,81.39
73,1,CA1-V1,165.5,0.7723,0.2204,106.5,8000,0.0393,0,0.0,0.0289,5,0.1814,0.1416,0.1961,0.1849,88.65,85.91,0.2,0.6667,89.12,86.1
73,1,CA1-V1,180.5,0.8427,0.0734,121.5,6000,0.0102,5,0.3345,0.0172,0,0.1322,0.2346,0.1828,0.1242,86.69,82.97,0.3333,0.4286,83.76,68.31
73,1,CA1-V1,195.5,0.9131,0.254,136.5,6000,-0.1637,8,0.1742,-0.0418,-2,0.1556,0.2421,0.1363,0.1421,86.81,81.77,0.3333,0.25,86.68,88.1
73,1,CA1-SUB,15.5,0.0681,0.1027,-43.5,10000,0.1683,8,0.2169,0.0071,0,0.5546,0.1531,0.2363,0.1796,nan,nan,,,79.31,76.25
73,1,CA1-SUB,30.5,0.1385,0.1589,-28.5,8000,-0.0297,3,0.0703,0.0003,0,0.3421,0.1039,0.1291,0.1516,68.33,80.33,0.5,0.5556,88.71,87.46
73,1,CA1-SUB,45.5,0.2089,0.2982,-13.5,8000,0.1145,0,0.0,-0.0284,0,0.3589,0.0648,0.1936,0.1575,83.89,79.47,0.5,0.2727,86.29,80.23
73,1,CA1-SUB,60.5,0.2793,0.556,1.5,8000,0.1527,1,0.0118,-0.0055,0,0.2692,0.0708,0.1803,0.1453,87.48,72.06,0.3333,0.2727,89.64,68.84
73,1,CA1-SUB,75.5,0.3498,0.7498,16.5,6000,0.0684,0,0.0,0.0071,5,0.166,0.0829,0.123,0.1308,77.71,79.79,0.5,0.2727,87.26,89.53
73,1,CA1-SUB,90.5,0.4202,0.75,31.5,6000,0.4442,4,0.2787,0.0171,0,0.1607,0.0633,0.0994,0.1279,73.8,74.31,0.3333,0.4,74.3,88.77
