animal,learner,pair,epoch,bin_ms,lag_bins,lag_ms,n_samples,cc1,cc_mean3,n_sig,angle_x,angle_y,angle_x_cc1,angle_y_cc1,floor_x,floor_y,floor_x_cc1,floor_y_cc1,gini_x_conn,gini_y_conn,angle_ff_fb_x,angle_ff_fb_y,angle_ff_fb_cc1
70,0,CA1-SUB,session,10,-25,-250,11500,-0.0197,0.0004,4,86.9,83.66,81.15,84.73,89.32,86.73,54.91,36.6,0.44,0.3736,71.05,80.75,40.19
70,0,RSC-SUB,session,10,0,0,12000,0.123,0.0977,0,0.0,0.0,0.0,0.0,85.25,86.88,82.24,78.26,0.4698,0.4272,74.44,88.53,64.07
70,0,RSC-SUB,session,10,1,10,11980,0.0443,0.0444,0,75.73,81.79,89.97,86.67,85.25,86.88,82.24,78.26,0.4749,0.4259,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-1,-10,11980,0.0374,0.0422,0,63.43,81.87,70.91,78.77,85.25,86.88,82.24,78.26,0.4846,0.3846,74.44,88.53,64.07
70,0,RSC-SUB,session,10,2,20,11960,0.073,0.0459,0,88.15,77.71,85.37,73.94,85.25,86.88,82.24,78.26,0.5094,0.4417,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-2,-20,11960,0.0161,0.0248,0,80.96,80.15,82.19,82.55,85.25,86.88,82.24,78.26,0.4882,0.4132,74.44,88.53,64.07
70,0,RSC-SUB,session,10,3,30,11940,0.0729,0.0316,0,79.18,89.81,78.21,83.19,85.25,86.88,82.24,78.26,0.4857,0.3969,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-3,-30,11940,0.02,0.029,0,81.93,80.01,79.83,84.34,85.25,86.88,82.24,78.26,0.4926,0.3796,74.44,88.53,64.07
70,0,RSC-SUB,session,10,4,40,11920,0.0456,0.0321,0,84.45,87.61,76.69,79.46,85.25,86.88,82.24,78.26,0.4699,0.398,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-4,-40,11920,0.0086,0.0114,0,85.1,86.8,79.89,82.95,85.25,86.88,82.24,78.26,0.4805,0.3263,74.44,88.53,64.07
70,0,RSC-SUB,session,10,5,50,11900,0.0222,0.0314,0,78.45,82.69,79.49,89.55,85.25,86.88,82.24,78.26,0.4886,0.4149,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-5,-50,11900,0.0083,0.0149,0,80.6,84.5,86.48,73.14,85.25,86.88,82.24,78.26,0.4803,0.347,74.44,88.53,64.07
70,0,RSC-SUB,session,10,7,70,11860,0.0052,0.0127,0,81.64,82.31,76.1,76.24,85.25,86.88,82.24,78.26,0.4825,0.3336,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-7,-70,11860,0.0413,0.0137,0,80.48,78.95,85.79,69.8,85.25,86.88,82.24,78.26,0.4835,0.3625,74.44,88.53,64.07
70,0,RSC-SUB,session,10,10,100,11800,0.0342,0.0183,0,87.12,79.2,89.4,85.54,85.25,86.88,82.24,78.26,0.484,0.3838,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-10,-100,11800,0.0125,0.008,0,76.98,82.74,89.93,85.95,85.25,86.88,82.24,78.26,0.4743,0.3417,74.44,88.53,64.07
70,0,RSC-SUB,session,10,15,150,11700,-0.0018,0.0082,0,85.62,86.15,68.45,81.54,85.25,86.88,82.24,78.26,0.4837,0.3631,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-15,-150,11700,-0.0002,0.008,0,74.88,87.69,88.66,88.95,85.25,86.88,82.24,78.26,0.4851,0.3469,74.44,88.53,64.07
70,0,RSC-SUB,session,10,20,200,11600,0.0186,0.0131,0,79.5,81.4,76.17,85.27,85.25,86.88,82.24,78.26,0.4712,0.4746,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-20,-200,11600,0.0076,0.009,0,84.69,87.61,88.16,78.73,85.25,86.88,82.24,78.26,0.487,0.3285,74.44,88.53,64.07
70,0,RSC-SUB,session,10,25,250,11500,0.0228,-0.0004,0,80.62,87.83,70.81,84.46,85.25,86.88,82.24,78.26,0.4872,0.5384,74.44,88.53,64.07
70,0,RSC-SUB,session,10,-25,-250,11500,0.0072,0.0175,0,80.93,82.45,70.04,89.32,85.25,86.88,82.24,78.26,0.4979,0.3507,74.44,88.53,64.07
70,0,V1-RSC,session,10,0,0,12000,0.6437,0.3998,8,0.0,0.0,0.0,0.0,88.4,82.37,39.36,37.57,0.5112,0.4698,73.47,72.77,78.0
70,0,V1-RSC,session,10,1,10,11980,0.3282,0.2304,8,56.04,52.96,30.21,23.46,88.4,82.37,39.36,37.57,0.5249,0.4795,73.47,72.77,78.0
70,0,V1-RSC,session,10,-1,-10,11980,0.2713,0.1455,8,24.6,35.98,18.51,16.74,88.4,82.37,39.36,37.57,0.5028,0.4657,73.47,72.77,78.0
70,0,V1-RSC,session,10,2,20,11960,0.3498,0.1808,8,68.85,58.44,48.06,27.3,88.4,82.37,39.36,37.57,0.5293,0.493,73.47,72.77,78.0
70,0,V1-RSC,session,10,-2,-20,11960,0.1492,0.118,8,51.84,48.11,28.47,23.51,88.4,82.37,39.36,37.57,0.5128,0.4793,73.47,72.77,78.0
70,0,V1-RSC,session,10,3,30,11940,0.3435,0.1383,8,85.91,43.45,68.44,35.65,88.4,82.37,39.36,37.57,0.6243,0.5449,73.47,72.77,78.0
70,0,V1-RSC,session,10,-3,-30,11940,0.0553,0.051,8,65.88,46.97,38.13,25.23,88.4,82.37,39.36,37.57,0.5014,0.4728,73.47,72.77,78.0
70,0,V1-RSC,session,10,4,40,11920,0.2453,0.1068,8,83.82,49.95,70.14,37.99,88.4,82.37,39.36,37.57,0.5787,0.5127,73.47,72.77,78.0
70,0,V1-RSC,session,10,-4,-40,11920,0.0239,0.0267,8,88.21,89.28,60.01,65.43,88.4,82.37,39.36,37.57,0.5183,0.4747,73.47,72.77,78.0
70,0,V1-RSC,session,10,5,50,11900,0.1236,0.068,8,84.85,60.93,62.27,26.48,88.4,82.37,39.36,37.57,0.5402,0.4949,73.47,72.77,78.0
70,0,V1-RSC,session,10,-5,-50,11900,0.0529,0.038,8,88.94,64.09,70.15,62.01,88.4,82.37,39.36,37.57,0.5139,0.4606,73.47,72.77,78.0
70,0,V1-RSC,session,10,7,70,11860,0.061,0.0435,8,85.7,82.19,64.52,47.29,88.4,82.37,39.36,37.57,0.5445,0.4791,73.47,72.77,78.0
70,0,V1-RSC,session,10,-7,-70,11860,0.0596,0.0477,8,87.3,79.81,62.56,51.73,88.4,82.37,39.36,37.57,0.4947,0.4619,73.47,72.77,78.0
70,0,V1-RSC,session,10,10,100,11800,0.0644,0.0379,8,87.35,85.85,80.22,65.95,88.4,82.37,39.36,37.57,0.5557,0.4759,73.47,72.77,78.0
70,0,V1-RSC,session,10,-10,-100,11800,0.049,0.0288,8,75.72,82.0,70.95,60.41,88.4,82.37,39.36,37.57,0.4846,0.4848,73.47,72.77,78.0
70,0,V1-RSC,session,10,15,150,11700,0.046,0.0369,8,89.91,84.2,84.3,65.22,88.4,82.37,39.36,37.57,0.524,0.4637,73.47,72.77,78.0
70,0,V1-RSC,session,10,-15,-150,11700,0.0451,0.0395,8,89.35,89.95,82.09,67.04,88.4,82.37,39.36,37.57,0.51,0.4835,73.47,72.77,78.0
70,0,V1-RSC,session,10,20,200,11600,0.036,0.0276,8,85.53,77.2,74.64,85.17,88.4,82.37,39.36,37.57,0.5157,0.4642,73.47,72.77,78.0
70,0,V1-RSC,session,10,-20,-200,11600,0.0342,0.035,8,82.25,79.34,82.01,83.83,88.4,82.37,39.36,37.57,0.5079,0.474,73.47,72.77,78.0
70,0,V1-RSC,session,10,25,250,11500,0.0432,0.0271,8,85.56,82.22,85.17,87.23,88.4,82.37,39.36,37.57,0.5271,0.4625,73.47,72.77,78.0
70,0,V1-RSC,session,10,-25,-250,11500,0.0451,0.0327,8,81.79,87.56,79.39,80.1,88.4,82.37,39.36,37.57,0.5086,0.4742,73.47,72.77,78.0
71,0,CA1-RSC,session,10,0,0,12000,0.2497,0.0843,10,0.0,0.0,0.0,0.0,84.3,89.85,83.1,77.42,0.2888,0.5564,85.57,82.9,69.93
71,0,CA1-RSC,session,10,1,10,11980,-0.049,-0.0395,10,71.89,66.5,52.93,78.99,84.3,89.85,83.1,77.42,0.3494,0.5499,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-1,-10,11980,0.0553,0.0263,10,82.09,85.75,52.28,78.8,84.3,89.85,83.1,77.42,0.3221,0.5748,85.57,82.9,69.93
71,0,CA1-RSC,session,10,2,20,11960,-0.0353,-0.0396,10,75.74,85.56,83.0,69.68,84.3,89.85,83.1,77.42,0.3034,0.5579,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-2,-20,11960,-0.0219,-0.0249,10,77.47,82.87,49.72,60.98,84.3,89.85,83.1,77.42,0.3185,0.5593,85.57,82.9,69.93
71,0,CA1-RSC,session,10,3,30,11940,0.007,0.0045,10,75.41,89.51,85.58,71.1,84.3,89.85,83.1,77.42,0.3282,0.5527,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-3,-30,11940,-0.0039,0.0025,10,87.51,75.21,29.05,77.57,84.3,89.85,83.1,77.42,0.3267,0.5646,85.57,82.9,69.93
71,0,CA1-RSC,session,10,4,40,11920,-0.0087,0.0021,10,68.74,89.58,33.44,71.09,84.3,89.85,83.1,77.42,0.305,0.5752,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-4,-40,11920,0.0138,0.007,10,75.97,86.61,44.88,76.76,84.3,89.85,83.1,77.42,0.3472,0.5674,85.57,82.9,69.93
71,0,CA1-RSC,session,10,5,50,11900,-0.0078,-0.0029,10,88.81,89.54,57.66,70.56,84.3,89.85,83.1,77.42,0.3637,0.5717,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-5,-50,11900,0.0084,0.0014,10,82.12,86.85,44.27,58.77,84.3,89.85,83.1,77.42,0.349,0.5609,85.57,82.9,69.93
71,0,CA1-RSC,session,10,7,70,11860,0.0179,-0.0007,10,80.41,88.01,47.48,77.82,84.3,89.85,83.1,77.42,0.3371,0.5653,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-7,-70,11860,0.0105,0.0069,10,87.1,82.75,79.05,85.25,84.3,89.85,83.1,77.42,0.3324,0.5573,85.57,82.9,69.93
71,0,CA1-RSC,session,10,10,100,11800,-0.0105,-0.0011,10,69.27,80.55,79.67,85.7,84.3,89.85,83.1,77.42,0.2844,0.5554,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-10,-100,11800,0.0057,0.0017,10,73.11,85.63,71.46,81.91,84.3,89.85,83.1,77.42,0.3571,0.5724,85.57,82.9,69.93
71,0,CA1-RSC,session,10,15,150,11700,0.0011,0.0032,10,73.04,84.71,54.07,83.16,84.3,89.85,83.1,77.42,0.3154,0.5671,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-15,-150,11700,0.0037,0.0035,10,80.93,73.71,88.81,80.94,84.3,89.85,83.1,77.42,0.344,0.5619,85.57,82.9,69.93
71,0,CA1-RSC,session,10,20,200,11600,0.0115,0.001,10,86.69,84.34,80.8,75.14,84.3,89.85,83.1,77.42,0.2949,0.5546,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-20,-200,11600,0.0096,0.0019,10,88.28,81.71,43.71,84.17,84.3,89.85,83.1,77.42,0.3288,0.5757,85.57,82.9,69.93
71,0,CA1-RSC,session,10,25,250,11500,0.007,-0.0005,10,77.9,87.48,88.74,85.81,84.3,89.85,83.1,77.42,0.3773,0.5735,85.57,82.9,69.93
71,0,CA1-RSC,session,10,-25,-250,11500,0.0058,0.0061,10,88.66,84.36,56.06,76.71,84.3,89.85,83.1,77.42,0.3872,0.5825,85.57,82.9,69.93
71,0,CA1-CA3,session,10,0,0,12000,0.3485,-0.06,8,0.0,0.0,0.0,0.0,76.09,88.01,34.13,43.79,0.3008,0.3932,77.45,79.23,76.17
71,0,CA1-CA3,session,10,1,10,11980,0.1864,0.0641,8,76.27,84.85,25.51,17.27,76.09,88.01,34.13,43.79,0.349,0.3441,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-1,-10,11980,0.1402,0.0888,8,84.2,81.56,16.54,17.64,76.09,88.01,34.13,43.79,0.3171,0.3677,77.45,79.23,76.17
71,0,CA1-CA3,session,10,2,20,11960,0.0677,0.0139,8,80.51,88.72,46.17,38.3,76.09,88.01,34.13,43.79,0.3239,0.3201,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-2,-20,11960,0.0394,0.0102,8,89.91,81.74,22.69,28.28,76.09,88.01,34.13,43.79,0.3174,0.3693,77.45,79.23,76.17
71,0,CA1-CA3,session,10,3,30,11940,-0.0093,0.0045,8,83.9,87.22,81.99,67.75,76.09,88.01,34.13,43.79,0.3219,0.3755,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-3,-30,11940,0.0228,-0.0003,8,89.5,84.23,35.89,59.67,76.09,88.01,34.13,43.79,0.3355,0.366,77.45,79.23,76.17
71,0,CA1-CA3,session,10,4,40,11920,-0.0055,0.0023,8,83.44,81.62,60.5,60.44,76.09,88.01,34.13,43.79,0.3069,0.4155,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-4,-40,11920,-0.0011,0.0061,8,87.31,80.81,67.21,77.76,76.09,88.01,34.13,43.79,0.2983,0.3962,77.45,79.23,76.17
71,0,CA1-CA3,session,10,5,50,11900,-0.0102,-0.0026,8,82.3,84.75,63.33,87.21,76.09,88.01,34.13,43.79,0.3151,0.3951,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-5,-50,11900,0.0213,0.0039,8,85.87,87.68,45.29,58.51,76.09,88.01,34.13,43.79,0.3379,0.3944,77.45,79.23,76.17
71,0,CA1-CA3,session,10,7,70,11860,0.0083,-0.0014,8,84.73,87.93,48.43,40.11,76.09,88.01,34.13,43.79,0.3691,0.4037,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-7,-70,11860,0.0339,0.0151,8,89.35,83.84,32.33,35.42,76.09,88.01,34.13,43.79,0.3662,0.3743,77.45,79.23,76.17
71,0,CA1-CA3,session,10,10,100,11800,0.0153,0.0184,8,83.23,83.61,55.14,40.8,76.09,88.01,34.13,43.79,0.287,0.4279,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-10,-100,11800,0.0055,-0.0003,8,82.28,86.42,86.61,89.68,76.09,88.01,34.13,43.79,0.3049,0.3977,77.45,79.23,76.17
71,0,CA1-CA3,session,10,15,150,11700,0.0311,0.0154,8,87.25,84.29,40.93,43.58,76.09,88.01,34.13,43.79,0.3729,0.3755,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-15,-150,11700,0.0167,0.007,8,71.0,87.88,53.5,48.33,76.09,88.01,34.13,43.79,0.3382,0.3934,77.45,79.23,76.17
71,0,CA1-CA3,session,10,20,200,11600,0.0138,0.0094,8,86.0,89.7,84.31,88.32,76.09,88.01,34.13,43.79,0.3097,0.4221,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-20,-200,11600,0.0362,0.0129,8,89.79,79.68,42.75,44.62,76.09,88.01,34.13,43.79,0.3252,0.3621,77.45,79.23,76.17
71,0,CA1-CA3,session,10,25,250,11500,-0.0007,-0.0035,8,88.68,85.17,87.01,82.33,76.09,88.01,34.13,43.79,0.2706,0.4239,77.45,79.23,76.17
71,0,CA1-CA3,session,10,-25,-250,11500,0.0196,0.0099,8,87.22,89.26,88.81,86.06,76.09,88.01,34.13,43.79,0.3008,0.4193,77.45,79.23,76.17
71,0,CA1-DG,session,10,0,0,12000,0.3159,0.1352,11,0.0,0.0,0.0,0.0,74.45,80.93,22.32,34.51,0.3011,0.4821,77.55,85.5,31.44
71,0,CA1-DG,session,10,1,10,11980,0.1608,0.062,11,76.99,76.67,17.61,24.45,74.45,80.93,22.32,34.51,0.3428,0.5066,77.55,85.5,31.44
71,0,CA1-DG,session,10,-1,-10,11980,0.0849,0.0663,11,58.51,70.68,77.02,86.39,74.45,80.93,22.32,34.51,0.3123,0.4957,77.55,85.5,31.44
71,0,CA1-DG,session,10,2,20,11960,0.1974,0.0709,11,87.75,81.65,27.46,34.24,74.45,80.93,22.32,34.51,0.4711,0.543,77.55,85.5,31.44
71,0,CA1-DG,session,10,-2,-20,11960,0.1222,0.0545,11,78.8,85.71,49.65,78.37,74.45,80.93,22.32,34.51,0.348,0.4422,77.55,85.5,31.44
71,0,CA1-DG,session,10,3,30,11940,0.1665,0.0621,11,73.73,78.84,33.75,46.19,74.45,80.93,22.32,34.51,0.4433,0.5214,77.55,85.5,31.44
71,0,CA1-DG,session,10,-3,-30,11940,0.1326,0.0715,11,67.83,64.58,41.17,74.23,74.45,80.93,22.32,34.51,0.4448,0.4635,77.55,85.5,31.44
71,0,CA1-DG,session,10,4,40,11920,0.1691,0.0554,11,85.02,89.58,40.56,79.16,74.45,80.93,22.32,34.51,0.4682,0.4975,77.55,85.5,31.44
71,0,CA1-DG,session,10,-4,-40,11920,0.1518,0.0649,11,68.04,87.17,36.33,75.46,74.45,80.93,22.32,34.51,0.4415,0.4738,77.55,85.5,31.44
71,0,CA1-DG,session,10,5,50,11900,0.1522,0.0561,11,88.76,84.01,45.86,72.05,74.45,80.93,22.32,34.51,0.472,0.4912,77.55,85.5,31.44
71,0,CA1-DG,session,10,-5,-50,11900,0.1581,0.0653,11,80.81,85.84,33.95,64.84,74.45,80.93,22.32,34.51,0.4309,0.4991,77.55,85.5,31.44
71,0,CA1-DG,session,10,7,70,11860,0.0957,0.0461,11,64.32,78.58,43.36,30.98,74.45,80.93,22.32,34.51,0.4233,0.5326,77.55,85.5,31.44
71,0,CA1-DG,session,10,-7,-70,11860,0.1006,0.041,11,64.79,71.62,30.49,28.0,74.45,80.93,22.32,34.51,0.3877,0.5628,77.55,85.5,31.44
71,0,CA1-DG,session,10,10,100,11800,0.1643,0.0597,11,88.01,78.72,35.04,76.33,74.45,80.93,22.32,34.51,0.4871,0.5135,77.55,85.5,31.44
71,0,CA1-DG,session,10,-10,-100,11800,0.1405,0.0695,11,86.53,85.67,34.97,79.95,74.45,80.93,22.32,34.51,0.3583,0.5023,77.55,85.5,31.44
71,0,CA1-DG,session,10,15,150,11700,0.0691,0.0238,11,74.79,78.84,25.36,29.87,74.45,80.93,22.32,34.51,0.3566,0.5388,77.55,85.5,31.44
71,0,CA1-DG,session,10,-15,-150,11700,0.0548,0.0342,11,87.65,70.47,38.93,37.47,74.45,80.93,22.32,34.51,0.3008,0.4979,77.55,85.5,31.44
71,0,CA1-DG,session,10,20,200,11600,0.0909,0.0372,11,89.42,87.16,38.34,72.02,74.45,80.93,22.32,34.51,0.4321,0.5231,77.55,85.5,31.44
71,0,CA1-DG,session,10,-20,-200,11600,0.1306,0.0537,11,69.8,76.48,23.58,59.67,74.45,80.93,22.32,34.51,0.4343,0.5353,77.55,85.5,31.44
71,0,CA1-DG,session,10,25,250,11500,0.0786,0.0478,11,85.3,80.31,41.97,70.46,74.45,80.93,22.32,34.51,0.4361,0.4826,77.55,85.5,31.44
71,0,CA1-DG,session,10,-25,-250,11500,0.1077,0.0409,11,68.82,84.27,43.98,87.89,74.45,80.93,22.32,34.51,0.4937,0.4978,77.55,85.5,31.44
71,0,CA1-V1,session,10,0,0,12000,-0.5498,-0.2724,9,0.0,0.0,0.0,0.0,76.69,83.82,71.1,87.28,0.3263,0.4297,89.12,83.76,75.34
71,0,CA1-V1,session,10,1,10,11980,-0.0412,0.0014,9,80.02,68.95,34.1,64.55,76.69,83.82,71.1,87.28,0.3601,0.4558,89.12,83.76,75.34
71,0,CA1-V1,session,10,-1,-10,11980,0.0835,0.0878,9,84.69,81.56,51.21,55.01,76.69,83.82,71.1,87.28,0.281,0.4493,89.12,83.76,75.34
71,0,CA1-V1,session,10,2,20,11960,-0.0225,-0.0047,9,86.6,86.35,55.13,83.04,76.69,83.82,71.1,87.28,0.3121,0.4393,89.12,83.76,75.34
71,0,CA1-V1,session,10,-2,-20,11960,0.0033,0.0158,9,84.99,77.7,58.32,68.56,76.69,83.82,71.1,87.28,0.3636,0.4408,89.12,83.76,75.34
71,0,CA1-V1,session,10,3,30,11940,0.0121,0.0068,9,80.27,76.18,87.44,60.77,76.69,83.82,71.1,87.28,0.3466,0.4299,89.12,83.76,75.34
71,0,CA1-V1,session,10,-3,-30,11940,0.0067,0.0032,9,75.52,77.61,46.83,67.8,76.69,83.82,71.1,87.28,0.294,0.4497,89.12,83.76,75.34
71,0,CA1-V1,session,10,4,40,11920,0.0041,-0.0002,9,83.79,88.78,76.62,89.55,76.69,83.82,71.1,87.28,0.3889,0.477,89.12,83.76,75.34
71,0,CA1-V1,session,10,-4,-40,11920,-0.0141,0.0004,9,67.9,68.27,45.24,58.23,76.69,83.82,71.1,87.28,0.3764,0.4616,89.12,83.76,75.34
71,0,CA1-V1,session,10,5,50,11900,0.0111,0.0086,9,79.44,88.7,46.32,81.06,76.69,83.82,71.1,87.28,0.368,0.4672,89.12,83.76,75.34
71,0,CA1-V1,session,10,-5,-50,11900,0.0022,0.0048,9,84.8,81.95,85.9,83.27,76.69,83.82,71.1,87.28,0.294,0.4487,89.12,83.76,75.34
71,0,CA1-V1,session,10,7,70,11860,0.0065,0.0035,9,75.17,81.19,55.2,77.4,76.69,83.82,71.1,87.28,0.3352,0.456,89.12,83.76,75.34
71,0,CA1-V1,session,10,-7,-70,11860,0.0069,0.0067,9,80.6,87.17,81.18,85.01,76.69,83.82,71.1,87.28,0.3356,0.4427,89.12,83.76,75.34
71,0,CA1-V1,session,10,10,100,11800,0.0075,0.0017,9,89.9,79.48,43.94,55.58,76.69,83.82,71.1,87.28,0.2986,0.4446,89.12,83.76,75.34
71,0,CA1-V1,session,10,-10,-100,11800,0.0191,0.0039,9,65.57,81.21,60.29,74.56,76.69,83.82,71.1,87.28,0.3,0.471,89.12,83.76,75.34
71,0,CA1-V1,session,10,15,150,11700,-0.0073,0.0022,9,85.15,78.39,62.29,69.5,76.69,83.82,71.1,87.28,0.288,0.4772,89.12,83.76,75.34
71,0,CA1-V1,session,10,-15,-150,11700,-0.0026,0.0013,9,72.3,89.35,56.36,73.27,76.69,83.82,71.1,87.28,0.3457,0.4556,89.12,83.76,75.34
71,0,CA1-V1,session,10,20,200,11600,-0.0054,-0.0038,9,77.94,86.32,65.91,55.69,76.69,83.82,71.1,87.28,0.3363,0.4492,89.12,83.76,75.34
71,0,CA1-V1,session,10,-20,-200,11600,-0.0034,0.0062,9,81.16,89.38,66.23,84.14,76.69,83.82,71.1,87.28,0.3044,0.4561,89.12,83.76,75.34
71,0,CA1-V1,session,10,25,250,11500,0.0006,-0.0048,9,78.26,83.0,51.29,68.15,76.69,83.82,71.1,87.28,0.3247,0.4648,89.12,83.76,75.34
71,0,CA1-V1,session,10,-25,-250,11500,-0.0157,-0.0014,9,51.71,82.41,51.72,82.0,76.69,83.82,71.1,87.28,0.3276,0.439,89.12,83.76,75.34
71,0,CA3-DG,session,10,0,0,12000,0.1466,0.2636,15,0.0,0.0,0.0,0.0,40.34,42.07,32.61,29.51,0.3573,0.4739,60.46,59.91,33.4
71,0,CA3-DG,session,10,1,10,11980,0.1993,0.1565,15,37.39,40.31,15.55,26.25,40.34,42.07,32.61,29.51,0.399,0.4803,60.46,59.91,33.4
71,0,CA3-DG,session,10,-1,-10,11980,0.2179,0.1725,15,24.02,38.17,20.95,27.64,40.34,42.07,32.61,29.51,0.4062,0.4805,60.46,59.91,33.4
71,0,CA3-DG,session,10,2,20,11960,0.2041,0.1261,15,48.37,70.34,20.85,40.13,40.34,42.07,32.61,29.51,0.4321,0.4854,60.46,59.91,33.4
71,0,CA3-DG,session,10,-2,-20,11960,0.1826,0.1192,15,39.41,48.51,27.07,28.38,40.34,42.07,32.61,29.51,0.4549,0.5099,60.46,59.91,33.4
71,0,CA3-DG,session,10,3,30,11940,0.174,0.1098,15,48.87,69.93,30.9,47.86,40.34,42.07,32.61,29.51,0.4165,0.4735,60.46,59.91,33.4
71,0,CA3-DG,session,10,-3,-30,11940,0.1605,0.1062,15,68.48,78.25,32.57,30.35,40.34,42.07,32.61,29.51,0.421,0.4856,60.46,59.91,33.4
71,0,CA3-DG,session,10,4,40,11920,0.1311,0.0979,15,39.54,61.05,17.82,47.58,40.34,42.07,32.61,29.51,0.3944,0.4925,60.46,59.91,33.4
71,0,CA3-DG,session,10,-4,-40,11920,0.1013,0.1003,15,84.77,89.19,24.26,35.16,40.34,42.07,32.61,29.51,0.4186,0.4959,60.46,59.91,33.4
71,0,CA3-DG,session,10,5,50,11900,0.0993,0.0815,15,42.4,59.77,26.39,56.09,40.34,42.07,32.61,29.51,0.4152,0.4986,60.46,59.91,33.4
71,0,CA3-DG,session,10,-5,-50,11900,0.1387,0.0964,15,49.28,64.62,34.22,27.23,40.34,42.07,32.61,29.51,0.4207,0.5081,60.46,59.91,33.4
71,0,CA3-DG,session,10,7,70,11860,0.0866,0.0574,15,83.88,89.95,53.34,79.81,40.34,42.07,32.61,29.51,0.3985,0.4977,60.46,59.91,33.4
71,0,CA3-DG,session,10,-7,-70,11860,0.0988,0.0716,15,67.63,85.02,49.82,67.04,40.34,42.07,32.61,29.51,0.4118,0.5282,60.46,59.91,33.4
71,0,CA3-DG,session,10,10,100,11800,0.0804,0.0587,15,82.84,71.32,50.7,82.87,40.34,42.07,32.61,29.51,0.3727,0.5092,60.46,59.91,33.4
71,0,CA3-DG,session,10,-10,-100,11800,0.0614,0.0561,15,87.43,80.53,38.43,53.7,40.34,42.07,32.61,29.51,0.4087,0.5156,60.46,59.91,33.4
71,0,CA3-DG,session,10,15,150,11700,0.0744,0.0576,15,51.27,57.95,29.26,41.58,40.34,42.07,32.61,29.51,0.3822,0.4984,60.46,59.91,33.4
71,0,CA3-DG,session,10,-15,-150,11700,0.1015,0.0589,15,68.82,80.68,27.42,37.01,40.34,42.07,32.61,29.51,0.4349,0.5023,60.46,59.91,33.4
71,0,CA3-DG,session,10,20,200,11600,0.0539,0.025,15,88.77,88.17,80.87,88.7,40.34,42.07,32.61,29.51,0.3786,0.4721,60.46,59.91,33.4
71,0,CA3-DG,session,10,-20,-200,11600,0.0546,0.0292,15,75.27,68.81,28.69,41.24,40.34,42.07,32.61,29.51,0.3855,0.5052,60.46,59.91,33.4
71,0,CA3-DG,session,10,25,250,11500,0.0705,0.0492,15,63.35,76.62,54.13,71.19,40.34,42.07,32.61,29.51,0.3869,0.4871,60.46,59.91,33.4
71,0,CA3-DG,session,10,-25,-250,11500,0.0556,0.0271,15,78.48,82.29,33.54,47.43,40.34,42.07,32.61,29.51,0.4214,0.528,60.46,59.91,33.4
71,0,CA1-SUB,session,10,0,0,12000,-0.4408,-0.0804,6,0.0,0.0,0.0,0.0,75.51,82.8,84.26,82.42,0.3229,0.2088,75.05,81.2,70.52
71,0,CA1-SUB,session,10,1,10,11980,0.0965,0.0481,6,70.14,83.76,79.15,74.89,75.51,82.8,84.26,82.42,0.3391,0.2451,75.05,81.2,70.52
71,0,CA1-SUB,session,10,-1,-10,11980,-0.1099,-0.0419,6,78.24,88.05,89.31,87.28,75.51,82.8,84.26,82.42,0.3539,0.2196,75.05,81.2,70.52
71,0,CA1-SUB,session,10,2,20,11960,0.022,-0.0048,6,81.11,84.02,78.38,82.67,75.51,82.8,84.26,82.42,0.317,0.2305,75.05,81.2,70.52
71,0,CA1-SUB,session,10,-2,-20,11960,-0.0198,-0.007,6,67.13,83.65,79.66,78.73,75.51,82.8,84.26,82.42,0.3752,0.2315,75.05,81.2,70.52
71,0,CA1-SUB,session,10,3,30,11940,0.0204,0.0062,6,79.52,88.25,70.21,76.23,75.51,82.8,84.26,82.42,0.3376,0.2603,75.05,81.2,70.52
