pair,window_bins,window_ms,n_animals,ifi_naive,ifi_expert,delta,t,p
RSC-SUB,11,110,3,-0.024238955773218898,0.350100036611644,0.37433899238486285,0.963125770625096,0.43710641421517793
RSC-SUB,12,120,3,-0.01402179654915886,0.1885713670470528,0.20259316359621168,0.8879126084472775,0.4682670683032024
RSC-SUB,13,130,3,-0.026750609969260274,0.19012597170162948,0.21687658167088975,0.8815402667424985,0.4710125605647133
RSC-SUB,14,140,3,-0.039096567199325576,0.19285973819792576,0.23195630539725132,0.9195104124254866,0.4548984682284133
RSC-SUB,15,150,3,-0.04846682365799912,0.10537137055850813,0.15383819421650727,0.8868311141659876,0.4687318495036301
RSC-SUB,16,160,3,-0.0519273203153806,0.07391571099796532,0.12584303131334593,0.8704931659637347,0.4758117742497636
RSC-SUB,17,170,3,-0.052523627269060645,0.07492070986088828,0.12744433712994893,0.8881826159947526,0.46815110518266567
RSC-SUB,18,180,3,-0.06383307348477257,0.07626955642792359,0.14010262991269615,0.9088404717112043,0.4593673489582639
RSC-SUB,19,190,3,-0.07693828417537016,0.07713977045174668,0.15407805462711685,0.9232766517838426,0.45333205213375294
RSC-SUB,20,200,3,-0.09125869931335835,0.06543644606813415,0.1566951453814925,0.9753225375225565,0.4322659241468103
RSC-SUB,21,210,3,-0.09940564619599686,0.06565436083474636,0.16506000703074322,0.98435240708984,0.4287197757504775
RSC-SUB,22,220,3,-0.09218504772342352,0.06394878997293814,0.15613383769636166,0.9694623419638212,0.4345843517545219
RSC-SUB,23,230,3,-0.09618063938382197,0.06362915876586071,0.15980979814968269,0.9585439672633399,0.4389399021674232
RSC-SUB,24,240,3,-0.11500687651618548,0.0651790499785947,0.18018592649478016,0.9675874013323432,0.43532896525160714
RSC-SUB,25,250,3,-0.10280188947241964,0.06363945143357268,0.16644134090599233,0.9713355794198968,0.4338417926574557
V1-RSC,1,10,6,0.06823755704695716,0.0492658060233051,-0.01897175102365206,-0.2978767921393435,0.7777775784132066
V1-RSC,2,20,6,0.08178186418782854,0.07516599625879876,-0.0066158679290297855,-0.19703882559355174,0.8515563434527207
V1-RSC,3,30,6,0.0825580667356797,0.05832747453998025,-0.024230592195699438,-0.689001150592188,0.5214836277461171
V1-RSC,4,40,6,0.08255479243432307,0.06095686506788623,-0.02159792736643683,-0.6493405628651677,0.5447624652415775
V1-RSC,5,50,6,0.07034219629592123,0.0621769053657145,-0.008165290930206731,-0.36573315977340015,0.72952764619742
V1-RSC,6,60,6,0.06456112908296706,0.058861613441390764,-0.005699515641576304,-0.28577933128910854,0.7865083091015916
V1-RSC,7,70,6,0.06327201798023042,0.05753753359942352,-0.005734484380806905,-0.2676429124053197,0.7996638383986202
V1-RSC,8,80,6,0.06427286695063887,0.0561772557454549,-0.008095611205183964,-0.3665099398106941,0.7289829016375269
V1-RSC,9,90,6,0.0678204746563669,0.05230761584684827,-0.015512858809518618,-0.6644743812785051,0.5357994365686708
V1-RSC,10,100,6,0.0716071688186838,0.04787233484378766,-0.023734833974896147,-0.8902952129281638,0.41408842441424365
V1-RSC,11,110,6,0.06927741838830855,0.04426660387126006,-0.02501081451704848,-0.943408098093168,0.3887892985199466
V1-RSC,12,120,6,0.07148073623690071,0.04375623391409472,-0.027724502322806,-1.041485397641596,0.3453667005376164
V1-RSC,13,130,6,0.07091999535965435,0.042902734785274066,-0.028017260574380268,-1.1604092125700285,0.29827233636441325
V1-RSC,14,140,6,0.07164427216161581,0.041272961343310745,-0.030371310818305065,-1.2391260609915535,0.27029031508576506
V1-RSC,15,150,6,0.07042818577806453,0.03893037644739619,-0.031497809330668335,-1.230063972493006,0.2733871395662237
V1-RSC,16,160,6,0.07162945646064432,0.035840030894965964,-0.03578942556567835,-1.3038163594016101,0.24909371423638593
V1-RSC,17,170,6,0.07578576729767465,0.03455764294017436,-0.041228124357500284,-1.4190914163058983,0.21509160261847554
V1-RSC,18,180,6,0.07857384761654303,0.033012529545760665,-0.04556131807078237,-1.5692929365646913,0.17737262058851955
V1-RSC,19,190,6,0.07897282106489574,0.03053243347592223,-0.04844038758897352,-1.821902563769862,0.12809520564870439
V1-RSC,20,200,6,0.0805363515984047,0.030122644662210697,-0.050413706936194014,-2.0280584103191486,0.09835433201850276
V1-RSC,21,210,6,0.08277125286166838,0.02897425796232359,-0.05379699489934479,-2.2264621052021574,0.07650433134333239
V1-RSC,22,220,6,0.08423333020022163,0.027217779106261303,-0.05701555109396033,-2.5234066669061113,0.052954071994512936
V1-RSC,23,230,6,0.08428524917250119,0.0261620243019678,-0.05812322487053339,-2.593147921811317,0.04865110487466048
V1-RSC,24,240,6,0.08638766912379793,0.024167487331977832,-0.0622201817918201,-2.7491957134591276,0.04034874250263801
V1-RSC,25,250,6,0.08763105413880141,0.022525235377904046,-0.06510581876089737,-3.0647953436571465,0.027948914605115106
