animal,pair,window_bins,window_ms,mean_ifi,n_ccs,wmean_ifi
61,V1-RSC,2,20,0.06513648673122188,8,0.06251432098886217
61,V1-RSC,3,30,0.12368052460222939,8,0.08129849111322333
61,V1-RSC,4,40,0.13636908095397426,8,0.0837364153187978
61,V1-RSC,5,50,0.1596594474105367,8,0.08932845115644764
61,V1-RSC,6,60,0.1373576226643746,8,0.08488235359416857
61,V1-RSC,7,70,0.12890182742381018,8,0.08931749663597555
61,V1-RSC,8,80,0.11659585985687484,8,0.09071036087024614
61,V1-RSC,9,90,0.1111964088134232,8,0.09171256077219767
61,V1-RSC,10,100,0.11859206243581176,8,0.09590886872084949
61,V1-RSC,11,110,0.10613755792089613,8,0.09379566312537982
61,V1-RSC,12,120,0.10379816249922838,8,0.09656060548197519
61,V1-RSC,13,130,0.09308547432424966,8,0.0942691654094811
61,V1-RSC,14,140,0.09178173566685852,8,0.09435900300897193
61,V1-RSC,15,150,0.0810802631802816,8,0.09456967724229452
61,V1-RSC,16,160,0.07306042145990181,8,0.09422591438804351
61,V1-RSC,17,170,0.07158734911596358,8,0.09543153379783932
61,V1-RSC,18,180,0.08219915506052897,8,0.101137529732202
61,V1-RSC,19,190,0.09423651510518244,8,0.10552875058342683
61,V1-RSC,20,200,0.09341731860367843,8,0.10472288116591476
61,V1-RSC,21,210,0.09323070569546338,8,0.10352988332130475
61,V1-RSC,22,220,0.09495787767848045,8,0.10329414608077676
61,V1-RSC,23,230,0.1005271956667803,8,0.10606756252667711
61,V1-RSC,24,240,0.09656086980023117,8,0.10477808541820485
61,V1-RSC,25,250,0.09474716481008699,8,0.10376535453994944
63,CA1-RSC,1,10,0.19331388702747448,2,0.192145531948441
63,CA1-RSC,2,20,0.2109463639019709,2,0.2089404532939147
63,CA1-RSC,3,30,0.17100473874794567,2,0.16930902897850297
63,CA1-RSC,4,40,0.15959797086967673,2,0.15809834006857462
63,CA1-RSC,5,50,0.14707336530733325,2,0.145889726231231
63,CA1-RSC,6,60,0.12524193795975996,2,0.1244855760505908
63,CA1-RSC,7,70,0.10895113502888605,2,0.10842932940647705
63,CA1-RSC,8,80,0.10914157469757772,2,0.1085581436143057
63,CA1-RSC,9,90,0.09941632756875782,2,0.09888804149088677
63,CA1-RSC,10,100,0.09891026297791015,2,0.09835381272812846
63,CA1-RSC,11,110,0.09957002795322795,2,0.09896701362796087
63,CA1-RSC,12,120,0.08829930054294015,2,0.08779420213018507
63,CA1-RSC,13,130,0.09036476668509398,2,0.08983756470482611
63,CA1-RSC,14,140,0.08866049215939871,2,0.08802378302199214
63,CA1-RSC,15,150,0.0843730033526393,2,0.0838102483874167
63,CA1-RSC,16,160,0.08140787431417784,2,0.08081263213029594
63,CA1-RSC,17,170,0.08059694000449673,2,0.07993213480722158
63,CA1-RSC,18,180,0.06614528133729945,2,0.06569096260178571
63,CA1-RSC,19,190,0.06408903662205366,2,0.06366277229220933
63,CA1-RSC,20,200,0.06125266002231938,2,0.060892197124376136
63,CA1-RSC,21,210,0.0546141308297183,2,0.05437663465333155
63,CA1-RSC,22,220,0.06239206147508967,2,0.06207758728900359
63,CA1-RSC,23,230,0.05918142705704632,2,0.05883597664684999
63,CA1-RSC,24,240,0.04891132180250024,2,0.04864622108791281
63,CA1-RSC,25,250,0.04172419912215138,2,0.041521117259555734
66,CA1-DG,1,10,-0.1491197343009655,6,-0.12881425334829805
66,CA1-DG,2,20,-0.04220110764633326,6,-0.04242821519795847
66,CA1-DG,3,30,-0.02871950957659858,6,-0.02681810429235229
66,CA1-DG,4,40,-0.003501123748439878,6,0.0023367587645543907
66,CA1-DG,5,50,-0.02378130722217449,6,0.0049538876216445
66,CA1-DG,6,60,-0.013711915537418995,6,0.011390921737004003
66,CA1-DG,7,70,-0.010206606075616098,6,0.015210938557114383
66,CA1-DG,8,80,0.00382223568508012,6,0.013570775139489129
66,CA1-DG,9,90,0.01917423852244662,6,0.029722879745168917
66,CA1-DG,10,100,0.0024223338575473734,6,0.016142937967643847
66,CA1-DG,11,110,-0.0038790957035845903,6,0.011531625210958149
66,CA1-DG,12,120,-0.0015797183107380517,6,0.007477702482436067
66,CA1-DG,13,130,0.022470214025460677,6,0.025538068103809486
66,CA1-DG,14,140,0.01407532359630681,6,0.022828608740537455
66,CA1-DG,15,150,0.005086401474157083,6,0.02145599205852433
66,CA1-DG,16,160,0.017463784411400434,6,0.023879110955467915
66,CA1-DG,17,170,0.012574489963785929,6,0.021745828004568403
66,CA1-DG,18,180,0.015269036839524285,6,0.022664087641770105
66,CA1-DG,19,190,0.013572881704600822,6,0.023569199606888278
66,CA1-DG,20,200,0.030218825272164785,6,0.029773197591648096
66,CA1-DG,21,210,0.027145708186816147,6,0.028145806836621094
66,CA1-DG,22,220,0.005121946633462931,6,0.011518677118218036
66,CA1-DG,23,230,-0.00409315924733527,6,0.00575501981096827
66,CA1-DG,24,240,0.0005188955589188348,6,0.009560158172360517
66,CA1-DG,25,250,0.015107083682928424,6,0.0196956149251643
66,CA1-RSC,1,10,-0.0635407089590357,2,-0.03352264420982522
66,CA1-RSC,2,20,-0.027451998312796613,2,-0.029999161287750473
66,CA1-RSC,3,30,0.06733665325914671,2,0.02336266840915171
66,CA1-RSC,4,40,0.11949838699655287,2,0.06991299069288064
66,CA1-RSC,5,50,0.11809445453880159,2,0.07611710119797353
66,CA1-RSC,6,60,0.10262734366982154,2,0.0607851465154798
66,CA1-RSC,7,70,0.09539273719516349,2,0.05667446054078571
66,CA1-RSC,8,80,0.12082269427468127,2,0.08043291569080877
66,CA1-RSC,9,90,0.10830964704591155,2,0.07437732189848534
66,CA1-RSC,10,100,0.10478911562139565,2,0.07521154823054846
66,CA1-RSC,11,110,0.09678062490074811,2,0.0717616583529244
66,CA1-RSC,12,120,0.08982903506230078,2,0.06185693826101424
66,CA1-RSC,13,130,0.0985477855452686,2,0.06872436012964483
66,CA1-RSC,14,140,0.08906457408464988,2,0.05529140541736052
66,CA1-RSC,15,150,0.0831996430626094,2,0.05416033837973205
66,CA1-RSC,16,160,0.07854042258877304,2,0.051293754280547645
66,CA1-RSC,17,170,0.06672092990735942,2,0.03801198870735738
66,CA1-RSC,18,180,0.05387504684401382,2,0.030240551035435846
66,CA1-RSC,19,190,0.05082272795855064,2,0.024950016861320836
66,CA1-RSC,20,200,0.043352422100362234,2,0.015582479495206346
66,CA1-RSC,21,210,0.05297205279988247,2,0.023760047705871454
66,CA1-RSC,22,220,0.04054311946368655,2,0.015334287298035062
66,CA1-RSC,23,230,0.0438793388787037,2,0.01902890326990767
66,CA1-RSC,24,240,0.03833782904094863,2,0.014349035766006739
66,CA1-RSC,25,250,0.028941833256174145,2,0.004482699812855486
66,CA1-SUB,1,10,0.11222064665570224,7,0.021218989868340535
66,CA1-SUB,2,20,0.1782042182080152,7,0.117122459291593
66,CA1-SUB,3,30,0.19637788382440322,7,0.11693784629978714
66,CA1-SUB,4,40,0.14644492974296724,7,0.0488177461023046
66,CA1-SUB,5,50,0.007904851547384644,7,-0.020002187046436998
66,CA1-SUB,6,60,-0.006372425033152163,7,-0.030156649373448013
66,CA1-SUB,7,70,0.011730035723240237,7,-0.01802464799128769
66,CA1-SUB,8,80,-0.04432184005206422,7,-0.054529330348569154
66,CA1-SUB,9,90,-0.07667008777269317,7,-0.05955089540807962
66,CA1-SUB,10,100,-0.028216210709537507,7,-0.022543192503479824
66,CA1-SUB,11,110,-0.09078075969035634,7,-0.05786188552658038
66,CA1-SUB,12,120,-0.0507695553765411,7,-0.025215251619444785
66,CA1-SUB,13,130,-0.03600720400046075,7,-0.007253164352979063
66,CA1-SUB,14,140,-0.024265901031737005,7,0.00231455006048657
66,CA1-SUB,15,150,-0.02057219445893819,7,-0.004963092415554954
66,CA1-SUB,16,160,-0.03429723050802994,7,-0.0173544684919879
66,CA1-SUB,17,170,-0.02848904518793688,7,-0.01694711864384666
66,CA1-SUB,18,180,-0.050426498197667625,7,-0.02548138172250477
66,CA1-SUB,19,190,-0.04154572380719458,7,-0.021058738199955053
66,CA1-SUB,20,200,-0.04175058871415556,7,-0.019915277111125985
66,CA1-SUB,21,210,-0.04957070863651836,7,-0.02225301458364236
66,CA1-SUB,22,220,-0.04775414390286835,7,-0.016255366123784403
66,CA1-SUB,23,230,-0.049605345513050424,7,-0.022868153338086387
66,CA1-SUB,24,240,-0.050892435183966044,7,-0.026766294120967506
66,CA1-SUB,25,250,-0.04387752894917981,7,-0.022441846803656358
66,CA1-V1,1,10,0.26989155359828093,3,0.04494327475895343
66,CA1-V1,2,20,-0.046746169188235175,3,-0.07188226784703668
66,CA1-V1,3,30,0.04294057159918833,3,-0.057494657022256944
66,CA1-V1,4,40,-0.04717651337733159,3,-0.08827495624681755
66,CA1-V1,5,50,0.010288412095076473,3,-0.039101946716836304
66,CA1-V1,6,60,0.05933080789733421,3,-0.01703306428202206
66,CA1-V1,7,70,0.04766772753624219,3,-0.03356269466477317
66,CA1-V1,8,80,0.054382560998923656,3,-0.011605576077480846
66,CA1-V1,9,90,0.053350057341083806,3,-0.0083944207642393
66,CA1-V1,10,100,0.035794519394390066,3,-0.007520237206910274
66,CA1-V1,11,110,0.025630660892198676,3,-0.01010190017852155
66,CA1-V1,12,120,-0.0009676280440500928,3,-0.027271062511160918
66,CA1-V1,13,130,-0.016026594428689197,3,-0.03399910924917561
66,CA1-V1,14,140,-0.0012320581780222509,3,-0.027298930247341244
66,CA1-V1,15,150,-0.015526091732975424,3,-0.026519669679285155
66,CA1-V1,16,160,-0.04362621108897712,3,-0.03800617062818506
66,CA1-V1,17,170,-0.052086753979859894,3,-0.04626429968694387
66,CA1-V1,18,180,-0.06171573339505676,3,-0.054405295791406946
66,CA1-V1,19,190,-0.039614958067822725,3,-0.04011944868089726
66,CA1-V1,20,200,-0.013642877231827479,3,-0.025502108534249432
66,CA1-V1,21,210,-0.011172508519896887,3,-0.027102941961191625
66,CA1-V1,22,220,-0.0023496767880364215,3,-0.027080285069812502
66,CA1-V1,23,230,-0.006054620646835265,3,-0.031368165085012584
66,CA1-V1,24,240,-0.006559536413547072,3,-0.026469143837893512
66,CA1-V1,25,250,-0.02477777198496409,3,-0.0348913009715993
66,RSC-SUB,1,10,-0.24466226375404646,3,0.024362523178629306
66,RSC-SUB,2,20,-0.07522499623060698,3,0.1342545256711618
66,RSC-SUB,3,30,0.10488985505223081,3,0.24966821335563577
66,RSC-SUB,4,40,0.1269090981049753,3,0.27434482328947485
66,RSC-SUB,5,50,0.10688708597957702,3,0.2367778536698725
66,RSC-SUB,6,60,0.07502192139419779,3,0.19082512731190565
66,RSC-SUB,7,70,0.046341959009139184,3,0.156447133697294
66,RSC-SUB,8,80,0.058477758018968214,3,0.15247260243612848
66,RSC-SUB,9,90,0.06733324313092809,3,0.12702925895513917
66,RSC-SUB,10,100,0.06610197424093524,3,0.11874601943051749
66,RSC-SUB,11,110,0.051072336905742595,3,0.11244320014727201
66,RSC-SUB,12,120,0.047829073889369,3,0.10150532216206727
66,RSC-SUB,13,130,0.052449929826936394,3,0.09483604738831009
66,RSC-SUB,14,140,0.045466069654669865,3,0.08956698247460719
66,RSC-SUB,15,150,0.060300040767619655,3,0.09397902041681852
66,RSC-SUB,16,160,0.0649408258247665,3,0.096201438015436
66,RSC-SUB,17,170,0.07514935878710018,3,0.09710033753662178
66,RSC-SUB,18,180,0.0951161356191375,3,0.1031874771011073
66,RSC-SUB,19,190,0.08270519994320198,3,0.09606179342675009
66,RSC-SUB,20,200,0.0685503074376286,3,0.08885136138220677
66,RSC-SUB,21,210,0.07195728425703636,3,0.09020970342444465
66,RSC-SUB,22,220,0.06745677643677697,3,0.08884747677708262
66,RSC-SUB,23,230,0.07279613249798954,3,0.09147524084309609
66,RSC-SUB,24,240,0.051274438325251505,3,0.0792780225769908
66,RSC-SUB,25,250,0.03493930175831566,3,0.061990087435807965
66,V1-RSC,1,10,-0.24878148406259956,6,-0.17556784810396225
66,V1-RSC,2,20,-0.1508938110584964,6,-0.11179478297058082
66,V1-RSC,3,30,-0.06487519014972665,6,-0.04886918521364152
66,V1-RSC,4,40,-0.0799802988364472,6,-0.06190858993531233
66,V1-RSC,5,50,-0.02170193444044623,6,-0.025822491345049856
66,V1-RSC,6,60,0.004591468791255628,6,0.0005346696483461206
66,V1-RSC,7,70,-0.03311447146355922,6,-0.02595816717826558
66,V1-RSC,8,80,-0.039090668372386304,6,-0.020306416232644293
66,V1-RSC,9,90,-0.0364784118215169,6,-0.02291732565148338
66,V1-RSC,10,100,-0.01391158848211077,6,-0.007559341945470638
66,V1-RSC,11,110,-0.013208804493747804,6,-0.005839377468336991
66,V1-RSC,12,120,-0.022970719285743735,6,-0.014427178899839637
66,V1-RSC,13,130,-0.04202047174126459,6,-0.028818208179910737
66,V1-RSC,14,140,-0.05962202259838523,6,-0.0439770875916233
66,V1-RSC,15,150,-0.04588605574336949,6,-0.03186343629017667
66,V1-RSC,16,160,-0.017268517404378996,6,-0.010462474558563663
66,V1-RSC,17,170,-0.013603770537538322,6,-0.01327850463562723
66,V1-RSC,18,180,-0.026239758541582687,6,-0.024549789879359192
66,V1-RSC,19,190,-0.015678591542382814,6,-0.02002255133002916
66,V1-RSC,20,200,-0.02726541849919865,6,-0.027504766000607
66,V1-RSC,21,210,-0.01987266974107567,6,-0.021723166572081478
66,V1-RSC,22,220,-0.022284931875768774,6,-0.026129996278103564
66,V1-RSC,23,230,-0.03441183657975102,6,-0.0318889212655931
66,V1-RSC,24,240,-0.04250907791771482,6,-0.03559718666890307
66,V1-RSC,25,250,-0.039831536319196836,6,-0.03234070831558387
68,CA1-CA3,1,10,-0.37638245125987735,4,-0.13692037863517578
68,CA1-CA3,2,20,-0.15011513111438243,4,-0.10201783010920795
68,CA1-CA3,3,30,-0.2065241876058423,4,-0.11663058432855879
68,CA1-CA3,4,40,-0.2948736328106876,4,-0.14812057438849127
68,CA1-CA3,5,50,-0.24440310429328654,4,-0.14915503465291072
68,CA1-CA3,6,60,-0.25257784336786954,4,-0.13735981093448332
68,CA1-CA3,7,70,-0.22773199458978907,4,-0.12632628683505742
68,CA1-CA3,8,80,-0.254552421775627,4,-0.13588789718909744
68,CA1-CA3,9,90,-0.2310090271419996,4,-0.1324497794333176
68,CA1-CA3,10,100,-0.24677752740645947,4,-0.13618145299601014
68,CA1-CA3,11,110,-0.21855853135828665,4,-0.13571350689619602
68,CA1-CA3,12,120,-0.2176351862307189,4,-0.13598061330601582
68,CA1-CA3,13,130,-0.2315754049243815,4,-0.13985716854114996
68,CA1-CA3,14,140,-0.23038992441975747,4,-0.14004324778273547
68,CA1-CA3,15,150,-0.22768693663977896,4,-0.14276681524289792
68,CA1-CA3,16,160,-0.2339398828033139,4,-0.1431343299617196
68,CA1-CA3,17,170,-0.24954819171197867,4,-0.1457282209693004
68,CA1-CA3,18,180,-0.2513046628440492,4,-0.14602980794973855
68,CA1-CA3,19,190,-0.22388055389972195,4,-0.1376707137508903
68,CA1-CA3,20,200,-0.2123210367118772,4,-0.13189311371385928
68,CA1-CA3,21,210,-0.2012823063660346,4,-0.13121967289532271
68,CA1-CA3,22,220,-0.20813245886929946,4,-0.13139281439028108
68,CA1-CA3,23,230,-0.20899180918659271,4,-0.1320516046622688
68,CA1-CA3,24,240,-0.20408194942028274,4,-0.12928257243402486
68,CA1-CA3,25,250,-0.21425331681662046,4,-0.13156902893527447
68,CA1-DG,1,10,0.016552572447432093,6,0.0669908459697337
68,CA1-DG,2,20,-0.13134241801366506,6,-0.09097030307354126
68,CA1-DG,3,30,-0.17714415385263002,6,-0.13509717030659193
68,CA1-DG,4,40,-0.17046358324310198,6,-0.1537809364670835
68,CA1-DG,5,50,-0.11267091320830147,6,-0.13579164291640636
68,CA1-DG,6,60,-0.06649971231315446,6,-0.11933561756433825
68,CA1-DG,7,70,-0.0842845792719747,6,-0.1112526640470195
68,CA1-DG,8,80,-0.08539828026879855,6,-0.11407852267384089
68,CA1-DG,9,90,-0.10215105631134032,6,-0.11009689022243362
68,CA1-DG,10,100,-0.07762088632203502,6,-0.10027129710450636
68,CA1-DG,11,110,-0.07505605317052358,6,-0.09660237737555617
68,CA1-DG,12,120,-0.07915182507320619,6,-0.09576481058315643
68,CA1-DG,13,130,-0.09112243974655516,6,-0.09482627934440241
68,CA1-DG,14,140,-0.09006902893968594,6,-0.09553334142388288
68,CA1-DG,15,150,-0.09661127202833823,6,-0.09803376102752014
68,CA1-DG,16,160,-0.10289283969581463,6,-0.10176985675953701
68,CA1-DG,17,170,-0.10117097874814816,6,-0.10306028870858723
68,CA1-DG,18,180,-0.09354518164519877,6,-0.09971370357781051
68,CA1-DG,19,190,-0.09246518771094181,6,-0.1031164192472495
68,CA1-DG,20,200,-0.08421695063254774,6,-0.1010243123709441
68,CA1-DG,21,210,-0.08663333325268147,6,-0.10324732366527771
68,CA1-DG,22,220,-0.10443416994591652,6,-0.1124254125854784
68,CA1-DG,23,230,-0.09747791097728199,6,-0.10892825195848033
68,CA1-DG,24,240,-0.09216680812244045,6,-0.10670350699751627
68,CA1-DG,25,250,-0.09353832237248626,6,-0.11429695634190724
68,CA1-RSC,1,10,0.4541237683279471,5,0.34548264866800865
68,CA1-RSC,2,20,0.07017505270207702,5,0.13836165730007044
68,CA1-RSC,3,30,0.08004223579999907,5,0.14438422110198462
68,CA1-RSC,4,40,0.06995845618595689,5,0.1339968929053716
68,CA1-RSC,5,50,0.1504651604984228,5,0.1993857874016115
68,CA1-RSC,6,60,0.14897518592264952,5,0.19138376008633434
68,CA1-RSC,7,70,0.12536877056392629,5,0.16851958262367756
68,CA1-RSC,8,80,0.18692987340819828,5,0.20044983239707134
68,CA1-RSC,9,90,0.13526296908173105,5,0.1512192241868129
68,CA1-RSC,10,100,0.12246688522209308,5,0.13960089813584212
68,CA1-RSC,11,110,0.12704600294838655,5,0.11845746682683017
68,CA1-RSC,12,120,0.096371021399861,5,0.07820650716674797
68,CA1-RSC,13,130,0.09085830190805072,5,0.06499113739966983
68,CA1-RSC,14,140,0.0914523472832786,5,0.06256386687374212
68,CA1-RSC,15,150,0.06941701416653892,5,0.0422105020992828
68,CA1-RSC,16,160,0.07315805874366248,5,0.04348279519488678
68,CA1-RSC,17,170,0.06275713251985318,5,0.03912415475760956
68,CA1-RSC,18,180,0.059913110376047504,5,0.03369508726322539
68,CA1-RSC,19,190,0.06991071102769386,5,0.04458240090648522
68,CA1-RSC,20,200,0.05499299172001092,5,0.03268663989467353
68,CA1-RSC,21,210,0.05893787870438325,5,0.032066260129537394
68,CA1-RSC,22,220,0.06556641294463512,5,0.03940608607143798
68,CA1-RSC,23,230,0.05523903219488411,5,0.028035085668041252
68,CA1-RSC,24,240,0.03746302614160914,5,0.01180977427687499
68,CA1-RSC,25,250,0.05999418721907592,5,0.028537235441729224
68,CA3-DG,1,10,-0.03478581501012427,5,0.004253448383670688
68,CA3-DG,2,20,0.10182863582405015,5,0.05205221499502673
68,CA3-DG,3,30,0.15223362574622726,5,0.05322211274690305
68,CA3-DG,4,40,0.20993511780973995,5,0.09992115250565194
68,CA3-DG,5,50,0.1780915226229435,5,0.09642549680615384
68,CA3-DG,6,60,0.17542595356871113,5,0.09623247952911457
68,CA3-DG,7,70,0.16739062672352345,5,0.09165969655141235
68,CA3-DG,8,80,0.15110953288486947,5,0.09419935910287164
68,CA3-DG,9,90,0.16431273264619625,5,0.09426614962694027
68,CA3-DG,10,100,0.12661124107454438,5,0.08210713606498367
68,CA3-DG,11,110,0.13390043689333303,5,0.08951088504568679
68,CA3-DG,12,120,0.14055614713075254,5,0.0976668421883815
68,CA3-DG,13,130,0.1533836982673748,5,0.0957318290046686
68,CA3-DG,14,140,0.1529979426337375,5,0.0890087129385684
68,CA3-DG,15,150,0.1566258882460489,5,0.08346625462993558
68,CA3-DG,16,160,0.16847039993635013,5,0.08963017468447956
68,CA3-DG,17,170,0.16950849404706475,5,0.09349882526619514
68,CA3-DG,18,180,0.17787313150143463,5,0.09788031337049119
68,CA3-DG,19,190,0.17615738831706831,5,0.0957969450249774
68,CA3-DG,20,200,0.17697800808270736,5,0.09521135209996702
68,CA3-DG,21,210,0.17011720169410766,5,0.0909659622330371
68,CA3-DG,22,220,0.16051186586731697,5,0.08597851836804898
68,CA3-DG,23,230,0.16021862212787014,5,0.08164000483349054
68,CA3-DG,24,240,0.15022523258010767,5,0.07496124360347403
68,CA3-DG,25,250,0.14254594615416685,5,0.06738946751712101
70,CA1-DG,1,10,-0.14516039534985506,7,-0.17958027866768386
70,CA1-DG,2,20,-0.10573227892358895,7,-0.16070487499193076
70,CA1-DG,3,30,-0.07315146210679997,7,-0.15171095947120586
70,CA1-DG,4,40,-0.09870820876993516,7,-0.1656760279134392
70,CA1-DG,5,50,-0.07160535161835953,7,-0.14590656460596438
70,CA1-DG,6,60,-0.034208928353778346,7,-0.10864018003391619
70,CA1-DG,7,70,0.0009964973501440497,7,-0.08299919302855215
70,CA1-DG,8,80,0.015787670390401805,7,-0.07260116462145953
70,CA1-DG,9,90,0.014618055295468755,7,-0.07366451469770521
70,CA1-DG,10,100,0.02530573096149935,7,-0.061421621199476924
70,CA1-DG,11,110,0.028564368517869063,7,-0.046953936418052435
70,CA1-DG,12,120,0.012606885789720166,7,-0.05685885100712905
70,CA1-DG,13,130,0.027616993314325797,7,-0.05519539976087505
70,CA1-DG,14,140,0.03742091044007083,7,-0.05235457882310293
70,CA1-DG,15,150,0.054863831217198684,7,-0.038027291392456225
70,CA1-DG,16,160,0.04650540640709844,7,-0.03771202151154771
70,CA1-DG,17,170,0.048698889307785306,7,-0.040890788377495366
70,CA1-DG,18,180,0.029509235434944697,7,-0.05398620433861845
70,CA1-DG,19,190,0.014263553324820846,7,-0.06147551399482287
70,CA1-DG,20,200,0.017682977074519192,7,-0.0582870472449052
70,CA1-DG,21,210,0.017430234232994744,7,-0.05850497367854071
70,CA1-DG,22,220,0.01566863868562583,7,-0.05854310919934491
70,CA1-DG,23,230,0.01018955321111037,7,-0.06431537154877759
70,CA1-DG,24,240,0.021692992939353967,7,-0.05578868823909432
70,CA1-DG,25,250,0.02259758818773021,7,-0.0528497938245077
70,CA1-RSC,1,10,1.0,1,1.0
70,CA1-RSC,2,20,0.6831683168316832,1,0.6831683168316832
70,CA1-RSC,3,30,0.7779491133384735,1,0.7779491133384735
70,CA1-RSC,4,40,0.7585266030013643,1,0.7585266030013642
70,CA1-RSC,5,50,0.515582285401859,1,0.515582285401859
70,CA1-RSC,6,60,0.4935866983372922,1,0.4935866983372922
70,CA1-RSC,7,70,0.46505271378367835,1,0.46505271378367835
70,CA1-RSC,8,80,0.3386581469648562,1,0.3386581469648562
70,CA1-RSC,9,90,0.3146192329071707,1,0.3146192329071707
70,CA1-RSC,10,100,0.27786032689450224,1,0.27786032689450224
70,CA1-RSC,11,110,0.21743205248359887,1,0.21743205248359887
70,CA1-RSC,12,120,0.16117775354416577,1,0.16117775354416577
70,CA1-RSC,13,130,0.14787878787878797,1,0.14787878787878797
70,CA1-RSC,14,140,0.12735935495693618,1,0.12735935495693618
70,CA1-RSC,15,150,0.12735935495693612,1,0.12735935495693612
70,CA1-RSC,16,160,0.09310589907604834,1,0.09310589907604834
70,CA1-RSC,17,170,0.0848174925057308,1,0.0848174925057308
70,CA1-RSC,18,180,0.08250197941409337,1,0.08250197941409337
70,CA1-RSC,19,190,0.044301863733577765,1,0.04430186373357776
70,CA1-RSC,20,200,0.02210354546803132,1,0.022103545468031324
70,CA1-RSC,21,210,-0.029088378566457965,1,-0.029088378566457965
70,CA1-RSC,22,220,0.015052617556946798,1,0.015052617556946797
70,CA1-RSC,23,230,0.03310238645111609,1,0.03310238645111609
70,CA1-RSC,24,240,-0.02447298279621994,1,-0.02447298279621994
70,CA1-RSC,25,250,-0.055373064289065986,1,-0.055373064289065986
70,CA1-SUB,1,10,-0.24171765470854814,5,-0.32419029922440307
70,CA1-SUB,2,20,0.08197598224046397,5,-0.07426224305299867
70,CA1-SUB,3,30,0.07272517785546646,5,-0.026165011542056495
70,CA1-SUB,4,40,0.05742004954516537,5,-0.022722325254626138
70,CA1-SUB,5,50,0.0631032724574924,5,-0.011249928979417356
70,CA1-SUB,6,60,0.055260307935733985,5,-0.0012432435556561621
70,CA1-SUB,7,70,0.028071374618516852,5,-0.019514555037984733
70,CA1-SUB,8,80,0.010653596877430052,5,-0.03492699200317283
70,CA1-SUB,9,90,0.0519355973095081,5,-0.012162345814515772
70,CA1-SUB,10,100,0.07315220988955866,5,-0.0018119277373342968
70,CA1-SUB,11,110,0.030332552951592207,5,-0.01149767193852763
70,CA1-SUB,12,120,0.0167343858095268,5,0.00845005132237392
70,CA1-SUB,13,130,-0.002109837552945025,5,0.009271314193270878
70,CA1-SUB,14,140,0.018840095871166564,5,0.03969423479881854
70,CA1-SUB,15,150,0.0012583432984798297,5,0.028706745661803906
70,CA1-SUB,16,160,0.02077997978906089,5,0.046264211953111374
70,CA1-SUB,17,170,0.040191457916513317,5,0.060380962722259054
70,CA1-SUB,18,180,0.033111013876185404,5,0.04259095446192278
70,CA1-SUB,19,190,0.04232924562997189,5,0.03956226332091521
70,CA1-SUB,20,200,0.024621908427764527,5,0.029040684735552134
70,CA1-SUB,21,210,0.038760035121650216,5,0.04264069738366096
70,CA1-SUB,22,220,0.035033682882070774,5,0.033135749322253064
70,CA1-SUB,23,230,0.04314450119786467,5,0.039645992095817505
70,CA1-SUB,24,240,0.03689482543148006,5,0.036130965346106485
70,CA1-SUB,25,250,0.03867661667747306,5,0.038811161299518226
70,CA1-V1,1,10,0.3040686065333211,3,0.13351713369286797
70,CA1-V1,2,20,-0.06343665570052885,3,-0.036243740944356215
70,CA1-V1,3,30,-0.016992407871245938,3,-0.023932599898404683
70,CA1-V1,4,40,0.022858611689856697,3,0.0027782273072499575
70,CA1-V1,5,50,0.05844530436277948,3,0.0198440665768059
70,CA1-V1,6,60,0.06829857693458545,3,0.02900639030378839
70,CA1-V1,7,70,0.08289853595081503,3,0.03647533591734489
70,CA1-V1,8,80,0.0625831779688175,3,0.020321564875443534
70,CA1-V1,9,90,0.019596939512417044,3,-0.0005302926873269125
70,CA1-V1,10,100,0.023825907549809927,3,-0.003990433508957973
70,CA1-V1,11,110,0.03150475676848039,3,-0.0017773194780393903
70,CA1-V1,12,120,0.04204995022287936,3,0.0036384736499900493
70,CA1-V1,13,130,0.05174958591027625,3,0.00634063135382134
70,CA1-V1,14,140,0.04254531981395435,3,0.002679762444720465
70,CA1-V1,15,150,0.058278580189831786,3,0.013818619564276803
70,CA1-V1,16,160,0.052420420984049663,3,0.0110309223920163
70,CA1-V1,17,170,0.05654784302627597,3,0.015551741989802378
70,CA1-V1,18,180,0.06951693987409195,3,0.02658935425165044
70,CA1-V1,19,190,0.046362864641822016,3,0.016812872254886195
70,CA1-V1,20,200,0.024858170260816274,3,0.01000966659496807
70,CA1-V1,21,210,0.0070563073655658575,3,-0.0016363750152796194
70,CA1-V1,22,220,-0.008970245793418952,3,-0.008659416768391047
70,CA1-V1,23,230,-0.010376323815983126,3,-0.011709342041667351
70,CA1-V1,24,240,-0.016674867356189477,3,-0.01437984800560194
70,CA1-V1,25,250,-0.021144582845049414,3,-0.018474687117516934
70,RSC-SUB,1,10,0.18731496240463438,5,0.16580485015905688
70,RSC-SUB,2,20,0.15915549653925204,5,0.14799791384510275
70,RSC-SUB,3,30,0.08382130831696344,5,0.0951426706177285
70,RSC-SUB,4,40,0.02450319368601676,5,0.11120115649234912
70,RSC-SUB,5,50,0.008070355044043465,5,0.12452576093960653
70,RSC-SUB,6,60,0.03990088322355224,5,0.13497635715340678
70,RSC-SUB,7,70,0.0670871606855756,5,0.12876297706327747
70,RSC-SUB,8,80,-0.003739141931691864,5,0.05908508543922824
