animal,learner,pair,dim,bin_ms,lag_bins,lag_ms,cos_same_x,cos_best_x,best_dim_x,cos_same_y,cos_best_y,best_dim_y,cos_split_x,cos_split_y,split_best_x,split_best_y,r_lag,sig,p_perdim,r_zero,n_pairs
75,1,RSC-SUB,7,10,19,190,0.0306,0.33827,15,0.04602,0.50588,27,0.33392,0.27341,0.33392,0.4157,0.08379,1,0.00498,0.08821,11620
75,1,RSC-SUB,8,10,19,190,0.07085,0.4818,30,0.04697,0.39238,19,0.13026,0.21532,0.29532,0.58927,0.08114,0,0.06468,0.07506,11620
75,1,RSC-SUB,9,10,19,190,0.10279,0.42247,29,0.05621,0.39396,30,0.0301,0.17796,0.33411,0.39495,0.06766,0,0.52736,0.0657,11620
75,1,RSC-SUB,10,10,19,190,0.17762,0.4549,9,0.14285,0.38887,20,0.04313,0.19659,0.32038,0.41798,0.06713,0,0.14925,0.06507,11620
75,1,RSC-SUB,1,10,20,200,0.83568,0.83568,1,0.74805,0.74805,1,0.22559,0.60154,0.33791,0.60154,0.18422,1,0.00498,0.25617,11600
75,1,RSC-SUB,2,10,20,200,0.86274,0.86274,2,0.57653,0.57653,2,0.12779,0.48964,0.22186,0.48964,0.13907,1,0.00498,0.20619,11600
75,1,RSC-SUB,3,10,20,200,0.62826,0.62826,3,0.39431,0.39431,3,0.03011,0.20492,0.20918,0.42341,0.12579,1,0.00498,0.15991,11600
75,1,RSC-SUB,4,10,20,200,0.4722,0.4722,4,0.1006,0.31775,19,0.14447,0.11844,0.19514,0.38023,0.10642,1,0.00498,0.13106,11600
75,1,RSC-SUB,5,10,20,200,0.18706,0.44193,6,0.03063,0.35065,22,0.2128,0.05036,0.2128,0.35731,0.09402,1,0.00498,0.10581,11600
75,1,RSC-SUB,6,10,20,200,0.14336,0.34755,4,0.02538,0.41402,20,0.09299,0.16613,0.25501,0.50768,0.09103,1,0.00498,0.09115,11600
75,1,RSC-SUB,7,10,20,200,0.11689,0.48195,6,0.01808,0.49719,21,0.11348,0.08041,0.21945,0.44725,0.08626,1,0.00498,0.08821,11600
75,1,RSC-SUB,8,10,20,200,0.0013,0.45334,22,0.47329,0.47329,8,0.11166,0.19587,0.30078,0.52303,0.07727,0,0.06468,0.07506,11600
75,1,RSC-SUB,9,10,20,200,0.11013,0.37876,7,0.06397,0.37995,17,0.0084,0.02526,0.22784,0.35644,0.07349,0,0.52736,0.0657,11600
75,1,RSC-SUB,10,10,20,200,0.11247,0.40873,16,0.02077,0.43733,20,0.00182,0.10548,0.24448,0.40985,0.06677,0,0.14925,0.06507,11600
75,1,RSC-SUB,1,10,21,210,0.7984,0.7984,1,0.7114,0.7114,1,0.32032,0.57699,0.32032,0.57699,0.19316,1,0.00498,0.25617,11580
75,1,RSC-SUB,2,10,21,210,0.69549,0.69549,2,0.37641,0.46876,1,0.31443,0.29446,0.31443,0.36829,0.14816,1,0.00498,0.20619,11580
75,1,RSC-SUB,3,10,21,210,0.463,0.463,3,0.38486,0.4648,22,0.04819,0.34927,0.19632,0.38822,0.11379,1,0.00498,0.15991,11580
75,1,RSC-SUB,4,10,21,210,0.24378,0.40031,3,0.18612,0.45791,28,0.01299,0.17109,0.23059,0.39139,0.1088,1,0.00498,0.13106,11580
75,1,RSC-SUB,5,10,21,210,0.25782,0.39573,26,0.0939,0.37216,2,0.1196,0.12642,0.2267,0.31945,0.09574,1,0.00498,0.10581,11580
75,1,RSC-SUB,6,10,21,210,0.08433,0.47518,25,0.07267,0.44543,5,0.02809,0.09987,0.26991,0.3646,0.09124,1,0.00498,0.09115,11580
75,1,RSC-SUB,7,10,21,210,0.01785,0.47876,10,0.08112,0.48091,4,0.13017,0.0323,0.28518,0.43454,0.08877,1,0.00498,0.08821,11580
75,1,RSC-SUB,8,10,21,210,0.00149,0.44406,21,0.04397,0.53554,14,0.13841,0.42281,0.23023,0.48097,0.07991,0,0.06468,0.07506,11580
75,1,RSC-SUB,9,10,21,210,0.09079,0.39026,13,0.49955,0.49955,9,0.00713,0.01413,0.18163,0.41446,0.07289,0,0.52736,0.0657,11580
75,1,RSC-SUB,10,10,21,210,0.22252,0.59612,16,0.07534,0.39448,6,0.15032,0.08146,0.25097,0.35198,0.06891,0,0.14925,0.06507,11580
75,1,RSC-SUB,1,10,22,220,0.66024,0.66024,1,0.61853,0.61853,1,0.25174,0.48998,0.25189,0.48998,0.20115,1,0.00498,0.25617,11560
75,1,RSC-SUB,2,10,22,220,0.6431,0.6431,2,0.34665,0.56052,1,0.18714,0.2899,0.21184,0.39231,0.1544,1,0.00498,0.20619,11560
75,1,RSC-SUB,3,10,22,220,0.61969,0.61969,3,0.27501,0.43362,4,0.01497,0.17711,0.24657,0.44738,0.11986,1,0.00498,0.15991,11560
75,1,RSC-SUB,4,10,22,220,0.10208,0.5632,10,0.17613,0.469,3,0.11918,0.06265,0.17471,0.38909,0.10985,1,0.00498,0.13106,11560
75,1,RSC-SUB,5,10,22,220,0.14836,0.39633,8,0.10181,0.35992,30,0.0603,0.2096,0.1952,0.44784,0.09489,1,0.00498,0.10581,11560
75,1,RSC-SUB,6,10,22,220,0.18227,0.46273,14,0.11287,0.5467,17,0.14086,0.24049,0.17841,0.4193,0.09209,1,0.00498,0.09115,11560
75,1,RSC-SUB,7,10,22,220,0.35886,0.52932,3,0.44171,0.44171,7,0.01062,0.16808,0.24281,0.4662,0.08569,1,0.00498,0.08821,11560
75,1,RSC-SUB,8,10,22,220,0.03752,0.4004,30,0.04231,0.41963,20,0.16069,0.15301,0.20458,0.47982,0.08273,0,0.06468,0.07506,11560
75,1,RSC-SUB,9,10,22,220,0.03629,0.41661,27,0.0574,0.45337,13,0.12234,0.26769,0.19533,0.42049,0.07465,0,0.52736,0.0657,11560
75,1,RSC-SUB,10,10,22,220,0.0051,0.48701,24,0.01753,0.51048,6,0.14313,0.31967,0.30161,0.57953,0.07064,0,0.14925,0.06507,11560
75,1,RSC-SUB,1,10,23,230,0.64478,0.64478,1,0.64879,0.64879,1,0.18911,0.49497,0.22384,0.55995,0.19523,1,0.00498,0.25617,11540
75,1,RSC-SUB,2,10,23,230,0.66603,0.66603,2,0.40039,0.57808,1,0.05091,0.42786,0.21458,0.42786,0.15707,1,0.00498,0.20619,11540
75,1,RSC-SUB,3,10,23,230,0.53213,0.53213,3,0.33548,0.51948,4,0.15081,0.00173,0.18599,0.44075,0.11897,1,0.00498,0.15991,11540
75,1,RSC-SUB,4,10,23,230,0.22503,0.49724,13,0.194,0.44002,5,0.0304,0.25175,0.26107,0.49124,0.10865,1,0.00498,0.13106,11540
75,1,RSC-SUB,5,10,23,230,0.09613,0.48701,10,0.29776,0.41964,11,0.00074,0.18443,0.32737,0.4093,0.098,1,0.00498,0.10581,11540
75,1,RSC-SUB,6,10,23,230,0.00257,0.4391,11,0.53173,0.53173,6,0.17716,0.02843,0.23248,0.52457,0.08827,1,0.00498,0.09115,11540
75,1,RSC-SUB,7,10,23,230,0.16471,0.46982,5,0.34112,0.47751,14,0.0967,0.04558,0.32193,0.45968,0.08323,1,0.00498,0.08821,11540
75,1,RSC-SUB,8,10,23,230,0.10719,0.46809,29,0.12112,0.41898,12,0.00505,0.02208,0.22593,0.45088,0.07977,0,0.06468,0.07506,11540
75,1,RSC-SUB,9,10,23,230,0.15915,0.38193,5,0.11741,0.55522,20,0.05389,0.15277,0.20843,0.44583,0.07795,0,0.52736,0.0657,11540
75,1,RSC-SUB,10,10,23,230,0.10995,0.51688,13,0.06202,0.42148,5,0.05413,0.01201,0.23308,0.49653,0.07314,0,0.14925,0.06507,11540
75,1,RSC-SUB,1,10,24,240,0.51198,0.72134,2,0.49084,0.58498,2,0.21188,0.48132,0.28156,0.56402,0.19673,1,0.00498,0.25617,11520
75,1,RSC-SUB,2,10,24,240,0.38419,0.57831,1,0.14312,0.60391,3,0.11229,0.34354,0.278,0.37232,0.14314,1,0.00498,0.20619,11520
75,1,RSC-SUB,3,10,24,240,0.50645,0.50645,3,0.42568,0.42568,3,0.23552,0.0313,0.23552,0.39507,0.12491,1,0.00498,0.15991,11520
75,1,RSC-SUB,4,10,24,240,0.3716,0.42414,27,0.18179,0.41934,8,0.21609,0.24027,0.21609,0.28528,0.10076,1,0.00498,0.13106,11520
75,1,RSC-SUB,5,10,24,240,0.11083,0.43018,7,0.25193,0.4085,18,0.2136,0.20531,0.2136,0.57988,0.09478,1,0.00498,0.10581,11520
75,1,RSC-SUB,6,10,24,240,0.09662,0.36375,26,0.00995,0.39942,28,0.12983,0.04971,0.22252,0.39929,0.08903,1,0.00498,0.09115,11520
75,1,RSC-SUB,7,10,24,240,0.11459,0.38227,24,0.03049,0.38238,15,0.01796,0.12537,0.26774,0.54124,0.08409,1,0.00498,0.08821,11520
75,1,RSC-SUB,8,10,24,240,0.33775,0.4408,4,0.1274,0.34173,21,0.07045,0.12204,0.23503,0.49447,0.07869,0,0.06468,0.07506,11520
75,1,RSC-SUB,9,10,24,240,0.21322,0.44022,14,0.01976,0.4813,28,0.16007,0.14635,0.25062,0.52277,0.07295,0,0.52736,0.0657,11520
75,1,RSC-SUB,10,10,24,240,0.10256,0.43181,7,0.1287,0.39693,9,0.13292,0.30258,0.43428,0.45149,0.07041,0,0.14925,0.06507,11520
75,1,RSC-SUB,1,10,25,250,0.76302,0.76302,1,0.65548,0.65548,1,0.2765,0.61922,0.39376,0.61922,0.18623,1,0.00498,0.25617,11500
75,1,RSC-SUB,2,10,25,250,0.3644,0.53985,4,0.15099,0.56887,1,0.03744,0.02304,0.19581,0.44529,0.14889,1,0.00498,0.20619,11500
75,1,RSC-SUB,3,10,25,250,0.32937,0.60349,2,0.43547,0.43547,3,0.07051,0.1376,0.3157,0.428,0.12212,1,0.00498,0.15991,11500
75,1,RSC-SUB,4,10,25,250,0.06212,0.4318,6,0.21171,0.45335,7,0.05295,0.04948,0.21755,0.34492,0.10446,1,0.00498,0.13106,11500
75,1,RSC-SUB,5,10,25,250,0.47434,0.47434,5,0.34998,0.58226,6,0.22364,0.27413,0.22898,0.47688,0.0982,1,0.00498,0.10581,11500
75,1,RSC-SUB,6,10,25,250,0.35489,0.42053,13,0.44327,0.44327,6,0.00413,0.00685,0.29009,0.37065,0.08541,1,0.00498,0.09115,11500
75,1,RSC-SUB,7,10,25,250,0.25344,0.47939,16,0.2153,0.58142,16,0.15045,0.28941,0.29812,0.53642,0.08244,1,0.00498,0.08821,11500
75,1,RSC-SUB,8,10,25,250,0.18094,0.41035,15,0.0946,0.52963,10,0.11786,0.02917,0.29819,0.59733,0.07673,0,0.06468,0.07506,11500
75,1,RSC-SUB,9,10,25,250,0.06,0.51307,30,0.05148,0.45015,28,0.15897,0.33024,0.22511,0.46055,0.07215,0,0.52736,0.0657,11500
75,1,RSC-SUB,10,10,25,250,0.18969,0.61738,20,0.07614,0.40515,4,0.11871,0.01662,0.28966,0.43915,0.06883,0,0.14925,0.06507,11500
75,1,V1-RSC,1,10,-25,-250,0.56596,0.56596,1,0.49148,0.68604,2,0.56344,0.18374,0.56344,0.39215,0.23038,1,0.00498,0.35719,11500
75,1,V1-RSC,2,10,-25,-250,0.26865,0.67914,1,0.61022,0.69966,1,0.29133,0.53028,0.48629,0.53028,0.13617,1,0.00498,0.30049,11500
75,1,V1-RSC,3,10,-25,-250,0.59548,0.59548,3,0.41197,0.42098,18,0.12009,0.00638,0.46253,0.25898,0.11869,1,0.00995,0.12959,11500
75,1,V1-RSC,4,10,-25,-250,0.20214,0.35611,13,0.20581,0.41191,13,0.1861,0.03129,0.33789,0.19332,0.10042,1,0.00498,0.10713,11500
75,1,V1-RSC,5,10,-25,-250,0.13488,0.51222,9,0.01681,0.33525,3,0.05332,0.02901,0.52543,0.27655,0.08763,1,0.00498,0.09751,11500
75,1,V1-RSC,6,10,-25,-250,0.22195,0.39106,15,0.2259,0.48623,10,0.04116,0.014,0.47928,0.24985,0.07984,1,0.0199,0.08792,11500
75,1,V1-RSC,7,10,-25,-250,0.01635,0.47278,21,0.01378,0.41079,6,0.18067,0.01584,0.40467,0.24506,0.07504,1,0.00498,0.08556,11500
75,1,V1-RSC,8,10,-25,-250,0.03033,0.51567,6,0.14298,0.45918,10,0.23948,0.00246,0.43912,0.16708,0.07132,1,0.00498,0.08094,11500
75,1,V1-RSC,9,10,-25,-250,0.1146,0.59956,26,0.41263,0.4392,19,0.06508,0.04654,0.35411,0.31273,0.07069,1,0.00498,0.077,11500
75,1,V1-RSC,10,10,-25,-250,0.12363,0.47821,18,0.39737,0.39737,10,0.00654,0.03642,0.49981,0.24373,0.06095,1,0.02985,0.06778,11500
75,1,V1-RSC,1,10,-24,-240,0.55602,0.55602,1,0.50607,0.64239,2,0.66469,0.31313,0.66469,0.31313,0.25148,1,0.00498,0.35719,11520
75,1,V1-RSC,2,10,-24,-240,0.32005,0.71743,1,0.59394,0.72917,1,0.24211,0.41837,0.52428,0.41837,0.13196,1,0.00498,0.30049,11520
75,1,V1-RSC,3,10,-24,-240,0.39798,0.39798,3,0.46565,0.46565,3,0.35622,0.10918,0.50775,0.45756,0.10908,1,0.00995,0.12959,11520
75,1,V1-RSC,4,10,-24,-240,0.03319,0.37162,17,0.11632,0.45602,17,0.05208,0.03712,0.38275,0.17421,0.09323,1,0.00498,0.10713,11520
75,1,V1-RSC,5,10,-24,-240,0.1462,0.53427,11,0.22231,0.53572,4,0.0613,0.12058,0.41676,0.22732,0.08568,1,0.00498,0.09751,11520
75,1,V1-RSC,6,10,-24,-240,0.16696,0.42978,18,0.22899,0.46117,15,0.14936,0.14124,0.65373,0.21147,0.08111,1,0.0199,0.08792,11520
75,1,V1-RSC,7,10,-24,-240,0.18815,0.37971,10,0.17136,0.43576,9,0.01633,0.02694,0.46426,0.20326,0.07364,1,0.00498,0.08556,11520
75,1,V1-RSC,8,10,-24,-240,0.04442,0.38986,5,0.27446,0.45164,11,0.0936,0.09369,0.59143,0.21445,0.06967,1,0.00498,0.08094,11520
75,1,V1-RSC,9,10,-24,-240,0.01927,0.42848,8,0.18305,0.39383,5,0.41396,0.06379,0.41396,0.30681,0.0693,1,0.00498,0.077,11520
75,1,V1-RSC,10,10,-24,-240,0.206,0.46884,17,0.01932,0.34599,3,0.18705,0.01259,0.46415,0.29011,0.06422,1,0.02985,0.06778,11520
75,1,V1-RSC,1,10,-23,-230,0.49215,0.60902,3,0.51279,0.58766,3,0.67318,0.39745,0.67318,0.39745,0.23081,1,0.00498,0.35719,11540
75,1,V1-RSC,2,10,-23,-230,0.02799,0.72741,1,0.30746,0.67519,1,0.43756,0.43836,0.53608,0.43836,0.16053,1,0.00498,0.30049,11540
75,1,V1-RSC,3,10,-23,-230,0.20965,0.3819,4,0.08697,0.40705,6,0.26064,0.12301,0.40264,0.18217,0.13024,1,0.00995,0.12959,11540
75,1,V1-RSC,4,10,-23,-230,0.2244,0.37334,21,0.25413,0.48162,18,0.1574,0.02795,0.39088,0.17582,0.10117,1,0.00498,0.10713,11540
75,1,V1-RSC,5,10,-23,-230,0.16487,0.35834,2,0.34817,0.44103,22,0.09314,0.20788,0.44803,0.20788,0.09683,1,0.00498,0.09751,11540
75,1,V1-RSC,6,10,-23,-230,0.18237,0.34182,3,0.00786,0.38711,19,0.09867,0.15214,0.3778,0.22896,0.0868,1,0.0199,0.08792,11540
75,1,V1-RSC,7,10,-23,-230,0.09027,0.48511,12,0.01637,0.4935,21,0.14955,0.02737,0.54247,0.19787,0.07779,1,0.00498,0.08556,11540
75,1,V1-RSC,8,10,-23,-230,0.27405,0.41608,10,0.4313,0.4313,8,0.14855,0.05573,0.51324,0.18892,0.07683,1,0.00498,0.08094,11540
75,1,V1-RSC,9,10,-23,-230,0.10143,0.48999,21,0.16384,0.57533,23,0.44312,0.03043,0.44312,0.18825,0.07179,1,0.00498,0.077,11540
75,1,V1-RSC,10,10,-23,-230,0.03686,0.44844,19,0.11893,0.45688,5,0.04018,0.0561,0.53213,0.22889,0.06827,1,0.02985,0.06778,11540
75,1,V1-RSC,1,10,-22,-220,0.53522,0.54224,2,0.44858,0.72965,2,0.69729,0.33264,0.69729,0.33264,0.23796,1,0.00498,0.35719,11560
75,1,V1-RSC,2,10,-22,-220,0.27752,0.75449,1,0.54464,0.76901,1,0.38362,0.36647,0.51451,0.36647,0.13107,1,0.00498,0.30049,11560
75,1,V1-RSC,3,10,-22,-220,0.22057,0.51018,7,0.0872,0.57823,9,0.03093,0.01363,0.40018,0.13248,0.10551,1,0.00995,0.12959,11560
75,1,V1-RSC,4,10,-22,-220,0.00531,0.41621,19,0.12216,0.37146,3,0.04541,0.03239,0.43248,0.12343,0.09538,1,0.00498,0.10713,11560
75,1,V1-RSC,5,10,-22,-220,0.02785,0.44362,17,0.08226,0.38592,26,0.08195,0.09191,0.37469,0.25118,0.08917,1,0.00498,0.09751,11560
75,1,V1-RSC,6,10,-22,-220,0.00043,0.45824,4,0.14229,0.60183,22,0.28407,0.01979,0.41312,0.2211,0.07848,1,0.0199,0.08792,11560
75,1,V1-RSC,7,10,-22,-220,0.24645,0.42198,13,0.04528,0.51401,29,0.13584,0.00611,0.43198,0.16951,0.07793,1,0.00498,0.08556,11560
75,1,V1-RSC,8,10,-22,-220,0.03857,0.48123,11,0.30933,0.43167,5,0.42046,0.04706,0.42046,0.1909,0.07347,1,0.00498,0.08094,11560
75,1,V1-RSC,9,10,-22,-220,0.00015,0.47672,21,0.33063,0.49217,23,0.34771,0.07176,0.46303,0.18026,0.06964,1,0.00498,0.077,11560
75,1,V1-RSC,10,10,-22,-220,0.07906,0.56522,6,0.16319,0.52183,15,0.1748,1e-05,0.45925,0.15146,0.06515,1,0.02985,0.06778,11560
75,1,V1-RSC,1,10,-21,-210,0.55708,0.55708,1,0.50727,0.66969,2,0.65951,0.36758,0.65951,0.36758,0.2324,1,0.00498,0.35719,11580
75,1,V1-RSC,2,10,-21,-210,0.41469,0.7227,1,0.62343,0.71086,1,0.55398,0.38714,0.55398,0.38714,0.12839,1,0.00498,0.30049,11580
75,1,V1-RSC,3,10,-21,-210,0.43964,0.43964,3,0.56103,0.56103,3,0.59421,0.02646,0.59421,0.16495,0.11179,1,0.00995,0.12959,11580
75,1,V1-RSC,4,10,-21,-210,0.23604,0.33011,30,0.23137,0.52041,10,0.0141,0.03992,0.44937,0.22953,0.09165,1,0.00498,0.10713,11580
75,1,V1-RSC,5,10,-21,-210,0.16243,0.49129,4,0.20692,0.36103,20,0.1507,0.07912,0.57655,0.21039,0.08864,1,0.00498,0.09751,11580
75,1,V1-RSC,6,10,-21,-210,0.29269,0.43399,16,0.3103,0.47064,11,0.24298,0.10281,0.47058,0.19686,0.07862,1,0.0199,0.08792,11580
75,1,V1-RSC,7,10,-21,-210,0.05675,0.50036,27,0.11226,0.421,10,0.01835,0.11511,0.44874,0.17427,0.06987,1,0.00498,0.08556,11580
75,1,V1-RSC,8,10,-21,-210,0.02478,0.73225,26,0.02769,0.59055,4,0.34135,0.03898,0.54862,0.15546,0.06837,1,0.00498,0.08094,11580
75,1,V1-RSC,9,10,-21,-210,0.20411,0.45366,14,0.32477,0.52603,20,0.0303,0.04008,0.34331,0.26254,0.06418,1,0.00498,0.077,11580
75,1,V1-RSC,10,10,-21,-210,0.07577,0.52488,24,0.02676,0.48069,7,0.2967,0.01147,0.45436,0.18807,0.05971,1,0.02985,0.06778,11580
75,1,V1-RSC,1,10,-20,-200,0.50271,0.54168,2,0.41685,0.72754,2,0.60526,0.26344,0.60526,0.26344,0.22592,1,0.00498,0.35719,11600
75,1,V1-RSC,2,10,-20,-200,0.27331,0.77711,1,0.58643,0.75406,1,0.50407,0.41513,0.57932,0.41513,0.13219,1,0.00498,0.30049,11600
75,1,V1-RSC,3,10,-20,-200,0.35826,0.38238,11,0.57869,0.57869,3,0.31637,0.17144,0.46744,0.17144,0.10936,1,0.00995,0.12959,11600
75,1,V1-RSC,4,10,-20,-200,0.1215,0.34151,18,0.12991,0.52456,16,0.03775,0.03519,0.47078,0.14683,0.09065,1,0.00498,0.10713,11600
75,1,V1-RSC,5,10,-20,-200,0.23727,0.49418,14,0.08945,0.40692,25,0.04777,0.05012,0.46009,0.20629,0.08642,1,0.00498,0.09751,11600
75,1,V1-RSC,6,10,-20,-200,0.15394,0.53505,18,0.28289,0.35443,23,0.05118,0.07604,0.50484,0.1957,0.07982,1,0.0199,0.08792,11600
75,1,V1-RSC,7,10,-20,-200,0.23655,0.64245,24,0.39528,0.52949,8,0.13661,0.05054,0.59776,0.14893,0.07705,1,0.00498,0.08556,11600
75,1,V1-RSC,8,10,-20,-200,0.0985,0.49923,13,2e-05,0.60934,4,0.06548,0.09213,0.49629,0.14116,0.06942,1,0.00498,0.08094,11600
75,1,V1-RSC,9,10,-20,-200,0.10567,0.47432,20,0.53153,0.53153,9,0.09249,0.02912,0.38999,0.1487,0.06893,1,0.00498,0.077,11600
75,1,V1-RSC,10,10,-20,-200,0.25218,0.3679,2,0.02511,0.45219,21,0.00288,0.03645,0.48901,0.26673,0.06595,1,0.02985,0.06778,11600
75,1,V1-RSC,1,10,-19,-190,0.44747,0.56293,2,0.31774,0.77783,2,0.49668,0.21439,0.54345,0.21439,0.22739,1,0.00498,0.35719,11620
75,1,V1-RSC,2,10,-19,-190,0.23281,0.77153,1,0.46,0.82154,1,0.1852,0.14429,0.57941,0.35507,0.14388,1,0.00498,0.30049,11620
75,1,V1-RSC,3,10,-19,-190,0.38768,0.40529,12,0.32856,0.41144,8,0.13723,0.00539,0.33823,0.17767,0.10799,1,0.00995,0.12959,11620
75,1,V1-RSC,4,10,-19,-190,0.08009,0.54488,11,0.35048,0.37608,24,0.24574,0.01302,0.37605,0.18443,0.09776,1,0.00498,0.10713,11620
75,1,V1-RSC,5,10,-19,-190,0.20691,0.40874,18,0.18587,0.44081,13,0.29279,0.06674,0.36303,0.18324,0.08324,1,0.00498,0.09751,11620
75,1,V1-RSC,6,10,-19,-190,0.05682,0.40123,10,0.26395,0.47951,16,0.11881,0.11462,0.44495,0.16817,0.08022,1,0.0199,0.08792,11620
75,1,V1-RSC,7,10,-19,-190,0.23778,0.38796,30,0.46,0.46,7,0.0835,0.15875,0.59589,0.27322,0.07481,1,0.00498,0.08556,11620
75,1,V1-RSC,8,10,-19,-190,0.36325,0.3648,13,0.01378,0.48838,4,0.24814,0.08378,0.35759,0.21907,0.07119,1,0.00498,0.08094,11620
75,1,V1-RSC,9,10,-19,-190,0.31955,0.45442,5,0.01608,0.4345,29,0.5546,0.00516,0.5546,0.16257,0.06778,1,0.00498,0.077,11620
75,1,V1-RSC,10,10,-19,-190,0.18189,0.53958,25,0.23234,0.36563,8,0.07916,0.08245,0.45576,0.21039,0.06391,1,0.02985,0.06778,11620
75,1,V1-RSC,1,10,-18,-180,0.52318,0.55278,2,0.3227,0.74622,2,0.64318,0.22959,0.64318,0.22959,0.22168,1,0.00498,0.35719,11640
75,1,V1-RSC,2,10,-18,-180,0.34458,0.75928,1,0.49987,0.82414,1,0.36866,0.22019,0.52846,0.3844,0.14562,1,0.00498,0.30049,11640
75,1,V1-RSC,3,10,-18,-180,0.30995,0.39858,14,0.19053,0.56098,4,0.27866,0.05331,0.50342,0.14401,0.10285,1,0.00995,0.12959,11640
75,1,V1-RSC,4,10,-18,-180,0.12754,0.60199,15,0.30605,0.36573,12,0.23666,0.0552,0.46971,0.32809,0.09785,1,0.00498,0.10713,11640
75,1,V1-RSC,5,10,-18,-180,0.14756,0.41148,12,0.18708,0.44089,11,0.06584,0.0264,0.5054,0.22491,0.08681,1,0.00498,0.09751,11640
75,1,V1-RSC,6,10,-18,-180,0.16019,0.43139,21,0.49529,0.49529,6,0.06251,0.03769,0.51631,0.23912,0.0862,1,0.0199,0.08792,11640
75,1,V1-RSC,7,10,-18,-180,0.01199,0.47566,14,0.27303,0.38413,27,0.29195,0.08523,0.50848,0.22789,0.07831,1,0.00498,0.08556,11640
75,1,V1-RSC,8,10,-18,-180,0.0796,0.40971,16,0.1147,0.67142,3,0.07497,0.01312,0.39601,0.23147,0.0738,1,0.00498,0.08094,11640
75,1,V1-RSC,9,10,-18,-180,0.06067,0.47052,30,0.04485,0.43642,23,0.20501,0.02319,0.42727,0.27306,0.07242,1,0.00498,0.077,11640
75,1,V1-RSC,10,10,-18,-180,0.00664,0.46448,13,0.22438,0.34466,15,0.1852,0.04904,0.48797,0.34706,0.06692,1,0.02985,0.06778,11640
75,1,V1-RSC,1,10,-17,-170,0.50441,0.51352,2,0.31542,0.79423,2,0.55354,0.14398,0.57814,0.20802,0.23052,1,0.00498,0.35719,11660
75,1,V1-RSC,2,10,-17,-170,0.33112,0.78343,1,0.58522,0.8359,1,0.36855,0.18873,0.59088,0.33003,0.15871,1,0.00498,0.30049,11660
75,1,V1-RSC,3,10,-17,-170,0.5153,0.52901,4,0.42382,0.50118,4,0.30676,0.10575,0.48963,0.21923,0.10938,1,0.00995,0.12959,11660
75,1,V1-RSC,4,10,-17,-170,0.01988,0.42354,20,0.24767,0.51054,25,0.0643,0.04044,0.42685,0.15895,0.09014,1,0.00498,0.10713,11660
75,1,V1-RSC,5,10,-17,-170,0.19442,0.40687,4,0.15603,0.41685,3,0.02253,0.1461,0.39756,0.26921,0.08767,1,0.00498,0.09751,11660
75,1,V1-RSC,6,10,-17,-170,0.00364,0.54564,21,0.30403,0.47646,28,0.06034,0.02932,0.52506,0.23154,0.08655,1,0.0199,0.08792,11660
75,1,V1-RSC,7,10,-17,-170,0.15934,0.38672,4,0.18981,0.60042,21,0.00502,0.02986,0.56348,0.22745,0.08386,1,0.00498,0.08556,11660
75,1,V1-RSC,8,10,-17,-170,0.28727,0.55708,12,0.07084,0.54111,5,0.06779,0.0716,0.58526,0.23775,0.07649,1,0.00498,0.08094,11660
75,1,V1-RSC,9,10,-17,-170,0.24815,0.48817,6,0.2098,0.50192,17,0.19925,0.05792,0.48179,0.172,0.07215,1,0.00498,0.077,11660
75,1,V1-RSC,10,10,-17,-170,0.29341,0.45034,3,0.18161,0.36668,27,0.06169,0.05628,0.48089,0.21109,0.06544,1,0.02985,0.06778,11660
75,1,V1-RSC,1,10,-16,-160,0.57978,0.57978,1,0.48038,0.77701,2,0.71389,0.21275,0.71389,0.41081,0.23278,1,0.00498,0.35719,11680
75,1,V1-RSC,2,10,-16,-160,0.42718,0.72841,1,0.66045,0.73647,1,0.48372,0.54687,0.48372,0.54687,0.15088,1,0.00498,0.30049,11680
75,1,V1-RSC,3,10,-16,-160,0.19735,0.63486,4,0.0626,0.58344,4,0.16497,0.0654,0.44448,0.20744,0.12382,1,0.00995,0.12959,11680
75,1,V1-RSC,4,10,-16,-160,0.18688,0.39744,3,0.24842,0.51382,8,0.48556,0.04226,0.48556,0.17616,0.104,1,0.00498,0.10713,11680
75,1,V1-RSC,5,10,-16,-160,0.34303,0.46759,12,0.32104,0.47918,30,0.02656,0.19089,0.49528,0.19089,0.09012,1,0.00498,0.09751,11680
75,1,V1-RSC,6,10,-16,-160,0.12805,0.44606,7,0.01409,0.49736,7,0.09928,0.14972,0.48883,0.14972,0.08431,1,0.0199,0.08792,11680
75,1,V1-RSC,7,10,-16,-160,0.05521,0.44483,17,0.40093,0.49051,14,0.17867,0.02803,0.49304,0.18078,0.07827,1,0.00498,0.08556,11680
75,1,V1-RSC,8,10,-16,-160,0.14025,0.54774,30,0.29367,0.42068,3,0.0497,0.0597,0.45313,0.2179,0.07334,1,0.00498,0.08094,11680
75,1,V1-RSC,9,10,-16,-160,0.03448,0.3305,29,0.00305,0.60847,11,0.0316,0.1072,0.52488,0.1523,0.07059,1,0.00498,0.077,11680
75,1,V1-RSC,10,10,-16,-160,0.19958,0.38732,19,0.05622,0.47938,13,0.25139,0.06451,0.40841,0.19376,0.06472,1,0.02985,0.06778,11680
