animal,learner,pair,center_trial,trial_frac,performance,lp_rel,dim,cc,ifi,lag,sig
71,0,CA1-RSC,83.0,0.3942,0.2927,,1,0.042,-0.0023,0,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,2,-0.3549,-0.0006,0,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,3,0.0511,0.0051,0,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,4,0.2172,0.0139,0,1
71,0,CA1-RSC,83.0,0.3942,0.2927,,5,0.3923,0.0062,0,1
71,0,CA1-RSC,83.0,0.3942,0.2927,,6,-0.2198,0.0033,0,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,7,-0.3486,0.0009,0,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,8,0.3793,-0.0111,-9,1
71,0,CA1-RSC,83.0,0.3942,0.2927,,9,0.2219,-0.0103,-9,1
71,0,CA1-RSC,83.0,0.3942,0.2927,,10,0.2787,-0.0014,1,1
71,0,CA1-RSC,83.0,0.3942,0.2927,,11,-0.3608,-0.0013,-9,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,12,0.0274,-0.0029,6,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,13,0.1253,0.0073,6,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,14,-0.363,-0.0266,-3,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,15,0.0905,-0.0257,-3,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,16,-0.076,-0.0335,-3,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,17,0.0082,-0.0408,-8,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,18,-0.1179,-0.0297,6,0
71,0,CA1-RSC,83.0,0.3942,0.2927,,19,0.0187,-0.0993,-7,0
71,0,CA1-RSC,88.0,0.4183,0.305,,0,0.0231,0.0119,3,0
71,0,CA1-RSC,88.0,0.4183,0.305,,1,-0.3338,0.0154,3,0
71,0,CA1-RSC,88.0,0.4183,0.305,,2,0.0458,-0.0072,0,0
71,0,CA1-RSC,88.0,0.4183,0.305,,3,-0.2836,-0.0087,0,0
71,0,CA1-RSC,88.0,0.4183,0.305,,4,0.3262,0.0011,3,1
71,0,CA1-RSC,88.0,0.4183,0.305,,5,0.4146,-0.0043,3,1
71,0,CA1-RSC,88.0,0.4183,0.305,,6,-0.0054,0.0018,0,0
71,0,CA1-RSC,88.0,0.4183,0.305,,7,-0.0851,0.0217,3,0
71,0,CA1-RSC,88.0,0.4183,0.305,,8,-0.0016,-0.0006,3,0
71,0,CA1-RSC,88.0,0.4183,0.305,,9,-0.2372,0.0107,3,0
71,0,CA1-RSC,88.0,0.4183,0.305,,10,-0.3551,0.0024,3,0
71,0,CA1-RSC,88.0,0.4183,0.305,,11,0.0339,-0.0008,-5,0
71,0,CA1-RSC,88.0,0.4183,0.305,,12,0.4141,-0.0173,-5,1
71,0,CA1-RSC,88.0,0.4183,0.305,,13,0.0675,-0.0149,-5,0
71,0,CA1-RSC,88.0,0.4183,0.305,,14,0.0043,-0.0233,-2,0
71,0,CA1-RSC,88.0,0.4183,0.305,,15,0.139,-0.0163,-2,0
71,0,CA1-RSC,88.0,0.4183,0.305,,16,0.3068,0.0131,-2,1
71,0,CA1-RSC,88.0,0.4183,0.305,,17,-0.0612,0.0158,2,0
71,0,CA1-RSC,88.0,0.4183,0.305,,18,0.3929,0.0062,8,1
71,0,CA1-RSC,88.0,0.4183,0.305,,19,-0.377,-0.0181,-4,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,0,0.0045,0.0044,0,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,1,0.2738,0.0061,0,1
71,0,CA1-RSC,93.0,0.4423,0.3096,,2,-0.1878,-0.0071,0,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,3,0.22,0.0026,0,1
71,0,CA1-RSC,93.0,0.4423,0.3096,,4,0.2024,0.0066,0,1
71,0,CA1-RSC,93.0,0.4423,0.3096,,5,0.2054,0.0026,-5,1
71,0,CA1-RSC,93.0,0.4423,0.3096,,6,-0.1696,0.0027,0,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,7,0.2378,-0.0011,0,1
71,0,CA1-RSC,93.0,0.4423,0.3096,,8,0.2102,-0.0103,0,1
71,0,CA1-RSC,93.0,0.4423,0.3096,,9,0.2293,0.0001,0,1
71,0,CA1-RSC,93.0,0.4423,0.3096,,10,-0.1838,0.0109,0,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,11,0.2167,0.0204,0,1
71,0,CA1-RSC,93.0,0.4423,0.3096,,12,0.126,0.0111,8,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,13,-0.1601,0.0057,3,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,14,-0.1911,-0.0036,4,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,15,-0.1898,-0.0214,-3,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,16,0.197,-0.0016,-6,1
71,0,CA1-RSC,93.0,0.4423,0.3096,,17,-0.2006,-0.016,8,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,18,-0.2109,-0.0131,-9,0
71,0,CA1-RSC,93.0,0.4423,0.3096,,19,0.2224,-0.034,8,1
71,0,CA1-RSC,98.0,0.4663,0.3513,,0,-0.5158,-0.0013,9,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,1,-0.1723,-0.0004,0,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,2,-0.2491,0.0061,0,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,3,-0.0229,-0.0046,-3,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,4,0.3959,0.0081,3,1
71,0,CA1-RSC,98.0,0.4663,0.3513,,5,-0.2315,0.0048,6,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,6,-0.0808,0.0075,3,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,7,0.248,0.0049,0,1
71,0,CA1-RSC,98.0,0.4663,0.3513,,8,-0.198,0.0079,3,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,9,0.4175,0.0064,3,1
71,0,CA1-RSC,98.0,0.4663,0.3513,,10,-0.2847,-0.0052,3,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,11,0.2236,-0.0279,3,1
71,0,CA1-RSC,98.0,0.4663,0.3513,,12,0.4498,-0.0186,-7,1
71,0,CA1-RSC,98.0,0.4663,0.3513,,13,-0.1043,-0.007,3,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,14,0.218,0.0132,3,1
71,0,CA1-RSC,98.0,0.4663,0.3513,,15,0.018,0.0318,0,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,16,0.0432,0.0116,0,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,17,0.0777,-0.0061,0,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,18,0.1291,-0.0254,0,0
71,0,CA1-RSC,98.0,0.4663,0.3513,,19,-0.0257,-0.0258,0,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,0,0.0809,0.0068,0,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,1,-0.1756,0.0036,0,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,2,0.3829,0.0079,0,1
71,0,CA1-RSC,103.0,0.4904,0.3188,,3,0.0465,0.0105,0,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,4,0.1614,0.0052,0,1
71,0,CA1-RSC,103.0,0.4904,0.3188,,5,0.184,0.0078,0,1
71,0,CA1-RSC,103.0,0.4904,0.3188,,6,-0.2233,0.0088,0,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,7,-0.2969,0.0141,-8,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,8,0.0078,0.0057,0,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,9,-0.0091,0.0125,3,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,10,0.1319,0.0236,3,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,11,-0.156,0.0081,3,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,12,0.085,-0.006,9,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,13,-0.0328,-0.0324,9,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,14,-0.1768,-0.0291,-2,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,15,0.0795,0.0057,9,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,16,-0.3357,0.0082,9,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,17,-0.0767,0.0204,5,0
71,0,CA1-RSC,103.0,0.4904,0.3188,,18,0.2883,0.0027,9,1
71,0,CA1-RSC,103.0,0.4904,0.3188,,19,-0.0989,-0.0216,-8,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,0,0.1536,-0.0056,2,1
71,0,CA1-RSC,108.0,0.5144,0.2915,,1,-0.1868,0.0013,0,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,2,0.2222,0.0047,0,1
71,0,CA1-RSC,108.0,0.5144,0.2915,,3,0.2336,0.0049,0,1
71,0,CA1-RSC,108.0,0.5144,0.2915,,4,-0.2032,0.0002,-4,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,5,-0.2031,0.0001,8,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,6,0.2243,-0.0024,0,1
71,0,CA1-RSC,108.0,0.5144,0.2915,,7,0.2221,0.0094,0,1
71,0,CA1-RSC,108.0,0.5144,0.2915,,8,-0.2151,-0.0108,0,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,9,0.1859,0.0035,-4,1
71,0,CA1-RSC,108.0,0.5144,0.2915,,10,-0.2275,-0.0131,-4,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,11,-0.1884,-0.0017,-4,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,12,-0.188,0.003,5,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,13,-0.1814,0.0047,0,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,14,0.1822,0.0013,1,1
71,0,CA1-RSC,108.0,0.5144,0.2915,,15,-0.179,-0.0028,1,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,16,0.1817,-0.0016,0,1
71,0,CA1-RSC,108.0,0.5144,0.2915,,17,-0.169,0.0206,1,0
71,0,CA1-RSC,108.0,0.5144,0.2915,,18,0.1855,0.0055,-3,1
71,0,CA1-RSC,108.0,0.5144,0.2915,,19,0.1162,0.0562,4,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,0,0.3341,0.0105,0,1
71,0,CA1-RSC,113.0,0.5385,0.1958,,1,-0.2049,0.0118,5,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,2,0.1081,0.005,-7,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,3,0.0099,0.0048,-7,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,4,0.0484,0.0085,0,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,5,-0.024,0.0053,10,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,6,0.0236,0.0007,0,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,7,0.0327,0.001,0,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,8,-0.3975,-0.0111,8,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,9,0.378,0.0101,-1,1
71,0,CA1-RSC,113.0,0.5385,0.1958,,10,0.1575,0.0188,0,1
71,0,CA1-RSC,113.0,0.5385,0.1958,,11,0.2554,0.0064,0,1
71,0,CA1-RSC,113.0,0.5385,0.1958,,12,0.3721,-0.0124,0,1
71,0,CA1-RSC,113.0,0.5385,0.1958,,13,-0.0172,-0.015,-4,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,14,0.3787,0.0206,3,1
71,0,CA1-RSC,113.0,0.5385,0.1958,,15,-0.3076,-0.0,-8,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,16,0.0103,-0.0074,6,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,17,0.2722,-0.0126,-7,1
71,0,CA1-RSC,113.0,0.5385,0.1958,,18,-0.3837,0.0302,1,0
71,0,CA1-RSC,113.0,0.5385,0.1958,,19,0.0165,-0.0149,0,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,0,0.1998,0.0004,0,1
71,0,CA1-RSC,118.0,0.5625,0.1816,,1,-0.1629,-0.0061,0,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,2,-0.0875,0.0013,0,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,3,0.212,0.009,0,1
71,0,CA1-RSC,118.0,0.5625,0.1816,,4,0.186,0.008,0,1
71,0,CA1-RSC,118.0,0.5625,0.1816,,5,0.2063,-0.0001,0,1
71,0,CA1-RSC,118.0,0.5625,0.1816,,6,0.1724,-0.0012,1,1
71,0,CA1-RSC,118.0,0.5625,0.1816,,7,0.1041,-0.0115,-6,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,8,0.2094,-0.0031,-4,1
71,0,CA1-RSC,118.0,0.5625,0.1816,,9,0.1651,0.0025,5,1
71,0,CA1-RSC,118.0,0.5625,0.1816,,10,0.2056,0.0005,1,1
71,0,CA1-RSC,118.0,0.5625,0.1816,,11,0.1354,0.0203,8,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,12,-0.2306,0.0148,8,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,13,-0.1745,0.0151,8,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,14,-0.2142,0.0099,-4,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,15,-0.1759,0.007,8,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,16,0.1565,0.0042,8,1
71,0,CA1-RSC,118.0,0.5625,0.1816,,17,-0.1845,-0.027,5,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,18,0.1254,-0.0271,-6,0
71,0,CA1-RSC,118.0,0.5625,0.1816,,19,-0.1871,-0.0243,-6,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,0,0.187,0.013,0,1
71,0,CA1-RSC,123.0,0.5865,0.2011,,1,0.2247,0.0067,0,1
71,0,CA1-RSC,123.0,0.5865,0.2011,,2,-0.1566,-0.0103,0,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,3,-0.1501,-0.0038,0,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,4,-0.1346,0.0032,0,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,5,-0.2074,-0.0106,0,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,6,-0.164,-0.0148,0,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,7,-0.1984,0.0079,0,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,8,0.2161,-0.0091,0,1
71,0,CA1-RSC,123.0,0.5865,0.2011,,9,0.203,-0.0183,0,1
71,0,CA1-RSC,123.0,0.5865,0.2011,,10,0.2139,0.0085,0,1
71,0,CA1-RSC,123.0,0.5865,0.2011,,11,-0.1767,0.0047,0,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,12,0.2333,-0.0054,0,1
71,0,CA1-RSC,123.0,0.5865,0.2011,,13,-0.1956,0.0045,0,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,14,0.1953,0.0124,-2,1
71,0,CA1-RSC,123.0,0.5865,0.2011,,15,-0.1194,0.007,0,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,16,0.0959,0.0146,6,0
71,0,CA1-RSC,123.0,0.5865,0.2011,,17,0.1816,-0.0089,-1,1
71,0,CA1-RSC,123.0,0.5865,0.2011,,18,0.2013,0.0376,9,1
71,0,CA1-RSC,123.0,0.5865,0.2011,,19,-0.2006,0.0649,9,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,0,0.4059,0.0204,0,1
71,0,CA1-RSC,128.0,0.6106,0.1961,,1,-0.1503,0.0275,3,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,2,-0.0058,0.0069,3,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,3,0.0492,0.0012,0,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,4,0.0407,-0.0021,0,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,5,-0.3978,-0.0028,0,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,6,0.4061,0.0087,0,1
71,0,CA1-RSC,128.0,0.6106,0.1961,,7,0.4166,-0.0015,0,1
71,0,CA1-RSC,128.0,0.6106,0.1961,,8,-0.3906,0.0064,0,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,9,0.399,0.0124,0,1
71,0,CA1-RSC,128.0,0.6106,0.1961,,10,-0.0766,0.0133,0,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,11,0.0488,0.014,0,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,12,-0.0642,0.0103,2,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,13,-0.3547,-0.01,0,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,14,0.0034,0.0012,-5,0
71,0,CA1-RSC,128.0,0.6106,0.1961,,15,0.3974,0.0032,6,1
71,0,CA1-RSC,128.0,0.6106,0.1961,,16,0.1646,-0.0029,6,1
71,0,CA1-RSC,128.0,0.6106,0.1961,,17,0.3902,0.0141,6,1
71,0,CA1-RSC,128.0,0.6106,0.1961,,18,0.3901,0.0192,-2,1
71,0,CA1-RSC,128.0,0.6106,0.1961,,19,0.0037,-0.0531,1,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,0,-0.1824,-0.0098,0,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,1,0.6245,-0.0072,0,1
71,0,CA1-RSC,133.0,0.6346,0.2135,,2,0.1221,-0.0072,0,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,3,-0.4434,-0.0261,-2,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,4,-0.4913,-0.0126,0,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,5,-0.1515,-0.0217,0,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,6,-0.2156,-0.0168,0,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,7,0.1183,-0.0177,0,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,8,0.0778,-0.0182,0,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,9,0.5925,-0.014,0,1
71,0,CA1-RSC,133.0,0.6346,0.2135,,10,0.262,-0.0202,0,1
71,0,CA1-RSC,133.0,0.6346,0.2135,,11,0.2267,-0.0118,0,1
71,0,CA1-RSC,133.0,0.6346,0.2135,,12,-0.123,-0.0149,-2,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,13,0.203,-0.0151,5,1
71,0,CA1-RSC,133.0,0.6346,0.2135,,14,-0.0633,-0.0253,-1,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,15,-0.5366,-0.0264,0,0
71,0,CA1-RSC,133.0,0.6346,0.2135,,16,0.4963,-0.0416,0,1
71,0,CA1-RSC,133.0,0.6346,0.2135,,17,0.5791,0.0054,10,1
71,0,CA1-RSC,133.0,0.6346,0.2135,,18,0.4896,-0.0205,-7,1
71,0,CA1-RSC,133.0,0.6346,0.2135,,19,-0.5643,-0.0436,-1,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,0,0.1402,-0.0414,0,1
71,0,CA1-RSC,138.0,0.6587,0.1735,,1,-0.1642,-0.0247,-1,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,2,0.0858,-0.0087,0,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,3,0.1738,-0.001,0,1
71,0,CA1-RSC,138.0,0.6587,0.1735,,4,0.1637,-0.0039,0,1
71,0,CA1-RSC,138.0,0.6587,0.1735,,5,0.1644,0.0084,0,1
71,0,CA1-RSC,138.0,0.6587,0.1735,,6,0.1407,-0.0032,0,1
71,0,CA1-RSC,138.0,0.6587,0.1735,,7,-0.0406,0.0028,0,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,8,0.2116,0.0041,0,1
71,0,CA1-RSC,138.0,0.6587,0.1735,,9,0.1847,0.0001,0,1
71,0,CA1-RSC,138.0,0.6587,0.1735,,10,0.205,0.0233,0,1
71,0,CA1-RSC,138.0,0.6587,0.1735,,11,-0.1792,0.0033,0,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,12,-0.1297,0.0181,-7,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,13,-0.0234,-0.0011,0,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,14,-0.1264,-0.0013,3,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,15,0.0837,0.0227,8,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,16,0.0046,0.0179,0,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,17,-0.112,0.0116,0,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,18,-0.1386,-0.0242,0,0
71,0,CA1-RSC,138.0,0.6587,0.1735,,19,-0.1087,-0.0157,0,0
71,0,CA1-RSC,143.0,0.6827,0.163,,0,0.1331,-0.0323,0,0
71,0,CA1-RSC,143.0,0.6827,0.163,,1,0.2108,-0.0168,0,1
71,0,CA1-RSC,143.0,0.6827,0.163,,2,0.2262,-0.019,0,1
71,0,CA1-RSC,143.0,0.6827,0.163,,3,0.2135,-0.0092,0,1
71,0,CA1-RSC,143.0,0.6827,0.163,,4,0.2274,-0.0148,0,1
71,0,CA1-RSC,143.0,0.6827,0.163,,5,0.0399,-0.0037,0,0
71,0,CA1-RSC,143.0,0.6827,0.163,,6,0.1976,0.0014,0,1
71,0,CA1-RSC,143.0,0.6827,0.163,,7,0.082,-0.0011,0,0
71,0,CA1-RSC,143.0,0.6827,0.163,,8,0.1113,-0.0058,0,0
71,0,CA1-RSC,143.0,0.6827,0.163,,9,0.1937,-0.0109,-5,1
71,0,CA1-RSC,143.0,0.6827,0.163,,10,0.1797,-0.0083,-5,1
71,0,CA1-RSC,143.0,0.6827,0.163,,11,-0.1009,-0.0103,-5,0
71,0,CA1-RSC,143.0,0.6827,0.163,,12,0.1496,-0.0082,0,1
71,0,CA1-RSC,143.0,0.6827,0.163,,13,0.1876,-0.004,-2,1
71,0,CA1-RSC,143.0,0.6827,0.163,,14,0.2176,0.0118,0,1
71,0,CA1-RSC,143.0,0.6827,0.163,,15,0.1778,-0.0046,0,1
71,0,CA1-RSC,143.0,0.6827,0.163,,16,0.1019,-0.0002,-2,0
71,0,CA1-RSC,143.0,0.6827,0.163,,17,-0.1302,-0.0222,8,0
71,0,CA1-RSC,143.0,0.6827,0.163,,18,0.1964,-0.0313,8,1
71,0,CA1-RSC,143.0,0.6827,0.163,,19,-0.1955,-0.0698,-2,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,0,-0.0335,0.0137,0,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,1,0.2456,-0.0086,-3,1
71,0,CA1-RSC,148.0,0.7067,0.1074,,2,-0.0925,-0.0006,6,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,3,-0.0997,-0.0008,-5,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,4,-0.0468,-0.0001,5,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,5,-0.2205,0.0042,5,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,6,0.2293,-0.009,5,1
71,0,CA1-RSC,148.0,0.7067,0.1074,,7,-0.0537,-0.0116,5,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,8,0.1404,-0.0142,-8,1
71,0,CA1-RSC,148.0,0.7067,0.1074,,9,0.2158,0.0059,7,1
71,0,CA1-RSC,148.0,0.7067,0.1074,,10,-0.1459,-0.0083,-9,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,11,0.205,-0.0175,-9,1
71,0,CA1-RSC,148.0,0.7067,0.1074,,12,-0.2327,0.0003,-9,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,13,0.2305,-0.0121,0,1
71,0,CA1-RSC,148.0,0.7067,0.1074,,14,0.1556,-0.0118,-3,1
71,0,CA1-RSC,148.0,0.7067,0.1074,,15,-0.0159,0.0071,7,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,16,0.2658,-0.017,-3,1
71,0,CA1-RSC,148.0,0.7067,0.1074,,17,-0.1005,-0.011,7,0
71,0,CA1-RSC,148.0,0.7067,0.1074,,18,0.1676,-0.0178,7,1
71,0,CA1-RSC,148.0,0.7067,0.1074,,19,-0.1239,-0.0065,-3,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,0,0.0843,0.0073,0,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,1,-0.0502,0.0109,0,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,2,0.081,0.014,0,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,3,-0.043,0.016,8,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,4,-0.0034,0.0109,0,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,5,0.0074,0.0226,0,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,6,-0.0766,0.0199,8,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,7,0.0058,0.0126,8,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,8,-0.1406,0.0268,4,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,9,-0.0436,0.0127,4,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,10,0.0419,0.0154,5,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,11,0.0619,-0.0102,-1,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,12,0.079,0.0013,0,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,13,-0.0026,-0.0172,-6,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,14,-0.0462,0.0137,7,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,15,0.0547,0.0006,9,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,16,-0.036,-0.0155,5,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,17,0.069,-0.0125,9,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,18,0.0643,0.0124,0,0
71,0,CA1-RSC,153.0,0.7308,0.1431,,19,0.0477,0.0565,5,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,0,0.4116,-0.008,0,1
71,0,CA1-RSC,158.0,0.7548,0.1202,,1,0.0287,-0.0252,0,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,2,-0.3573,-0.0166,0,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,3,-0.287,-0.0117,0,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,4,-0.4077,-0.008,-6,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,5,0.1953,0.0086,5,1
71,0,CA1-RSC,158.0,0.7548,0.1202,,6,0.0087,-0.0052,1,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,7,-0.0086,-0.0153,-2,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,8,0.1148,-0.0135,-6,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,9,-0.0246,-0.0362,-5,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,10,-0.0088,-0.0226,5,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,11,0.428,-0.0265,-7,1
71,0,CA1-RSC,158.0,0.7548,0.1202,,12,0.3188,-0.0239,-7,1
71,0,CA1-RSC,158.0,0.7548,0.1202,,13,-0.0005,-0.0197,-5,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,14,0.4099,-0.0156,-3,1
71,0,CA1-RSC,158.0,0.7548,0.1202,,15,-0.3981,-0.0075,-6,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,16,0.0361,-0.0081,1,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,17,-0.3355,-0.008,-6,0
71,0,CA1-RSC,158.0,0.7548,0.1202,,18,-0.0437,0.0164,2,0
