animal,pair,dim,epoch,label,label_loo,ifi_fit,cc_heldout,peak_r,ifi,peak_lag_ms
73,RSC-SUB,3,expert,FB,FB,-0.06459,0.05652,0.07113,-0.04698501685187038,-10.0
73,RSC-SUB,3,intermediate,FB,FB,-0.06459,0.05652,0.07485,-0.058736174491453345,-20.0
73,RSC-SUB,3,naive,FB,FB,-0.06459,0.05652,0.03984,-0.042485181392173194,10.0
73,RSC-SUB,4,expert,FB,FB,-0.13434,0.04856,0.07563,-0.14425401792063725,120.0
73,RSC-SUB,4,intermediate,FB,FB,-0.13434,0.04856,0.06541,-0.03160774713802285,110.0
73,RSC-SUB,4,naive,FB,FB,-0.13434,0.04856,0.03051,-0.14912808177991577,-30.0
73,RSC-SUB,5,expert,FB,FB,-0.02281,0.03757,0.02767,0.08886734529003072,0.0
73,RSC-SUB,5,intermediate,FB,FB,-0.02281,0.03757,0.03395,-0.1433295622661213,10.0
73,RSC-SUB,5,naive,FB,FB,-0.02281,0.03757,0.02312,-0.36588846977265765,-10.0
73,RSC-SUB,6,expert,FB,FB,-0.03567,0.03507,0.05843,-0.03475060286838428,130.0
73,RSC-SUB,6,intermediate,FB,FB,-0.03567,0.03507,0.0542,-0.016659372720641927,100.0
73,RSC-SUB,6,naive,FB,FB,-0.03567,0.03507,0.03988,-0.028716969118115304,200.0
73,RSC-SUB,7,expert,FF,FF,0.01196,0.03004,0.03705,-0.05527058220056424,100.0
73,RSC-SUB,7,intermediate,FF,FF,0.01196,0.03004,0.02782,-0.03654720434551572,240.0
73,RSC-SUB,7,naive,FF,FF,0.01196,0.03004,0.03746,0.06098366846030395,130.0
73,RSC-SUB,8,expert,FB,FB,-0.06006,0.02482,0.02442,-0.09244756503735718,-120.0
73,RSC-SUB,8,intermediate,FB,FB,-0.06006,0.02482,0.02841,-0.5006235011990408,-10.0
73,RSC-SUB,8,naive,FB,FB,-0.06006,0.02482,0.05301,-0.10722270827257702,-170.0
73,RSC-SUB,9,expert,FB,FB,-0.02562,0.0232,0.03385,0.012618994908124808,-60.0
73,RSC-SUB,9,intermediate,FB,FB,-0.02562,0.0232,0.03277,0.059869311826691037,-50.0
73,RSC-SUB,9,naive,FB,FB,-0.02562,0.0232,0.04259,-0.015412196744064965,110.0
73,RSC-SUB,10,expert,FF,FF,0.12603,0.017,0.0295,0.08826747720364743,-160.0
73,RSC-SUB,10,intermediate,FF,FF,0.12603,0.017,0.02548,-0.0033176982038667785,-250.0
73,RSC-SUB,10,naive,FF,FF,0.12603,0.017,0.02286,0.30509606112306203,170.0
73,V1-RSC,1,expert,FB,FB,-0.00499,0.15573,0.21153,0.0045681590674655145,-100.0
73,V1-RSC,1,intermediate,FB,FB,-0.00499,0.15573,0.19354,-0.013335124034000908,0.0
