animal,learner,pair,bin_ms,n_bins,window_bins,window_ms,ifi,cc_pos,cc_neg,peak_lag_bins,peak_lag_ms
77,1,CA1-RSC,25,192375,5,125,0.0122,0.179,0.1747,1,25
77,1,CA1-RSC,25,192375,6,150,0.0161,0.179,0.1734,1,25
77,1,CA1-RSC,25,192375,7,175,0.0199,0.1795,0.1725,1,25
77,1,CA1-RSC,25,192375,8,200,0.0183,0.1794,0.173,1,25
77,1,CA1-RSC,25,192375,9,225,0.0141,0.1784,0.1734,1,25
77,1,CA1-RSC,25,192375,10,250,0.0122,0.1775,0.1732,1,25
77,1,CA1-RSC,25,192375,11,275,0.0135,0.1773,0.1726,1,25
77,1,CA1-RSC,25,192375,12,300,0.0161,0.1775,0.1719,1,25
77,1,CA1-DG,25,192375,1,25,-0.1272,0.0298,0.0385,2,50
77,1,CA1-DG,25,192375,2,50,0.0128,0.0386,0.0376,2,50
77,1,CA1-DG,25,192375,3,75,0.0041,0.0402,0.0399,2,50
77,1,CA1-DG,25,192375,4,100,-0.0147,0.0381,0.0392,2,50
77,1,CA1-DG,25,192375,5,125,0.0247,0.0379,0.0361,2,50
77,1,CA1-DG,25,192375,6,150,0.0019,0.0361,0.036,2,50
77,1,CA1-DG,25,192375,7,175,0.0171,0.0361,0.0349,2,50
77,1,CA1-DG,25,192375,8,200,0.0137,0.0353,0.0344,2,50
77,1,CA1-DG,25,192375,9,225,0.0041,0.0346,0.0343,2,50
77,1,CA1-DG,25,192375,10,250,0.0061,0.0342,0.0337,2,50
77,1,CA1-DG,25,192375,11,275,-0.0017,0.0331,0.0333,2,50
77,1,CA1-DG,25,192375,12,300,0.0004,0.0325,0.0325,2,50
77,1,CA1-V1,25,192375,1,25,0.0347,0.0615,0.0573,0,0
77,1,CA1-V1,25,192375,2,50,-0.0012,0.0587,0.0588,0,0
77,1,CA1-V1,25,192375,3,75,-0.0001,0.0593,0.0593,0,0
77,1,CA1-V1,25,192375,4,100,0.0206,0.0603,0.0579,0,0
77,1,CA1-V1,25,192375,5,125,0.0135,0.0602,0.0586,0,0
77,1,CA1-V1,25,192375,6,150,0.0147,0.0603,0.0586,0,0
77,1,CA1-V1,25,192375,7,175,0.0137,0.0602,0.0586,0,0
77,1,CA1-V1,25,192375,8,200,0.0121,0.0602,0.0588,0,0
77,1,CA1-V1,25,192375,9,225,0.013,0.0602,0.0587,0,0
77,1,CA1-V1,25,192375,10,250,0.0124,0.0601,0.0586,0,0
77,1,CA1-V1,25,192375,11,275,0.0113,0.0598,0.0584,0,0
77,1,CA1-V1,25,192375,12,300,0.0086,0.0594,0.0583,0,0
77,1,CA1-SUB,25,192375,1,25,-0.3494,0.0047,0.0097,-3,-75
77,1,CA1-SUB,25,192375,2,50,-0.1474,0.0087,0.0118,-3,-75
77,1,CA1-SUB,25,192375,3,75,-0.1048,0.0115,0.0143,-3,-75
77,1,CA1-SUB,25,192375,4,100,-0.1865,0.0096,0.0141,-3,-75
77,1,CA1-SUB,25,192375,5,125,-0.029,0.0109,0.0116,-3,-75
77,1,CA1-SUB,25,192375,6,150,-0.0494,0.0092,0.0101,-3,-75
77,1,CA1-SUB,25,192375,7,175,0.053,0.0103,0.0092,-3,-75
77,1,CA1-SUB,25,192375,8,200,0.0563,0.0111,0.0099,-3,-75
77,1,CA1-SUB,25,192375,9,225,0.0641,0.0112,0.0098,-3,-75
77,1,CA1-SUB,25,192375,10,250,0.08,0.0107,0.0091,-3,-75
77,1,CA1-SUB,25,192375,11,275,0.0519,0.0103,0.0093,-3,-75
77,1,CA1-SUB,25,192375,12,300,-0.0005,0.0095,0.0095,-3,-75
77,1,RSC-SUB,25,192375,1,25,0.0218,0.1253,0.1199,0,0
77,1,RSC-SUB,25,192375,2,50,0.0185,0.1174,0.1131,0,0
77,1,RSC-SUB,25,192375,3,75,0.0096,0.1113,0.1092,0,0
77,1,RSC-SUB,25,192375,4,100,0.0121,0.1082,0.1056,0,0
77,1,RSC-SUB,25,192375,5,125,0.0192,0.1064,0.1024,0,0
77,1,RSC-SUB,25,192375,6,150,0.0323,0.1059,0.0992,0,0
77,1,RSC-SUB,25,192375,7,175,0.0428,0.1051,0.0965,0,0
77,1,RSC-SUB,25,192375,8,200,0.0515,0.1038,0.0936,0,0
77,1,RSC-SUB,25,192375,9,225,0.0577,0.1025,0.0913,0,0
77,1,RSC-SUB,25,192375,10,250,0.0621,0.1015,0.0896,0,0
77,1,RSC-SUB,25,192375,11,275,0.0662,0.101,0.0885,0,0
77,1,RSC-SUB,25,192375,12,300,0.0759,0.1004,0.0863,0,0
77,1,V1-RSC,25,192375,1,25,0.0037,0.3726,0.3699,12,300
77,1,V1-RSC,25,192375,2,50,0.0062,0.3747,0.37,12,300
77,1,V1-RSC,25,192375,3,75,0.0102,0.3762,0.3685,12,300
77,1,V1-RSC,25,192375,4,100,0.0136,0.3772,0.3671,12,300
77,1,V1-RSC,25,192375,5,125,0.0151,0.3773,0.3661,12,300
77,1,V1-RSC,25,192375,6,150,0.0163,0.3773,0.3652,12,300
77,1,V1-RSC,25,192375,7,175,0.0186,0.3778,0.364,12,300
77,1,V1-RSC,25,192375,8,200,0.0206,0.3783,0.363,12,300
77,1,V1-RSC,25,192375,9,225,0.0229,0.3789,0.362,12,300
77,1,V1-RSC,25,192375,10,250,0.0247,0.3793,0.3611,12,300
77,1,V1-RSC,25,192375,11,275,0.0263,0.3796,0.3601,12,300
77,1,V1-RSC,25,192375,12,300,0.0278,0.38,0.3594,12,300
98,0,CA1-RSC,25,123541,1,25,0.1633,0.2108,0.1516,1,25
98,0,CA1-RSC,25,123541,2,50,0.1495,0.2041,0.151,1,25
98,0,CA1-RSC,25,123541,3,75,0.1035,0.1931,0.1569,1,25
98,0,CA1-RSC,25,123541,4,100,0.0646,0.1847,0.1623,1,25
98,0,CA1-RSC,25,123541,5,125,0.0432,0.1797,0.1648,1,25
98,0,CA1-RSC,25,123541,6,150,0.0437,0.1781,0.1631,1,25
98,0,CA1-RSC,25,123541,7,175,0.0505,0.1777,0.1606,1,25
98,0,CA1-RSC,25,123541,8,200,0.049,0.1758,0.1594,1,25
98,0,CA1-RSC,25,123541,9,225,0.0404,0.173,0.1596,1,25
98,0,CA1-RSC,25,123541,10,250,0.0292,0.1697,0.1601,1,25
98,0,CA1-RSC,25,123541,11,275,0.0244,0.1676,0.1596,1,25
98,0,CA1-RSC,25,123541,12,300,0.0266,0.1665,0.1579,1,25
100,0,CA1-RSC,25,164464,1,25,0.0311,0.0816,0.0767,0,0
100,0,CA1-RSC,25,164464,2,50,0.0353,0.0787,0.0734,0,0
100,0,CA1-RSC,25,164464,3,75,0.0322,0.0755,0.0708,0,0
100,0,CA1-RSC,25,164464,4,100,0.0296,0.0732,0.069,0,0
100,0,CA1-RSC,25,164464,5,125,0.0327,0.0725,0.0679,0,0
100,0,CA1-RSC,25,164464,6,150,0.043,0.0721,0.0661,0,0
100,0,CA1-RSC,25,164464,7,175,0.0373,0.0701,0.065,0,0
100,0,CA1-RSC,25,164464,8,200,0.0347,0.0694,0.0648,0,0
100,0,CA1-RSC,25,164464,9,225,0.0344,0.0685,0.064,0,0
100,0,CA1-RSC,25,164464,10,250,0.035,0.0673,0.0628,0,0
100,0,CA1-RSC,25,164464,11,275,0.0369,0.0666,0.0618,0,0
100,0,CA1-RSC,25,164464,12,300,0.0387,0.066,0.0611,0,0
100,0,CA1-DG,25,164464,1,25,0.0643,0.3284,0.2887,0,0
100,0,CA1-DG,25,164464,2,50,-0.03,0.2931,0.3112,0,0
100,0,CA1-DG,25,164464,3,75,-0.0224,0.2957,0.3092,0,0
100,0,CA1-DG,25,164464,4,100,-0.0387,0.2731,0.2951,0,0
100,0,CA1-DG,25,164464,5,125,-0.0463,0.2749,0.3015,0,0
100,0,CA1-DG,25,164464,6,150,-0.0283,0.2782,0.2944,0,0
100,0,CA1-DG,25,164464,7,175,-0.0356,0.2647,0.2842,0,0
100,0,CA1-DG,25,164464,8,200,-0.0404,0.2603,0.2822,0,0
100,0,CA1-DG,25,164464,9,225,-0.0368,0.2541,0.2735,0,0
100,0,CA1-DG,25,164464,10,250,-0.0448,0.2463,0.2694,0,0
100,0,CA1-DG,25,164464,11,275,-0.0401,0.2449,0.2654,0,0
100,0,CA1-DG,25,164464,12,300,-0.034,0.2387,0.2555,0,0
100,0,CA1-V1,25,164464,1,25,-0.0107,0.2159,0.2206,0,0
100,0,CA1-V1,25,164464,2,50,-0.0151,0.2157,0.2224,0,0
100,0,CA1-V1,25,164464,3,75,-0.0192,0.216,0.2245,0,0
100,0,CA1-V1,25,164464,4,100,-0.0242,0.215,0.2257,0,0
100,0,CA1-V1,25,164464,5,125,-0.0294,0.214,0.227,0,0
100,0,CA1-V1,25,164464,6,150,-0.032,0.2133,0.2275,0,0
100,0,CA1-V1,25,164464,7,175,-0.0372,0.2119,0.2283,0,0
100,0,CA1-V1,25,164464,8,200,-0.0432,0.2103,0.2292,0,0
100,0,CA1-V1,25,164464,9,225,-0.0479,0.2088,0.2298,0,0
100,0,CA1-V1,25,164464,10,250,-0.0529,0.2073,0.2304,0,0
100,0,CA1-V1,25,164464,11,275,-0.0583,0.2056,0.2311,0,0
100,0,CA1-V1,25,164464,12,300,-0.064,0.2038,0.2316,0,0
100,0,CA1-SUB,25,164464,1,25,-0.148,0.0835,0.1125,0,0
100,0,CA1-SUB,25,164464,2,50,-0.0815,0.0838,0.0987,0,0
100,0,CA1-SUB,25,164464,3,75,-0.0428,0.084,0.0916,0,0
100,0,CA1-SUB,25,164464,4,100,-0.0066,0.0877,0.0888,0,0
100,0,CA1-SUB,25,164464,5,125,0.0168,0.0917,0.0887,0,0
100,0,CA1-SUB,25,164464,6,150,0.0032,0.0904,0.0898,0,0
100,0,CA1-SUB,25,164464,7,175,-0.0043,0.0886,0.0893,0,0
100,0,CA1-SUB,25,164464,8,200,-0.0032,0.0873,0.0879,0,0
100,0,CA1-SUB,25,164464,9,225,0.0052,0.0871,0.0862,0,0
100,0,CA1-SUB,25,164464,10,250,0.0143,0.0882,0.0857,0,0
100,0,CA1-SUB,25,164464,11,275,0.0164,0.088,0.0852,0,0
100,0,CA1-SUB,25,164464,12,300,0.0118,0.087,0.085,0,0
100,0,RSC-SUB,25,164464,1,25,-0.0319,0.1031,0.1099,0,0
100,0,RSC-SUB,25,164464,2,50,-0.0203,0.0987,0.1027,0,0
100,0,RSC-SUB,25,164464,3,75,-0.0129,0.0969,0.0994,0,0
100,0,RSC-SUB,25,164464,4,100,-0.0019,0.0948,0.0952,0,0
100,0,RSC-SUB,25,164464,5,125,-0.001,0.0928,0.0929,0,0
100,0,RSC-SUB,25,164464,6,150,0.0047,0.0917,0.0909,0,0
100,0,RSC-SUB,25,164464,7,175,0.0057,0.0903,0.0893,0,0
100,0,RSC-SUB,25,164464,8,200,-0.0001,0.0878,0.0878,0,0
100,0,RSC-SUB,25,164464,9,225,-0.0034,0.0858,0.0864,0,0
100,0,RSC-SUB,25,164464,10,250,-0.0024,0.0846,0.085,0,0
100,0,RSC-SUB,25,164464,11,275,-0.0036,0.0834,0.084,0,0
100,0,RSC-SUB,25,164464,12,300,-0.0063,0.0818,0.0829,0,0
100,0,V1-RSC,25,164464,1,25,0.0183,0.3345,0.3224,0,0
100,0,V1-RSC,25,164464,2,50,0.0166,0.3271,0.3164,0,0
100,0,V1-RSC,25,164464,3,75,0.0135,0.3196,0.311,0,0
100,0,V1-RSC,25,164464,4,100,0.0126,0.3143,0.3065,0,0
100,0,V1-RSC,25,164464,5,125,0.0131,0.3104,0.3024,0,0
100,0,V1-RSC,25,164464,6,150,0.0147,0.307,0.2981,0,0
100,0,V1-RSC,25,164464,7,175,0.0159,0.3036,0.294,0,0
100,0,V1-RSC,25,164464,8,200,0.0169,0.3,0.29,0,0
100,0,V1-RSC,25,164464,9,225,0.0168,0.2968,0.287,0,0
100,0,V1-RSC,25,164464,10,250,0.0171,0.2935,0.2837,0,0
100,0,V1-RSC,25,164464,11,275,0.0163,0.2905,0.2812,0,0
100,0,V1-RSC,25,164464,12,300,0.0142,0.2872,0.2791,0,0
