animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_x_conn,gini_y_conn,gini_x_sig,gini_y_sig,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
68,1,CA1-RSC,73.0,0.288,0.9473,31.0,12000,0.0462,0,0.0,0.0453,4,0.0572,0.0844,0.1745,0.2294,nan,nan,0.1071,0.1512,87.29,75.61,37.58,42.57,0.4286,0.3333,66.71,65.89,81.42,79.32
68,1,CA1-RSC,78.0,0.308,0.8775,36.0,12000,0.0489,5,0.0686,0.0087,-2,0.0923,0.0979,0.1392,0.1762,0.1742,0.1905,0.1227,0.1588,71.05,47.46,39.77,51.46,0.25,0.3333,70.78,88.55,64.95,78.73
68,1,CA1-RSC,83.0,0.328,0.8527,41.0,12000,0.0848,0,0.0,0.0531,4,0.075,0.127,0.1867,0.1794,nan,nan,0.1236,0.1327,75.47,78.09,42.63,40.86,0.25,0.5,74.05,72.06,72.21,65.86
68,1,CA1-RSC,88.0,0.348,0.8476,46.0,12000,0.0496,0,0.0,0.0228,4,0.0652,0.0913,0.1625,0.2055,nan,nan,0.1225,0.1489,78.53,80.01,49.67,32.46,0.25,0.5,84.87,84.87,84.59,84.35
68,1,CA1-RSC,93.0,0.368,0.8757,51.0,12000,0.1109,0,0.0,0.051,1,0.089,0.0518,0.226,0.2325,nan,nan,0.1403,0.1561,85.56,82.01,50.87,57.68,0.6667,0.2,74.54,88.94,49.16,60.24
68,1,CA1-RSC,98.0,0.388,0.753,56.0,10000,0.1273,0,0.0,0.0468,0,0.1239,0.1036,0.2456,0.2475,nan,nan,0.1455,0.1454,81.0,77.93,30.78,45.98,0.4286,0.3333,81.88,87.65,43.79,58.26
68,1,CA1-RSC,103.0,0.408,0.6312,61.0,12000,0.0278,0,0.0,-0.0463,-2,0.0795,0.1069,0.2912,0.2356,nan,nan,0.1776,0.1618,83.13,81.68,74.75,83.63,0.4286,0.0909,87.91,87.65,81.49,89.1
68,1,CA1-RSC,108.0,0.428,0.577,66.0,12000,0.0512,0,0.0,-0.0126,-2,0.0784,0.1236,0.1626,0.1864,nan,nan,0.1648,0.1407,64.63,72.58,69.61,70.08,1.0,0.2,83.78,85.19,61.21,79.42
68,1,CA1-RSC,113.0,0.448,0.6865,71.0,14000,0.0664,0,0.0,0.0096,0,0.0705,0.157,0.204,0.2059,nan,nan,0.141,0.1475,73.86,86.05,74.08,87.72,0.25,0.7143,67.57,76.93,42.81,67.72
68,1,CA1-RSC,118.0,0.468,0.7575,76.0,12000,0.0555,0,0.0,-0.0197,1,0.0618,0.0935,0.203,0.2528,nan,nan,0.1301,0.1263,73.86,80.18,42.07,40.65,0.4286,0.7143,89.09,69.77,86.78,87.19
68,1,CA1-RSC,123.0,0.488,0.7497,81.0,12000,0.0182,0,0.0,-0.0135,-1,0.0689,0.0968,0.2618,0.2242,nan,nan,0.1407,0.1516,76.12,78.29,89.34,85.66,0.6667,0.0909,82.24,82.92,81.09,79.97
68,1,CA1-RSC,128.0,0.508,0.7497,86.0,12000,0.0282,0,0.0,0.064,0,0.0794,0.1188,0.2108,0.1362,nan,nan,0.1604,0.1381,88.34,88.34,61.25,56.21,0.6667,0.3333,63.65,71.91,65.92,89.94
68,1,CA1-RSC,133.0,0.528,0.7301,91.0,14000,0.0727,0,0.0,0.0214,2,0.0906,0.1784,0.2582,0.2943,nan,nan,0.1453,0.162,76.61,78.28,82.32,79.92,0.25,0.5,73.83,79.61,88.99,80.25
68,1,CA1-RSC,138.0,0.548,0.731,96.0,12000,0.0278,0,0.0,0.0256,0,0.0916,0.1373,0.242,0.225,nan,nan,0.1679,0.158,76.06,80.61,60.8,59.79,0.25,0.5,79.67,81.25,65.38,68.63
68,1,CA1-RSC,143.0,0.568,0.7917,101.0,12000,0.0574,0,0.0,-0.014,0,0.0826,0.161,0.1969,0.2312,nan,nan,0.1677,0.1528,72.05,76.98,82.8,78.93,0.25,0.3333,64.83,80.48,73.11,64.83
68,1,CA1-RSC,148.0,0.588,0.8234,106.0,12000,0.0558,0,0.0,0.0045,0,0.06,0.1948,0.2494,0.3788,nan,nan,0.1441,0.1496,71.64,74.32,78.52,82.02,0.1111,0.5,86.31,89.15,79.12,61.42
68,1,CA1-RSC,153.0,0.608,0.834,111.0,12000,0.0521,0,0.0,0.0227,3,0.0775,0.1046,0.1876,0.269,nan,nan,0.1152,0.1688,73.7,61.83,74.25,75.46,0.25,0.2,83.4,78.78,89.77,67.29
68,1,CA1-RSC,158.0,0.628,0.634,116.0,12000,0.066,0,0.0,0.0135,0,0.0772,0.1159,0.2528,0.1763,nan,nan,0.1532,0.128,76.23,84.15,53.97,67.72,0.4286,0.3333,82.95,73.99,67.96,61.67
68,1,CA1-RSC,163.0,0.648,0.5078,121.0,12000,0.0174,0,0.0,-0.0133,-3,0.1079,0.1064,0.2917,0.2998,nan,nan,0.1246,0.1621,64.66,70.01,52.4,59.18,0.25,0.5,85.62,89.52,83.51,72.97
68,1,CA1-RSC,168.0,0.668,0.3056,126.0,12000,0.1123,1,0.0063,0.0466,0,0.0997,0.084,0.3945,0.2862,0.5418,0.4776,0.2038,0.1465,77.99,78.24,75.23,64.73,0.6667,0.3333,83.59,87.98,67.98,60.02
68,1,CA1-RSC,173.0,0.688,0.3056,131.0,12000,0.0678,0,0.0,-0.0027,0,0.1006,0.1089,0.2847,0.2881,nan,nan,0.1882,0.1738,73.77,82.74,87.54,75.01,0.25,0.3333,89.82,75.04,76.14,76.66
68,1,CA1-RSC,178.0,0.708,0.3222,136.0,12000,0.0189,0,0.0,0.0062,1,0.1024,0.1242,0.2402,0.1738,nan,nan,0.131,0.1421,74.21,78.37,74.67,80.47,0.6667,0.5,81.68,70.34,74.21,88.37
68,1,CA1-RSC,183.0,0.728,0.3667,141.0,12000,0.0286,0,0.0,0.0296,2,0.1141,0.0742,0.2596,0.1954,nan,nan,0.1217,0.1339,70.41,85.9,85.85,65.22,0.4286,0.5,78.51,89.81,80.69,89.34
68,1,CA1-RSC,188.0,0.748,0.3,146.0,12000,0.0936,0,0.0,-0.0279,0,0.1206,0.09,0.2359,0.2091,nan,nan,0.1591,0.1736,85.95,62.74,67.62,73.36,0.4286,0.3333,78.39,85.8,49.3,57.17
68,1,CA1-RSC,193.0,0.768,0.1333,151.0,12000,0.0811,0,0.0,-0.0198,0,0.1336,0.1209,0.2538,0.2631,nan,nan,0.1487,0.1598,76.96,71.08,41.46,33.24,0.4286,0.5,76.91,79.78,65.44,52.26
68,1,CA1-RSC,198.0,0.788,0.0833,156.0,14000,0.0522,0,0.0,0.0565,5,0.0781,0.1281,0.2048,0.2214,nan,nan,0.1765,0.1548,78.34,80.24,52.63,63.84,0.1111,0.3333,77.54,89.05,78.5,79.59
68,1,CA1-RSC,203.0,0.808,0.0167,161.0,10000,0.0077,0,0.0,0.0179,3,0.1037,0.1092,0.3212,0.2523,nan,nan,0.1631,0.1425,85.58,66.57,59.9,85.05,0.4286,0.3333,76.02,81.26,77.79,80.42
68,1,CA1-RSC,208.0,0.828,0.0167,166.0,12000,0.0598,0,0.0,0.0446,0,0.0898,0.097,0.2315,0.21,nan,nan,0.1854,0.1831,87.02,69.4,60.92,70.14,0.4286,0.2,65.82,79.32,57.21,59.99
68,1,CA1-RSC,213.0,0.848,0.0,171.0,14000,0.0719,0,0.0,0.0024,1,0.0912,0.0882,0.2269,0.2477,nan,nan,0.153,0.1744,71.63,72.47,63.85,78.07,0.4286,0.3333,76.67,58.31,52.58,59.6
68,1,CA1-RSC,218.0,0.868,0.0,176.0,12000,0.0613,0,0.0,0.0125,-1,0.1026,0.1039,0.259,0.3037,nan,nan,0.1518,0.1485,83.74,70.26,29.86,26.4,0.6667,0.5,72.33,80.95,52.24,60.03
68,1,CA1-RSC,223.0,0.888,0.0,181.0,12000,0.1058,1,0.0056,0.0591,0,0.1233,0.1077,0.2818,0.2593,0.5509,0.4977,0.1672,0.1304,89.85,72.49,43.22,36.66,0.4286,0.7143,83.86,76.82,48.9,67.27
68,1,CA1-RSC,228.0,0.908,0.0519,186.0,10000,0.0923,0,0.0,0.0181,0,0.1278,0.0766,0.2358,0.2139,nan,nan,0.1891,0.1504,81.86,60.81,35.44,42.38,0.6667,0.5,83.91,84.89,86.83,68.27
68,1,CA1-RSC,233.0,0.928,0.1704,191.0,12000,0.0738,0,0.0,0.0417,0,0.1177,0.1018,0.3147,0.3065,nan,nan,0.1782,0.1459,84.69,82.75,56.15,48.42,0.4286,0.5,79.33,89.59,66.23,70.23
68,1,CA1-RSC,238.0,0.948,0.1704,196.0,14000,0.2298,8,0.1695,0.0115,1,0.0934,0.0895,0.1988,0.1769,0.1514,0.1637,0.1738,0.1643,79.07,83.33,75.2,78.15,0.6667,0.3333,80.43,85.48,75.68,68.19
68,1,CA1-RSC,243.0,0.968,0.1363,201.0,14000,0.0919,1,0.0042,-0.0087,0,0.0853,0.1017,0.3469,0.3222,0.6017,0.5094,0.1805,0.1785,78.38,75.96,81.01,73.64,0.1111,0.3333,77.2,88.24,62.56,41.83
68,1,CA1-CA3,8.0,0.028,0.0849,-34.0,14000,0.3621,3,0.193,-0.0143,0,0.4294,0.6121,0.7242,0.9399,0.6963,0.9264,0.4099,0.4825,nan,nan,nan,nan,,,25.64,15.61,70.88,24.65
68,1,CA1-CA3,13.0,0.048,0.082,-29.0,12000,0.4385,3,0.1475,-0.0137,0,0.1615,0.6112,0.4322,0.8519,0.335,0.9087,0.3939,0.4711,53.99,14.52,34.68,33.58,0.6667,0.5,40.47,31.17,11.03,9.17
68,1,CA1-CA3,18.0,0.068,0.0907,-24.0,14000,0.4094,2,0.1122,-0.0361,0,0.1736,0.0941,0.5328,0.5623,0.5569,0.633,0.475,0.4889,56.39,85.34,11.71,38.72,0.6667,0.5,33.21,30.59,12.33,9.4
68,1,CA1-CA3,23.0,0.088,0.1449,-19.0,12000,0.3597,2,0.0851,-0.0053,0,0.148,0.0757,0.5416,0.5512,0.5187,0.5868,0.4855,0.5002,27.51,26.59,8.01,10.02,0.6667,0.5,37.17,37.86,10.92,7.78
68,1,CA1-CA3,28.0,0.108,0.2127,-14.0,14000,0.4228,3,0.1214,-0.0113,0,0.1385,0.041,0.5628,0.5523,0.4983,0.4935,0.4987,0.4885,32.75,33.19,8.22,6.94,0.4286,0.5,35.53,15.49,9.92,8.7
68,1,CA1-CA3,33.0,0.128,0.3598,-9.0,14000,0.4302,3,0.1289,-0.0098,0,0.1875,0.0936,0.5356,0.5762,0.4779,0.5544,0.4928,0.5005,41.54,21.08,8.73,4.95,0.4286,0.5,33.66,34.6,11.78,6.58
68,1,CA1-CA3,38.0,0.148,0.4977,-4.0,14000,0.4215,3,0.1211,-0.0057,0,0.1973,0.0561,0.5784,0.599,0.5105,0.5222,0.4879,0.4842,30.59,25.6,9.72,7.47,0.6667,0.2,40.81,19.69,17.32,7.05
68,1,CA1-CA3,43.0,0.168,0.6618,1.0,12000,0.359,2,0.0806,0.0122,0,0.1457,0.0559,0.4681,0.5084,0.5158,0.5824,0.4447,0.4615,21.82,28.76,6.78,5.51,0.4286,0.5,39.38,21.69,10.06,10.65
68,1,CA1-CA3,48.0,0.188,0.7524,6.0,12000,0.4161,3,0.1113,-0.014,0,0.1212,0.0639,0.5832,0.5422,0.4708,0.5004,0.4858,0.4568,35.42,29.98,9.63,8.82,0.4286,0.2,36.89,31.2,8.73,11.39
68,1,CA1-CA3,53.0,0.208,0.8476,11.0,12000,0.3992,2,0.1037,-0.0187,0,0.1458,0.0853,0.5908,0.57,0.5822,0.6055,0.5083,0.4788,32.25,29.62,9.01,5.24,0.4286,0.2,41.96,31.87,11.58,7.58
68,1,CA1-CA3,58.0,0.228,0.7862,16.0,12000,0.3852,2,0.0918,-0.0345,0,0.1459,0.104,0.5963,0.5918,0.591,0.5927,0.508,0.5044,35.0,28.62,5.05,7.17,0.4286,0.2,47.6,40.27,13.24,12.09
68,1,CA1-CA3,63.0,0.248,0.8254,21.0,12000,0.3984,2,0.1025,-0.0082,0,0.1401,0.114,0.5572,0.5805,0.5651,0.6166,0.4671,0.4785,36.42,15.94,8.77,8.97,0.4286,0.5,50.65,47.28,12.85,13.6
68,1,CA1-CA3,68.0,0.268,0.8268,26.0,12000,0.4084,2,0.1096,-0.0415,0,0.1271,0.1283,0.5402,0.5356,0.5328,0.5708,0.482,0.4724,47.07,28.72,7.5,11.15,0.4286,0.5,34.3,37.47,14.93,11.22
68,1,CA1-CA3,73.0,0.288,0.9473,31.0,12000,0.4118,2,0.1098,-0.029,0,0.1231,0.0383,0.5786,0.5259,0.6013,0.5499,0.479,0.4575,41.08,34.61,9.82,8.16,0.6667,0.2,44.35,41.08,9.48,10.05
68,1,CA1-CA3,78.0,0.308,0.8775,36.0,12000,0.4691,5,0.2202,-0.0333,0,0.1281,0.0718,0.3902,0.3684,0.3155,0.2447,0.4519,0.4639,33.8,27.47,9.78,5.9,0.4286,0.2,41.62,60.6,12.35,11.35
68,1,CA1-CA3,83.0,0.328,0.8527,41.0,12000,0.4092,2,0.1069,-0.0187,0,0.1297,0.0779,0.5439,0.5663,0.5672,0.5868,0.4889,0.4801,44.36,26.59,10.68,5.68,0.4286,0.5,49.27,27.4,12.3,10.99
68,1,CA1-CA3,88.0,0.348,0.8476,46.0,12000,0.3515,2,0.0778,-0.039,0,0.1042,0.1416,0.5239,0.5201,0.5177,0.5371,0.4246,0.4482,33.88,32.87,5.59,8.19,0.4286,0.5,68.15,63.69,14.59,10.92
68,1,CA1-CA3,93.0,0.368,0.8757,51.0,12000,0.3545,2,0.0765,-0.0503,0,0.1381,0.1006,0.5091,0.5267,0.5296,0.6209,0.4301,0.4383,39.56,44.58,9.65,12.54,0.4286,0.5,76.17,88.6,14.93,13.9
68,1,CA1-CA3,98.0,0.388,0.753,56.0,10000,0.3681,2,0.085,-0.037,0,0.2057,0.1124,0.5239,0.5324,0.5132,0.6067,0.4443,0.4325,48.24,53.36,7.6,8.1,0.4286,0.5,78.89,88.38,16.51,13.72
68,1,CA1-CA3,103.0,0.408,0.6312,61.0,12000,0.4021,2,0.1043,-0.0117,0,0.1492,0.1711,0.5549,0.5324,0.5212,0.5188,0.4597,0.4883,38.93,41.94,14.9,21.02,0.1111,0.2,41.78,53.94,15.24,19.79
68,1,CA1-CA3,108.0,0.428,0.577,66.0,12000,0.4179,2,0.1138,-0.0118,0,0.1281,0.0916,0.5821,0.5624,0.5503,0.5716,0.4802,0.4725,34.15,32.03,7.57,9.55,0.4286,1.0,85.61,85.12,16.56,12.92
68,1,CA1-CA3,113.0,0.448,0.6865,71.0,14000,0.4027,2,0.1086,0.0092,0,0.1179,0.1013,0.5562,0.6118,0.5289,0.613,0.4779,0.516,40.48,50.0,10.33,9.7,0.4286,0.5,55.89,22.42,10.43,9.72
68,1,CA1-CA3,118.0,0.468,0.7575,76.0,12000,0.4095,2,0.1166,0.0003,0,0.1254,0.1107,0.5513,0.5657,0.5433,0.5931,0.4762,0.5254,41.58,42.75,8.09,6.46,0.6667,0.2,56.28,45.04,12.18,10.48
68,1,CA1-CA3,123.0,0.488,0.7497,81.0,12000,0.3583,2,0.089,-0.0283,0,0.1158,0.1067,0.5063,0.5439,0.5416,0.6095,0.4315,0.4438,40.45,14.11,9.29,9.47,0.4286,0.5,53.41,58.72,15.07,10.41
68,1,CA1-CA3,128.0,0.508,0.7497,86.0,12000,0.4068,2,0.1121,-0.0041,0,0.1154,0.0748,0.4854,0.5319,0.4901,0.616,0.4357,0.4417,40.1,31.87,12.31,8.04,0.6667,0.5,80.9,82.56,15.68,18.33
68,1,CA1-CA3,133.0,0.528,0.7301,91.0,14000,0.3965,2,0.0996,-0.0414,0,0.1001,0.091,0.5536,0.5433,0.5619,0.5612,0.4855,0.4695,40.46,43.37,11.59,13.47,0.6667,0.2,51.07,29.45,11.19,9.02
68,1,CA1-CA3,138.0,0.548,0.731,96.0,12000,0.398,2,0.1076,-0.0157,0,0.0932,0.0718,0.5521,0.5734,0.5271,0.5801,0.4774,0.5111,76.2,66.73,8.94,10.92,0.4286,0.2,77.2,73.51,15.49,13.73
68,1,CA1-CA3,143.0,0.568,0.7917,101.0,12000,0.3393,2,0.0753,-0.0494,0,0.128,0.071,0.5469,0.5523,0.5806,0.5832,0.4669,0.4835,88.44,77.58,11.86,9.26,0.25,0.0,79.43,71.65,18.51,25.29
68,1,CA1-CA3,148.0,0.588,0.8234,106.0,12000,0.3637,2,0.0913,-0.0315,0,0.1332,0.056,0.4547,0.5869,0.4713,0.6631,0.4322,0.4824,41.32,31.48,18.6,12.59,0.4286,0.5,76.13,87.93,18.0,8.43
68,1,CA1-CA3,153.0,0.608,0.834,111.0,12000,0.3401,2,0.0751,-0.0241,0,0.1076,0.0823,0.5395,0.6032,0.5995,0.627,0.4494,0.4686,41.7,39.68,17.51,18.1,0.25,0.5,75.49,87.51,19.69,12.82
68,1,CA1-CA3,158.0,0.628,0.634,116.0,12000,0.368,2,0.0843,-0.0409,0,0.1177,0.0966,0.5589,0.5961,0.5805,0.5987,0.4866,0.4882,52.26,48.66,12.12,7.75,0.25,0.0,86.21,81.76,12.53,9.22
68,1,CA1-CA3,163.0,0.648,0.5078,121.0,12000,0.3548,2,0.0872,-0.0144,0,0.1693,0.0796,0.5165,0.5469,0.5644,0.6025,0.4591,0.4686,47.28,41.18,12.83,10.19,0.25,0.2,38.51,47.0,12.75,13.54
68,1,CA1-CA3,168.0,0.668,0.3056,126.0,12000,0.3614,2,0.0896,-0.0235,0,0.1091,0.0824,0.6111,0.5461,0.6286,0.5472,0.5081,0.483,27.52,22.33,7.84,9.79,0.6667,0.5,61.85,43.59,18.75,14.13
68,1,CA1-CA3,173.0,0.688,0.3056,131.0,12000,0.3765,2,0.0862,-0.0063,0,0.126,0.0935,0.5356,0.5801,0.5433,0.5767,0.4525,0.485,54.71,41.28,10.91,13.05,0.6667,0.5,78.86,78.23,21.14,20.43
68,1,CA1-CA3,178.0,0.708,0.3222,136.0,12000,0.372,2,0.0866,-0.0449,0,0.1456,0.0629,0.545,0.5917,0.5462,0.6044,0.4837,0.5146,58.73,30.35,9.39,7.64,0.25,0.5,88.73,88.45,16.38,10.6
68,1,CA1-CA3,183.0,0.728,0.3667,141.0,12000,0.3673,2,0.0866,-0.0252,0,0.1622,0.1971,0.4994,0.5539,0.5531,0.6326,0.4507,0.4512,53.48,34.38,12.96,11.32,0.25,1.0,66.52,76.24,16.45,11.77
68,1,CA1-CA3,188.0,0.748,0.3,146.0,12000,0.371,2,0.0928,-0.0038,0,0.1627,0.2714,0.542,0.5314,0.5245,0.5804,0.4778,0.5088,55.48,47.19,7.73,13.76,0.6667,0.5,57.04,64.53,15.17,55.37
68,1,CA1-CA3,193.0,0.768,0.1333,151.0,12000,0.4115,2,0.1129,0.0085,0,0.1724,0.1541,0.545,0.5504,0.5524,0.6186,0.4979,0.5115,37.92,14.32,8.43,13.85,0.6667,1.0,35.88,37.99,16.03,11.18
68,1,CA1-CA3,198.0,0.788,0.0833,156.0,14000,0.3897,2,0.0984,-0.0461,0,0.1362,0.1149,0.5743,0.5827,0.6108,0.6349,0.4819,0.4865,49.01,59.16,9.2,6.1,0.4286,0.2,52.2,42.49,15.01,11.74
68,1,CA1-CA3,203.0,0.808,0.0167,161.0,10000,0.4025,2,0.1072,-0.0281,0,0.1533,0.09,0.4712,0.5696,0.5516,0.6271,0.4518,0.4813,43.32,49.21,15.33,7.97,0.25,0.2,65.64,81.8,19.97,12.59
68,1,CA1-CA3,208.0,0.828,0.0167,166.0,12000,0.3646,2,0.0846,-0.0328,0,0.0969,0.0943,0.5636,0.5938,0.5531,0.5948,0.4674,0.4404,47.06,36.21,14.81,9.94,0.25,0.2,62.87,51.94,16.94,11.54
68,1,CA1-CA3,213.0,0.848,0.0,171.0,14000,0.3625,2,0.0873,-0.0402,0,0.1237,0.1346,0.5067,0.5166,0.5466,0.5793,0.456,0.5091,57.93,60.82,7.85,13.96,0.25,0.2,78.91,82.01,15.83,10.26
68,1,CA1-CA3,218.0,0.868,0.0,176.0,12000,0.3932,2,0.1051,-0.0185,0,0.1439,0.0794,0.599,0.5881,0.5953,0.6006,0.4942,0.5155,65.02,50.33,11.16,8.48,0.4286,0.5,71.92,66.3,19.11,6.64
68,1,CA1-CA3,223.0,0.888,0.0,181.0,12000,0.4079,2,0.1099,-0.0302,0,0.117,0.0923,0.5463,0.55,0.5773,0.5837,0.4821,0.4751,52.9,23.71,12.29,8.01,0.6667,0.5,62.86,57.5,16.84,12.86
68,1,CA1-CA3,228.0,0.908,0.0519,186.0,10000,0.3968,2,0.1089,-0.012,0,0.1478,0.1189,0.514,0.5391,0.5735,0.616,0.5079,0.4918,38.23,30.41,11.09,8.24,0.4286,0.5,83.28,63.89,14.56,17.36
68,1,CA1-CA3,233.0,0.928,0.1704,191.0,12000,0.4066,2,0.1108,0.0203,0,0.1453,0.0756,0.5197,0.5374,0.561,0.6063,0.5025,0.4767,36.74,53.04,12.4,17.15,0.4286,0.5,61.82,59.84,19.23,12.44
68,1,CA1-CA3,238.0,0.948,0.1704,196.0,14000,0.283,5,0.1169,-0.0362,0,0.13,0.1187,0.2694,0.1872,0.224,0.1849,0.4922,0.4399,40.45,20.57,10.11,10.7,0.6667,0.2,51.36,43.37,15.77,10.05
68,1,CA1-CA3,243.0,0.968,0.1363,201.0,14000,0.4109,2,0.1053,-0.0027,0,0.1281,0.1338,0.578,0.606,0.588,0.6772,0.486,0.5245,28.7,38.41,11.25,9.58,0.25,0.0,46.61,38.45,15.56,8.38
68,1,CA1-DG,8.0,0.028,0.0849,-34.0,14000,0.2777,2,0.0564,-0.0029,0,0.3627,0.1852,0.4884,0.4952,0.5496,0.5326,0.3552,0.3293,nan,nan,nan,nan,,,84.42,77.13,74.4,21.4
68,1,CA1-DG,13.0,0.048,0.082,-29.0,12000,0.2342,2,0.043,-0.0804,0,0.1745,0.1953,0.4769,0.4316,0.56,0.5105,0.3091,0.2982,75.48,71.37,20.59,25.18,0.6667,0.5,84.45,84.45,21.49,29.44
68,1,CA1-DG,18.0,0.068,0.0907,-24.0,14000,0.2885,2,0.0564,-0.0251,0,0.1673,0.1287,0.537,0.4758,0.5657,0.5072,0.3694,0.3498,67.83,50.18,13.82,21.63,0.6667,0.7143,62.59,47.27,14.15,14.15
68,1,CA1-DG,23.0,0.088,0.1449,-19.0,12000,0.283,2,0.0516,-0.1052,0,0.1361,0.161,0.4377,0.427,0.5606,0.5382,0.3701,0.3519,40.61,44.68,14.45,14.26,0.6667,0.7143,53.19,67.17,21.43,53.19
68,1,CA1-DG,28.0,0.108,0.2127,-14.0,14000,0.2753,2,0.0541,-0.0855,0,0.1262,0.172,0.498,0.4293,0.5386,0.4791,0.3361,0.3332,57.8,55.56,13.06,19.22,1.0,0.7143,81.77,70.75,13.28,18.26
68,1,CA1-DG,33.0,0.128,0.3598,-9.0,14000,0.262,2,0.0516,-0.0896,0,0.1389,0.1232,0.4645,0.4454,0.5212,0.5329,0.3569,0.3572,37.7,48.67,13.01,20.0,0.4286,0.5,86.24,83.57,19.17,17.22
68,1,CA1-DG,38.0,0.148,0.4977,-4.0,14000,0.2533,2,0.047,-0.0865,0,0.1415,0.1203,0.4669,0.4314,0.5691,0.541,0.3337,0.3425,41.89,49.11,12.59,15.6,0.6667,0.3333,56.52,41.97,22.87,29.24
68,1,CA1-DG,43.0,0.168,0.6618,1.0,12000,0.2511,2,0.0417,-0.0906,0,0.0797,0.115,0.357,0.3032,0.5748,0.4969,0.3376,0.3485,35.73,39.56,18.77,20.45,0.4286,0.5,53.44,75.66,19.44,41.86
68,1,CA1-DG,48.0,0.188,0.7524,6.0,12000,0.2506,2,0.0537,-0.0726,0,0.0822,0.1873,0.5085,0.4517,0.5588,0.5004,0.3314,0.3284,54.43,48.42,17.78,26.96,0.4286,0.5,71.37,78.36,25.43,21.4
68,1,CA1-DG,53.0,0.208,0.8476,11.0,12000,0.2735,2,0.0552,-0.0625,0,0.1148,0.0847,0.4759,0.4255,0.5352,0.4553,0.3237,0.3185,61.49,80.25,12.87,15.11,0.6667,0.5,79.77,77.22,22.42,22.54
68,1,CA1-DG,58.0,0.228,0.7862,16.0,12000,0.2742,2,0.0576,-0.0568,0,0.0925,0.1294,0.4594,0.4471,0.5113,0.5392,0.3183,0.3648,83.97,84.4,15.78,20.93,0.6667,0.3333,88.76,76.67,22.86,24.38
68,1,CA1-DG,63.0,0.248,0.8254,21.0,12000,0.2738,2,0.0585,-0.0856,0,0.0654,0.1967,0.479,0.4158,0.5389,0.4963,0.316,0.3395,42.56,54.02,14.11,11.76,0.4286,0.3333,76.78,77.95,14.93,56.06
68,1,CA1-DG,68.0,0.268,0.8268,26.0,12000,0.2992,2,0.064,-0.0705,0,0.0725,0.1342,0.5173,0.4765,0.5885,0.5098,0.3574,0.3405,86.92,84.26,12.53,18.75,0.4286,0.2,85.69,84.32,18.82,23.15
68,1,CA1-DG,73.0,0.288,0.9473,31.0,12000,0.2919,2,0.0645,-0.0674,0,0.0556,0.1089,0.4678,0.4305,0.5401,0.5003,0.3272,0.3225,70.4,58.77,13.9,14.05,0.4286,0.3333,58.25,80.55,18.18,23.09
68,1,CA1-DG,78.0,0.308,0.8775,36.0,12000,0.2726,2,0.0506,-0.095,0,0.0914,0.1313,0.4906,0.4376,0.5417,0.5241,0.3353,0.3407,42.64,50.53,11.45,15.99,0.25,0.5,45.39,60.32,19.1,37.37
68,1,CA1-DG,83.0,0.328,0.8527,41.0,12000,0.254,2,0.0521,-0.1176,0,0.0744,0.1397,0.5078,0.4284,0.5602,0.507,0.3337,0.3448,40.36,53.13,13.28,17.59,0.25,0.5,85.54,76.04,23.39,26.87
