metric,pair,matched,window_bins,mean,sem,count
ifi_cc1,CA1-DG,2,19,0.052918922485141406,0.026564531502002442,10
ifi_cc1,CA1-DG,2,20,0.05534486813653452,0.027003307027998018,10
ifi_cc1,CA1-DG,2,21,0.06214134550491781,0.02750562637617383,10
ifi_cc1,CA1-DG,2,22,0.06945857119145264,0.029816609082279764,10
ifi_cc1,CA1-DG,2,23,0.07583214198544003,0.03373661969234232,10
ifi_cc1,CA1-DG,2,24,0.07656379755568418,0.03807919976341425,10
ifi_cc1,CA1-DG,2,25,0.07430827499539214,0.03813749163480239,10
ifi_cc1,CA1-RSC,0,1,0.2992440791657444,0.11462162228371464,12
ifi_cc1,CA1-RSC,0,2,0.12748548713091365,0.19418704062449954,12
ifi_cc1,CA1-RSC,0,3,0.09897398730116959,0.11810378924881854,12
ifi_cc1,CA1-RSC,0,4,0.1040496559375504,0.09673932269921526,12
ifi_cc1,CA1-RSC,0,5,0.071559122678371,0.06888816383878589,12
ifi_cc1,CA1-RSC,0,6,0.06697441621698895,0.06470977915400705,12
ifi_cc1,CA1-RSC,0,7,0.06280619812686238,0.07241777715150048,12
ifi_cc1,CA1-RSC,0,8,0.04691600299076651,0.0488087649614304,12
ifi_cc1,CA1-RSC,0,9,0.0649175756722163,0.04356647374616535,12
ifi_cc1,CA1-RSC,0,10,0.06042881271067569,0.044394031039689724,12
ifi_cc1,CA1-RSC,0,11,0.07957397099783582,0.041350665365387014,12
ifi_cc1,CA1-RSC,0,12,0.08193478318787507,0.043131971368181,12
ifi_cc1,CA1-RSC,0,13,0.07478593234743451,0.04510569595493497,12
ifi_cc1,CA1-RSC,0,14,0.07849818868827953,0.05311214116611998,12
ifi_cc1,CA1-RSC,0,15,0.06387624150775907,0.054620739178809385,12
ifi_cc1,CA1-RSC,0,16,0.058335995348306004,0.05165756632247395,12
ifi_cc1,CA1-RSC,0,17,0.05119168823165995,0.05104661515260054,12
ifi_cc1,CA1-RSC,0,18,0.05289009930030573,0.0452949561601341,12
ifi_cc1,CA1-RSC,0,19,0.04176315783551172,0.043574620985278964,12
ifi_cc1,CA1-RSC,0,20,0.043540608426149506,0.04074925950189601,12
ifi_cc1,CA1-RSC,0,21,0.0441299531607424,0.03842031530884794,12
ifi_cc1,CA1-RSC,0,22,0.04052355299941641,0.03874800610640488,12
ifi_cc1,CA1-RSC,0,23,0.0416263271774796,0.03861866153431839,12
ifi_cc1,CA1-RSC,0,24,0.04239148947717943,0.03715891781808352,12
ifi_cc1,CA1-RSC,0,25,0.03359939377726501,0.03563201889513583,12
ifi_cc1,CA1-RSC,1,1,0.30302489825375145,0.11200878659891483,12
ifi_cc1,CA1-RSC,1,2,0.12011417492277365,0.20143160618353828,12
ifi_cc1,CA1-RSC,1,3,0.1079082307149648,0.10641326011844603,12
ifi_cc1,CA1-RSC,1,4,0.11829428374340895,0.08902862912507033,12
ifi_cc1,CA1-RSC,1,5,0.09431699558589574,0.06741055699476901,12
ifi_cc1,CA1-RSC,1,6,0.09817816217864017,0.06652249877475562,12
ifi_cc1,CA1-RSC,1,7,0.07440663020751133,0.07500996869535771,12
ifi_cc1,CA1-RSC,1,8,0.04768165491061745,0.05389846172919174,12
ifi_cc1,CA1-RSC,1,9,0.05985448587942874,0.047043354280199526,12
ifi_cc1,CA1-RSC,1,10,0.04588557966905399,0.04111775034438993,12
ifi_cc1,CA1-RSC,1,11,0.06903380236592356,0.038695540970790185,12
ifi_cc1,CA1-RSC,1,12,0.05504300033215023,0.04355691255345313,12
ifi_cc1,CA1-RSC,1,13,0.05543276789452765,0.04665290519285879,12
ifi_cc1,CA1-RSC,1,14,0.06085397384101459,0.054846522464562335,12
ifi_cc1,CA1-RSC,1,15,0.05034199871606935,0.05518075011688579,12
ifi_cc1,CA1-RSC,1,16,0.04659921539126675,0.051891637879561144,12
ifi_cc1,CA1-RSC,1,17,0.040380062112316,0.05189744066076323,12
ifi_cc1,CA1-RSC,1,18,0.0492510003357916,0.04615845625633484,12
