animal,learner,pair,bin,dim,cc,sig,ifi
71,0,CA1-DG,2,18,-0.3034,0,0.0424
71,0,CA1-DG,2,19,-0.0122,0,0.026
71,0,CA1-DG,2,20,-0.2319,0,0.0069
71,0,CA1-DG,2,21,0.0527,0,0.0371
71,0,CA1-DG,2,22,0.2638,1,0.1005
71,0,CA1-DG,2,23,-0.1404,0,0.1667
71,0,CA1-DG,3,1,0.0236,0,0.0676
71,0,CA1-DG,3,2,-0.0193,0,0.002
71,0,CA1-DG,3,3,0.2371,1,0.0153
71,0,CA1-DG,3,4,0.1582,1,-0.0047
71,0,CA1-DG,3,5,-0.1493,0,0.0094
71,0,CA1-DG,3,6,-0.1255,0,0.0182
71,0,CA1-DG,3,7,-0.1631,0,0.0137
71,0,CA1-DG,3,8,0.0643,0,0.0215
71,0,CA1-DG,3,9,-0.1493,0,-0.0001
71,0,CA1-DG,3,10,0.0977,0,-0.0001
71,0,CA1-DG,3,11,0.2126,1,-0.0289
71,0,CA1-DG,3,12,0.1597,1,-0.0005
71,0,CA1-DG,3,13,-0.17,0,-0.011
71,0,CA1-DG,3,14,-0.1346,0,-0.0148
71,0,CA1-DG,3,15,-0.146,0,-0.0009
71,0,CA1-DG,3,16,0.1972,1,0.0138
71,0,CA1-DG,3,17,0.032,0,-0.0111
71,0,CA1-DG,3,18,0.0357,0,0.0
71,0,CA1-DG,3,19,-0.1392,0,0.0193
71,0,CA1-DG,3,20,-0.1635,0,-0.0083
71,0,CA1-DG,3,21,-0.167,0,0.0189
71,0,CA1-DG,3,22,0.1879,1,0.0377
71,0,CA1-DG,3,23,0.1941,1,0.0197
71,0,CA1-DG,4,1,0.3305,1,0.0513
71,0,CA1-DG,4,2,0.3668,1,-0.0259
71,0,CA1-DG,4,3,-0.0359,0,-0.0223
71,0,CA1-DG,4,4,0.2054,1,-0.0037
71,0,CA1-DG,4,5,0.1781,1,0.0042
71,0,CA1-DG,4,6,-0.1605,0,0.0084
71,0,CA1-DG,4,7,0.1945,1,0.034
71,0,CA1-DG,4,8,0.2129,1,0.0235
71,0,CA1-DG,4,9,0.2107,1,0.0383
71,0,CA1-DG,4,10,0.1763,1,0.0227
71,0,CA1-DG,4,11,-0.0268,0,0.0098
71,0,CA1-DG,4,12,-0.0686,0,0.0189
71,0,CA1-DG,4,13,0.207,1,0.0165
71,0,CA1-DG,4,14,0.0873,0,0.0345
71,0,CA1-DG,4,15,-0.1758,0,0.0331
71,0,CA1-DG,4,16,0.1935,1,0.0535
71,0,CA1-DG,4,17,0.1318,0,0.022
71,0,CA1-DG,4,18,-0.0407,0,0.0175
71,0,CA1-DG,4,19,0.1591,1,0.0304
71,0,CA1-DG,4,20,0.1587,1,0.0353
71,0,CA1-DG,4,21,0.2123,1,0.0686
71,0,CA1-DG,4,22,-0.165,0,0.1044
71,0,CA1-DG,4,23,-0.1445,0,0.1495
71,0,CA1-DG,5,1,0.216,1,0.0697
71,0,CA1-DG,5,2,0.207,1,-0.0248
71,0,CA1-DG,5,3,0.0727,0,-0.0259
71,0,CA1-DG,5,4,0.0075,0,0.0009
71,0,CA1-DG,5,5,-0.0099,0,0.0009
71,0,CA1-DG,5,6,0.0115,0,-0.0099
71,0,CA1-DG,5,7,0.0084,0,-0.0085
71,0,CA1-DG,5,8,0.022,0,-0.0202
71,0,CA1-DG,5,9,0.0014,0,0.0029
71,0,CA1-DG,5,10,0.0217,0,-0.0217
71,0,CA1-DG,5,11,0.0095,0,-0.029
71,0,CA1-DG,5,12,0.0302,0,-0.0292
71,0,CA1-DG,5,13,-0.0103,0,-0.0245
71,0,CA1-DG,5,14,-0.0125,0,-0.0212
71,0,CA1-DG,5,15,0.0145,0,0.0004
71,0,CA1-DG,5,16,0.0013,0,0.033
71,0,CA1-DG,5,17,0.0123,0,0.0014
71,0,CA1-DG,5,18,0.0174,0,0.0254
71,0,CA1-DG,5,19,0.0007,0,0.0311
71,0,CA1-DG,5,20,0.0011,0,0.0086
71,0,CA1-DG,5,21,0.0066,0,-0.0068
71,0,CA1-DG,5,22,-0.0102,0,-0.0032
71,0,CA1-DG,5,23,-0.0098,0,0.0609
71,0,CA1-DG,6,1,0.2214,1,0.0294
71,0,CA1-DG,6,2,0.2058,1,-0.0059
71,0,CA1-DG,6,3,0.0186,0,-0.0127
71,0,CA1-DG,6,4,0.0517,0,-0.0074
71,0,CA1-DG,6,5,0.0079,0,-0.0008
71,0,CA1-DG,6,6,0.043,0,-0.014
71,0,CA1-DG,6,7,0.0204,0,-0.0008
71,0,CA1-DG,6,8,0.0087,0,-0.0064
71,0,CA1-DG,6,9,-0.0012,0,0.0068
71,0,CA1-DG,6,10,0.0002,0,0.0177
71,0,CA1-DG,6,11,0.0003,0,0.0172
71,0,CA1-DG,6,12,0.0133,0,0.0273
71,0,CA1-DG,6,13,0.0058,0,0.0126
71,0,CA1-DG,6,14,0.0164,0,0.027
71,0,CA1-DG,6,15,0.0077,0,-0.0058
71,0,CA1-DG,6,16,0.0059,0,0.0061
71,0,CA1-DG,6,17,-0.0028,0,-0.0044
71,0,CA1-DG,6,18,0.0237,0,0.0342
71,0,CA1-DG,6,19,-0.0299,0,0.0482
71,0,CA1-DG,6,20,-0.0364,0,0.0623
71,0,CA1-DG,6,21,0.0149,0,0.0891
71,0,CA1-DG,6,22,-0.0181,0,0.0787
71,0,CA1-DG,6,23,-0.0027,0,0.0535
71,0,CA1-V1,1,1,-0.3269,0,0.0054
71,0,CA1-V1,1,2,-0.2202,0,-0.0015
71,0,CA1-V1,1,3,0.2891,1,-0.01
71,0,CA1-V1,1,4,0.023,0,-0.0043
71,0,CA1-V1,1,5,-0.542,0,-0.0174
71,0,CA1-V1,1,6,0.235,1,-0.0057
71,0,CA1-V1,1,7,-0.4894,0,-0.0116
71,0,CA1-V1,1,8,0.5047,1,-0.0114
71,0,CA1-V1,1,9,0.0438,0,-0.0001
71,0,CA1-V1,1,10,0.5746,1,-0.0023
71,0,CA1-V1,1,11,0.1335,1,0.0116
71,0,CA1-V1,1,12,-0.0425,0,0.0101
71,0,CA1-V1,1,13,0.1227,0,-0.0197
71,0,CA1-V1,1,14,-0.2943,0,0.0086
71,0,CA1-V1,1,15,-0.1339,0,0.0092
71,0,CA1-V1,1,16,0.2209,1,0.0099
71,0,CA1-V1,1,17,-0.5498,0,0.0187
71,0,CA1-V1,1,18,-0.1471,0,0.0153
71,0,CA1-V1,1,19,-0.2587,0,0.0282
71,0,CA1-V1,1,20,-0.2155,0,0.0309
71,0,CA1-V1,1,21,-0.4938,0,0.0341
71,0,CA1-V1,1,22,-0.458,0,0.0235
71,0,CA1-V1,1,23,-0.2736,0,0.0502
71,0,CA1-V1,2,1,0.5408,1,-0.008
71,0,CA1-V1,2,2,-0.1314,0,-0.0334
71,0,CA1-V1,2,3,-0.5587,0,-0.0021
71,0,CA1-V1,2,4,-0.6191,0,0.0074
71,0,CA1-V1,2,5,-0.6783,0,-0.0009
71,0,CA1-V1,2,6,0.022,0,-0.0066
71,0,CA1-V1,2,7,-0.1138,0,0.0071
71,0,CA1-V1,2,8,0.0425,0,0.0129
71,0,CA1-V1,2,9,-0.0696,0,0.0249
71,0,CA1-V1,2,10,0.1802,1,0.0287
71,0,CA1-V1,2,11,-0.602,0,0.0225
71,0,CA1-V1,2,12,0.4666,1,0.0186
71,0,CA1-V1,2,13,0.4283,1,0.0201
71,0,CA1-V1,2,14,-0.2964,0,0.0192
71,0,CA1-V1,2,15,0.148,1,0.0186
71,0,CA1-V1,2,16,-0.028,0,0.0264
71,0,CA1-V1,2,17,0.1915,1,0.0183
71,0,CA1-V1,2,18,-0.3868,0,0.0182
71,0,CA1-V1,2,19,-0.1071,0,-0.0218
71,0,CA1-V1,2,20,-0.5266,0,-0.0099
71,0,CA1-V1,2,21,0.3062,1,0.0107
71,0,CA1-V1,2,22,-0.4358,0,0.0117
71,0,CA1-V1,2,23,0.2366,1,0.0295
71,0,CA1-V1,3,1,0.4515,1,0.0038
71,0,CA1-V1,3,2,0.2375,1,-0.0182
71,0,CA1-V1,3,3,0.4755,1,-0.0097
71,0,CA1-V1,3,4,-0.4279,0,-0.0151
71,0,CA1-V1,3,5,-0.2786,0,-0.0091
71,0,CA1-V1,3,6,-0.0765,0,-0.0225
71,0,CA1-V1,3,7,-0.1637,0,-0.0084
71,0,CA1-V1,3,8,0.0609,0,0.004
71,0,CA1-V1,3,9,-0.228,0,0.0037
71,0,CA1-V1,3,10,0.0238,0,-0.0023
71,0,CA1-V1,3,11,0.348,1,-0.0043
71,0,CA1-V1,3,12,0.1083,0,-0.0005
71,0,CA1-V1,3,13,0.1547,1,0.0003
71,0,CA1-V1,3,14,-0.2508,0,0.0018
71,0,CA1-V1,3,15,-0.1546,0,-0.0124
71,0,CA1-V1,3,16,-0.0176,0,0.0242
71,0,CA1-V1,3,17,0.0639,0,0.009
71,0,CA1-V1,3,18,0.4213,1,0.0097
71,0,CA1-V1,3,19,0.0657,0,0.0428
71,0,CA1-V1,3,20,-0.287,0,0.0619
71,0,CA1-V1,3,21,-0.1586,0,0.0217
71,0,CA1-V1,3,22,0.4301,1,-0.021
71,0,CA1-V1,3,23,-0.1381,0,0.0469
71,0,CA1-V1,4,1,-0.3131,0,0.0689
71,0,CA1-V1,4,2,0.4128,1,0.035
71,0,CA1-V1,4,3,-0.0777,0,0.0241
71,0,CA1-V1,4,4,-0.1524,0,0.0273
71,0,CA1-V1,4,5,0.2341,1,0.0186
71,0,CA1-V1,4,6,0.0539,0,0.0292
71,0,CA1-V1,4,7,-0.5029,0,0.0303
71,0,CA1-V1,4,8,-0.2453,0,0.0271
71,0,CA1-V1,4,9,0.4989,1,0.0038
71,0,CA1-V1,4,10,-0.5147,0,0.0327
71,0,CA1-V1,4,11,0.341,1,0.0159
71,0,CA1-V1,4,12,0.532,1,0.0044
71,0,CA1-V1,4,13,-0.1119,0,0.0286
71,0,CA1-V1,4,14,0.2301,1,0.0397
71,0,CA1-V1,4,15,-0.3402,0,0.0198
71,0,CA1-V1,4,16,0.1953,1,0.0005
71,0,CA1-V1,4,17,-0.2147,0,0.0001
71,0,CA1-V1,4,18,0.0039,0,0.0292
71,0,CA1-V1,4,19,0.2292,1,0.0556
71,0,CA1-V1,4,20,0.2631,1,0.0219
71,0,CA1-V1,4,21,-0.0133,0,-0.0228
71,0,CA1-V1,4,22,-0.3378,0,0.0712
71,0,CA1-V1,4,23,-0.3596,0,-0.036
71,0,CA1-V1,5,1,0.3872,1,-0.0234
71,0,CA1-V1,5,2,0.3518,1,0.0048
71,0,CA1-V1,5,3,0.3545,1,0.0066
71,0,CA1-V1,5,4,-0.0821,0,0.0124
71,0,CA1-V1,5,5,0.3142,1,0.0123
71,0,CA1-V1,5,6,-0.0052,0,-0.0018
71,0,CA1-V1,5,7,0.2907,1,-0.0005
71,0,CA1-V1,5,8,0.1429,1,-0.0082
71,0,CA1-V1,5,9,0.0136,0,-0.0081
71,0,CA1-V1,5,10,-0.1471,0,-0.0152
71,0,CA1-V1,5,11,-0.1746,0,-0.0163
71,0,CA1-V1,5,12,0.0853,0,-0.0212
71,0,CA1-V1,5,13,-0.027,0,-0.0183
71,0,CA1-V1,5,14,-0.0277,0,-0.0378
71,0,CA1-V1,5,15,0.0501,0,-0.0194
71,0,CA1-V1,5,16,-0.1849,0,-0.0271
71,0,CA1-V1,5,17,0.2577,1,-0.0666
71,0,CA1-V1,5,18,-0.3913,0,-0.084
71,0,CA1-V1,5,19,-0.0978,0,-0.0251
71,0,CA1-V1,5,20,-0.0048,0,-0.066
71,0,CA1-V1,5,21,-0.1065,0,0.003
71,0,CA1-V1,5,22,-0.0347,0,-0.0502
71,0,CA1-V1,5,23,0.1272,0,0.0324
71,0,CA1-V1,6,1,0.0879,0,0.0284
71,0,CA1-V1,6,2,0.2252,1,0.0194
71,0,CA1-V1,6,3,0.1204,0,0.037
71,0,CA1-V1,6,4,-0.0925,0,0.042
71,0,CA1-V1,6,5,-0.1882,0,0.0264
71,0,CA1-V1,6,6,-0.2043,0,0.0189
71,0,CA1-V1,6,7,-0.0512,0,0.0247
71,0,CA1-V1,6,8,-0.0718,0,0.0184
71,0,CA1-V1,6,9,0.1899,1,0.0281
71,0,CA1-V1,6,10,-0.194,0,0.0268
71,0,CA1-V1,6,11,-0.2559,0,0.0267
71,0,CA1-V1,6,12,-0.1222,0,0.0307
71,0,CA1-V1,6,13,-0.1409,0,0.0141
71,0,CA1-V1,6,14,-0.0006,0,0.0266
71,0,CA1-V1,6,15,0.0681,0,0.0395
71,0,CA1-V1,6,16,0.1992,1,0.0378
71,0,CA1-V1,6,17,-0.0645,0,0.054
71,0,CA1-V1,6,18,0.0715,0,0.0408
71,0,CA1-V1,6,19,0.0785,0,-0.0133
71,0,CA1-V1,6,20,0.1398,1,0.0147
71,0,CA1-V1,6,21,0.1861,1,-0.0147
71,0,CA1-V1,6,22,0.2922,1,0.0117
71,0,CA1-V1,6,23,0.1118,0,-0.0358
71,0,CA3-DG,1,1,0.505,1,0.0205
71,0,CA3-DG,1,2,0.4296,1,-0.0204
71,0,CA3-DG,1,3,0.2886,1,-0.0057
71,0,CA3-DG,1,4,-0.0458,0,0.0053
71,0,CA3-DG,1,5,0.2672,1,-0.0195
71,0,CA3-DG,1,6,0.2872,1,-0.0165
71,0,CA3-DG,1,7,-0.166,0,-0.0063
71,0,CA3-DG,1,8,-0.1728,0,-0.0032
71,0,CA3-DG,1,9,0.2148,1,-0.0021
71,0,CA3-DG,1,10,-0.1812,0,-0.011
71,0,CA3-DG,1,11,0.0193,0,-0.0096
71,0,CA3-DG,1,12,-0.1767,0,-0.0053
71,0,CA3-DG,1,13,-0.1639,0,-0.0007
71,0,CA3-DG,1,14,0.2013,1,-0.0035
71,0,CA3-DG,1,15,-0.0172,0,-0.0098
71,0,CA3-DG,1,16,0.1947,1,-0.0002
71,0,CA3-DG,1,17,0.0504,0,-0.0247
71,0,CA3-DG,1,18,-0.1934,0,-0.0148
71,0,CA3-DG,1,19,-0.0526,0,-0.0191
71,0,CA3-DG,1,20,0.2126,1,-0.0139
71,0,CA3-DG,1,21,-0.189,0,-0.0384
71,0,CA3-DG,1,22,-0.1612,0,-0.0428
71,0,CA3-DG,1,23,-0.1872,0,-0.0205
71,0,CA3-DG,1,24,-0.1889,0,-0.0313
71,0,CA3-DG,1,25,0.0311,0,-0.0415
71,0,CA3-DG,1,26,0.2107,1,-0.0462
71,0,CA3-DG,1,27,-0.0366,0,0.0676
71,0,CA3-DG,1,28,0.1342,0,-0.1511
71,0,CA3-DG,1,29,0.1951,1,-0.1057
71,0,CA3-DG,1,30,0.1368,0,0.1024
71,0,CA3-DG,2,1,0.3247,1,-0.0156
71,0,CA3-DG,2,2,0.1008,0,-0.0385
71,0,CA3-DG,2,3,0.2923,1,-0.0249
71,0,CA3-DG,2,4,0.2153,1,-0.061
71,0,CA3-DG,2,5,0.2948,1,-0.0613
71,0,CA3-DG,2,6,-0.2669,0,-0.0424
71,0,CA3-DG,2,7,0.3017,1,-0.0589
71,0,CA3-DG,2,8,-0.0039,0,-0.0527
71,0,CA3-DG,2,9,0.328,1,-0.04
71,0,CA3-DG,2,10,0.1306,0,-0.0309
71,0,CA3-DG,2,11,0.0556,0,-0.0403
71,0,CA3-DG,2,12,0.0881,0,-0.0158
71,0,CA3-DG,2,13,-0.3915,0,-0.0309
71,0,CA3-DG,2,14,0.0459,0,-0.0166
71,0,CA3-DG,2,15,0.1371,0,-0.012
71,0,CA3-DG,2,16,-0.3199,0,-0.0256
71,0,CA3-DG,2,17,-0.1664,0,-0.0258
71,0,CA3-DG,2,18,-0.3716,0,-0.0429
71,0,CA3-DG,2,19,-0.0017,0,-0.0455
71,0,CA3-DG,2,20,0.2742,1,-0.0482
71,0,CA3-DG,2,21,0.3765,1,-0.0314
71,0,CA3-DG,2,22,-0.0716,0,-0.0463
71,0,CA3-DG,2,23,-0.2422,0,-0.0449
71,0,CA3-DG,2,24,0.0332,0,-0.0801
71,0,CA3-DG,2,25,0.3075,1,-0.0681
71,0,CA3-DG,2,26,-0.104,0,-0.0275
71,0,CA3-DG,2,27,0.03,0,0.0337
71,0,CA3-DG,2,28,0.1874,1,-0.0167
71,0,CA3-DG,2,29,0.1126,0,-0.1684
71,0,CA3-DG,2,30,0.0707,0,-0.3692
71,0,CA3-DG,3,1,0.5173,1,-0.0041
71,0,CA3-DG,3,2,0.174,1,-0.0143
71,0,CA3-DG,3,3,0.4001,1,-0.0121
71,0,CA3-DG,3,4,0.073,0,-0.0125
71,0,CA3-DG,3,5,0.018,0,-0.0344
71,0,CA3-DG,3,6,-0.005,0,-0.0124
71,0,CA3-DG,3,7,-0.0195,0,-0.0256
71,0,CA3-DG,3,8,-0.1031,0,-0.0192
71,0,CA3-DG,3,9,0.1973,1,-0.0098
71,0,CA3-DG,3,10,0.08,0,-0.0077
71,0,CA3-DG,3,11,0.1475,1,-0.0023
71,0,CA3-DG,3,12,0.1613,1,0.0094
71,0,CA3-DG,3,13,0.1864,1,0.0127
71,0,CA3-DG,3,14,0.1257,0,-0.0048
71,0,CA3-DG,3,15,0.1606,1,0.0091
71,0,CA3-DG,3,16,-0.1668,0,-0.0236
71,0,CA3-DG,3,17,-0.1702,0,-0.0045
71,0,CA3-DG,3,18,-0.1094,0,0.0055
71,0,CA3-DG,3,19,0.0734,0,0.0322
71,0,CA3-DG,3,20,-0.0621,0,0.0229
71,0,CA3-DG,3,21,-0.0845,0,0.0101
71,0,CA3-DG,3,22,-0.1633,0,0.0173
71,0,CA3-DG,3,23,0.1211,0,0.0543
71,0,CA3-DG,3,24,-0.1246,0,0.0213
71,0,CA3-DG,3,25,-0.1762,0,-0.0169
71,0,CA3-DG,3,26,0.1195,0,0.0027
71,0,CA3-DG,3,27,0.1752,1,-0.0778
71,0,CA3-DG,3,28,0.0552,0,-0.0401
71,0,CA3-DG,3,29,0.124,0,-0.011
71,0,CA3-DG,3,30,0.0403,0,0.3327
71,0,CA3-DG,4,1,0.5066,1,-0.0218
71,0,CA3-DG,4,2,0.117,0,-0.0349
71,0,CA3-DG,4,3,0.0946,0,-0.0326
71,0,CA3-DG,4,4,-0.0131,0,-0.0612
71,0,CA3-DG,4,5,-0.1262,0,-0.0484
71,0,CA3-DG,4,6,0.1679,1,-0.0348
71,0,CA3-DG,4,7,0.1723,1,-0.0383
71,0,CA3-DG,4,8,0.0098,0,-0.0373
71,0,CA3-DG,4,9,0.2077,1,-0.0372
71,0,CA3-DG,4,10,0.1984,1,-0.0373
71,0,CA3-DG,4,11,-0.1734,0,-0.0156
71,0,CA3-DG,4,12,-0.1402,0,-0.0118
71,0,CA3-DG,4,13,-0.146,0,-0.0185
71,0,CA3-DG,4,14,-0.0637,0,-0.0224
71,0,CA3-DG,4,15,-0.019,0,-0.0046
71,0,CA3-DG,4,16,-0.0645,0,-0.0224
71,0,CA3-DG,4,17,-0.1697,0,-0.0192
71,0,CA3-DG,4,18,0.1699,1,-0.0149
71,0,CA3-DG,4,19,0.1828,1,-0.0341
71,0,CA3-DG,4,20,-0.0667,0,-0.031
71,0,CA3-DG,4,21,0.2009,1,-0.0126
71,0,CA3-DG,4,22,-0.2062,0,-0.035
71,0,CA3-DG,4,23,0.1595,1,0.0078
71,0,CA3-DG,4,24,0.1445,0,-0.0106
71,0,CA3-DG,4,25,-0.1924,0,0.0673
71,0,CA3-DG,4,26,-0.1024,0,0.0282
71,0,CA3-DG,4,27,0.2018,1,-0.0272
71,0,CA3-DG,4,28,-0.1219,0,-0.0338
71,0,CA3-DG,4,29,-0.1827,0,0.0527
71,0,CA3-DG,4,30,0.0696,0,0.3249
71,0,CA3-DG,5,1,0.4498,1,0.0042
71,0,CA3-DG,5,2,0.3956,1,-0.0474
71,0,CA3-DG,5,3,0.1669,1,0.0017
71,0,CA3-DG,5,4,0.1748,1,0.0054
71,0,CA3-DG,5,5,0.1136,0,-0.001
71,0,CA3-DG,5,6,0.0711,0,-0.0006
71,0,CA3-DG,5,7,0.0467,0,-0.0101
71,0,CA3-DG,5,8,0.0285,0,-0.0115
71,0,CA3-DG,5,9,0.0562,0,-0.0027
71,0,CA3-DG,5,10,0.0407,0,-0.0128
71,0,CA3-DG,5,11,0.0121,0,-0.0162
71,0,CA3-DG,5,12,0.0383,0,-0.0273
71,0,CA3-DG,5,13,0.021,0,-0.026
71,0,CA3-DG,5,14,0.0149,0,-0.0201
71,0,CA3-DG,5,15,0.0103,0,-0.0249
71,0,CA3-DG,5,16,0.0104,0,-0.0329
71,0,CA3-DG,5,17,-0.0272,0,-0.0275
71,0,CA3-DG,5,18,0.0228,0,-0.0121
71,0,CA3-DG,5,19,-0.0168,0,-0.0252
71,0,CA3-DG,5,20,-0.0058,0,-0.0382
71,0,CA3-DG,5,21,0.009,0,-0.0279
71,0,CA3-DG,5,22,0.0189,0,-0.0243
71,0,CA3-DG,5,23,0.0056,0,-0.0264
71,0,CA3-DG,5,24,0.0042,0,0.0006
71,0,CA3-DG,5,25,-0.0042,0,0.0333
71,0,CA3-DG,5,26,-0.0013,0,0.0756
71,0,CA3-DG,5,27,-0.0031,0,0.105
71,0,CA3-DG,5,28,0.0093,0,0.0939
71,0,CA3-DG,5,29,0.0089,0,0.1659
71,0,CA3-DG,5,30,0.0189,0,-0.0002
71,0,CA3-DG,6,1,0.4796,1,0.0351
71,0,CA3-DG,6,2,0.4275,1,-0.0197
71,0,CA3-DG,6,3,0.1919,1,0.0271
71,0,CA3-DG,6,4,0.1608,1,-0.0046
71,0,CA3-DG,6,5,0.1008,0,-0.0068
71,0,CA3-DG,6,6,0.0918,0,0.001
71,0,CA3-DG,6,7,0.064,0,0.0114
71,0,CA3-DG,6,8,0.0443,0,0.0059
71,0,CA3-DG,6,9,0.0737,0,0.0013
71,0,CA3-DG,6,10,0.0478,0,-0.0022
71,0,CA3-DG,6,11,0.038,0,0.0083
71,0,CA3-DG,6,12,0.0381,0,-0.0062
71,0,CA3-DG,6,13,0.0666,0,-0.0232
71,0,CA3-DG,6,14,0.042,0,-0.0062
71,0,CA3-DG,6,15,0.0064,0,-0.0117
71,0,CA3-DG,6,16,0.0282,0,-0.019
71,0,CA3-DG,6,17,0.0259,0,0.0031
71,0,CA3-DG,6,18,-0.0062,0,0.0008
71,0,CA3-DG,6,19,0.0137,0,0.0207
71,0,CA3-DG,6,20,0.0165,0,-0.0189
71,0,CA3-DG,6,21,0.0123,0,0.0301
71,0,CA3-DG,6,22,0.0218,0,0.0337
71,0,CA3-DG,6,23,0.0183,0,0.0449
71,0,CA3-DG,6,24,-0.002,0,0.0449
71,0,CA3-DG,6,25,0.0073,0,0.0369
71,0,CA3-DG,6,26,-0.0092,0,0.0233
71,0,CA3-DG,6,27,-0.0051,0,0.0195
71,0,CA3-DG,6,28,-0.0054,0,-0.0548
71,0,CA3-DG,6,29,0.0056,0,0.0319
71,0,CA3-DG,6,30,-0.0195,0,-0.0311
71,0,CA1-SUB,1,1,0.1023,0,-0.0215
71,0,CA1-SUB,1,2,0.1948,1,-0.0247
71,0,CA1-SUB,1,3,-0.4342,0,-0.0144
71,0,CA1-SUB,1,4,0.1618,1,-0.0136
71,0,CA1-SUB,1,5,-0.51,0,-0.0302
71,0,CA1-SUB,1,6,-0.1451,0,0.0002
71,0,CA1-SUB,1,7,-0.1883,0,0.0014
71,0,CA1-SUB,1,8,-0.5079,0,-0.0231
71,0,CA1-SUB,1,9,0.0582,0,-0.0081
71,0,CA1-SUB,1,10,0.1536,1,0.0019
71,0,CA1-SUB,1,11,0.5112,1,0.0089
71,0,CA1-SUB,1,12,-0.0953,0,0.0182
71,0,CA1-SUB,1,13,-0.0957,0,-0.0211
71,0,CA1-SUB,1,14,-0.258,0,-0.0289
71,0,CA1-SUB,1,15,-0.5917,0,-0.0392
71,0,CA1-SUB,1,16,-0.0387,0,-0.0263
71,0,CA1-SUB,1,17,-0.34,0,-0.0096
71,0,CA1-SUB,1,18,-0.356,0,-0.0
71,0,CA1-SUB,1,19,-0.2059,0,-0.0073
71,0,CA1-SUB,1,20,0.4014,1,-0.0004
71,0,CA1-SUB,1,21,-0.1536,0,-0.0118
71,0,CA1-SUB,1,22,-0.1149,0,-0.072
71,0,CA1-SUB,1,23,-0.3674,0,-0.0728
71,0,CA1-SUB,2,1,0.4131,1,-0.0022
71,0,CA1-SUB,2,2,0.0528,0,-0.0045
71,0,CA1-SUB,2,3,-0.5231,0,-0.004
71,0,CA1-SUB,2,4,-0.1541,0,-0.0137
71,0,CA1-SUB,2,5,-0.4212,0,-0.0156
71,0,CA1-SUB,2,6,-0.4146,0,-0.0155
71,0,CA1-SUB,2,7,-0.6889,0,-0.0103
71,0,CA1-SUB,2,8,0.2691,1,-0.0275
71,0,CA1-SUB,2,9,-0.3383,0,-0.0133
71,0,CA1-SUB,2,10,-0.3424,0,-0.0163
71,0,CA1-SUB,2,11,-0.2229,0,-0.0153
71,0,CA1-SUB,2,12,0.0749,0,-0.0232
71,0,CA1-SUB,2,13,0.0816,0,0.0085
71,0,CA1-SUB,2,14,0.2739,1,0.0146
71,0,CA1-SUB,2,15,-0.4111,0,0.0257
71,0,CA1-SUB,2,16,-0.0039,0,-0.0045
71,0,CA1-SUB,2,17,-0.0267,0,0.0071
71,0,CA1-SUB,2,18,-0.1395,0,0.0179
71,0,CA1-SUB,2,19,0.3121,1,0.0026
71,0,CA1-SUB,2,20,-0.648,0,-0.0113
71,0,CA1-SUB,2,21,-0.1963,0,-0.0035
71,0,CA1-SUB,2,22,0.2852,1,-0.0215
71,0,CA1-SUB,2,23,0.1134,0,-0.1341
71,0,CA1-SUB,3,1,0.3386,1,0.0068
71,0,CA1-SUB,3,2,0.3735,1,0.0175
71,0,CA1-SUB,3,3,0.0833,0,0.0214
71,0,CA1-SUB,3,4,0.2082,1,0.0306
71,0,CA1-SUB,3,5,-0.1736,0,0.0329
71,0,CA1-SUB,3,6,-0.5076,0,0.0203
71,0,CA1-SUB,3,7,-0.0951,0,0.012
71,0,CA1-SUB,3,8,-0.1409,0,0.0004
71,0,CA1-SUB,3,9,-0.004,0,-0.0067
71,0,CA1-SUB,3,10,-0.2702,0,-0.0008
71,0,CA1-SUB,3,11,-0.1801,0,0.0186
71,0,CA1-SUB,3,12,-0.0434,0,0.0251
71,0,CA1-SUB,3,13,0.4919,1,0.0048
71,0,CA1-SUB,3,14,0.3473,1,-0.0128
71,0,CA1-SUB,3,15,-0.0155,0,-0.0131
71,0,CA1-SUB,3,16,-0.0937,0,-0.0112
71,0,CA1-SUB,3,17,-0.1277,0,-0.0231
71,0,CA1-SUB,3,18,0.3185,1,0.0023
71,0,CA1-SUB,3,19,0.3952,1,0.006
71,0,CA1-SUB,3,20,0.2557,1,-0.0078
71,0,CA1-SUB,3,21,-0.4833,0,-0.0305
71,0,CA1-SUB,3,22,0.0849,0,0.0438
71,0,CA1-SUB,3,23,-0.3412,0,0.0855
71,0,CA1-SUB,4,1,0.0915,0,-0.0104
71,0,CA1-SUB,4,2,-0.2944,0,-0.0066
71,0,CA1-SUB,4,3,-0.0563,0,-0.0059
71,0,CA1-SUB,4,4,-0.0722,0,-0.0079
71,0,CA1-SUB,4,5,0.0911,0,-0.0189
71,0,CA1-SUB,4,6,0.2457,1,-0.0077
71,0,CA1-SUB,4,7,-0.2506,0,-0.0176
71,0,CA1-SUB,4,8,0.1311,1,-0.013
71,0,CA1-SUB,4,9,0.0987,0,0.0005
71,0,CA1-SUB,4,10,-0.3809,0,0.0112
71,0,CA1-SUB,4,11,-0.2768,0,-0.0107
71,0,CA1-SUB,4,12,0.3789,1,-0.0078
71,0,CA1-SUB,4,13,0.2893,1,-0.0097
71,0,CA1-SUB,4,14,0.5218,1,-0.0027
