animal,learner,pair,dim,ifi,peak_lag_ms,cc_max,cc_at_zero,sig,n_sig
68,1,CA1-RSC,14,-0.14198726819817334,-110.0,0.0356,0.0013,0,0
68,1,CA1-RSC,15,0.0036900369003689936,-240.0,0.02,0.0155,0,0
68,1,CA1-RSC,16,0.4577936578829835,110.0,0.0264,0.0003,0,0
68,1,CA1-RSC,17,0.18686624818928058,120.0,0.0272,0.0084,0,0
68,1,CA1-RSC,18,0.0636152055857254,40.0,0.0258,-0.0008,0,0
68,1,CA3-DG,1,0.03181615917614907,0.0,0.3367,0.3367,1,2
68,1,CA3-DG,2,-0.0239147387574733,0.0,0.2475,0.2475,1,2
68,1,CA3-DG,3,0.28655799669265297,10.0,0.083,0.0773,0,2
68,1,CA3-DG,4,0.1634440588332508,0.0,0.1013,0.1013,0,2
68,1,CA3-DG,5,0.14816966879721094,-210.0,0.0416,0.0025,0,2
68,1,CA3-DG,6,0.3257889009793255,40.0,0.0494,0.016,0,2
68,1,CA3-DG,7,0.1137892376681614,250.0,0.0323,0.024,0,2
68,1,CA3-DG,8,0.25482625482625476,30.0,0.0355,0.0273,0,2
68,1,CA3-DG,9,0.20876220638690943,30.0,0.041,0.0,0,2
68,1,CA3-DG,10,0.1579503433703117,50.0,0.0406,0.015,0,2
68,1,CA3-DG,11,-0.06284454244762952,60.0,0.0281,-0.0018,0,2
68,1,CA3-DG,12,-0.33594004561746504,-150.0,0.0286,-0.0017,0,2
70,0,CA1-DG,1,-0.1727620428467866,0.0,0.2434,0.2434,1,6
70,0,CA1-DG,2,-0.10005695842035317,-60.0,0.0897,0.0547,1,6
70,0,CA1-DG,3,-0.0016724950585372195,80.0,0.0727,0.0614,0,6
70,0,CA1-DG,4,0.018730013704888186,-40.0,0.0659,0.0262,0,6
70,0,CA1-DG,5,0.02836134453781513,-40.0,0.0546,0.0437,1,6
70,0,CA1-DG,6,0.23869680851063824,0.0,0.0463,0.0463,0,6
70,0,CA1-DG,7,0.22579575596816967,30.0,0.0404,0.0093,0,6
70,0,CA1-DG,8,0.1468864468864469,-180.0,0.0353,0.03,0,6
70,0,CA1-DG,9,0.15579337312204156,240.0,0.0491,-0.0185,1,6
70,0,CA1-DG,10,0.241883392826789,80.0,0.0422,0.0116,0,6
70,0,CA1-DG,11,-0.1192468619246862,120.0,0.0266,0.0093,0,6
70,0,CA1-DG,12,0.04313053413310492,-210.0,0.0269,0.0217,0,6
70,0,CA1-DG,13,0.09380194728093098,10.0,0.0358,0.0038,0,6
70,0,CA1-DG,14,0.05839002267573691,50.0,0.0274,0.023,0,6
70,0,CA1-DG,15,0.24871982443306515,-210.0,0.0283,0.0035,0,6
70,0,CA1-DG,16,0.10859232175502734,50.0,0.0266,0.0118,0,6
70,0,CA1-DG,17,0.0457831325301205,60.0,0.0202,-0.0158,0,6
70,0,CA1-DG,18,-0.2833333333333334,-100.0,0.0185,0.0013,0,6
70,0,CA1-DG,19,0.3782951044162957,180.0,0.0238,0.0107,0,6
70,0,CA1-DG,20,0.08123904149620106,-110.0,0.0431,-0.0015,0,6
70,0,CA1-DG,21,0.17650548798576085,70.0,0.0277,0.0116,0,6
70,0,CA1-DG,22,0.03897685749086488,180.0,0.0234,0.0126,0,6
70,0,CA1-DG,23,0.2716804605973372,-160.0,0.0252,0.0097,1,6
70,0,CA1-DG,24,0.179372197309417,20.0,0.0229,0.0048,0,6
70,0,CA1-DG,25,0.025362318840579774,-40.0,0.0249,-0.0088,0,6
70,0,CA1-DG,26,-0.11359026369168362,-70.0,0.0255,-0.0018,1,6
70,0,CA1-DG,27,0.1413612565445026,-240.0,0.0251,0.007,0,6
70,0,CA1-DG,28,0.23825503355704705,130.0,0.0249,0.015,0,6
70,0,CA1-DG,29,-0.0980966325036603,-250.0,0.0308,-0.0146,0,6
70,0,CA1-DG,30,-0.11589242053789743,-200.0,0.025,-0.0053,0,6
70,0,CA1-RSC,1,-0.055373064289065986,10.0,0.0493,0.0417,1,7
70,0,CA1-RSC,2,-0.08338261383796573,-160.0,0.0446,0.0264,0,7
70,0,CA1-RSC,3,-0.25656756331602965,-30.0,0.0357,0.0235,1,7
70,0,CA1-RSC,4,0.12790146849834194,-20.0,0.0302,0.0016,0,7
70,0,CA1-RSC,5,0.009581677962140642,-170.0,0.0217,-0.0015,0,7
70,0,CA1-RSC,6,-0.1453804347826087,-120.0,0.0225,-0.0022,0,7
70,0,CA1-RSC,7,0.09123867069486412,60.0,0.0363,0.0028,0,7
70,0,CA1-RSC,8,-0.17104072398190037,-20.0,0.024,0.009,0,7
70,0,CA1-RSC,9,-0.13749454386730672,-140.0,0.0173,0.0118,0,7
70,0,CA1-RSC,10,-0.08060360691939648,-200.0,0.0288,0.0085,0,7
70,0,CA1-RSC,11,-0.07512690355329943,-150.0,0.0188,0.0082,0,7
70,0,CA1-RSC,12,-0.10832879695155159,200.0,0.0259,-0.0041,0,7
70,0,CA1-RSC,13,-0.25011515430677106,-240.0,0.021,0.0069,1,7
70,0,CA1-RSC,14,-0.2514249525015834,-90.0,0.0233,0.0159,1,7
70,0,CA1-RSC,15,-0.1030577576443942,-190.0,0.0237,0.0101,0,7
70,0,CA1-RSC,16,-0.2311144353029169,-20.0,0.0214,0.0119,0,7
70,0,CA1-RSC,17,-0.1689189189189189,-160.0,0.0253,0.0111,1,7
70,0,CA1-RSC,18,-0.16326530612244897,-10.0,0.0341,0.0234,0,7
70,0,CA1-RSC,19,-0.17704011065006925,-170.0,0.0184,-0.0097,0,7
70,0,CA1-RSC,20,-0.3977591036414565,-240.0,0.0255,0.016,0,7
70,0,CA1-RSC,21,-0.2286002014098692,-60.0,0.0226,-0.0021,0,7
70,0,CA1-RSC,22,0.34602076124567477,110.0,0.0163,-0.0161,0,7
70,0,CA1-RSC,23,-0.12482977757603261,120.0,0.0228,-0.0039,1,7
70,0,CA1-RSC,24,0.08036739380022952,160.0,0.0222,0.0116,0,7
70,0,CA1-RSC,25,0.12951807228915668,60.0,0.0255,0.0052,0,7
70,0,CA1-RSC,26,0.24613899613899615,-40.0,0.0232,-0.0006,0,7
70,0,CA1-RSC,27,-0.06275884039503023,-200.0,0.0259,-0.0066,0,7
70,0,CA1-RSC,28,0.09157509157509151,90.0,0.0219,-0.0175,0,7
70,0,CA1-RSC,29,0.08428246013667438,230.0,0.0267,-0.0027,0,7
70,0,CA1-RSC,30,-0.015559772296015104,-130.0,0.0263,-0.0079,1,7
70,0,CA1-SUB,1,0.04779766979255459,0.0,0.1352,0.1352,0,3
70,0,CA1-SUB,2,0.0942524115755625,200.0,0.0566,0.0202,0,3
70,0,CA1-SUB,3,0.05274755543313588,230.0,0.0489,0.0375,1,3
70,0,CA1-SUB,4,-0.3143646408839779,0.0,0.0369,0.0369,0,3
70,0,CA1-SUB,5,0.19298245614035092,0.0,0.0406,0.0406,1,3
70,0,CA1-SUB,6,0.08592634884384809,-100.0,0.0314,-0.0086,0,3
70,0,CA1-SUB,7,-0.01532442125855891,-100.0,0.0226,0.009,0,3
70,0,CA1-SUB,8,0.05905773059057738,-190.0,0.0243,0.0177,0,3
70,0,CA1-SUB,9,-0.2260412454508694,-150.0,0.0268,0.0116,0,3
70,0,CA1-SUB,10,0.21422004290530183,-110.0,0.0278,0.0236,0,3
70,0,CA1-SUB,11,0.11399805131536211,250.0,0.0258,0.0014,0,3
70,0,CA1-SUB,12,0.23992133726647005,0.0,0.0285,0.0285,0,3
70,0,CA1-SUB,13,0.11058263971462551,220.0,0.0334,0.0169,0,3
70,0,CA1-SUB,14,0.05920519059205185,110.0,0.0265,0.0045,0,3
70,0,CA1-SUB,15,-0.20116959064327491,-10.0,0.0201,-0.0065,0,3
70,0,CA1-SUB,16,0.012903225806451627,-20.0,0.0283,0.0243,0,3
70,0,CA1-SUB,17,0.1144644828855354,10.0,0.0235,-0.0073,0,3
70,0,CA1-SUB,18,-0.22819701762313607,-60.0,0.0273,0.0097,0,3
70,0,CA1-SUB,19,-0.16674584323040378,-220.0,0.0206,-0.01,0,3
70,0,CA1-SUB,20,0.026554856743535953,250.0,0.0285,-0.0088,0,3
70,0,CA1-SUB,21,-0.1888310459062944,-90.0,0.0209,0.0022,0,3
70,0,CA1-SUB,22,-0.25268513284341443,200.0,0.0155,0.004,0,3
70,0,CA1-SUB,23,-0.14792899408284024,-10.0,0.0164,0.0056,1,3
70,0,CA1-SUB,24,0.17006802721088432,140.0,0.0125,0.0093,0,3
70,0,CA1-SUB,25,-0.378692927484333,-100.0,0.018,-0.0133,0,3
70,0,CA1-SUB,26,0.0708074534161491,-210.0,0.0221,-0.0091,0,3
70,0,CA1-SUB,27,0.1272203552568411,-150.0,0.0207,0.0077,0,3
70,0,CA1-SUB,28,0.19036519036519028,80.0,0.024,0.0092,0,3
70,0,CA1-SUB,29,-0.154858934169279,-110.0,0.0377,-0.0128,0,3
70,0,CA1-SUB,30,0.22595963593193516,250.0,0.035,0.0032,0,3
70,0,CA1-V1,1,0.06372913164170933,0.0,0.1709,0.1709,1,6
70,0,CA1-V1,2,-0.19069912609238457,0.0,0.108,0.108,0,6
70,0,CA1-V1,3,0.06353624591552698,-20.0,0.0555,0.0495,0,6
70,0,CA1-V1,4,-0.36405743399722107,-230.0,0.0406,0.0176,0,6
70,0,CA1-V1,5,-0.15386422363166558,170.0,0.0393,0.015,0,6
70,0,CA1-V1,6,-0.19907807548256978,-100.0,0.0273,-0.0058,0,6
70,0,CA1-V1,7,-0.4109319701140385,-100.0,0.034,0.0124,1,6
70,0,CA1-V1,8,-0.3926128590971272,140.0,0.03,0.0069,0,6
70,0,CA1-V1,9,0.2644285175405507,-240.0,0.0364,-0.0187,0,6
70,0,CA1-V1,10,-0.1078395288921605,240.0,0.0209,0.0024,1,6
70,0,CA1-V1,11,0.1056689342403628,-100.0,0.0265,-0.0071,0,6
70,0,CA1-V1,12,-0.18644067796610175,210.0,0.0225,0.0112,0,6
70,0,CA1-V1,13,-0.28289686388619467,-20.0,0.026,0.0113,1,6
70,0,CA1-V1,14,-0.2194637537239324,170.0,0.0191,-0.0123,0,6
70,0,CA1-V1,15,-0.4985180794309425,-100.0,0.0242,-0.0069,0,6
70,0,CA1-V1,16,-0.26250516742455565,-180.0,0.0295,0.0163,1,6
70,0,CA1-V1,17,-0.13183060109289613,-40.0,0.0249,-0.0049,0,6
70,0,CA1-V1,18,-0.07550280250576989,-110.0,0.0247,0.0059,1,6
70,0,CA1-V1,19,0.07203579418344534,190.0,0.028,0.0062,0,6
70,0,CA1-V1,20,0.04361873990306957,-170.0,0.0309,0.0037,0,6
70,0,CA1-V1,21,0.1765213638325421,-70.0,0.0241,0.0105,0,6
70,0,CA1-V1,22,-0.014427412082957579,-60.0,0.0179,-0.0122,0,6
70,0,CA1-V1,23,-0.023771790808241034,-250.0,0.0297,-0.0045,0,6
70,0,CA1-V1,24,0.14673157162726017,50.0,0.0284,0.0059,0,6
70,0,CA1-V1,25,0.4099554836098747,160.0,0.0244,0.0129,0,6
70,0,CA1-V1,26,0.4274661508704061,80.0,0.0209,0.0059,0,6
70,0,CA1-V1,27,0.1892963330029732,110.0,0.0233,0.0043,0,6
70,0,CA1-V1,28,0.10409745293466224,170.0,0.0284,-0.0069,0,6
70,0,CA1-V1,29,-0.4357184409540431,-130.0,0.0206,-0.0086,0,6
70,0,CA1-V1,30,-0.2680084745762711,-200.0,0.0264,0.0059,0,6
70,0,RSC-SUB,1,0.158788435061955,0.0,0.1747,0.1747,1,1
70,0,RSC-SUB,2,-0.28833455612619213,0.0,0.083,0.083,0,1
70,0,RSC-SUB,3,0.12212171052631579,0.0,0.0679,0.0679,0,1
70,0,RSC-SUB,4,0.13526229122559394,10.0,0.058,0.0178,0,1
70,0,RSC-SUB,5,-0.05977771102433174,10.0,0.0387,0.0335,0,1
70,0,RSC-SUB,6,0.09152734485689995,-80.0,0.0357,0.02,0,1
70,0,RSC-SUB,7,0.16942422236929194,160.0,0.0241,0.0208,0,1
70,0,RSC-SUB,8,0.35627240143369165,120.0,0.0294,0.0024,0,1
70,0,RSC-SUB,9,-0.07527675276752767,-50.0,0.0188,0.0146,0,1
70,0,RSC-SUB,10,0.19560094265514533,-10.0,0.021,0.0162,0,1
70,0,RSC-SUB,11,-0.06761346094473596,-80.0,0.0716,0.009,0,1
70,0,RSC-SUB,12,0.38508003624282694,40.0,0.0213,0.0161,0,1
70,0,RSC-SUB,13,0.12692967409948544,-40.0,0.0229,0.001,0,1
70,0,RSC-SUB,14,0.09213180901143232,-100.0,0.0241,-0.0023,0,1
70,0,RSC-SUB,15,-0.5184135977337111,-10.0,0.0234,-0.0012,0,1
70,0,RSC-SUB,16,0.3133980582524272,20.0,0.0268,0.0178,0,1
70,0,RSC-SUB,17,-0.22648083623693369,-10.0,0.0339,0.011,0,1
70,0,RSC-SUB,18,0.41113744075829395,190.0,0.0233,0.0099,0,1
70,0,RSC-SUB,19,0.18372703412073488,60.0,0.0216,0.0091,0,1
70,0,RSC-SUB,20,0.3020928116469518,80.0,0.0209,0.0077,0,1
70,0,RSC-SUB,21,-0.11330049261083734,-10.0,0.0161,0.0089,0,1
70,0,RSC-SUB,22,0.14081145584725535,-30.0,0.0195,0.0121,0,1
70,0,RSC-SUB,23,-0.35556695741405847,-80.0,0.0249,0.0084,0,1
70,0,RSC-SUB,24,0.37734939759036135,10.0,0.0244,-0.0127,0,1
70,0,RSC-SUB,25,0.18340611353711797,-120.0,0.0242,-0.006,0,1
70,0,RSC-SUB,26,0.07567127746135059,170.0,0.0195,0.0059,0,1
70,0,RSC-SUB,27,0.0,-110.0,0.0165,0.0005,0,1
70,0,RSC-SUB,28,-0.023102310231023018,-10.0,0.0231,-0.0026,0,1
70,0,RSC-SUB,29,0.1673956262425448,90.0,0.0244,-0.0116,0,1
70,0,RSC-SUB,30,-0.04703055269481641,-220.0,0.025,-0.006,0,1
70,0,V1-RSC,1,0.018522123647690292,30.0,0.5081,0.2784,0,11
70,0,V1-RSC,2,0.11219091301287432,0.0,0.1523,0.1523,1,11
70,0,V1-RSC,3,0.16530603429657462,110.0,0.1102,0.074,1,11
70,0,V1-RSC,4,0.27507964371627347,0.0,0.0889,0.0889,0,11
70,0,V1-RSC,5,0.17122661122661123,0.0,0.072,0.072,0,11
70,0,V1-RSC,6,0.2512724350388428,10.0,0.0507,0.0132,1,11
70,0,V1-RSC,7,0.18476357267950966,100.0,0.0456,0.0394,1,11
70,0,V1-RSC,8,0.23362906632868613,60.0,0.0347,0.0273,1,11
70,0,V1-RSC,9,-0.02088825795984583,-10.0,0.0292,0.0164,0,11
70,0,V1-RSC,10,0.09322865554465147,-10.0,0.0379,0.0134,0,11
70,0,V1-RSC,11,0.008538667967796993,80.0,0.0267,-0.0055,0,11
70,0,V1-RSC,12,0.40659955257270686,170.0,0.0337,0.0087,1,11
70,0,V1-RSC,13,0.4407836153161175,140.0,0.0343,-0.0088,0,11
70,0,V1-RSC,14,0.08038189097628579,0.0,0.0293,0.0293,1,11
70,0,V1-RSC,15,-0.012527233115468418,-50.0,0.0298,0.011,0,11
70,0,V1-RSC,16,0.053989813242784325,60.0,0.0253,-0.0052,1,11
70,0,V1-RSC,17,0.22311111111111115,120.0,0.0283,0.0103,1,11
70,0,V1-RSC,18,0.23227575401488448,100.0,0.0248,0.0104,0,11
70,0,V1-RSC,19,0.1991817949373562,120.0,0.0369,0.0007,0,11
70,0,V1-RSC,20,-0.0335212103233462,80.0,0.0351,0.0072,0,11
70,0,V1-RSC,21,0.11118713650359219,120.0,0.0278,0.0208,0,11
70,0,V1-RSC,22,-0.31644518272425237,30.0,0.0276,0.024,1,11
70,0,V1-RSC,23,0.09934154022330377,100.0,0.0279,0.0129,0,11
70,0,V1-RSC,24,-0.020734812659148852,220.0,0.0241,0.0103,0,11
70,0,V1-RSC,25,0.3798219584569732,100.0,0.0344,0.0016,0,11
70,0,V1-RSC,26,0.16323633782824706,220.0,0.0268,0.0034,0,11
70,0,V1-RSC,27,-0.10490992582126456,120.0,0.0286,-0.0042,0,11
70,0,V1-RSC,28,0.07300215982721377,-30.0,0.0224,-0.0016,0,11
70,0,V1-RSC,29,-0.028186274509803943,190.0,0.022,-0.012,1,11
70,0,V1-RSC,30,0.0454545454545455,250.0,0.0192,-0.0076,0,11
71,0,CA1-CA3,1,-0.22921269915106407,0.0,0.2238,0.2238,1,15
71,0,CA1-CA3,2,0.2858524009023526,10.0,0.0463,0.0317,1,15
71,0,CA1-CA3,3,-0.0032232070910555915,0.0,0.0499,0.0499,1,15
71,0,CA1-CA3,4,-0.1750681198910082,-250.0,0.033,0.012,0,15
71,0,CA1-CA3,5,-0.12251191477432014,-10.0,0.0314,0.029,1,15
71,0,CA1-CA3,6,-0.2632013201320132,-220.0,0.026,0.0259,0,15
71,0,CA1-CA3,7,-0.13281972265023123,-40.0,0.0354,0.0097,0,15
71,0,CA1-CA3,8,0.05028421512898989,-20.0,0.029,0.0007,0,15
71,0,CA1-CA3,9,-0.006627136379490729,220.0,0.0235,0.0023,0,15
71,0,CA1-CA3,10,0.019984012789768236,-80.0,0.0302,0.0173,1,15
71,0,CA1-CA3,11,0.11467522052927018,60.0,0.0202,0.0066,1,15
71,0,CA1-CA3,12,-0.015787705744037674,-200.0,0.0304,-0.0028,0,15
71,0,CA1-CA3,13,-0.11677282377919332,-120.0,0.0206,0.0131,1,15
71,0,CA1-CA3,14,-0.09538702111024239,-60.0,0.0287,0.01,1,15
71,0,CA1-CA3,15,-0.1805555555555556,200.0,0.0212,0.0053,1,15
71,0,CA1-CA3,16,0.24684684684684682,160.0,0.0252,-0.0054,1,15
71,0,CA1-CA3,17,0.156353330184223,250.0,0.0224,0.0098,1,15
71,0,CA1-CA3,18,-0.19140919366993217,-220.0,0.0293,0.0074,1,15
71,0,CA1-CA3,19,-0.06844444444444447,-230.0,0.0215,0.0015,1,15
71,0,CA1-CA3,20,-0.08616445100935495,-210.0,0.0202,0.006,0,15
71,0,CA1-CA3,21,-0.0009551098376313507,160.0,0.0245,0.0036,1,15
71,0,CA1-CA3,22,-0.04224015187470342,-250.0,0.0239,-0.0059,1,15
71,0,CA1-CA3,23,-0.004647560030983594,120.0,0.0236,-0.0001,0,15
71,0,CA1-DG,1,0.0792263460533194,0.0,0.2401,0.2401,0,11
71,0,CA1-DG,2,-0.18604210127062404,0.0,0.1696,0.1696,1,11
71,0,CA1-DG,3,-0.24127325849607878,90.0,0.0469,-0.0029,0,11
71,0,CA1-DG,4,-0.3036805011746281,-150.0,0.038,0.0272,1,11
71,0,CA1-DG,5,-0.012944983818770133,-130.0,0.0414,0.0344,0,11
71,0,CA1-DG,6,-0.05201127337945166,60.0,0.0321,0.0242,1,11
71,0,CA1-DG,7,0.18439479826608873,30.0,0.0275,0.0209,0,11
71,0,CA1-DG,8,-0.3910427807486631,-230.0,0.0234,-0.0098,1,11
71,0,CA1-DG,9,-0.3533734134936539,-250.0,0.0282,-0.0057,0,11
71,0,CA1-DG,10,-0.03006442376521112,-210.0,0.0234,-0.0038,1,11
71,0,CA1-DG,11,-0.18971507991660877,-130.0,0.0275,0.0184,1,11
71,0,CA1-DG,12,-0.4201564657156005,-10.0,0.0268,-0.0081,0,11
71,0,CA1-DG,13,-0.07463952502120448,-30.0,0.0228,0.0008,0,11
71,0,CA1-DG,14,-0.08115543328748295,-20.0,0.019,0.0165,1,11
71,0,CA1-DG,15,0.23491655969191266,180.0,0.0307,0.0083,1,11
71,0,CA1-DG,16,0.35861182519280205,70.0,0.0196,-0.0138,1,11
71,0,CA1-DG,17,-0.04803115534400691,170.0,0.0215,0.0051,1,11
71,0,CA1-DG,18,-0.041860465116279034,-140.0,0.0239,-0.0186,0,11
71,0,CA1-DG,19,-0.04656084656084654,-110.0,0.0261,0.0064,1,11
71,0,CA1-DG,20,0.22276956759715383,220.0,0.0254,0.0056,0,11
71,0,CA1-DG,21,-0.09681929395316335,-130.0,0.021,-0.0051,0,11
71,0,CA1-DG,22,-0.07563025210084036,-150.0,0.0174,-0.0005,0,11
71,0,CA1-DG,23,-0.18305882352941177,-20.0,0.0235,0.0183,0,11
71,0,CA1-RSC,1,0.10723668497731068,0.0,0.0843,0.0843,1,14
71,0,CA1-RSC,2,-0.03301450169700713,0.0,0.0414,0.0414,1,14
71,0,CA1-RSC,3,0.23153115971935628,40.0,0.024,0.0155,0,14
71,0,CA1-RSC,4,0.21893491124260345,160.0,0.0356,-0.0061,1,14
71,0,CA1-RSC,5,0.22469135802469134,100.0,0.0307,0.0151,1,14
71,0,CA1-RSC,6,0.12463614712887014,160.0,0.0345,0.0229,1,14
71,0,CA1-RSC,7,-0.342477496785255,-40.0,0.0251,-0.0005,1,14
71,0,CA1-RSC,8,-0.19801980198019806,-100.0,0.0193,0.0079,0,14
71,0,CA1-RSC,9,-0.10590137429264346,-100.0,0.0226,-0.0087,1,14
71,0,CA1-RSC,10,-0.07229894394800974,-130.0,0.0212,-0.0193,1,14
71,0,CA1-RSC,11,0.03865393360618463,130.0,0.0229,0.0113,1,14
71,0,CA1-RSC,12,0.04645227156712617,150.0,0.0232,0.0184,1,14
71,0,CA1-RSC,13,0.20088462956137115,200.0,0.0223,-0.0137,1,14
71,0,CA1-RSC,14,-0.022620904836193317,-150.0,0.0189,-0.0062,1,14
71,0,CA1-RSC,15,-0.3850931677018633,-240.0,0.0283,-0.0115,0,14
71,0,CA1-RSC,16,0.16789758739537167,80.0,0.0248,-0.0172,0,14
71,0,CA1-RSC,17,0.1555711282410651,120.0,0.0322,-0.0086,0,14
71,0,CA1-RSC,18,-0.01445922498554075,-90.0,0.0192,0.0052,0,14
71,0,CA1-RSC,19,-0.16801075268817203,-40.0,0.0218,0.0064,0,14
71,0,CA1-RSC,20,0.14607797087834665,180.0,0.0213,0.0001,0,14
71,0,CA1-RSC,21,0.1830799735624587,10.0,0.0284,-0.0009,0,14
71,0,CA1-RSC,22,-0.1394196744515216,-140.0,0.0277,0.0064,1,14
71,0,CA1-RSC,23,-0.043035631652013046,10.0,0.0183,0.0064,1,14
71,0,CA1-SUB,1,-0.15824400204185807,-90.0,0.0358,0.0174,0,5
71,0,CA1-SUB,2,0.06838382006167246,80.0,0.038,0.0368,0,5
71,0,CA1-SUB,3,0.01095890410958901,0.0,0.0376,0.0376,0,5
71,0,CA1-SUB,4,0.16345817290864548,70.0,0.0283,0.0039,1,5
71,0,CA1-SUB,5,-0.22798251093066826,-20.0,0.0423,0.0045,0,5
71,0,CA1-SUB,6,-0.32217261904761896,-120.0,0.0229,0.0001,0,5
71,0,CA1-SUB,7,-0.20404858299595147,-150.0,0.0281,-0.0024,0,5
71,0,CA1-SUB,8,-0.09462528387585155,240.0,0.0273,0.0074,0,5
71,0,CA1-SUB,9,-0.1516569200779727,-210.0,0.0323,-0.0022,0,5
71,0,CA1-SUB,10,0.09262759924385643,-220.0,0.0249,0.0134,1,5
71,0,CA1-SUB,11,-0.19395711500974655,230.0,0.0206,0.0135,0,5
71,0,CA1-SUB,12,-0.21163837894007614,-150.0,0.0285,0.0065,0,5
71,0,CA1-SUB,13,0.13507545086492453,130.0,0.0248,0.0064,0,5
71,0,CA1-SUB,14,-0.07039790118058588,240.0,0.0293,0.0109,0,5
71,0,CA1-SUB,15,0.02305159165751918,120.0,0.023,0.0048,0,5
71,0,CA1-SUB,16,0.12734584450402134,-110.0,0.0235,0.0163,0,5
71,0,CA1-SUB,17,0.027504244482173146,170.0,0.0309,0.0079,1,5
71,0,CA1-SUB,18,0.11950655358519659,170.0,0.0229,-0.0082,0,5
71,0,CA1-SUB,19,0.12954747116237797,130.0,0.0351,0.0,0,5
71,0,CA1-SUB,20,0.0447901933050448,-180.0,0.0282,0.0013,0,5
71,0,CA1-SUB,21,0.08653401203146695,-230.0,0.0276,-0.0216,1,5
71,0,CA1-SUB,22,0.13345747982619485,-130.0,0.0195,0.0144,1,5
71,0,CA1-SUB,23,-0.22193211488250655,-140.0,0.0187,-0.0053,0,5
71,0,CA1-V1,1,0.029097387173396678,110.0,0.0535,0.0311,0,13
71,0,CA1-V1,2,0.09306930693069297,0.0,0.0308,0.0308,1,13
71,0,CA1-V1,3,0.007170795306388561,-200.0,0.0346,0.0007,0,13
71,0,CA1-V1,4,-0.009919697685403859,250.0,0.0284,0.0086,0,13
71,0,CA1-V1,5,-0.1347248576850095,-140.0,0.0313,0.0098,0,13
71,0,CA1-V1,6,0.24389075227599427,170.0,0.0172,0.0075,1,13
71,0,CA1-V1,7,-0.1887875717662952,-140.0,0.0241,0.0237,0,13
71,0,CA1-V1,8,0.10606920022688604,-230.0,0.0259,-0.005,1,13
71,0,CA1-V1,9,0.18062471706654598,170.0,0.0234,0.019,1,13
71,0,CA1-V1,10,0.025799793601651144,0.0,0.016,0.016,1,13
71,0,CA1-V1,11,0.23727844482561472,30.0,0.0284,-0.0092,0,13
71,0,CA1-V1,12,-0.09848156182212571,-130.0,0.0214,0.0029,1,13
71,0,CA1-V1,13,-0.24999999999999994,70.0,0.0207,-0.0018,1,13
71,0,CA1-V1,14,0.17287488061127027,-150.0,0.0224,-0.0151,1,13
71,0,CA1-V1,15,0.11705069124423963,120.0,0.0216,0.0147,1,13
71,0,CA1-V1,16,-0.033416458852867835,-190.0,0.0239,0.0205,0,13
71,0,CA1-V1,17,0.03734439834024897,-10.0,0.0209,0.0138,0,13
71,0,CA1-V1,18,-0.019361590790162236,210.0,0.024,0.0043,1,13
71,0,CA1-V1,19,0.1971706454465076,110.0,0.0205,0.0177,0,13
71,0,CA1-V1,20,-0.1414427157001415,0.0,0.0365,0.0365,0,13
71,0,CA1-V1,21,0.020795660036166473,100.0,0.0278,-0.0035,1,13
71,0,CA1-V1,22,0.12391573729863684,160.0,0.022,0.005,1,13
71,0,CA1-V1,23,0.10614525139664804,100.0,0.02,0.0065,1,13
71,0,CA3-DG,1,0.10516512020611757,0.0,0.3751,0.3751,1,13
71,0,CA3-DG,2,-0.04191552327145547,0.0,0.3534,0.3534,1,13
71,0,CA3-DG,3,-0.014914321980114198,0.0,0.2272,0.2272,1,13
71,0,CA3-DG,4,-0.22167978479625397,-10.0,0.0988,0.0953,1,13
71,0,CA3-DG,5,0.11122244488977955,0.0,0.0654,0.0654,0,13
71,0,CA3-DG,6,-0.0977410947002607,0.0,0.0599,0.0599,1,13
71,0,CA3-DG,7,-0.035063663075416154,0.0,0.0605,0.0605,0,13
71,0,CA3-DG,8,-0.23115079365079363,-10.0,0.0576,0.0447,0,13
71,0,CA3-DG,9,0.0034453057708871563,160.0,0.0327,0.0231,0,13
71,0,CA3-DG,10,0.07129798903107856,80.0,0.0319,0.0194,0,13
71,0,CA3-DG,11,0.21528732471817438,-40.0,0.0263,0.0163,1,13
71,0,CA3-DG,12,0.1202727836329819,30.0,0.0273,0.0193,1,13
71,0,CA3-DG,13,-0.10221586847748391,-110.0,0.0246,-0.0011,1,13
71,0,CA3-DG,14,0.20396515470111146,0.0,0.0546,0.0546,0,13
71,0,CA3-DG,15,-0.15445859872611462,0.0,0.024,0.024,1,13
71,0,CA3-DG,16,-0.04731660844712602,50.0,0.0279,0.0173,0,13
71,0,CA3-DG,17,0.03142329020332713,0.0,0.0296,0.0296,1,13
71,0,CA3-DG,18,0.3819742489270387,0.0,0.0316,0.0316,1,13
71,0,CA3-DG,19,-0.40780730897009976,-200.0,0.0271,-0.0075,0,13
71,0,CA3-DG,20,0.1285178236397747,-100.0,0.028,0.0071,0,13
71,0,CA3-DG,21,0.10256410256410257,100.0,0.0197,0.0173,0,13
71,0,CA3-DG,22,0.12464589235127482,230.0,0.0196,0.0158,1,13
71,0,CA3-DG,23,0.05643340857787813,0.0,0.0226,0.0226,0,13
71,0,CA3-DG,24,-0.062019013128112255,-10.0,0.0373,0.0134,1,13
