animal,pair,ordinal,matched,tail_abs_r,degenerate_trial
52,CA1-DG,2,0,0.02382,0
52,CA1-DG,2,1,0.02382,0
52,CA1-DG,2,2,0.028862000000000006,0
52,CA1-DG,3,0,0.017726,0
52,CA1-DG,3,2,0.019058,0
52,CA1-DG,4,0,0.020856,0
52,CA1-DG,4,2,0.017568,0
52,CA1-DG,5,0,0.024932,0
52,CA1-DG,5,2,0.024848,0
52,CA1-DG,6,0,0.02266,0
52,CA1-DG,6,2,0.021624,0
52,CA1-DG,7,0,0.021603999999999998,0
52,CA1-DG,7,2,0.021612,0
52,CA1-DG,8,0,0.027152,0
52,CA1-DG,8,2,0.025598,0
52,CA1-DG,9,0,0.026736,0
52,CA1-DG,9,2,0.026736,0
52,CA1-DG,10,0,0.016404,0
52,CA1-DG,10,2,0.016352,0
52,CA1-RSC,1,0,0.018152,0
52,CA1-RSC,1,1,0.017032,0
52,CA1-RSC,1,2,0.014016,0
52,CA1-RSC,2,0,0.031222,0
52,CA1-RSC,2,1,0.031222,0
52,CA1-RSC,2,2,0.034089999999999995,0
52,CA1-RSC,3,0,0.015667999999999998,0
52,CA1-RSC,3,2,0.018875999999999997,0
52,CA1-RSC,4,0,0.021962,0
52,CA1-RSC,4,2,0.021482,0
52,CA1-RSC,5,0,0.017032,0
52,CA1-RSC,5,2,0.020008,0
52,CA1-RSC,6,0,0.014904,0
52,CA1-RSC,6,2,0.016332000000000003,0
52,CA1-RSC,7,0,0.014232,0
52,CA1-RSC,7,2,0.014226000000000003,0
52,CA1-RSC,8,0,0.02533,0
52,CA1-RSC,8,2,0.025388,0
52,CA1-RSC,9,0,0.009704,0
52,CA1-RSC,9,2,0.009704,0
52,CA1-RSC,10,0,0.007566000000000001,0
52,CA1-RSC,10,2,0.007768,0
52,CA1-V1,1,0,0.01662,0
52,CA1-V1,1,1,0.017176,0
52,CA1-V1,1,2,0.017386,0
52,CA1-V1,2,0,0.026224000000000004,0
52,CA1-V1,2,1,0.026224000000000004,0
52,CA1-V1,2,2,0.024083999999999994,0
52,CA1-V1,3,0,0.030296,0
52,CA1-V1,3,2,0.036646,0
52,CA1-V1,4,0,0.030986000000000003,0
52,CA1-V1,4,2,0.037864,0
52,CA1-V1,5,0,0.03654400000000001,0
52,CA1-V1,5,2,0.036478000000000003,0
52,CA1-V1,6,0,0.021508,0
52,CA1-V1,6,2,0.02115,0
52,CA1-V1,7,0,0.037174,0
52,CA1-V1,7,2,0.039172,0
52,CA1-V1,8,0,0.030854,0
52,CA1-V1,8,2,0.031470000000000005,0
52,CA1-V1,9,0,0.018897999999999998,0
52,CA1-V1,9,2,0.018897999999999998,0
52,CA1-V1,10,0,0.03345,0
52,CA1-V1,10,2,0.033694,0
52,CA3-DG,1,0,0.074902,0
52,CA3-DG,1,1,0.07338599999999999,0
52,CA3-DG,1,2,0.079206,0
52,CA3-DG,2,0,0.079464,0
52,CA3-DG,2,1,0.079464,0
52,CA3-DG,2,2,0.083194,0
52,CA3-DG,3,0,0.067668,0
52,CA3-DG,3,2,0.063234,0
52,CA3-DG,4,0,0.050832,0
52,CA3-DG,4,2,0.05623399999999999,0
52,CA3-DG,5,0,0.044997999999999996,0
52,CA3-DG,5,2,0.047288,0
52,CA3-DG,6,0,0.054674,0
52,CA3-DG,6,2,0.051432,0
52,CA3-DG,7,0,0.065496,0
52,CA3-DG,7,2,0.064932,0
52,CA3-DG,8,0,0.058342000000000005,0
52,CA3-DG,8,2,0.060208000000000005,0
52,CA3-DG,9,0,0.061228000000000005,0
