animal,learner,pair,cond,area,unit,contrib
73,1,CA1-SUB,cued,CA1,13,0.015089
73,1,CA1-SUB,cued,CA1,14,0.040046
73,1,CA1-SUB,cued,CA1,15,1.063338
73,1,CA1-SUB,cued,CA1,16,1.071778
73,1,CA1-SUB,cued,CA1,17,1.307473
73,1,CA1-SUB,cued,CA1,18,0.87453
73,1,CA1-SUB,cued,CA1,19,1.601525
73,1,CA1-SUB,cued,CA1,20,1.262905
73,1,CA1-SUB,cued,CA1,21,1.483053
73,1,CA1-SUB,cued,SUB,0,0.128544
73,1,CA1-SUB,cued,SUB,1,0.058927
73,1,CA1-SUB,cued,SUB,2,0.83894
73,1,CA1-SUB,cued,SUB,3,0.894877
73,1,CA1-SUB,cued,SUB,4,0.33633
73,1,CA1-SUB,cued,SUB,5,0.892463
73,1,CA1-SUB,cued,SUB,6,0.834637
73,1,CA1-SUB,cued,SUB,7,0.825754
73,1,CA1-SUB,cued,SUB,8,0.245571
73,1,CA1-SUB,cued,SUB,9,0.782545
73,1,CA1-SUB,cued,SUB,10,0.909659
73,1,CA1-SUB,cued,SUB,11,0.890074
73,1,CA1-SUB,cued,SUB,12,0.886737
73,1,CA1-SUB,cued,SUB,13,0.470586
73,1,CA1-SUB,cued,SUB,14,0.88171
73,1,CA1-SUB,cued,SUB,15,0.462078
73,1,CA1-SUB,cued,SUB,16,0.401005
73,1,CA1-SUB,cued,SUB,17,0.67821
73,1,CA1-SUB,cued,SUB,18,0.342677
73,1,CA1-SUB,cued,SUB,19,0.626341
73,1,CA1-SUB,cued,SUB,20,0.031327
73,1,CA1-SUB,cued,SUB,21,0.268761
73,1,CA1-SUB,cued,SUB,22,0.908848
73,1,CA1-SUB,cued,SUB,23,0.577378
73,1,CA1-SUB,cued,SUB,24,0.879458
73,1,CA1-SUB,cued,SUB,25,0.013418
73,1,CA1-SUB,cued,SUB,26,0.815491
73,1,RSC-SUB,uncued,RSC,0,0.09355
73,1,RSC-SUB,uncued,RSC,1,0.10093
73,1,RSC-SUB,uncued,RSC,2,0.740081
73,1,RSC-SUB,uncued,RSC,3,0.073042
73,1,RSC-SUB,uncued,RSC,4,0.076747
73,1,RSC-SUB,uncued,RSC,5,0.765456
73,1,RSC-SUB,uncued,RSC,6,0.020617
73,1,RSC-SUB,uncued,RSC,7,0.020574
73,1,RSC-SUB,uncued,RSC,8,0.027682
73,1,RSC-SUB,uncued,RSC,9,0.013592
73,1,RSC-SUB,uncued,RSC,10,0.022476
73,1,RSC-SUB,uncued,RSC,11,0.005383
73,1,RSC-SUB,uncued,RSC,12,0.023219
73,1,RSC-SUB,uncued,RSC,13,0.654423
73,1,RSC-SUB,uncued,RSC,14,0.798914
73,1,RSC-SUB,uncued,RSC,15,0.031145
73,1,RSC-SUB,uncued,RSC,16,0.061379
73,1,RSC-SUB,uncued,RSC,17,0.006794
73,1,RSC-SUB,uncued,RSC,18,0.01214
73,1,RSC-SUB,uncued,RSC,19,0.009131
73,1,RSC-SUB,uncued,RSC,20,0.109239
73,1,RSC-SUB,uncued,RSC,21,0.008771
73,1,RSC-SUB,uncued,RSC,22,0.060801
73,1,RSC-SUB,uncued,RSC,23,0.024362
73,1,RSC-SUB,uncued,RSC,24,0.005348
73,1,RSC-SUB,uncued,RSC,25,0.000811
73,1,RSC-SUB,uncued,RSC,26,0.017845
73,1,RSC-SUB,uncued,RSC,27,0.040481
73,1,RSC-SUB,uncued,RSC,28,0.779498
73,1,RSC-SUB,uncued,RSC,29,0.04937
73,1,RSC-SUB,uncued,RSC,30,0.013264
73,1,RSC-SUB,uncued,RSC,31,0.083888
73,1,RSC-SUB,uncued,RSC,32,0.814708
73,1,RSC-SUB,uncued,RSC,33,0.804501
73,1,RSC-SUB,uncued,RSC,34,0.033658
73,1,RSC-SUB,uncued,RSC,35,0.799385
73,1,RSC-SUB,uncued,RSC,36,0.020892
73,1,RSC-SUB,uncued,RSC,37,0.012398
73,1,RSC-SUB,uncued,RSC,38,0.57652
73,1,RSC-SUB,uncued,RSC,39,0.648633
73,1,RSC-SUB,uncued,RSC,40,0.622836
73,1,RSC-SUB,uncued,RSC,41,0.01966
73,1,RSC-SUB,uncued,RSC,42,0.690133
73,1,RSC-SUB,uncued,RSC,43,0.000257
73,1,RSC-SUB,uncued,RSC,44,9.4e-05
73,1,RSC-SUB,uncued,RSC,45,0.753577
73,1,RSC-SUB,uncued,RSC,46,0.632872
73,1,RSC-SUB,uncued,RSC,47,0.032858
73,1,RSC-SUB,uncued,RSC,48,0.121541
73,1,RSC-SUB,uncued,RSC,49,0.196516
73,1,RSC-SUB,uncued,RSC,50,0.025426
73,1,RSC-SUB,uncued,RSC,51,0.080989
73,1,RSC-SUB,uncued,RSC,52,0.056994
73,1,RSC-SUB,uncued,RSC,53,0.755537
73,1,RSC-SUB,uncued,RSC,54,0.03078
73,1,RSC-SUB,uncued,RSC,55,0.760154
73,1,RSC-SUB,uncued,SUB,0,0.12224
73,1,RSC-SUB,uncued,SUB,1,0.054448
73,1,RSC-SUB,uncued,SUB,2,0.277808
73,1,RSC-SUB,uncued,SUB,3,0.615288
73,1,RSC-SUB,uncued,SUB,4,0.200656
73,1,RSC-SUB,uncued,SUB,5,0.770683
73,1,RSC-SUB,uncued,SUB,6,0.752575
73,1,RSC-SUB,uncued,SUB,7,0.874736
73,1,RSC-SUB,uncued,SUB,8,0.329852
73,1,RSC-SUB,uncued,SUB,9,0.796916
73,1,RSC-SUB,uncued,SUB,10,0.905811
73,1,RSC-SUB,uncued,SUB,11,0.96271
73,1,RSC-SUB,uncued,SUB,12,0.901229
73,1,RSC-SUB,uncued,SUB,13,0.897134
73,1,RSC-SUB,uncued,SUB,14,0.911523
73,1,RSC-SUB,uncued,SUB,15,0.8927
73,1,RSC-SUB,uncued,SUB,16,0.575399
73,1,RSC-SUB,uncued,SUB,17,0.861785
73,1,RSC-SUB,uncued,SUB,18,0.771432
73,1,RSC-SUB,uncued,SUB,19,0.040327
73,1,RSC-SUB,uncued,SUB,20,0.061943
73,1,RSC-SUB,uncued,SUB,21,0.696878
73,1,RSC-SUB,uncued,SUB,22,0.914127
73,1,RSC-SUB,uncued,SUB,23,0.938779
73,1,RSC-SUB,uncued,SUB,24,0.904222
73,1,RSC-SUB,uncued,SUB,25,0.011885
73,1,RSC-SUB,uncued,SUB,26,0.035956
73,1,RSC-SUB,cued,RSC,0,0.058082
73,1,RSC-SUB,cued,RSC,1,0.009922
73,1,RSC-SUB,cued,RSC,2,0.104787
73,1,RSC-SUB,cued,RSC,3,0.099435
73,1,RSC-SUB,cued,RSC,4,0.826454
73,1,RSC-SUB,cued,RSC,5,0.640489
73,1,RSC-SUB,cued,RSC,6,0.016212
73,1,RSC-SUB,cued,RSC,7,0.013439
73,1,RSC-SUB,cued,RSC,8,0.024904
73,1,RSC-SUB,cued,RSC,9,0.01928
73,1,RSC-SUB,cued,RSC,10,0.843536
73,1,RSC-SUB,cued,RSC,11,0.004347
73,1,RSC-SUB,cued,RSC,12,0.01981
73,1,RSC-SUB,cued,RSC,13,0.535575
73,1,RSC-SUB,cued,RSC,14,0.838032
73,1,RSC-SUB,cued,RSC,15,0.06306
73,1,RSC-SUB,cued,RSC,16,0.829784
73,1,RSC-SUB,cued,RSC,17,0.016486
73,1,RSC-SUB,cued,RSC,18,0.008304
73,1,RSC-SUB,cued,RSC,19,0.01089
73,1,RSC-SUB,cued,RSC,20,0.015108
73,1,RSC-SUB,cued,RSC,21,0.003619
73,1,RSC-SUB,cued,RSC,22,0.031409
73,1,RSC-SUB,cued,RSC,23,0.039527
73,1,RSC-SUB,cued,RSC,24,0.824667
73,1,RSC-SUB,cued,RSC,25,0.0
73,1,RSC-SUB,cued,RSC,26,0.064404
73,1,RSC-SUB,cued,RSC,27,0.074572
73,1,RSC-SUB,cued,RSC,28,0.745597
73,1,RSC-SUB,cued,RSC,29,0.047417
73,1,RSC-SUB,cued,RSC,30,0.0171
73,1,RSC-SUB,cued,RSC,31,0.053636
73,1,RSC-SUB,cued,RSC,32,0.077837
73,1,RSC-SUB,cued,RSC,33,0.041868
73,1,RSC-SUB,cued,RSC,34,0.017138
73,1,RSC-SUB,cued,RSC,35,0.03949
73,1,RSC-SUB,cued,RSC,36,0.034815
73,1,RSC-SUB,cued,RSC,37,0.0917
73,1,RSC-SUB,cued,RSC,38,0.04927
73,1,RSC-SUB,cued,RSC,39,0.075133
73,1,RSC-SUB,cued,RSC,40,0.173931
73,1,RSC-SUB,cued,RSC,41,0.035026
73,1,RSC-SUB,cued,RSC,42,0.020459
73,1,RSC-SUB,cued,RSC,43,0.0
73,1,RSC-SUB,cued,RSC,44,0.0
73,1,RSC-SUB,cued,RSC,45,0.703708
73,1,RSC-SUB,cued,RSC,46,0.749368
73,1,RSC-SUB,cued,RSC,47,0.041714
73,1,RSC-SUB,cued,RSC,48,0.046202
73,1,RSC-SUB,cued,RSC,49,0.774975
73,1,RSC-SUB,cued,RSC,50,0.021536
73,1,RSC-SUB,cued,RSC,51,0.684157
73,1,RSC-SUB,cued,RSC,52,0.218502
73,1,RSC-SUB,cued,RSC,53,0.576397
73,1,RSC-SUB,cued,RSC,54,0.760164
73,1,RSC-SUB,cued,RSC,55,0.533977
73,1,RSC-SUB,cued,SUB,0,0.126098
73,1,RSC-SUB,cued,SUB,1,0.060252
73,1,RSC-SUB,cued,SUB,2,0.82987
73,1,RSC-SUB,cued,SUB,3,0.893613
73,1,RSC-SUB,cued,SUB,4,0.333668
73,1,RSC-SUB,cued,SUB,5,0.890577
73,1,RSC-SUB,cued,SUB,6,0.832175
73,1,RSC-SUB,cued,SUB,7,0.826339
73,1,RSC-SUB,cued,SUB,8,0.247706
73,1,RSC-SUB,cued,SUB,9,0.781173
73,1,RSC-SUB,cued,SUB,10,0.908311
73,1,RSC-SUB,cued,SUB,11,0.871858
73,1,RSC-SUB,cued,SUB,12,0.886126
73,1,RSC-SUB,cued,SUB,13,0.468186
73,1,RSC-SUB,cued,SUB,14,0.881451
73,1,RSC-SUB,cued,SUB,15,0.464377
73,1,RSC-SUB,cued,SUB,16,0.407197
73,1,RSC-SUB,cued,SUB,17,0.686902
73,1,RSC-SUB,cued,SUB,18,0.340677
73,1,RSC-SUB,cued,SUB,19,0.625662
73,1,RSC-SUB,cued,SUB,20,0.030338
73,1,RSC-SUB,cued,SUB,21,0.271496
73,1,RSC-SUB,cued,SUB,22,0.909638
73,1,RSC-SUB,cued,SUB,23,0.59451
73,1,RSC-SUB,cued,SUB,24,0.87932
73,1,RSC-SUB,cued,SUB,25,0.01343
73,1,RSC-SUB,cued,SUB,26,0.814321
73,1,V1-RSC,uncued,V1,0,1.077273
73,1,V1-RSC,uncued,V1,1,0.725153
73,1,V1-RSC,uncued,V1,2,0.107824
73,1,V1-RSC,uncued,V1,3,0.011205
73,1,V1-RSC,uncued,V1,4,1.930807
73,1,V1-RSC,uncued,V1,5,1.273106
73,1,V1-RSC,uncued,V1,6,0.542553
73,1,V1-RSC,uncued,V1,7,1.813519
73,1,V1-RSC,uncued,V1,8,1.252041
73,1,V1-RSC,uncued,V1,9,0.962963
73,1,V1-RSC,uncued,V1,10,1.118627
73,1,V1-RSC,uncued,V1,11,1.23013
73,1,V1-RSC,uncued,V1,12,1.725345
73,1,V1-RSC,uncued,V1,13,1.132111
73,1,V1-RSC,uncued,V1,14,1.627664
73,1,V1-RSC,uncued,V1,15,1.179023
73,1,V1-RSC,uncued,V1,16,0.158635
73,1,V1-RSC,uncued,V1,17,0.267408
73,1,V1-RSC,uncued,RSC,0,0.090489
73,1,V1-RSC,uncued,RSC,1,0.097708
73,1,V1-RSC,uncued,RSC,2,0.740566
73,1,V1-RSC,uncued,RSC,3,0.071106
73,1,V1-RSC,uncued,RSC,4,0.081253
73,1,V1-RSC,uncued,RSC,5,0.76596
73,1,V1-RSC,uncued,RSC,6,0.019669
73,1,V1-RSC,uncued,RSC,7,0.020113
73,1,V1-RSC,uncued,RSC,8,0.027834
73,1,V1-RSC,uncued,RSC,9,0.013662
73,1,V1-RSC,uncued,RSC,10,0.023142
73,1,V1-RSC,uncued,RSC,11,0.005555
73,1,V1-RSC,uncued,RSC,12,0.022922
73,1,V1-RSC,uncued,RSC,13,0.653753
73,1,V1-RSC,uncued,RSC,14,0.798053
73,1,V1-RSC,uncued,RSC,15,0.030862
73,1,V1-RSC,uncued,RSC,16,0.060514
73,1,V1-RSC,uncued,RSC,17,0.006737
73,1,V1-RSC,uncued,RSC,18,0.01215
73,1,V1-RSC,uncued,RSC,19,0.00902
73,1,V1-RSC,uncued,RSC,20,0.111097
73,1,V1-RSC,uncued,RSC,21,0.009115
73,1,V1-RSC,uncued,RSC,22,0.059437
73,1,V1-RSC,uncued,RSC,23,0.025324
73,1,V1-RSC,uncued,RSC,24,0.004928
73,1,V1-RSC,uncued,RSC,25,0.000829
73,1,V1-RSC,uncued,RSC,26,0.017496
73,1,V1-RSC,uncued,RSC,27,0.040084
73,1,V1-RSC,uncued,RSC,28,0.779337
73,1,V1-RSC,uncued,RSC,29,0.047392
73,1,V1-RSC,uncued,RSC,30,0.013059
73,1,V1-RSC,uncued,RSC,31,0.083234
73,1,V1-RSC,uncued,RSC,32,0.818084
73,1,V1-RSC,uncued,RSC,33,0.804367
73,1,V1-RSC,uncued,RSC,34,0.035066
73,1,V1-RSC,uncued,RSC,35,0.800206
73,1,V1-RSC,uncued,RSC,36,0.020089
73,1,V1-RSC,uncued,RSC,37,0.0125
73,1,V1-RSC,uncued,RSC,38,0.5808
73,1,V1-RSC,uncued,RSC,39,0.637851
73,1,V1-RSC,uncued,RSC,40,0.623243
73,1,V1-RSC,uncued,RSC,41,0.019774
73,1,V1-RSC,uncued,RSC,42,0.690261
73,1,V1-RSC,uncued,RSC,43,0.000263
73,1,V1-RSC,uncued,RSC,44,9.6e-05
73,1,V1-RSC,uncued,RSC,45,0.753016
73,1,V1-RSC,uncued,RSC,46,0.632799
73,1,V1-RSC,uncued,RSC,47,0.032714
73,1,V1-RSC,uncued,RSC,48,0.123549
73,1,V1-RSC,uncued,RSC,49,0.204907
73,1,V1-RSC,uncued,RSC,50,0.025842
73,1,V1-RSC,uncued,RSC,51,0.083942
73,1,V1-RSC,uncued,RSC,52,0.056519
73,1,V1-RSC,uncued,RSC,53,0.755661
73,1,V1-RSC,uncued,RSC,54,0.029544
73,1,V1-RSC,uncued,RSC,55,0.760582
73,1,V1-RSC,cued,V1,0,1.039161
73,1,V1-RSC,cued,V1,1,0.655883
73,1,V1-RSC,cued,V1,2,0.058623
73,1,V1-RSC,cued,V1,3,0.001851
73,1,V1-RSC,cued,V1,4,1.52087
73,1,V1-RSC,cued,V1,5,0.940701
73,1,V1-RSC,cued,V1,6,0.776854
73,1,V1-RSC,cued,V1,7,1.559831
73,1,V1-RSC,cued,V1,8,1.147072
73,1,V1-RSC,cued,V1,9,1.221891
73,1,V1-RSC,cued,V1,10,0.009332
73,1,V1-RSC,cued,V1,11,0.827802
73,1,V1-RSC,cued,V1,12,1.203178
73,1,V1-RSC,cued,V1,13,1.051302
73,1,V1-RSC,cued,V1,14,0.704123
73,1,V1-RSC,cued,V1,15,0.910412
73,1,V1-RSC,cued,V1,16,0.760672
73,1,V1-RSC,cued,V1,17,0.449606
73,1,V1-RSC,cued,RSC,0,0.057623
73,1,V1-RSC,cued,RSC,1,0.009657
73,1,V1-RSC,cued,RSC,2,0.10383
73,1,V1-RSC,cued,RSC,3,0.102549
73,1,V1-RSC,cued,RSC,4,0.826193
73,1,V1-RSC,cued,RSC,5,0.640384
73,1,V1-RSC,cued,RSC,6,0.01599
73,1,V1-RSC,cued,RSC,7,0.01395
73,1,V1-RSC,cued,RSC,8,0.025262
73,1,V1-RSC,cued,RSC,9,0.018956
73,1,V1-RSC,cued,RSC,10,0.84431
73,1,V1-RSC,cued,RSC,11,0.004317
73,1,V1-RSC,cued,RSC,12,0.019844
73,1,V1-RSC,cued,RSC,13,0.536079
73,1,V1-RSC,cued,RSC,14,0.83876
73,1,V1-RSC,cued,RSC,15,0.06306
73,1,V1-RSC,cued,RSC,16,0.827493
73,1,V1-RSC,cued,RSC,17,0.016313
73,1,V1-RSC,cued,RSC,18,0.008314
73,1,V1-RSC,cued,RSC,19,0.010493
73,1,V1-RSC,cued,RSC,20,0.014868
73,1,V1-RSC,cued,RSC,21,0.003653
73,1,V1-RSC,cued,RSC,22,0.031995
73,1,V1-RSC,cued,RSC,23,0.038581
73,1,V1-RSC,cued,RSC,24,0.824816
73,1,V1-RSC,cued,RSC,25,0.0
73,1,V1-RSC,cued,RSC,26,0.064075
73,1,V1-RSC,cued,RSC,27,0.07332
73,1,V1-RSC,cued,RSC,28,0.746865
73,1,V1-RSC,cued,RSC,29,0.048567
73,1,V1-RSC,cued,RSC,30,0.017677
73,1,V1-RSC,cued,RSC,31,0.05358
73,1,V1-RSC,cued,RSC,32,0.079158
73,1,V1-RSC,cued,RSC,33,0.042405
73,1,V1-RSC,cued,RSC,34,0.017285
73,1,V1-RSC,cued,RSC,35,0.039151
73,1,V1-RSC,cued,RSC,36,0.034852
73,1,V1-RSC,cued,RSC,37,0.091274
73,1,V1-RSC,cued,RSC,38,0.04834
73,1,V1-RSC,cued,RSC,39,0.074014
73,1,V1-RSC,cued,RSC,40,0.171698
73,1,V1-RSC,cued,RSC,41,0.035817
73,1,V1-RSC,cued,RSC,42,0.01992
73,1,V1-RSC,cued,RSC,43,0.0
73,1,V1-RSC,cued,RSC,44,0.0
73,1,V1-RSC,cued,RSC,45,0.703766
73,1,V1-RSC,cued,RSC,46,0.749354
73,1,V1-RSC,cued,RSC,47,0.043468
73,1,V1-RSC,cued,RSC,48,0.046705
73,1,V1-RSC,cued,RSC,49,0.77374
73,1,V1-RSC,cued,RSC,50,0.021874
73,1,V1-RSC,cued,RSC,51,0.684466
73,1,V1-RSC,cued,RSC,52,0.227187
73,1,V1-RSC,cued,RSC,53,0.576568
73,1,V1-RSC,cued,RSC,54,0.760322
73,1,V1-RSC,cued,RSC,55,0.534049
75,1,CA1-RSC,uncued,CA1,0,1.086598
75,1,CA1-RSC,uncued,CA1,1,1.348779
75,1,CA1-RSC,uncued,CA1,2,1.105561
75,1,CA1-RSC,uncued,CA1,3,0.027057
75,1,CA1-RSC,uncued,CA1,4,0.083328
75,1,CA1-RSC,uncued,CA1,5,0.977543
75,1,CA1-RSC,uncued,CA1,6,1.244612
75,1,CA1-RSC,uncued,CA1,7,1.117537
75,1,CA1-RSC,uncued,CA1,8,1.057625
75,1,CA1-RSC,uncued,CA1,9,1.218242
75,1,CA1-RSC,uncued,CA1,10,0.0
75,1,CA1-RSC,uncued,CA1,11,0.0
75,1,CA1-RSC,uncued,CA1,12,1.012709
75,1,CA1-RSC,uncued,CA1,13,0.036126
75,1,CA1-RSC,uncued,CA1,14,1.213727
75,1,CA1-RSC,uncued,CA1,15,0.038254
75,1,CA1-RSC,uncued,CA1,16,1.25214
75,1,CA1-RSC,uncued,CA1,17,1.062572
75,1,CA1-RSC,uncued,CA1,18,1.262275
75,1,CA1-RSC,uncued,CA1,19,1.221096
75,1,CA1-RSC,uncued,CA1,20,0.90245
75,1,CA1-RSC,uncued,RSC,0,0.006918
75,1,CA1-RSC,uncued,RSC,1,0.040276
75,1,CA1-RSC,uncued,RSC,2,0.008622
75,1,CA1-RSC,uncued,RSC,3,0.046521
75,1,CA1-RSC,uncued,RSC,4,0.102033
75,1,CA1-RSC,uncued,RSC,5,0.112608
75,1,CA1-RSC,uncued,RSC,6,0.006126
75,1,CA1-RSC,uncued,RSC,7,0.009375
75,1,CA1-RSC,uncued,RSC,8,0.003286
75,1,CA1-RSC,uncued,RSC,9,0.043939
75,1,CA1-RSC,uncued,RSC,10,0.623889
75,1,CA1-RSC,uncued,RSC,11,0.006427
75,1,CA1-RSC,uncued,RSC,12,0.520596
75,1,CA1-RSC,uncued,RSC,13,0.0
75,1,CA1-RSC,uncued,RSC,14,0.096656
75,1,CA1-RSC,uncued,RSC,15,0.013642
75,1,CA1-RSC,uncued,RSC,16,0.05544
75,1,CA1-RSC,uncued,RSC,17,0.006995
75,1,CA1-RSC,uncued,RSC,18,0.059376
75,1,CA1-RSC,uncued,RSC,19,0.162616
75,1,CA1-RSC,uncued,RSC,20,0.012049
75,1,CA1-RSC,uncued,RSC,21,0.005399
75,1,CA1-RSC,uncued,RSC,22,0.020898
75,1,CA1-RSC,uncued,RSC,23,0.768774
75,1,CA1-RSC,uncued,RSC,24,0.0
75,1,CA1-RSC,uncued,RSC,25,0.017822
75,1,CA1-RSC,uncued,RSC,26,0.021942
75,1,CA1-RSC,uncued,RSC,27,0.016748
75,1,CA1-RSC,uncued,RSC,28,0.018448
75,1,CA1-RSC,uncued,RSC,29,0.793204
75,1,CA1-RSC,uncued,RSC,30,0.034789
75,1,CA1-RSC,uncued,RSC,31,0.007538
75,1,CA1-RSC,uncued,RSC,32,0.004297
75,1,CA1-RSC,uncued,RSC,33,0.010237
75,1,CA1-RSC,uncued,RSC,34,0.0
75,1,CA1-RSC,uncued,RSC,35,0.005673
75,1,CA1-RSC,uncued,RSC,36,0.437602
75,1,CA1-RSC,uncued,RSC,37,0.002416
75,1,CA1-RSC,uncued,RSC,38,0.027606
75,1,CA1-RSC,uncued,RSC,39,0.008816
75,1,CA1-RSC,uncued,RSC,40,0.0
75,1,CA1-RSC,uncued,RSC,41,0.0
75,1,CA1-RSC,uncued,RSC,42,0.524722
75,1,CA1-RSC,uncued,RSC,43,0.005275
75,1,CA1-RSC,uncued,RSC,44,0.0
75,1,CA1-RSC,uncued,RSC,45,0.055198
75,1,CA1-RSC,uncued,RSC,46,0.015203
75,1,CA1-RSC,uncued,RSC,47,0.112477
75,1,CA1-RSC,uncued,RSC,48,0.0
75,1,CA1-RSC,uncued,RSC,49,0.051232
75,1,CA1-RSC,uncued,RSC,50,0.016463
75,1,CA1-RSC,uncued,RSC,51,0.0
75,1,CA1-RSC,uncued,RSC,52,0.812844
75,1,CA1-RSC,uncued,RSC,53,0.000601
75,1,CA1-RSC,uncued,RSC,54,0.006705
75,1,CA1-RSC,uncued,RSC,55,0.002126
75,1,CA1-RSC,uncued,RSC,56,0.015857
75,1,CA1-RSC,uncued,RSC,57,0.304194
75,1,CA1-RSC,uncued,RSC,58,0.000881
75,1,CA1-RSC,uncued,RSC,59,0.004679
75,1,CA1-RSC,uncued,RSC,60,0.004583
75,1,CA1-RSC,uncued,RSC,61,0.002315
75,1,CA1-RSC,uncued,RSC,62,0.055619
75,1,CA1-RSC,uncued,RSC,63,0.008132
75,1,CA1-RSC,uncued,RSC,64,0.0
75,1,CA1-RSC,uncued,RSC,65,0.0
75,1,CA1-RSC,uncued,RSC,66,0.002756
75,1,CA1-RSC,uncued,RSC,67,0.005416
75,1,CA1-RSC,uncued,RSC,68,0.00194
75,1,CA1-RSC,uncued,RSC,69,0.052503
75,1,CA1-RSC,uncued,RSC,70,0.018117
75,1,CA1-RSC,uncued,RSC,71,0.003365
75,1,CA1-RSC,uncued,RSC,72,0.021776
75,1,CA1-RSC,uncued,RSC,73,0.0
75,1,CA1-RSC,uncued,RSC,74,0.037258
75,1,CA1-RSC,uncued,RSC,75,0.048714
75,1,CA1-RSC,uncued,RSC,76,0.789026
75,1,CA1-RSC,uncued,RSC,77,0.043075
75,1,CA1-RSC,uncued,RSC,78,0.108862
75,1,CA1-RSC,uncued,RSC,79,0.017071
75,1,CA1-RSC,uncued,RSC,80,0.049007
75,1,CA1-RSC,uncued,RSC,81,0.025147
75,1,CA1-RSC,uncued,RSC,82,0.017289
75,1,CA1-RSC,uncued,RSC,83,0.046689
75,1,CA1-RSC,uncued,RSC,84,0.017545
75,1,CA1-RSC,uncued,RSC,85,0.806368
75,1,CA1-RSC,uncued,RSC,86,0.707599
75,1,CA1-RSC,uncued,RSC,87,0.094177
75,1,CA1-RSC,uncued,RSC,88,0.019004
75,1,CA1-RSC,uncued,RSC,89,0.024727
75,1,CA1-RSC,uncued,RSC,90,0.0
75,1,CA1-RSC,uncued,RSC,91,0.036955
75,1,CA1-RSC,uncued,RSC,92,0.003897
75,1,CA1-RSC,uncued,RSC,93,0.758613
75,1,CA1-RSC,uncued,RSC,94,0.0
75,1,CA1-RSC,uncued,RSC,95,0.0
75,1,CA1-RSC,uncued,RSC,96,0.01917
75,1,CA1-RSC,uncued,RSC,97,0.181887
75,1,CA1-RSC,uncued,RSC,98,0.025229
75,1,CA1-RSC,uncued,RSC,99,0.085241
75,1,CA1-RSC,uncued,RSC,100,0.0
75,1,CA1-RSC,uncued,RSC,101,0.198208
75,1,CA1-RSC,uncued,RSC,102,0.027682
75,1,CA1-RSC,uncued,RSC,103,0.219583
75,1,CA1-RSC,uncued,RSC,104,0.053471
75,1,CA1-RSC,uncued,RSC,105,0.02664
75,1,CA1-RSC,uncued,RSC,106,0.03383
75,1,CA1-RSC,uncued,RSC,107,0.009152
75,1,CA1-RSC,uncued,RSC,108,0.0
75,1,CA1-RSC,uncued,RSC,109,0.018135
75,1,CA1-RSC,uncued,RSC,110,0.020259
75,1,CA1-RSC,uncued,RSC,111,0.008021
75,1,CA1-RSC,uncued,RSC,112,0.0
75,1,CA1-RSC,uncued,RSC,113,0.001584
75,1,CA1-RSC,uncued,RSC,114,0.0
75,1,CA1-RSC,uncued,RSC,115,0.009795
75,1,CA1-RSC,uncued,RSC,116,0.013857
75,1,CA1-RSC,uncued,RSC,117,0.0
75,1,CA1-RSC,uncued,RSC,118,0.011148
75,1,CA1-RSC,uncued,RSC,119,0.016314
75,1,CA1-RSC,uncued,RSC,120,0.001509
75,1,CA1-RSC,uncued,RSC,121,0.032614
75,1,CA1-RSC,uncued,RSC,122,0.002542
75,1,CA1-RSC,uncued,RSC,123,0.001372
75,1,CA1-RSC,uncued,RSC,124,0.008796
75,1,CA1-RSC,uncued,RSC,125,0.022353
75,1,CA1-RSC,uncued,RSC,126,0.081755
75,1,CA1-RSC,uncued,RSC,127,0.043259
75,1,CA1-RSC,uncued,RSC,128,0.062498
75,1,CA1-RSC,uncued,RSC,129,0.040618
75,1,CA1-RSC,uncued,RSC,130,0.064059
75,1,CA1-RSC,uncued,RSC,131,0.025471
75,1,CA1-RSC,uncued,RSC,132,0.0
75,1,CA1-RSC,uncued,RSC,133,0.005771
75,1,CA1-RSC,uncued,RSC,134,0.019329
75,1,CA1-RSC,uncued,RSC,135,0.005715
75,1,CA1-RSC,uncued,RSC,136,0.002279
75,1,CA1-RSC,uncued,RSC,137,0.009451
75,1,CA1-RSC,uncued,RSC,138,0.025921
75,1,CA1-RSC,uncued,RSC,139,0.0
75,1,CA1-RSC,uncued,RSC,140,0.004702
75,1,CA1-RSC,uncued,RSC,141,0.0
75,1,CA1-RSC,uncued,RSC,142,0.0
75,1,CA1-RSC,uncued,RSC,143,0.007841
75,1,CA1-RSC,uncued,RSC,144,0.0
75,1,CA1-RSC,uncued,RSC,145,0.0
75,1,CA1-RSC,uncued,RSC,146,0.004294
75,1,CA1-RSC,uncued,RSC,147,0.001082
75,1,CA1-RSC,uncued,RSC,148,0.013391
75,1,CA1-RSC,uncued,RSC,149,0.065546
75,1,CA1-RSC,uncued,RSC,150,0.748858
75,1,CA1-RSC,uncued,RSC,151,0.068045
75,1,CA1-RSC,uncued,RSC,152,0.133964
75,1,CA1-RSC,uncued,RSC,153,0.010055
75,1,CA1-RSC,uncued,RSC,154,0.788838
75,1,CA1-RSC,uncued,RSC,155,0.011621
75,1,CA1-RSC,uncued,RSC,156,0.067998
75,1,CA1-RSC,uncued,RSC,157,0.028677
75,1,CA1-RSC,uncued,RSC,158,0.003122
75,1,CA1-RSC,uncued,RSC,159,0.047592
75,1,CA1-RSC,uncued,RSC,160,0.006297
