animal,pair,epoch,area,unit,contrib,contrib_conn
68,CA1-CA3,expert,CA3,5,0.930187,0.017892
68,CA1-CA3,expert,CA3,6,0.876584,0.008625
68,CA1-CA3,expert,CA3,7,1.061009,0.041082
68,CA1-CA3,expert,CA3,8,1.605974,0.029755
68,CA1-CA3,expert,CA3,9,1.086331,0.006354
68,CA1-DG,naive,CA1,0,1.060335,0.034972
68,CA1-DG,naive,CA1,1,0.993589,0.11788
68,CA1-DG,naive,CA1,2,1.139307,0.209782
68,CA1-DG,naive,CA1,3,1.013686,0.055885
68,CA1-DG,naive,CA1,4,1.203492,0.019246
68,CA1-DG,naive,CA1,5,1.784169,0.019879
68,CA1-DG,naive,CA1,6,0.886808,0.034704
68,CA1-DG,naive,CA1,7,0.841574,0.028494
68,CA1-DG,naive,CA1,8,1.137229,0.136178
68,CA1-DG,naive,CA1,9,1.068814,0.03606
68,CA1-DG,naive,CA1,10,0.812444,0.012409
68,CA1-DG,naive,CA1,11,0.704704,0.01093
68,CA1-DG,naive,CA1,12,0.739214,0.024172
68,CA1-DG,naive,CA1,13,1.051493,0.019886
68,CA1-DG,naive,CA1,14,0.458456,0.019871
68,CA1-DG,naive,CA1,15,2.859108,0.024931
68,CA1-DG,naive,DG,0,0.703945,0.028951
68,CA1-DG,naive,DG,1,0.698428,0.01167
68,CA1-DG,naive,DG,2,0.918109,0.13894
68,CA1-DG,naive,DG,3,0.729444,0.138851
68,CA1-DG,naive,DG,4,0.826434,0.069755
68,CA1-DG,naive,DG,5,0.03007,0.001928
68,CA1-DG,naive,DG,6,0.540632,0.024668
68,CA1-DG,naive,DG,7,0.737242,0.01241
68,CA1-DG,naive,DG,8,0.702996,0.021755
68,CA1-DG,naive,DG,9,0.535026,0.015841
68,CA1-DG,naive,DG,10,0.63368,0.118749
68,CA1-DG,naive,DG,11,0.818928,0.02041
68,CA1-DG,naive,DG,12,0.125748,0.008557
68,CA1-DG,naive,DG,13,0.977297,0.012047
68,CA1-DG,naive,DG,14,0.696903,0.015256
68,CA1-DG,naive,DG,15,0.83071,0.043246
68,CA1-DG,naive,DG,16,0.960505,0.020555
68,CA1-DG,naive,DG,17,1.003653,0.097551
68,CA1-DG,naive,DG,18,0.494728,0.072137
68,CA1-DG,naive,DG,19,0.638738,0.027298
68,CA1-DG,naive,DG,20,0.667441,0.016445
68,CA1-DG,naive,DG,21,0.576285,0.023944
68,CA1-DG,naive,DG,22,0.556841,0.02496
68,CA1-DG,naive,DG,23,0.450434,0.012214
68,CA1-DG,intermediate,CA1,0,1.023905,0.037771
68,CA1-DG,intermediate,CA1,1,1.054349,0.127443
68,CA1-DG,intermediate,CA1,2,1.128071,0.243459
68,CA1-DG,intermediate,CA1,3,0.842256,0.062634
68,CA1-DG,intermediate,CA1,4,1.103981,0.044592
68,CA1-DG,intermediate,CA1,5,1.305407,0.014577
68,CA1-DG,intermediate,CA1,6,0.867185,0.031195
68,CA1-DG,intermediate,CA1,7,0.768809,0.012251
68,CA1-DG,intermediate,CA1,8,1.167305,0.143284
68,CA1-DG,intermediate,CA1,9,0.922369,0.018774
68,CA1-DG,intermediate,CA1,10,1.025154,0.017551
68,CA1-DG,intermediate,CA1,11,0.967468,0.020282
68,CA1-DG,intermediate,CA1,12,0.96382,0.022358
68,CA1-DG,intermediate,CA1,13,0.924812,0.025531
68,CA1-DG,intermediate,CA1,14,1.070833,0.022386
68,CA1-DG,intermediate,CA1,15,0.912539,0.012383
68,CA1-DG,intermediate,DG,0,0.917984,0.01289
68,CA1-DG,intermediate,DG,1,0.787827,0.020194
68,CA1-DG,intermediate,DG,2,0.871573,0.155551
68,CA1-DG,intermediate,DG,3,1.042178,0.116129
68,CA1-DG,intermediate,DG,4,0.960326,0.083191
68,CA1-DG,intermediate,DG,5,0.84314,0.036081
68,CA1-DG,intermediate,DG,6,1.025359,0.025068
68,CA1-DG,intermediate,DG,7,0.84025,0.030591
68,CA1-DG,intermediate,DG,8,0.019346,0.000882
68,CA1-DG,intermediate,DG,9,1.051099,0.023918
68,CA1-DG,intermediate,DG,10,0.978412,0.123155
68,CA1-DG,intermediate,DG,11,0.079355,0.003536
68,CA1-DG,intermediate,DG,12,0.03157,0.002416
68,CA1-DG,intermediate,DG,13,0.747831,0.010671
68,CA1-DG,intermediate,DG,14,0.734813,0.02088
68,CA1-DG,intermediate,DG,15,0.952012,0.047153
68,CA1-DG,intermediate,DG,16,0.947281,0.048405
68,CA1-DG,intermediate,DG,17,0.486646,0.048624
68,CA1-DG,intermediate,DG,18,0.926874,0.147953
68,CA1-DG,intermediate,DG,19,0.811433,0.017485
68,CA1-DG,intermediate,DG,20,0.648828,0.03129
68,CA1-DG,intermediate,DG,21,0.73532,0.019197
68,CA1-DG,intermediate,DG,22,0.783611,0.016666
68,CA1-DG,intermediate,DG,23,0.952841,0.023714
68,CA1-DG,expert,CA1,0,1.005548,0.039565
68,CA1-DG,expert,CA1,1,1.062402,0.119414
68,CA1-DG,expert,CA1,2,1.126242,0.241311
68,CA1-DG,expert,CA1,3,0.746812,0.05657
68,CA1-DG,expert,CA1,4,1.132189,0.026691
68,CA1-DG,expert,CA1,5,1.70935,0.031462
68,CA1-DG,expert,CA1,6,0.894429,0.03062
68,CA1-DG,expert,CA1,7,0.834731,0.028556
68,CA1-DG,expert,CA1,8,1.18139,0.14433
68,CA1-DG,expert,CA1,9,0.870679,0.022662
68,CA1-DG,expert,CA1,10,1.075468,0.022932
68,CA1-DG,expert,CA1,11,1.093563,0.016627
68,CA1-DG,expert,CA1,12,1.207452,0.025071
68,CA1-DG,expert,CA1,13,0.940296,0.034408
68,CA1-DG,expert,CA1,14,1.06931,0.023089
68,CA1-DG,expert,CA1,15,0.922894,0.024815
68,CA1-DG,expert,DG,0,0.249632,0.016115
68,CA1-DG,expert,DG,1,0.930424,0.019262
68,CA1-DG,expert,DG,2,0.893996,0.16675
68,CA1-DG,expert,DG,3,1.068768,0.121154
68,CA1-DG,expert,DG,4,0.935933,0.072981
68,CA1-DG,expert,DG,5,0.869915,0.02044
68,CA1-DG,expert,DG,6,0.145037,0.006464
68,CA1-DG,expert,DG,7,0.504684,0.038173
68,CA1-DG,expert,DG,8,0.098772,0.00372
68,CA1-DG,expert,DG,9,0.897449,0.051441
68,CA1-DG,expert,DG,10,0.984329,0.11183
68,CA1-DG,expert,DG,11,0.812157,0.017487
68,CA1-DG,expert,DG,12,1.052289,0.030281
68,CA1-DG,expert,DG,13,0.748561,0.019175
68,CA1-DG,expert,DG,14,0.717323,0.014657
68,CA1-DG,expert,DG,15,0.895262,0.043819
68,CA1-DG,expert,DG,16,0.822415,0.046931
68,CA1-DG,expert,DG,17,0.955181,0.072355
68,CA1-DG,expert,DG,18,1.007246,0.136585
68,CA1-DG,expert,DG,19,0.854631,0.02505
68,CA1-DG,expert,DG,20,0.735307,0.049002
68,CA1-DG,expert,DG,21,0.842347,0.020871
68,CA1-DG,expert,DG,22,0.835642,0.025753
68,CA1-DG,expert,DG,23,0.820951,0.016347
68,CA3-DG,naive,CA3,0,1.089689,0.045504
68,CA3-DG,naive,CA3,1,1.038466,0.019902
68,CA3-DG,naive,CA3,2,1.300293,0.071409
68,CA3-DG,naive,CA3,3,1.017115,0.196548
68,CA3-DG,naive,CA3,4,1.152291,0.197426
68,CA3-DG,naive,CA3,5,22.48033,4.315569
68,CA3-DG,naive,CA3,6,1.073026,0.026808
68,CA3-DG,naive,CA3,7,1.059584,0.082245
68,CA3-DG,naive,CA3,8,1.020587,0.022547
68,CA3-DG,naive,CA3,9,0.991042,0.019983
68,CA3-DG,naive,DG,0,0.594685,0.025586
68,CA3-DG,naive,DG,1,0.610266,0.019737
68,CA3-DG,naive,DG,2,0.884686,0.105739
68,CA3-DG,naive,DG,3,0.67982,0.106287
68,CA3-DG,naive,DG,4,0.674769,0.080191
68,CA3-DG,naive,DG,5,0.025786,0.002118
68,CA3-DG,naive,DG,6,0.475626,0.036877
68,CA3-DG,naive,DG,7,0.412877,0.038906
68,CA3-DG,naive,DG,8,0.364252,0.012202
68,CA3-DG,naive,DG,9,0.219492,0.028337
68,CA3-DG,naive,DG,10,0.5981,0.078208
68,CA3-DG,naive,DG,11,0.523428,0.033891
68,CA3-DG,naive,DG,12,0.09494,0.007695
68,CA3-DG,naive,DG,13,0.734964,0.048364
68,CA3-DG,naive,DG,14,0.407454,0.028106
68,CA3-DG,naive,DG,15,0.787837,0.092388
68,CA3-DG,naive,DG,16,0.772091,0.036888
68,CA3-DG,naive,DG,17,0.821939,0.125656
68,CA3-DG,naive,DG,18,0.498603,0.084026
68,CA3-DG,naive,DG,19,0.58119,0.041831
68,CA3-DG,naive,DG,20,0.577325,0.028767
68,CA3-DG,naive,DG,21,0.418456,0.060005
68,CA3-DG,naive,DG,22,0.319408,0.035259
68,CA3-DG,naive,DG,23,0.385246,0.028587
68,CA3-DG,intermediate,CA3,0,0.948419,0.052048
68,CA3-DG,intermediate,CA3,1,1.058821,0.020705
68,CA3-DG,intermediate,CA3,2,1.13998,0.10144
68,CA3-DG,intermediate,CA3,3,1.057079,0.2412
68,CA3-DG,intermediate,CA3,4,1.081384,0.261593
68,CA3-DG,intermediate,CA3,5,0.797752,0.06223
68,CA3-DG,intermediate,CA3,6,0.869573,0.028113
68,CA3-DG,intermediate,CA3,7,1.07119,0.086894
68,CA3-DG,intermediate,CA3,8,1.075469,0.020431
68,CA3-DG,intermediate,CA3,9,0.890145,0.029956
68,CA3-DG,intermediate,DG,0,0.566971,0.031858
68,CA3-DG,intermediate,DG,1,0.857713,0.026902
68,CA3-DG,intermediate,DG,2,0.710016,0.048036
68,CA3-DG,intermediate,DG,3,0.878131,0.133833
68,CA3-DG,intermediate,DG,4,0.95195,0.065579
68,CA3-DG,intermediate,DG,5,0.648121,0.025156
68,CA3-DG,intermediate,DG,6,0.459188,0.038288
68,CA3-DG,intermediate,DG,7,0.693372,0.030864
68,CA3-DG,intermediate,DG,8,0.015797,0.002497
68,CA3-DG,intermediate,DG,9,0.566352,0.043684
68,CA3-DG,intermediate,DG,10,0.696292,0.07931
68,CA3-DG,intermediate,DG,11,0.077293,0.005854
68,CA3-DG,intermediate,DG,12,0.025811,0.003067
68,CA3-DG,intermediate,DG,13,0.684837,0.02395
68,CA3-DG,intermediate,DG,14,0.404954,0.020395
68,CA3-DG,intermediate,DG,15,0.731013,0.110655
68,CA3-DG,intermediate,DG,16,0.77831,0.054032
68,CA3-DG,intermediate,DG,17,0.493761,0.087948
68,CA3-DG,intermediate,DG,18,0.901778,0.211923
68,CA3-DG,intermediate,DG,19,0.513,0.024611
68,CA3-DG,intermediate,DG,20,0.427973,0.026894
68,CA3-DG,intermediate,DG,21,0.571904,0.033088
68,CA3-DG,intermediate,DG,22,0.827439,0.059933
68,CA3-DG,intermediate,DG,23,0.415777,0.018861
68,CA3-DG,expert,CA3,0,0.993547,0.052844
68,CA3-DG,expert,CA3,1,0.994318,0.022111
68,CA3-DG,expert,CA3,2,1.095183,0.121445
68,CA3-DG,expert,CA3,3,1.024349,0.244408
68,CA3-DG,expert,CA3,4,1.109085,0.254934
68,CA3-DG,expert,CA3,5,0.926876,0.069638
68,CA3-DG,expert,CA3,6,0.876109,0.022879
68,CA3-DG,expert,CA3,7,1.058772,0.066708
68,CA3-DG,expert,CA3,8,1.605552,0.046716
68,CA3-DG,expert,CA3,9,1.084733,0.042859
68,CA3-DG,expert,DG,0,0.186957,0.023054
68,CA3-DG,expert,DG,1,0.807279,0.023513
68,CA3-DG,expert,DG,2,0.808542,0.038772
68,CA3-DG,expert,DG,3,0.968824,0.122939
68,CA3-DG,expert,DG,4,0.861672,0.074142
68,CA3-DG,expert,DG,5,0.706427,0.026347
68,CA3-DG,expert,DG,6,0.100449,0.0107
68,CA3-DG,expert,DG,7,0.24972,0.041664
68,CA3-DG,expert,DG,8,0.078189,0.001874
68,CA3-DG,expert,DG,9,0.562969,0.043012
68,CA3-DG,expert,DG,10,0.639493,0.07478
68,CA3-DG,expert,DG,11,0.572254,0.013369
68,CA3-DG,expert,DG,12,0.681413,0.020252
68,CA3-DG,expert,DG,13,0.285127,0.017317
68,CA3-DG,expert,DG,14,0.606694,0.017513
68,CA3-DG,expert,DG,15,0.538202,0.115269
68,CA3-DG,expert,DG,16,0.361922,0.053347
68,CA3-DG,expert,DG,17,0.702539,0.120317
68,CA3-DG,expert,DG,18,0.952808,0.214374
68,CA3-DG,expert,DG,19,0.601226,0.035523
68,CA3-DG,expert,DG,20,0.780262,0.040451
68,CA3-DG,expert,DG,21,0.655605,0.041661
68,CA3-DG,expert,DG,22,0.872071,0.029342
68,CA3-DG,expert,DG,23,0.481333,0.012833
73,CA1-RSC,naive,CA1,0,0.041136,0.000843
73,CA1-RSC,naive,CA1,1,2.309953,0.011391
73,CA1-RSC,naive,CA1,2,0.127937,0.002619
73,CA1-RSC,naive,CA1,3,1.079271,0.012648
73,CA1-RSC,naive,CA1,4,1.244748,0.014731
73,CA1-RSC,naive,CA1,5,2.312652,0.031019
73,CA1-RSC,naive,CA1,6,0.967962,0.006197
73,CA1-RSC,naive,CA1,7,0.808133,0.01982
73,CA1-RSC,naive,CA1,8,1.073727,0.01433
73,CA1-RSC,naive,CA1,9,2.061145,0.021192
73,CA1-RSC,naive,CA1,10,2.837772,0.018132
73,CA1-RSC,naive,CA1,11,1.348064,0.024835
73,CA1-RSC,naive,CA1,12,2.379027,0.015312
73,CA1-RSC,naive,CA1,13,1.673261,0.017394
73,CA1-RSC,naive,CA1,14,1.990245,0.018191
73,CA1-RSC,naive,CA1,15,1.146333,0.018708
73,CA1-RSC,naive,CA1,16,1.072471,0.008244
73,CA1-RSC,naive,CA1,17,1.140322,0.007565
73,CA1-RSC,naive,CA1,18,0.925855,0.008705
73,CA1-RSC,naive,CA1,19,1.701106,0.037154
73,CA1-RSC,naive,CA1,20,1.160586,0.009878
73,CA1-RSC,naive,CA1,21,0.941274,0.00878
73,CA1-RSC,naive,RSC,0,0.144349,0.001362
73,CA1-RSC,naive,RSC,1,0.050487,0.00149
73,CA1-RSC,naive,RSC,2,0.032079,0.000263
73,CA1-RSC,naive,RSC,3,0.869573,0.00692
73,CA1-RSC,naive,RSC,4,0.884864,0.011759
73,CA1-RSC,naive,RSC,5,0.875335,0.017683
73,CA1-RSC,naive,RSC,6,0.030235,0.000216
73,CA1-RSC,naive,RSC,7,0.076086,0.000656
73,CA1-RSC,naive,RSC,8,0.075363,0.00255
73,CA1-RSC,naive,RSC,9,0.022848,0.000148
73,CA1-RSC,naive,RSC,10,0.068827,0.001321
73,CA1-RSC,naive,RSC,11,0.009813,5.7e-05
73,CA1-RSC,naive,RSC,12,0.075889,0.000995
73,CA1-RSC,naive,RSC,13,0.615226,0.010584
73,CA1-RSC,naive,RSC,14,0.877951,0.00857
73,CA1-RSC,naive,RSC,15,0.037103,0.00066
73,CA1-RSC,naive,RSC,16,0.832418,0.009498
73,CA1-RSC,naive,RSC,17,0.029293,0.000315
73,CA1-RSC,naive,RSC,18,0.013774,0.000214
73,CA1-RSC,naive,RSC,19,0.009093,0.000104
73,CA1-RSC,naive,RSC,20,0.00675,7.3e-05
73,CA1-RSC,naive,RSC,21,0.009148,0.000225
73,CA1-RSC,naive,RSC,22,0.150146,0.001073
73,CA1-RSC,naive,RSC,23,0.021689,0.000483
73,CA1-RSC,naive,RSC,24,0.069799,0.000454
73,CA1-RSC,naive,RSC,25,0.003142,4.3e-05
73,CA1-RSC,naive,RSC,26,0.05742,0.000275
73,CA1-RSC,naive,RSC,27,0.337251,0.004228
73,CA1-RSC,naive,RSC,28,0.781201,0.01964
73,CA1-RSC,naive,RSC,29,0.0928,0.001662
73,CA1-RSC,naive,RSC,30,0.0297,0.000366
73,CA1-RSC,naive,RSC,31,0.065373,0.000541
73,CA1-RSC,naive,RSC,32,0.0715,0.000516
73,CA1-RSC,naive,RSC,33,0.048044,0.000323
73,CA1-RSC,naive,RSC,34,0.05779,0.001661
73,CA1-RSC,naive,RSC,35,0.092146,0.000667
73,CA1-RSC,naive,RSC,36,0.915591,0.006388
73,CA1-RSC,naive,RSC,37,0.066368,0.000538
73,CA1-RSC,naive,RSC,38,0.877795,0.005871
73,CA1-RSC,naive,RSC,39,0.102982,0.001853
73,CA1-RSC,naive,RSC,40,0.867895,0.006291
73,CA1-RSC,naive,RSC,41,0.018178,0.000139
73,CA1-RSC,naive,RSC,42,0.846764,0.009373
73,CA1-RSC,naive,RSC,43,0.013043,0.000131
73,CA1-RSC,naive,RSC,44,0.516041,0.000951
73,CA1-RSC,naive,RSC,45,0.763827,0.013841
73,CA1-RSC,naive,RSC,46,0.746717,0.003477
73,CA1-RSC,naive,RSC,47,0.096842,0.001316
73,CA1-RSC,naive,RSC,48,0.84313,0.008438
73,CA1-RSC,naive,RSC,49,0.836692,0.006532
73,CA1-RSC,naive,RSC,50,0.039034,0.000793
73,CA1-RSC,naive,RSC,51,0.919578,0.005061
73,CA1-RSC,naive,RSC,52,0.536877,0.007465
73,CA1-RSC,naive,RSC,53,0.622369,0.008007
73,CA1-RSC,naive,RSC,54,0.824572,0.003716
73,CA1-RSC,naive,RSC,55,0.53722,0.006189
73,CA1-RSC,intermediate,CA1,0,1.127524,0.021777
73,CA1-RSC,intermediate,CA1,1,0.079191,0.00111
73,CA1-RSC,intermediate,CA1,2,1.198411,0.016773
73,CA1-RSC,intermediate,CA1,3,0.629098,0.00777
73,CA1-RSC,intermediate,CA1,4,1.104004,0.01306
73,CA1-RSC,intermediate,CA1,5,0.052978,0.000448
73,CA1-RSC,intermediate,CA1,6,0.941252,0.018057
73,CA1-RSC,intermediate,CA1,7,1.497271,0.019141
73,CA1-RSC,intermediate,CA1,8,1.062488,0.010919
73,CA1-RSC,intermediate,CA1,9,1.003582,0.016542
73,CA1-RSC,intermediate,CA1,10,1.924912,0.020517
73,CA1-RSC,intermediate,CA1,11,0.881746,0.011069
73,CA1-RSC,intermediate,CA1,12,0.70063,0.031506
73,CA1-RSC,intermediate,CA1,13,0.985674,0.010005
73,CA1-RSC,intermediate,CA1,14,0.80686,0.004393
73,CA1-RSC,intermediate,CA1,15,1.102948,0.01054
73,CA1-RSC,intermediate,CA1,16,1.033024,0.014869
73,CA1-RSC,intermediate,CA1,17,0.965737,0.008899
73,CA1-RSC,intermediate,CA1,18,1.035285,0.010096
73,CA1-RSC,intermediate,CA1,19,0.811216,0.042602
73,CA1-RSC,intermediate,CA1,20,1.090688,0.007045
73,CA1-RSC,intermediate,CA1,21,1.222272,0.01493
73,CA1-RSC,intermediate,RSC,0,0.46308,0.004074
73,CA1-RSC,intermediate,RSC,1,0.827152,0.008888
73,CA1-RSC,intermediate,RSC,2,0.059671,0.000985
73,CA1-RSC,intermediate,RSC,3,0.302991,0.007648
73,CA1-RSC,intermediate,RSC,4,0.409044,0.0023
73,CA1-RSC,intermediate,RSC,5,0.871882,0.00573
73,CA1-RSC,intermediate,RSC,6,0.145838,0.003652
73,CA1-RSC,intermediate,RSC,7,0.019708,0.000357
73,CA1-RSC,intermediate,RSC,8,0.198316,0.003454
73,CA1-RSC,intermediate,RSC,9,0.227337,0.004411
73,CA1-RSC,intermediate,RSC,10,0.072512,0.001777
73,CA1-RSC,intermediate,RSC,11,0.762433,0.010136
73,CA1-RSC,intermediate,RSC,12,0.79057,0.015956
73,CA1-RSC,intermediate,RSC,13,0.788932,0.009949
73,CA1-RSC,intermediate,RSC,14,0.602221,0.013592
73,CA1-RSC,intermediate,RSC,15,0.115409,0.00165
73,CA1-RSC,intermediate,RSC,16,0.140453,0.003299
73,CA1-RSC,intermediate,RSC,17,0.13161,0.001712
73,CA1-RSC,intermediate,RSC,18,0.792754,0.009505
73,CA1-RSC,intermediate,RSC,19,0.697303,0.006354
73,CA1-RSC,intermediate,RSC,20,0.735181,0.007696
73,CA1-RSC,intermediate,RSC,21,0.328261,0.006856
73,CA1-RSC,intermediate,RSC,22,0.160824,0.006979
73,CA1-RSC,intermediate,RSC,23,0.014677,0.000273
73,CA1-RSC,intermediate,RSC,24,0.029148,0.001101
73,CA1-RSC,intermediate,RSC,25,0.01364,0.00051
73,CA1-RSC,intermediate,RSC,26,0.05129,0.000974
73,CA1-RSC,intermediate,RSC,27,0.076347,0.002424
73,CA1-RSC,intermediate,RSC,28,0.805395,0.028278
73,CA1-RSC,intermediate,RSC,29,0.191259,0.001745
73,CA1-RSC,intermediate,RSC,30,0.0868,0.002275
73,CA1-RSC,intermediate,RSC,31,0.285112,0.010019
73,CA1-RSC,intermediate,RSC,32,0.484346,0.007175
73,CA1-RSC,intermediate,RSC,33,0.176289,0.003911
73,CA1-RSC,intermediate,RSC,34,0.284901,0.007275
73,CA1-RSC,intermediate,RSC,35,0.812853,0.022642
73,CA1-RSC,intermediate,RSC,36,0.849839,0.023736
73,CA1-RSC,intermediate,RSC,37,0.083607,0.002419
73,CA1-RSC,intermediate,RSC,38,0.839352,0.02014
73,CA1-RSC,intermediate,RSC,39,0.039683,0.001667
73,CA1-RSC,intermediate,RSC,40,0.831652,0.010892
73,CA1-RSC,intermediate,RSC,41,0.78499,0.018465
73,CA1-RSC,intermediate,RSC,42,0.03036,0.000983
73,CA1-RSC,intermediate,RSC,43,0.046798,0.000746
73,CA1-RSC,intermediate,RSC,44,0.000172,4e-06
73,CA1-RSC,intermediate,RSC,45,0.8398,0.030748
73,CA1-RSC,intermediate,RSC,46,0.096199,0.00133
73,CA1-RSC,intermediate,RSC,47,0.532358,0.008584
73,CA1-RSC,intermediate,RSC,48,0.124157,0.002449
73,CA1-RSC,intermediate,RSC,49,0.812678,0.006756
73,CA1-RSC,intermediate,RSC,50,0.770022,0.005612
73,CA1-RSC,intermediate,RSC,51,0.834363,0.014482
73,CA1-RSC,intermediate,RSC,52,0.818373,0.009887
73,CA1-RSC,intermediate,RSC,53,0.093481,0.001358
73,CA1-RSC,intermediate,RSC,54,0.207371,0.002328
73,CA1-RSC,intermediate,RSC,55,0.054485,0.002426
73,CA1-RSC,expert,CA1,0,1.060177,0.141978
73,CA1-RSC,expert,CA1,1,1.138556,0.1453
73,CA1-RSC,expert,CA1,2,0.855303,0.118397
73,CA1-RSC,expert,CA1,3,0.649029,0.084458
73,CA1-RSC,expert,CA1,4,0.877998,0.112425
73,CA1-RSC,expert,CA1,5,1.580553,0.185363
73,CA1-RSC,expert,CA1,6,0.958963,0.110268
73,CA1-RSC,expert,CA1,7,0.092233,0.01224
73,CA1-RSC,expert,CA1,8,1.085551,0.111502
73,CA1-RSC,expert,CA1,9,0.897667,0.093721
73,CA1-RSC,expert,CA1,10,1.505612,0.17509
73,CA1-RSC,expert,CA1,11,0.954863,0.127929
73,CA1-RSC,expert,CA1,12,1.239336,0.130266
73,CA1-RSC,expert,CA1,13,0.098626,0.010986
73,CA1-RSC,expert,CA1,14,0.762826,0.103915
73,CA1-RSC,expert,CA1,15,1.067819,0.120956
73,CA1-RSC,expert,CA1,16,0.977112,0.107263
73,CA1-RSC,expert,CA1,17,0.94904,0.130689
73,CA1-RSC,expert,CA1,18,1.24314,0.167336
73,CA1-RSC,expert,CA1,19,0.947649,0.128624
73,CA1-RSC,expert,CA1,20,1.07128,0.156266
73,CA1-RSC,expert,CA1,21,0.704049,0.084211
73,CA1-RSC,expert,RSC,0,0.891258,0.09906
73,CA1-RSC,expert,RSC,1,0.830443,0.116116
73,CA1-RSC,expert,RSC,2,0.167623,0.023385
73,CA1-RSC,expert,RSC,3,0.83901,0.099493
73,CA1-RSC,expert,RSC,4,0.888377,0.110917
73,CA1-RSC,expert,RSC,5,0.12984,0.01699
73,CA1-RSC,expert,RSC,6,0.882589,0.122222
73,CA1-RSC,expert,RSC,7,0.031798,0.004165
73,CA1-RSC,expert,RSC,8,0.292405,0.031701
73,CA1-RSC,expert,RSC,9,0.871709,0.128499
73,CA1-RSC,expert,RSC,10,0.420553,0.045613
73,CA1-RSC,expert,RSC,11,0.573404,0.086526
73,CA1-RSC,expert,RSC,12,0.890636,0.124084
73,CA1-RSC,expert,RSC,13,0.098179,0.013806
73,CA1-RSC,expert,RSC,14,0.559626,0.0706
73,CA1-RSC,expert,RSC,15,0.169374,0.01995
73,CA1-RSC,expert,RSC,16,0.028269,0.003847
73,CA1-RSC,expert,RSC,17,0.260301,0.02687
73,CA1-RSC,expert,RSC,18,0.801869,0.094814
73,CA1-RSC,expert,RSC,19,0.165621,0.016322
73,CA1-RSC,expert,RSC,20,0.759552,0.073206
73,CA1-RSC,expert,RSC,21,0.235073,0.029561
73,CA1-RSC,expert,RSC,22,0.254224,0.029689
73,CA1-RSC,expert,RSC,23,0.025659,0.003514
73,CA1-RSC,expert,RSC,24,0.571468,0.052617
73,CA1-RSC,expert,RSC,25,0.02068,0.002503
73,CA1-RSC,expert,RSC,26,0.066315,0.008452
73,CA1-RSC,expert,RSC,27,0.096597,0.010003
73,CA1-RSC,expert,RSC,28,0.120836,0.015883
73,CA1-RSC,expert,RSC,29,0.895033,0.081361
73,CA1-RSC,expert,RSC,30,0.104834,0.0123
73,CA1-RSC,expert,RSC,31,0.632907,0.073553
73,CA1-RSC,expert,RSC,32,0.85523,0.114169
73,CA1-RSC,expert,RSC,33,0.067122,0.008533
73,CA1-RSC,expert,RSC,34,0.32021,0.035896
73,CA1-RSC,expert,RSC,35,0.859107,0.101534
73,CA1-RSC,expert,RSC,36,0.806456,0.107369
73,CA1-RSC,expert,RSC,37,0.164699,0.023145
73,CA1-RSC,expert,RSC,38,0.899562,0.112266
73,CA1-RSC,expert,RSC,39,0.062988,0.007759
73,CA1-RSC,expert,RSC,40,0.010355,0.001347
73,CA1-RSC,expert,RSC,41,0.301048,0.037228
73,CA1-RSC,expert,RSC,42,0.019595,0.002355
73,CA1-RSC,expert,RSC,43,0.25156,0.02456
73,CA1-RSC,expert,RSC,44,0.00019,2.3e-05
73,CA1-RSC,expert,RSC,45,0.12696,0.014466
73,CA1-RSC,expert,RSC,46,0.890061,0.122428
73,CA1-RSC,expert,RSC,47,0.60276,0.05616
73,CA1-RSC,expert,RSC,48,0.180858,0.022075
73,CA1-RSC,expert,RSC,49,0.165,0.020094
73,CA1-RSC,expert,RSC,50,0.498517,0.051789
73,CA1-RSC,expert,RSC,51,0.819304,0.116771
73,CA1-RSC,expert,RSC,52,0.859547,0.096056
73,CA1-RSC,expert,RSC,53,0.063276,0.007679
73,CA1-RSC,expert,RSC,54,0.084798,0.009454
73,CA1-RSC,expert,RSC,55,0.021811,0.002702
73,CA1-DG,naive,CA1,0,0.047619,0.002513
73,CA1-DG,naive,CA1,1,2.309617,0.047888
73,CA1-DG,naive,CA1,2,0.147145,0.007508
73,CA1-DG,naive,CA1,3,1.079367,0.016699
73,CA1-DG,naive,CA1,4,1.244332,0.023956
73,CA1-DG,naive,CA1,5,2.311954,0.059022
73,CA1-DG,naive,CA1,6,0.96814,0.020929
73,CA1-DG,naive,CA1,7,0.808108,0.033926
73,CA1-DG,naive,CA1,8,1.074118,0.021704
73,CA1-DG,naive,CA1,9,2.060635,0.056634
73,CA1-DG,naive,CA1,10,2.834629,0.062885
73,CA1-DG,naive,CA1,11,1.347186,0.049179
73,CA1-DG,naive,CA1,12,2.379233,0.047788
73,CA1-DG,naive,CA1,13,1.674022,0.01728
73,CA1-DG,naive,CA1,14,1.991209,0.014181
73,CA1-DG,naive,CA1,15,1.146275,0.025368
73,CA1-DG,naive,CA1,16,1.073269,0.011974
73,CA1-DG,naive,CA1,17,1.140626,0.015653
73,CA1-DG,naive,CA1,18,0.925708,0.020578
73,CA1-DG,naive,CA1,19,1.702321,0.043607
73,CA1-DG,naive,CA1,20,1.161378,0.009627
73,CA1-DG,naive,CA1,21,0.942134,0.013817
73,CA1-DG,naive,DG,0,0.989442,0.0151
