animal,learner,pair,dim,window_bins,window_ms,ifi,degenerate,cc_peak,sig
71,0,CA3-DG,26,24,240,-0.12962962962962968,0,0.0233,0
71,0,CA3-DG,26,25,250,-0.14211212516297272,0,0.0233,0
71,0,CA3-DG,27,1,10,1.0,0,0.0311,0
71,0,CA3-DG,27,2,20,-0.4845360824742267,0,0.0311,0
71,0,CA3-DG,27,3,30,-0.5238095238095237,0,0.0311,0
71,0,CA3-DG,27,4,40,-0.13679245283018868,0,0.0311,0
71,0,CA3-DG,27,5,50,-0.2794117647058823,0,0.0311,0
71,0,CA3-DG,27,6,60,-0.4600550964187329,0,0.0311,0
71,0,CA3-DG,27,7,70,-0.4002642007926025,0,0.0311,0
71,0,CA3-DG,27,8,80,-0.23468208092485546,0,0.0311,0
71,0,CA3-DG,27,9,90,-0.03488372093023257,0,0.0311,0
71,0,CA3-DG,27,10,100,0.08010680907877167,0,0.0311,0
71,0,CA3-DG,27,11,110,0.11382636655948553,0,0.0311,0
71,0,CA3-DG,27,12,120,0.15460122699386494,0,0.0311,0
71,0,CA3-DG,27,13,130,0.15460122699386497,0,0.0311,0
71,0,CA3-DG,27,14,140,0.042659279778393296,0,0.0311,0
71,0,CA3-DG,27,15,150,0.042659279778393296,0,0.0311,0
71,0,CA3-DG,27,16,160,0.08474576271186433,0,0.0311,0
71,0,CA3-DG,27,17,170,0.04166666666666658,0,0.0311,0
71,0,CA3-DG,27,18,180,0.024785510009532816,0,0.0311,0
71,0,CA3-DG,27,19,190,0.024785510009532805,0,0.0311,0
71,0,CA3-DG,27,20,200,0.02478551000953287,0,0.0311,0
71,0,CA3-DG,27,21,210,0.036091549295774544,0,0.0311,0
71,0,CA3-DG,27,22,220,0.04556354916067151,0,0.0311,0
71,0,CA3-DG,27,23,230,0.07217990569459559,0,0.0311,0
71,0,CA3-DG,27,24,240,0.07217990569459548,0,0.0311,0
71,0,CA3-DG,27,25,250,0.0498796009631922,0,0.0311,0
71,0,CA3-DG,28,1,10,-1.0,0,0.023,0
71,0,CA3-DG,28,2,20,-1.0,0,0.023,0
71,0,CA3-DG,28,3,30,-0.9203980099502487,0,0.023,0
71,0,CA3-DG,28,4,40,-0.6361221779548473,0,0.023,0
71,0,CA3-DG,28,5,50,-0.45475372279495985,0,0.023,0
71,0,CA3-DG,28,6,60,-0.394072447859495,0,0.023,0
71,0,CA3-DG,28,7,70,-0.25370187561697927,0,0.023,0
71,0,CA3-DG,28,8,80,-0.37931034482758613,0,0.023,0
71,0,CA3-DG,28,9,90,-0.3259668508287293,0,0.023,0
71,0,CA3-DG,28,10,100,-0.22199592668024432,0,0.023,0
71,0,CA3-DG,28,11,110,-0.17035110533159936,0,0.023,0
71,0,CA3-DG,28,12,120,-0.07270560190703211,0,0.023,0
71,0,CA3-DG,28,13,130,-0.058823529411764656,0,0.023,0
71,0,CA3-DG,28,14,140,-0.015445939212755281,0,0.023,0
71,0,CA3-DG,28,15,150,0.04319248826291089,0,0.023,0
71,0,CA3-DG,28,16,160,0.03638059701492538,0,0.023,0
71,0,CA3-DG,28,17,170,0.05816458423093488,0,0.023,0
71,0,CA3-DG,28,18,180,-0.020262216924910547,0,0.023,0
71,0,CA3-DG,28,19,190,-0.06756756756756757,0,0.023,0
71,0,CA3-DG,28,20,200,-0.09508196721311468,0,0.023,0
71,0,CA3-DG,28,21,210,-0.12750263435194945,0,0.023,0
71,0,CA3-DG,28,22,220,-0.11691022964509391,0,0.023,0
71,0,CA3-DG,28,23,230,-0.13526405451448048,0,0.023,0
71,0,CA3-DG,28,24,240,-0.10477453580901841,0,0.023,0
71,0,CA3-DG,28,25,250,-0.11096476786302267,0,0.023,0
71,0,CA3-DG,29,1,10,-1.0,0,0.0191,0
71,0,CA3-DG,29,2,20,-1.0,0,0.0191,0
71,0,CA3-DG,29,3,30,-0.8926174496644295,0,0.0191,0
71,0,CA3-DG,29,4,40,-0.9450171821305843,0,0.0191,0
71,0,CA3-DG,29,5,50,-0.945017182130584,0,0.0191,0
71,0,CA3-DG,29,6,60,-0.4114713216957607,0,0.0191,0
71,0,CA3-DG,29,7,70,-0.31934731934731936,0,0.0191,0
71,0,CA3-DG,29,8,80,-0.34944237918215615,0,0.0191,0
71,0,CA3-DG,29,9,90,-0.4300932090545938,0,0.0191,0
71,0,CA3-DG,29,10,100,-0.28266033254156775,0,0.0191,0
71,0,CA3-DG,29,11,110,-0.2826603325415678,0,0.0191,0
71,0,CA3-DG,29,12,120,-0.058823529411764754,0,0.0191,0
71,0,CA3-DG,29,13,130,-0.15641476274165197,0,0.0191,0
71,0,CA3-DG,29,14,140,-0.156414762741652,0,0.0191,0
71,0,CA3-DG,29,15,150,-0.14534883720930225,0,0.0191,0
71,0,CA3-DG,29,16,160,-0.013504823151125434,0,0.0191,0
71,0,CA3-DG,29,17,170,0.01622971285892626,0,0.0191,0
71,0,CA3-DG,29,18,180,0.016229712858926243,0,0.0191,0
71,0,CA3-DG,29,19,190,-0.013333333333333442,0,0.0191,0
71,0,CA3-DG,29,20,200,-0.0023310023310024386,0,0.0191,0
71,0,CA3-DG,29,21,210,-0.0023310023310023327,0,0.0191,0
71,0,CA3-DG,29,22,220,0.06113537117903914,0,0.0191,0
71,0,CA3-DG,29,23,230,0.06113537117903914,0,0.0191,0
71,0,CA3-DG,29,24,240,-0.01496861419604062,0,0.0191,0
71,0,CA3-DG,29,25,250,0.015917602996254766,0,0.0191,0
71,0,CA3-DG,30,1,10,1.0,0,0.0208,0
71,0,CA3-DG,30,2,20,1.0,0,0.0208,0
71,0,CA3-DG,30,3,30,0.27826086956521734,0,0.0208,0
71,0,CA3-DG,30,4,40,-0.3241379310344828,0,0.0208,0
71,0,CA3-DG,30,5,50,-0.5311004784688995,0,0.0208,0
71,0,CA3-DG,30,6,60,-0.5611940298507463,0,0.0208,0
71,0,CA3-DG,30,7,70,-0.5973451327433629,0,0.0208,0
71,0,CA3-DG,30,8,80,-0.5973451327433628,0,0.0208,0
71,0,CA3-DG,30,9,90,-0.5451647183846972,0,0.0208,0
71,0,CA3-DG,30,10,100,-0.49688888888888894,0,0.0208,0
71,0,CA3-DG,30,11,110,-0.444253859348199,0,0.0208,0
71,0,CA3-DG,30,12,120,-0.40801186943620177,0,0.0208,0
71,0,CA3-DG,30,13,130,-0.47465437788018433,0,0.0208,0
71,0,CA3-DG,30,14,140,-0.34131736526946105,0,0.0208,0
71,0,CA3-DG,30,15,150,-0.25013927576601663,0,0.0208,0
71,0,CA3-DG,30,16,160,-0.2501392757660167,0,0.0208,0
71,0,CA3-DG,30,17,170,-0.222881813275769,0,0.0208,0
71,0,CA3-DG,30,18,180,-0.22288181327576906,0,0.0208,0
71,0,CA3-DG,30,19,190,-0.22288181327576911,0,0.0208,0
71,0,CA3-DG,30,20,200,-0.25619834710743805,0,0.0208,0
71,0,CA3-DG,30,21,210,-0.2690560323069156,0,0.0208,0
71,0,CA3-DG,30,22,220,-0.2690560323069157,0,0.0208,0
71,0,CA3-DG,30,23,230,-0.19657306044740602,0,0.0208,0
71,0,CA3-DG,30,24,240,-0.14480874316939887,0,0.0208,0
71,0,CA3-DG,30,25,250,-0.16421895861148197,0,0.0208,0
71,0,RSC-SUB,1,1,10,-0.34146341463414637,0,0.0927,1
71,0,RSC-SUB,1,2,20,-0.2749163879598662,0,0.0927,1
71,0,RSC-SUB,1,3,30,-0.33119658119658113,0,0.0927,1
71,0,RSC-SUB,1,4,40,-0.3206751054852321,0,0.0927,1
71,0,RSC-SUB,1,5,50,-0.24821002386634847,0,0.0927,1
71,0,RSC-SUB,1,6,60,-0.21900406504065043,0,0.0927,1
71,0,RSC-SUB,1,7,70,-0.1843989138484324,0,0.0927,1
71,0,RSC-SUB,1,8,80,-0.20051690717208706,0,0.0927,1
71,0,RSC-SUB,1,9,90,-0.23458258972833634,0,0.0927,1
71,0,RSC-SUB,1,10,100,-0.16983921641101463,0,0.0927,1
71,0,RSC-SUB,1,11,110,-0.17736670293797607,0,0.0927,1
71,0,RSC-SUB,1,12,120,-0.1883128451808302,0,0.0927,1
71,0,RSC-SUB,1,13,130,-0.17408906882591096,0,0.0927,1
71,0,RSC-SUB,1,14,140,-0.1689449702067999,0,0.0927,1
71,0,RSC-SUB,1,15,150,-0.1648275862068966,0,0.0927,1
71,0,RSC-SUB,1,16,160,-0.20823798627002285,0,0.0927,1
71,0,RSC-SUB,1,17,170,-0.1483610377505049,0,0.0927,1
71,0,RSC-SUB,1,18,180,-0.15492541722049905,0,0.0927,1
71,0,RSC-SUB,1,19,190,-0.13048384821554518,0,0.0927,1
71,0,RSC-SUB,1,20,200,-0.13048384821554515,0,0.0927,1
71,0,RSC-SUB,1,21,210,-0.12350268484097462,0,0.0927,1
71,0,RSC-SUB,1,22,220,-0.08600469116497252,0,0.0927,1
71,0,RSC-SUB,1,23,230,-0.05746543194215396,0,0.0927,1
71,0,RSC-SUB,1,24,240,-0.0605145548979345,0,0.0927,1
71,0,RSC-SUB,1,25,250,-0.06592758580021234,0,0.0927,1
71,0,RSC-SUB,2,1,10,-0.49268292682926834,0,0.0508,0
71,0,RSC-SUB,2,2,20,0.004511278195488746,0,0.0508,0
71,0,RSC-SUB,2,3,30,0.19667590027700832,0,0.0508,0
71,0,RSC-SUB,2,4,40,0.29668552950687144,0,0.0508,0
71,0,RSC-SUB,2,5,50,0.48190045248868774,0,0.0508,0
71,0,RSC-SUB,2,6,60,0.4897560975609757,0,0.0508,0
71,0,RSC-SUB,2,7,70,0.4446546830652791,0,0.0508,0
71,0,RSC-SUB,2,8,80,0.41291418861512325,0,0.0508,0
71,0,RSC-SUB,2,9,90,0.39207387456714116,0,0.0508,0
71,0,RSC-SUB,2,10,100,0.357604627424294,0,0.0508,0
71,0,RSC-SUB,2,11,110,0.34862681744749596,0,0.0508,0
71,0,RSC-SUB,2,12,120,0.3027465667915106,0,0.0508,0
71,0,RSC-SUB,2,13,130,0.35619596541786747,0,0.0508,0
71,0,RSC-SUB,2,14,140,0.3543617545588961,0,0.0508,0
71,0,RSC-SUB,2,15,150,0.3792940061596778,0,0.0508,0
71,0,RSC-SUB,2,16,160,0.3492844364937388,0,0.0508,0
71,0,RSC-SUB,2,17,170,0.32842287694974004,0,0.0508,0
71,0,RSC-SUB,2,18,180,0.3257166597424179,0,0.0508,0
71,0,RSC-SUB,2,19,190,0.26426307448494457,0,0.0508,0
71,0,RSC-SUB,2,20,200,0.27865725729544155,0,0.0508,0
71,0,RSC-SUB,2,21,210,0.24585329893107272,0,0.0508,0
71,0,RSC-SUB,2,22,220,0.2188965019834115,0,0.0508,0
71,0,RSC-SUB,2,23,230,0.2146133682830931,0,0.0508,0
71,0,RSC-SUB,2,24,240,0.22612116443745076,0,0.0508,0
71,0,RSC-SUB,2,25,250,0.21370716510903415,0,0.0508,0
71,0,RSC-SUB,3,1,10,0.0,0,0.037,0
71,0,RSC-SUB,3,2,20,-0.05578231292517005,0,0.037,0
71,0,RSC-SUB,3,3,30,-0.16810344827586202,0,0.037,0
71,0,RSC-SUB,3,4,40,-0.049418604651162795,0,0.037,0
71,0,RSC-SUB,3,5,50,-0.10103092783505153,0,0.037,0
71,0,RSC-SUB,3,6,60,-0.11382113821138208,0,0.037,0
71,0,RSC-SUB,3,7,70,-0.2504297994269341,0,0.037,0
71,0,RSC-SUB,3,8,80,-0.19430760810071157,0,0.037,0
71,0,RSC-SUB,3,9,90,-0.10593005575266091,0,0.037,0
71,0,RSC-SUB,3,10,100,-0.16962699822380106,0,0.037,0
71,0,RSC-SUB,3,11,110,-0.19880034275921163,0,0.037,0
71,0,RSC-SUB,3,12,120,-0.19880034275921166,0,0.037,0
71,0,RSC-SUB,3,13,130,-0.09854731056144482,0,0.037,0
71,0,RSC-SUB,3,14,140,-0.09854731056144475,0,0.037,0
71,0,RSC-SUB,3,15,150,-0.06695005313496284,0,0.037,0
71,0,RSC-SUB,3,16,160,-0.04547032280458174,0,0.037,0
71,0,RSC-SUB,3,17,170,-0.06056040976197645,0,0.037,0
71,0,RSC-SUB,3,18,180,0.02249375173562894,0,0.037,0
71,0,RSC-SUB,3,19,190,0.070635721493441,0,0.037,0
71,0,RSC-SUB,3,20,200,0.04569460390355917,0,0.037,0
71,0,RSC-SUB,3,21,210,0.04569460390355931,0,0.037,0
71,0,RSC-SUB,3,22,220,0.07568157033805899,0,0.037,0
71,0,RSC-SUB,3,23,230,0.12965544712208735,0,0.037,0
71,0,RSC-SUB,3,24,240,0.15393300715092206,0,0.037,0
71,0,RSC-SUB,3,25,250,0.15459297983569825,0,0.037,0
71,0,RSC-SUB,4,1,10,-0.17171717171717168,0,0.0406,1
71,0,RSC-SUB,4,2,20,-0.1468926553672316,0,0.0406,1
71,0,RSC-SUB,4,3,30,0.1524008350730689,0,0.0406,1
71,0,RSC-SUB,4,4,40,0.020332717190388178,0,0.0406,1
71,0,RSC-SUB,4,5,50,-0.14999999999999997,0,0.0406,1
71,0,RSC-SUB,4,6,60,-0.171741778319123,0,0.0406,1
71,0,RSC-SUB,4,7,70,-0.02449414270500535,0,0.0406,1
71,0,RSC-SUB,4,8,80,-0.09664694280078892,0,0.0406,1
71,0,RSC-SUB,4,9,90,0.011994669035984005,0,0.0406,1
71,0,RSC-SUB,4,10,100,0.05602716468590833,0,0.0406,1
71,0,RSC-SUB,4,11,110,0.07717842323651458,0,0.0406,1
71,0,RSC-SUB,4,12,120,0.07095709570957105,0,0.0406,1
71,0,RSC-SUB,4,13,130,0.06671779141104295,0,0.0406,1
71,0,RSC-SUB,4,14,140,-0.03300442327322209,0,0.0406,1
71,0,RSC-SUB,4,15,150,0.015244891339604308,0,0.0406,1
71,0,RSC-SUB,4,16,160,0.07776427703523697,0,0.0406,1
71,0,RSC-SUB,4,17,170,0.0341008452346255,0,0.0406,1
71,0,RSC-SUB,4,18,180,0.03385276732939293,0,0.0406,1
71,0,RSC-SUB,4,19,190,0.050184891706286365,0,0.0406,1
71,0,RSC-SUB,4,20,200,0.06242468064593875,0,0.0406,1
71,0,RSC-SUB,4,21,210,0.04739990796134386,0,0.0406,1
71,0,RSC-SUB,4,22,220,0.05547161666306937,0,0.0406,1
71,0,RSC-SUB,4,23,230,0.021982414068745022,0,0.0406,1
71,0,RSC-SUB,4,24,240,0.025194516487587998,0,0.0406,1
71,0,RSC-SUB,4,25,250,0.028581831421809503,0,0.0406,1
71,0,RSC-SUB,5,1,10,1.0,0,0.0257,1
71,0,RSC-SUB,5,2,20,1.0,0,0.0257,1
71,0,RSC-SUB,5,3,30,0.8325123152709359,0,0.0257,1
71,0,RSC-SUB,5,4,40,0.4935732647814911,0,0.0257,1
71,0,RSC-SUB,5,5,50,0.29688972667295005,0,0.0257,1
71,0,RSC-SUB,5,6,60,0.2968897266729501,0,0.0257,1
71,0,RSC-SUB,5,7,70,0.29688972667295005,0,0.0257,1
71,0,RSC-SUB,5,8,80,0.08946951702296124,0,0.0257,1
71,0,RSC-SUB,5,9,90,-0.04567143830947501,0,0.0257,1
71,0,RSC-SUB,5,10,100,-0.03843807199511889,0,0.0257,1
71,0,RSC-SUB,5,11,110,0.021873247335950755,0,0.0257,1
71,0,RSC-SUB,5,12,120,-0.017789757412398813,0,0.0257,1
71,0,RSC-SUB,5,13,130,-0.0474898236092265,0,0.0257,1
71,0,RSC-SUB,5,14,140,-0.04748982360922641,0,0.0257,1
71,0,RSC-SUB,5,15,150,-0.12541528239202646,0,0.0257,1
71,0,RSC-SUB,5,16,160,-0.07899960301707037,0,0.0257,1
71,0,RSC-SUB,5,17,170,-0.08420268256333834,0,0.0257,1
71,0,RSC-SUB,5,18,180,-0.04940497655968274,0,0.0257,1
71,0,RSC-SUB,5,19,190,-0.02113113735239271,0,0.0257,1
71,0,RSC-SUB,5,20,200,-0.02234636871508386,0,0.0257,1
71,0,RSC-SUB,5,21,210,-0.059798697454114855,0,0.0257,1
71,0,RSC-SUB,5,22,220,-0.061852784774699056,0,0.0257,1
71,0,RSC-SUB,5,23,230,-0.10625832223701728,0,0.0257,1
71,0,RSC-SUB,5,24,240,-0.10625832223701727,0,0.0257,1
71,0,RSC-SUB,5,25,250,-0.12307290305722494,0,0.0257,1
71,0,RSC-SUB,6,1,10,-0.226027397260274,0,0.0223,0
71,0,RSC-SUB,6,2,20,0.09452736318407955,0,0.0223,0
71,0,RSC-SUB,6,3,30,0.09452736318407955,0,0.0223,0
71,0,RSC-SUB,6,4,40,-0.05035971223021578,0,0.0223,0
71,0,RSC-SUB,6,5,50,-0.15789473684210528,0,0.0223,0
71,0,RSC-SUB,6,6,60,-0.15680473372781067,0,0.0223,0
71,0,RSC-SUB,6,7,70,-0.21008403361344533,0,0.0223,0
71,0,RSC-SUB,6,8,80,-0.1089108910891089,0,0.0223,0
71,0,RSC-SUB,6,9,90,-0.04341203351104351,0,0.0223,0
71,0,RSC-SUB,6,10,100,-0.043412033511043495,0,0.0223,0
71,0,RSC-SUB,6,11,110,0.031802120141342635,0,0.0223,0
71,0,RSC-SUB,6,12,120,0.09570957095709562,0,0.0223,0
71,0,RSC-SUB,6,13,130,0.08818635607321132,0,0.0223,0
71,0,RSC-SUB,6,14,140,0.10568295114656029,0,0.0223,0
71,0,RSC-SUB,6,15,150,0.01697944593386961,0,0.0223,0
71,0,RSC-SUB,6,16,160,-0.0033869602032176502,0,0.0223,0
71,0,RSC-SUB,6,17,170,0.050117462803445624,0,0.0223,0
71,0,RSC-SUB,6,18,180,0.06245662734212348,0,0.0223,0
71,0,RSC-SUB,6,19,190,0.027349889971707106,0,0.0223,0
71,0,RSC-SUB,6,20,200,-0.019501950195019435,0,0.0223,0
71,0,RSC-SUB,6,21,210,-0.017365269461077772,0,0.0223,0
71,0,RSC-SUB,6,22,220,0.009329446064139912,0,0.0223,0
71,0,RSC-SUB,6,23,230,-0.014517506404782268,0,0.0223,0
71,0,RSC-SUB,6,24,240,0.025963377972123402,0,0.0223,0
71,0,RSC-SUB,6,25,250,-0.005826271186440705,0,0.0223,0
71,0,RSC-SUB,7,1,10,1.0,0,0.0235,1
71,0,RSC-SUB,7,2,20,-0.038834951456310614,0,0.0235,1
71,0,RSC-SUB,7,3,30,-0.0858283433133733,0,0.0235,1
71,0,RSC-SUB,7,4,40,-0.11411992263056092,0,0.0235,1
71,0,RSC-SUB,7,5,50,-0.07663551401869155,0,0.0235,1
71,0,RSC-SUB,7,6,60,-0.07663551401869152,0,0.0235,1
71,0,RSC-SUB,7,7,70,-0.07663551401869159,0,0.0235,1
71,0,RSC-SUB,7,8,80,-0.03411131059245959,0,0.0235,1
71,0,RSC-SUB,7,9,90,-0.03411131059245961,0,0.0235,1
71,0,RSC-SUB,7,10,100,-0.03411131059245954,0,0.0235,1
71,0,RSC-SUB,7,11,110,-0.04854368932038832,0,0.0235,1
71,0,RSC-SUB,7,12,120,0.19801980198019806,0,0.0235,1
71,0,RSC-SUB,7,13,130,0.3106382978723405,0,0.0235,1
71,0,RSC-SUB,7,14,140,0.09326845093268446,0,0.0235,1
71,0,RSC-SUB,7,15,150,0.048211508553654844,0,0.0235,1
71,0,RSC-SUB,7,16,160,0.048211508553654775,0,0.0235,1
71,0,RSC-SUB,7,17,170,0.13375796178343952,0,0.0235,1
71,0,RSC-SUB,7,18,180,0.07806191117092862,0,0.0235,1
71,0,RSC-SUB,7,19,190,0.013924050632911402,0,0.0235,1
71,0,RSC-SUB,7,20,200,0.013282732447817846,0,0.0235,1
71,0,RSC-SUB,7,21,210,0.0034482758620690197,0,0.0235,1
71,0,RSC-SUB,7,22,220,0.03666666666666665,0,0.0235,1
71,0,RSC-SUB,7,23,230,0.09781477627471397,0,0.0235,1
71,0,RSC-SUB,7,24,240,0.1015544041450778,0,0.0235,1
71,0,RSC-SUB,7,25,250,0.05299653293709768,0,0.0235,1
71,0,RSC-SUB,8,1,10,-0.4201680672268907,0,0.0262,1
71,0,RSC-SUB,8,2,20,-0.4155597722960152,0,0.0262,1
71,0,RSC-SUB,8,3,30,-0.3738489871086556,0,0.0262,1
71,0,RSC-SUB,8,4,40,-0.11510791366906471,0,0.0262,1
71,0,RSC-SUB,8,5,50,-0.2764705882352941,0,0.0262,1
71,0,RSC-SUB,8,6,60,-0.26964560862865944,0,0.0262,1
71,0,RSC-SUB,8,7,70,-0.31304347826086953,0,0.0262,1
71,0,RSC-SUB,8,8,80,-0.23369221025965797,0,0.0262,1
71,0,RSC-SUB,8,9,90,-0.23369221025965797,0,0.0262,1
71,0,RSC-SUB,8,10,100,-0.23369221025965797,0,0.0262,1
71,0,RSC-SUB,8,11,110,-0.16996996996996994,0,0.0262,1
71,0,RSC-SUB,8,12,120,-0.17096580683863216,0,0.0262,1
71,0,RSC-SUB,8,13,130,-0.046999999999999965,0,0.0262,1
71,0,RSC-SUB,8,14,140,-0.08196721311475408,0,0.0262,1
71,0,RSC-SUB,8,15,150,-0.08196721311475409,0,0.0262,1
71,0,RSC-SUB,8,16,160,-0.09020949123557079,0,0.0262,1
71,0,RSC-SUB,8,17,170,-0.042518397383483265,0,0.0262,1
71,0,RSC-SUB,8,18,180,-0.05981533520674435,0,0.0262,1
71,0,RSC-SUB,8,19,190,-0.042654028436018974,0,0.0262,1
71,0,RSC-SUB,8,20,200,-0.042654028436018926,0,0.0262,1
71,0,RSC-SUB,8,21,210,-0.06990434142752015,0,0.0262,1
71,0,RSC-SUB,8,22,220,-0.08806126000696143,0,0.0262,1
71,0,RSC-SUB,8,23,230,-0.08149171270718225,0,0.0262,1
71,0,RSC-SUB,8,24,240,-0.09338786639400129,0,0.0262,1
71,0,RSC-SUB,8,25,250,-0.10390912128299361,0,0.0262,1
71,0,RSC-SUB,9,1,10,1.0,0,0.0275,0
71,0,RSC-SUB,9,2,20,-0.0531400966183575,0,0.0275,0
71,0,RSC-SUB,9,3,30,-0.053140096618357544,0,0.0275,0
71,0,RSC-SUB,9,4,40,-0.25123152709359603,0,0.0275,0
71,0,RSC-SUB,9,5,50,-0.25123152709359603,0,0.0275,0
71,0,RSC-SUB,9,6,60,-0.29320388349514565,0,0.0275,0
71,0,RSC-SUB,9,7,70,-0.3381818181818181,0,0.0275,0
71,0,RSC-SUB,9,8,80,0.04909560723514209,0,0.0275,0
71,0,RSC-SUB,9,9,90,0.12796208530805686,0,0.0275,0
71,0,RSC-SUB,9,10,100,0.13151364764267987,0,0.0275,0
71,0,RSC-SUB,9,11,110,-0.03932584269662919,0,0.0275,0
71,0,RSC-SUB,9,12,120,0.12114014251781462,0,0.0275,0
71,0,RSC-SUB,9,13,130,0.24451250638080646,0,0.0275,0
71,0,RSC-SUB,9,14,140,0.21451538814882862,0,0.0275,0
71,0,RSC-SUB,9,15,150,0.1307271963009668,0,0.0275,0
71,0,RSC-SUB,9,16,160,0.1245136186770428,0,0.0275,0
71,0,RSC-SUB,9,17,170,0.1317431192660551,0,0.0275,0
71,0,RSC-SUB,9,18,180,0.08896321070234123,0,0.0275,0
71,0,RSC-SUB,9,19,190,0.11125611745513876,0,0.0275,0
71,0,RSC-SUB,9,20,200,0.11125611745513872,0,0.0275,0
71,0,RSC-SUB,9,21,210,0.0362032248250684,0,0.0275,0
71,0,RSC-SUB,9,22,220,0.03620322482506852,0,0.0275,0
71,0,RSC-SUB,9,23,230,0.01798143851508124,0,0.0275,0
71,0,RSC-SUB,9,24,240,0.0045792787635947066,0,0.0275,0
71,0,RSC-SUB,9,25,250,0.014451686030036789,0,0.0275,0
71,0,RSC-SUB,10,1,10,-1.0,0,0.0276,0
71,0,RSC-SUB,10,2,20,-1.0,0,0.0276,0
71,0,RSC-SUB,10,3,30,-0.6888888888888889,0,0.0276,0
71,0,RSC-SUB,10,4,40,-0.3333333333333333,0,0.0276,0
71,0,RSC-SUB,10,5,50,-0.32258064516129037,0,0.0276,0
71,0,RSC-SUB,10,6,60,-0.4831804281345565,0,0.0276,0
71,0,RSC-SUB,10,7,70,-0.5420054200542006,0,0.0276,0
71,0,RSC-SUB,10,8,80,-0.4242068155111633,0,0.0276,0
71,0,RSC-SUB,10,9,90,-0.5040485829959515,0,0.0276,0
71,0,RSC-SUB,10,10,100,-0.2250618301731245,0,0.0276,0
71,0,RSC-SUB,10,11,110,-0.05629348513598997,0,0.0276,0
71,0,RSC-SUB,10,12,120,0.017647058823529366,0,0.0276,0
71,0,RSC-SUB,10,13,130,0.054895302773061615,0,0.0276,0
71,0,RSC-SUB,10,14,140,0.07730182176267845,0,0.0276,0
71,0,RSC-SUB,10,15,150,0.0626408292023434,0,0.0276,0
71,0,RSC-SUB,10,16,160,0.05811965811965812,0,0.0276,0
71,0,RSC-SUB,10,17,170,0.05624483043837878,0,0.0276,0
71,0,RSC-SUB,10,18,180,-0.000387747188832818,0,0.0276,0
71,0,RSC-SUB,10,19,190,0.007310504040015409,0,0.0276,0
71,0,RSC-SUB,10,20,200,0.05447897623400372,0,0.0276,0
71,0,RSC-SUB,10,21,210,0.04949053857350809,0,0.0276,0
71,0,RSC-SUB,10,22,220,0.07712418300653609,0,0.0276,0
71,0,RSC-SUB,10,23,230,0.05564094681832166,0,0.0276,0
71,0,RSC-SUB,10,24,240,0.0930026572187777,0,0.0276,0
71,0,RSC-SUB,10,25,250,0.09300265721877768,0,0.0276,0
71,0,RSC-SUB,11,1,10,1.0,0,0.0225,0
71,0,RSC-SUB,11,2,20,0.1880341880341881,0,0.0225,0
71,0,RSC-SUB,11,3,30,0.4632768361581921,0,0.0225,0
71,0,RSC-SUB,11,4,40,0.5113350125944585,0,0.0225,0
71,0,RSC-SUB,11,5,50,0.5402843601895735,0,0.0225,0
71,0,RSC-SUB,11,6,60,0.3914209115281502,0,0.0225,0
71,0,RSC-SUB,11,7,70,0.3914209115281503,0,0.0225,0
71,0,RSC-SUB,11,8,80,0.4395061728395062,0,0.0225,0
71,0,RSC-SUB,11,9,90,0.36694021101992963,0,0.0225,0
71,0,RSC-SUB,11,10,100,0.16135458167330677,0,0.0225,0
71,0,RSC-SUB,11,11,110,0.09515260323159774,0,0.0225,0
71,0,RSC-SUB,11,12,120,0.17848410757946212,0,0.0225,0
71,0,RSC-SUB,11,13,130,0.13679245283018868,0,0.0225,0
71,0,RSC-SUB,11,14,140,0.13679245283018868,0,0.0225,0
71,0,RSC-SUB,11,15,150,-0.009589041095890406,0,0.0225,0
71,0,RSC-SUB,11,16,160,0.0412815773259396,0,0.0225,0
71,0,RSC-SUB,11,17,170,8.724940559646664e-17,0,0.0225,0
71,0,RSC-SUB,11,18,180,0.032627361190612554,0,0.0225,0
71,0,RSC-SUB,11,19,190,0.04552934722984096,0,0.0225,0
71,0,RSC-SUB,11,20,200,-0.028744326777609647,0,0.0225,0
71,0,RSC-SUB,11,21,210,-0.09831460674157304,0,0.0225,0
71,0,RSC-SUB,11,22,220,-0.1458980044345899,0,0.0225,0
71,0,RSC-SUB,11,23,230,-0.22338709677419363,0,0.0225,0
71,0,RSC-SUB,11,24,240,-0.2560834298957127,0,0.0225,0
71,0,RSC-SUB,11,25,250,-0.2560834298957126,0,0.0225,0
71,0,RSC-SUB,12,1,10,-1.0,0,0.0252,1
71,0,RSC-SUB,12,2,20,-0.7049180327868853,0,0.0252,1
71,0,RSC-SUB,12,3,30,-0.7049180327868853,0,0.0252,1
71,0,RSC-SUB,12,4,40,-0.825242718446602,0,0.0252,1
71,0,RSC-SUB,12,5,50,-0.574074074074074,0,0.0252,1
71,0,RSC-SUB,12,6,60,-0.41620111731843573,0,0.0252,1
71,0,RSC-SUB,12,7,70,-0.45287958115183236,0,0.0252,1
71,0,RSC-SUB,12,8,80,-0.45287958115183236,0,0.0252,1
71,0,RSC-SUB,12,9,90,-0.4528795811518324,0,0.0252,1
71,0,RSC-SUB,12,10,100,-0.41221374045801523,0,0.0252,1
71,0,RSC-SUB,12,11,110,-0.38232373386295937,0,0.0252,1
