animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
66,1,CA1-DG,78.0,0.44,0.754,50.0,6000,0.3663,3,0.1325,0.0251,0,0.2204,0.1083,0.3274,0.3067,30.6,28.31,12.5,12.75,0.6,0.8,56.49,53.28,39.01,36.04
66,1,CA1-DG,83.0,0.4686,0.722,55.0,6000,0.3446,4,0.1516,0.0286,0,0.1432,0.1091,0.3158,0.2885,49.94,27.31,11.58,17.17,0.7778,1.0,49.77,51.52,34.88,41.18
66,1,CA1-DG,88.0,0.4971,0.7711,60.0,6000,0.358,3,0.132,0.0347,0,0.1411,0.1016,0.3247,0.3001,39.74,38.19,25.22,32.25,0.7778,0.6364,68.64,57.69,33.04,53.23
66,1,CA1-DG,93.0,0.5257,0.8193,65.0,6000,0.3848,2,0.1136,0.0422,0,0.302,0.0994,0.3185,0.2981,77.01,46.02,28.48,23.56,0.4545,0.3846,71.72,82.74,35.9,38.16
66,1,CA1-DG,98.0,0.5543,0.8782,70.0,6000,0.3698,2,0.1082,0.0254,0,0.1403,0.0836,0.3402,0.2982,63.19,30.95,26.14,18.74,0.4545,0.3846,61.81,51.77,38.04,47.89
66,1,CA1-DG,103.0,0.5829,0.8685,75.0,6000,0.3408,2,0.1171,0.0201,0,0.1364,0.1209,0.3699,0.2869,34.5,46.73,14.22,25.5,0.7778,0.2857,57.71,57.49,46.22,42.09
66,1,CA1-DG,108.0,0.6114,0.7722,80.0,6000,0.3242,3,0.143,0.0265,0,0.132,0.13,0.3686,0.3038,28.24,28.22,78.97,73.72,0.7778,0.8,65.35,85.67,87.69,83.83
66,1,CA1-DG,113.0,0.64,0.6958,85.0,6000,0.3818,3,0.1574,0.0606,0,0.1368,0.103,0.3384,0.3023,30.12,36.01,28.77,15.83,0.4545,0.2857,43.84,57.96,53.15,36.54
66,1,CA1-DG,118.0,0.6686,0.7958,90.0,6000,0.3325,3,0.1561,0.0678,0,0.158,0.1122,0.3559,0.2877,25.97,34.12,35.23,21.87,0.4545,0.2,41.04,47.35,75.12,64.33
66,1,CA1-DG,123.0,0.6971,0.8921,95.0,6000,0.33,3,0.1542,0.0706,0,0.1967,0.1382,0.3684,0.2803,32.65,21.67,37.0,26.43,0.7778,0.2857,51.13,46.86,48.61,62.61
66,1,CA1-DG,128.0,0.7257,0.9333,100.0,6000,0.3714,3,0.1604,0.0647,0,0.1944,0.1457,0.3527,0.2847,22.68,19.77,25.75,32.52,1.0,0.5,44.01,39.63,34.77,53.82
66,1,CA1-DG,133.0,0.7543,0.6667,105.0,6000,0.3433,3,0.1408,0.0556,0,0.1999,0.125,0.3461,0.2909,28.84,36.66,20.78,31.44,0.6,0.6364,55.71,59.57,45.81,36.98
66,1,CA1-DG,138.0,0.7829,0.5333,110.0,6000,0.3553,3,0.1425,0.051,0,0.2255,0.1294,0.3519,0.2999,29.53,22.62,23.24,25.4,1.0,0.6364,50.05,53.34,59.88,82.4
66,1,CA1-DG,143.0,0.8114,0.4,115.0,6000,0.3783,2,0.1431,0.0695,0,0.2504,0.1204,0.3513,0.3037,26.63,36.76,26.98,33.09,1.0,0.3846,80.74,63.27,75.46,47.19
66,1,CA1-DG,148.0,0.84,0.3333,120.0,6000,0.4124,3,0.1656,0.05,0,0.253,0.118,0.3634,0.3146,29.07,34.11,29.03,26.72,0.7778,0.5,54.01,54.61,30.1,41.23
66,1,CA1-DG,153.0,0.8686,0.2,125.0,6000,0.3977,4,0.1984,0.0608,0,0.2297,0.128,0.3625,0.3127,46.39,45.89,19.6,18.86,0.7778,0.3846,72.92,59.13,34.54,32.04
66,1,CA1-DG,158.0,0.8971,0.0667,130.0,6000,0.4073,4,0.1904,0.071,0,0.2088,0.1368,0.3653,0.3124,32.58,33.31,14.92,14.39,0.6,0.6364,74.74,68.22,44.43,36.88
66,1,CA1-DG,163.0,0.9257,0.0667,135.0,6000,0.388,3,0.1753,0.0577,0,0.2156,0.1382,0.3597,0.303,38.33,36.43,15.79,17.36,0.6,0.5,54.86,54.36,45.67,37.47
66,1,CA1-DG,168.0,0.9543,0.0667,140.0,6000,0.3625,3,0.1652,0.0368,0,0.2413,0.1591,0.357,0.3105,28.02,35.66,30.54,27.71,0.7778,0.5,68.82,52.04,89.11,81.19
66,1,CA1-V1,8.0,0.04,0.0873,-20.0,6000,0.191,0,0.0,0.0493,0,0.3753,0.079,0.1864,0.1754,nan,nan,nan,nan,,,87.55,89.13,83.59,88.09
66,1,CA1-V1,13.0,0.0686,0.1809,-15.0,6000,0.1432,0,0.0,0.0112,0,0.3702,0.0573,0.1571,0.1474,85.73,86.91,68.06,44.57,0.7778,0.5,88.95,70.14,40.34,52.26
66,1,CA1-V1,18.0,0.0971,0.2378,-10.0,6000,0.1886,0,0.0,-0.0208,0,0.2531,0.0617,0.1749,0.1692,50.98,41.1,83.94,85.45,0.3333,0.7143,66.35,62.52,48.98,49.37
66,1,CA1-V1,23.0,0.1257,0.3668,-5.0,6000,0.2275,1,0.0266,-0.0035,0,0.2247,0.0638,0.1692,0.1682,47.23,47.22,45.41,25.76,0.6,0.5,83.37,77.84,68.42,47.1
66,1,CA1-V1,28.0,0.1543,0.5437,0.0,6000,0.1875,1,0.0256,-0.0103,0,0.2738,0.0651,0.1957,0.1639,31.32,46.02,57.16,77.82,0.6,1.0,50.28,62.8,60.22,76.65
66,1,CA1-V1,33.0,0.1829,0.7337,5.0,6000,0.1879,0,0.0,-0.0181,0,0.2179,0.0563,0.2014,0.1794,31.16,27.41,30.48,32.95,0.4545,0.7143,61.52,62.46,58.91,58.05
66,1,CA1-V1,38.0,0.2114,0.7044,10.0,6000,0.1734,0,0.0,-0.0224,0,0.159,0.0476,0.194,0.178,52.67,52.29,57.2,41.58,0.6,0.7143,88.08,85.45,59.04,55.57
66,1,CA1-V1,43.0,0.24,0.7428,15.0,6000,0.1888,0,0.0,-0.0197,0,0.1628,0.042,0.2116,0.1763,38.53,27.06,37.19,22.07,0.7778,0.3333,70.67,61.22,49.42,48.7
66,1,CA1-V1,48.0,0.2686,0.8038,20.0,6000,0.2315,1,0.0275,-0.0303,0,0.1562,0.0461,0.22,0.1722,32.8,26.34,56.36,51.04,0.4545,1.0,83.64,62.73,56.43,39.73
66,1,CA1-V1,53.0,0.2971,0.9917,25.0,6000,0.2641,1,0.0361,0.0088,0,0.2047,0.0613,0.204,0.1855,47.99,42.48,38.92,27.49,0.4545,0.7143,81.59,87.93,85.04,86.77
66,1,CA1-V1,58.0,0.3257,0.9917,30.0,6000,0.2585,1,0.0346,0.0083,0,0.1885,0.0739,0.1737,0.197,33.99,30.79,34.67,26.45,0.4545,0.7143,81.25,59.77,62.87,51.09
66,1,CA1-V1,63.0,0.3543,0.965,35.0,6000,0.2656,1,0.0366,-0.0132,0,0.2153,0.0803,0.179,0.1894,41.23,45.97,22.91,19.19,0.4545,0.7143,72.07,67.02,42.59,52.86
66,1,CA1-V1,68.0,0.3829,0.915,40.0,6000,0.1979,1,0.0323,0.0036,0,0.3346,0.0877,0.1667,0.1509,48.3,56.87,37.06,20.34,0.4545,1.0,79.66,59.2,78.14,77.42
66,1,CA1-V1,73.0,0.4114,0.7755,45.0,6000,0.1939,0,0.0,-0.029,0,0.3343,0.0729,0.1888,0.1248,52.71,40.39,46.85,31.34,0.4545,1.0,71.81,68.11,66.54,63.7
66,1,CA1-V1,78.0,0.44,0.754,50.0,6000,0.2364,1,0.0288,-0.0269,0,0.2352,0.0705,0.1838,0.1364,32.89,33.93,34.18,33.33,0.4545,1.0,70.64,65.27,41.23,38.41
66,1,CA1-V1,83.0,0.4686,0.722,55.0,6000,0.2205,0,0.0,-0.0487,0,0.1395,0.0705,0.1932,0.156,63.07,37.36,33.24,16.01,0.7778,0.7143,69.11,62.15,47.13,32.09
66,1,CA1-V1,88.0,0.4971,0.7711,60.0,6000,0.1946,0,0.0,-0.0406,0,0.1414,0.0591,0.1964,0.1442,49.06,38.47,36.0,18.53,0.6,1.0,78.16,89.69,58.91,44.88
66,1,CA1-V1,93.0,0.5257,0.8193,65.0,6000,0.0839,0,0.0,-0.0653,-10,0.3072,0.0506,0.1618,0.1258,68.57,39.0,62.99,37.0,0.3333,0.7143,68.23,75.23,60.18,87.51
66,1,CA1-V1,98.0,0.5543,0.8782,70.0,6000,0.1191,0,0.0,-0.0036,0,0.134,0.0511,0.1444,0.1198,78.02,88.74,74.34,76.08,0.3333,0.7143,87.76,89.56,68.27,53.25
66,1,CA1-V1,103.0,0.5829,0.8685,75.0,6000,0.1332,0,0.0,-0.0228,0,0.1369,0.0776,0.1409,0.1018,46.16,36.53,43.18,35.91,0.6,0.3333,89.23,83.4,86.46,44.15
66,1,CA1-V1,108.0,0.6114,0.7722,80.0,6000,0.1154,0,0.0,-0.0317,0,0.1389,0.0768,0.1441,0.1149,53.91,53.79,36.65,26.84,0.6,1.0,83.75,77.46,67.73,47.59
66,1,CA1-V1,113.0,0.64,0.6958,85.0,6000,0.0384,0,0.0,-0.0346,-7,0.1327,0.0664,0.1204,0.1007,66.48,65.4,83.81,82.25,0.6,0.5,89.28,85.29,89.64,77.75
66,1,CA1-V1,118.0,0.6686,0.7958,90.0,6000,0.079,0,0.0,-0.0799,-2,0.1393,0.0628,0.1346,0.1111,82.35,86.42,54.31,55.99,0.3333,0.7143,76.94,76.83,89.01,71.45
66,1,CA1-V1,123.0,0.6971,0.8921,95.0,6000,0.0889,0,0.0,-0.0501,0,0.1762,0.0679,0.142,0.1479,60.5,54.87,41.68,35.49,0.6,1.0,78.22,84.37,72.06,71.57
66,1,CA1-V1,128.0,0.7257,0.9333,100.0,6000,0.0674,0,0.0,-0.04,-9,0.1801,0.0691,0.1393,0.1027,77.16,66.34,86.61,82.48,0.6,0.7143,88.69,89.2,84.97,89.23
66,1,CA1-V1,133.0,0.7543,0.6667,105.0,6000,0.0958,0,0.0,-0.0443,0,0.1959,0.0673,0.1533,0.1125,47.2,43.0,50.12,46.06,0.3333,0.7143,79.57,89.25,86.09,84.5
66,1,CA1-V1,138.0,0.7829,0.5333,110.0,6000,0.1095,0,0.0,-0.0066,0,0.2226,0.0789,0.1228,0.1411,42.85,56.14,57.25,35.66,0.4545,1.0,74.53,64.81,85.98,89.27
66,1,CA1-V1,143.0,0.8114,0.4,115.0,6000,0.1359,0,0.0,-0.0053,0,0.2457,0.0777,0.1471,0.1308,65.74,75.58,37.65,45.64,0.6,0.5,84.1,76.66,89.23,72.93
66,1,CA1-V1,148.0,0.84,0.3333,120.0,6000,0.144,0,0.0,-0.0359,0,0.244,0.0747,0.1435,0.1361,75.91,50.21,30.41,28.98,0.4545,0.7143,79.25,81.71,63.29,67.22
66,1,CA1-V1,153.0,0.8686,0.2,125.0,6000,0.1624,0,0.0,-0.0716,0,0.222,0.0795,0.1518,0.1367,79.52,77.61,31.32,23.44,1.0,0.7143,84.17,77.15,62.97,64.27
66,1,CA1-V1,158.0,0.8971,0.0667,130.0,6000,0.1329,0,0.0,-0.0294,0,0.2037,0.0835,0.1315,0.1266,83.52,75.65,80.01,87.42,0.7778,1.0,87.62,68.91,83.16,73.25
66,1,CA1-V1,163.0,0.9257,0.0667,135.0,6000,0.172,0,0.0,-0.0766,0,0.202,0.0779,0.1202,0.1547,41.68,32.1,69.35,89.46,0.6,0.5,82.68,61.42,89.54,82.83
66,1,CA1-V1,168.0,0.9543,0.0667,140.0,6000,0.2308,1,0.0274,-0.0335,0,0.2649,0.0851,0.1217,0.1615,58.79,70.27,21.28,22.31,0.7778,0.5,79.19,82.94,37.35,42.87
66,1,CA1-SUB,8.0,0.04,0.0873,-20.0,6000,0.2839,2,0.0625,-0.0012,0,0.3602,0.0649,0.2325,0.2106,nan,nan,nan,nan,,,74.63,53.93,29.61,46.05
66,1,CA1-SUB,13.0,0.0686,0.1809,-15.0,6000,0.2381,2,0.053,-0.0418,0,0.4218,0.0736,0.217,0.1891,89.69,71.66,79.79,55.67,0.4545,0.6,43.83,27.4,56.23,44.99
66,1,CA1-SUB,18.0,0.0971,0.2378,-10.0,6000,0.2785,2,0.0579,-0.0604,0,0.2473,0.057,0.2167,0.198,57.25,29.92,71.94,25.1,0.3333,0.6,84.43,74.83,34.62,18.6
66,1,CA1-SUB,23.0,0.1257,0.3668,-5.0,6000,0.2944,2,0.0631,-0.0417,0,0.2751,0.0512,0.2472,0.237,83.86,79.51,26.66,9.74,0.4545,1.0,87.69,52.55,40.36,19.88
66,1,CA1-SUB,28.0,0.1543,0.5437,0.0,6000,0.2887,3,0.0814,-0.0143,0,0.2862,0.0463,0.2439,0.2251,49.95,26.4,43.5,24.77,0.4545,1.0,85.43,64.42,51.76,36.22
66,1,CA1-SUB,33.0,0.1829,0.7337,5.0,6000,0.3056,3,0.0847,-0.0265,0,0.2511,0.0546,0.2708,0.2263,33.63,27.11,24.04,14.39,0.6,0.6,67.6,43.83,34.65,27.45
66,1,CA1-SUB,38.0,0.2114,0.7044,10.0,6000,0.2743,2,0.0629,-0.0388,0,0.1673,0.0537,0.2592,0.2068,54.75,31.95,22.6,19.97,0.7778,1.0,47.51,41.84,37.68,27.9
66,1,CA1-SUB,43.0,0.24,0.7428,15.0,6000,0.2197,3,0.0734,-0.0322,0,0.1822,0.0578,0.2581,0.2008,29.73,38.12,23.65,21.71,0.6,1.0,55.54,49.81,85.94,83.35
66,1,CA1-SUB,48.0,0.2686,0.8038,20.0,6000,0.2846,3,0.1001,0.0053,0,0.1773,0.0485,0.3047,0.2186,30.19,30.7,65.14,73.82,0.6,0.6,51.17,44.27,47.41,35.67
66,1,CA1-SUB,53.0,0.2971,0.9917,25.0,6000,0.3503,4,0.1408,0.0448,0,0.1741,0.0454,0.2937,0.2281,36.53,25.42,18.54,18.7,0.4545,1.0,61.64,49.65,37.18,23.01
66,1,CA1-SUB,58.0,0.3257,0.9917,30.0,6000,0.3051,4,0.1363,0.0525,0,0.1762,0.0471,0.2693,0.2148,76.76,80.49,18.22,14.96,0.3333,0.6,60.47,53.25,31.22,23.93
66,1,CA1-SUB,63.0,0.3543,0.965,35.0,6000,0.3415,3,0.1431,0.0387,0,0.2081,0.0467,0.2538,0.2112,37.73,32.18,28.57,16.82,0.6,1.0,57.36,34.77,39.26,23.93
66,1,CA1-SUB,68.0,0.3829,0.915,40.0,6000,0.3365,3,0.141,0.03,0,0.3037,0.0425,0.2413,0.2023,31.72,16.92,36.52,25.56,0.3333,0.3333,67.87,30.74,65.63,25.56
66,1,CA1-SUB,73.0,0.4114,0.7755,45.0,6000,0.2959,3,0.091,0.0347,0,0.3096,0.0283,0.2167,0.1962,88.62,65.59,24.13,21.4,0.6,0.6,82.39,83.14,58.11,31.83
66,1,CA1-SUB,78.0,0.44,0.754,50.0,6000,0.2613,2,0.0596,0.0149,0,0.2447,0.0285,0.233,0.2056,42.85,37.53,36.19,18.96,0.2308,0.6,89.34,88.59,61.33,55.63
66,1,CA1-SUB,83.0,0.4686,0.722,55.0,6000,0.19,3,0.06,0.0126,0,0.1765,0.0285,0.2574,0.1897,45.17,33.96,46.29,30.09,0.4545,0.3333,70.18,53.69,81.88,62.5
66,1,CA1-SUB,88.0,0.4971,0.7711,60.0,6000,0.202,3,0.0807,0.0044,0,0.1551,0.0371,0.2456,0.1767,28.98,28.51,80.98,68.89,0.4545,0.6,57.51,68.85,62.7,75.75
66,1,CA1-SUB,93.0,0.5257,0.8193,65.0,6000,0.1772,2,0.0409,-0.0235,0,0.3004,0.0306,0.2064,0.1848,66.23,37.02,58.0,21.37,0.4545,0.6,64.01,54.16,56.73,88.9
66,1,CA1-SUB,98.0,0.5543,0.8782,70.0,6000,0.206,2,0.0392,-0.0158,0,0.1434,0.0282,0.1856,0.1852,72.08,36.3,55.92,19.79,0.3333,0.3333,77.1,58.72,82.25,73.28
66,1,CA1-SUB,103.0,0.5829,0.8685,75.0,6000,0.2164,1,0.024,-0.0076,0,0.1556,0.0265,0.1845,0.1712,35.53,39.33,40.04,29.73,0.6,0.6,63.58,63.2,63.58,40.15
66,1,CA1-SUB,108.0,0.6114,0.7722,80.0,6000,0.2287,1,0.0269,-0.0207,0,0.1633,0.0345,0.2014,0.1902,36.3,31.85,20.53,16.8,0.4545,0.1429,72.4,69.99,56.68,50.53
66,1,CA1-SUB,113.0,0.64,0.6958,85.0,6000,0.2888,3,0.0715,0.0367,0,0.1898,0.0619,0.2455,0.2077,56.37,41.05,29.75,24.74,0.4545,0.6,63.01,49.44,36.25,19.34
66,1,CA1-SUB,118.0,0.6686,0.7958,90.0,6000,0.2519,3,0.0598,0.024,0,0.2193,0.0663,0.2521,0.1728,45.47,46.93,20.13,16.56,0.4545,0.6,53.12,56.14,38.35,28.01
66,1,CA1-SUB,123.0,0.6971,0.8921,95.0,6000,0.2125,2,0.0371,-0.0155,0,0.1928,0.0765,0.2087,0.1884,28.63,21.13,18.49,17.27,0.4545,0.6,69.71,67.64,41.66,37.66
66,1,CA1-SUB,128.0,0.7257,0.9333,100.0,6000,0.2216,2,0.0414,-0.0202,0,0.2032,0.0758,0.2114,0.1855,68.82,89.32,22.19,18.86,0.4545,0.6,89.19,84.28,55.0,36.63
66,1,CA1-SUB,133.0,0.7543,0.6667,105.0,6000,0.2581,2,0.0567,0.018,0,0.2528,0.0373,0.2416,0.186,39.94,26.79,25.45,20.44,0.4545,0.6,63.96,50.34,36.71,26.47
66,1,CA1-SUB,138.0,0.7829,0.5333,110.0,6000,0.1718,2,0.0439,0.0359,0,0.2611,0.0449,0.2535,0.1844,62.89,69.41,22.62,12.68,0.7778,0.6,77.43,59.46,46.31,31.08
66,1,CA1-SUB,143.0,0.8114,0.4,115.0,6000,0.2375,2,0.0422,0.0679,0,0.2689,0.0455,0.2167,0.1986,33.01,26.18,25.09,13.94,1.0,0.6,79.08,82.49,76.61,37.08
66,1,CA1-SUB,148.0,0.84,0.3333,120.0,6000,0.2117,1,0.0229,0.043,0,0.2557,0.0525,0.2098,0.1876,54.52,38.92,38.24,20.12,0.6,1.0,82.43,71.26,67.84,35.96
66,1,CA1-SUB,153.0,0.8686,0.2,125.0,6000,0.2347,1,0.0283,0.0512,0,0.2393,0.0517,0.2028,0.1657,74.69,70.41,25.36,17.18,0.7778,1.0,74.89,73.26,46.14,24.18
66,1,CA1-SUB,158.0,0.8971,0.0667,130.0,6000,0.1972,1,0.0198,0.0267,0,0.1751,0.0389,0.2261,0.1765,70.0,55.51,23.73,17.25,0.4545,0.6,87.42,77.56,64.03,48.18
66,1,CA1-SUB,163.0,0.9257,0.0667,135.0,6000,0.1566,2,0.0294,0.0318,0,0.1975,0.0491,0.1786,0.1878,70.27,65.72,75.26,74.43,0.6,0.6,65.0,62.68,67.0,68.01
66,1,CA1-SUB,168.0,0.9543,0.0667,140.0,6000,0.1999,2,0.0326,0.0058,0,0.2153,0.0717,0.1887,0.1772,88.39,78.91,25.77,23.2,0.4545,0.3333,80.63,82.19,40.17,29.8
66,1,RSC-SUB,8.0,0.04,0.0873,-20.0,6000,0.1518,1,0.0117,-0.0145,0,0.237,0.0667,0.1731,0.1702,nan,nan,nan,nan,,,85.14,77.04,60.36,54.16
66,1,RSC-SUB,13.0,0.0686,0.1809,-15.0,6000,0.1199,1,0.0113,0.028,0,0.1493,0.0736,0.1409,0.152,66.28,58.03,78.28,59.72,0.4286,0.6,82.09,64.99,59.18,63.32
66,1,RSC-SUB,18.0,0.0971,0.2378,-10.0,6000,0.138,1,0.0096,0.0216,0,0.1315,0.0587,0.1539,0.151,61.64,72.51,55.23,63.8,0.4286,0.6,78.74,78.64,59.82,37.69
66,1,RSC-SUB,23.0,0.1257,0.3668,-5.0,6000,0.1079,1,0.0088,0.0025,0,0.1016,0.0524,0.1627,0.1656,85.88,87.89,27.43,16.69,0.4286,1.0,64.02,62.15,83.9,89.57
66,1,RSC-SUB,28.0,0.1543,0.5437,0.0,6000,0.1311,2,0.0164,-0.0196,0,0.1232,0.0463,0.1521,0.1682,40.89,41.28,68.57,70.84,0.6667,1.0,56.12,50.33,82.13,74.38
66,1,RSC-SUB,33.0,0.1829,0.7337,5.0,6000,0.1858,1,0.0176,0.0431,0,0.1328,0.0563,0.1816,0.2021,52.49,48.46,22.87,20.37,0.6667,0.6,78.71,80.87,43.0,41.08
66,1,RSC-SUB,38.0,0.2114,0.7044,10.0,6000,0.191,1,0.0186,0.0727,0,0.1101,0.0551,0.1565,0.2043,41.01,39.37,19.52,22.85,0.4286,1.0,83.59,89.76,35.82,33.24
66,1,RSC-SUB,43.0,0.24,0.7428,15.0,6000,0.1629,3,0.0393,0.0494,0,0.108,0.0592,0.1561,0.2004,48.55,45.57,19.32,23.03,0.4286,1.0,70.93,59.09,63.86,56.25
66,1,RSC-SUB,48.0,0.2686,0.8038,20.0,6000,0.1494,2,0.0246,0.0136,0,0.0998,0.0495,0.1389,0.165,49.21,51.72,37.25,32.95,0.6667,0.6,84.77,71.88,70.23,71.01
66,1,RSC-SUB,53.0,0.2971,0.9917,25.0,6000,0.1733,1,0.0153,-0.034,0,0.1298,0.0457,0.1622,0.1718,29.39,29.4,23.86,19.69,0.6667,1.0,77.81,71.84,51.07,50.78
66,1,RSC-SUB,58.0,0.3257,0.9917,30.0,6000,0.1823,1,0.0169,-0.0199,0,0.1284,0.0476,0.1925,0.1667,78.97,83.77,23.28,21.7,0.6667,0.6,66.26,70.0,31.61,39.88
66,1,RSC-SUB,63.0,0.3543,0.965,35.0,6000,0.1678,2,0.0252,-0.0073,0,0.1248,0.0472,0.2009,0.185,27.07,30.65,26.23,16.54,1.0,0.6,81.74,62.53,53.12,41.21
66,1,RSC-SUB,68.0,0.3829,0.915,40.0,6000,0.1734,3,0.0387,-0.0255,0,0.1413,0.0445,0.2121,0.1903,63.0,56.84,14.69,19.87,0.4286,0.6,87.92,63.01,50.74,57.36
66,1,RSC-SUB,73.0,0.4114,0.7755,45.0,6000,0.1424,2,0.0195,-0.0421,0,0.1129,0.0299,0.2166,0.1858,55.91,49.32,74.37,75.87,0.4286,0.6,62.83,68.35,57.23,46.36
66,1,RSC-SUB,78.0,0.44,0.754,50.0,6000,0.1706,1,0.0148,-0.0432,0,0.125,0.0295,0.1965,0.19,50.26,54.59,26.8,25.66,0.25,0.6,80.99,83.75,47.75,47.07
66,1,RSC-SUB,83.0,0.4686,0.722,55.0,6000,0.1576,1,0.0126,-0.0362,0,0.1093,0.0296,0.1767,0.2032,54.69,51.48,26.06,20.97,0.6667,0.6,78.88,65.67,68.91,72.22
66,1,RSC-SUB,88.0,0.4971,0.7711,60.0,6000,0.1444,1,0.0105,0.0087,2,0.0942,0.0393,0.1823,0.1453,44.5,32.11,30.64,40.71,0.6667,0.6,76.84,62.63,58.92,76.12
66,1,RSC-SUB,93.0,0.5257,0.8193,65.0,6000,0.1167,0,0.0,0.0182,0,0.108,0.0317,0.1714,0.1485,66.66,58.33,34.35,25.74,0.4286,0.6,82.53,76.96,72.97,49.58
66,1,RSC-SUB,98.0,0.5543,0.8782,70.0,6000,0.1539,1,0.012,0.0094,0,0.1118,0.0292,0.1458,0.1269,54.92,72.02,23.09,24.21,0.25,0.3333,83.73,85.43,70.29,61.91
66,1,RSC-SUB,103.0,0.5829,0.8685,75.0,6000,0.1077,0,0.0,0.0304,0,0.1607,0.0272,0.1516,0.1054,57.38,55.11,40.14,45.5,0.6667,0.6,74.3,84.28,60.16,47.93
66,1,RSC-SUB,108.0,0.6114,0.7722,80.0,6000,0.1339,6,0.0765,0.0138,0,0.2082,0.0339,0.1391,0.1473,53.6,38.11,37.96,38.8,0.6667,0.1429,60.81,68.75,58.53,89.01
66,1,RSC-SUB,113.0,0.64,0.6958,85.0,6000,0.0658,0,0.0,0.0175,4,0.2296,0.0605,0.1772,0.1708,59.4,57.74,46.41,46.28,0.4286,0.6,89.19,82.82,82.59,84.64
66,1,RSC-SUB,118.0,0.6686,0.7958,90.0,6000,0.1096,1,0.0082,0.0273,0,0.1536,0.0647,0.1742,0.1546,38.93,54.81,71.42,66.31,0.25,0.6,76.94,85.56,89.2,74.07
66,1,RSC-SUB,123.0,0.6971,0.8921,95.0,6000,0.1064,0,0.0,0.0054,0,0.16,0.0756,0.1666,0.1492,48.92,46.11,28.4,26.62,0.4286,0.6,88.08,68.92,69.01,58.82
66,1,RSC-SUB,128.0,0.7257,0.9333,100.0,6000,0.1276,1,0.0082,-0.0215,0,0.1459,0.0748,0.1579,0.143,70.34,79.5,21.11,28.89,0.6667,0.6,83.99,83.33,49.76,49.08
66,1,RSC-SUB,133.0,0.7543,0.6667,105.0,6000,0.099,1,0.0097,0.0298,0,0.147,0.0362,0.144,0.1566,57.25,73.21,27.33,28.68,0.6667,0.6,88.05,85.84,87.35,89.17
66,1,RSC-SUB,138.0,0.7829,0.5333,110.0,6000,0.1264,2,0.0196,0.0347,0,0.1989,0.0439,0.171,0.1674,67.66,62.35,20.25,21.87,0.6667,0.6,86.39,83.76,85.23,68.37
66,1,RSC-SUB,143.0,0.8114,0.4,115.0,6000,0.0974,1,0.0115,0.0297,0,0.2622,0.0446,0.1485,0.152,70.7,69.64,24.58,24.85,1.0,0.6,73.96,67.38,85.97,85.21
66,1,RSC-SUB,148.0,0.84,0.3333,120.0,6000,0.1328,3,0.0251,-0.0108,0,0.285,0.0518,0.1253,0.1661,37.93,38.97,30.1,30.22,1.0,1.0,71.05,72.14,85.79,57.7
66,1,RSC-SUB,153.0,0.8686,0.2,125.0,6000,0.1466,1,0.0109,-0.0358,0,0.2816,0.0509,0.1688,0.1386,60.03,70.09,32.84,26.31,0.4286,1.0,73.05,84.59,70.51,46.24
66,1,RSC-SUB,158.0,0.8971,0.0667,130.0,6000,0.1678,2,0.0234,-0.0424,0,0.33,0.0378,0.1847,0.1589,30.16,38.23,84.42,66.44,1.0,0.6,49.22,56.02,23.63,43.78
66,1,RSC-SUB,163.0,0.9257,0.0667,135.0,6000,0.1166,2,0.0144,-0.0008,0,0.1919,0.0484,0.1753,0.1319,73.11,56.6,37.74,30.79,1.0,0.6,68.34,54.77,74.55,64.6
66,1,RSC-SUB,168.0,0.9543,0.0667,140.0,6000,0.1143,0,0.0,-0.0046,0,0.1441,0.0707,0.1482,0.1174,60.64,66.32,78.37,81.07,0.6667,0.3333,73.88,72.29,62.18,60.8
66,1,V1-RSC,8.0,0.04,0.0873,-20.0,6000,0.2868,2,0.0691,-0.0267,0,0.1042,0.2208,0.2275,0.2147,nan,nan,nan,nan,,,54.88,61.94,38.65,35.11
66,1,V1-RSC,13.0,0.0686,0.1809,-15.0,6000,0.2258,3,0.073,-0.0397,0,0.0688,0.1397,0.2169,0.2141,37.79,26.67,26.94,28.88,0.3333,0.4286,52.6,34.39,64.84,50.29
66,1,V1-RSC,18.0,0.0971,0.2378,-10.0,6000,0.2378,3,0.0823,-0.005,0,0.0739,0.1034,0.2284,0.1836,60.64,55.78,59.89,67.68,0.5,0.6667,70.84,80.1,58.27,48.62
66,1,V1-RSC,23.0,0.1257,0.3668,-5.0,6000,0.2459,3,0.0844,-0.0265,0,0.0794,0.1066,0.2495,0.1836,36.0,35.71,27.31,29.37,0.3333,0.4286,68.39,54.4,52.18,66.0
66,1,V1-RSC,28.0,0.1543,0.5437,0.0,6000,0.2534,3,0.0823,-0.0912,-1,0.0854,0.1221,0.2361,0.1741,31.83,29.13,79.6,88.43,0.5,0.6667,56.66,36.52,37.56,31.71
66,1,V1-RSC,33.0,0.1829,0.7337,5.0,6000,0.2914,3,0.0908,-0.1174,0,0.07,0.1094,0.2382,0.1834,31.06,37.74,20.93,14.33,0.3333,1.0,49.14,39.76,45.93,35.83
