animal,learner,pair,epoch,bin_ms,lag_bins,lag_ms,n_samples,cc1,cc_mean3,n_sig,angle_x,angle_y,angle_x_cc1,angle_y_cc1,floor_x,floor_y,floor_cc1,gini_x_conn,gini_y_conn,angle_ff_fb_x,angle_ff_fb_y,angle_ff_fb_cc1
61,1,CA1-CA3,session,10,5,50,11900,0.1714,0.0658,2,80.97,64.99,23.2,62.04,74.24,86.65,45.64,0.5478,0.4848,88.86,82.14,25.1
61,1,CA1-CA3,session,10,-5,-50,11900,0.1165,0.0422,2,87.54,83.37,36.41,75.93,74.24,86.65,45.64,0.513,0.4391,88.86,82.14,25.1
61,1,CA1-CA3,session,10,7,70,11860,0.0602,0.0221,2,86.81,83.21,21.6,67.99,74.24,86.65,45.64,0.4802,0.4365,88.86,82.14,25.1
61,1,CA1-CA3,session,10,-7,-70,11860,0.0762,0.032,2,77.27,72.26,28.43,44.98,74.24,86.65,45.64,0.4891,0.3751,88.86,82.14,25.1
61,1,CA1-CA3,session,10,10,100,11800,0.1199,0.0446,2,86.48,70.08,34.14,78.84,74.24,86.65,45.64,0.5039,0.4374,88.86,82.14,25.1
61,1,CA1-CA3,session,10,-10,-100,11800,0.1343,0.0581,2,87.37,60.2,32.37,42.68,74.24,86.65,45.64,0.5365,0.5487,88.86,82.14,25.1
61,1,CA1-CA3,session,10,15,150,11700,0.0078,0.0192,2,86.29,87.22,85.26,84.22,74.24,86.65,45.64,0.4528,0.3457,88.86,82.14,25.1
61,1,CA1-CA3,session,10,-15,-150,11700,0.1266,0.0501,2,88.65,84.8,27.17,35.84,74.24,86.65,45.64,0.5114,0.4337,88.86,82.14,25.1
61,1,CA1-CA3,session,10,20,200,11600,0.0938,0.0429,2,80.6,87.03,21.72,71.76,74.24,86.65,45.64,0.4846,0.3826,88.86,82.14,25.1
61,1,CA1-CA3,session,10,-20,-200,11600,0.0319,0.0092,2,63.57,78.1,31.73,74.89,74.24,86.65,45.64,0.4452,0.3636,88.86,82.14,25.1
61,1,CA1-CA3,session,10,25,250,11500,0.0246,0.0371,2,88.5,63.0,82.53,53.76,74.24,86.65,45.64,0.4907,0.4103,88.86,82.14,25.1
61,1,CA1-CA3,session,10,-25,-250,11500,0.0135,0.0263,2,87.61,77.43,84.51,53.53,74.24,86.65,45.64,0.472,0.3907,88.86,82.14,25.1
61,1,CA1-DG,session,10,0,0,12000,0.2435,0.1208,1,0.0,0.0,0.0,0.0,87.73,74.89,28.28,0.5194,0.4103,83.96,87.36,36.07
61,1,CA1-DG,session,10,1,10,11980,0.1267,0.0609,1,61.24,62.9,21.47,23.77,87.73,74.89,28.28,0.5169,0.4265,83.96,87.36,36.07
61,1,CA1-DG,session,10,-1,-10,11980,0.1511,0.0475,1,84.1,83.09,23.26,17.74,87.73,74.89,28.28,0.5157,0.4689,83.96,87.36,36.07
61,1,CA1-DG,session,10,2,20,11960,0.04,0.0374,1,68.31,79.06,40.33,52.84,87.73,74.89,28.28,0.4527,0.2731,83.96,87.36,36.07
61,1,CA1-DG,session,10,-2,-20,11960,0.0708,0.0367,1,77.59,79.45,41.75,44.23,87.73,74.89,28.28,0.4677,0.3699,83.96,87.36,36.07
61,1,CA1-DG,session,10,3,30,11940,0.013,0.0003,1,77.87,83.91,66.49,73.0,87.73,74.89,28.28,0.4646,0.224,83.96,87.36,36.07
61,1,CA1-DG,session,10,-3,-30,11940,0.0622,0.0271,1,69.96,83.77,48.09,76.37,87.73,74.89,28.28,0.4553,0.3119,83.96,87.36,36.07
61,1,CA1-DG,session,10,4,40,11920,0.0236,0.0077,1,81.2,86.72,71.13,71.49,87.73,74.89,28.28,0.4722,0.2648,83.96,87.36,36.07
61,1,CA1-DG,session,10,-4,-40,11920,0.0504,0.0237,1,84.7,89.69,50.78,76.33,87.73,74.89,28.28,0.4805,0.3126,83.96,87.36,36.07
61,1,CA1-DG,session,10,5,50,11900,0.0145,0.0131,1,82.53,83.07,53.05,40.43,87.73,74.89,28.28,0.4671,0.2907,83.96,87.36,36.07
61,1,CA1-DG,session,10,-5,-50,11900,0.0843,0.0214,1,86.55,87.45,50.74,48.98,87.73,74.89,28.28,0.5061,0.3761,83.96,87.36,36.07
61,1,CA1-DG,session,10,7,70,11860,0.0667,0.0323,1,86.81,71.86,51.67,31.86,87.73,74.89,28.28,0.4783,0.3273,83.96,87.36,36.07
61,1,CA1-DG,session,10,-7,-70,11860,0.0761,0.0267,1,88.23,82.03,53.57,39.58,87.73,74.89,28.28,0.4726,0.3659,83.96,87.36,36.07
61,1,CA1-DG,session,10,10,100,11800,0.0411,0.0222,1,89.06,86.53,56.01,88.33,87.73,74.89,28.28,0.4776,0.3888,83.96,87.36,36.07
61,1,CA1-DG,session,10,-10,-100,11800,0.0171,0.0181,1,80.51,88.87,75.25,76.38,87.73,74.89,28.28,0.4765,0.2479,83.96,87.36,36.07
61,1,CA1-DG,session,10,15,150,11700,0.0274,0.0294,1,72.1,83.17,40.86,34.31,87.73,74.89,28.28,0.4562,0.2918,83.96,87.36,36.07
61,1,CA1-DG,session,10,-15,-150,11700,0.0732,0.0221,1,87.25,61.92,35.27,30.47,87.73,74.89,28.28,0.478,0.3351,83.96,87.36,36.07
61,1,CA1-DG,session,10,20,200,11600,0.0324,0.0099,1,81.73,86.96,68.85,78.93,87.73,74.89,28.28,0.4847,0.3542,83.96,87.36,36.07
61,1,CA1-DG,session,10,-20,-200,11600,0.0441,0.0168,1,79.98,89.32,67.41,43.85,87.73,74.89,28.28,0.4732,0.2991,83.96,87.36,36.07
61,1,CA1-DG,session,10,25,250,11500,0.0256,0.0225,1,82.68,88.7,50.72,75.43,87.73,74.89,28.28,0.4587,0.3217,83.96,87.36,36.07
61,1,CA1-DG,session,10,-25,-250,11500,-0.0182,0.0149,1,68.54,80.81,70.12,79.03,87.73,74.89,28.28,0.4634,0.2745,83.96,87.36,36.07
61,1,CA1-V1,session,10,0,0,12000,0.1618,0.1103,5,0.0,0.0,0.0,0.0,81.93,81.12,82.08,0.4627,0.5125,68.19,63.0,59.68
61,1,CA1-V1,session,10,1,10,11980,0.0669,0.0424,5,55.22,42.49,34.21,35.65,81.93,81.12,82.08,0.4816,0.4896,68.19,63.0,59.68
61,1,CA1-V1,session,10,-1,-10,11980,0.066,0.0415,5,48.86,57.61,29.01,38.11,81.93,81.12,82.08,0.465,0.4923,68.19,63.0,59.68
61,1,CA1-V1,session,10,2,20,11960,0.0788,0.0388,5,82.85,63.96,42.68,42.47,81.93,81.12,82.08,0.5134,0.522,68.19,63.0,59.68
61,1,CA1-V1,session,10,-2,-20,11960,-0.0054,0.0189,5,82.6,83.99,45.41,49.63,81.93,81.12,82.08,0.4623,0.5001,68.19,63.0,59.68
61,1,CA1-V1,session,10,3,30,11940,0.0648,0.035,5,78.49,66.0,54.62,52.55,81.93,81.12,82.08,0.5059,0.5209,68.19,63.0,59.68
61,1,CA1-V1,session,10,-3,-30,11940,0.0197,0.0099,5,58.45,60.68,50.05,46.18,81.93,81.12,82.08,0.4561,0.5055,68.19,63.0,59.68
61,1,CA1-V1,session,10,4,40,11920,0.0208,0.0357,5,57.08,58.12,36.71,40.05,81.93,81.12,82.08,0.4728,0.503,68.19,63.0,59.68
61,1,CA1-V1,session,10,-4,-40,11920,0.0267,0.0121,5,44.11,57.23,52.86,43.72,81.93,81.12,82.08,0.4609,0.5084,68.19,63.0,59.68
61,1,CA1-V1,session,10,5,50,11900,0.0221,0.0223,5,72.74,67.83,54.29,49.9,81.93,81.12,82.08,0.4522,0.5081,68.19,63.0,59.68
61,1,CA1-V1,session,10,-5,-50,11900,0.0263,0.0213,5,72.54,71.38,44.88,55.09,81.93,81.12,82.08,0.4714,0.4969,68.19,63.0,59.68
61,1,CA1-V1,session,10,7,70,11860,0.0229,0.0244,5,83.93,74.54,57.33,41.98,81.93,81.12,82.08,0.4671,0.5095,68.19,63.0,59.68
61,1,CA1-V1,session,10,-7,-70,11860,0.0372,0.0267,5,79.58,85.79,36.57,41.6,81.93,81.12,82.08,0.4673,0.4809,68.19,63.0,59.68
61,1,CA1-V1,session,10,10,100,11800,0.0325,0.0215,5,74.04,70.13,42.46,41.89,81.93,81.12,82.08,0.4659,0.4961,68.19,63.0,59.68
61,1,CA1-V1,session,10,-10,-100,11800,0.0416,0.0224,5,61.1,82.55,52.6,57.58,81.93,81.12,82.08,0.4731,0.486,68.19,63.0,59.68
61,1,CA1-V1,session,10,15,150,11700,0.0173,0.0214,5,58.58,49.72,73.7,58.12,81.93,81.12,82.08,0.4596,0.4938,68.19,63.0,59.68
61,1,CA1-V1,session,10,-15,-150,11700,0.0274,0.0219,5,55.67,62.41,68.22,54.45,81.93,81.12,82.08,0.4738,0.52,68.19,63.0,59.68
61,1,CA1-V1,session,10,20,200,11600,0.0155,0.0113,5,80.59,89.19,54.65,47.57,81.93,81.12,82.08,0.4615,0.521,68.19,63.0,59.68
61,1,CA1-V1,session,10,-20,-200,11600,0.0356,0.0222,5,73.99,65.08,46.14,41.35,81.93,81.12,82.08,0.4637,0.4813,68.19,63.0,59.68
61,1,CA1-V1,session,10,25,250,11500,0.0448,0.0148,5,69.75,58.91,49.75,49.46,81.93,81.12,82.08,0.47,0.5144,68.19,63.0,59.68
61,1,CA1-V1,session,10,-25,-250,11500,0.042,0.0444,5,74.24,74.87,74.36,70.28,81.93,81.12,82.08,0.4771,0.5139,68.19,63.0,59.68
61,1,CA3-DG,session,10,0,0,12000,0.3866,0.2719,4,0.0,0.0,0.0,0.0,71.24,41.7,61.39,0.4686,0.4958,86.24,87.38,87.33
61,1,CA3-DG,session,10,1,10,11980,0.1788,0.0989,4,64.51,60.41,32.85,16.83,71.24,41.7,61.39,0.4228,0.4449,86.24,87.38,87.33
61,1,CA3-DG,session,10,-1,-10,11980,0.2054,0.1497,4,85.12,87.62,45.56,33.36,71.24,41.7,61.39,0.4192,0.4828,86.24,87.38,87.33
61,1,CA3-DG,session,10,2,20,11960,0.0922,0.0752,4,73.79,77.83,44.14,42.05,71.24,41.7,61.39,0.4147,0.4142,86.24,87.38,87.33
61,1,CA3-DG,session,10,-2,-20,11960,0.1201,0.0765,4,75.37,84.17,51.49,39.73,71.24,41.7,61.39,0.3759,0.4261,86.24,87.38,87.33
61,1,CA3-DG,session,10,3,30,11940,0.042,0.0442,4,59.72,72.33,76.67,83.52,71.24,41.7,61.39,0.3661,0.3059,86.24,87.38,87.33
61,1,CA3-DG,session,10,-3,-30,11940,0.1175,0.0867,4,83.94,67.57,60.9,79.94,71.24,41.7,61.39,0.4443,0.4573,86.24,87.38,87.33
61,1,CA3-DG,session,10,4,40,11920,0.0815,0.0537,4,85.35,83.23,64.95,77.67,71.24,41.7,61.39,0.3949,0.2428,86.24,87.38,87.33
61,1,CA3-DG,session,10,-4,-40,11920,0.0825,0.0572,4,77.02,88.04,56.57,85.95,71.24,41.7,61.39,0.3436,0.3597,86.24,87.38,87.33
61,1,CA3-DG,session,10,5,50,11900,0.0563,0.0463,4,85.31,58.2,70.11,56.11,71.24,41.7,61.39,0.4278,0.2875,86.24,87.38,87.33
61,1,CA3-DG,session,10,-5,-50,11900,0.0726,0.0551,4,88.38,76.58,51.56,42.14,71.24,41.7,61.39,0.393,0.3998,86.24,87.38,87.33
61,1,CA3-DG,session,10,7,70,11860,0.102,0.0575,4,86.87,89.68,46.47,51.55,71.24,41.7,61.39,0.4103,0.4225,86.24,87.38,87.33
61,1,CA3-DG,session,10,-7,-70,11860,0.117,0.0618,4,81.72,89.62,47.63,30.66,71.24,41.7,61.39,0.3646,0.3989,86.24,87.38,87.33
61,1,CA3-DG,session,10,10,100,11800,0.0701,0.0383,4,80.75,86.97,64.52,80.68,71.24,41.7,61.39,0.3849,0.3381,86.24,87.38,87.33
61,1,CA3-DG,session,10,-10,-100,11800,-0.008,0.0231,4,87.62,87.02,86.51,87.4,71.24,41.7,61.39,0.397,0.2898,86.24,87.38,87.33
61,1,CA3-DG,session,10,15,150,11700,0.0905,0.0362,4,79.84,76.11,36.47,44.67,71.24,41.7,61.39,0.4078,0.4106,86.24,87.38,87.33
61,1,CA3-DG,session,10,-15,-150,11700,0.08,0.0358,4,87.12,87.73,48.65,26.52,71.24,41.7,61.39,0.4214,0.3683,86.24,87.38,87.33
61,1,CA3-DG,session,10,20,200,11600,0.0301,0.0261,4,81.85,77.95,51.86,46.39,71.24,41.7,61.39,0.3655,0.3387,86.24,87.38,87.33
61,1,CA3-DG,session,10,-20,-200,11600,0.0517,0.0261,4,89.26,68.32,58.82,45.75,71.24,41.7,61.39,0.3859,0.3229,86.24,87.38,87.33
61,1,CA3-DG,session,10,25,250,11500,0.0598,0.0311,4,87.86,88.95,68.94,72.06,71.24,41.7,61.39,0.3595,0.343,86.24,87.38,87.33
61,1,CA3-DG,session,10,-25,-250,11500,-0.0018,0.0046,4,89.41,89.01,85.85,86.4,71.24,41.7,61.39,0.34,0.2587,86.24,87.38,87.33
61,1,V1-RSC,session,10,0,0,12000,0.4941,0.3595,4,0.0,0.0,0.0,0.0,50.93,48.52,35.01,0.4451,0.3669,62.36,41.52,25.53
61,1,V1-RSC,session,10,1,10,11980,0.4019,0.2666,4,29.35,20.88,16.23,13.38,50.93,48.52,35.01,0.4543,0.3758,62.36,41.52,25.53
61,1,V1-RSC,session,10,-1,-10,11980,0.3968,0.2532,4,25.29,20.29,12.0,11.34,50.93,48.52,35.01,0.4599,0.3676,62.36,41.52,25.53
61,1,V1-RSC,session,10,2,20,11960,0.3953,0.2403,4,34.08,30.61,22.48,15.14,50.93,48.52,35.01,0.4863,0.3895,62.36,41.52,25.53
61,1,V1-RSC,session,10,-2,-20,11960,0.3677,0.2064,4,37.38,29.62,18.71,11.16,50.93,48.52,35.01,0.4834,0.3996,62.36,41.52,25.53
61,1,V1-RSC,session,10,3,30,11940,0.3763,0.2144,4,35.16,30.52,23.17,14.27,50.93,48.52,35.01,0.4686,0.3768,62.36,41.52,25.53
61,1,V1-RSC,session,10,-3,-30,11940,0.3602,0.2033,4,43.53,19.62,17.5,9.0,50.93,48.52,35.01,0.4744,0.3855,62.36,41.52,25.53
61,1,V1-RSC,session,10,4,40,11920,0.3608,0.205,4,39.1,30.4,21.23,12.67,50.93,48.52,35.01,0.48,0.3818,62.36,41.52,25.53
61,1,V1-RSC,session,10,-4,-40,11920,0.3405,0.1946,4,46.09,19.24,17.78,11.52,50.93,48.52,35.01,0.4986,0.4018,62.36,41.52,25.53
61,1,V1-RSC,session,10,5,50,11900,0.3361,0.1977,4,50.18,29.6,16.93,12.46,50.93,48.52,35.01,0.5001,0.3875,62.36,41.52,25.53
61,1,V1-RSC,session,10,-5,-50,11900,0.327,0.1975,4,42.31,27.51,19.33,9.38,50.93,48.52,35.01,0.4943,0.4017,62.36,41.52,25.53
61,1,V1-RSC,session,10,7,70,11860,0.3193,0.1971,4,64.29,30.38,25.06,11.34,50.93,48.52,35.01,0.4971,0.3794,62.36,41.52,25.53
61,1,V1-RSC,session,10,-7,-70,11860,0.3098,0.1701,4,45.56,40.13,22.79,9.93,50.93,48.52,35.01,0.4966,0.3928,62.36,41.52,25.53
61,1,V1-RSC,session,10,10,100,11800,0.3136,0.1904,4,63.22,31.75,23.42,17.54,50.93,48.52,35.01,0.4999,0.3772,62.36,41.52,25.53
61,1,V1-RSC,session,10,-10,-100,11800,0.2812,0.1523,4,77.28,89.24,26.7,12.22,50.93,48.52,35.01,0.498,0.4076,62.36,41.52,25.53
61,1,V1-RSC,session,10,15,150,11700,0.3362,0.2166,4,75.25,33.03,20.57,27.73,50.93,48.52,35.01,0.4777,0.3652,62.36,41.52,25.53
61,1,V1-RSC,session,10,-15,-150,11700,0.2527,0.1445,4,49.62,40.86,29.8,13.78,50.93,48.52,35.01,0.4794,0.388,62.36,41.52,25.53
61,1,V1-RSC,session,10,20,200,11600,0.2745,0.1595,4,76.56,46.2,24.85,38.11,50.93,48.52,35.01,0.4857,0.3746,62.36,41.52,25.53
61,1,V1-RSC,session,10,-20,-200,11600,0.199,0.1243,4,50.88,45.87,40.48,18.47,50.93,48.52,35.01,0.4802,0.3828,62.36,41.52,25.53
61,1,V1-RSC,session,10,25,250,11500,0.2258,0.1239,4,89.39,75.14,34.8,46.32,50.93,48.52,35.01,0.4947,0.3777,62.36,41.52,25.53
61,1,V1-RSC,session,10,-25,-250,11500,0.2135,0.1199,4,72.7,87.31,41.48,17.01,50.93,48.52,35.01,0.5035,0.3927,62.36,41.52,25.53
63,1,CA1-RSC,session,10,0,0,12000,0.1068,0.066,1,0.0,0.0,0.0,0.0,87.5,77.83,32.38,0.2949,0.4573,66.47,60.67,46.41
63,1,CA1-RSC,session,10,1,10,11980,0.1206,0.0746,1,62.64,65.56,18.61,35.99,87.5,77.83,32.38,0.2197,0.4622,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-1,-10,11980,0.1013,0.0529,1,85.88,83.25,25.44,32.86,87.5,77.83,32.38,0.2907,0.421,66.47,60.67,46.41
63,1,CA1-RSC,session,10,2,20,11960,0.0913,0.0713,1,75.75,83.83,26.41,52.6,87.5,77.83,32.38,0.2341,0.4382,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-2,-20,11960,0.1066,0.0507,1,59.18,65.94,28.98,40.04,87.5,77.83,32.38,0.3439,0.4762,66.47,60.67,46.41
63,1,CA1-RSC,session,10,3,30,11940,0.0923,0.084,1,54.88,68.24,44.81,83.05,87.5,77.83,32.38,0.2922,0.4628,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-3,-30,11940,0.0946,0.0529,1,64.54,69.05,32.01,50.6,87.5,77.83,32.38,0.2608,0.469,66.47,60.67,46.41
63,1,CA1-RSC,session,10,4,40,11920,0.1187,0.0871,1,52.74,61.75,26.58,85.56,87.5,77.83,32.38,0.2548,0.4491,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-4,-40,11920,0.1128,0.0685,1,64.05,83.18,45.77,72.75,87.5,77.83,32.38,0.3331,0.4673,66.47,60.67,46.41
63,1,CA1-RSC,session,10,5,50,11900,0.1202,0.0866,1,52.72,66.79,67.19,47.49,87.5,77.83,32.38,0.216,0.4548,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-5,-50,11900,0.0999,0.073,1,56.76,73.34,56.43,75.65,87.5,77.83,32.38,0.2523,0.4672,66.47,60.67,46.41
63,1,CA1-RSC,session,10,7,70,11860,0.0806,0.0556,1,47.83,69.53,58.76,47.45,87.5,77.83,32.38,0.1703,0.4191,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-7,-70,11860,0.065,0.0447,1,54.3,81.08,54.77,53.1,87.5,77.83,32.38,0.1934,0.416,66.47,60.67,46.41
63,1,CA1-RSC,session,10,10,100,11800,0.0886,0.0483,1,88.63,77.9,46.02,61.3,87.5,77.83,32.38,0.2078,0.4094,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-10,-100,11800,0.0859,0.0518,1,56.69,70.1,22.61,80.04,87.5,77.83,32.38,0.2226,0.4447,66.47,60.67,46.41
63,1,CA1-RSC,session,10,15,150,11700,0.0822,0.0561,1,60.13,60.15,34.78,50.65,87.5,77.83,32.38,0.1921,0.4148,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-15,-150,11700,0.0664,0.0499,1,62.67,68.72,47.52,36.4,87.5,77.83,32.38,0.1404,0.4436,66.47,60.67,46.41
63,1,CA1-RSC,session,10,20,200,11600,0.0721,0.0521,1,52.34,71.94,45.91,45.79,87.5,77.83,32.38,0.1837,0.3986,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-20,-200,11600,0.0586,0.0507,1,67.36,76.53,65.56,74.72,87.5,77.83,32.38,0.1884,0.4501,66.47,60.67,46.41
63,1,CA1-RSC,session,10,25,250,11500,0.078,0.0401,1,79.17,74.17,49.8,51.16,87.5,77.83,32.38,0.2846,0.4576,66.47,60.67,46.41
63,1,CA1-RSC,session,10,-25,-250,11500,0.0781,0.0529,1,53.17,64.28,73.18,72.36,87.5,77.83,32.38,0.232,0.4521,66.47,60.67,46.41
66,1,CA1-RSC,session,10,0,0,12000,0.2313,0.1285,1,0.0,0.0,0.0,0.0,75.77,78.59,13.77,0.665,0.4837,85.85,72.38,47.26
66,1,CA1-RSC,session,10,1,10,11980,0.0953,0.0459,1,51.79,70.78,51.92,43.12,75.77,78.59,13.77,0.3679,0.3869,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-1,-10,11980,0.089,0.0558,1,69.69,77.59,51.6,56.04,75.77,78.59,13.77,0.3827,0.3607,85.85,72.38,47.26
66,1,CA1-RSC,session,10,2,20,11960,0.0649,0.0546,1,84.53,65.65,63.95,61.61,75.77,78.59,13.77,0.3302,0.3461,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-2,-20,11960,0.0792,0.0376,1,52.23,79.8,67.43,64.17,75.77,78.59,13.77,0.3307,0.3612,85.85,72.38,47.26
66,1,CA1-RSC,session,10,3,30,11940,0.0818,0.0612,1,77.28,56.97,79.77,73.95,75.77,78.59,13.77,0.3111,0.3677,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-3,-30,11940,0.0938,0.046,1,75.11,78.42,58.64,72.63,75.77,78.59,13.77,0.3067,0.3818,85.85,72.38,47.26
66,1,CA1-RSC,session,10,4,40,11920,0.0993,0.0735,1,62.76,59.94,86.59,77.9,75.77,78.59,13.77,0.2388,0.3612,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-4,-40,11920,0.0849,0.0493,1,71.36,68.78,87.03,81.35,75.77,78.59,13.77,0.3032,0.2796,85.85,72.38,47.26
66,1,CA1-RSC,session,10,5,50,11900,0.0861,0.0728,1,77.6,87.76,74.54,53.41,75.77,78.59,13.77,0.3009,0.3505,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-5,-50,11900,0.0779,0.0475,1,79.07,88.15,87.27,66.04,75.77,78.59,13.77,0.301,0.3294,85.85,72.38,47.26
66,1,CA1-RSC,session,10,7,70,11860,0.0813,0.0789,1,83.53,88.59,82.27,70.93,75.77,78.59,13.77,0.3842,0.384,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-7,-70,11860,0.0805,0.0528,1,42.89,85.47,59.96,86.57,75.77,78.59,13.77,0.3642,0.376,85.85,72.38,47.26
66,1,CA1-RSC,session,10,10,100,11800,0.1009,0.0472,1,81.8,62.89,32.17,60.32,75.77,78.59,13.77,0.3725,0.3281,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-10,-100,11800,0.0845,0.0655,1,65.09,80.12,53.54,68.76,75.77,78.59,13.77,0.3466,0.3119,85.85,72.38,47.26
66,1,CA1-RSC,session,10,15,150,11700,0.0858,0.0493,1,58.77,84.55,34.37,60.12,75.77,78.59,13.77,0.3676,0.3589,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-15,-150,11700,0.0649,0.0425,1,61.14,68.67,87.78,61.21,75.77,78.59,13.77,0.2552,0.2794,85.85,72.38,47.26
66,1,CA1-RSC,session,10,20,200,11600,0.0448,0.0449,1,72.41,55.33,89.26,39.97,75.77,78.59,13.77,0.3965,0.4206,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-20,-200,11600,0.0918,0.0562,1,60.6,87.27,61.14,88.04,75.77,78.59,13.77,0.3421,0.3276,85.85,72.38,47.26
66,1,CA1-RSC,session,10,25,250,11500,0.0514,0.0263,1,84.22,73.53,31.56,77.82,75.77,78.59,13.77,0.3444,0.2861,85.85,72.38,47.26
66,1,CA1-RSC,session,10,-25,-250,11500,0.0982,0.0512,1,79.24,81.56,64.1,36.69,75.77,78.59,13.77,0.2951,0.3555,85.85,72.38,47.26
66,1,CA1-DG,session,10,0,0,12000,0.2587,0.2079,3,0.0,0.0,0.0,0.0,42.05,51.78,71.69,0.5419,0.3484,80.05,76.95,55.02
66,1,CA1-DG,session,10,1,10,11980,0.1965,0.1361,3,66.72,78.22,81.4,75.78,42.05,51.78,71.69,0.3677,0.3373,80.05,76.95,55.02
66,1,CA1-DG,session,10,-1,-10,11980,0.2895,0.1667,3,35.73,64.57,69.04,45.59,42.05,51.78,71.69,0.3994,0.3784,80.05,76.95,55.02
66,1,CA1-DG,session,10,2,20,11960,0.2209,0.1333,3,55.9,87.52,74.26,84.1,42.05,51.78,71.69,0.3679,0.3185,80.05,76.95,55.02
66,1,CA1-DG,session,10,-2,-20,11960,0.2201,0.1275,3,55.42,88.65,74.66,51.68,42.05,51.78,71.69,0.3958,0.3287,80.05,76.95,55.02
66,1,CA1-DG,session,10,3,30,11940,0.2202,0.1317,3,41.61,74.19,65.45,84.57,42.05,51.78,71.69,0.3612,0.3339,80.05,76.95,55.02
66,1,CA1-DG,session,10,-3,-30,11940,0.2579,0.1359,3,75.41,79.92,83.59,63.41,42.05,51.78,71.69,0.3549,0.32,80.05,76.95,55.02
66,1,CA1-DG,session,10,4,40,11920,0.2006,0.125,3,48.48,74.21,81.53,67.69,42.05,51.78,71.69,0.3574,0.3347,80.05,76.95,55.02
66,1,CA1-DG,session,10,-4,-40,11920,0.2335,0.1188,3,85.4,78.75,85.18,62.4,42.05,51.78,71.69,0.3531,0.3134,80.05,76.95,55.02
66,1,CA1-DG,session,10,5,50,11900,0.1821,0.1096,3,82.86,84.2,84.6,66.09,42.05,51.78,71.69,0.3792,0.2999,80.05,76.95,55.02
66,1,CA1-DG,session,10,-5,-50,11900,0.1958,0.108,3,78.79,87.49,80.94,67.9,42.05,51.78,71.69,0.3201,0.3319,80.05,76.95,55.02
66,1,CA1-DG,session,10,7,70,11860,0.1667,0.1028,3,88.35,81.89,79.46,85.39,42.05,51.78,71.69,0.3566,0.3477,80.05,76.95,55.02
66,1,CA1-DG,session,10,-7,-70,11860,0.1853,0.0995,3,75.92,74.03,80.98,74.18,42.05,51.78,71.69,0.3436,0.3445,80.05,76.95,55.02
66,1,CA1-DG,session,10,10,100,11800,0.1946,0.0926,3,79.4,82.12,86.14,79.81,42.05,51.78,71.69,0.4063,0.3572,80.05,76.95,55.02
66,1,CA1-DG,session,10,-10,-100,11800,0.156,0.0979,3,78.6,86.94,77.88,65.72,42.05,51.78,71.69,0.3363,0.3244,80.05,76.95,55.02
66,1,CA1-DG,session,10,15,150,11700,0.1409,0.0927,3,84.6,87.2,75.18,81.38,42.05,51.78,71.69,0.337,0.306,80.05,76.95,55.02
66,1,CA1-DG,session,10,-15,-150,11700,0.1591,0.0926,3,53.95,86.89,87.02,43.49,42.05,51.78,71.69,0.3585,0.2896,80.05,76.95,55.02
66,1,CA1-DG,session,10,20,200,11600,0.1172,0.085,3,71.67,81.71,87.43,58.54,42.05,51.78,71.69,0.3395,0.2997,80.05,76.95,55.02
66,1,CA1-DG,session,10,-20,-200,11600,0.1472,0.0813,3,85.12,79.08,73.11,62.88,42.05,51.78,71.69,0.3566,0.2839,80.05,76.95,55.02
66,1,CA1-DG,session,10,25,250,11500,0.1402,0.0655,3,79.35,86.68,82.99,77.18,42.05,51.78,71.69,0.3066,0.2707,80.05,76.95,55.02
66,1,CA1-DG,session,10,-25,-250,11500,0.1254,0.0626,3,64.07,84.61,66.96,65.51,42.05,51.78,71.69,0.3076,0.312,80.05,76.95,55.02
66,1,CA1-V1,session,10,0,0,12000,0.3114,0.1575,1,0.0,0.0,0.0,0.0,80.25,72.36,13.5,0.7143,0.5002,82.03,73.37,59.43
66,1,CA1-V1,session,10,1,10,11980,0.052,0.0358,1,54.03,53.0,51.84,50.77,80.25,72.36,13.5,0.3472,0.2495,82.03,73.37,59.43
66,1,CA1-V1,session,10,-1,-10,11980,0.0693,0.0427,1,81.12,51.61,88.05,66.11,80.25,72.36,13.5,0.4211,0.2515,82.03,73.37,59.43
66,1,CA1-V1,session,10,2,20,11960,0.0668,0.0461,1,89.0,72.5,71.31,75.69,80.25,72.36,13.5,0.3909,0.2542,82.03,73.37,59.43
