animal,pair,ordinal,matched,tail_abs_r,degenerate_trial
75,V1-RSC,2,1,0.054436,0
75,V1-RSC,2,2,0.05345,0
75,V1-RSC,3,0,0.077072,0
75,V1-RSC,3,2,0.07817600000000001,0
75,V1-RSC,4,0,0.054830000000000004,0
75,V1-RSC,4,2,0.059385999999999994,0
75,V1-RSC,5,0,0.059982,0
75,V1-RSC,5,2,0.059982,0
75,V1-RSC,6,0,0.059322,0
75,V1-RSC,6,2,0.05608,0
75,V1-RSC,7,0,0.069818,0
75,V1-RSC,7,2,0.06787399999999999,0
75,V1-RSC,8,0,0.06429599999999999,0
75,V1-RSC,8,2,0.063842,0
75,V1-RSC,9,0,0.067606,0
75,V1-RSC,9,2,0.08652800000000001,0
75,V1-RSC,10,0,0.05838,0
75,V1-RSC,10,2,0.07810399999999999,0
77,CA1-RSC,1,0,0.009143333333333333,0
77,CA1-RSC,1,1,0.016746666666666667,0
77,CA1-RSC,1,2,0.016746666666666667,0
77,CA1-RSC,2,0,0.015606666666666666,0
77,CA1-RSC,2,1,0.015606666666666666,0
77,CA1-RSC,2,2,0.015606666666666666,0
77,CA1-RSC,3,0,0.021393333333333334,0
77,CA1-RSC,3,2,0.019393333333333332,0
77,CA1-RSC,4,0,0.016243333333333332,0
77,CA1-RSC,4,2,0.01865333333333333,0
77,CA1-RSC,5,0,0.011796666666666665,0
77,CA1-RSC,5,2,0.019846666666666665,0
77,CA1-RSC,6,0,0.03296333333333333,0
77,CA1-RSC,6,2,0.03409666666666667,0
77,CA1-RSC,7,0,0.01941666666666667,0
77,CA1-RSC,7,2,0.02250333333333333,0
77,CA1-RSC,8,0,0.018716666666666666,0
77,CA1-RSC,8,2,0.020746666666666667,0
77,CA1-RSC,9,0,0.020326666666666666,0
77,CA1-RSC,9,2,0.019309999999999997,0
77,CA1-RSC,10,0,0.009273333333333333,0
77,CA1-RSC,10,2,0.018343333333333333,0
77,CA1-SUB,1,0,0.00222,0
77,CA1-SUB,1,1,0.00451,0
77,CA1-SUB,1,2,0.00451,0
77,CA1-SUB,2,0,0.01693,0
77,CA1-SUB,2,1,0.01693,0
77,CA1-SUB,2,2,0.01693,0
77,CA1-SUB,3,0,0.0189,0
77,CA1-SUB,3,2,0.01876,0
77,CA1-SUB,4,0,0.01902,0
77,CA1-SUB,4,2,0.023,0
77,CA1-SUB,5,0,0.01232,0
77,CA1-SUB,5,2,0.01288,0
77,CA1-SUB,6,0,0.00733,0
77,CA1-SUB,6,2,0.00896,0
77,CA1-SUB,7,0,0.00107,0
77,CA1-SUB,7,2,0.00825,0
77,CA1-SUB,8,0,0.0291,0
77,CA1-SUB,8,2,0.0288,0
77,CA1-SUB,9,0,0.0265,0
77,CA1-SUB,9,2,0.03502,0
77,CA1-SUB,10,0,0.00343,0
77,CA1-SUB,10,2,0.00932,0
77,CA1-V1,1,0,0.012216666666666667,0
77,CA1-V1,1,1,0.012996666666666665,0
77,CA1-V1,1,2,0.012996666666666665,0
77,CA1-V1,2,0,0.021496666666666664,0
77,CA1-V1,2,1,0.021496666666666664,0
77,CA1-V1,2,2,0.021496666666666664,0
77,CA1-V1,3,0,0.021656666666666668,0
77,CA1-V1,3,2,0.02046,0
77,CA1-V1,4,0,0.019546666666666667,0
77,CA1-V1,4,2,0.01862,0
77,CA1-V1,5,0,0.009073333333333334,0
77,CA1-V1,5,2,0.01572,0
77,CA1-V1,6,0,0.011226666666666668,0
77,CA1-V1,6,2,0.009536666666666667,0
77,CA1-V1,7,0,0.020156666666666666,0
77,CA1-V1,7,2,0.016216666666666667,0
77,CA1-V1,8,0,0.012519999999999998,0
77,CA1-V1,8,2,0.011616666666666666,0
77,CA1-V1,9,0,0.004639999999999999,0
77,CA1-V1,9,2,0.006176666666666667,0
77,CA1-V1,10,0,0.02314333333333333,0
77,CA1-V1,10,2,0.01754,0
77,RSC-SUB,1,0,0.02196,0
77,RSC-SUB,1,1,0.02439,0
77,RSC-SUB,1,2,0.02439,0
77,RSC-SUB,2,0,0.0213,0
77,RSC-SUB,2,1,0.0213,0
77,RSC-SUB,2,2,0.0213,0
77,RSC-SUB,3,0,0.06402,0
77,RSC-SUB,3,2,0.06464,0
77,RSC-SUB,4,0,0.00537,0
77,RSC-SUB,4,2,0.00465,0
77,RSC-SUB,5,0,0.01796,0
77,RSC-SUB,5,2,0.02044,0
77,RSC-SUB,6,0,0.02344,0
77,RSC-SUB,6,2,0.0163,0
77,RSC-SUB,7,0,0.01351,0
77,RSC-SUB,7,2,0.00281,0
77,RSC-SUB,8,0,0.03325,0
77,RSC-SUB,8,2,0.03747,0
77,RSC-SUB,9,0,0.01995,0
77,RSC-SUB,9,2,0.03886,0
77,RSC-SUB,10,0,0.00705,0
77,RSC-SUB,10,2,0.01006,0
77,V1-RSC,1,0,0.025731999999999998,0
77,V1-RSC,1,1,0.037068000000000004,0
77,V1-RSC,1,2,0.037068000000000004,0
77,V1-RSC,2,0,0.026524000000000002,0
77,V1-RSC,2,1,0.026524000000000002,0
77,V1-RSC,2,2,0.026524000000000002,0
77,V1-RSC,3,0,0.030048000000000002,0
77,V1-RSC,3,2,0.030512,0
77,V1-RSC,4,0,0.032488,0
77,V1-RSC,4,2,0.03835399999999999,0
77,V1-RSC,5,0,0.021594000000000002,0
77,V1-RSC,5,2,0.020139999999999998,0
77,V1-RSC,6,0,0.020069999999999998,0
77,V1-RSC,6,2,0.0332,0
77,V1-RSC,7,0,0.022902,0
77,V1-RSC,7,2,0.026966,0
77,V1-RSC,8,0,0.028746,0
77,V1-RSC,8,2,0.03772199999999999,0
77,V1-RSC,9,0,0.018778,0
77,V1-RSC,9,2,0.024514,0
77,V1-RSC,10,0,0.01812,0
77,V1-RSC,10,2,0.024838,0
98,CA1-RSC,1,0,0.015392,0
98,CA1-RSC,1,1,0.01298,0
98,CA1-RSC,1,2,0.013683999999999998,0
98,CA1-RSC,2,0,0.011942,0
98,CA1-RSC,2,1,0.011942,0
98,CA1-RSC,2,2,0.016333999999999998,0
98,CA1-RSC,3,0,0.017868,0
98,CA1-RSC,3,2,0.019278,0
98,CA1-RSC,4,0,0.024399999999999998,0
98,CA1-RSC,4,2,0.021474,0
98,CA1-RSC,5,0,0.01487,0
98,CA1-RSC,5,2,0.019718,0
98,CA1-RSC,6,0,0.014512,0
98,CA1-RSC,6,2,0.02085,0
98,CA1-RSC,7,0,0.020936,0
98,CA1-RSC,7,2,0.020808,0
98,CA1-RSC,8,0,0.012828,0
98,CA1-RSC,8,2,0.016164,0
98,CA1-RSC,9,0,0.020413999999999998,0
98,CA1-RSC,9,2,0.019194,0
98,CA1-RSC,10,0,0.013458000000000001,0
98,CA1-RSC,10,2,0.013458000000000001,0
100,CA1-DG,1,0,0.034872,0
100,CA1-DG,1,1,0.042980000000000004,0
100,CA1-DG,1,2,0.04612,0
100,CA1-DG,2,0,0.021474,0
100,CA1-DG,2,1,0.021474,0
100,CA1-DG,2,2,0.021318000000000004,0
100,CA1-DG,3,0,0.028296000000000005,0
100,CA1-DG,3,2,0.03494,0
100,CA1-DG,4,0,0.023842,0
100,CA1-DG,4,2,0.015266000000000002,0
100,CA1-DG,5,0,0.032006,0
100,CA1-DG,5,2,0.034786,0
100,CA1-DG,6,0,0.030207999999999995,0
100,CA1-DG,6,2,0.028858,0
100,CA1-DG,7,0,0.028726,0
100,CA1-DG,7,2,0.028726,0
100,CA1-DG,8,0,0.036506,0
100,CA1-DG,8,2,0.034092,0
100,CA1-DG,9,0,0.030819999999999997,0
100,CA1-DG,9,2,0.031054000000000005,0
100,CA1-DG,10,0,0.03296600000000001,0
100,CA1-DG,10,2,0.030418,0
100,CA1-RSC,1,0,0.01804,0
100,CA1-RSC,1,1,0.018106,0
100,CA1-RSC,1,2,0.022549999999999997,0
100,CA1-RSC,2,0,0.02203,0
100,CA1-RSC,2,1,0.02203,0
100,CA1-RSC,2,2,0.027376,0
100,CA1-RSC,3,0,0.013632,0
100,CA1-RSC,3,2,0.015290000000000002,0
100,CA1-RSC,4,0,0.028162,0
100,CA1-RSC,4,2,0.036448,0
100,CA1-RSC,5,0,0.023046,0
100,CA1-RSC,5,2,0.020574,0
100,CA1-RSC,6,0,0.016396,0
100,CA1-RSC,6,2,0.012512,0
100,CA1-RSC,7,0,0.01431,0
100,CA1-RSC,7,2,0.01431,0
100,CA1-RSC,8,0,0.022486,0
100,CA1-RSC,8,2,0.014877999999999999,0
100,CA1-RSC,9,0,0.031301999999999996,0
100,CA1-RSC,9,2,0.028564,0
100,CA1-RSC,10,0,0.018597999999999996,0
100,CA1-RSC,10,2,0.019314,0
100,CA1-SUB,1,0,0.014792,0
100,CA1-SUB,1,1,0.013364000000000001,0
100,CA1-SUB,1,2,0.012126000000000001,0
100,CA1-SUB,2,0,0.016220000000000002,0
100,CA1-SUB,2,1,0.016220000000000002,0
100,CA1-SUB,2,2,0.019139999999999997,0
100,CA1-SUB,3,0,0.014294000000000001,0
100,CA1-SUB,3,2,0.014272000000000002,0
100,CA1-SUB,4,0,0.016828000000000003,0
100,CA1-SUB,4,2,0.019074,0
100,CA1-SUB,5,0,0.007134,0
100,CA1-SUB,5,2,0.008126,0
100,CA1-SUB,6,0,0.029182000000000003,0
100,CA1-SUB,6,2,0.030262,0
100,CA1-SUB,7,0,0.025435999999999997,0
100,CA1-SUB,7,2,0.025435999999999997,0
100,CA1-SUB,8,0,0.013938,0
100,CA1-SUB,8,2,0.017374,0
100,CA1-SUB,9,0,0.017446,0
100,CA1-SUB,9,2,0.017934,0
100,CA1-SUB,10,0,0.019672,0
100,CA1-SUB,10,2,0.015172,0
100,CA1-V1,1,0,0.015209999999999998,0
100,CA1-V1,1,1,0.0173,0
100,CA1-V1,1,2,0.02257,0
100,CA1-V1,2,0,0.04136,0
100,CA1-V1,2,1,0.04136,0
100,CA1-V1,2,2,0.05025600000000001,0
100,CA1-V1,3,0,0.025854,0
100,CA1-V1,3,2,0.028310000000000002,0
100,CA1-V1,4,0,0.00995,0
100,CA1-V1,4,2,0.012888,0
100,CA1-V1,5,0,0.052138000000000004,0
100,CA1-V1,5,2,0.058797999999999996,0
100,CA1-V1,6,0,0.022044,0
100,CA1-V1,6,2,0.024704,0
100,CA1-V1,7,0,0.037042,0
100,CA1-V1,7,2,0.037042,0
100,CA1-V1,8,0,0.027142,0
100,CA1-V1,8,2,0.025748,0
100,CA1-V1,9,0,0.02536,0
100,CA1-V1,9,2,0.031872,0
100,CA1-V1,10,0,0.04282,0
100,CA1-V1,10,2,0.050212000000000014,0
100,RSC-SUB,1,0,0.020324000000000002,0
100,RSC-SUB,1,1,0.01937,0
100,RSC-SUB,1,2,0.019195999999999998,0
100,RSC-SUB,2,0,0.018985999999999996,0
100,RSC-SUB,2,1,0.018985999999999996,0
100,RSC-SUB,2,2,0.022128000000000002,0
100,RSC-SUB,3,0,0.018046,0
100,RSC-SUB,3,2,0.019450000000000002,0
100,RSC-SUB,4,0,0.030279999999999994,0
100,RSC-SUB,4,2,0.031672,0
100,RSC-SUB,5,0,0.043466000000000005,0
100,RSC-SUB,5,2,0.049668000000000004,0
100,RSC-SUB,6,0,0.02221,0
100,RSC-SUB,6,2,0.02302,0
100,RSC-SUB,7,0,0.013628000000000001,0
100,RSC-SUB,7,2,0.013628000000000001,0
100,RSC-SUB,8,0,0.023135999999999997,0
100,RSC-SUB,8,2,0.02189,0
100,RSC-SUB,9,0,0.022556,0
100,RSC-SUB,9,2,0.02473,0
100,RSC-SUB,10,0,0.025838,0
100,RSC-SUB,10,2,0.026323999999999997,0
100,V1-RSC,1,0,0.071908,0
100,V1-RSC,1,1,0.069316,0
100,V1-RSC,1,2,0.086158,0
100,V1-RSC,2,0,0.087714,0
100,V1-RSC,2,1,0.087714,0
100,V1-RSC,2,2,0.09251000000000001,0
100,V1-RSC,3,0,0.056811999999999994,0
100,V1-RSC,3,2,0.053562,0
100,V1-RSC,4,0,0.079196,0
100,V1-RSC,4,2,0.079476,0
100,V1-RSC,5,0,0.06525800000000001,0
100,V1-RSC,5,2,0.067002,0
100,V1-RSC,6,0,0.08223799999999999,0
100,V1-RSC,6,2,0.082336,0
100,V1-RSC,7,0,0.06150799999999999,0
100,V1-RSC,7,2,0.06150799999999999,0
100,V1-RSC,8,0,0.095712,0
100,V1-RSC,8,2,0.097414,0
100,V1-RSC,9,0,0.097702,0
100,V1-RSC,9,2,0.10216999999999998,0
100,V1-RSC,10,0,0.081278,0
100,V1-RSC,10,2,0.083456,0
