animal,pair,epoch,dim,peak_cc,sig,ifi,lag
28,CA3-DG,naive,2,0.1403,1,-0.0135,0
28,CA3-DG,naive,3,0.1327,1,-0.0946,0
28,CA3-DG,naive,4,0.037,0,0.0274,0
28,CA3-DG,naive,5,-0.0138,0,0.015,0
28,CA3-DG,naive,6,-0.0093,0,-0.0464,5
28,CA3-DG,naive,7,0.0432,0,-0.0236,-1
28,CA3-DG,naive,8,0.0078,0,0.0066,-6
28,CA3-DG,naive,9,0.0214,0,0.022,0
28,CA3-DG,naive,10,-0.01,0,-0.0238,0
28,CA3-DG,naive,11,-0.0247,0,-0.019,5
28,CA3-DG,naive,12,0.0613,0,0.1001,5
28,CA3-DG,intermediate,1,0.5616,1,0.0203,0
28,CA3-DG,intermediate,2,0.0625,0,-0.0165,0
28,CA3-DG,intermediate,3,-0.0113,0,-0.0686,1
28,CA3-DG,intermediate,4,-0.152,0,-0.0228,0
28,CA3-DG,intermediate,5,0.2345,1,-0.0513,0
28,CA3-DG,intermediate,6,0.169,1,-0.039,0
28,CA3-DG,intermediate,7,-0.164,0,-0.0392,-6
28,CA3-DG,intermediate,8,-0.1463,0,-0.0422,-1
28,CA3-DG,intermediate,9,-0.0286,0,0.0209,0
28,CA3-DG,intermediate,10,-0.1489,0,0.0345,5
28,CA3-DG,intermediate,11,0.1277,1,0.0132,4
28,CA3-DG,intermediate,12,0.0106,0,-0.0699,3
28,CA3-DG,intermediate,13,-0.1628,0,-0.001,3
28,CA3-DG,expert,1,0.5672,1,0.0468,0
28,CA3-DG,expert,2,0.2015,1,-0.0236,0
28,CA3-DG,expert,3,0.0736,0,0.0313,0
28,CA3-DG,expert,4,0.0793,0,-0.1029,-5
28,CA3-DG,expert,5,0.0107,0,-0.0882,-5
28,CA3-DG,expert,6,0.0096,0,-0.0767,0
28,CA3-DG,expert,7,0.0347,0,-0.0653,0
28,CA3-DG,expert,8,0.018,0,-0.0512,0
28,CA3-DG,expert,9,0.0327,0,-0.0534,0
28,CA3-DG,expert,10,0.0217,0,-0.0466,0
28,CA3-DG,expert,11,-0.0135,0,0.0142,1
28,CA3-DG,expert,12,0.0085,0,-0.015,-2
28,CA3-DG,expert,13,0.0011,0,-0.0029,-6
34,CA1-CA3,naive,1,0.5455,1,0.0099,2
34,CA1-CA3,naive,2,0.3234,1,-0.0226,1
34,CA1-CA3,naive,3,0.1063,1,0.0239,1
34,CA1-CA3,naive,4,0.1229,1,-0.0259,0
34,CA1-CA3,naive,5,0.0105,0,0.024,5
34,CA1-CA3,naive,6,0.0175,0,0.012,0
34,CA1-CA3,naive,7,0.0236,0,0.0089,0
34,CA1-CA3,naive,8,0.0126,0,0.0813,2
34,CA1-CA3,naive,9,0.0132,0,0.051,7
