animal,learner,pair,cond,area,unit,contrib
73,1,CA1-RSC,uncued,CA1,16,0.017161
73,1,CA1-RSC,uncued,CA1,17,1.366537
73,1,CA1-RSC,uncued,CA1,18,1.0829
73,1,CA1-RSC,uncued,CA1,19,1.147495
73,1,CA1-RSC,uncued,CA1,20,0.962334
73,1,CA1-RSC,uncued,CA1,21,1.347994
73,1,CA1-RSC,uncued,CA1,22,0.759024
73,1,CA1-RSC,uncued,CA1,23,0.945729
73,1,CA1-RSC,uncued,CA1,24,0.045263
73,1,CA1-RSC,uncued,CA1,25,0.647627
73,1,CA1-RSC,uncued,RSC,0,0.093455
73,1,CA1-RSC,uncued,RSC,1,0.097396
73,1,CA1-RSC,uncued,RSC,2,0.738797
73,1,CA1-RSC,uncued,RSC,3,0.072532
73,1,CA1-RSC,uncued,RSC,4,0.097649
73,1,CA1-RSC,uncued,RSC,5,0.764864
73,1,CA1-RSC,uncued,RSC,6,0.019056
73,1,CA1-RSC,uncued,RSC,7,0.019618
73,1,CA1-RSC,uncued,RSC,8,0.031933
73,1,CA1-RSC,uncued,RSC,9,0.014213
73,1,CA1-RSC,uncued,RSC,10,0.023641
73,1,CA1-RSC,uncued,RSC,11,0.007071
73,1,CA1-RSC,uncued,RSC,12,0.022683
73,1,CA1-RSC,uncued,RSC,13,0.048925
73,1,CA1-RSC,uncued,RSC,14,0.141074
73,1,CA1-RSC,uncued,RSC,15,0.651335
73,1,CA1-RSC,uncued,RSC,16,0.793176
73,1,CA1-RSC,uncued,RSC,17,0.031274
73,1,CA1-RSC,uncued,RSC,18,0.069689
73,1,CA1-RSC,uncued,RSC,19,0.007168
73,1,CA1-RSC,uncued,RSC,20,0.012726
73,1,CA1-RSC,uncued,RSC,21,0.01045
73,1,CA1-RSC,uncued,RSC,22,0.118373
73,1,CA1-RSC,uncued,RSC,23,0.057924
73,1,CA1-RSC,uncued,RSC,24,0.010289
73,1,CA1-RSC,uncued,RSC,25,0.052731
73,1,CA1-RSC,uncued,RSC,26,0.026739
73,1,CA1-RSC,uncued,RSC,27,0.005261
73,1,CA1-RSC,uncued,RSC,28,0.00151
73,1,CA1-RSC,uncued,RSC,29,0.037412
73,1,CA1-RSC,uncued,RSC,30,0.051429
73,1,CA1-RSC,uncued,RSC,31,0.222417
73,1,CA1-RSC,uncued,RSC,32,0.019807
73,1,CA1-RSC,uncued,RSC,33,0.038531
73,1,CA1-RSC,uncued,RSC,34,0.034435
73,1,CA1-RSC,uncued,RSC,35,0.775916
73,1,CA1-RSC,uncued,RSC,36,0.019127
73,1,CA1-RSC,uncued,RSC,37,0.045208
73,1,CA1-RSC,uncued,RSC,38,0.013774
73,1,CA1-RSC,uncued,RSC,39,0.081805
73,1,CA1-RSC,uncued,RSC,40,0.803952
73,1,CA1-RSC,uncued,RSC,41,0.80324
73,1,CA1-RSC,uncued,RSC,42,0.03561
73,1,CA1-RSC,uncued,RSC,43,0.797661
73,1,CA1-RSC,uncued,RSC,44,0.020402
73,1,CA1-RSC,uncued,RSC,45,0.015258
73,1,CA1-RSC,uncued,RSC,46,0.677239
73,1,CA1-RSC,uncued,RSC,47,0.432952
73,1,CA1-RSC,uncued,RSC,48,0.622305
73,1,CA1-RSC,uncued,RSC,49,0.021406
73,1,CA1-RSC,uncued,RSC,50,0.689894
73,1,CA1-RSC,uncued,RSC,51,0.000478
73,1,CA1-RSC,uncued,RSC,52,0.000175
73,1,CA1-RSC,uncued,RSC,53,0.747402
73,1,CA1-RSC,uncued,RSC,54,0.631725
73,1,CA1-RSC,uncued,RSC,55,0.03356
73,1,CA1-RSC,uncued,RSC,56,0.150695
73,1,CA1-RSC,uncued,RSC,57,0.302053
73,1,CA1-RSC,uncued,RSC,58,0.02685
73,1,CA1-RSC,uncued,RSC,59,0.087027
73,1,CA1-RSC,uncued,RSC,60,0.092279
73,1,CA1-RSC,uncued,RSC,61,0.751688
73,1,CA1-RSC,uncued,RSC,62,0.032942
73,1,CA1-RSC,uncued,RSC,63,0.757452
73,1,CA1-RSC,cued,CA1,0,0.004788
73,1,CA1-RSC,cued,CA1,1,0.063972
73,1,CA1-RSC,cued,CA1,2,0.053338
73,1,CA1-RSC,cued,CA1,3,0.977939
73,1,CA1-RSC,cued,CA1,4,0.977643
73,1,CA1-RSC,cued,CA1,5,0.08078
73,1,CA1-RSC,cued,CA1,6,0.947315
73,1,CA1-RSC,cued,CA1,7,0.652109
73,1,CA1-RSC,cued,CA1,8,1.088317
73,1,CA1-RSC,cued,CA1,9,1.101444
73,1,CA1-RSC,cued,CA1,10,1.04652
73,1,CA1-RSC,cued,CA1,11,1.132096
73,1,CA1-RSC,cued,CA1,12,0.024229
73,1,CA1-RSC,cued,CA1,13,0.006908
73,1,CA1-RSC,cued,CA1,14,0.048657
73,1,CA1-RSC,cued,CA1,15,0.038663
73,1,CA1-RSC,cued,CA1,16,0.011782
73,1,CA1-RSC,cued,CA1,17,0.026264
73,1,CA1-RSC,cued,CA1,18,1.056523
73,1,CA1-RSC,cued,CA1,19,1.064636
73,1,CA1-RSC,cued,CA1,20,1.073239
73,1,CA1-RSC,cued,CA1,21,1.303045
73,1,CA1-RSC,cued,CA1,22,0.875979
73,1,CA1-RSC,cued,CA1,23,0.110398
73,1,CA1-RSC,cued,CA1,24,1.258404
73,1,CA1-RSC,cued,CA1,25,1.483209
73,1,CA1-RSC,cued,RSC,0,0.083365
73,1,CA1-RSC,cued,RSC,1,0.011818
73,1,CA1-RSC,cued,RSC,2,0.103227
73,1,CA1-RSC,cued,RSC,3,0.118057
73,1,CA1-RSC,cued,RSC,4,0.785612
73,1,CA1-RSC,cued,RSC,5,0.638787
73,1,CA1-RSC,cued,RSC,6,0.018419
73,1,CA1-RSC,cued,RSC,7,0.015896
73,1,CA1-RSC,cued,RSC,8,0.064369
73,1,CA1-RSC,cued,RSC,9,0.026839
73,1,CA1-RSC,cued,RSC,10,0.521886
73,1,CA1-RSC,cued,RSC,11,0.004352
73,1,CA1-RSC,cued,RSC,12,0.019992
73,1,CA1-RSC,cued,RSC,13,0.122656
73,1,CA1-RSC,cued,RSC,14,0.186682
73,1,CA1-RSC,cued,RSC,15,0.537606
73,1,CA1-RSC,cued,RSC,16,0.739426
73,1,CA1-RSC,cued,RSC,17,0.065033
73,1,CA1-RSC,cued,RSC,18,0.769065
73,1,CA1-RSC,cued,RSC,19,0.014577
73,1,CA1-RSC,cued,RSC,20,0.009126
73,1,CA1-RSC,cued,RSC,21,0.010209
73,1,CA1-RSC,cued,RSC,22,0.016004
73,1,CA1-RSC,cued,RSC,23,0.11734
73,1,CA1-RSC,cued,RSC,24,0.004985
73,1,CA1-RSC,cued,RSC,25,0.046194
73,1,CA1-RSC,cued,RSC,26,0.041043
73,1,CA1-RSC,cued,RSC,27,0.791503
73,1,CA1-RSC,cued,RSC,28,0.001168
73,1,CA1-RSC,cued,RSC,29,0.085144
73,1,CA1-RSC,cued,RSC,30,0.04045
73,1,CA1-RSC,cued,RSC,31,0.675288
73,1,CA1-RSC,cued,RSC,32,0.062908
73,1,CA1-RSC,cued,RSC,33,0.079681
73,1,CA1-RSC,cued,RSC,34,0.130085
73,1,CA1-RSC,cued,RSC,35,0.743895
73,1,CA1-RSC,cued,RSC,36,0.353553
73,1,CA1-RSC,cued,RSC,37,0.053933
73,1,CA1-RSC,cued,RSC,38,0.01917
73,1,CA1-RSC,cued,RSC,39,0.049149
73,1,CA1-RSC,cued,RSC,40,0.090638
73,1,CA1-RSC,cued,RSC,41,0.039677
73,1,CA1-RSC,cued,RSC,42,0.03173
73,1,CA1-RSC,cued,RSC,43,0.034008
73,1,CA1-RSC,cued,RSC,44,0.034992
73,1,CA1-RSC,cued,RSC,45,0.080338
73,1,CA1-RSC,cued,RSC,46,0.049721
73,1,CA1-RSC,cued,RSC,47,0.080055
73,1,CA1-RSC,cued,RSC,48,0.152728
73,1,CA1-RSC,cued,RSC,49,0.034882
73,1,CA1-RSC,cued,RSC,50,0.021398
73,1,CA1-RSC,cued,RSC,51,0.00037
73,1,CA1-RSC,cued,RSC,52,0.000136
73,1,CA1-RSC,cued,RSC,53,0.70221
73,1,CA1-RSC,cued,RSC,54,0.748267
73,1,CA1-RSC,cued,RSC,55,0.038474
73,1,CA1-RSC,cued,RSC,56,0.046431
73,1,CA1-RSC,cued,RSC,57,0.771058
73,1,CA1-RSC,cued,RSC,58,0.036271
73,1,CA1-RSC,cued,RSC,59,0.683368
73,1,CA1-RSC,cued,RSC,60,0.26134
73,1,CA1-RSC,cued,RSC,61,0.573909
73,1,CA1-RSC,cued,RSC,62,0.75835
73,1,CA1-RSC,cued,RSC,63,0.532422
73,1,CA1-DG,uncued,CA1,0,0.002913
73,1,CA1-DG,uncued,CA1,1,0.024783
73,1,CA1-DG,uncued,CA1,2,0.002664
73,1,CA1-DG,uncued,CA1,3,0.912232
73,1,CA1-DG,uncued,CA1,4,0.038237
73,1,CA1-DG,uncued,CA1,5,0.029443
73,1,CA1-DG,uncued,CA1,6,0.934545
73,1,CA1-DG,uncued,CA1,7,0.730428
73,1,CA1-DG,uncued,CA1,8,1.122196
73,1,CA1-DG,uncued,CA1,9,1.261722
73,1,CA1-DG,uncued,CA1,10,1.168736
73,1,CA1-DG,uncued,CA1,11,1.392884
73,1,CA1-DG,uncued,CA1,12,0.013594
73,1,CA1-DG,uncued,CA1,13,0.00786
73,1,CA1-DG,uncued,CA1,14,0.126522
73,1,CA1-DG,uncued,CA1,15,0.016751
73,1,CA1-DG,uncued,CA1,16,0.009711
73,1,CA1-DG,uncued,CA1,17,1.369145
73,1,CA1-DG,uncued,CA1,18,1.080992
73,1,CA1-DG,uncued,CA1,19,1.149223
73,1,CA1-DG,uncued,CA1,20,0.96322
73,1,CA1-DG,uncued,CA1,21,1.350754
73,1,CA1-DG,uncued,CA1,22,0.75974
73,1,CA1-DG,uncued,CA1,23,0.946021
73,1,CA1-DG,uncued,CA1,24,0.049368
73,1,CA1-DG,uncued,CA1,25,0.648229
73,1,CA1-DG,uncued,DG,0,1.050321
73,1,CA1-DG,uncued,DG,1,0.621376
73,1,CA1-DG,uncued,DG,2,0.003039
73,1,CA1-DG,uncued,DG,3,0.015996
73,1,CA1-DG,uncued,DG,4,0.010325
73,1,CA1-DG,uncued,DG,5,0.007493
73,1,CA1-DG,uncued,DG,6,0.136453
73,1,CA1-DG,uncued,DG,7,0.048458
73,1,CA1-DG,uncued,DG,8,0.88427
73,1,CA1-DG,uncued,DG,9,0.030427
73,1,CA1-DG,uncued,DG,10,1.047533
73,1,CA1-DG,uncued,DG,11,1.157065
73,1,CA1-DG,uncued,DG,12,0.026995
73,1,CA1-DG,uncued,DG,13,1.028119
73,1,CA1-DG,uncued,DG,14,1.045877
73,1,CA1-DG,uncued,DG,15,0.966132
73,1,CA1-DG,uncued,DG,16,0.993819
73,1,CA1-DG,uncued,DG,17,0.74235
73,1,CA1-DG,uncued,DG,18,1.128931
73,1,CA1-DG,uncued,DG,19,0.711642
73,1,CA1-DG,uncued,DG,20,0.016631
73,1,CA1-DG,uncued,DG,21,0.661909
73,1,CA1-DG,uncued,DG,22,1.196243
73,1,CA1-DG,uncued,DG,23,0.010576
73,1,CA1-DG,uncued,DG,24,0.030432
73,1,CA1-DG,uncued,DG,25,0.002505
73,1,CA1-DG,uncued,DG,26,0.081526
73,1,CA1-DG,uncued,DG,27,1.320256
73,1,CA1-DG,uncued,DG,28,0.704897
73,1,CA1-DG,cued,CA1,0,0.0
73,1,CA1-DG,cued,CA1,1,0.064313
73,1,CA1-DG,cued,CA1,2,0.04693
73,1,CA1-DG,cued,CA1,3,0.97899
73,1,CA1-DG,cued,CA1,4,0.981714
73,1,CA1-DG,cued,CA1,5,0.079105
73,1,CA1-DG,cued,CA1,6,0.948496
73,1,CA1-DG,cued,CA1,7,0.65413
73,1,CA1-DG,cued,CA1,8,1.089416
73,1,CA1-DG,cued,CA1,9,1.104003
73,1,CA1-DG,cued,CA1,10,1.052129
73,1,CA1-DG,cued,CA1,11,1.135877
73,1,CA1-DG,cued,CA1,12,0.029529
73,1,CA1-DG,cued,CA1,13,0.00723
73,1,CA1-DG,cued,CA1,14,0.051191
73,1,CA1-DG,cued,CA1,15,0.042863
73,1,CA1-DG,cued,CA1,16,0.012603
73,1,CA1-DG,cued,CA1,17,0.026384
73,1,CA1-DG,cued,CA1,18,1.054342
73,1,CA1-DG,cued,CA1,19,1.065459
73,1,CA1-DG,cued,CA1,20,1.074281
73,1,CA1-DG,cued,CA1,21,1.305876
73,1,CA1-DG,cued,CA1,22,0.876796
73,1,CA1-DG,cued,CA1,23,0.113098
73,1,CA1-DG,cued,CA1,24,1.262427
73,1,CA1-DG,cued,CA1,25,1.484586
73,1,CA1-DG,cued,DG,0,1.013452
73,1,CA1-DG,cued,DG,1,0.164498
73,1,CA1-DG,cued,DG,2,0.004132
73,1,CA1-DG,cued,DG,3,0.008085
73,1,CA1-DG,cued,DG,4,0.008318
73,1,CA1-DG,cued,DG,5,0.006673
73,1,CA1-DG,cued,DG,6,0.713643
73,1,CA1-DG,cued,DG,7,0.016676
73,1,CA1-DG,cued,DG,8,0.057912
73,1,CA1-DG,cued,DG,9,0.661883
73,1,CA1-DG,cued,DG,10,1.007215
73,1,CA1-DG,cued,DG,11,1.075189
73,1,CA1-DG,cued,DG,12,0.021671
73,1,CA1-DG,cued,DG,13,0.961405
73,1,CA1-DG,cued,DG,14,0.37072
73,1,CA1-DG,cued,DG,15,0.949568
73,1,CA1-DG,cued,DG,16,0.963449
73,1,CA1-DG,cued,DG,17,0.763124
73,1,CA1-DG,cued,DG,18,1.086707
73,1,CA1-DG,cued,DG,19,0.557236
73,1,CA1-DG,cued,DG,20,0.03503
73,1,CA1-DG,cued,DG,21,0.71203
73,1,CA1-DG,cued,DG,22,0.019816
73,1,CA1-DG,cued,DG,23,0.005658
73,1,CA1-DG,cued,DG,24,0.739961
73,1,CA1-DG,cued,DG,25,0.795077
73,1,CA1-DG,cued,DG,26,0.010614
73,1,CA1-DG,cued,DG,27,0.221606
73,1,CA1-DG,cued,DG,28,1.097239
73,1,CA1-V1,uncued,CA1,0,0.002974
73,1,CA1-V1,uncued,CA1,1,0.024194
73,1,CA1-V1,uncued,CA1,2,0.0024
73,1,CA1-V1,uncued,CA1,3,0.914331
73,1,CA1-V1,uncued,CA1,4,0.037506
73,1,CA1-V1,uncued,CA1,5,0.029586
73,1,CA1-V1,uncued,CA1,6,0.935013
73,1,CA1-V1,uncued,CA1,7,0.731106
73,1,CA1-V1,uncued,CA1,8,1.124762
73,1,CA1-V1,uncued,CA1,9,1.26833
73,1,CA1-V1,uncued,CA1,10,1.170245
73,1,CA1-V1,uncued,CA1,11,1.393202
73,1,CA1-V1,uncued,CA1,12,0.014094
73,1,CA1-V1,uncued,CA1,13,0.007875
73,1,CA1-V1,uncued,CA1,14,0.131863
73,1,CA1-V1,uncued,CA1,15,0.017056
73,1,CA1-V1,uncued,CA1,16,0.009705
73,1,CA1-V1,uncued,CA1,17,1.369087
73,1,CA1-V1,uncued,CA1,18,1.084745
73,1,CA1-V1,uncued,CA1,19,1.148754
73,1,CA1-V1,uncued,CA1,20,0.963472
73,1,CA1-V1,uncued,CA1,21,1.351273
73,1,CA1-V1,uncued,CA1,22,0.759655
73,1,CA1-V1,uncued,CA1,23,0.94689
73,1,CA1-V1,uncued,CA1,24,0.048256
73,1,CA1-V1,uncued,CA1,25,0.648292
73,1,CA1-V1,uncued,V1,0,1.07929
73,1,CA1-V1,uncued,V1,1,1.215007
73,1,CA1-V1,uncued,V1,2,0.727052
73,1,CA1-V1,uncued,V1,3,0.085166
73,1,CA1-V1,uncued,V1,4,0.008976
73,1,CA1-V1,uncued,V1,5,0.2447
73,1,CA1-V1,uncued,V1,6,1.28126
73,1,CA1-V1,uncued,V1,7,0.54345
73,1,CA1-V1,uncued,V1,8,1.812224
73,1,CA1-V1,uncued,V1,9,1.258451
73,1,CA1-V1,uncued,V1,10,0.969309
73,1,CA1-V1,uncued,V1,11,1.119372
73,1,CA1-V1,uncued,V1,12,1.232168
73,1,CA1-V1,uncued,V1,13,1.73775
73,1,CA1-V1,uncued,V1,14,1.091517
73,1,CA1-V1,uncued,V1,15,1.632595
73,1,CA1-V1,uncued,V1,16,1.180489
73,1,CA1-V1,uncued,V1,17,0.125236
73,1,CA1-V1,uncued,V1,18,0.268273
73,1,CA1-V1,cued,CA1,0,0.0
73,1,CA1-V1,cued,CA1,1,0.064664
73,1,CA1-V1,cued,CA1,2,0.046704
73,1,CA1-V1,cued,CA1,3,0.979161
73,1,CA1-V1,cued,CA1,4,0.982314
73,1,CA1-V1,cued,CA1,5,0.079897
73,1,CA1-V1,cued,CA1,6,0.949363
73,1,CA1-V1,cued,CA1,7,0.654704
73,1,CA1-V1,cued,CA1,8,1.090569
73,1,CA1-V1,cued,CA1,9,1.10591
73,1,CA1-V1,cued,CA1,10,1.052897
73,1,CA1-V1,cued,CA1,11,1.13656
73,1,CA1-V1,cued,CA1,12,0.029366
73,1,CA1-V1,cued,CA1,13,0.007204
73,1,CA1-V1,cued,CA1,14,0.051138
73,1,CA1-V1,cued,CA1,15,0.042486
73,1,CA1-V1,cued,CA1,16,0.013067
73,1,CA1-V1,cued,CA1,17,0.025926
73,1,CA1-V1,cued,CA1,18,1.058958
73,1,CA1-V1,cued,CA1,19,1.066613
73,1,CA1-V1,cued,CA1,20,1.075167
73,1,CA1-V1,cued,CA1,21,1.306753
73,1,CA1-V1,cued,CA1,22,0.877264
73,1,CA1-V1,cued,CA1,23,0.114687
73,1,CA1-V1,cued,CA1,24,1.262005
73,1,CA1-V1,cued,CA1,25,1.484446
73,1,CA1-V1,cued,V1,0,1.041163
73,1,CA1-V1,cued,V1,1,1.19039
73,1,CA1-V1,cued,V1,2,0.657387
73,1,CA1-V1,cued,V1,3,0.05516
73,1,CA1-V1,cued,V1,4,0.002323
73,1,CA1-V1,cued,V1,5,1.469478
73,1,CA1-V1,cued,V1,6,0.943178
73,1,CA1-V1,cued,V1,7,0.777795
73,1,CA1-V1,cued,V1,8,0.390643
73,1,CA1-V1,cued,V1,9,1.148792
73,1,CA1-V1,cued,V1,10,1.225074
73,1,CA1-V1,cued,V1,11,0.008102
73,1,CA1-V1,cued,V1,12,0.831268
73,1,CA1-V1,cued,V1,13,1.209159
73,1,CA1-V1,cued,V1,14,1.054492
73,1,CA1-V1,cued,V1,15,0.706708
73,1,CA1-V1,cued,V1,16,0.913814
73,1,CA1-V1,cued,V1,17,0.761716
73,1,CA1-V1,cued,V1,18,0.45118
73,1,CA1-SUB,uncued,CA1,0,0.002935
73,1,CA1-SUB,uncued,CA1,1,0.024439
73,1,CA1-SUB,uncued,CA1,2,0.002372
73,1,CA1-SUB,uncued,CA1,3,0.913316
73,1,CA1-SUB,uncued,CA1,4,0.036463
73,1,CA1-SUB,uncued,CA1,5,0.02972
73,1,CA1-SUB,uncued,CA1,6,0.934714
73,1,CA1-SUB,uncued,CA1,7,0.730865
73,1,CA1-SUB,uncued,CA1,8,1.120065
73,1,CA1-SUB,uncued,CA1,9,1.265494
73,1,CA1-SUB,uncued,CA1,10,1.168334
73,1,CA1-SUB,uncued,CA1,11,1.392828
73,1,CA1-SUB,uncued,CA1,12,0.013523
73,1,CA1-SUB,uncued,CA1,13,0.007927
73,1,CA1-SUB,uncued,CA1,14,0.131377
73,1,CA1-SUB,uncued,CA1,15,0.016999
73,1,CA1-SUB,uncued,CA1,16,0.009573
73,1,CA1-SUB,uncued,CA1,17,1.369204
73,1,CA1-SUB,uncued,CA1,18,1.083409
73,1,CA1-SUB,uncued,CA1,19,1.148296
73,1,CA1-SUB,uncued,CA1,20,0.962459
73,1,CA1-SUB,uncued,CA1,21,1.35063
73,1,CA1-SUB,uncued,CA1,22,0.75966
73,1,CA1-SUB,uncued,CA1,23,0.946458
73,1,CA1-SUB,uncued,CA1,24,0.050803
73,1,CA1-SUB,uncued,CA1,25,0.647998
73,1,CA1-SUB,uncued,SUB,0,0.121209
73,1,CA1-SUB,uncued,SUB,1,0.055092
73,1,CA1-SUB,uncued,SUB,2,0.236882
73,1,CA1-SUB,uncued,SUB,3,0.609073
73,1,CA1-SUB,uncued,SUB,4,0.199588
73,1,CA1-SUB,uncued,SUB,5,0.772047
73,1,CA1-SUB,uncued,SUB,6,0.773577
73,1,CA1-SUB,uncued,SUB,7,0.877476
73,1,CA1-SUB,uncued,SUB,8,0.328803
73,1,CA1-SUB,uncued,SUB,9,0.799536
73,1,CA1-SUB,uncued,SUB,10,0.906676
73,1,CA1-SUB,uncued,SUB,11,0.965249
73,1,CA1-SUB,uncued,SUB,12,0.903871
73,1,CA1-SUB,uncued,SUB,13,0.90019
73,1,CA1-SUB,uncued,SUB,14,0.912549
73,1,CA1-SUB,uncued,SUB,15,0.899039
73,1,CA1-SUB,uncued,SUB,16,0.565338
73,1,CA1-SUB,uncued,SUB,17,0.876329
73,1,CA1-SUB,uncued,SUB,18,0.790466
73,1,CA1-SUB,uncued,SUB,19,0.041223
73,1,CA1-SUB,uncued,SUB,20,0.062371
73,1,CA1-SUB,uncued,SUB,21,0.654222
73,1,CA1-SUB,uncued,SUB,22,0.917238
73,1,CA1-SUB,uncued,SUB,23,0.941329
73,1,CA1-SUB,uncued,SUB,24,0.907982
73,1,CA1-SUB,uncued,SUB,25,0.012215
73,1,CA1-SUB,uncued,SUB,26,0.036223
73,1,CA1-SUB,cued,CA1,0,0.0
73,1,CA1-SUB,cued,CA1,1,0.063227
73,1,CA1-SUB,cued,CA1,2,0.047192
73,1,CA1-SUB,cued,CA1,3,0.979029
73,1,CA1-SUB,cued,CA1,4,0.981301
73,1,CA1-SUB,cued,CA1,5,0.078938
73,1,CA1-SUB,cued,CA1,6,0.948532
73,1,CA1-SUB,cued,CA1,7,0.654238
73,1,CA1-SUB,cued,CA1,8,1.08853
73,1,CA1-SUB,cued,CA1,9,1.102848
73,1,CA1-SUB,cued,CA1,10,1.050709
73,1,CA1-SUB,cued,CA1,11,1.135266
73,1,CA1-SUB,cued,CA1,12,0.029422
73,1,CA1-SUB,cued,CA1,13,0.00708
73,1,CA1-SUB,cued,CA1,14,0.050299
73,1,CA1-SUB,cued,CA1,15,0.041513
73,1,CA1-SUB,cued,CA1,16,0.013022
73,1,CA1-SUB,cued,CA1,17,0.02618
73,1,CA1-SUB,cued,CA1,18,1.05624
73,1,CA1-SUB,cued,CA1,19,1.064468
73,1,CA1-SUB,cued,CA1,20,1.074342
73,1,CA1-SUB,cued,CA1,21,1.306428
73,1,CA1-SUB,cued,CA1,22,0.876793
73,1,CA1-SUB,cued,CA1,23,0.112021
73,1,CA1-SUB,cued,CA1,24,1.261826
73,1,CA1-SUB,cued,CA1,25,1.482553
73,1,CA1-SUB,cued,SUB,0,0.129264
73,1,CA1-SUB,cued,SUB,1,0.059039
73,1,CA1-SUB,cued,SUB,2,0.835827
73,1,CA1-SUB,cued,SUB,3,0.89558
73,1,CA1-SUB,cued,SUB,4,0.338553
73,1,CA1-SUB,cued,SUB,5,0.896095
73,1,CA1-SUB,cued,SUB,6,0.834721
73,1,CA1-SUB,cued,SUB,7,0.826142
73,1,CA1-SUB,cued,SUB,8,0.242673
73,1,CA1-SUB,cued,SUB,9,0.784189
73,1,CA1-SUB,cued,SUB,10,0.9111
73,1,CA1-SUB,cued,SUB,11,0.896912
73,1,CA1-SUB,cued,SUB,12,0.887389
73,1,CA1-SUB,cued,SUB,13,0.470999
73,1,CA1-SUB,cued,SUB,14,0.883176
73,1,CA1-SUB,cued,SUB,15,0.467666
73,1,CA1-SUB,cued,SUB,16,0.3984
73,1,CA1-SUB,cued,SUB,17,0.679177
73,1,CA1-SUB,cued,SUB,18,0.342939
73,1,CA1-SUB,cued,SUB,19,0.626535
73,1,CA1-SUB,cued,SUB,20,0.031183
73,1,CA1-SUB,cued,SUB,21,0.258398
73,1,CA1-SUB,cued,SUB,22,0.909309
73,1,CA1-SUB,cued,SUB,23,0.56876
73,1,CA1-SUB,cued,SUB,24,0.880156
73,1,CA1-SUB,cued,SUB,25,0.013474
73,1,CA1-SUB,cued,SUB,26,0.816767
73,1,RSC-SUB,uncued,RSC,0,0.094735
73,1,RSC-SUB,uncued,RSC,1,0.100551
73,1,RSC-SUB,uncued,RSC,2,0.739213
73,1,RSC-SUB,uncued,RSC,3,0.073422
73,1,RSC-SUB,uncued,RSC,4,0.099602
73,1,RSC-SUB,uncued,RSC,5,0.76444
73,1,RSC-SUB,uncued,RSC,6,0.019146
73,1,RSC-SUB,uncued,RSC,7,0.020249
73,1,RSC-SUB,uncued,RSC,8,0.030955
73,1,RSC-SUB,uncued,RSC,9,0.012595
73,1,RSC-SUB,uncued,RSC,10,0.02324
73,1,RSC-SUB,uncued,RSC,11,0.007135
73,1,RSC-SUB,uncued,RSC,12,0.022798
73,1,RSC-SUB,uncued,RSC,13,0.049868
73,1,RSC-SUB,uncued,RSC,14,0.14346
73,1,RSC-SUB,uncued,RSC,15,0.651163
73,1,RSC-SUB,uncued,RSC,16,0.794097
73,1,RSC-SUB,uncued,RSC,17,0.029795
73,1,RSC-SUB,uncued,RSC,18,0.06848
73,1,RSC-SUB,uncued,RSC,19,0.006479
73,1,RSC-SUB,uncued,RSC,20,0.01249
73,1,RSC-SUB,uncued,RSC,21,0.00947
73,1,RSC-SUB,uncued,RSC,22,0.122368
73,1,RSC-SUB,uncued,RSC,23,0.056405
73,1,RSC-SUB,uncued,RSC,24,0.009066
73,1,RSC-SUB,uncued,RSC,25,0.05364
73,1,RSC-SUB,uncued,RSC,26,0.02754
73,1,RSC-SUB,uncued,RSC,27,0.005486
73,1,RSC-SUB,uncued,RSC,28,0.000817
73,1,RSC-SUB,uncued,RSC,29,0.036797
73,1,RSC-SUB,uncued,RSC,30,0.051554
73,1,RSC-SUB,uncued,RSC,31,0.233129
73,1,RSC-SUB,uncued,RSC,32,0.018031
73,1,RSC-SUB,uncued,RSC,33,0.039346
73,1,RSC-SUB,uncued,RSC,34,0.035824
73,1,RSC-SUB,uncued,RSC,35,0.776918
73,1,RSC-SUB,uncued,RSC,36,0.019777
73,1,RSC-SUB,uncued,RSC,37,0.046388
73,1,RSC-SUB,uncued,RSC,38,0.012343
73,1,RSC-SUB,uncued,RSC,39,0.081811
73,1,RSC-SUB,uncued,RSC,40,0.801749
73,1,RSC-SUB,uncued,RSC,41,0.803752
73,1,RSC-SUB,uncued,RSC,42,0.034726
73,1,RSC-SUB,uncued,RSC,43,0.7979
73,1,RSC-SUB,uncued,RSC,44,0.019732
73,1,RSC-SUB,uncued,RSC,45,0.014437
73,1,RSC-SUB,uncued,RSC,46,0.66977
73,1,RSC-SUB,uncued,RSC,47,0.423925
73,1,RSC-SUB,uncued,RSC,48,0.622749
73,1,RSC-SUB,uncued,RSC,49,0.02163
73,1,RSC-SUB,uncued,RSC,50,0.68979
73,1,RSC-SUB,uncued,RSC,51,0.000259
73,1,RSC-SUB,uncued,RSC,52,9.5e-05
73,1,RSC-SUB,uncued,RSC,53,0.747801
73,1,RSC-SUB,uncued,RSC,54,0.632149
73,1,RSC-SUB,uncued,RSC,55,0.032899
73,1,RSC-SUB,uncued,RSC,56,0.146765
73,1,RSC-SUB,uncued,RSC,57,0.319792
73,1,RSC-SUB,uncued,RSC,58,0.0268
73,1,RSC-SUB,uncued,RSC,59,0.088522
73,1,RSC-SUB,uncued,RSC,60,0.098406
73,1,RSC-SUB,uncued,RSC,61,0.751592
73,1,RSC-SUB,uncued,RSC,62,0.035177
73,1,RSC-SUB,uncued,RSC,63,0.757069
73,1,RSC-SUB,uncued,SUB,0,0.117854
73,1,RSC-SUB,uncued,SUB,1,0.054042
73,1,RSC-SUB,uncued,SUB,2,0.274553
