animal,learner,pair,bin_ms,n_bins,window_bins,window_ms,ifi,cc_pos,cc_neg,peak_lag_bins,peak_lag_ms
71,0,CA1-RSC,10,462334,10,100,0.0793,0.0511,0.0436,0,0
71,0,CA1-RSC,10,462334,11,110,0.0762,0.0506,0.0434,0,0
71,0,CA1-RSC,10,462334,12,120,0.0727,0.05,0.0432,0,0
71,0,CA1-RSC,10,462334,13,130,0.0664,0.0493,0.0432,0,0
71,0,CA1-RSC,10,462334,14,140,0.0635,0.049,0.0432,0,0
71,0,CA1-RSC,10,462334,15,150,0.0583,0.0485,0.0431,0,0
71,0,CA1-RSC,10,462334,16,160,0.0542,0.0482,0.0432,0,0
71,0,CA1-RSC,10,462334,17,170,0.052,0.048,0.0432,0,0
71,0,CA1-RSC,10,462334,18,180,0.0459,0.0474,0.0433,0,0
71,0,CA1-RSC,10,462334,19,190,0.043,0.0473,0.0434,0,0
71,0,CA1-RSC,10,462334,20,200,0.0411,0.0472,0.0435,0,0
71,0,CA1-RSC,10,462334,21,210,0.0397,0.0471,0.0435,0,0
71,0,CA1-RSC,10,462334,22,220,0.0399,0.047,0.0434,0,0
71,0,CA1-RSC,10,462334,23,230,0.0411,0.0471,0.0434,0,0
71,0,CA1-RSC,10,462334,24,240,0.0397,0.0469,0.0434,0,0
71,0,CA1-RSC,10,462334,25,250,0.0397,0.0469,0.0433,0,0
71,0,CA1-CA3,10,462334,1,10,0.0086,0.1599,0.1571,0,0
71,0,CA1-CA3,10,462334,2,20,0.0235,0.1491,0.1423,0,0
71,0,CA1-CA3,10,462334,3,30,0.0347,0.1375,0.1282,0,0
71,0,CA1-CA3,10,462334,4,40,0.0305,0.1283,0.1207,0,0
71,0,CA1-CA3,10,462334,5,50,0.0057,0.1228,0.1214,0,0
71,0,CA1-CA3,10,462334,6,60,-0.0113,0.1211,0.1238,0,0
71,0,CA1-CA3,10,462334,7,70,-0.01,0.1215,0.124,0,0
71,0,CA1-CA3,10,462334,8,80,-0.0004,0.1211,0.1212,0,0
71,0,CA1-CA3,10,462334,9,90,0.0084,0.1184,0.1164,0,0
71,0,CA1-CA3,10,462334,10,100,0.0142,0.1146,0.1114,0,0
71,0,CA1-CA3,10,462334,11,110,0.0161,0.1115,0.1079,0,0
71,0,CA1-CA3,10,462334,12,120,0.0157,0.1102,0.1068,0,0
71,0,CA1-CA3,10,462334,13,130,0.011,0.1097,0.1073,0,0
71,0,CA1-CA3,10,462334,14,140,0.0051,0.1089,0.1078,0,0
71,0,CA1-CA3,10,462334,15,150,0.0012,0.1074,0.1072,0,0
71,0,CA1-CA3,10,462334,16,160,-0.0002,0.105,0.1051,0,0
71,0,CA1-CA3,10,462334,17,170,-0.0003,0.1023,0.1024,0,0
71,0,CA1-CA3,10,462334,18,180,-0.0033,0.1001,0.1008,0,0
71,0,CA1-CA3,10,462334,19,190,-0.0088,0.0984,0.1002,0,0
71,0,CA1-CA3,10,462334,20,200,-0.0115,0.0976,0.0999,0,0
71,0,CA1-CA3,10,462334,21,210,-0.0125,0.0969,0.0994,0,0
71,0,CA1-CA3,10,462334,22,220,-0.0118,0.096,0.0983,0,0
71,0,CA1-CA3,10,462334,23,230,-0.0095,0.0947,0.0965,0,0
71,0,CA1-CA3,10,462334,24,240,-0.0079,0.093,0.0945,0,0
71,0,CA1-CA3,10,462334,25,250,-0.0087,0.0914,0.093,0,0
71,0,CA1-DG,10,462334,1,10,0.1861,0.175,0.1201,0,0
71,0,CA1-DG,10,462334,2,20,0.1847,0.1841,0.1267,0,0
71,0,CA1-DG,10,462334,3,30,0.1578,0.1823,0.1326,0,0
71,0,CA1-DG,10,462334,4,40,0.1197,0.179,0.1407,0,0
71,0,CA1-DG,10,462334,5,50,0.085,0.1714,0.1446,0,0
71,0,CA1-DG,10,462334,6,60,0.0751,0.1658,0.1426,0,0
71,0,CA1-DG,10,462334,7,70,0.0771,0.1618,0.1387,0,0
71,0,CA1-DG,10,462334,8,80,0.086,0.1609,0.1354,0,0
71,0,CA1-DG,10,462334,9,90,0.0892,0.1609,0.1345,0,0
71,0,CA1-DG,10,462334,10,100,0.0838,0.1596,0.1349,0,0
71,0,CA1-DG,10,462334,11,110,0.0698,0.1561,0.1357,0,0
71,0,CA1-DG,10,462334,12,120,0.0527,0.1512,0.136,0,0
71,0,CA1-DG,10,462334,13,130,0.0427,0.1466,0.1346,0,0
71,0,CA1-DG,10,462334,14,140,0.0442,0.1439,0.1317,0,0
71,0,CA1-DG,10,462334,15,150,0.0517,0.1429,0.1289,0,0
71,0,CA1-DG,10,462334,16,160,0.0578,0.1427,0.1271,0,0
71,0,CA1-DG,10,462334,17,170,0.0598,0.1424,0.1263,0,0
71,0,CA1-DG,10,462334,18,180,0.0581,0.1414,0.1259,0,0
71,0,CA1-DG,10,462334,19,190,0.0532,0.1394,0.1253,0,0
71,0,CA1-DG,10,462334,20,200,0.0499,0.1368,0.1238,0,0
71,0,CA1-DG,10,462334,21,210,0.0517,0.1349,0.1216,0,0
71,0,CA1-DG,10,462334,22,220,0.0568,0.1337,0.1194,0,0
71,0,CA1-DG,10,462334,23,230,0.0601,0.1329,0.1178,0,0
71,0,CA1-DG,10,462334,24,240,0.0606,0.1319,0.1168,0,0
71,0,CA1-DG,10,462334,25,250,0.0576,0.1303,0.1161,0,0
71,0,CA1-V1,10,462334,1,10,-0.0186,0.0253,0.0262,0,0
71,0,CA1-V1,10,462334,2,20,-0.001,0.0265,0.0265,0,0
71,0,CA1-V1,10,462334,3,30,-0.0157,0.027,0.0279,0,0
71,0,CA1-V1,10,462334,4,40,-0.0189,0.0272,0.0283,0,0
71,0,CA1-V1,10,462334,5,50,-0.0304,0.0269,0.0286,0,0
71,0,CA1-V1,10,462334,6,60,-0.0337,0.0269,0.0287,0,0
71,0,CA1-V1,10,462334,7,70,-0.0412,0.0267,0.029,0,0
71,0,CA1-V1,10,462334,8,80,-0.047,0.0268,0.0294,0,0
71,0,CA1-V1,10,462334,9,90,-0.0453,0.0268,0.0293,0,0
71,0,CA1-V1,10,462334,10,100,-0.0496,0.0266,0.0294,0,0
71,0,CA1-V1,10,462334,11,110,-0.0509,0.0263,0.0291,0,0
71,0,CA1-V1,10,462334,12,120,-0.05,0.0265,0.0292,0,0
71,0,CA1-V1,10,462334,13,130,-0.0442,0.0265,0.0289,0,0
71,0,CA1-V1,10,462334,14,140,-0.0521,0.0261,0.029,0,0
71,0,CA1-V1,10,462334,15,150,-0.058,0.0259,0.0291,0,0
71,0,CA1-V1,10,462334,16,160,-0.0597,0.0258,0.0291,0,0
71,0,CA1-V1,10,462334,17,170,-0.0612,0.0256,0.029,0,0
71,0,CA1-V1,10,462334,18,180,-0.0629,0.0257,0.0291,0,0
71,0,CA1-V1,10,462334,19,190,-0.0673,0.0255,0.0292,0,0
71,0,CA1-V1,10,462334,20,200,-0.0662,0.0255,0.0291,0,0
71,0,CA1-V1,10,462334,21,210,-0.0622,0.0256,0.029,0,0
71,0,CA1-V1,10,462334,22,220,-0.0671,0.0255,0.0292,0,0
71,0,CA1-V1,10,462334,23,230,-0.0683,0.0254,0.0292,0,0
71,0,CA1-V1,10,462334,24,240,-0.0666,0.0254,0.029,0,0
71,0,CA1-V1,10,462334,25,250,-0.067,0.0254,0.0291,0,0
71,0,CA3-DG,10,462334,1,10,0.0384,0.3132,0.29,0,0
71,0,CA3-DG,10,462334,2,20,0.0252,0.2932,0.2788,0,0
71,0,CA3-DG,10,462334,3,30,0.0093,0.2726,0.2676,0,0
71,0,CA3-DG,10,462334,4,40,0.0041,0.253,0.2509,0,0
71,0,CA3-DG,10,462334,5,50,0.005,0.2387,0.2363,0,0
71,0,CA3-DG,10,462334,6,60,0.0085,0.23,0.2261,0,0
71,0,CA3-DG,10,462334,7,70,0.01,0.2234,0.219,0,0
71,0,CA3-DG,10,462334,8,80,0.011,0.2168,0.2121,0,0
71,0,CA3-DG,10,462334,9,90,0.0152,0.2108,0.2045,0,0
71,0,CA3-DG,10,462334,10,100,0.0211,0.2053,0.1969,0,0
71,0,CA3-DG,10,462334,11,110,0.026,0.2019,0.1917,0,0
71,0,CA3-DG,10,462334,12,120,0.0294,0.2005,0.189,0,0
71,0,CA3-DG,10,462334,13,130,0.0314,0.2002,0.188,0,0
71,0,CA3-DG,10,462334,14,140,0.032,0.2001,0.1877,0,0
71,0,CA3-DG,10,462334,15,150,0.032,0.199,0.1866,0,0
71,0,CA3-DG,10,462334,16,160,0.0319,0.1968,0.1847,0,0
71,0,CA3-DG,10,462334,17,170,0.0315,0.1934,0.1816,0,0
71,0,CA3-DG,10,462334,18,180,0.0316,0.1898,0.1782,0,0
71,0,CA3-DG,10,462334,19,190,0.0331,0.187,0.175,0,0
71,0,CA3-DG,10,462334,20,200,0.0336,0.1846,0.1726,0,0
71,0,CA3-DG,10,462334,21,210,0.034,0.1825,0.1705,0,0
71,0,CA3-DG,10,462334,22,220,0.0347,0.1803,0.1682,0,0
71,0,CA3-DG,10,462334,23,230,0.0363,0.1779,0.1655,0,0
71,0,CA3-DG,10,462334,24,240,0.0381,0.1754,0.1625,0,0
71,0,CA3-DG,10,462334,25,250,0.0394,0.1731,0.16,0,0
71,0,CA1-SUB,10,462334,1,10,-0.1616,0.0417,0.0578,0,0
71,0,CA1-SUB,10,462334,2,20,-0.2634,0.0339,0.0582,0,0
71,0,CA1-SUB,10,462334,3,30,-0.2315,0.0383,0.0614,0,0
71,0,CA1-SUB,10,462334,4,40,-0.1152,0.0469,0.0591,0,0
71,0,CA1-SUB,10,462334,5,50,-0.0189,0.0528,0.0549,0,0
71,0,CA1-SUB,10,462334,6,60,0.0374,0.055,0.051,0,0
71,0,CA1-SUB,10,462334,7,70,0.0396,0.0542,0.05,0,0
71,0,CA1-SUB,10,462334,8,80,0.0215,0.0528,0.0505,0,0
71,0,CA1-SUB,10,462334,9,90,0.0153,0.0527,0.0511,0,0
71,0,CA1-SUB,10,462334,10,100,0.0296,0.0535,0.0505,0,0
71,0,CA1-SUB,10,462334,11,110,0.0628,0.0549,0.0484,0,0
71,0,CA1-SUB,10,462334,12,120,0.0896,0.0556,0.0464,0,0
71,0,CA1-SUB,10,462334,13,130,0.1061,0.0556,0.0449,0,0
71,0,CA1-SUB,10,462334,14,140,0.1088,0.0548,0.044,0,0
71,0,CA1-SUB,10,462334,15,150,0.0957,0.0531,0.0438,0,0
71,0,CA1-SUB,10,462334,16,160,0.0814,0.0516,0.0438,0,0
71,0,CA1-SUB,10,462334,17,170,0.0779,0.0512,0.0438,0,0
71,0,CA1-SUB,10,462334,18,180,0.0885,0.0515,0.0431,0,0
71,0,CA1-SUB,10,462334,19,190,0.1055,0.0519,0.042,0,0
71,0,CA1-SUB,10,462334,20,200,0.114,0.0517,0.0411,0,0
71,0,CA1-SUB,10,462334,21,210,0.112,0.0508,0.0405,0,0
71,0,CA1-SUB,10,462334,22,220,0.1053,0.0498,0.0403,0,0
71,0,CA1-SUB,10,462334,23,230,0.1027,0.0494,0.0402,0,0
71,0,CA1-SUB,10,462334,24,240,0.1077,0.0491,0.0396,0,0
71,0,CA1-SUB,10,462334,25,250,0.1158,0.0491,0.0389,0,0
71,0,RSC-SUB,10,462334,1,10,-0.0077,0.1229,0.1248,0,0
71,0,RSC-SUB,10,462334,2,20,-0.0053,0.1219,0.1232,0,0
71,0,RSC-SUB,10,462334,3,30,0.003,0.1222,0.1214,0,0
71,0,RSC-SUB,10,462334,4,40,0.0017,0.1211,0.1207,0,0
71,0,RSC-SUB,10,462334,5,50,0.0014,0.1208,0.1204,0,0
71,0,RSC-SUB,10,462334,6,60,0.0005,0.1196,0.1195,0,0
71,0,RSC-SUB,10,462334,7,70,-0.001,0.119,0.1192,0,0
71,0,RSC-SUB,10,462334,8,80,-0.0025,0.1183,0.1189,0,0
71,0,RSC-SUB,10,462334,9,90,-0.0061,0.1175,0.1189,0,0
71,0,RSC-SUB,10,462334,10,100,-0.0097,0.1165,0.1188,0,0
71,0,RSC-SUB,10,462334,11,110,-0.0108,0.1161,0.1186,0,0
71,0,RSC-SUB,10,462334,12,120,-0.0153,0.115,0.1185,0,0
71,0,RSC-SUB,10,462334,13,130,-0.0187,0.1142,0.1185,0,0
71,0,RSC-SUB,10,462334,14,140,-0.0217,0.1135,0.1185,0,0
71,0,RSC-SUB,10,462334,15,150,-0.0265,0.1125,0.1187,0,0
71,0,RSC-SUB,10,462334,16,160,-0.0303,0.1118,0.1188,0,0
71,0,RSC-SUB,10,462334,17,170,-0.0338,0.1111,0.1188,0,0
71,0,RSC-SUB,10,462334,18,180,-0.0374,0.1103,0.1189,0,0
71,0,RSC-SUB,10,462334,19,190,-0.0408,0.1096,0.119,0,0
71,0,RSC-SUB,10,462334,20,200,-0.0438,0.109,0.119,0,0
71,0,RSC-SUB,10,462334,21,210,-0.0475,0.1084,0.1192,0,0
71,0,RSC-SUB,10,462334,22,220,-0.0503,0.1077,0.1191,0,0
71,0,RSC-SUB,10,462334,23,230,-0.0541,0.107,0.1192,0,0
71,0,RSC-SUB,10,462334,24,240,-0.0569,0.1064,0.1192,0,0
71,0,RSC-SUB,10,462334,25,250,-0.0595,0.1058,0.1192,0,0
71,0,V1-RSC,10,462334,1,10,0.0523,0.2589,0.2332,0,0
71,0,V1-RSC,10,462334,2,20,0.068,0.2593,0.2263,0,0
71,0,V1-RSC,10,462334,3,30,0.0753,0.2579,0.2217,0,0
71,0,V1-RSC,10,462334,4,40,0.0757,0.254,0.2183,0,0
71,0,V1-RSC,10,462334,5,50,0.0735,0.2493,0.2151,0,0
71,0,V1-RSC,10,462334,6,60,0.0689,0.2441,0.2127,0,0
71,0,V1-RSC,10,462334,7,70,0.0632,0.2392,0.2108,0,0
71,0,V1-RSC,10,462334,8,80,0.0578,0.2345,0.2088,0,0
71,0,V1-RSC,10,462334,9,90,0.0516,0.23,0.2074,0,0
71,0,V1-RSC,10,462334,10,100,0.0467,0.2261,0.206,0,0
71,0,V1-RSC,10,462334,11,110,0.0414,0.2227,0.2049,0,0
71,0,V1-RSC,10,462334,12,120,0.0365,0.2194,0.204,0,0
71,0,V1-RSC,10,462334,13,130,0.0326,0.2166,0.2029,0,0
71,0,V1-RSC,10,462334,14,140,0.0291,0.2142,0.2021,0,0
71,0,V1-RSC,10,462334,15,150,0.0256,0.2117,0.2011,0,0
71,0,V1-RSC,10,462334,16,160,0.0228,0.2095,0.2002,0,0
71,0,V1-RSC,10,462334,17,170,0.0206,0.2076,0.1993,0,0
71,0,V1-RSC,10,462334,18,180,0.0183,0.2058,0.1984,0,0
71,0,V1-RSC,10,462334,19,190,0.0163,0.2042,0.1976,0,0
71,0,V1-RSC,10,462334,20,200,0.0145,0.2027,0.1969,0,0
71,0,V1-RSC,10,462334,21,210,0.013,0.2013,0.1962,0,0
71,0,V1-RSC,10,462334,22,220,0.0117,0.2001,0.1954,0,0
71,0,V1-RSC,10,462334,23,230,0.0106,0.1989,0.1947,0,0
71,0,V1-RSC,10,462334,24,240,0.0093,0.1977,0.194,0,0
71,0,V1-RSC,10,462334,25,250,0.0085,0.1966,0.1933,0,0
73,1,CA1-RSC,10,606051,1,10,0.0944,0.05,0.0413,5,50
73,1,CA1-RSC,10,606051,2,20,0.1322,0.0537,0.0411,5,50
73,1,CA1-RSC,10,606051,3,30,0.1658,0.0569,0.0407,5,50
73,1,CA1-RSC,10,606051,4,40,0.175,0.0596,0.0419,5,50
73,1,CA1-RSC,10,606051,5,50,0.1937,0.0621,0.042,5,50
73,1,CA1-RSC,10,606051,6,60,0.1883,0.0634,0.0433,5,50
73,1,CA1-RSC,10,606051,7,70,0.1838,0.064,0.0442,5,50
73,1,CA1-RSC,10,606051,8,80,0.18,0.0638,0.0443,5,50
73,1,CA1-RSC,10,606051,9,90,0.1706,0.0633,0.0448,5,50
73,1,CA1-RSC,10,606051,10,100,0.1599,0.0624,0.0452,5,50
73,1,CA1-RSC,10,606051,11,110,0.1521,0.0616,0.0453,5,50
73,1,CA1-RSC,10,606051,12,120,0.1423,0.0606,0.0455,5,50
73,1,CA1-RSC,10,606051,13,130,0.1348,0.0595,0.0454,5,50
73,1,CA1-RSC,10,606051,14,140,0.1294,0.0587,0.0453,5,50
73,1,CA1-RSC,10,606051,15,150,0.1253,0.0581,0.0452,5,50
73,1,CA1-RSC,10,606051,16,160,0.1222,0.0576,0.0451,5,50
73,1,CA1-RSC,10,606051,17,170,0.1192,0.0573,0.0451,5,50
73,1,CA1-RSC,10,606051,18,180,0.1199,0.0572,0.0449,5,50
73,1,CA1-RSC,10,606051,19,190,0.1167,0.057,0.0451,5,50
73,1,CA1-RSC,10,606051,20,200,0.1145,0.0569,0.0452,5,50
73,1,CA1-RSC,10,606051,21,210,0.1109,0.0568,0.0454,5,50
73,1,CA1-RSC,10,606051,22,220,0.1064,0.0565,0.0456,5,50
73,1,CA1-RSC,10,606051,23,230,0.1024,0.0563,0.0458,5,50
73,1,CA1-RSC,10,606051,24,240,0.1,0.056,0.0458,5,50
73,1,CA1-RSC,10,606051,25,250,0.0965,0.0556,0.0458,5,50
73,1,CA1-DG,10,606051,1,10,0.0746,0.0963,0.0829,0,0
73,1,CA1-DG,10,606051,2,20,0.0339,0.0858,0.0802,0,0
73,1,CA1-DG,10,606051,3,30,0.003,0.0832,0.0827,0,0
73,1,CA1-DG,10,606051,4,40,-0.0275,0.0812,0.0858,0,0
73,1,CA1-DG,10,606051,5,50,-0.0495,0.0792,0.0874,0,0
73,1,CA1-DG,10,606051,6,60,-0.0626,0.0765,0.0868,0,0
73,1,CA1-DG,10,606051,7,70,-0.0588,0.0756,0.085,0,0
73,1,CA1-DG,10,606051,8,80,-0.0447,0.0757,0.0828,0,0
73,1,CA1-DG,10,606051,9,90,-0.0297,0.0767,0.0814,0,0
73,1,CA1-DG,10,606051,10,100,-0.0144,0.0777,0.08,0,0
73,1,CA1-DG,10,606051,11,110,-0.0051,0.078,0.0788,0,0
73,1,CA1-DG,10,606051,12,120,-0.002,0.0772,0.0775,0,0
73,1,CA1-DG,10,606051,13,130,-0.0016,0.0762,0.0765,0,0
73,1,CA1-DG,10,606051,14,140,-0.0016,0.0752,0.0754,0,0
73,1,CA1-DG,10,606051,15,150,0.0004,0.0744,0.0743,0,0
73,1,CA1-DG,10,606051,16,160,-0.0013,0.0736,0.0738,0,0
73,1,CA1-DG,10,606051,17,170,-0.0046,0.073,0.0737,0,0
73,1,CA1-DG,10,606051,18,180,-0.0103,0.0724,0.0739,0,0
73,1,CA1-DG,10,606051,19,190,-0.0151,0.0719,0.0741,0,0
73,1,CA1-DG,10,606051,20,200,-0.0188,0.0712,0.0739,0,0
73,1,CA1-DG,10,606051,21,210,-0.0191,0.0707,0.0735,0,0
73,1,CA1-DG,10,606051,22,220,-0.0147,0.0706,0.0728,0,0
73,1,CA1-DG,10,606051,23,230,-0.0102,0.0706,0.072,0,0
73,1,CA1-DG,10,606051,24,240,-0.006,0.0705,0.0714,0,0
73,1,CA1-DG,10,606051,25,250,-0.002,0.0704,0.0707,0,0
73,1,CA1-V1,10,606051,1,10,0.0205,0.0394,0.0378,0,0
73,1,CA1-V1,10,606051,2,20,0.0221,0.04,0.0383,0,0
73,1,CA1-V1,10,606051,3,30,0.0323,0.0406,0.0381,0,0
73,1,CA1-V1,10,606051,4,40,0.0207,0.0401,0.0385,0,0
73,1,CA1-V1,10,606051,5,50,0.0105,0.0395,0.0387,0,0
73,1,CA1-V1,10,606051,6,60,0.0075,0.0397,0.0391,0,0
73,1,CA1-V1,10,606051,7,70,-0.0011,0.0392,0.0393,0,0
73,1,CA1-V1,10,606051,8,80,-0.0072,0.0389,0.0395,0,0
73,1,CA1-V1,10,606051,9,90,-0.0101,0.0388,0.0396,0,0
73,1,CA1-V1,10,606051,10,100,-0.0101,0.0388,0.0396,0,0
73,1,CA1-V1,10,606051,11,110,-0.0169,0.0384,0.0397,0,0
73,1,CA1-V1,10,606051,12,120,-0.0205,0.0381,0.0397,0,0
73,1,CA1-V1,10,606051,13,130,-0.0189,0.0382,0.0396,0,0
73,1,CA1-V1,10,606051,14,140,-0.0216,0.038,0.0396,0,0
73,1,CA1-V1,10,606051,15,150,-0.0228,0.0378,0.0396,0,0
73,1,CA1-V1,10,606051,16,160,-0.0213,0.0379,0.0395,0,0
73,1,CA1-V1,10,606051,17,170,-0.0202,0.038,0.0396,0,0
73,1,CA1-V1,10,606051,18,180,-0.02,0.038,0.0396,0,0
73,1,CA1-V1,10,606051,19,190,-0.0189,0.038,0.0395,0,0
73,1,CA1-V1,10,606051,20,200,-0.0205,0.0381,0.0397,0,0
73,1,CA1-V1,10,606051,21,210,-0.019,0.0381,0.0396,0,0
73,1,CA1-V1,10,606051,22,220,-0.0205,0.0381,0.0397,0,0
73,1,CA1-V1,10,606051,23,230,-0.022,0.0379,0.0396,0,0
73,1,CA1-V1,10,606051,24,240,-0.0214,0.038,0.0397,0,0
73,1,CA1-V1,10,606051,25,250,-0.0209,0.0381,0.0397,0,0
73,1,CA1-SUB,10,606051,1,10,-0.0963,0.0733,0.0889,0,0
73,1,CA1-SUB,10,606051,2,20,-0.0414,0.0813,0.0883,0,0
73,1,CA1-SUB,10,606051,3,30,-0.0224,0.0828,0.0866,0,0
73,1,CA1-SUB,10,606051,4,40,0.0052,0.0852,0.0844,0,0
73,1,CA1-SUB,10,606051,5,50,0.032,0.0865,0.0811,0,0
73,1,CA1-SUB,10,606051,6,60,0.0521,0.0874,0.0788,0,0
73,1,CA1-SUB,10,606051,7,70,0.0461,0.0868,0.0791,0,0
73,1,CA1-SUB,10,606051,8,80,0.0312,0.0849,0.0798,0,0
73,1,CA1-SUB,10,606051,9,90,0.0133,0.082,0.0798,0,0
73,1,CA1-SUB,10,606051,10,100,0.003,0.0806,0.0801,0,0
73,1,CA1-SUB,10,606051,11,110,0.0041,0.0802,0.0795,0,0
73,1,CA1-SUB,10,606051,12,120,0.0122,0.0803,0.0784,0,0
73,1,CA1-SUB,10,606051,13,130,0.0188,0.0801,0.0771,0,0
73,1,CA1-SUB,10,606051,14,140,0.0215,0.0797,0.0764,0,0
73,1,CA1-SUB,10,606051,15,150,0.0228,0.0793,0.0758,0,0
73,1,CA1-SUB,10,606051,16,160,0.023,0.0789,0.0754,0,0
73,1,CA1-SUB,10,606051,17,170,0.0253,0.0788,0.075,0,0
73,1,CA1-SUB,10,606051,18,180,0.0307,0.0789,0.0742,0,0
73,1,CA1-SUB,10,606051,19,190,0.04,0.0789,0.0728,0,0
73,1,CA1-SUB,10,606051,20,200,0.0467,0.0788,0.0718,0,0
73,1,CA1-SUB,10,606051,21,210,0.0489,0.0785,0.0712,0,0
73,1,CA1-SUB,10,606051,22,220,0.0458,0.0776,0.0708,0,0
73,1,CA1-SUB,10,606051,23,230,0.0388,0.0764,0.0707,0,0
73,1,CA1-SUB,10,606051,24,240,0.0357,0.0756,0.0704,0,0
73,1,CA1-SUB,10,606051,25,250,0.0339,0.0751,0.0701,0,0
73,1,RSC-SUB,10,606051,1,10,-0.0023,0.073,0.0734,0,0
73,1,RSC-SUB,10,606051,2,20,0.0092,0.074,0.0727,0,0
73,1,RSC-SUB,10,606051,3,30,0.0013,0.073,0.0728,0,0
73,1,RSC-SUB,10,606051,4,40,-0.0095,0.0722,0.0736,0,0
73,1,RSC-SUB,10,606051,5,50,-0.0152,0.0713,0.0735,0,0
73,1,RSC-SUB,10,606051,6,60,-0.0168,0.0713,0.0738,0,0
73,1,RSC-SUB,10,606051,7,70,-0.0148,0.0715,0.0736,0,0
73,1,RSC-SUB,10,606051,8,80,-0.0094,0.0717,0.0731,0,0
73,1,RSC-SUB,10,606051,9,90,-0.0077,0.0718,0.073,0,0
73,1,RSC-SUB,10,606051,10,100,-0.0085,0.0717,0.0729,0,0
73,1,RSC-SUB,10,606051,11,110,-0.0079,0.0717,0.0728,0,0
73,1,RSC-SUB,10,606051,12,120,-0.0079,0.0717,0.0728,0,0
73,1,RSC-SUB,10,606051,13,130,-0.0085,0.0715,0.0727,0,0
73,1,RSC-SUB,10,606051,14,140,-0.0088,0.0713,0.0726,0,0
73,1,RSC-SUB,10,606051,15,150,-0.0095,0.071,0.0724,0,0
73,1,RSC-SUB,10,606051,16,160,-0.0097,0.0708,0.0722,0,0
73,1,RSC-SUB,10,606051,17,170,-0.0091,0.0706,0.0719,0,0
73,1,RSC-SUB,10,606051,18,180,-0.0096,0.0704,0.0717,0,0
73,1,RSC-SUB,10,606051,19,190,-0.0102,0.0702,0.0716,0,0
73,1,RSC-SUB,10,606051,20,200,-0.01,0.07,0.0714,0,0
73,1,RSC-SUB,10,606051,21,210,-0.0105,0.0698,0.0713,0,0
73,1,RSC-SUB,10,606051,22,220,-0.0092,0.0697,0.071,0,0
73,1,RSC-SUB,10,606051,23,230,-0.0084,0.0697,0.0709,0,0
73,1,RSC-SUB,10,606051,24,240,-0.0086,0.0695,0.0708,0,0
73,1,RSC-SUB,10,606051,25,250,-0.0075,0.0694,0.0705,0,0
73,1,V1-RSC,10,606051,1,10,-0.0069,0.1278,0.1296,6,60
73,1,V1-RSC,10,606051,2,20,0.0024,0.1294,0.1288,6,60
73,1,V1-RSC,10,606051,3,30,0.0021,0.1303,0.1297,6,60
73,1,V1-RSC,10,606051,4,40,0.0122,0.1329,0.1297,6,60
73,1,V1-RSC,10,606051,5,50,0.0289,0.1372,0.1295,6,60
73,1,V1-RSC,10,606051,6,60,0.0408,0.1402,0.1292,6,60
73,1,V1-RSC,10,606051,7,70,0.0464,0.1415,0.129,6,60
73,1,V1-RSC,10,606051,8,80,0.0484,0.1417,0.1286,6,60
73,1,V1-RSC,10,606051,9,90,0.0466,0.1411,0.1285,6,60
73,1,V1-RSC,10,606051,10,100,0.0452,0.1404,0.1283,6,60
73,1,V1-RSC,10,606051,11,110,0.0437,0.14,0.1283,6,60
73,1,V1-RSC,10,606051,12,120,0.0413,0.1393,0.1283,6,60
73,1,V1-RSC,10,606051,13,130,0.0387,0.1386,0.1283,6,60
73,1,V1-RSC,10,606051,14,140,0.0357,0.1379,0.1284,6,60
73,1,V1-RSC,10,606051,15,150,0.0331,0.1372,0.1284,6,60
73,1,V1-RSC,10,606051,16,160,0.0308,0.1366,0.1285,6,60
73,1,V1-RSC,10,606051,17,170,0.029,0.1361,0.1284,6,60
73,1,V1-RSC,10,606051,18,180,0.0265,0.1353,0.1283,6,60
73,1,V1-RSC,10,606051,19,190,0.0249,0.1347,0.1282,6,60
73,1,V1-RSC,10,606051,20,200,0.0224,0.134,0.1282,6,60
73,1,V1-RSC,10,606051,21,210,0.0207,0.1335,0.1281,6,60
73,1,V1-RSC,10,606051,22,220,0.0191,0.1331,0.1281,6,60
73,1,V1-RSC,10,606051,23,230,0.0174,0.1326,0.1281,6,60
73,1,V1-RSC,10,606051,24,240,0.0163,0.1322,0.1279,6,60
73,1,V1-RSC,10,606051,25,250,0.0152,0.1318,0.1279,6,60
75,1,CA1-RSC,10,269992,1,10,0.1085,0.1057,0.085,0,0
75,1,CA1-RSC,10,269992,2,20,0.1537,0.1135,0.0833,0,0
75,1,CA1-RSC,10,269992,3,30,0.1772,0.1176,0.0822,0,0
75,1,CA1-RSC,10,269992,4,40,0.1873,0.1193,0.0816,0,0
75,1,CA1-RSC,10,269992,5,50,0.1787,0.1172,0.0816,0,0
75,1,CA1-RSC,10,269992,6,60,0.1616,0.1136,0.082,0,0
75,1,CA1-RSC,10,269992,7,70,0.1494,0.1099,0.0813,0,0
75,1,CA1-RSC,10,269992,8,80,0.1402,0.1075,0.0811,0,0
75,1,CA1-RSC,10,269992,9,90,0.1267,0.1045,0.081,0,0
75,1,CA1-RSC,10,269992,10,100,0.1133,0.102,0.0812,0,0
75,1,CA1-RSC,10,269992,11,110,0.1076,0.1005,0.081,0,0
