animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
71,0,CA1-DG,118.0,0.5625,0.1816,,12000,0.1706,1,0.0148,0.0388,0,0.1218,0.4457,0.1802,0.1969,64.46,70.48,30.73,47.09,0.3333,0.24,82.5,83.03,42.84,51.78
71,0,CA1-DG,123.0,0.5865,0.2011,,10000,0.1906,1,0.0185,0.0615,0,0.0987,0.4453,0.1752,0.214,89.38,75.89,28.05,51.7,0.3333,0.3191,75.36,83.75,44.31,56.06
71,0,CA1-DG,128.0,0.6106,0.1961,,10000,0.1748,1,0.0155,0.0619,0,0.119,0.4283,0.1966,0.228,40.4,65.37,21.59,43.05,0.5,0.2917,77.72,84.48,41.41,57.18
71,0,CA1-DG,133.0,0.6346,0.2135,,10000,0.1255,2,0.025,0.045,0,0.1594,0.3939,0.154,0.1921,73.04,80.87,27.91,41.96,0.3333,0.3778,88.28,84.45,66.84,72.73
71,0,CA1-DG,138.0,0.6587,0.1735,,12000,0.2819,14,0.2741,0.056,0,0.0762,0.411,0.1665,0.1905,72.36,88.18,33.55,40.42,0.3333,0.2917,86.54,86.75,67.22,82.2
71,0,CA1-DG,143.0,0.6827,0.163,,12000,0.3438,12,0.315,0.0925,0,0.1065,0.3759,0.1964,0.2195,44.29,52.85,23.9,42.95,0.2,0.2917,88.83,87.85,48.41,57.72
71,0,CA1-DG,148.0,0.7067,0.1074,,12000,0.1774,2,0.0268,0.0127,0,0.1046,0.4369,0.1993,0.2259,60.38,69.56,27.75,36.3,0.3333,0.3478,82.33,89.67,42.11,52.56
71,0,CA1-DG,153.0,0.7308,0.1431,,12000,0.35,10,0.4417,0.0695,0,0.2353,0.4403,0.2614,0.282,73.36,72.14,51.74,46.73,0.5,0.4419,62.63,68.08,73.46,70.98
71,0,CA1-DG,158.0,0.7548,0.1202,,12000,0.1729,1,0.0152,0.1077,3,0.147,0.4422,0.1722,0.201,85.54,71.92,68.98,50.96,0.7143,0.3478,81.41,81.77,40.49,52.16
71,0,CA1-DG,163.0,0.7788,0.1288,,10000,0.2311,1,0.0274,0.1029,0,0.1817,0.4566,0.1843,0.2232,55.1,66.29,34.96,35.66,0.7143,0.4762,73.74,81.71,53.18,52.7
71,0,CA1-DG,168.0,0.8029,0.0846,,12000,0.2856,7,0.179,0.0862,0,0.1721,0.4612,0.2056,0.2562,87.02,83.25,29.82,42.05,0.7143,0.4091,89.05,81.07,36.58,57.9
71,0,CA1-DG,173.0,0.8269,0.0848,,14000,0.1703,8,0.1732,0.0684,3,0.1387,0.4807,0.2304,0.2556,77.55,86.23,37.37,41.63,0.5,0.3478,77.31,80.77,55.55,59.59
71,0,CA1-DG,178.0,0.851,0.1263,,12000,0.1831,1,0.017,0.0698,0,0.1343,0.4555,0.173,0.212,65.9,83.95,33.4,43.01,0.2,0.3191,70.91,85.72,37.27,53.54
71,0,CA1-DG,183.0,0.875,0.1358,,8000,-0.0623,7,0.4696,0.0715,0,0.2121,0.4239,0.188,0.2084,78.53,89.54,24.87,40.06,0.5,0.4762,74.65,87.3,70.84,76.32
71,0,CA1-DG,188.0,0.899,0.181,,10000,0.1703,1,0.0147,0.1075,0,0.1374,0.4612,0.157,0.193,84.42,75.73,35.69,42.08,0.5,0.3191,83.55,87.8,56.62,57.13
71,0,CA1-DG,193.0,0.9231,0.1782,,8000,0.335,7,0.2036,0.0828,4,0.1599,0.4671,0.1717,0.2231,80.95,79.74,45.25,48.13,0.3333,0.4762,70.93,78.83,73.96,80.04
71,0,CA1-DG,198.0,0.9471,0.2372,,10000,-0.0457,12,0.247,0.0612,0,0.1423,0.4626,0.2012,0.2508,69.61,71.33,39.33,43.51,0.5,0.3778,83.38,79.03,50.86,62.08
71,0,CA1-V1,8.0,0.0337,0.1071,,16000,-0.4918,14,0.9802,-0.017,4,0.2566,0.3653,0.079,0.1239,nan,nan,nan,nan,,,83.93,89.36,48.74,68.43
71,0,CA1-V1,13.0,0.0577,0.1175,,14000,0.7558,10,0.97,0.0197,4,0.2942,0.332,0.1011,0.1184,76.92,85.66,66.25,68.26,0.5,0.3333,73.28,86.49,81.78,83.42
71,0,CA1-V1,18.0,0.0817,0.1052,,16000,-0.1556,10,0.1849,0.0419,0,0.1707,0.307,0.1221,0.1166,88.83,89.66,66.05,83.51,0.3333,0.3333,85.76,85.72,80.91,71.5
71,0,CA1-V1,23.0,0.1058,0.1173,,14000,-0.4136,6,0.338,0.0353,0,0.2192,0.309,0.1312,0.1507,84.78,87.75,14.32,32.56,0.5,0.3333,85.45,85.51,57.27,66.24
71,0,CA1-V1,28.0,0.1298,0.1241,,16000,-0.1381,14,0.5015,-0.0288,0,0.2062,0.3085,0.0902,0.1136,75.77,83.29,45.07,65.85,0.3333,0.3333,72.78,86.53,82.85,87.52
71,0,CA1-V1,33.0,0.1538,0.1319,,14000,-0.1353,8,0.1412,0.0222,0,0.1562,0.3068,0.1021,0.1276,87.28,76.43,80.85,85.8,0.5,0.1852,88.23,88.82,84.93,70.31
71,0,CA1-V1,38.0,0.1779,0.1197,,12000,0.0814,3,0.0367,0.0167,0,0.2114,0.3445,0.078,0.1027,88.41,88.8,80.47,74.12,0.5,0.2308,76.89,84.3,74.43,81.57
71,0,CA1-V1,43.0,0.2019,0.1044,,12000,-0.2348,4,0.1701,0.0678,0,0.2234,0.3403,0.1121,0.1357,82.66,85.37,37.92,61.18,0.7143,0.28,77.06,75.29,80.31,89.82
71,0,CA1-V1,48.0,0.226,0.1146,,14000,0.1597,12,0.1979,0.0164,2,0.1943,0.2891,0.09,0.095,76.02,80.63,86.16,73.29,0.5,0.3333,87.41,81.27,88.87,79.57
71,0,CA1-V1,53.0,0.25,0.1443,,14000,0.1099,10,0.1761,0.0207,5,0.1157,0.2575,0.0686,0.1008,88.72,85.85,84.51,76.19,0.3333,0.3333,89.99,87.63,87.03,86.59
71,0,CA1-V1,58.0,0.274,0.1561,,12000,0.0065,0,0.0,-0.002,-4,0.1178,0.2903,0.0755,0.1062,85.12,89.8,79.27,88.13,0.5,0.28,89.32,85.15,61.4,83.6
71,0,CA1-V1,63.0,0.2981,0.1682,,14000,0.1638,9,0.1098,0.0235,0,0.0995,0.2494,0.0803,0.0956,75.91,86.81,68.92,86.89,0.5,0.28,85.72,84.8,78.5,81.71
71,0,CA1-V1,68.0,0.3221,0.1544,,12000,-0.0563,7,0.2471,0.0051,2,0.139,0.2444,0.066,0.1055,76.57,83.87,66.52,76.87,0.7143,0.2308,85.22,89.65,81.24,86.63
71,0,CA1-V1,73.0,0.3462,0.2076,,12000,0.0637,7,0.3049,-0.0308,-1,0.0992,0.2496,0.0825,0.1225,89.23,80.11,87.8,79.18,0.5,0.2308,87.42,89.11,86.75,82.09
71,0,CA1-V1,78.0,0.3702,0.2329,,12000,0.2322,10,0.2049,-0.0092,0,0.0812,0.3005,0.0762,0.104,77.88,80.81,84.57,70.64,0.5,0.1852,79.24,89.31,78.21,81.44
71,0,CA1-V1,83.0,0.3942,0.2927,,10000,0.4947,11,0.4089,-0.0151,0,0.0968,0.3097,0.072,0.1084,83.77,85.25,83.54,78.56,0.2,0.2308,82.37,87.97,80.45,82.62
71,0,CA1-V1,88.0,0.4183,0.305,,10000,-0.0141,4,0.0695,0.0241,-5,0.1075,0.2944,0.0787,0.0922,74.86,86.79,81.93,73.33,0.2,0.1852,86.0,86.7,78.79,72.35
71,0,CA1-V1,93.0,0.4423,0.3096,,12000,0.1053,9,0.1889,-0.0119,-4,0.1001,0.2982,0.1046,0.1048,85.57,83.6,89.51,78.42,0.2,0.2308,89.1,87.92,69.73,74.97
71,0,CA1-V1,98.0,0.4663,0.3513,,10000,-0.0689,6,0.2878,-0.0164,-5,0.1079,0.2914,0.0891,0.1066,85.63,88.09,58.42,76.66,0.5,0.3913,85.11,85.11,80.44,89.08
71,0,CA1-V1,103.0,0.4904,0.3188,,14000,-0.1148,7,0.3077,-0.0298,-5,0.1301,0.2725,0.0638,0.1115,88.48,87.16,84.36,88.95,0.3333,0.28,87.14,89.23,85.38,82.33
71,0,CA1-V1,108.0,0.5144,0.2915,,12000,0.4243,15,0.753,0.0221,0,0.0607,0.2497,0.0806,0.1166,83.47,88.07,85.91,67.18,0.3333,0.1429,80.94,82.28,76.14,81.69
71,0,CA1-V1,113.0,0.5385,0.1958,,10000,0.0986,7,0.4163,-0.0019,-5,0.096,0.2583,0.0835,0.0987,81.3,88.94,56.83,73.61,0.3333,0.2308,86.02,85.1,73.43,83.21
71,0,CA1-V1,118.0,0.5625,0.1816,,12000,0.2064,4,0.0638,0.0198,0,0.1215,0.2541,0.0866,0.0993,85.22,80.23,78.22,72.81,0.3333,0.3333,89.7,85.52,82.39,85.22
71,0,CA1-V1,123.0,0.5865,0.2011,,10000,-0.0578,8,0.1419,-0.0034,0,0.0987,0.2677,0.0666,0.1133,82.33,75.26,87.12,83.53,0.3333,0.28,82.14,87.82,89.17,80.42
71,0,CA1-V1,128.0,0.6106,0.1961,,10000,-0.2193,8,0.3382,0.0052,0,0.1212,0.2817,0.0788,0.0972,89.96,85.02,71.23,59.26,0.5,0.3333,86.21,89.29,89.44,71.54
71,0,CA1-V1,133.0,0.6346,0.2135,,10000,0.1063,2,0.0248,0.0141,4,0.1598,0.2907,0.068,0.1143,89.81,83.5,86.52,88.29,0.3333,0.0667,79.06,87.1,59.1,78.88
71,0,CA1-V1,138.0,0.6587,0.1735,,12000,-0.2885,8,0.2231,0.0041,0,0.0764,0.2551,0.0686,0.1091,84.24,86.08,63.11,75.35,0.3333,0.1852,79.42,83.49,75.86,75.12
71,0,CA1-V1,143.0,0.6827,0.163,,12000,-0.1753,6,0.101,-0.0074,0,0.107,0.2696,0.0948,0.1103,81.62,89.16,66.53,69.87,0.2,0.3333,85.06,86.78,74.68,82.17
71,0,CA1-V1,148.0,0.7067,0.1074,,12000,-0.185,5,0.0807,-0.0045,0,0.1044,0.2755,0.0904,0.1142,85.59,74.25,61.16,62.24,0.3333,0.3913,81.21,87.18,73.81,76.84
71,0,CA1-V1,153.0,0.7308,0.1431,,12000,0.1236,4,0.0428,-0.0276,-5,0.2426,0.2811,0.0811,0.1042,84.32,88.87,65.19,81.56,0.5,0.28,85.51,86.72,59.95,84.88
71,0,CA1-V1,158.0,0.7548,0.1202,,12000,0.0926,0,0.0,-0.0038,0,0.1471,0.2501,0.087,0.102,82.82,84.83,78.5,76.15,0.7143,0.3913,89.76,88.71,85.67,89.85
71,0,CA1-V1,163.0,0.7788,0.1288,,10000,0.1949,9,0.176,0.0179,3,0.1831,0.2821,0.0908,0.1194,81.83,78.32,74.76,55.55,0.7143,0.2308,85.72,86.2,80.41,88.09
71,0,CA1-V1,168.0,0.8029,0.0846,,12000,0.1627,6,0.0691,0.0045,0,0.1725,0.3163,0.0654,0.1247,80.58,83.3,88.1,86.48,0.7143,0.2308,86.61,89.4,77.61,87.04
71,0,CA1-V1,173.0,0.8269,0.0848,,14000,0.0346,1,0.0079,-0.0122,0,0.1407,0.2756,0.1169,0.1143,78.91,82.41,70.74,86.19,0.3333,0.1852,88.15,81.47,48.47,67.7
71,0,CA1-V1,178.0,0.851,0.1263,,12000,0.1215,3,0.0245,-0.0099,0,0.1342,0.2989,0.0824,0.1166,82.98,78.21,64.66,56.27,0.2,0.28,80.97,83.47,70.47,77.96
71,0,CA1-V1,183.0,0.875,0.1358,,8000,-0.1015,10,0.9303,-0.0116,0,0.2149,0.3449,0.1011,0.1163,73.14,85.47,57.11,61.45,0.5,0.3333,81.94,89.4,61.36,54.76
71,0,CA1-V1,188.0,0.899,0.181,,10000,0.0487,0,0.0,0.0095,0,0.1367,0.3012,0.0626,0.1064,87.98,85.21,88.94,86.87,0.5,0.1852,82.96,86.0,78.82,85.17
71,0,CA1-V1,193.0,0.9231,0.1782,,8000,0.0832,7,0.2513,-0.0142,-2,0.1589,0.3048,0.1055,0.1222,73.74,87.51,68.32,84.04,0.3333,0.1852,89.29,82.39,69.19,79.59
71,0,CA1-V1,198.0,0.9471,0.2372,,10000,0.1109,3,0.1371,-0.0003,0,0.1418,0.3106,0.0897,0.1206,89.52,82.25,57.86,83.01,0.5,0.2308,83.78,87.87,77.02,84.05
71,0,CA3-DG,8.0,0.0337,0.1071,,16000,0.4258,13,0.3309,0.0302,0,0.3623,0.563,0.2343,0.2509,nan,nan,nan,nan,,,47.15,53.44,49.23,42.31
71,0,CA3-DG,13.0,0.0577,0.1175,,14000,0.0547,17,0.6065,-0.045,0,0.3943,0.558,0.2367,0.2442,51.5,49.51,38.86,26.18,0.4167,0.55,48.76,43.33,38.36,30.07
71,0,CA3-DG,18.0,0.0817,0.1052,,16000,0.3697,4,0.1676,-0.0287,0,0.3692,0.5057,0.2458,0.2891,42.5,36.57,52.29,55.7,0.5455,0.5122,53.6,48.34,83.38,80.19
71,0,CA3-DG,23.0,0.1058,0.1173,,14000,0.1567,12,0.2559,-0.0126,0,0.38,0.5123,0.242,0.2765,59.81,53.76,24.3,20.81,0.4167,0.4419,48.74,54.97,31.09,30.78
71,0,CA3-DG,28.0,0.1298,0.1241,,16000,0.4176,5,0.2093,0.0042,0,0.3438,0.5136,0.2553,0.3003,46.35,41.31,41.02,58.95,0.36,0.5122,70.5,60.11,31.65,33.56
71,0,CA3-DG,33.0,0.1538,0.1319,,14000,0.3992,4,0.1979,0.0227,0,0.3307,0.4732,0.2473,0.2856,55.29,53.99,68.06,82.93,0.4167,0.3778,63.74,50.6,37.89,35.99
71,0,CA3-DG,38.0,0.1779,0.1197,,12000,0.23,6,0.2204,-0.0043,0,0.3482,0.4854,0.2685,0.2945,51.98,50.45,51.19,50.59,0.3077,0.4091,39.18,41.87,62.91,73.39
71,0,CA3-DG,43.0,0.2019,0.1044,,12000,0.5077,7,0.2536,-0.0128,0,0.35,0.4725,0.2635,0.2809,39.38,35.51,33.35,29.64,0.4167,0.5122,51.83,52.47,35.45,36.09
71,0,CA3-DG,48.0,0.226,0.1146,,14000,0.5537,16,0.8173,0.0017,0,0.3388,0.4631,0.2545,0.2736,58.93,53.13,40.54,43.88,0.4167,0.4091,58.11,62.8,41.36,39.38
71,0,CA3-DG,53.0,0.25,0.1443,,14000,0.4047,7,0.2459,0.0261,0,0.3183,0.4634,0.2573,0.2705,49.26,56.41,52.49,52.1,0.36,0.1923,57.7,63.84,35.56,35.46
71,0,CA3-DG,58.0,0.274,0.1561,,12000,0.4174,2,0.1735,0.0172,0,0.315,0.4351,0.2358,0.2701,71.18,70.11,27.94,36.52,0.2593,0.3778,73.25,58.22,65.5,57.01
71,0,CA3-DG,63.0,0.2981,0.1682,,14000,0.4218,4,0.2113,0.0173,0,0.3062,0.4383,0.2783,0.3097,52.65,54.01,28.71,31.6,0.1724,0.3778,58.35,55.71,30.35,31.8
71,0,CA3-DG,68.0,0.3221,0.1544,,12000,0.2984,9,0.2799,-0.0289,0,0.3197,0.4291,0.2659,0.2828,45.52,44.6,45.95,40.04,0.3077,0.3478,53.29,53.27,32.83,27.37
71,0,CA3-DG,73.0,0.3462,0.2076,,12000,0.4674,6,0.2539,0.0426,0,0.3611,0.4481,0.2529,0.2741,68.09,72.1,57.46,47.65,0.1724,0.2653,57.5,69.01,28.95,39.07
71,0,CA3-DG,78.0,0.3702,0.2329,,12000,0.4671,5,0.2866,0.0312,0,0.3511,0.4019,0.2516,0.2706,46.01,54.4,24.37,27.66,0.3077,0.2653,44.82,58.59,22.14,28.96
71,0,CA3-DG,83.0,0.3942,0.2927,,10000,-0.0194,13,0.7482,-0.0055,0,0.3064,0.3997,0.2456,0.2707,68.23,69.82,31.32,36.88,0.4783,0.2917,82.79,77.74,41.07,40.95
71,0,CA3-DG,88.0,0.4183,0.305,,10000,0.4531,12,0.435,0.0079,0,0.3202,0.3921,0.2534,0.2825,72.34,71.12,61.6,47.37,0.3077,0.3191,85.52,89.92,50.31,44.33
71,0,CA3-DG,93.0,0.4423,0.3096,,12000,0.1453,11,0.3107,0.0002,0,0.3334,0.4193,0.2507,0.2918,58.39,45.61,43.37,32.68,0.3077,0.2653,85.94,76.1,45.05,43.99
71,0,CA3-DG,98.0,0.4663,0.3513,,10000,0.4241,15,0.3952,0.0008,0,0.3066,0.4094,0.2635,0.2734,75.13,72.15,49.98,46.62,0.4783,0.2157,64.01,78.42,85.98,89.41
71,0,CA3-DG,103.0,0.4904,0.3188,,14000,0.5377,21,0.7703,-0.0041,0,0.3401,0.4438,0.2781,0.2976,48.02,57.49,37.09,43.47,0.3077,0.2157,36.86,38.98,23.86,26.86
71,0,CA3-DG,108.0,0.5144,0.2915,,12000,0.4345,3,0.1918,-0.0474,0,0.3232,0.4086,0.2852,0.2954,32.57,36.56,27.04,27.23,0.36,0.2917,49.99,56.3,31.23,31.51
71,0,CA3-DG,113.0,0.5385,0.1958,,10000,0.1346,20,0.5444,0.0213,0,0.3409,0.404,0.2492,0.2726,35.4,39.92,20.68,22.95,0.36,0.5122,53.57,54.75,45.95,40.46
71,0,CA3-DG,118.0,0.5625,0.1816,,12000,0.4577,4,0.2238,0.0376,0,0.3653,0.4482,0.2719,0.2933,58.32,59.24,42.9,37.22,0.2593,0.2653,58.77,57.89,31.55,33.35
71,0,CA3-DG,123.0,0.5865,0.2011,,10000,0.4275,3,0.1996,-0.0115,0,0.3639,0.436,0.282,0.2896,41.76,54.09,27.17,27.74,0.4167,0.2917,47.92,58.12,46.29,46.87
71,0,CA3-DG,128.0,0.6106,0.1961,,10000,0.4218,4,0.2101,0.0017,0,0.3608,0.4263,0.2389,0.2719,42.57,52.56,29.18,36.33,0.4167,0.3478,42.99,67.7,25.86,36.82
71,0,CA3-DG,133.0,0.6346,0.2135,,10000,0.1609,15,0.4287,-0.0168,0,0.371,0.3982,0.2915,0.3093,48.18,46.17,28.24,29.56,0.3077,0.3478,65.02,76.49,41.92,42.89
71,0,CA3-DG,138.0,0.6587,0.1735,,12000,0.1805,13,0.3995,-0.005,0,0.331,0.4104,0.2547,0.2751,46.82,53.75,24.93,28.62,0.5455,0.2653,82.15,86.16,36.62,43.85
71,0,CA3-DG,143.0,0.6827,0.163,,12000,0.013,11,0.7141,-0.0483,0,0.3888,0.3822,0.256,0.2925,34.01,37.34,27.44,30.66,0.3077,0.3478,47.63,53.74,26.7,29.09
71,0,CA3-DG,148.0,0.7067,0.1074,,12000,0.4183,4,0.1825,-0.0139,0,0.3369,0.4243,0.2656,0.2731,30.17,45.31,29.02,37.8,0.2143,0.2917,48.38,53.18,32.73,37.71
71,0,CA3-DG,153.0,0.7308,0.1431,,12000,0.1687,15,0.4937,-0.0266,0,0.3633,0.4507,0.2601,0.2847,35.43,46.28,22.46,35.12,0.4783,0.4091,37.09,38.72,43.58,42.86
71,0,CA3-DG,158.0,0.7548,0.1202,,12000,0.4713,4,0.2521,-0.038,0,0.3759,0.4321,0.2964,0.2995,42.88,47.22,19.29,22.83,0.5455,0.3778,40.72,41.13,26.49,27.86
71,0,CA3-DG,163.0,0.7788,0.1288,,10000,0.2472,10,0.2906,-0.0271,0,0.4121,0.4457,0.2438,0.2841,32.64,36.99,18.97,24.34,0.4783,0.4091,44.68,37.21,23.13,32.85
71,0,CA3-DG,168.0,0.8029,0.0846,,12000,0.0904,6,0.1733,-0.0184,0,0.4189,0.4471,0.2591,0.3036,29.9,32.37,19.9,21.49,0.4783,0.4091,44.14,38.31,24.25,31.11
71,0,CA3-DG,173.0,0.8269,0.0848,,14000,0.1361,14,0.2802,-0.0026,0,0.3932,0.458,0.253,0.299,30.97,38.18,19.83,29.18,0.4783,0.3778,41.77,43.58,26.62,27.27
71,0,CA3-DG,178.0,0.851,0.1263,,12000,0.162,15,0.3803,0.0101,0,0.3624,0.4601,0.3123,0.3434,53.25,39.75,29.76,34.32,0.2143,0.3478,56.92,59.83,26.61,30.44
71,0,CA3-DG,183.0,0.875,0.1358,,8000,0.1755,17,0.5939,-0.0135,0,0.3369,0.4149,0.2311,0.2737,43.37,51.98,27.42,37.91,0.3077,0.4762,43.26,55.84,25.96,30.95
71,0,CA3-DG,188.0,0.899,0.181,,10000,0.4773,4,0.2978,0.0076,0,0.3986,0.4645,0.2895,0.2982,35.15,42.86,31.24,31.15,0.2143,0.2917,32.81,37.16,27.28,24.05
71,0,CA3-DG,193.0,0.9231,0.1782,,8000,0.4167,4,0.2728,0.0026,0,0.4492,0.4734,0.2341,0.3176,32.9,29.93,42.38,34.19,0.3077,0.4419,45.79,56.23,35.23,46.67
71,0,CA3-DG,198.0,0.9471,0.2372,,10000,0.1925,19,0.5569,-0.0032,0,0.393,0.4702,0.2451,0.2955,33.52,36.37,27.77,25.16,0.4783,0.3478,46.5,55.14,29.08,31.94
71,0,CA1-SUB,8.0,0.0337,0.1071,,16000,0.3392,10,0.4857,0.0119,0,0.2569,0.2104,0.1211,0.111,nan,nan,nan,nan,,,86.92,81.35,87.73,69.2
71,0,CA1-SUB,13.0,0.0577,0.1175,,14000,0.553,6,1.0377,0.0255,0,0.2942,0.166,0.112,0.1153,70.14,83.76,41.88,54.63,0.5,0.1,80.8,88.94,49.95,67.23
71,0,CA1-SUB,18.0,0.0817,0.1052,,16000,-0.1347,13,0.264,-0.0155,0,0.1712,0.1668,0.1482,0.1271,81.03,87.19,60.88,42.78,0.3333,0.2941,87.8,87.34,76.9,88.07
71,0,CA1-SUB,23.0,0.1058,0.1173,,14000,0.0167,5,0.1366,-0.0448,-2,0.2196,0.1681,0.1221,0.0901,77.59,87.9,52.8,56.61,0.5,0.2222,87.69,89.18,86.57,84.79
71,0,CA1-SUB,28.0,0.1298,0.1241,,16000,-0.2738,5,0.1324,0.0059,0,0.2062,0.1619,0.1164,0.0905,72.19,79.2,62.45,46.4,0.3333,0.1579,84.63,78.22,87.1,69.75
71,0,CA1-SUB,33.0,0.1538,0.1319,,14000,0.0297,6,0.0752,0.0116,5,0.1566,0.1876,0.0942,0.1046,83.72,85.57,82.52,83.39,0.5,0.4667,81.8,88.47,72.83,89.21
71,0,CA1-SUB,38.0,0.1779,0.1197,,12000,0.0311,5,0.0991,-0.0117,0,0.2114,0.1764,0.1108,0.1121,74.04,80.49,88.67,89.36,0.5,0.2222,89.82,85.08,69.52,76.79
71,0,CA1-SUB,43.0,0.2019,0.1044,,12000,0.1958,7,0.3475,0.0014,5,0.224,0.1724,0.1037,0.0946,80.94,88.57,81.22,87.51,0.7143,0.2222,87.97,88.18,76.12,86.7
71,0,CA1-SUB,48.0,0.226,0.1146,,14000,-0.1859,7,0.1515,-0.0149,0,0.1942,0.1572,0.1051,0.1353,78.06,89.44,41.03,50.43,0.5,0.1579,89.58,83.27,76.01,69.38
71,0,CA1-SUB,53.0,0.25,0.1443,,14000,-0.2606,6,0.1397,-0.018,0,0.1156,0.1296,0.1198,0.1112,66.66,81.16,38.03,44.09,0.3333,0.2222,88.58,83.03,57.12,68.88
71,0,CA1-SUB,58.0,0.274,0.1561,,12000,0.046,2,0.0133,0.0005,5,0.1181,0.1393,0.0842,0.0998,75.2,89.09,60.32,60.81,0.5,0.2941,87.59,86.83,70.67,89.65
71,0,CA1-SUB,63.0,0.2981,0.1682,,14000,-0.0556,7,0.0861,0.0139,0,0.0997,0.1492,0.091,0.1192,85.16,88.56,63.81,62.06,0.5,0.2222,80.14,88.84,73.54,53.54
71,0,CA1-SUB,68.0,0.3221,0.1544,,12000,-0.2899,9,0.3794,0.0145,0,0.139,0.11,0.0796,0.0994,69.23,86.94,53.57,52.34,0.7143,0.1,87.52,86.44,70.13,78.56
71,0,CA1-SUB,73.0,0.3462,0.2076,,12000,0.3893,7,0.194,0.0114,0,0.0991,0.1472,0.1054,0.0945,86.02,85.35,42.64,46.43,0.7143,0.2941,84.39,82.25,74.05,66.2
71,0,CA1-SUB,78.0,0.3702,0.2329,,12000,0.3823,13,0.3165,-0.0101,0,0.0812,0.1378,0.0999,0.0915,74.21,80.67,39.81,51.92,0.5,0.375,83.61,81.6,60.7,66.93
71,0,CA1-SUB,83.0,0.3942,0.2927,,10000,-0.2356,8,0.2561,0.0074,0,0.0968,0.1649,0.0711,0.0883,78.63,85.85,60.4,59.84,0.2,0.2222,84.82,89.53,70.0,75.74
71,0,CA1-SUB,88.0,0.4183,0.305,,10000,0.1369,4,0.1273,0.0231,0,0.1074,0.1575,0.0934,0.1018,89.65,85.66,89.4,85.73,0.2,0.2222,89.9,85.55,45.61,73.51
71,0,CA1-SUB,93.0,0.4423,0.3096,,12000,-0.0056,3,0.0599,-0.0159,0,0.1001,0.1426,0.1189,0.1038,80.65,82.38,65.01,63.97,0.2,0.2941,87.72,83.21,81.92,75.24
71,0,CA1-SUB,98.0,0.4663,0.3513,,10000,-0.1859,7,0.1663,0.0038,0,0.108,0.169,0.0781,0.0967,75.33,89.9,60.26,62.82,0.5,0.2941,82.26,87.49,73.46,80.0
71,0,CA1-SUB,103.0,0.4904,0.3188,,14000,0.1579,7,0.2977,-0.0077,0,0.1302,0.1545,0.1029,0.124,83.47,88.78,80.08,81.96,0.3333,0.1,79.64,89.47,82.14,58.85
71,0,CA1-SUB,108.0,0.5144,0.2915,,12000,0.3897,13,0.927,0.0141,5,0.0605,0.1795,0.1018,0.1087,83.49,67.66,72.59,77.46,0.3333,0.2222,79.48,88.95,71.33,71.69
71,0,CA1-SUB,113.0,0.5385,0.1958,,10000,-0.3878,5,0.498,-0.0031,0,0.0959,0.1364,0.0996,0.0971,83.52,85.11,85.21,81.16,0.3333,0.2222,85.74,86.79,80.59,83.24
71,0,CA1-SUB,118.0,0.5625,0.1816,,12000,0.0606,9,0.1088,0.0178,5,0.1215,0.1632,0.0824,0.1084,81.12,84.53,80.36,87.64,0.3333,0.2222,86.87,84.37,76.04,65.22
71,0,CA1-SUB,123.0,0.5865,0.2011,,10000,0.106,9,0.1424,0.0091,5,0.0986,0.1345,0.0911,0.0686,88.89,88.9,60.78,64.86,0.3333,0.2941,87.46,76.58,79.84,74.79
71,0,CA1-SUB,128.0,0.6106,0.1961,,10000,0.2805,8,0.3141,-0.0012,0,0.1212,0.1492,0.087,0.0947,80.05,77.93,74.62,84.85,0.5,0.0476,88.03,89.36,87.66,88.9
71,0,CA1-SUB,133.0,0.6346,0.2135,,10000,0.0474,6,0.0747,0.0,5,0.1599,0.1815,0.0883,0.0977,87.04,89.62,88.17,88.47,0.3333,0.2222,84.46,76.98,85.66,84.34
71,0,CA1-SUB,138.0,0.6587,0.1735,,12000,0.2685,11,0.6437,0.024,0,0.0763,0.1909,0.1268,0.1223,78.47,80.25,76.19,85.33,0.3333,0.2941,68.37,82.55,52.07,62.54
71,0,CA1-SUB,143.0,0.6827,0.163,,12000,0.3044,10,0.1793,0.0291,0,0.1071,0.1825,0.1001,0.1124,89.09,81.96,36.35,54.64,0.2,0.2941,83.51,87.2,86.6,87.15
71,0,CA1-SUB,148.0,0.7067,0.1074,,12000,-0.0269,6,0.0957,-0.0072,0,0.1042,0.1923,0.0757,0.084,66.13,85.44,62.85,51.15,0.3333,0.1,84.17,86.84,75.23,82.52
71,0,CA1-SUB,153.0,0.7308,0.1431,,12000,-0.0751,4,0.0492,-0.0146,0,0.2423,0.1749,0.0783,0.0931,79.0,77.73,44.77,43.02,0.5,0.2222,85.92,84.62,87.11,80.69
71,0,CA1-SUB,158.0,0.7548,0.1202,,12000,-0.0302,1,0.0058,-0.0242,0,0.1468,0.2165,0.0978,0.0988,68.81,72.65,60.62,63.97,0.7143,0.2222,87.43,84.49,64.35,85.12
