animal,learner,pair,bin,area,unit,contrib
71,0,CA3-DG,1,CA3,49,0.498738
71,0,CA3-DG,1,CA3,50,0.390385
71,0,CA3-DG,1,CA3,51,0.360345
71,0,CA3-DG,1,CA3,52,0.347826
71,0,CA3-DG,1,CA3,53,0.239876
71,0,CA3-DG,1,CA3,54,0.564612
71,0,CA3-DG,1,CA3,55,0.815919
71,0,CA3-DG,1,CA3,56,0.13118
71,0,CA3-DG,1,CA3,57,0.285158
71,0,CA3-DG,1,CA3,58,0.607752
71,0,CA3-DG,1,CA3,59,0.126654
71,0,CA3-DG,1,CA3,60,0.749322
71,0,CA3-DG,1,CA3,61,0.802489
71,0,CA3-DG,1,CA3,62,0.691046
71,0,CA3-DG,1,CA3,63,0.865232
71,0,CA3-DG,1,CA3,64,0.128442
71,0,CA3-DG,1,CA3,65,0.771187
71,0,CA3-DG,1,DG,0,0.065678
71,0,CA3-DG,1,DG,1,0.68182
71,0,CA3-DG,1,DG,2,0.759092
71,0,CA3-DG,1,DG,3,0.481953
71,0,CA3-DG,1,DG,4,0.083627
71,0,CA3-DG,1,DG,5,0.121987
71,0,CA3-DG,1,DG,6,0.289401
71,0,CA3-DG,1,DG,7,0.656386
71,0,CA3-DG,1,DG,8,0.601815
71,0,CA3-DG,1,DG,9,0.072067
71,0,CA3-DG,1,DG,10,0.034339
71,0,CA3-DG,1,DG,11,0.430677
71,0,CA3-DG,1,DG,12,0.148885
71,0,CA3-DG,1,DG,13,0.067108
71,0,CA3-DG,1,DG,14,0.425223
71,0,CA3-DG,1,DG,15,0.107115
71,0,CA3-DG,1,DG,16,0.032134
71,0,CA3-DG,1,DG,17,0.730208
71,0,CA3-DG,1,DG,18,0.081487
71,0,CA3-DG,1,DG,19,0.05543
71,0,CA3-DG,1,DG,20,0.322073
71,0,CA3-DG,1,DG,21,0.079306
71,0,CA3-DG,1,DG,22,0.16833
71,0,CA3-DG,1,DG,23,0.664757
71,0,CA3-DG,1,DG,24,0.16821
71,0,CA3-DG,1,DG,25,0.1423
71,0,CA3-DG,1,DG,26,0.66291
71,0,CA3-DG,1,DG,27,0.050815
71,0,CA3-DG,1,DG,28,0.022076
71,0,CA3-DG,1,DG,29,0.067753
71,0,CA3-DG,1,DG,30,0.001504
71,0,CA3-DG,1,DG,31,0.74995
71,0,CA3-DG,1,DG,32,0.002825
71,0,CA3-DG,1,DG,33,0.199239
71,0,CA3-DG,1,DG,34,0.500284
71,0,CA3-DG,1,DG,35,0.102646
71,0,CA3-DG,1,DG,36,0.183069
71,0,CA3-DG,1,DG,37,0.746196
71,0,CA3-DG,1,DG,38,0.059682
71,0,CA3-DG,1,DG,39,0.706051
71,0,CA3-DG,1,DG,40,0.012345
71,0,CA3-DG,1,DG,41,0.030055
71,0,CA3-DG,1,DG,42,0.144269
71,0,CA3-DG,1,DG,43,0.180967
71,0,CA3-DG,1,DG,44,0.009919
71,0,CA3-DG,1,DG,45,0.677279
71,0,CA3-DG,1,DG,46,0.042659
71,0,CA3-DG,1,DG,47,0.016443
71,0,CA3-DG,1,DG,48,0.03965
71,0,CA3-DG,1,DG,49,0.051999
71,0,CA3-DG,1,DG,50,0.067717
71,0,CA3-DG,1,DG,51,0.593177
71,0,CA3-DG,1,DG,52,0.020561
71,0,CA3-DG,1,DG,53,0.67452
71,0,CA3-DG,1,DG,54,0.153714
71,0,CA3-DG,1,DG,55,0.037623
71,0,CA3-DG,1,DG,56,0.0226
71,0,CA3-DG,1,DG,57,0.394473
71,0,CA3-DG,1,DG,58,0.73043
71,0,CA3-DG,1,DG,59,0.738093
71,0,CA3-DG,1,DG,60,0.031102
71,0,CA3-DG,1,DG,61,0.397951
71,0,CA3-DG,1,DG,62,0.188897
71,0,CA3-DG,1,DG,63,0.305811
71,0,CA3-DG,1,DG,64,0.075162
71,0,CA3-DG,1,DG,65,0.155859
71,0,CA3-DG,1,DG,66,0.208845
71,0,CA3-DG,1,DG,67,0.226971
71,0,CA3-DG,1,DG,68,0.694711
71,0,CA3-DG,1,DG,69,0.729589
71,0,CA3-DG,1,DG,70,0.617413
71,0,CA3-DG,1,DG,71,0.040963
71,0,CA3-DG,1,DG,72,0.320235
71,0,CA3-DG,1,DG,73,0.019523
71,0,CA3-DG,1,DG,74,0.235824
71,0,CA3-DG,1,DG,75,0.21456
71,0,CA3-DG,1,DG,76,0.2508
71,0,CA3-DG,1,DG,77,0.528332
71,0,CA3-DG,1,DG,78,0.266916
71,0,CA3-DG,1,DG,79,0.430038
71,0,CA3-DG,1,DG,80,0.68953
71,0,CA3-DG,1,DG,81,0.092132
71,0,CA3-DG,1,DG,82,0.327483
71,0,CA3-DG,1,DG,83,0.715378
71,0,CA3-DG,1,DG,84,0.013088
71,0,CA3-DG,1,DG,85,0.283534
71,0,CA3-DG,1,DG,86,0.045826
71,0,CA3-DG,1,DG,87,0.757897
71,0,CA3-DG,1,DG,88,0.044698
71,0,CA3-DG,1,DG,89,0.080107
71,0,CA3-DG,1,DG,90,0.037529
71,0,CA3-DG,1,DG,91,0.074277
71,0,CA3-DG,1,DG,92,0.01568
71,0,CA3-DG,1,DG,93,0.339471
71,0,CA3-DG,1,DG,94,0.029782
71,0,CA3-DG,1,DG,95,0.000291
71,0,CA3-DG,1,DG,96,0.087074
71,0,CA3-DG,1,DG,97,0.06842
71,0,CA3-DG,1,DG,98,0.019902
71,0,CA3-DG,1,DG,99,0.084183
71,0,CA3-DG,1,DG,100,0.057946
71,0,CA3-DG,1,DG,101,0.568182
71,0,CA3-DG,1,DG,102,0.200742
71,0,CA3-DG,1,DG,103,0.206537
71,0,CA3-DG,1,DG,104,0.402898
71,0,CA3-DG,1,DG,105,0.618216
71,0,CA3-DG,1,DG,106,0.22074
71,0,CA3-DG,1,DG,107,0.077195
71,0,CA3-DG,1,DG,108,0.665709
71,0,CA3-DG,1,DG,109,0.162217
71,0,CA3-DG,1,DG,110,0.077028
71,0,CA3-DG,1,DG,111,0.056236
71,0,CA3-DG,1,DG,112,0.715026
71,0,CA3-DG,1,DG,113,0.292592
71,0,CA3-DG,1,DG,114,0.135165
71,0,CA3-DG,1,DG,115,0.035114
71,0,CA3-DG,1,DG,116,0.133777
71,0,CA3-DG,1,DG,117,0.616167
71,0,CA3-DG,1,DG,118,0.699469
71,0,CA3-DG,1,DG,119,0.059446
71,0,CA3-DG,1,DG,120,0.019822
71,0,CA3-DG,2,CA3,0,0.719815
71,0,CA3-DG,2,CA3,1,0.803856
71,0,CA3-DG,2,CA3,2,0.851456
71,0,CA3-DG,2,CA3,3,0.854706
71,0,CA3-DG,2,CA3,4,0.85585
71,0,CA3-DG,2,CA3,5,0.298055
71,0,CA3-DG,2,CA3,6,0.073306
71,0,CA3-DG,2,CA3,7,0.601684
71,0,CA3-DG,2,CA3,8,0.665961
71,0,CA3-DG,2,CA3,9,0.111581
71,0,CA3-DG,2,CA3,10,0.509655
71,0,CA3-DG,2,CA3,11,0.287017
71,0,CA3-DG,2,CA3,12,0.016632
71,0,CA3-DG,2,CA3,13,0.913465
71,0,CA3-DG,2,CA3,14,0.889659
71,0,CA3-DG,2,CA3,15,0.298795
71,0,CA3-DG,2,CA3,16,0.018631
71,0,CA3-DG,2,CA3,17,0.254781
71,0,CA3-DG,2,CA3,18,0.088349
71,0,CA3-DG,2,CA3,19,0.282867
71,0,CA3-DG,2,CA3,20,0.715688
71,0,CA3-DG,2,CA3,21,0.186612
71,0,CA3-DG,2,CA3,22,0.135335
71,0,CA3-DG,2,CA3,23,0.249745
71,0,CA3-DG,2,CA3,24,0.585845
71,0,CA3-DG,2,CA3,25,0.858641
71,0,CA3-DG,2,CA3,26,0.865701
71,0,CA3-DG,2,CA3,27,0.01977
71,0,CA3-DG,2,CA3,28,0.786669
71,0,CA3-DG,2,CA3,29,0.02523
71,0,CA3-DG,2,CA3,30,0.08171
71,0,CA3-DG,2,CA3,31,0.143477
71,0,CA3-DG,2,CA3,32,0.767881
71,0,CA3-DG,2,CA3,33,0.860229
71,0,CA3-DG,2,CA3,34,0.859831
71,0,CA3-DG,2,CA3,35,0.06278
71,0,CA3-DG,2,CA3,36,0.384794
71,0,CA3-DG,2,CA3,37,0.895881
71,0,CA3-DG,2,CA3,38,0.128143
71,0,CA3-DG,2,CA3,39,0.541002
71,0,CA3-DG,2,CA3,40,0.555764
71,0,CA3-DG,2,CA3,41,0.650742
71,0,CA3-DG,2,CA3,42,0.025512
71,0,CA3-DG,2,CA3,43,0.632122
71,0,CA3-DG,2,CA3,44,0.583084
71,0,CA3-DG,2,CA3,45,0.193414
71,0,CA3-DG,2,CA3,46,0.222718
71,0,CA3-DG,2,CA3,47,0.802205
71,0,CA3-DG,2,CA3,48,0.864087
71,0,CA3-DG,2,CA3,49,0.529745
71,0,CA3-DG,2,CA3,50,0.507941
71,0,CA3-DG,2,CA3,51,0.321861
71,0,CA3-DG,2,CA3,52,0.367933
71,0,CA3-DG,2,CA3,53,0.306173
71,0,CA3-DG,2,CA3,54,0.570554
71,0,CA3-DG,2,CA3,55,0.838632
71,0,CA3-DG,2,CA3,56,0.379707
71,0,CA3-DG,2,CA3,57,0.272254
71,0,CA3-DG,2,CA3,58,0.867264
71,0,CA3-DG,2,CA3,59,0.123866
71,0,CA3-DG,2,CA3,60,0.076891
71,0,CA3-DG,2,CA3,61,0.613851
71,0,CA3-DG,2,CA3,62,0.817261
71,0,CA3-DG,2,CA3,63,0.946116
71,0,CA3-DG,2,CA3,64,0.069204
71,0,CA3-DG,2,CA3,65,0.686298
71,0,CA3-DG,2,DG,0,0.032059
71,0,CA3-DG,2,DG,1,0.085903
71,0,CA3-DG,2,DG,2,0.758973
71,0,CA3-DG,2,DG,3,0.407302
71,0,CA3-DG,2,DG,4,0.083222
71,0,CA3-DG,2,DG,5,0.55715
71,0,CA3-DG,2,DG,6,0.611011
71,0,CA3-DG,2,DG,7,0.669364
71,0,CA3-DG,2,DG,8,0.147873
71,0,CA3-DG,2,DG,9,0.055117
71,0,CA3-DG,2,DG,10,0.017941
71,0,CA3-DG,2,DG,11,0.180434
71,0,CA3-DG,2,DG,12,0.124055
71,0,CA3-DG,2,DG,13,0.037549
71,0,CA3-DG,2,DG,14,0.342732
71,0,CA3-DG,2,DG,15,0.130071
71,0,CA3-DG,2,DG,16,0.04922
71,0,CA3-DG,2,DG,17,0.728728
71,0,CA3-DG,2,DG,18,0.054427
71,0,CA3-DG,2,DG,19,0.119647
71,0,CA3-DG,2,DG,20,0.72679
71,0,CA3-DG,2,DG,21,0.039411
71,0,CA3-DG,2,DG,22,0.169849
71,0,CA3-DG,2,DG,23,0.774205
71,0,CA3-DG,2,DG,24,0.846718
71,0,CA3-DG,2,DG,25,0.272979
71,0,CA3-DG,2,DG,26,0.37081
71,0,CA3-DG,2,DG,27,0.182325
71,0,CA3-DG,2,DG,28,0.039127
71,0,CA3-DG,2,DG,29,0.068026
71,0,CA3-DG,2,DG,30,0.039577
71,0,CA3-DG,2,DG,31,0.663933
71,0,CA3-DG,2,DG,32,0.007294
71,0,CA3-DG,2,DG,33,0.217176
71,0,CA3-DG,2,DG,34,0.75611
71,0,CA3-DG,2,DG,35,0.127306
71,0,CA3-DG,2,DG,36,0.272578
71,0,CA3-DG,2,DG,37,0.759052
71,0,CA3-DG,2,DG,38,0.028023
71,0,CA3-DG,2,DG,39,0.304488
71,0,CA3-DG,2,DG,40,0.014017
71,0,CA3-DG,2,DG,41,0.049588
71,0,CA3-DG,2,DG,42,0.279301
71,0,CA3-DG,2,DG,43,0.137239
71,0,CA3-DG,2,DG,44,0.016047
71,0,CA3-DG,2,DG,45,0.710259
71,0,CA3-DG,2,DG,46,0.043559
71,0,CA3-DG,2,DG,47,0.027744
71,0,CA3-DG,2,DG,48,0.039441
71,0,CA3-DG,2,DG,49,0.02584
71,0,CA3-DG,2,DG,50,0.112185
71,0,CA3-DG,2,DG,51,0.639545
71,0,CA3-DG,2,DG,52,0.022708
71,0,CA3-DG,2,DG,53,0.759098
71,0,CA3-DG,2,DG,54,0.064219
71,0,CA3-DG,2,DG,55,0.035498
71,0,CA3-DG,2,DG,56,0.147815
71,0,CA3-DG,2,DG,57,0.457996
71,0,CA3-DG,2,DG,58,0.746048
71,0,CA3-DG,2,DG,59,0.675071
71,0,CA3-DG,2,DG,60,0.02595
71,0,CA3-DG,2,DG,61,0.726815
71,0,CA3-DG,2,DG,62,0.233054
71,0,CA3-DG,2,DG,63,0.387955
71,0,CA3-DG,2,DG,64,0.052988
71,0,CA3-DG,2,DG,65,0.219083
71,0,CA3-DG,2,DG,66,0.227673
71,0,CA3-DG,2,DG,67,0.287849
71,0,CA3-DG,2,DG,68,0.513001
71,0,CA3-DG,2,DG,69,0.058134
71,0,CA3-DG,2,DG,70,0.553199
71,0,CA3-DG,2,DG,71,0.055354
71,0,CA3-DG,2,DG,72,0.227692
71,0,CA3-DG,2,DG,73,0.026585
71,0,CA3-DG,2,DG,74,0.310475
71,0,CA3-DG,2,DG,75,0.231429
71,0,CA3-DG,2,DG,76,0.252147
71,0,CA3-DG,2,DG,77,0.604644
71,0,CA3-DG,2,DG,78,0.075843
71,0,CA3-DG,2,DG,79,0.212229
71,0,CA3-DG,2,DG,80,0.759418
71,0,CA3-DG,2,DG,81,0.037242
71,0,CA3-DG,2,DG,82,0.387124
71,0,CA3-DG,2,DG,83,0.224411
71,0,CA3-DG,2,DG,84,0.004883
71,0,CA3-DG,2,DG,85,0.150467
71,0,CA3-DG,2,DG,86,0.021405
71,0,CA3-DG,2,DG,87,0.747646
71,0,CA3-DG,2,DG,88,0.081582
71,0,CA3-DG,2,DG,89,0.111673
71,0,CA3-DG,2,DG,90,0.011335
71,0,CA3-DG,2,DG,91,0.015605
71,0,CA3-DG,2,DG,92,0.013174
71,0,CA3-DG,2,DG,93,0.538705
71,0,CA3-DG,2,DG,94,0.187939
71,0,CA3-DG,2,DG,95,0.803352
71,0,CA3-DG,2,DG,96,0.806049
71,0,CA3-DG,2,DG,97,0.057791
71,0,CA3-DG,2,DG,98,0.048892
71,0,CA3-DG,2,DG,99,0.020644
71,0,CA3-DG,2,DG,100,0.472349
71,0,CA3-DG,2,DG,101,0.743909
71,0,CA3-DG,2,DG,102,0.219048
71,0,CA3-DG,2,DG,103,0.212088
71,0,CA3-DG,2,DG,104,0.516861
71,0,CA3-DG,2,DG,105,0.397179
71,0,CA3-DG,2,DG,106,0.211276
71,0,CA3-DG,2,DG,107,0.089676
71,0,CA3-DG,2,DG,108,0.535148
71,0,CA3-DG,2,DG,109,0.069016
71,0,CA3-DG,2,DG,110,0.093414
71,0,CA3-DG,2,DG,111,0.130612
71,0,CA3-DG,2,DG,112,0.752011
71,0,CA3-DG,2,DG,113,0.42828
71,0,CA3-DG,2,DG,114,0.477029
71,0,CA3-DG,2,DG,115,0.03205
71,0,CA3-DG,2,DG,116,0.289901
71,0,CA3-DG,2,DG,117,0.801291
71,0,CA3-DG,2,DG,118,0.060165
71,0,CA3-DG,2,DG,119,0.045941
71,0,CA3-DG,2,DG,120,0.054661
71,0,CA3-DG,3,CA3,0,0.742629
71,0,CA3-DG,3,CA3,1,0.864237
71,0,CA3-DG,3,CA3,2,0.92447
71,0,CA3-DG,3,CA3,3,0.894134
71,0,CA3-DG,3,CA3,4,0.86087
71,0,CA3-DG,3,CA3,5,0.563756
71,0,CA3-DG,3,CA3,6,0.765654
71,0,CA3-DG,3,CA3,7,0.583975
71,0,CA3-DG,3,CA3,8,0.595707
71,0,CA3-DG,3,CA3,9,0.071098
71,0,CA3-DG,3,CA3,10,0.893981
71,0,CA3-DG,3,CA3,11,0.471351
71,0,CA3-DG,3,CA3,12,0.063659
71,0,CA3-DG,3,CA3,13,0.894536
71,0,CA3-DG,3,CA3,14,0.891554
71,0,CA3-DG,3,CA3,15,0.900307
71,0,CA3-DG,3,CA3,16,0.036775
71,0,CA3-DG,3,CA3,17,0.093365
71,0,CA3-DG,3,CA3,18,0.090923
71,0,CA3-DG,3,CA3,19,0.466242
71,0,CA3-DG,3,CA3,20,0.873393
71,0,CA3-DG,3,CA3,21,0.31067
71,0,CA3-DG,3,CA3,22,0.071494
71,0,CA3-DG,3,CA3,23,0.433113
71,0,CA3-DG,3,CA3,24,0.677107
71,0,CA3-DG,3,CA3,25,0.693216
71,0,CA3-DG,3,CA3,26,0.304215
71,0,CA3-DG,3,CA3,27,0.028669
71,0,CA3-DG,3,CA3,28,0.785257
71,0,CA3-DG,3,CA3,29,0.056722
71,0,CA3-DG,3,CA3,30,0.0727
71,0,CA3-DG,3,CA3,31,0.225424
71,0,CA3-DG,3,CA3,32,0.451456
71,0,CA3-DG,3,CA3,33,0.904688
71,0,CA3-DG,3,CA3,34,0.347444
71,0,CA3-DG,3,CA3,35,0.041742
71,0,CA3-DG,3,CA3,36,0.530738
71,0,CA3-DG,3,CA3,37,0.13767
71,0,CA3-DG,3,CA3,38,0.164277
71,0,CA3-DG,3,CA3,39,0.511783
71,0,CA3-DG,3,CA3,40,0.501209
71,0,CA3-DG,3,CA3,41,0.369866
71,0,CA3-DG,3,CA3,42,0.750908
71,0,CA3-DG,3,CA3,43,0.930394
71,0,CA3-DG,3,CA3,44,0.608516
71,0,CA3-DG,3,CA3,45,0.338271
71,0,CA3-DG,3,CA3,46,0.093152
71,0,CA3-DG,3,CA3,47,0.906469
71,0,CA3-DG,3,CA3,48,0.831655
71,0,CA3-DG,3,CA3,49,0.586362
71,0,CA3-DG,3,CA3,50,0.320827
71,0,CA3-DG,3,CA3,51,0.353342
71,0,CA3-DG,3,CA3,52,0.367271
71,0,CA3-DG,3,CA3,53,0.321031
71,0,CA3-DG,3,CA3,54,0.607477
71,0,CA3-DG,3,CA3,55,0.834804
71,0,CA3-DG,3,CA3,56,0.324485
71,0,CA3-DG,3,CA3,57,0.397501
71,0,CA3-DG,3,CA3,58,0.756644
71,0,CA3-DG,3,CA3,59,0.127825
71,0,CA3-DG,3,CA3,60,0.119694
71,0,CA3-DG,3,CA3,61,0.649069
71,0,CA3-DG,3,CA3,62,0.544183
71,0,CA3-DG,3,CA3,63,0.122099
71,0,CA3-DG,3,CA3,64,0.251577
71,0,CA3-DG,3,CA3,65,0.915752
71,0,CA3-DG,3,DG,0,0.022901
71,0,CA3-DG,3,DG,1,0.086074
71,0,CA3-DG,3,DG,2,0.780582
71,0,CA3-DG,3,DG,3,0.357362
71,0,CA3-DG,3,DG,4,0.085149
71,0,CA3-DG,3,DG,5,0.190353
71,0,CA3-DG,3,DG,6,0.575971
71,0,CA3-DG,3,DG,7,0.505108
71,0,CA3-DG,3,DG,8,0.152297
71,0,CA3-DG,3,DG,9,0.063847
71,0,CA3-DG,3,DG,10,0.039559
71,0,CA3-DG,3,DG,11,0.071238
71,0,CA3-DG,3,DG,12,0.235908
71,0,CA3-DG,3,DG,13,0.120837
71,0,CA3-DG,3,DG,14,0.176439
71,0,CA3-DG,3,DG,15,0.062859
71,0,CA3-DG,3,DG,16,0.056468
71,0,CA3-DG,3,DG,17,0.668502
71,0,CA3-DG,3,DG,18,0.120347
71,0,CA3-DG,3,DG,19,0.353566
71,0,CA3-DG,3,DG,20,0.791344
71,0,CA3-DG,3,DG,21,0.65362
71,0,CA3-DG,3,DG,22,0.219827
71,0,CA3-DG,3,DG,23,0.82167
71,0,CA3-DG,3,DG,24,0.7847
71,0,CA3-DG,3,DG,25,0.170182
71,0,CA3-DG,3,DG,26,0.786762
71,0,CA3-DG,3,DG,27,0.065497
71,0,CA3-DG,3,DG,28,0.825767
71,0,CA3-DG,3,DG,29,0.437488
71,0,CA3-DG,3,DG,30,0.16215
71,0,CA3-DG,3,DG,31,0.76555
71,0,CA3-DG,3,DG,32,0.092919
71,0,CA3-DG,3,DG,33,0.197915
71,0,CA3-DG,3,DG,34,0.622319
71,0,CA3-DG,3,DG,35,0.173133
71,0,CA3-DG,3,DG,36,0.467898
71,0,CA3-DG,3,DG,37,0.765187
71,0,CA3-DG,3,DG,38,0.089569
71,0,CA3-DG,3,DG,39,0.496574
71,0,CA3-DG,3,DG,40,0.015702
71,0,CA3-DG,3,DG,41,0.050021
71,0,CA3-DG,3,DG,42,0.035666
71,0,CA3-DG,3,DG,43,0.035764
71,0,CA3-DG,3,DG,44,0.207611
71,0,CA3-DG,3,DG,45,0.767958
71,0,CA3-DG,3,DG,46,0.055727
71,0,CA3-DG,3,DG,47,0.030634
71,0,CA3-DG,3,DG,48,0.05864
71,0,CA3-DG,3,DG,49,0.557834
71,0,CA3-DG,3,DG,50,0.196143
71,0,CA3-DG,3,DG,51,0.650264
71,0,CA3-DG,3,DG,52,0.655773
71,0,CA3-DG,3,DG,53,0.742338
71,0,CA3-DG,3,DG,54,0.07135
71,0,CA3-DG,3,DG,55,0.038377
71,0,CA3-DG,3,DG,56,0.093996
71,0,CA3-DG,3,DG,57,0.307136
71,0,CA3-DG,3,DG,58,0.751167
71,0,CA3-DG,3,DG,59,0.712174
71,0,CA3-DG,3,DG,60,0.018896
71,0,CA3-DG,3,DG,61,0.081079
71,0,CA3-DG,3,DG,62,0.312694
71,0,CA3-DG,3,DG,63,0.515198
71,0,CA3-DG,3,DG,64,0.283543
71,0,CA3-DG,3,DG,65,0.199839
71,0,CA3-DG,3,DG,66,0.251799
71,0,CA3-DG,3,DG,67,0.325883
71,0,CA3-DG,3,DG,68,0.465307
71,0,CA3-DG,3,DG,69,0.037507
71,0,CA3-DG,3,DG,70,0.36205
71,0,CA3-DG,3,DG,71,0.093399
71,0,CA3-DG,3,DG,72,0.359968
71,0,CA3-DG,3,DG,73,0.057128
71,0,CA3-DG,3,DG,74,0.327
71,0,CA3-DG,3,DG,75,0.284391
71,0,CA3-DG,3,DG,76,0.27672
71,0,CA3-DG,3,DG,77,0.061865
71,0,CA3-DG,3,DG,78,0.737143
71,0,CA3-DG,3,DG,79,0.874786
71,0,CA3-DG,3,DG,80,0.785402
71,0,CA3-DG,3,DG,81,0.764194
71,0,CA3-DG,3,DG,82,0.409384
71,0,CA3-DG,3,DG,83,0.242391
71,0,CA3-DG,3,DG,84,0.070559
71,0,CA3-DG,3,DG,85,0.05994
71,0,CA3-DG,3,DG,86,0.122056
71,0,CA3-DG,3,DG,87,0.109252
71,0,CA3-DG,3,DG,88,0.048244
71,0,CA3-DG,3,DG,89,0.070302
71,0,CA3-DG,3,DG,90,0.00793
71,0,CA3-DG,3,DG,91,0.011717
71,0,CA3-DG,3,DG,92,0.060368
71,0,CA3-DG,3,DG,93,0.578839
71,0,CA3-DG,3,DG,94,0.06181
71,0,CA3-DG,3,DG,95,0.128209
71,0,CA3-DG,3,DG,96,0.196111
71,0,CA3-DG,3,DG,97,0.046501
71,0,CA3-DG,3,DG,98,0.035398
71,0,CA3-DG,3,DG,99,0.032572
71,0,CA3-DG,3,DG,100,0.374629
71,0,CA3-DG,3,DG,101,0.575764
71,0,CA3-DG,3,DG,102,0.225453
71,0,CA3-DG,3,DG,103,0.198184
71,0,CA3-DG,3,DG,104,0.523689
71,0,CA3-DG,3,DG,105,0.28379
71,0,CA3-DG,3,DG,106,0.405075
71,0,CA3-DG,3,DG,107,0.113248
71,0,CA3-DG,3,DG,108,0.539514
71,0,CA3-DG,3,DG,109,0.08348
71,0,CA3-DG,3,DG,110,0.072959
71,0,CA3-DG,3,DG,111,0.166636
71,0,CA3-DG,3,DG,112,0.778481
71,0,CA3-DG,3,DG,113,0.323642
71,0,CA3-DG,3,DG,114,0.64962
71,0,CA3-DG,3,DG,115,0.721777
71,0,CA3-DG,3,DG,116,0.370951
71,0,CA3-DG,3,DG,117,0.116915
71,0,CA3-DG,3,DG,118,0.040263
71,0,CA3-DG,3,DG,119,0.054702
71,0,CA3-DG,3,DG,120,0.125426
71,0,CA3-DG,4,CA3,0,0.84567
71,0,CA3-DG,4,CA3,1,0.766221
71,0,CA3-DG,4,CA3,2,0.952557
71,0,CA3-DG,4,CA3,3,0.854303
71,0,CA3-DG,4,CA3,4,0.917385
71,0,CA3-DG,4,CA3,5,0.565144
71,0,CA3-DG,4,CA3,6,1.00379
71,0,CA3-DG,4,CA3,7,0.579453
71,0,CA3-DG,4,CA3,8,0.723946
71,0,CA3-DG,4,CA3,9,0.875819
71,0,CA3-DG,4,CA3,10,0.922413
71,0,CA3-DG,4,CA3,11,0.678176
71,0,CA3-DG,4,CA3,12,0.112321
71,0,CA3-DG,4,CA3,13,0.937564
71,0,CA3-DG,4,CA3,14,0.882766
71,0,CA3-DG,4,CA3,15,0.160996
71,0,CA3-DG,4,CA3,16,0.055842
71,0,CA3-DG,4,CA3,17,0.161037
71,0,CA3-DG,4,CA3,18,0.068107
71,0,CA3-DG,4,CA3,19,0.650364
71,0,CA3-DG,4,CA3,20,0.968339
71,0,CA3-DG,4,CA3,21,0.155502
71,0,CA3-DG,4,CA3,22,0.130518
71,0,CA3-DG,4,CA3,23,0.50872
71,0,CA3-DG,4,CA3,24,0.551709
71,0,CA3-DG,4,CA3,25,0.281413
71,0,CA3-DG,4,CA3,26,0.861246
71,0,CA3-DG,4,CA3,27,0.035155
71,0,CA3-DG,4,CA3,28,0.582652
71,0,CA3-DG,4,CA3,29,0.032617
71,0,CA3-DG,4,CA3,30,0.183074
71,0,CA3-DG,4,CA3,31,0.293352
71,0,CA3-DG,4,CA3,32,0.783819
71,0,CA3-DG,4,CA3,33,0.944689
71,0,CA3-DG,4,CA3,34,0.091246
71,0,CA3-DG,4,CA3,35,0.146712
71,0,CA3-DG,4,CA3,36,0.857483
71,0,CA3-DG,4,CA3,37,0.057673
71,0,CA3-DG,4,CA3,38,0.122954
71,0,CA3-DG,4,CA3,39,0.490804
71,0,CA3-DG,4,CA3,40,0.554486
71,0,CA3-DG,4,CA3,41,0.747616
71,0,CA3-DG,4,CA3,42,0.199172
71,0,CA3-DG,4,CA3,43,0.674925
71,0,CA3-DG,4,CA3,44,0.590035
71,0,CA3-DG,4,CA3,45,0.352806
71,0,CA3-DG,4,CA3,46,0.018311
71,0,CA3-DG,4,CA3,47,0.160889
71,0,CA3-DG,4,CA3,48,0.379576
71,0,CA3-DG,4,CA3,49,0.490104
71,0,CA3-DG,4,CA3,50,0.425397
71,0,CA3-DG,4,CA3,51,0.351618
71,0,CA3-DG,4,CA3,52,0.52446
71,0,CA3-DG,4,CA3,53,0.43947
71,0,CA3-DG,4,CA3,54,0.565563
71,0,CA3-DG,4,CA3,55,0.836092
71,0,CA3-DG,4,CA3,56,0.949106
71,0,CA3-DG,4,CA3,57,0.323028
71,0,CA3-DG,4,CA3,58,0.927039
71,0,CA3-DG,4,CA3,59,0.182964
71,0,CA3-DG,4,CA3,60,0.233198
71,0,CA3-DG,4,CA3,61,0.74812
71,0,CA3-DG,4,CA3,62,0.559244
71,0,CA3-DG,4,CA3,63,0.109086
71,0,CA3-DG,4,CA3,64,0.513338
71,0,CA3-DG,4,CA3,65,0.723456
71,0,CA3-DG,4,DG,0,0.184475
71,0,CA3-DG,4,DG,1,0.046087
71,0,CA3-DG,4,DG,2,0.123091
71,0,CA3-DG,4,DG,3,0.528384
71,0,CA3-DG,4,DG,4,0.067911
71,0,CA3-DG,4,DG,5,0.103028
71,0,CA3-DG,4,DG,6,0.544568
71,0,CA3-DG,4,DG,7,0.28803
71,0,CA3-DG,4,DG,8,0.785804
71,0,CA3-DG,4,DG,9,0.751826
71,0,CA3-DG,4,DG,10,0.0384
71,0,CA3-DG,4,DG,11,0.341291
71,0,CA3-DG,4,DG,12,0.116094
71,0,CA3-DG,4,DG,13,0.055322
71,0,CA3-DG,4,DG,14,0.302917
71,0,CA3-DG,4,DG,15,0.119532
71,0,CA3-DG,4,DG,16,0.050969
71,0,CA3-DG,4,DG,17,0.555723
71,0,CA3-DG,4,DG,18,0.231373
71,0,CA3-DG,4,DG,19,0.208623
